K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_2.PV
56.5064;139.183;50.36365;67.79224;75.3225
56.53349;139.1691;50.2626;67.77808;75.32104
55.40526;138.0297;51.64125;66.34213;75.32104
55.39781;137.6642;51.6726;66.37218;75.31677
56.57833;139.4115;50.7724;67.82078;75.31573
55.42615;137.7708;51.48708;66.34766;75.31375
55.3539;137.0373;51.51886;66.34635;75.31313
42.84083;129.9617;53.76771;54.04068;75.30802
55.7163;137.4236;51.42375;66.39849;75.30708
56.49771;139.3161;50.22406;67.81;75.30594
41.90797;130.0549;53.89563;53.14302;75.30417
55.55964;137.7746;51.58781;66.36932;75.30104
55.48167;137.533;51.71917;66.4127;75.29729
44.40505;131.0467;53.23989;55.82188;75.29614
56.35156;138.8111;50.02875;67.76146;75.29343
55.91302;137.6062;51.42188;66.38734;75.29302
55.58229;137.8922;51.71396;66.41115;75.28958
36.85932;125.7534;54.29479;48.45818;75.28802
55.62151;137.882;51.84292;66.36459;75.28573
56.45531;139.1735;50.19083;67.7776;75.2825
55.4749;136.9277;51.37292;66.38115;75.28219
55.60365;137.9894;51.81229;66.36177;75.2802
55.38245;138.0035;51.51646;66.38271;75.27917
56.53667;139.3598;50.75719;67.81786;75.27666
56.44292;139.379;50.82708;67.82224;75.27427
55.60552;138.026;51.52833;66.37187;75.27281
56.56615;139.3521;50.17615;67.79594;75.27156
56.40688;139.6625;50.80594;67.85276;75.26854
56.53849;139.1911;50.18604;67.77974;75.2675
56.40172;139.0873;50.24646;67.77771;75.26636
55.475;137.783;51.56844;66.38917;75.26614
55.69552;137.8339;51.65208;66.39214;75.26583
56.40292;139.1389;50.17417;67.80682;75.26552
55.59589;137.9168;51.45625;66.4139;75.26385
55.43568;136.9602;51.5625;66.36063;75.26344
42.04797;130.1195;53.78875;53.23114;75.26281
56.41484;139.2469;50.22031;67.7687;75.26281
56.58906;139.4989;50.52427;67.84161;75.2624
55.57568;136.7565;51.43302;66.36115;75.26094
55.73146;136.8591;51.43094;66.38718;75.26052
56.37943;139.4092;50.84219;67.8551;75.26031
56.53635;139.3604;50.2874;67.78323;75.25625
55.58172;137.2023;51.26167;66.37901;75.25594
55.50312;137.1129;51.65302;66.31469;75.2549
55.20687;138.0235;51.60073;66.36739;75.25208
56.37823;139.1402;50.25021;67.7587;75.25156
55.44807;137.67;51.36739;66.36885;75.25146
55.17109;136.9079;51.52302;66.37073;75.25135
36.88042;125.6854;54.31125;48.45328;75.25104
56.31662;139.2914;50.3249;67.76688;75.24541
50.58234;134.7299;51.42344;62.30802;75.2451
55.61438;137.8546;51.57594;66.37719;75.24479
55.78318;138.0505;51.78146;66.36104;75.24364
55.47359;137.629;51.60219;66.40015;75.24313
56.47099;139.4519;50.77073;67.85396;75.24229
55.48167;137.568;51.52521;66.35828;75.24136
55.36422;137.4889;51.44437;66.39177;75.24125
44.42854;131.2951;53.19052;55.82687;75.24031
55.46307;137.1148;51.64198;66.33901;75.23854
56.41198;139.3904;50.28104;67.79641;75.23823
55.22255;137.7359;51.64365;66.35016;75.23688
55.40818;137.3378;51.42875;66.39313;75.23656
56.54515;139.3243;50.3299;67.78864;75.23469
55.34114;136.9191;51.61552;66.32396;75.23292
55.32484;137.3667;51.24604;66.37833;75.22823
42.8101;130.0829;53.77594;54.0163;75.22813
55.46786;137.275;51.255;66.33614;75.22771
56.55959;138.9959;49.98833;67.76765;75.22698
55.57312;137.4362;51.37271;66.38567;75.22688
55.45797;137.4581;51.33781;66.38495;75.225
55.21479;138.1595;51.53239;66.38167;75.22135
55.43636;137.9609;51.50687;66.40797;75.22124
55.40213;137.6246;51.45208;66.39745;75.22104
55.42224;137.5049;51.56958;66.40422;75.21812
42.75261;130.0327;53.77063;54.07609;75.21802
55.3326;137.976;51.52698;66.39578;75.21667
55.60724;138.0224;51.78583;66.37756;75.21625
55.44896;137.9707;51.53614;66.36026;75.2151
56.5337;139.3681;50.83792;67.82828;75.2125
55.57854;137.3516;51.26385;66.38177;75.20771
55.37604;138.054;51.59135;66.38276;75.20718
55.72469;136.7445;51.45333;66.35521;75.20687
56.65359;139.134;50.2901;67.78167;75.20448
36.92615;125.5196;54.34896;48.46151;75.20396
55.81604;138.0159;51.79521;66.37839;75.20167
55.40531;137.3548;51.39083;66.39099;75.19896
55.25844;137.4357;51.32792;66.37745;75.19885
55.20031;137.0753;51.57448;66.37448;75.19844
42.74802;130.1662;53.79177;54.03099;75.19167
55.29734;137.5432;51.5876;66.37843;75.18885
55.3676;137.8023;51.60115;66.3701;75.18854
42.77016;129.9598;53.70438;54.02214;75.18781
56.39505;139.0569;50.28781;67.79422;75.18573
55.20521;137.6651;51.51333;66.38156;75.18573
55.47432;136.5863;51.46677;66.32516;75.18417
55.39;137.9476;51.51011;66.39339;75.18333
55.38036;137.3539;51.22813;66.40896;75.18011
55.43073;137.5219;51.53865;66.3788;75.17989
56.56651;139.3024;50.48219;67.81828;75.17875
55.51667;137.5844;51.2724;66.38338;75.17875
44.36385;131.3552;53.19031;55.80865;75.17729
42.80375;129.993;53.7301;54.03573;75.17583
55.50365;137.2003;51.25073;66.26167;75.17448
45.56047;132.6721;52.80875;56.87912;75.17208
42.73156;129.8708;53.73271;54.06646;75.17198
56.53323;139.7052;50.7774;67.84099;75.17198
56.27687;139.1328;50.29958;67.76703;75.17146
55.31359;137.3152;51.39104;66.39344;75.17083
36.85984;125.3276;54.41604;48.4724;75.16927
55.49057;138.02;51.49688;66.36282;75.16865
56.52396;139.4673;50.33688;67.82307;75.1676
56.35552;139.0302;49.93198;67.76844;75.16698
55.26094;137.8748;51.56385;66.37115;75.16438
55.27781;137.8684;51.48365;66.37854;75.16406
56.27536;139.2426;50.35854;67.77782;75.16354
55.61917;137.3513;51.20875;66.34985;75.16323
55.51313;137.7123;51.55083;66.34937;75.15896
55.07443;137.5797;51.56511;66.40099;75.15406
45.5387;132.496;52.85448;56.91068;75.15177
55.59969;137.5769;51.24802;66.34125;75.14427
55.51109;137.5404;51.24156;66.37214;75.13854
36.97182;125.1115;54.43552;48.46188;75.13042
55.44677;137.2324;51.2201;66.34766;75.12875
50.6037;134.6617;51.25854;62.31922;75.125
56.50281;138.9768;49.91521;67.76214;75.12406
55.43114;137.1252;51.22917;66.35438;75.12135
50.58151;134.8188;51.25052;62.29755;75.12083
56.34542;139.6222;50.71781;67.84396;75.11781
55.1501;136.3627;51.48875;65.87933;75.11636
55.35005;137.141;51.2174;66.35229;75.11594
55.36042;137.1654;51.57604;66.36015;75.11437
55.6013;137.9202;51.54302;66.38141;75.11375
54.42339;136.4095;51.50615;65.44422;75.10771
56.38656;139.3803;50.29937;67.76896;75.1076
50.6226;134.7882;51.40448;62.32505;75.1074
55.64797;137.8987;51.50459;66.37776;75.10615
56.60307;139.2437;50.35938;67.78995;75.10333
54.90458;136.2432;51.49125;65.43078;75.10125
50.67047;134.6387;51.28958;62.31167;75.10073
56.2924;139.4064;50.41146;67.79912;75.09781
36.92026;124.9936;54.44656;48.4263;75.09666
55.55906;137.2413;51.26719;66.31776;75.09604
44.31089;131.3108;53.16323;55.81328;75.09531
44.81823;132.3778;52.9375;56.21719;75.09364
55.51948;137.2109;51.26708;66.33839;75.0927
56.31385;139.0862;49.7675;67.76339;75.09177
50.55766;134.7397;51.27312;62.32463;75.08573
56.37599;139.3546;50.31739;67.77812;75.08521
55.52365;137.4664;51.5225;66.41937;75.08312
44.41156;132.2096;53.00042;55.85432;75.08302
56.49083;139.0314;49.87271;67.74245;75.08208
56.47792;139.6229;50.76281;67.81594;75.08177
55.34328;137.1271;51.25021;66.34474;75.0799
56.50964;139.5033;50.36187;67.79583;75.07291
56.36864;138.9609;49.86271;67.75739;75.0724
56.66297;139.7556;50.74886;67.85828;75.06979
56.29875;139.1683;49.80427;67.7664;75.06875
45.77979;132.8358;52.73729;57.15;75.06583
54.54104;136.2591;51.4949;65.45417;75.06239
50.36375;134.7417;51.36646;62.28531;75.06104
54.66828;136.5001;51.48479;65.44276;75.05375
50.44568;134.7161;51.41177;62.28505;75.05302
56.2013;139.1593;49.77562;67.7299;75.04083
54.65302;136.2579;51.52885;65.42167;75.03958
54.65146;136.54;51.48864;65.47391;75.03854
55.44177;137.2406;51.50385;66.36453;75.03854
56.5113;138.9816;49.85458;67.78047;75.03823
56.30938;139.0329;49.81656;67.7476;75.03114
36.94453;124.8431;54.46833;48.44229;75.02896
44.44838;132.0415;52.99354;55.85188;75.02875
56.52089;139.1948;49.77281;67.76521;75.02261
44.37859;131.4947;53.14989;55.82203;75.02209
56.34917;139.2311;49.87781;67.7486;75.0176
54.65297;136.2695;51.52281;65.43057;75.00781
56.44057;139.123;49.76656;67.7711;74.99958
44.55349;131.7318;53.10333;55.83234;74.99802
54.58531;136.643;51.54594;65.42604;74.99375
55.60146;137.4477;51.51677;66.46578;74.9925
56.36656;139.2175;49.82938;67.75703;74.99094
50.58422;134.6716;51.27052;62.30838;74.98125
54.62568;136.4179;51.58031;65.43468;74.96886
54.43255;136.3496;51.51604;65.50656;74.96875
55.48573;137.289;51.48938;66.38375;74.96844
44.4549;131.899;53.02771;55.83172;74.96562
40.77073;129.2951;51.66656;52.88354;74.96407
55.54063;137.1522;51.55583;66.34474;74.96198
54.42995;136.3497;51.52458;65.46114;74.96125
44.44203;131.9805;53.07365;55.82594;74.96062
56.44224;139.2332;49.8951;67.76614;74.95552
55.38792;137.0739;51.63;66.39042;74.955
44.47682;131.8349;53.07323;55.83979;74.95458
56.35417;138.9683;49.85323;67.74766;74.95187
40.82615;129.8855;51.60333;52.89614;74.94458
48.92719;134.6334;51.22937;60.59271;74.94125
56.54698;138.9778;49.83458;67.77177;74.94093
55.30953;137.0817;51.6325;66.39677;74.94052
40.79094;128.7011;51.73989;52.86458;74.94021
46.20927;132.98;52.69208;57.48792;74.93781
36.9812;124.5952;54.45906;48.44234;74.93761
56.45078;139.054;49.86896;67.74083;74.93636
40.74021;130.0465;51.57365;52.9187;74.93219
40.73531;128.3049;51.75844;52.81776;74.92229
55.41823;137.4645;51.58729;66.4225;74.91187
56.44761;139.1791;49.85177;67.75661;74.91084
47.82787;134.3325;51.19531;59.63443;74.90312
55.48781;137.2263;51.60604;66.40135;74.89052
56.48109;139.0825;49.85042;67.74073;74.89011
56.58458;139.2308;49.89427;67.76708;74.8899
40.58932;127.9538;51.76802;52.8326;74.88573
41.44474;130.2348;51.47719;53.51604;74.88125
56.51234;139.0715;49.83292;67.75203;74.8801
54.52146;136.2604;51.53292;65.43765;74.87271
51.91245;134.0298;51.33677;62.93687;74.86885
51.96646;134.0392;51.33958;62.91385;74.86667
51.8876;134.3453;51.41948;62.90552;74.86448
36.98443;124.5432;54.48833;48.4488;74.86115
43.67828;131.2197;51.45667;55.66636;74.85906
44.47886;131.7327;51.45958;56.37245;74.85886
56.27057;138.9479;49.76198;67.73161;74.85552
56.44333;139.2132;49.86135;67.75667;74.8549
56.33464;139.3771;49.89052;67.765;74.85292
51.83682;134.3146;51.4049;62.95063;74.85292
51.77099;134.2557;51.38375;62.99828;74.85239
42.24969;130.7275;51.45208;54.41563;74.85114
52.18229;134.2191;51.46271;62.91948;74.84979
47.34422;133.9989;51.19417;59.07406;74.84906
56.41521;139.0361;49.81198;67.74552;74.84573
56.42719;138.9469;49.81813;67.73646;74.84438
51.935;134.0963;51.37563;62.92786;74.84427
56.37734;139.1867;49.87188;67.73599;74.83656
56.31839;139.309;49.83229;67.76037;74.83271
56.32203;139.0216;49.74958;67.71125;74.8299
45.13531;132.1955;51.38885;57.2676;74.82917
51.99146;134.1258;51.41261;62.94599;74.82833
40.69161;127.6738;51.76333;52.8537;74.81917
51.77031;134.1267;51.35458;62.90854;74.81709
52.21016;134.2289;51.45969;62.95187;74.8099
45.375;132.553;51.34479;57.58167;74.80865
56.49682;139.0633;49.75156;67.73438;74.80823
46.2499;133.3409;52.61177;57.49516;74.80802
56.46448;138.9627;49.78292;67.72942;74.79323
36.9001;124.5047;54.4776;48.43198;74.79302
46.33646;133.7019;51.21375;58.30661;74.78719
56.26313;139.1449;49.82084;67.75979;74.78687
46.3611;132.8488;51.30563;58.33682;74.78584
54.72964;136.152;51.45833;65.47271;74.78396
51.95641;134.2667;51.41021;62.93911;74.7751
46.33818;133.1968;51.24333;58.3212;74.77292
40.66349;127.3685;51.84615;52.80625;74.76979
56.53912;138.9624;49.76437;67.71464;74.76469
56.47823;139.0623;49.82844;67.76151;74.76375
36.82635;124.3053;54.45167;48.38026;74.76365
52.46484;134.2201;51.37781;63.47042;74.75333
56.36255;138.8658;49.72802;67.7225;74.74385
56.28948;139.0036;49.76885;67.72516;74.74156
52.83375;134.6274;51.39052;63.96688;74.73854
51.9674;134.3072;51.32281;62.96589;74.73364
53.44213;135.4553;51.32781;64.47208;74.73302
53.495;134.8745;51.39969;64.49713;74.70344
35.70531;124.0874;54.44062;47.15547;74.70333
40.61646;127.1121;51.86583;52.81172;74.70229
56.5412;139.0561;49.82312;67.77266;74.69521
54.50255;136.0543;51.45156;65.38922;74.69511
48.84964;132.3262;50.75656;60.44177;74.69312
53.34068;135.4723;51.30302;64.4701;74.69156
48.71891;132.3338;50.75594;60.43536;74.68188
35.05354;123.7758;54.48917;46.89479;74.68146
52.12885;134.3232;51.32156;62.94885;74.68073
35.20021;123.5157;54.51011;46.93656;74.68052
48.86266;132.1431;50.75479;60.42854;74.67937
56.3201;139.1949;49.85354;67.73422;74.67729
56.26062;138.8745;49.70708;67.69885;74.67531
48.82063;132.3854;50.71218;60.4563;74.66917
53.55505;135.5038;51.38594;64.46818;74.66521
40.69521;126.8277;51.86458;52.79453;74.65927
35.25693;123.0906;54.51979;46.94922;74.64604
47.03953;133.4343;52.50261;58.29771;74.64407
53.30776;135.1404;51.40865;64.48125;74.63885
48.91359;132.3368;50.65635;60.48677;74.62167
56.59443;139.0849;49.87406;67.7612;74.62021
54.63406;135.9384;51.46219;65.45287;74.61521
52.01156;134.3568;51.30427;62.94755;74.61469
56.51011;138.8469;49.6674;67.73156;74.61365
35.3199;122.8083;54.53458;46.95578;74.61333
40.63641;126.5498;51.87125;52.78484;74.60896
53.52625;135.3659;51.32771;64.47271;74.60812
56.38922;139.2511;49.87469;67.74073;74.6049
48.67219;132.2265;50.4675;60.43489;74.60323
53.6762;135.109;51.43261;64.48146;74.5948
56.18542;139.1575;49.87354;67.73933;74.59458
35.24516;122.6522;54.55292;46.92698;74.59062
48.77396;132.272;50.71917;60.42781;74.58948
48.66188;132.167;50.48594;60.44448;74.58656
48.70036;132.2434;50.44011;60.41859;74.57875
49.01719;132.3044;50.6375;60.50141;74.57406
53.77656;135.5677;51.435;64.7961;74.57229
48.77167;132.1692;50.45364;60.44078;74.56834
54.77885;135.8846;51.48156;65.43385;74.56333
51.9237;134.2496;51.33573;62.92354;74.56239
35.24932;122.4815;54.53031;46.92557;74.55959
52.10588;134.3503;51.29604;62.94839;74.55917
40.68365;126.3397;51.85625;52.77932;74.5499
51.86464;134.2489;51.37406;62.94005;74.5499
54.41896;135.9501;51.43385;65.37427;74.54646
52.20937;133.8988;51.32844;62.96609;74.54063
53.49375;135.3316;51.29229;64.46407;74.53938
56.3362;138.6376;49.58646;67.72292;74.53552
51.97271;134.2758;51.20813;62.92422;74.53177
54.54104;135.7706;51.44771;65.42484;74.52979
48.70422;132.4026;50.71052;60.44234;74.52666
51.74156;134.3821;51.24552;62.94135;74.5251
51.9075;133.9069;51.39563;62.9101;74.51479
47.80203;133.402;52.36531;58.93828;74.51396
48.71443;132.0646;50.49021;60.4563;74.51218
51.89422;134.21;51.3251;62.93859;74.51
35.2999;122.3143;54.52656;46.94573;74.50875
48.99266;132.236;50.61687;60.5175;74.505
51.76578;134.2345;51.31136;62.97677;74.50291
48.80427;132.2032;50.73292;60.41802;74.49261
48.66953;132.2633;50.74271;60.42651;74.49073
48.77234;132.0694;50.41417;60.43365;74.48417
48.82026;132.1644;50.52708;60.4388;74.4801
52.13125;133.8503;51.40229;62.9612;74.47865
53.48057;135.1297;51.47709;64.48021;74.47708
48.80823;132.0058;50.78542;60.44635;74.47542
40.66141;126.1288;51.8224;52.77713;74.47385
51.93573;134.4882;51.2325;62.95807;74.47312
48.69688;132.1243;50.75646;60.41875;74.47281
51.97443;134.1886;51.31625;62.9549;74.47073
48.63281;132.0511;50.79948;60.41047;74.46948
52.21;134.3281;51.31781;62.88542;74.46823
52.14203;134.3407;51.31344;62.96646;74.46635
35.2201;122.1956;54.51844;46.92177;74.46437
56.30797;138.7109;49.52281;67.72938;74.46427
53.52636;135.3451;51.29958;64.47031;74.46261
51.9324;133.9047;51.28958;62.95948;74.46146
52.02609;134.3464;51.37719;62.92547;74.45959
48.69068;131.991;50.81886;60.43323;74.45708
51.82312;134.2748;51.19427;62.90839;74.45563
48.74516;132.1375;50.75875;60.42906;74.45375
51.95245;134.5825;51.22042;62.94094;74.45364
48.80302;132.0508;50.59708;60.47854;74.45229
52.02469;134.4946;51.34531;62.89109;74.45219
48.8764;132.1472;50.56323;60.46432;74.44125
51.98885;134.5489;51.28917;62.96469;74.43875
51.945;134.4471;51.30906;62.87245;74.43042
51.93375;133.789;51.36864;62.9674;74.42906
51.58526;134.4826;51.30688;62.91088;74.42875
52.00828;134.2519;51.24177;63.00271;74.42667
35.21297;122.3388;54.55312;46.91854;74.42646
51.93104;134.2641;51.21208;62.9862;74.41854
54.0013;135.2879;51.47562;64.43297;74.40052
40.65115;125.89;51.78563;52.76042;74.39979
56.23859;138.9749;49.48125;67.71193;74.39687
35.28807;122.3075;54.59698;46.95255;74.38698
53.85239;135.3554;51.33406;64.42416;74.38084
48.71463;132.2391;50.59125;60.44297;74.38073
48.32448;133.4802;52.27948;59.28479;74.37969
51.91531;134.2942;51.24562;62.93307;74.37719
56.4363;138.6053;49.23896;67.72761;74.37521
48.8336;132.1337;50.60886;60.45526;74.37052
47.80828;131.988;52.18875;58.85828;74.37021
48.82703;132.2495;50.55761;60.41265;74.36916
47.84089;132.773;52.2575;58.88552;74.36625
47.89078;132.6245;52.21177;58.89808;74.36469
48.76682;131.9053;50.8199;60.44005;74.36427
56.35948;138.6769;49.17479;67.70781;74.36292
51.9062;133.6938;51.35011;62.95057;74.3625
56.24458;138.7745;49.10688;67.69511;74.35552
56.3424;139.0871;49.45854;67.70557;74.3475
48.8812;132.1703;50.53281;60.40453;74.34688
51.89047;134.0304;51.26239;62.97021;74.34563
48.76646;132.0648;50.4426;60.40818;74.34354
53.62682;135.4164;51.4174;64.41776;74.3427
48.74125;132.1671;50.60708;60.4088;74.33802
35.20724;122.2454;54.6251;46.91578;74.33511
48.95;132.2483;50.60188;60.4426;74.33448
53.63995;135.3597;51.46938;64.48474;74.32552
46.81177;131.7271;52.19833;57.90828;74.32417
48.72849;132.2373;50.66344;60.48406;74.32073
47.73135;132.2108;52.12;58.86229;74.31917
56.29099;138.717;49.30177;67.7299;74.31187
47.94162;132.3553;52.13708;58.87401;74.30334
48.84359;132.2343;50.55708;60.42021;74.30209
53.60286;135.3586;51.49229;64.44041;74.30083
56.3726;138.9617;49.43656;67.72276;74.30042
40.65078;125.6674;51.79771;52.77234;74.29792
47.91016;132.9301;52.2424;58.87396;74.29667
56.34489;138.9294;49.42229;67.71453;74.29594
52.14016;134.1327;51.24177;62.92667;74.29521
48.81385;132.3106;50.54281;60.39792;74.29459
35.30302;122.1778;54.58094;46.93302;74.29437
51.93917;134.1501;51.28448;62.97396;74.29406
48.89474;132.0642;50.58344;60.45516;74.29313
53.63667;135.3116;51.48761;64.45781;74.2925
48.85563;132.031;50.80156;60.42078;74.29198
52.10286;134.1368;51.17302;62.91896;74.29177
48.6825;132.0018;50.48021;60.41859;74.29146
51.89448;134.1349;51.24187;62.94318;74.28761
48.30563;133.4481;52.18167;59.29203;74.28532
48.79943;132.1337;50.57948;60.42682;74.28344
56.25463;139.0628;49.44917;67.71021;74.27937
52.12214;133.6481;51.31719;62.96672;74.27708
52.15719;134.1798;51.29313;62.89235;74.27489
48.59453;132.0269;50.53583;60.43307;74.26802
48.59724;132.016;50.58469;60.41422;74.26563
48.69198;132.0805;50.74594;60.39719;74.26511
51.92417;134.0891;51.21854;62.93078;74.26177
56.49437;138.901;49.42302;67.73682;74.26094
35.31161;122.1528;54.62208;46.92313;74.25958
48.60192;132.1344;50.67781;60.48542;74.25667
46.75651;131.6284;52.19521;57.83854;74.25417
51.91188;134.0675;51.1399;62.96188;74.25313
56.44078;138.8424;49.03094;67.69135;74.25094
48.76745;131.9309;50.59261;60.45734;74.24854
48.75818;132.2803;50.60813;60.39578;74.23719
51.80542;133.5876;51.2375;62.9512;74.23646
48.78557;132.0905;50.58833;60.42786;74.23417
56.50677;138.96;49.46854;67.73766;74.23396
52.13823;134.0391;51.2149;62.92479;74.23042
51.90667;134.1174;51.25188;62.94125;74.22354
40.63703;125.5818;51.87333;52.74292;74.22031
51.99344;134.1509;51.10104;62.90839;74.21687
48.79578;132.0295;50.67;60.48474;74.21532
52.13266;134.1295;51.26667;62.91911;74.2149
51.81672;134.2681;51.20469;62.96188;74.21313
48.22823;133.2107;52.19135;59.25521;74.21156
48.82104;132.1159;50.64989;60.40776;74.20948
35.12;122.1135;54.59417;46.93505;74.205
46.7436;131.594;52.17667;57.82823;74.20292
48.79729;132.2669;50.61208;60.42698;74.20146
56.38911;138.7807;49.41188;67.71052;74.20021
56.36599;139.0069;49.44427;67.69458;74.19625
48.80516;131.8954;50.56542;60.43807;74.19427
51.72719;134.151;51.26771;62.95266;74.18698
51.85375;134.2222;51.29885;62.94594;74.18584
48.85333;131.9999;50.60969;60.43094;74.18542
46.71099;131.4113;52.12094;57.81588;74.1751
48.7625;132.1892;50.60313;60.42453;74.17365
48.27359;133.6617;52.18406;59.26635;74.17219
48.91891;131.9623;50.59698;60.41859;74.17094
48.82787;132.1985;50.59656;60.41417;74.17094
51.85714;133.6294;51.16615;62.96094;74.17052
48.60292;131.9008;50.62011;60.47385;74.16865
51.74417;133.9464;51.21646;62.9462;74.16833
48.84026;132.1226;50.61604;60.43609;74.16156
51.86964;134.185;51.03802;62.92859;74.16042
56.41245;138.8408;49.42604;67.70099;74.15688
40.69464;125.4703;51.89042;52.76573;74.15094
48.78156;131.5606;50.64021;60.41693;74.15031
48.70651;131.8785;50.39063;60.40807;74.15021
48.71641;131.7215;50.64063;60.40187;74.14584
56.43495;138.7129;48.91344;67.70807;74.14573
48.75578;132.023;50.51406;60.45255;74.14448
