K5PCV5I.PV;K5PCV6I.PV
96.75;96.91703
96.74979;96.60261
96.74974;96.58797
96.74963;96.45937
96.74948;96.46432
96.74948;97.29698
96.74937;97.40739
96.74932;97.33546
96.7488;97.41156
96.7488;97.29974
96.74865;97.40516
96.74849;97.31323
96.74844;96.62193
96.74844;96.92088
96.74834;97.3289
96.74818;97.30875
96.74802;96.59328
96.74797;97.29245
96.74792;96.6
96.7476;97.32068
96.74734;97.31802
96.74729;96.5936
96.74724;97.31125
96.74724;97.31844
96.74703;97.39864
96.74682;97.39188
96.74651;97.4836
96.7462;97.28969
96.74557;97.31208
96.74536;97.30948
96.745;97.31307
96.74474;97.31281
96.74469;96.92255
96.74469;97.30651
96.74432;96.46625
96.74422;96.46464
96.74411;97.48666
96.74406;96.45531
96.74396;97.31906
96.74375;96.67219
96.7437;97.48891
96.74359;97.40104
96.74344;97.39682
96.74344;97.31136
96.74297;97.30104
96.74287;97.39854
96.74287;97.30682
96.74287;97.33015
96.74265;97.32573
96.74245;97.29339
96.74125;97.28547
96.74088;96.46765
96.74084;97.32953
96.74031;97.38531
96.7401;97.31359
96.73917;97.31078
96.73849;97.38604
96.73808;97.32698
96.73802;97.32437
96.73797;97.31818
96.73771;97.31901
96.73693;97.31458
96.73662;97.14875
96.73646;96.46979
96.73589;97.3874
96.73573;96.47942
96.73568;97.40458
96.73563;97.37583
96.73547;96.47057
96.73537;97.31261
96.73531;97.30994
96.73489;97.34432
96.73489;97.31641
96.73484;97.28672
96.73469;97.38911
96.73438;97.33208
96.73417;97.28302
96.7337;97.32162
96.7337;97.32651
96.73364;97.28318
96.73328;97.38792
96.73328;97.36672
96.73302;97.32729
96.7324;97.39823
96.73219;97.38167
96.73209;97.32709
96.73193;97.34412
96.73187;97.35693
96.73183;97.39469
96.73177;97.33047
96.73083;97.32797
96.73073;97.38125
96.73067;97.28672
96.73063;97.48219
96.73052;97.34464
96.73026;96.46547
96.72964;97.28761
96.72964;97.31136
96.72938;97.35167
96.72927;96.46588
96.72875;97.32114
96.72818;97.39016
96.72818;97.19032
96.72797;97.39735
96.72792;97.19917
96.72776;97.2011
96.72755;97.3888
96.72735;97.39453
96.72734;97.19156
96.72698;97.34719
96.72682;97.35208
96.7261;97.39302
96.72599;97.1936
96.72578;97.28323
96.72568;97.28203
96.72557;97.19901
96.72531;97.19579
96.72526;97.26109
96.72516;96.4674
96.72474;97.27589
96.72469;97.48448
96.72463;96.47094
96.72448;97.20141
96.72443;97.20834
96.72433;97.3862
96.72411;97.25417
96.72406;97.16839
96.72391;97.18656
96.7238;97.19354
96.7238;97.19047
96.72365;97.2664
96.72359;97.26073
96.72349;97.22047
96.72334;97.20469
96.72334;97.26802
96.72323;97.37485
96.72323;97.21458
96.72302;97.18484
96.72297;97.3399
96.72297;97.20573
96.72276;97.19401
96.72271;97.34583
96.72271;97.2063
96.7226;97.15338
96.7225;97.19318
96.72245;97.20156
96.72245;97.26146
96.72224;97.18282
96.72214;97.21359
96.72208;97.19271
96.72203;97.19005
96.72192;97.25912
96.72166;97.23005
96.72166;97.2636
96.72157;97.27177
96.72156;97.20948
96.72146;97.20453
96.72146;97.1926
96.72135;97.19312
96.7213;97.17921
96.7213;97.23115
96.7213;97.22172
96.72115;97.38495
96.72109;97.1701
96.72104;97.36828
96.72099;97.19183
96.72099;97.22688
96.72089;97.18698
96.72073;97.39053
96.72073;97.19193
96.72057;97.19776
96.72057;97.21812
96.72041;97.19791
96.72037;97.37557
96.72036;97.22141
96.72026;97.22349
96.72026;97.25271
96.72021;97.22849
96.72011;97.20818
96.72005;97.21947
96.71995;97.38266
96.71995;97.19797
96.71995;97.21203
96.71989;97.25964
96.71974;96.46562
96.71969;97.20338
96.71948;97.1912
96.71948;97.25417
96.71932;97.21641
96.71927;97.19021
96.71922;97.1987
96.71922;97.22292
96.71912;97.12995
96.71901;97.22614
96.71901;97.25516
96.71875;97.20531
96.71864;97.21526
96.7186;97.18282
96.71859;97.19933
96.71849;97.22063
96.71849;97.26218
96.71833;97.20182
96.71828;97.20224
96.71812;97.19688
96.71766;97.21953
96.71745;97.23183
96.71739;97.18901
96.71729;97.22318
96.71724;97.25083
96.71719;97.16281
96.71708;97.49354
96.71698;97.21391
96.71693;97.23401
96.71677;97.20099
96.71677;97.21953
96.71667;97.33662
96.71667;97.19349
96.71667;97.21516
96.71661;96.46094
96.71656;97.34
96.71656;97.16484
96.71641;97.21573
96.71635;97.23557
96.71635;97.23453
96.71635;97.21562
96.71625;97.22677
96.7162;97.21313
96.71604;96.45729
96.71604;97.21906
96.71593;97.21651
96.71584;97.33839
96.71584;97.10985
96.71568;97.38198
96.71558;97.19614
96.71557;97.33599
96.71547;96.45979
96.71536;97.2463
96.71531;97.19964
96.71526;97.19573
96.71521;97.19682
96.71521;97.23479
96.71516;97.22594
96.71484;97.2526
96.71479;97.19244
96.71479;97.26099
96.71474;97.16563
96.71474;97.20386
96.71468;97.37318
96.71464;97.11057
96.71464;97.18922
96.71453;97.22656
96.71448;97.1062
96.71442;97.15385
96.71442;97.19417
96.71438;97.15031
96.71438;97.26006
96.71432;97.26203
96.71427;97.19094
96.71427;97.21974
96.71422;97.22833
96.71422;97.2299
96.71411;97.23917
96.71406;97.26745
96.71391;96.45781
96.71391;97.2462
96.71391;97.26526
96.71375;97.20073
96.71375;97.22166
96.7137;96.92151
96.7137;97.33266
96.7137;97.22745
96.7137;97.26094
96.71365;97.25291
96.71359;97.19579
96.71359;97.19662
96.71359;97.23016
96.71328;97.14578
96.71318;97.22922
96.71317;97.25453
96.71307;97.18901
96.71297;97.19552
96.71297;97.25912
96.71291;97.11375
96.71291;97.18266
96.71281;97.23406
96.71281;97.23818
96.71265;97.20281
96.71265;97.26297
96.7126;97.20927
96.7126;97.22802
96.71255;97.11037
96.71255;97.22073
96.71255;97.22646
96.7125;97.23016
96.7125;97.25282
96.71239;97.25792
96.71229;97.11761
96.71229;97.21739
96.71224;97.22797
96.71223;97.1051
96.71214;97.20854
96.71203;97.27589
96.71193;97.2036
96.71193;97.25677
96.71172;97.37255
96.71172;97.2337
96.71162;97.36911
96.71162;97.12198
96.71162;97.20338
96.71162;97.19417
96.71156;97.10792
96.7114;97.26067
96.7114;97.26297
96.71136;97.18401
96.7113;97.11588
96.7113;97.22459
96.7112;97.2336
96.7112;97.21828
96.7112;97.21505
96.71114;97.10505
96.71099;97.10328
96.71073;97.19375
96.71073;97.23479
96.71073;97.26698
96.71057;97.15385
96.71057;97.19765
96.71057;97.2638
96.71046;97.19927
96.71046;97.25599
96.71037;97.22453
96.71037;97.20958
96.71031;97.24557
96.71026;97.10464
96.71016;97.21239
96.70989;97.18958
96.70985;97.3761
96.70979;97.26006
96.70958;96.45328
96.70958;97.12286
96.70943;97.24047
96.70927;97.23646
96.70917;97.20766
96.70906;97.14146
96.70891;97.10656
96.7088;97.14219
96.70875;97.23948
96.70865;97.26271
96.70849;97.23021
96.70844;97.33135
96.70844;97.1674
96.70844;97.22469
96.70828;97.17688
96.70823;97.27031
96.70786;97.16172
96.70786;97.18995
96.70781;97.26334
96.70776;97.49156
96.70776;97.21724
96.70745;97.21411
96.7074;97.22323
96.7074;97.21172
96.70734;97.34115
96.70734;97.20766
96.70734;97.25797
96.70729;97.24401
96.70714;97.24922
96.70698;97.21646
96.70688;97.26984
96.70687;97.09583
96.70683;97.21448
96.70672;97.22505
96.70661;97.25995
96.70651;97.21682
96.70609;97.16818
96.70604;97.13239
96.70589;97.21125
96.70583;97.29849
96.70568;97.2587
96.70552;97.09843
96.70547;97.16901
96.70537;97.30786
96.70531;97.25547
96.70526;97.26942
96.70521;97.09541
96.70515;97.14188
96.705;97.205
96.7049;97.36625
96.70479;97.22323
96.70464;97.28854
96.70458;97.29037
96.70453;97.37458
96.70438;97.21359
96.70427;97.09505
96.70422;97.31203
96.70422;97.09959
96.70412;97.10052
96.70386;97.32484
96.7038;97.31448
96.70375;97.37224
96.7037;97.33469
96.70349;97.09724
96.70349;97.22406
96.70344;97.29229
96.70333;97.1226
96.70328;97.25068
96.70323;97.37281
96.70318;97.21755
96.70302;97.21735
96.70292;97.19041
96.70292;97.21297
96.70281;97.23151
96.70276;97.09813
96.70266;97.38287
96.70239;97.09515
96.70229;97.28558
96.70229;97.21599
96.70198;97.36328
96.70187;97.11641
96.70187;97.21302
96.70187;97.22109
96.70172;97.29083
96.70156;97.20771
96.70156;97.23802
96.70151;97.13974
96.70151;97.23662
96.70146;97.11651
96.70141;97.11703
96.7013;97.2187
96.7013;97.2062
96.70119;97.4938
96.70104;97.28573
96.70088;97.21651
96.70078;97.33614
96.70078;97.22911
96.70073;97.11828
96.70062;97.21307
96.70042;97.28323
96.70036;97.19833
96.70031;97.12224
96.7001;97.32558
96.69995;97.28672
96.69995;97.21365
96.69979;97.29188
96.69974;97.3787
96.69958;97.22479
96.69942;97.20891
96.69933;97.28271
96.69891;97.37828
96.69891;97.11943
96.69885;97.37843
96.69885;97.20152
96.69885;97.22078
96.69885;97.23729
96.69875;97.20453
96.69875;97.22719
96.69833;97.28339
96.69828;97.21401
96.69823;97.28985
96.69823;97.21719
96.69818;97.28943
96.69813;97.12703
96.69802;97.10812
96.69802;97.20838
96.69781;97.02406
96.69781;97.21588
96.69776;97.11802
96.69771;97.38359
96.69771;97.29089
96.6976;97.21224
96.69756;97.49052
96.6975;97.19141
96.6973;97.31625
96.69729;96.45541
96.69729;97.20375
96.69724;96.44604
96.69724;97.37589
96.69714;97.19041
96.69682;97.30042
96.69677;97.20557
96.69667;97.23703
96.6964;97.2212
96.69636;97.12386
96.6962;97.21203
96.6962;97.23755
96.69599;97.21114
96.69594;97.20979
96.69579;97.11188
96.69568;97.12391
96.69563;97.22026
96.69557;97.29015
96.69557;97.12041
96.69557;97.22411
96.69526;97.35526
96.69521;97.29068
96.69516;97.18719
96.69515;97.02495
96.695;97.02859
96.69495;97.2324
96.69485;97.10932
96.69485;97.21146
96.69479;97.49203
96.69479;97.13812
96.69474;97.1039
96.69469;97.02276
96.69463;97.19547
96.69443;97.11317
96.69432;97.11385
96.69427;96.45771
96.69417;97.12161
96.69417;97.21807
96.69411;97.10828
96.69406;97.2011
96.69401;97.23021
96.69395;97.23438
96.69386;97.03136
96.69386;97.10886
96.69386;97.23292
96.6938;97.23849
96.6937;97.20963
96.6937;97.23568
96.69365;96.45297
96.69364;97.21875
96.6936;97.36667
96.69354;97.18849
96.69354;97.10297
96.69344;97.25932
96.69344;97.21745
96.69344;97.11052
96.69323;97.22047
96.69318;97.02875
96.69308;97.21463
96.69307;97.10922
96.69302;97.11677
96.69297;96.44662
96.69297;97.11667
96.69292;97.35261
96.69281;97.10651
96.6926;97.22041
96.6925;97.01958
96.6924;97.13052
96.6924;97.12328
96.69229;97.10818
96.69218;96.45172
96.69218;97.11359
96.69218;97.22349
96.69218;97.21682
96.69213;97.16828
96.69198;97.11849
96.69188;97.10458
96.69177;97.27818
96.69177;97.21938
96.69172;97.1137
96.69167;97.3713
96.69167;97.1088
96.69156;97.22146
96.69146;97.23277
96.69135;96.43052
96.69135;97.17625
96.69125;97.0225
96.6912;97.24979
96.69115;97.11219
96.69099;97.10776
96.69099;97.22073
96.69094;97.09745
96.69083;97.21281
96.69083;97.23937
96.69036;96.43995
96.69021;97.15927
96.69016;97.02891
96.6901;96.43625
96.6901;97.36531
96.68995;97.10729
96.6899;97.23141
96.6899;97.22157
96.68974;97.21974
96.68958;97.21166
96.68953;97.34985
96.68953;97.1688
96.68922;97.21468
96.68916;97.02573
96.68916;97.13552
96.68916;97.11448
96.68901;97.1013
96.68896;97.09766
96.68896;97.09547
96.68885;97.23782
96.68885;97.09255
96.6888;97.09224
96.68875;97.18703
96.68875;97.21385
96.68855;97.0974
96.68854;97.14776
96.68849;97.34515
96.68849;97.09657
96.68849;97.20531
96.68833;97.21411
96.68818;97.12057
96.68813;97.17886
96.68813;97.20609
96.68797;97.2177
96.68792;97.2049
96.68791;97.12109
96.68771;97.15146
96.68735;97.34657
96.68729;97.27307
96.68729;97.25099
96.68719;97.16911
96.68713;97.49198
96.68708;97.26161
96.68698;97.34568
96.68698;97.09338
96.68698;97.11422
96.68693;97.28156
96.68661;97.10677
96.68651;97.35234
96.6863;97.36797
96.68588;97.09682
96.68588;97.0974
96.68584;97.02698
96.68578;96.43724
96.68573;97.09719
96.68568;97.16438
96.68557;97.10026
96.68536;97.20911
96.68531;97.34808
96.68531;97.1049
96.68521;97.14396
96.68521;97.08297
96.6851;97.10583
96.6851;97.21547
96.68479;97.15907
96.68459;97.11172
96.68453;97.10427
96.68448;97.10677
96.68427;97.15745
96.68417;96.44453
96.68391;97.16354
96.68385;97.26849
96.68385;97.1688
96.6838;97.03062
96.6838;97.09995
96.68375;97.19724
96.68375;97.16979
96.6837;97.25964
96.68323;97.17458
96.68302;97.09932
96.68286;96.43536
96.68286;97.19636
96.68234;97.185
96.68229;96.42604
96.68229;97.17469
96.68219;97.02818
96.68214;97.15828
96.68208;97.03411
96.68188;96.42547
96.68188;97.49589
96.68182;97.34651
96.68182;97.1889
96.68172;96.44167
96.68162;97.35265
96.68161;97.03458
96.68156;97.02578
96.6813;97.13354
96.68078;97.16589
96.68047;97.0936
96.68042;96.92235
96.68015;97.48959
96.67995;97.09578
96.67989;97.1987
96.67969;97.17792
96.67958;97.35125
96.67901;96.92355
96.67896;97.09734
96.67886;96.43443
96.6788;97.02078
96.6787;97.02583
96.6787;97.1638
96.67849;97.02692
96.67823;97.1063
96.67797;97.10396
96.67766;96.91167
96.67709;97.19041
96.67682;96.42838
96.67593;96.91125
96.67573;96.92057
96.67558;97.35562
96.67547;97.19338
96.67474;97.14552
96.67464;97.02563
96.67458;97.49265
96.67438;97.34344
96.67432;96.42406
96.67406;97.03797
96.67406;97.31797
96.67359;97.03677
96.67328;97.02563
96.67323;96.41714
96.67313;97.03339
96.67297;97.49505
96.67276;97.30563
96.67261;97.02187
96.67235;97.02802
96.67213;97.31261
96.67193;96.91875
96.67172;97.02828
96.67167;96.91526
96.67125;97.18864
96.67104;97.31187
96.67094;97.35172
96.67068;97.1826
96.67005;97.3188
96.66974;97.30791
96.66964;97.29526
96.66953;97.15677
96.66901;97.3312
96.66896;97.34276
96.6687;97.1498
96.66865;97.15354
96.66808;97.34573
96.66782;97.19334
96.66782;97.35276
96.66776;97.18166
96.66771;97.18964
96.66771;97.14552
96.66745;97.14359
96.6674;97.34151
96.66734;97.15942
96.66719;97.03672
96.66708;97.32713
96.66703;97.49141
96.66698;97.17167
96.66631;97.1501
96.66625;97.35036
96.66615;97.13771
96.66604;97.03984
96.66594;97.18552
96.66547;97.18
96.66537;97.1362
96.66526;97.02869
96.66515;97.32615
96.6651;97.19563
96.66505;97.03547
96.665;97.13515
96.66489;97.14256
96.66454;97.32958
96.66432;97.17744
96.66427;97.35651
96.66422;97.34
96.66375;96.42416
96.66375;97.34927
96.6637;97.17307
96.66344;97.33542
96.66338;97.15552
96.66338;97.35443
96.66318;97.3275
96.66307;97.33885
96.66302;97.17589
96.66297;97.18943
96.66261;97.17906
96.66229;97.15234
96.66213;97.13937
96.66209;96.43193
96.66203;97.15802
96.66187;97.14083
96.66183;97.17838
96.66183;97.1512
96.66177;97.34031
96.66167;97.3463
96.66156;97.48286
96.66146;97.1588
96.66125;97.14229
96.66125;97.14016
96.6612;97.15
96.6612;97.34917
96.66109;97.30614
96.66093;97.32771
96.66078;97.34849
96.66073;97.33724
96.66047;97.16177
96.66047;97.0387
96.66026;97.03078
96.66005;97.48771
96.65984;97.34432
96.65974;97.33833
96.65974;97.34547
96.65953;97.2975
96.65938;97.15573
96.65937;97.3539
96.65916;97.17062
96.65907;97.15583
96.65901;97.17
96.65896;97.3037
96.65859;97.14047
96.65854;96.42589
96.65849;97.18859
96.65849;97.14896
96.65839;97.03593
96.65823;97.30364
96.65797;97.33406
96.65765;97.14542
96.65719;96.91589
96.65719;97.34714
96.65714;97.18182
96.65708;97.34349
96.65693;97.1526
96.65688;97.15542
96.65677;97.15948
96.65656;97.03593
96.6564;97.17849
96.65625;97.29584
96.65614;97.34333
96.65552;97.16651
96.65552;97.15198
96.65511;97.34208
96.65495;97.15369
96.65495;97.16609
96.65469;97.18594
96.65448;97.14833
96.65448;97.02427
96.65437;97.16901
96.65432;97.34364
96.65354;97.15542
96.65312;97.16412
96.65297;97.15505
96.65266;97.3439
96.6525;97.14442
96.65234;97.15823
96.65208;97.48745
96.65192;96.43291
96.65192;97.34167
96.65182;97.18468
96.65157;97.16682
96.6512;97.14391
96.65083;97.18542
96.65083;97.03453
96.65047;97.28609
96.65015;97.48631
96.6501;96.43844
96.64984;97.14468
96.64969;97.18339
96.64912;97.06834
96.64906;97.03974
96.6488;97.18588
96.64823;96.96854
96.64766;96.43453
96.64719;97.19891
96.64709;96.43698
96.64709;96.99703
96.64703;97.1937
96.6462;97.18286
96.64594;97.1851
96.64552;97.27989
96.64516;97.03713
96.6451;97.1412
96.64464;97.05213
96.64453;96.98021
96.64433;97.20115
96.64433;96.97125
96.64391;96.98541
96.6438;97.19516
96.6438;97.06594
96.64375;96.97031
96.64365;97.01588
96.64344;97.06578
96.64333;97.18375
96.64271;96.99354
96.64265;96.96531
96.64256;97.48349
96.6425;97.06891
96.64234;97.47677
96.6423;97.19307
96.64203;97.18807
96.64198;97.06438
96.64177;97.18906
96.64177;97.04385
96.64166;97.28172
96.64136;97.29005
96.6412;96.4437
96.6412;97.05604
96.64083;96.98531
96.64068;97.01006
96.64057;97.18105
96.64052;96.97516
96.64042;97.05151
96.64021;97.2862
96.63932;97.05646
96.63896;97.04313
96.63885;97.04765
96.63854;96.96833
96.63849;97.2814
96.63818;97.04198
96.63792;97.09224
96.63786;97.00468
96.63755;96.4474
96.63703;97.19297
96.63683;97.28411
96.63677;97.03896
96.63662;97.04984
96.63583;97.03641
96.63578;97.04698
96.63563;97.02489
96.63557;97.18151
96.63557;97.03932
96.63552;97.27782
96.63547;96.44817
96.63547;96.96239
96.63541;97.01995
96.63531;96.44557
96.63531;96.99651
96.6351;97.03416
96.63506;97.00422
96.6349;97.02344
96.6348;97.08073
96.63479;97.01583
96.63474;97.07739
96.63458;97.02573
96.63438;97.17422
96.63412;97.28568
96.63401;97.18636
96.63396;97.08271
96.63396;97.08401
96.6338;97.10167
96.63364;96.44093
96.63364;97.48266
96.63333;97.08224
96.63333;97.01427
96.63329;97.17313
96.63318;97.03838
96.63307;97.03073
96.63297;97.09286
96.63287;97.28245
96.63261;97.18468
96.63255;97.47974
96.63224;97.18813
96.63224;97.08218
96.63219;97.09209
96.63193;97.00578
96.63161;97.18505
96.63146;97.08026
96.63125;97.01714
96.63115;97.01672
96.6311;97.08485
96.63104;97.01974
96.63084;97.05276
96.63073;97.18484
96.63073;97.08218
96.63052;97.18516
96.63026;96.44703
96.63016;97.1776
96.62995;97.48662
96.62979;97.0489
96.62979;97.07339
96.62968;97.05782
96.62964;97.01511
96.62948;97.03375
96.62937;97.09021
96.62933;97.07958
96.62922;97.18015
96.62917;97.09729
96.62911;97.06562
96.62901;96.44052
96.62875;97.09115
96.62875;97.28162
96.6287;97.08042
96.6287;97.28755
96.62828;97.09521
96.62813;96.97125
96.62791;97.0812
96.62782;97.06265
96.62771;97.05943
96.62766;97.03891
96.62749;96.97401
96.62703;97.03958
96.62703;97.04245
96.62693;96.44427
96.62693;96.43494
96.62692;96.88875
96.62688;97.0863
96.62682;97.27625
96.62662;97.1988
96.62662;97.07552
96.62656;97.0714
96.62656;97.10344
96.62646;97.09865
96.62625;97.09792
96.62625;97.07735
96.62609;97.04479
96.62604;97.05932
96.62594;97.05693
96.62589;97.0988
96.62573;97.09167
96.62568;97.47807
96.62563;97.06328
96.62557;96.89932
96.62547;97.08401
96.62537;97.20047
96.62531;96.44021
96.62526;97.04568
96.62515;97.09474
96.62505;97.03901
96.62479;97.20026
96.62474;97.05833
96.62463;97.06219
96.62463;97.08609
96.62458;97.09302
96.62437;97.09338
96.62422;97.09125
96.62406;97.06292
96.62401;97.09401
96.62391;96.88692
96.6238;97.09599
96.6236;96.43995
96.6236;97.08396
96.62354;97.07396
96.62354;97.09531
96.62334;97.04662
96.62328;97.18224
96.62312;97.05917
96.62312;97.0988
96.62292;97.05104
96.62281;97.28125
96.62271;97.095
96.62255;97.11625
96.62234;97.08739
96.62234;97.48213
96.62198;97.08469
96.62193;97.19052
96.62177;97.05797
96.62177;97.06114
96.62161;96.45104
96.62135;97.10292
96.62109;96.88875
96.62104;97.08511
96.62093;97.08245
96.62089;97.09401
96.62078;97.08807
96.62078;96.89771
96.62073;96.88906
96.62067;97.18536
96.62047;97.04927
96.62036;97.08708
96.62026;97.0751
96.62021;97.06854
96.62;97.08375
96.6199;97.06141
96.61969;97.05219
96.61969;96.8876
96.61964;97.05349
96.61964;97.09297
96.61938;97.10578
96.61932;97.055
96.61932;97.09084
96.61912;96.96698
96.61901;97.08708
96.61896;97.19183
96.61875;97.18177
96.61875;97.08146
96.61875;96.88495
96.61864;96.89735
96.61844;96.45458
96.61818;97.28458
96.61813;96.88292
96.61802;96.88125
96.61787;96.45084
96.61787;96.89776
96.61781;97.05802
96.61771;97.12156
96.61761;97.12849
96.61739;96.92292
96.61713;96.89724
96.61713;96.89442
96.61708;97.10917
96.61693;97.05104
96.61682;97.04964
96.61667;96.96709
96.61646;97.0527
96.61636;96.88
96.6163;96.89214
96.61625;96.89359
96.61594;96.8862
96.61588;97.48615
96.61588;96.91161
96.61573;96.88734
96.61573;96.90651
96.61557;97.08349
96.61547;97.08052
96.61547;96.89755
96.61536;97.0988
96.61505;96.90161
96.61495;97.49563
96.61485;96.44286
96.61479;97.28568
96.61469;96.90041
96.61448;97.08385
96.61448;96.96698
96.61443;96.89094
96.61443;97.135
96.61437;97.13589
96.61422;97.48911
96.61422;96.90125
96.61375;96.91093
96.61375;97.14297
96.6137;96.88625
96.6137;96.88261
96.61365;96.89302
96.61365;96.87995
96.61359;96.90135
96.61349;96.88177
96.61302;96.96078
96.61297;96.90672
96.61292;97.08432
96.61282;96.9049
96.6126;96.88979
96.61255;96.44057
96.61255;96.8838
96.61229;97.29052
96.61208;97.03245
96.61193;97.1675
96.61193;96.87625
96.61166;96.91167
96.61156;96.46328
96.61156;96.89792
96.61146;96.89172
96.6114;97.08188
96.61135;96.89433
96.61125;96.88963
96.61125;97.15182
96.6112;97.18089
96.61115;96.89256
96.61109;97.09755
96.61094;97.17802
96.61094;96.90151
96.61094;96.89313
96.61068;97.12151
