K5PC5CH.OP;K5T5_2.PV;K5F3.PV
36.27198;685.7432;2279.229
35.87276;685.7427;2295.452
36.26411;685.7396;2287.173
33.55479;685.7313;2237.624
36.23891;685.725;2281.096
37.03625;685.713;2301.696
36.32542;685.701;2280.887
37.0051;685.6797;2299.285
36.16974;685.6776;2293.547
36.34135;685.6677;2275.376
37.89219;685.6635;2282.031
36.8549;685.6563;2310.965
36.83328;685.6542;2312.889
36.36552;685.6417;2297.166
37.15568;685.6099;2283.42
33.88203;685.6057;2255.914
36.27849;685.6036;2288.835
36.37026;685.5906;2277.26
36.32161;685.5886;2273.849
36.10292;685.5583;2292.958
36.95854;685.512;2296.212
32.85068;685.5099;2237.721
36.24187;685.5084;2283.993
31.34188;685.4344;2243.159
36.92641;685.4109;2300.167
36.40786;685.3953;2283.329
37.03193;685.3896;2286.659
36.29156;685.3812;2271.389
37.08167;685.3766;2279.412
37.24057;685.3432;2276.782
37.11349;685.3375;2298.81
36.94094;685.3182;2298.069
37.12791;685.3125;2281.47
37.11833;685.2979;2292.145
36.04927;685.251;2297.552
36.37594;685.2292;2282.172
36.20052;685.2104;2282.116
36.33641;685.2026;2303.203
36.18599;685.2026;2284.651
36.39995;685.1755;2274.544
37.11917;685.1641;2293.156
36.14625;685.1604;2277.434
38.24005;685.1396;2303.396
36.4162;685.1146;2276.211
37.30448;685.1016;2312.971
36.21734;685.0807;2274.18
36.14693;685.0755;2281.354
36.4825;685.0583;2282.438
33.7137;685.0568;2277.492
37.14885;685.0354;2273.308
36.12844;685.0162;2281.407
36.28802;685.0062;2303.241
32.44526;685.0037;2244.564
33.44047;685.0021;2239.601
36.14057;684.9969;2280.321
36.25255;684.9771;2283.487
36.08943;684.9729;2276.477
36.39432;684.9417;2273.222
36.96807;684.9281;2305.907
36.83443;684.875;2305.969
36.10609;684.8724;2282.853
36.03734;684.8677;2297.145
36.24219;684.8391;2297.293
36.15984;684.8365;2281.333
32.0899;684.8323;2244.53
36.34974;684.7818;2287.392
36.26453;684.7802;2278.541
36.20036;684.7708;2282.387
36.29552;684.7693;2282.86
36.19115;684.7573;2279.381
36.19188;684.75;2272.29
37.04271;684.7313;2302.503
37.10115;684.7193;2303.969
32.16;684.7188;2239.705
37.06323;684.7104;2309.054
36.9574;684.7083;2300.704
36.18896;684.6953;2281.298
37.09469;684.6688;2269.764
36.08537;684.6557;2278.207
36.26844;684.6422;2284.475
33.16542;684.5896;2248.447
36.52901;684.5844;2287.979
36.51078;684.5344;2270.662
36.93193;684.4641;2298.694
36.15823;684.4453;2281.647
36.17448;684.4281;2277.981
34.87203;684.363;2203.584
37.14463;684.3588;2305.933
35.90083;684.3349;2292.609
33.29828;684.3078;2235.468
37.10203;684.3005;2272.955
36.14406;684.2854;2277.807
36.25828;684.2427;2282.365
32.86896;684.2286;2240.912
36.15865;684.213;2280.492
36.19958;684.2015;2273.729
36.42156;684.1776;2271.609
32.46818;684.1771;2232.034
33.67703;684.1651;2244.211
36.35365;684.0932;2272.906
36.28458;684.074;2284.341
36.19708;684.0714;2280.424
36.13927;684.0505;2275.088
36.45068;684.0417;2275.01
36.11573;684.0349;2276.295
32.76443;684.0349;2226.8
36.31713;683.9901;2286.326
36.35177;683.9813;2278.153
37.21526;683.9156;2311.403
36.96995;683.912;2273.181
35.81021;683.8906;2231.222
37.10797;683.8677;2297.18
33.81688;683.8599;2255.873
36.07859;683.8521;2276.997
36.24703;683.8344;2282.509
33.20937;683.8198;2219.9
35.98037;683.7932;2279.019
36.14755;683.7646;2282.899
32.38656;683.7474;2241.658
33.15693;683.7448;2235.862
36.29599;683.7443;2273.198
37.1876;683.6943;2309.515
37.83875;683.6823;2244.132
36.36974;683.6661;2281.53
34.28693;683.6531;2278.807
36.46151;683.524;2275.5
33.49844;683.4417;2251.617
34.15073;683.4073;2259.683
33.1937;683.338;2229.384
37.05974;683.3339;2249.827
34.69609;683.3255;2273.929
36.02781;683.2365;2280.458
32.4701;683.2083;2229.08
36.29464;683.2057;2278.177
33.9124;683.1891;2233.02
30.15578;683.1349;2234.031
32.7325;683.0781;2240.619
36.49354;683.0245;2282.145
36.29214;683.0005;2285.928
36.91448;682.9818;2282.516
33.93338;682.9813;2239.428
33.36323;682.9141;2223.37
33.01115;682.9005;2230.687
33.41265;682.8984;2230.854
32.31526;682.825;2229.197
36.90911;682.8021;2251.795
36.25438;682.7781;2280.696
36.06641;682.7479;2273.977
34.35839;682.7266;2224.968
32.67162;682.6735;2233.758
31.90016;682.663;2228.383
35.39172;682.6323;2199.817
33.43469;682.6234;2229.864
33.44896;682.5823;2216.396
33.49599;682.5656;2219.316
36.94005;682.5448;2217.517
32.59708;682.5281;2239.961
36.02318;682.5187;2287.752
33.46339;682.5167;2233.611
32.97151;682.4562;2230.838
32.69927;682.4177;2231.628
33.28271;682.4172;2238.038
33.20349;682.338;2232.508
33.49062;682.3135;2222.149
33.38849;682.3047;2227.175
36.25245;682.2833;2286.558
36.32969;682.2776;2272.323
33.21599;682.2625;2229.652
33.2512;682.2573;2227.739
34.49682;682.2214;2230.955
36.4462;682.1927;2276.355
33.41864;682.05;2216.968
33.36276;682.0177;2250.304
37.17229;682.0052;2274.66
33.46224;681.9932;2236.216
33.25224;681.9802;2237.772
33.91526;681.9297;2257.021
36.27057;681.9125;2275.999
33.01292;681.863;2230.212
33.10724;681.862;2221.805
33.80276;681.8328;2231.609
33.49104;681.8209;2223.479
33.18542;681.8057;2223.644
36.38745;681.8036;2271.635
33.31667;681.788;2234.772
33.20802;681.737;2230.815
37.28625;681.7271;2196.186
36.15229;681.7266;2274.667
33.18182;681.7015;2249.229
32.37912;681.6859;2207.674
33.43187;681.6813;2225.939
33.42672;681.6526;2216.492
33.12594;681.6334;2256.149
33.425;681.6328;2227.81
34.10359;681.6219;2234.474
32.8963;681.5797;2219.328
33.35188;681.5625;2229.776
33.3376;681.476;2238.673
33.25354;681.4745;2229.64
33.95734;681.3547;2224.985
36.4399;681.251;2280.404
33.26948;681.2495;2232.651
34.9963;681.2271;2224.312
36.37354;681.1334;2273.458
32.43338;681.1266;2225.303
32.9487;681.1182;2230.594
33.26162;681.1172;2219.648
33.17188;681.0599;2246.541
33.97224;681.0568;2223.067
33.2825;681.0084;2217.425
32.90068;680.9828;2214.031
33.19812;680.9781;2252.347
33.14635;680.9552;2220.496
33.21641;680.9437;2212.434
32.60948;680.9068;2246.574
33.19193;680.8588;2212.531
33.4239;680.8489;2216.417
33.18833;680.8307;2233.868
33.44401;680.7755;2253.243
33.46083;680.7662;2228.786
34.04807;680.7552;2224.685
33.82896;680.7542;2232.395
33.24375;680.7505;2219.481
33.40948;680.7156;2233.609
33.41406;680.7057;2216.5
33.37948;680.7052;2235.465
33.85588;680.7005;2231.01
33.35437;680.6953;2226.348
34.62531;680.6599;2252.224
35.35036;680.6542;2219.572
33.16787;680.6536;2221.069
33.90156;680.5901;2230.68
33.04073;680.574;2216.827
33.99886;680.5474;2226.841
35.81156;680.5;2270.127
33.15979;680.4875;2212.042
33.2837;680.4636;2216.479
33.9026;680.4589;2227.716
32.59099;680.451;2199.994
33.34292;680.4307;2228.309
32.6676;680.4011;2245.914
32.89922;680.3844;2229.219
33.25109;680.3641;2215.209
33.38849;680.3156;2232.357
33.49021;680.2849;2224.182
33.27297;680.2646;2228.865
33.4587;680.2182;2216.629
33.04885;680.2146;2221.758
33.27365;680.1984;2229.764
33.13344;680.1937;2230.187
33.41224;680.1802;2220.33
33.35568;680.1781;2222.282
32.5349;680.1385;2252.895
33.35661;680.1151;2247.757
34.04609;680.0865;2226.814
33.93135;680.0776;2222.904
33.27714;680.0719;2226.648
32.97766;680.05;2237.266
33.21583;680.0427;2225.844
34.19922;680.0359;2236.691
31.68844;680.0359;2203.405
33.27885;680.0323;2234.743
33.24229;680.0271;2233.299
33.2914;680.0229;2212.33
33.1162;679.9781;2184.426
32.34161;679.9771;2222.524
37.13844;679.9682;2214.927
33.00833;679.9552;2224.952
34.91088;679.95;2287.157
33.13391;679.9385;2206.612
33.46083;679.9338;2232.278
34.21667;679.9333;2259.448
34.68474;679.9323;2191.597
37.7912;679.9235;2239.26
33.10958;679.9151;2214.33
32.40745;679.887;2228.459
33.21786;679.8734;2214.875
33.88953;679.813;2233.076
33.2126;679.8063;2222.378
33.39844;679.7948;2208.513
33.10661;679.7922;2217.785
32.96786;679.7745;2228.498
33.32964;679.774;2223.339
34.58401;679.7635;2198.504
33.32583;679.7526;2227.357
33.89156;679.725;2210.844
33.31531;679.7156;2229.313
33.33057;679.6735;2225.105
33.38693;679.6625;2229.017
33.15542;679.6412;2220.038
35.98406;679.6406;2279.475
33.16911;679.6083;2219.147
33.38187;679.6078;2227.415
35.67068;679.6073;2238.975
33.24516;679.5943;2219.161
33.24151;679.5609;2225.994
33.45813;679.5286;2230.276
33.27911;679.5162;2210.417
33.32953;679.476;2209.284
33.28078;679.4714;2235.34
33.51557;679.4708;2210.532
33.50828;679.4505;2237.908
34.6463;679.4495;2187.104
34.05979;679.4484;2230.646
33.31974;679.4359;2219.747
32.58604;679.4349;2212.216
33.66042;679.3526;2207.373
34.57797;679.3344;2206.566
34.57156;679.3203;2204.106
33.09;679.3094;2217.116
36.80521;679.3041;2165.641
33.7537;679.2771;2228.022
33.14589;679.2427;2216.626
32.40505;679.2313;2215.208
32.95167;679.2219;2218.458
32.5437;679.213;2205.797
32.97719;679.1912;2225.336
33.91823;679.1766;2223.713
33.23422;679.1406;2217.669
31.66552;679.1318;2183.366
33.33984;679.1245;2253.346
33.41297;679.0901;2235.427
34.8749;679.0818;2206.271
33.09286;679.0802;2220.216
33.35875;679.0573;2214.515
33.06224;679.0333;2216.973
33.25255;679.0005;2229.744
34.58432;678.9708;2207.661
33.37521;678.9698;2221.812
35.41047;678.9604;2194.019
33.23323;678.9323;2229.153
33.31823;678.9177;2219.958
33.14599;678.8964;2205.353
33.1512;678.8651;2217.221
33.87901;678.862;2222.727
33.21594;678.8552;2221.616
32.61047;678.8333;2184.082
33.28365;678.8297;2237.387
33.39552;678.801;2220.904
33.18849;678.7229;2224.457
36.88531;678.6766;2234.167
33.36312;678.6703;2250.271
33.20578;678.6448;2219.752
33.28234;678.6401;2234.177
33.21016;678.639;2214.502
33.22656;678.6224;2224.252
31.73057;678.6083;2187.804
36.87203;678.5839;2239.143
33.14177;678.5698;2218.027
34.03198;678.5568;2206.469
33.63349;678.5271;2210.5
32.5187;678.5135;2211.268
33.40901;678.4865;2225.042
34.5687;678.4838;2151.912
32.22511;678.4828;2205.382
33.06693;678.4573;2219.643
33.27448;678.4531;2217.145
34.51115;678.4396;2209.545
33.32042;678.4052;2215.749
33.30307;678.3823;2212.856
36.85984;678.3406;2203.626
33.33281;678.3354;2216.806
33.46375;678.3323;2142.583
33.11422;678.3287;2221.241
33.44552;678.3276;2214.978
33.48365;678.2985;2225.184
36.9812;678.2948;2203.077
34.51349;678.2828;2219.933
33.5538;678.2734;2210.662
33.71729;678.2531;2204.921
36.94453;678.2161;2212.425
33.03969;678.2099;2214.211
33.78172;678.1974;2230.899
34.7626;678.1901;2208.298
33.17776;678.1802;2216.153
33.18609;678.1552;2216.61
36.92615;678.0979;2209.699
33.54719;678.0651;2205.394
33.01188;678.0219;2208.524
32.20974;677.9906;2178.401
33.85031;677.9667;2229.369
32.12;677.9583;2201.026
34.78661;677.938;2212.103
33.54036;677.8995;2204.906
33.33719;677.8797;2227.012
33.48677;677.8625;2223.917
33.32646;677.8594;2219.371
33.33245;677.8396;2249.532
33.28094;677.8276;2222.347
33.45485;677.8255;2234.933
36.11354;677.788;2227.473
32.25719;677.7552;2216.193
32.24187;677.7552;2208.077
33.08036;677.738;2217.5
33.29031;677.6859;2217.387
33.38719;677.6802;2216.329
33.02651;677.675;2223.861
33.18807;677.6583;2213.744
34.61172;677.6448;2199.317
33.82844;677.613;2224.139
32.28901;677.5844;2207.669
33.35042;677.576;2227.383
33.47323;677.5709;2206.887
34.56198;677.5094;2198.569
36.92026;677.4797;2204.867
36.96542;677.4604;2130.234
33.39302;677.4599;2214.531
33.09042;677.4323;2219.652
36.79672;677.3995;2187.225
33.88406;677.389;2222.714
33.31255;677.3771;2234.038
31.79661;677.3489;2169.134
33.60156;677.3349;2207.418
34.53349;677.3031;2208.383
34.50964;677.2963;2183.828
33.23412;677.2687;2227.61
33.16927;677.2589;2221.683
32.23589;677.2542;2217.2
33.07125;677.2469;2205.853
33.11151;677.2057;2212.542
33.04672;677.1776;2202.061
33.24198;677.1651;2211.259
32.31875;677.1568;2208.405
34.4375;677.1511;2186.307
31.835;677.1385;2214.501
34.55182;677.0557;2198.911
33.20016;677.0541;2205.326
32.18536;677.0485;2172.408
33.36365;677.0411;2233.668
34.13833;677.0208;2202.684
33.14531;677.0203;2204.755
33.64646;677.0047;2203.419
33.14505;676.9734;2219.6
32.42307;676.9682;2257.817
33.38984;676.9646;2223.97
33.2763;676.9427;2225.469
30.78818;676.8849;2192.495
33.14391;676.8041;2211.037
33.58797;676.7662;2196.869
33.03734;676.7615;2216.705
33.09375;676.7584;2213.704
31.64604;676.7057;2167.102
32.30406;676.7037;2191.86
34.53474;676.701;2213.953
36.77489;676.6885;2160.092
33.58162;676.6813;2210.922
32.03938;676.6526;2185.108
33.33031;676.6359;2231.813
33.44115;676.6198;2218.52
33.27177;676.6094;2223.233
32.01365;676.5989;2181.831
34.51646;676.5958;2184.308
32.42839;676.5854;2154.901
32.42682;676.5844;2209.056
33.63781;676.5724;2200.483
34.78427;676.5677;2207.318
33.11625;676.5541;2224.796
33.94229;676.5485;2206.854
33.37833;676.4745;2216.762
33.11937;676.462;2174.412
32.27713;676.4515;2216.551
36.19932;676.4453;2173.126
33.2724;676.413;2204.99
33.05542;676.3927;2207.344
32.20984;676.3573;2195.869
33.60109;676.3536;2204.162
28.90505;676.3297;2145.176
33.22354;676.3265;2222.162
33.20083;676.3203;2217.584
34.60068;676.3162;2191.499
31.69693;676.3115;2182.291
36.98443;676.2896;2211.176
31.75995;676.2703;2179.161
34.3812;676.2594;2188.794
34.63276;676.2458;2201.707
36.88042;676.2448;2201.564
33.16219;676.2416;2219.706
34.12729;676.2349;2202.651
31.81682;676.212;2181.466
33.77438;676.2099;2230.505
33.23235;676.2057;2216.612
34.45026;676.1969;2204.352
34.16135;676.1698;2193.406
33.68245;676.1557;2204
33.02193;676.1349;2224.531
31.58755;676.1135;2178.33
32.2313;676.1036;2213.452
32.15693;676.0875;2160.05
34.43307;676.0854;2189.94
34.31709;676.0021;2200.171
34.50307;675.9854;2193.211
34.53021;675.9677;2207.645
31.88781;675.9641;2184.937
34.46125;675.9365;2199.787
33.67557;675.899;2198.885
33.69234;675.8958;2204.697
33.34755;675.8953;2217.911
33.42286;675.8625;2224.855
32.41948;675.8177;2202.12
31.5824;675.8172;2186.701
31.84422;675.8151;2185.029
34.46667;675.7552;2192.889
29.81016;675.6927;2131.058
31.76896;675.6896;2188.224
37.01104;675.6469;2189.257
32.94386;675.6344;2188.267
36.82635;675.6224;2210.285
37.32661;675.612;2186.43
34.38146;675.611;2192.609
37.54458;675.6021;2183.443
32.15448;675.5958;2190.637
31.60922;675.5859;2146.386
32.36813;675.5224;2130.342
31.73677;675.5177;2170.026
34.50755;675.5073;2188.422
33.07818;675.5052;2199.149
32.68146;675.4333;2178.605
34.17073;675.4099;2194.242
31.88094;675.3573;2186.547
34.60734;675.3349;2183.917
31.78281;675.2818;2167.012
34.11135;675.2755;2203.125
33.94089;675.2734;2220.635
34.52287;675.2625;2191.558
36.9001;675.2604;2204.066
33.86193;675.251;2199.788
32.46589;675.2136;2172.776
33.02609;675.1802;2203.969
33.21927;675.1437;2228.786
36.97182;675.1323;2212.956
31.69443;675.1021;2181.28
34.20214;675.0969;2193.251
33.12375;675.0839;2205.787
33.73745;675.0573;2201.344
33.20068;675.024;2205.387
33.4524;674.9677;2200.207
31.79797;674.9677;2170.065
33.75156;674.9479;2201.261
31.54338;674.8745;2164.548
34.13167;674.8583;2200.76
34.48536;674.7974;2193.296
36.85932;674.7797;2211.731
31.3112;674.7432;2180.067
34.56672;674.7292;2184.759
34.11391;674.7266;2194.398
31.67078;674.7099;2165.778
32.26437;674.676;2206.019
33.76047;674.6281;2193.711
31.73063;674.624;2176.569
33.73797;674.6;2203.506
31.78375;674.5719;2178.997
33.13453;674.5026;2219.344
35.65354;674.4875;2176.895
32.80984;674.4792;2188.207
31.67995;674.4583;2169.064
35.65937;674.4005;2184.917
32.22401;674.3922;2168.794
31.55026;674.3615;2143.979
32.23505;674.3396;2160.116
32.33375;674.3391;2212.387
32.17542;674.3229;2163.836
31.51151;674.3141;2187.02
31.6824;674.3104;2133.837
35.70531;674.2677;2173.643
33.74729;674.2328;2202.634
31.72141;674.2015;2135.556
32.86224;674.1432;2075.692
34.11562;674.1088;2155.167
31.57891;674.1036;2142.985
31.73167;674.0865;2158.95
33.60594;674.0485;2198.291
29.81396;674.0448;2121.275
31.5237;674.0286;2180.845
34.54203;674.0255;2185.671
36.93521;674.0193;2182.082
31.69151;674.0182;2134.852
30.44594;674.0156;2164.146
31.70281;673.9854;2186.579
35.05354;673.9833;2138.937
31.8849;673.9177;2161.088
31.67807;673.9099;2138.208
34.03328;673.8937;2193.859
31.67203;673.888;2189.3
36.8963;673.8438;2165.839
29.19036;673.8109;2121.632
31.73974;673.7609;2178.684
34.64917;673.7172;2188.016
34.20078;673.712;2177.047
32.42672;673.6979;2222.894
35.77771;673.6959;2177.161
32.90344;673.6927;2181.727
28.7299;673.6735;2178.663
34.12422;673.6708;2201.959
31.68844;673.6453;2181.934
35.36089;673.6365;2207.788
36.86646;673.624;2174.758
31.28604;673.6198;2146.292
31.5312;673.6125;2142.252
32.25245;673.6036;2193.275
32.35354;673.5802;2148.609
34.12656;673.5177;2184.198
31.37609;673.5089;2135.228
35.26771;673.5052;2176.884
34.35844;673.4969;2187.963
31.65922;673.4224;2151.912
31.74589;673.4078;2165.463
31.62953;673.4073;2165.779
31.68677;673.3917;2180.758
36.90109;673.3745;2200.238
34.49177;673.3635;2185.115
30.42078;673.3276;2130.09
32.12365;673.2948;2154.573
35.83541;673.2849;2184.617
31.67203;673.2234;2140.686
31.91714;673.2182;2181.824
32.22724;673.2047;2154.082
31.3626;673.1745;2142.878
29.59141;673.1469;2121.553
32.01828;673.1417;2178.915
32.17057;673.1359;2165.384
31.6262;673.0989;2141.175
31.69677;673.0896;2140.289
29.60245;673.0755;2121.124
32.62453;673.0208;2161.349
32.76047;672.9771;2173.255
31.86662;672.9729;2154.447
32.21443;672.938;2162.043
34.35812;672.9255;2184.029
31.64208;672.925;2149.104
34.82037;672.8818;2181.877
31.64521;672.8526;2145.744
34.56474;672.8328;2192.907
31.06229;672.7807;2115.156
32.15635;672.751;2169.549
31.5912;672.7208;2147.143
31.73177;672.6995;2141.039
31.4387;672.6849;2142.811
32.09104;672.675;2161.488
31.63338;672.6641;2142.569
32.39625;672.6464;2211.066
35.60073;672.6406;2184.943
32.12552;672.6323;2160.692
31.63885;672.6031;2136.024
31.39042;672.5307;2139.606
31.65365;672.475;2141.911
31.45016;672.4739;2132.081
32.48188;672.4412;2195.507
31.5476;672.3943;2159.58
32.98333;672.3812;2166.344
32.51802;672.374;2150.161
31.68328;672.3203;2137.813
31.95281;672.3099;2154.903
28.21844;672.3099;2132.385
32.10078;672.2969;2164.605
33.07255;672.2958;2157.519
32.23177;672.2932;2160.949
31.35057;672.2875;2127.06
31.70198;672.2859;2144.861
32.33729;672.2828;2161.293
29.75271;672.2828;2138.348
34.11864;672.2797;2205.9
28.62906;672.2781;2122.681
32.34333;672.2734;2150.661
28.47698;672.2635;2123.905
31.71505;672.2609;2139.631
32.03912;672.2526;2161.151
34.27864;672.2521;2192.583
31.60635;672.2432;2165.168
36.82401;672.2391;2175.86
31.48542;672.212;2137.137
28.56412;672.1917;2130.804
30.72229;672.1818;2134.295
29.64302;672.1797;2125.299
31.44609;672.1292;2148.604
32.10688;672.1287;2155.771
31.80969;672.0969;2154.741
37.06583;672.0891;2180.869
31.61089;672.0682;2158.229
35.6213;672.0672;2177.204
31.55276;672.0458;2138.373
29.77672;672.0375;2128.096
32.08703;672.0255;2166.787
31.61542;672.0146;2161.097
29.11255;671.976;2132.224
28.6551;671.9651;2124.413
31.61188;671.9401;2139.07
31.61797;671.9021;2107.661
31.77859;671.8964;2135.059
32.27432;671.887;2162.269
31.70354;671.8818;2141.798
31.5225;671.8719;2145.188
31.76583;671.8177;2119.513
32.10682;671.8172;2163.21
32.3613;671.8167;2159.594
29.72969;671.7365;2121.926
31.7063;671.7323;2138.937
31.55271;671.7318;2144.306
32.18302;671.7141;2162.827
32.15364;671.712;2157.905
31.50307;671.699;2145.764
31.7824;671.6984;2126.959
31.65552;671.6964;2138.105
31.9225;671.6927;2156.335
31.68615;671.6838;2138.871
29.81901;671.6828;2130.523
31.57771;671.6828;2121.837
30.8412;671.6495;2132.485
31.58234;671.624;2139.211
31.61516;671.5974;2145.326
31.51453;671.5958;2139.14
30.70505;671.5927;2152.326
31.61823;671.5328;2186.067
28.82526;671.5313;2123.685
32.12989;671.5276;2161.538
31.57088;671.5245;2152.676
31.52401;671.5162;2144.17
32.08781;671.5135;2157.032
32.95271;671.5089;2155.506
31.4887;671.5021;2136.794
32.14375;671.4948;2169.56
31.01516;671.4693;2147.436
31.49708;671.4636;2136.837
31.40271;671.4589;2134.892
31.67818;671.425;2145.535
32.06969;671.4193;2164.905
31.61474;671.4146;2136.024
31.48276;671.4089;2135.343
31.77151;671.3937;2166.103
28.5162;671.3875;2122.285
34.11344;671.3474;2184.73
32.25344;671.3214;2156.151
31.47911;671.3041;2128.342
32.42552;671.2948;2153.76
31.86708;671.2693;2137.962
30.14505;671.2625;2120.978
31.54333;671.2604;2151.994
28.72677;671.2307;2122.246
31.59359;671.2276;2132.35
32.50135;671.2229;2157.646
31.69078;671.2104;2136.919
31.52302;671.2083;2146.545
31.5849;671.2057;2144.756
31.59833;671.1771;2176.092
32.12583;671.1667;2163.882
31.38323;671.1536;2115.068
30.8138;671.1443;2140.606
32.68568;671.126;2135.793
31.66422;671.1255;2137.776
32.31724;671.1099;2144.713
28.6449;671.0854;2131.535
