K5PC5CH.OP;K5PCV5I.PV;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T9_2.PV;K5PCV6I.PV;K5T10_1.PV;K5T10_2.PV
48.87917;96.79708;134.0682;87.2325;60.13292;23.13906;96.77714;51.9776;104.6259
52.57448;96.65552;134.068;86.28271;63.46901;24.88656;97.16651;94.82916;103.8546
52.6687;96.65916;134.0677;86.43208;63.45917;25.52646;97.17062;95.10635;103.7125
51.91188;97.66182;134.0675;89.74541;62.96188;27.08865;97.55682;103.291;107.2202
51.9063;97.62636;134.0671;89.69229;62.9376;27.04094;97.53974;102.9742;107.2026
51.88464;97.17229;134.0619;89.97021;62.89037;25.14281;97.46677;102.1514;107.3923
51.71005;97.24766;134.042;89.76604;62.87677;26.90656;97.50146;102.0764;106.9793
51.96646;97.91026;134.0392;89.105;62.91385;27.7225;97.56422;103.7315;107.1605
52.13823;97.61797;134.0391;89.74854;62.92479;27.07823;97.54208;102.8843;107.193
51.77766;97.23646;134.0368;89.84042;62.94276;27.42031;97.50297;102.3615;107.1241
51.75964;97.19953;134.0366;90.02042;62.78974;26.4125;97.47536;101.317;107.1886
52.0774;97.75661;134.0325;89.54083;62.93005;27.75385;97.55156;103.6272;107.1544
51.89047;97.60984;134.0304;89.70083;62.97021;26.39521;97.55109;102.9315;107.1809
51.91245;97.91474;134.0298;89.12167;62.93687;27.67604;97.55672;103.7282;107.147
52.74552;96.6564;134.0292;86.46208;63.45234;25.5501;97.17849;95.13812;103.7655
51.97828;97.24547;134.0207;89.70209;62.86755;26.46094;97.49323;102.1689;106.979
52.49162;96.66698;134.0205;86.32083;63.47906;24.83573;97.17167;94.94334;103.7705
51.66261;97.12479;134.016;90.93958;62.87172;27.23302;97.45958;102.5684;107.6031
52.09844;97.74521;134.014;89.53125;62.88974;27.15229;97.54724;103.562;107.1969
51.62094;97.12646;134.0115;91.01;62.95568;28.13323;97.46912;102.5165;107.5769
51.77281;97.25271;134.0032;89.59646;62.85568;27.08636;97.50099;101.4105;106.6154
51.73479;97.24713;133.9999;89.84521;62.88995;25.9999;97.50645;102.1582;106.9958
47.34422;96.92921;133.9989;90.96542;59.07406;28.08739;97.44469;101.9934;106.3737
51.87838;97.1561;133.9982;89.9625;62.91594;25.18062;97.48156;102.2921;107.3378
51.61786;97.2411;133.9982;89.80354;62.92916;27.65937;97.50625;102.3003;107.0512
51.67401;97.24682;133.9972;89.99521;62.92745;26.28219;97.51443;102.0856;107.1553
51.75724;97.25667;133.9858;89.64375;62.81526;26.96844;97.49864;101.369;106.5504
51.62833;97.25578;133.9844;89.88937;62.9088;26.71031;97.49557;102.0598;107.0052
51.54115;97.12563;133.9812;91.045;63.00047;28.8124;97.46037;102.4381;107.513
52.54344;96.66302;133.9807;86.56416;63.46208;25.51906;97.17589;95.07542;103.7096
51.67859;97.12745;133.9787;90.565;62.81443;27.52219;97.47469;102.4374;107.3509
52.0624;97.1637;133.9732;89.94896;62.9287;25.36125;97.47463;102.1682;107.3293
51.80354;97.25276;133.9728;90.00042;62.87557;26.4676;97.5087;102.0902;107.0364
51.89818;97.17583;133.9722;89.96875;62.89849;25.61062;97.46442;102.1242;107.3766
54.06953;96.0875;133.9685;92.37167;65.50385;27.3876;96.96922;62.54729;103.9004
51.39547;97.13026;133.9684;90.31521;62.82609;26.98896;97.47427;102.0855;107.0809
51.89349;97.31906;133.9665;89.62083;62.95344;26.31656;97.48714;102.3359;107.2093
51.78318;97.1325;133.9628;90.225;62.8201;27.35656;97.47245;102.1196;107.0198
52.80651;96.6637;133.9615;86.56917;63.44833;25.52125;97.17307;95.12437;103.7194
51.8474;97.63057;133.9612;89.73146;62.97807;27.47229;97.54193;102.9675;107.1743
51.75489;97.25234;133.9563;89.99146;62.8813;25.95917;97.51047;102.1794;107.1436
51.8475;97.24073;133.9514;89.81771;62.94276;27.77698;97.51031;102.3255;107.024
51.81219;97.16193;133.9472;89.91792;62.91984;25.82771;97.47505;102.1407;107.3384
51.74417;97.63922;133.9464;89.75125;62.9462;27.96812;97.53713;103.0417;107.1776
51.44865;97.13;133.9433;90.86562;63.01354;28.82438;97.46938;102.1214;107.2114
51.99916;97.24594;133.9404;89.84688;62.90458;26.81531;97.50339;102.1188;106.983
51.56213;97.19511;133.9397;89.89229;62.78932;26.15469;97.47703;101.2637;107.1473
51.61161;97.12791;133.9354;90.92729;63.01354;28.89104;97.46328;102.2704;107.3678
52.62906;96.66261;133.9344;86.3825;63.47797;25.35979;97.17906;95.07886;103.7041
51.84411;97.1987;133.9335;90.01729;62.83417;25.08125;97.46912;101.389;107.1524
52.71599;96.65714;133.9296;86.48417;63.46984;25.33344;97.18182;95.1076;103.7459
51.81193;97.24385;133.9224;89.92792;62.89901;25.6424;97.50219;102.1524;107.0655
51.85583;97.23427;133.9216;89.88604;62.93078;27.58438;97.50797;102.3512;107.1122
51.68755;97.13708;133.908;90.32437;62.83963;26.70313;97.47536;102.1523;107.1453
51.9075;97.60213;133.9069;89.64125;62.9101;28.42458;97.55666;102.8345;106.8833
51.9324;97.60057;133.9047;89.68125;62.95948;27.36375;97.55099;102.9073;107.097
51.87625;97.25766;133.9004;89.94875;62.89693;25.82854;97.51089;102.087;107.0584
52.20937;97.60974;133.8988;89.63042;62.96609;28.25146;97.55448;102.9414;106.9744
51.92739;97.16099;133.8956;89.94125;62.92625;25.77792;97.47688;102.1701;107.3404
51.68333;97.15807;133.8914;89.9925;62.94568;25.16427;97.48021;102.3125;107.2801
51.8075;97.2275;133.8909;89.82354;62.87078;26.39854;97.50588;101.9803;107.0492
51.84068;97.23401;133.8893;89.81604;62.93005;26.95302;97.5038;102.038;107.0831
51.54672;97.26;133.8872;89.87292;62.85927;27.13875;97.49807;101.9839;106.9353
51.8012;97.30625;133.8842;89.69395;62.96677;25.80073;97.49734;102.202;107.1663
51.59849;97.13563;133.8782;90.16375;62.82453;27.16312;97.47984;102.074;107.0276
51.82203;97.14646;133.8772;89.86562;62.87917;26.94948;97.48719;101.9305;106.9482
51.95438;97.1538;133.8765;89.935;62.9163;26.49125;97.48026;102.0927;107.0546
51.56349;97.13651;133.8723;90.17521;62.83339;27.32479;97.48318;102.0848;107.0329
52.72792;96.66547;133.8706;86.50521;63.46099;26.10292;97.18;95.11365;103.4592
51.88693;97.30891;133.8684;89.68166;62.98344;25.64073;97.49932;102.3556;107.1775
51.5887;97.24104;133.8683;89.76771;62.90198;27.76823;97.50427;102.4168;106.9993
51.85015;97.175;133.8635;89.95792;62.88224;25.67406;97.45313;102.0432;107.3008
51.75375;97.1438;133.8545;89.92188;62.85458;26.65094;97.48073;101.9533;106.9617
51.68031;97.23089;133.8535;89.9075;62.89698;27.66885;97.51391;102.1745;107.0879
52.13125;97.60458;133.8503;89.67646;62.9612;28.5301;97.54573;102.7702;106.8654
51.79896;97.2449;133.8478;89.97437;62.89193;26.06219;97.50365;102.1694;107.1184
51.63317;97.23073;133.8476;89.85;62.96682;27.4226;97.50558;102.174;107.0479
51.72125;97.25802;133.8433;89.92229;62.92891;26.24719;97.50464;102.1327;107.0259
51.805;97.18166;133.8336;89.93791;62.86031;26.08646;97.45792;101.9091;107.1913
51.79417;97.12907;133.8243;90.45792;62.86802;27.46646;97.47109;102.334;107.2328
51.72802;97.14265;133.8235;89.84792;62.91531;27.25594;97.47906;101.9919;106.8547
51.70786;97.14219;133.8179;89.84416;62.86323;27.16885;97.48349;102.0386;106.9327
51.725;97.23505;133.8153;89.86854;62.89135;27.57031;97.51396;102.2858;107.0594
51.68172;97.25922;133.8145;89.76167;62.87411;27.35646;97.49807;102.0047;106.866
51.78021;97.13536;133.8095;90.09541;62.84474;27.11896;97.48032;102.0507;106.9401
51.86422;97.24042;133.809;89.68792;62.82927;27.63354;97.5001;102.3161;106.9064
51.67672;97.22776;133.8082;89.75479;62.84849;27.84698;97.50057;101.6986;106.742
51.95323;97.14745;133.794;89.90875;62.8925;26.69729;97.47599;102.0552;106.8711
51.80396;97.18771;133.7912;89.88167;62.81979;26.13781;97.45786;101.4676;106.9331
51.6226;97.25672;133.7892;89.77271;62.89448;27.51937;97.49239;101.9244;106.9316
51.93375;97.59786;133.789;89.65813;62.9674;28.60094;97.54057;102.8055;106.8377
51.81;97.52448;133.7846;89.62104;62.98901;27.14885;97.51579;102.4282;106.9989
54.00297;96.09567;133.7719;92.39854;65.47604;27.1749;96.96786;62.42729;103.7618
52.70521;96.66432;133.7677;86.59959;63.46188;25.65833;97.17744;95.10302;103.5797
51.69625;97.21568;133.7653;89.82833;62.81198;27.6675;97.48677;101.3758;106.7735
51.67213;97.13959;133.7634;89.94437;62.85531;26.52375;97.48318;101.955;106.9866
51.57818;97.21854;133.7629;89.74104;62.82422;27.66688;97.50245;101.6177;106.7265
51.76656;97.1787;133.7616;89.90312;62.87526;26.62594;97.46021;101.7345;107.1355
51.86578;97.58052;133.7596;89.59604;62.94661;27.7351;97.5513;102.5392;106.7064
51.69948;97.25365;133.7567;89.655;62.89583;27.18146;97.50219;101.5469;106.6269
51.65969;97.14042;133.7563;90.04146;62.83099;26.94469;97.48141;101.9914;106.9057
51.86797;97.23338;133.7536;89.78875;62.89365;26.77458;97.50573;101.8631;106.8619
52.00255;97.30104;133.7528;89.7123;62.94099;25.97573;97.49385;102.1617;107.1106
51.97781;97.52338;133.7423;89.71375;62.95219;27.17823;97.51911;102.4677;106.9681
51.94219;97.5751;133.7419;89.58208;62.92354;27.94;97.54761;102.5764;106.7309
51.77469;97.56151;133.7403;89.56479;62.95432;27.38292;97.53693;102.4018;106.6436
51.53463;97.14552;133.7385;89.87875;62.84901;26.37833;97.47938;101.9273;107.0149
51.83724;97.22328;133.7378;89.73229;62.88448;27.76677;97.50349;101.7842;106.753
51.75312;97.15052;133.7357;89.95167;62.9076;26.30437;97.47885;102.0583;106.9367
51.83781;97.24427;133.7281;89.70583;62.88047;26.02792;97.50099;102.2171;107.0074
51.91318;97.56557;133.7271;89.48396;62.98083;27.48469;97.54037;102.3913;106.6667
51.72833;97.25677;133.7218;89.73333;62.87849;26.73375;97.50578;102.0882;106.8665
54.055;96.09026;133.7215;92.27604;65.4925;26.53375;96.96932;62.33813;103.6004
51.70406;97.14037;133.7214;89.78667;62.88896;27.42552;97.47594;101.9825;106.7965
51.64614;97.12682;133.7209;90.38875;62.84156;27.29396;97.47172;102.2621;107.1641
51.83073;97.16312;133.7195;89.97916;62.91729;25.76302;97.47135;102.2153;107.1612
51.80948;97.14359;133.7161;89.955;62.86651;26.49875;97.475;101.8986;106.9946
51.98537;97.5213;133.7122;89.68958;62.98453;27.4726;97.51614;102.5348;106.9973
51.53526;97.12849;133.7086;90.74667;63.01797;29.19135;97.46484;101.997;107.0474
52.09568;97.55609;133.7039;89.49604;62.94162;27.6876;97.52438;102.4915;106.6398
46.33646;96.93177;133.7019;90.45688;58.30661;27.8649;97.45119;102.104;106.4405
52.00667;97.52005;133.6995;89.59625;62.9674;26.44469;97.50245;102.4209;106.9709
51.64755;97.18651;133.6938;89.88;62.81052;26.88896;97.46088;101.557;106.9255
51.9062;97.59073;133.6938;89.64042;62.95057;28.54375;97.53948;102.8077;106.8253
51.81958;97.2538;133.6919;89.7375;62.82906;26.97542;97.50313;101.3251;106.5738
51.69995;97.19635;133.6886;89.81979;62.82214;26.31458;97.47953;101.2389;107.0714
51.66682;97.23994;133.687;89.70687;62.89104;27.44469;97.49792;102.211;106.7873
51.63521;97.21203;133.6869;89.77708;62.8125;27.74542;97.48885;101.4296;106.7514
51.56328;97.14229;133.6839;89.82604;62.89568;27.51979;97.47958;102.0034;106.8487
51.81844;97.55307;133.6809;89.56583;62.96011;27.76875;97.53619;102.4796;106.7618
52.04698;97.52458;133.6768;89.70854;62.96193;27.32479;97.52104;102.4996;106.9118
51.69896;97.24593;133.6749;89.69396;62.84833;26.87313;97.50562;102.2271;106.859
52.8049;96.67068;133.6672;86.46042;63.47495;26.3899;97.1826;95.14729;103.3199
51.8288;97.3212;133.6669;89.54313;62.95271;27.1926;97.48438;102.3386;107.1712
48.27359;94.67036;133.6617;87.34541;59.26635;28.3399;95.13073;83.35917;105.8559
51.84589;97.54109;133.6601;89.58146;62.92542;27.67208;97.5275;102.4491;106.829
52.00813;97.5724;133.6573;89.56563;62.96479;27.38073;97.55198;102.4539;106.6792
51.65896;97.15755;133.6508;89.92229;62.78417;26.57219;97.49104;102.3892;106.5257
51.86922;97.19375;133.6507;89.97875;62.81667;25.60167;97.46219;101.3275;107.0183
51.73068;97.21193;133.649;89.80875;62.81036;27.54208;97.48281;101.2799;106.8349
52.12214;97.59151;133.6481;89.65479;62.96672;28.46552;97.53479;102.6877;106.7982
51.70807;97.25781;133.6426;89.69458;62.85068;26.88146;97.49443;101.3358;106.5434
51.55922;97.14011;133.6391;89.63167;62.77291;26.63323;97.51568;102.3883;106.4013
51.65166;97.15229;133.6385;89.93105;62.82656;25.98292;97.49062;102.4369;106.6197
51.50198;97.15662;133.6331;89.94917;62.82067;25.63958;97.50052;102.3006;106.5496
51.85714;97.58708;133.6294;89.57562;62.96094;28.06531;97.55817;102.58;106.685
51.77443;97.18094;133.6249;89.85146;62.90651;27.16396;97.46318;101.6371;106.9868
51.70495;97.25781;133.6153;89.71917;62.82094;26.19375;97.50073;101.4063;106.6709
51.74719;97.26255;133.6149;89.65604;62.8689;27.23021;97.49219;101.7674;106.7843
51.55646;97.05614;133.6098;89.81854;62.75214;26.14594;97.49599;101.9359;106.4604
51.90495;97.26339;133.6047;89.66833;62.87245;25.79615;97.49193;101.4574;106.7695
48.43198;96.8025;133.6046;86.84333;59.8124;23.28927;96.75844;51.94344;104.5212
52.02146;97.535;133.5973;89.73312;62.96891;26.99636;97.53146;102.4899;106.8821
51.82656;97.19365;133.5904;89.94083;62.8062;26.25844;97.45563;101.3192;106.9159
51.84078;97.30047;133.5891;89.67646;62.94531;25.79573;97.49625;102.1078;106.9307
51.54573;97.0524;133.5887;89.78625;62.76849;26.40771;97.48813;101.9252;106.4359
51.80542;97.59208;133.5876;89.63563;62.9512;28.3101;97.54828;102.5118;106.6934
51.86099;97.26865;133.5875;89.68479;62.85958;26.53667;97.49307;101.4295;106.6945
51.46563;97.16214;133.5868;89.97666;62.84906;25.54979;97.49854;102.251;106.6126
51.58229;97.1375;133.5801;90.4825;63.02687;29.28188;97.46609;101.8464;106.7946
51.6574;97.11922;133.5785;89.76729;62.81771;27.08698;97.43188;101.4308;106.4648
51.60667;97.25932;133.5745;89.77042;62.82214;26.62583;97.4937;101.981;106.8882
51.63411;97.25417;133.5682;89.675;62.83083;26.85906;97.49339;101.3821;106.5567
51.47781;97.13062;133.5654;89.6125;62.74807;26.30875;97.50198;102.3229;106.4145
51.89969;97.345;133.5643;89.50521;62.96057;26.62771;97.50073;102.3758;107.0078
51.77438;97.00677;133.562;89.83437;62.71484;26.5024;97.47979;101.8921;106.4064
51.96828;97.51756;133.5605;89.56229;62.96854;26.88437;97.5099;102.3751;106.872
51.53969;97.13969;133.5493;89.61208;62.77063;26.98802;97.51776;102.4826;106.527
51.75724;97.15901;133.5453;89.96416;62.81167;25.65625;97.50724;102.2982;106.5125
51.74417;97.26141;133.5435;89.67291;62.85239;26.94094;97.49922;101.7142;106.7648
51.67703;97.00964;133.5424;89.74062;62.74464;26.91958;97.48666;101.7916;106.3109
51.46823;97.20979;133.5415;89.795;62.82682;27.13511;97.4801;101.2348;106.8642
53.97479;96.09109;133.5412;91.83479;65.4761;26.30615;96.96568;62.21625;103.4559
51.52974;97.13797;133.5384;89.68188;62.7975;26.26969;97.49114;102.3471;106.4696
51.99026;97.54292;133.5382;89.64771;62.94297;27.46594;97.52198;102.4274;106.9221
51.83364;97.25829;133.5303;89.76771;62.85771;27.15594;97.50479;101.5334;106.7417
51.60068;97.20521;133.5246;89.81313;62.79151;26.79323;97.48396;101.1804;106.9434
51.98906;97.25542;133.5243;89.64584;62.82781;25.83354;97.4963;101.4633;106.7221
51.72198;97.14698;133.5224;89.7875;62.80849;26.04698;97.5013;102.4479;106.4111
51.51125;97.45432;133.5183;89.53771;62.93594;27.40063;97.49615;102.432;106.9404
51.42505;97.0124;133.5176;89.84896;62.71714;26.28646;97.47547;101.9989;106.4346
51.72865;97.25656;133.5175;89.71;62.89542;26.86646;97.49656;101.9376;106.8262
51.6726;97.13714;133.5153;89.57979;62.7699;27.2525;97.51344;102.5391;106.4746
51.61485;97.15714;133.5101;89.99208;62.8051;25.83948;97.48427;102.4027;106.5764
51.71432;97.29359;133.5096;89.6498;62.96057;26.28479;97.49755;101.968;106.8041
51.59344;97.14177;133.5024;89.81625;62.76906;26.29854;97.50792;102.3922;106.3481
51.71938;97.14385;133.5;89.69979;62.77427;25.40948;97.50375;102.5417;106.5176
51.70839;97.16208;133.4972;90.00687;62.80073;25.4251;97.49963;102.3826;106.6185
51.75312;97.21995;133.4948;89.78104;62.83823;27.77917;97.49229;101.4942;106.7044
51.52823;97.15417;133.4939;89.86146;62.77365;27.17458;97.49265;102.2188;106.3521
51.835;97.53442;133.493;89.70896;62.99469;27.28969;97.52474;102.4582;106.867
51.7436;97.12401;133.4899;89.71;62.7587;26.93969;97.49198;102.0653;106.435
51.50761;97.16338;133.488;89.82396;62.77682;27.27979;97.50584;102.1401;106.2319
51.755;97.32792;133.4863;89.49084;62.97906;27.19156;97.48479;102.3282;107.1024
51.78661;97.13776;133.4857;89.69604;62.76771;26.4599;97.51318;102.4636;106.4526
52.11672;97.51787;133.4834;89.57792;62.95156;27.45677;97.48755;102.4026;106.8681
51.6399;97.13208;133.4829;89.65875;62.74448;26.89458;97.49427;102.0859;106.2234
51.65745;97.14703;133.4821;89.79229;62.82349;25.93365;97.50317;102.3726;106.4097
48.32448;94.66724;133.4802;87.47396;59.28479;29.0625;95.14453;83.26531;105.791
51.74833;97.20255;133.4728;89.72375;62.8199;26.91323;97.43584;101.4239;106.4362
51.44812;97.11807;133.4649;89.69833;62.72562;27.37531;97.46281;102.0203;106.2108
51.9049;97.33542;133.4641;89.5075;62.97359;26.82906;97.49802;102.3326;106.9835
51.63844;97.13328;133.4633;89.59208;62.76891;27.22167;97.51349;102.5596;106.3999
51.86568;97.19229;133.4633;89.76375;62.80912;26.91135;97.47599;101.5145;106.1695
51.97448;97.57813;133.4585;89.56771;62.93417;26.97802;97.54693;102.4086;106.7082
51.7275;97.17297;133.4575;89.97542;62.84203;27.23667;97.48922;102.0848;106.5179
51.67583;97.11588;133.4569;89.75188;62.84412;27.07646;97.44297;101.4486;106.4745
51.67276;97.14349;133.4564;89.63084;62.82135;27.35062;97.51813;102.4867;106.383
51.67812;97.14193;133.4545;89.74458;62.805;25.99417;97.48682;102.3899;106.4334
51.79937;97.00828;133.4542;89.72166;62.74318;27.50427;97.48911;101.7513;106.2559
51.65802;97.13469;133.4534;89.77854;62.77786;25.89948;97.49958;102.4683;106.5246
51.81594;97.35313;133.4489;89.52021;62.99714;26.72365;97.50813;102.3336;106.9923
51.90771;97.32953;133.4486;89.46375;62.9587;26.90458;97.49265;102.3169;107.0716
48.30563;94.6664;133.4481;87.49812;59.29203;28.83937;95.13344;83.31261;105.8112
51.49495;97.14109;133.4478;89.80042;62.77489;26.15823;97.50375;102.3956;106.389
51.54109;97.19505;133.4466;89.8625;62.82474;26.94333;97.47052;101.5498;106.2718
51.59406;97.15177;133.4462;89.87083;62.81724;26.01854;97.4976;102.418;106.4395
51.76104;97.13599;133.4452;89.89313;62.83375;27.14219;97.44203;101.3502;106.3037
51.855;97.10729;133.4444;89.36;62.73953;26.94979;97.49235;101.8714;106.1289
48.27807;94.66302;133.4426;87.30479;59.28021;27.54698;95.1337;83.50073;105.8315
51.72057;97.13963;133.4424;89.81125;62.81;25.46135;97.49979;102.3817;106.5182
51.5438;97.14016;133.4411;90.19021;63.02594;28.57604;97.46234;101.606;106.5693
51.62469;97.15286;133.44;89.94479;62.80682;25.40583;97.48906;102.4315;106.5822
51.58313;97.04802;133.4394;89.79771;62.74177;27.15812;97.47552;101.8033;106.4026
51.51385;97.05115;133.4384;89.82021;62.76625;27.7326;97.47761;101.849;106.2904
51.46938;97.25917;133.4354;89.65875;62.81641;25.82719;97.49693;101.4386;106.7286
51.4451;97.14313;133.4351;89.705;62.77073;27.59573;97.50735;102.563;106.3573
47.03953;94.66594;133.4343;87.26125;58.29771;29.43792;95.13781;82.95104;105.8718
51.5426;97.00719;133.4341;89.74208;62.70089;25.54229;97.48792;101.9448;106.5317
51.56755;97.05511;133.4302;89.78917;62.7588;26.84333;97.48458;101.8942;106.4305
51.58693;97.13849;133.427;89.85104;62.80875;25.47146;97.50354;102.4119;106.4902
51.82276;97.2664;133.4269;89.57437;62.88338;27.31917;97.49422;101.4919;106.6441
51.59104;97.14088;133.4267;89.56229;62.75885;25.81135;97.51037;102.2153;106.4327
51.51906;97.14984;133.4245;89.78667;62.81568;26.38771;97.48781;102.2872;106.2306
51.62172;97.05281;133.4212;89.8825;62.74688;26.53427;97.47636;101.8698;106.3444
51.88776;97.27146;133.4165;89.60583;62.84651;27.66927;97.49339;101.4541;106.6765
51.48412;97.01865;133.4148;89.6375;62.72068;26.39063;97.48255;101.9702;106.4154
51.57469;97.18188;133.4143;89.89458;62.8351;26.93417;97.49062;102.1993;106.366
51.58833;97.14505;133.4133;89.72396;62.78188;25.7299;97.50031;102.3715;106.4447
51.58484;97.1612;133.4129;89.96958;62.85839;26.24604;97.50323;102.3315;106.618
51.74464;97.26203;133.4127;89.73583;62.88542;26.96437;97.5075;101.654;106.7562
51.4786;97.01255;133.4113;89.72;62.70604;25.8574;97.48531;101.9558;106.5476
51.70292;97.11787;133.4093;89.69125;62.73969;26.85229;97.49979;102.0251;106.2434
51.63625;97.0101;133.4088;89.78479;62.73985;25.86563;97.48646;102.0067;106.4592
51.6526;97.18156;133.4088;89.80688;62.85;27.11125;97.48734;102.1317;106.3292
51.87896;97.36604;133.4088;89.48458;62.96578;26.97177;97.50468;102.3949;106.9702
51.63281;97.1275;133.4083;89.6275;62.74896;26.93885;97.49875;101.9628;106.2114
51.66985;97.16484;133.408;89.92354;62.80516;26.90125;97.495;102.3187;106.46
51.72021;97.15208;133.4061;89.86104;62.80693;26.18135;97.49943;102.447;106.4668
51.66167;97.12948;133.4032;89.75083;62.73234;27.05938;97.47823;102.0819;106.3375
51.65698;97.12724;133.4022;89.65208;62.73557;27.6099;97.49245;102.0215;106.2105
47.80203;94.66833;133.402;87.41292;58.93828;29.26896;95.14667;83.07011;105.8391
51.43667;97.13661;133.4004;89.64916;62.76453;27.47896;97.51203;102.5432;106.2592
