K5T14.PV;K5T3.PV;K5TCV2I.PV;K5F6X.PV;K5T15.PV;K5P8.PV
339.2341;195.8706;14.75448;19.95179;101.6883;3.924231
339.2334;200.9512;11.38328;18.28845;95.67083;3.889109
339.2322;204.52;10.33953;18.21573;95.23396;3.891381
339.2316;197.3098;13.27865;18.47778;100.2231;3.895534
339.2313;205.0554;10.35557;18.45873;95.34333;3.873656
339.2309;197.324;13.26448;18.16528;100.8671;3.905387
339.2288;204.256;10.35286;18.10508;95.02021;3.879331
339.2275;195.8208;14.76724;19.82856;102.1225;3.908491
339.2272;204.8523;10.35141;18.31066;95.97729;3.860034
339.226;204.1215;10.34927;18.23028;94.49729;3.863847
339.2247;196.6135;13.2463;17.79978;100.6706;3.871097
339.2247;201.4667;11.37005;18.20659;96.8502;3.914344
339.2238;196.4952;13.25151;18.34131;99.93604;3.881628
339.2238;197.4713;13.27073;18.70384;100.655;3.899491
339.2234;197.4806;13.24911;18.46463;101.0933;3.896184
339.2219;204.305;10.3576;18.069;94.80187;3.883066
339.2216;204.2335;10.35245;18.61339;94.94187;3.85785
339.2203;204.0333;10.34818;18.04708;94.75875;3.859956
339.2194;197.0975;13.28536;17.93875;100.8129;3.902047
339.2181;204.2083;10.355;18.37451;94.96833;3.86075
339.2181;196.4873;13.25266;18.21471;99.9775;3.869541
339.215;204.0681;10.34974;18.04795;94.5175;3.864847
339.2144;197.4525;13.26031;18.16368;101.2438;3.910428
339.2128;204.5483;10.3438;18.31937;95.40292;3.887081
339.2125;204.2904;10.35245;18.22528;94.84146;3.858947
339.2125;204.2527;10.34365;18.1827;95.23729;3.881478
339.2119;195.6102;14.76802;19.67747;102.2944;3.906772
339.2119;197.0331;13.24875;17.98577;100.4821;3.885181
339.2106;204.785;10.34734;18.05127;95.71875;3.862537
339.2103;196.6987;13.2537;18.45726;100.5246;3.874728
339.2087;195.789;14.75995;19.67484;102.1456;3.929997
339.2084;195.7231;14.76339;19.32066;102.5435;3.923241
339.2081;203.179;10.37385;18.94771;95.63625;3.868056
339.2078;204.3908;10.3513;18.12933;94.52208;3.866869
339.2078;195.7573;14.77245;19.72969;102.1677;3.931584
339.2059;204.2965;10.34464;18.69999;94.35896;3.864063
339.2047;204.2123;10.33958;18.3462;95.18146;3.868138
339.2047;197.0317;13.25661;17.79824;101.05;3.901766
339.2044;203.9458;10.35839;17.69693;94.95854;3.85429
339.2038;197.2381;13.26885;18.14737;101.2598;3.908359
339.2028;204.1565;10.35198;18.03474;94.55229;3.881303
339.2006;197.3031;13.26458;18.43803;101.1542;3.888978
339.2003;195.4312;14.77406;19.83678;101.5669;3.895422
339.2;204.2646;10.35146;18.14546;95.01813;3.874088
339.1997;203.324;10.60922;18.97565;95.60125;3.883994
339.1991;204.8627;10.34208;18.5004;95.98063;3.865031
339.1941;204.3292;10.35635;18.35977;95.00021;3.888466
339.1928;195.9744;14.76724;19.60756;102.6392;3.914109
339.1916;204.2367;10.3576;17.79638;95.05771;3.881825
339.1909;205.1246;10.35188;18.52428;95.81021;3.906962
339.1891;195.6029;14.76958;19.30227;102.8008;3.902672
339.1891;195.5819;14.76099;18.79706;101.9879;3.915025
339.1891;196.741;13.24901;18.21366;99.95104;3.869291
339.1878;196.6738;13.24984;18.0915;99.94958;3.868116
339.1875;205.0412;10.35818;18.4178;95.95583;3.860812
339.1859;204.3781;10.34911;18.2463;95.46792;3.875681
339.1859;201.2148;11.37339;18.39142;95.46792;3.886019
339.1856;196.4521;13.24;18.17587;99.98479;3.868831
339.1853;196.4615;13.24401;18.25491;100.5633;3.878537
339.1828;195.8581;14.76437;19.70071;102.1912;3.930075
339.1828;197.769;11.42099;18.05191;100.1071;3.886178
339.1825;196.4908;13.2312;18.05051;100.8935;3.882878
339.1803;197.5156;13.25797;18.35199;101.4742;3.895653
339.1794;197.1385;13.25151;18.01658;101.0217;3.902153
339.1781;204.0894;10.34479;18.16322;95.04833;3.889937
339.1781;196.7752;13.25302;18.59278;100.5217;3.883466
339.1778;204.605;10.36687;18.61359;95.3825;3.870256
339.1762;196.4844;13.26406;18.11343;100.2869;3.8817
339.1759;204.7998;10.35927;18.50172;95.37021;3.873772
339.1759;201.4935;11.3612;18.53213;96.20937;3.920603
339.1756;203.9975;10.34818;17.69318;94.77646;3.869572
339.1753;204.2742;10.35932;18.25643;95.30042;3.8797
339.175;204.2546;10.35276;18.14671;94.99729;3.882503
339.1744;197.4425;13.25823;18.00102;100.0771;3.909703
339.1734;196.8729;13.24135;18.20222;100.301;3.873722
339.1722;197.134;13.26031;17.91181;100.8767;3.879919
339.1719;197.3925;13.27708;18.17947;100.8765;3.905713
339.1703;204.175;10.34568;18.37929;94.98417;3.873797
339.1694;195.7146;14.76901;19.39296;102.0454;3.890178
339.1684;204.1604;10.34427;18.26079;94.86396;3.897341
339.165;204.61;10.35214;18.45041;95.41042;3.895369
339.1644;197.0488;13.27188;18.10838;100.1854;3.8969
339.1641;195.7198;14.75906;19.7853;101.6117;3.892059
339.1631;203.8906;10.35292;18.1595;94.87854;3.848975
339.1622;196.7188;13.24786;17.70172;100.5821;3.878353
339.1619;196.0171;14.75849;19.84361;101.9842;3.913753
339.1613;204.3246;10.35812;18.40125;94.95917;3.875253
339.1588;203.941;10.34057;17.92129;95.07167;3.853006
339.1588;203.8865;10.34943;18.13483;95.03979;3.853972
339.1588;195.7437;14.75755;19.61871;102.1898;3.907463
339.1584;195.4787;14.77703;18.99331;102.0967;3.887362
339.1578;201.3942;11.35594;18.15419;96.27125;3.919669
339.1556;203.8742;10.34948;17.76891;94.98875;3.853962
339.1553;204.1942;10.34797;18.13104;94.80437;3.881975
339.155;196.4798;13.23948;18.22733;100.5948;3.881238
339.155;201.3775;11.38026;18.36073;96.61208;3.865887
339.1534;197.4746;13.27578;18.28013;100.8777;3.908069
339.1531;203.1623;17.49313;19.79392;95.39104;3.925359
339.1528;195.6908;14.77005;19.82849;102.2819;3.921756
339.1522;204.0227;10.35594;17.59205;94.50708;3.853575
339.1519;195.9415;14.76437;20.02208;102.0969;3.908994
339.1506;196.5325;13.23328;18.0681;100.8606;3.879372
339.1506;197.4758;13.26396;18.25715;101.066;3.907219
339.15;201.194;11.3887;18.23427;96.4075;3.889062
339.1497;204.4058;10.33755;18.64511;95.33625;3.894144
339.1491;205.0921;10.35641;18.19533;95.61562;3.883594
339.1481;204.3023;10.35057;18.31469;95.11459;3.869778
339.1475;195.5367;14.77208;19.73016;102.9715;3.898616
339.1475;196.4479;13.23708;17.66967;101.146;3.904647
339.1459;204.1;10.34464;17.89942;95.07083;3.877553
339.1431;197.0598;13.25578;18.19659;100.9212;3.898853
339.1428;204.589;10.36187;18.71825;95.09875;3.877462
339.1412;197.2583;13.25792;18.20294;101.66;3.893528
339.1403;195.8025;14.75422;19.8658;102.1379;3.878631
339.1388;197.0683;13.26344;17.87934;101.1973;3.906369
339.1381;196.761;13.24583;18.20822;100.3565;3.872619
339.1372;195.5788;14.7588;19.5398;102.1629;3.917119
339.1369;201.4023;11.47646;18.17393;96.32625;3.888147
339.1363;197.1962;13.2738;17.86322;100.7906;3.904391
339.1363;201.2838;11.3776;18.40711;96.22771;3.893869
339.1359;204.4669;10.35318;18.32091;94.52292;3.874028
339.1359;195.8779;14.75969;19.9316;101.9794;3.925816
339.1322;204.6421;10.34818;18.32677;95.40813;3.863178
339.1322;204.0025;10.35031;17.88757;94.8775;3.856462
339.1313;204.4146;10.355;18.23687;94.93958;3.885691
339.131;196.479;13.24151;18.3859;100.649;3.880106
339.1281;201.4617;11.38016;18.26434;97.00229;3.865266
339.1272;204.2769;10.35141;18.32213;95.38271;3.873119
339.125;201.6792;11.38094;18.4604;96.76833;3.920963
339.1244;200.5529;11.79984;18.56367;96.84937;3.870597
339.1244;197.1012;13.25328;18.05687;101.0071;3.904578
339.1244;201.3481;11.38568;18.45728;96.44937;3.894037
339.1225;204.1517;10.35464;18.06283;94.53;3.865963
339.1206;204.0933;10.34984;17.86897;95.48062;3.873575
339.12;195.9835;14.77396;19.68163;101.9538;3.912491
339.1197;199.1498;15.71974;19.9601;99.49541;3.871187
339.1197;196.9773;13.27354;17.96193;100.7417;3.889716
339.1184;204.2108;10.35557;17.94434;95.24208;3.868281
339.1184;203.94;10.34542;17.87742;94.89083;3.863384
339.1178;201.5454;11.37526;18.05032;96.43938;3.88465
339.1178;200.9808;11.38229;18.45369;95.39437;3.885816
339.1175;197.7525;13.28219;18.43673;100.4194;3.915419
339.1169;195.7933;14.75708;19.907;102.0021;3.916987
339.1166;195.8494;14.77312;19.70348;101.7537;3.901944
339.1162;204.47;10.35052;18.54818;95.35083;3.888706
339.1159;199.1192;15.71089;19.5907;99.52292;3.867238
339.1153;203.8169;10.35245;17.84443;95.00604;3.867306
339.1134;204.8842;10.34807;18.48743;95.82854;3.864019
339.1131;200.9054;11.3824;18.56535;95.73541;3.890406
339.1116;195.669;14.76448;19.41564;102.471;3.9211
339.1103;201.33;11.38448;18.52099;96.43604;3.894894
339.1088;195.8056;14.77281;19.4626;102.196;3.923109
339.1088;196.5602;13.24724;18.34755;99.79521;3.881991
339.1088;201.1675;11.38089;18.25223;96.39458;3.891737
339.1075;195.3273;14.75906;19.3116;102.5375;3.910603
339.1066;204.0137;10.34026;17.85585;95.00896;3.867028
339.1066;201.4017;11.46651;18.2747;96.34604;3.887134
339.1063;195.8613;14.76719;19.53349;101.9135;3.912319
339.1059;196.6113;13.2587;18.28592;100.8242;3.878625
339.1056;197.2169;13.26427;18.26331;101.316;3.894997
339.1041;201.8987;17.51912;19.40858;95.12458;3.851981
339.1028;204.2523;10.33745;18.08982;95.51208;3.885966
339.1025;197.27;13.27703;18.12567;101.0273;3.9049
339.1016;197.1531;13.25714;18.46752;101.315;3.884209
339.1;203.7363;10.34865;17.3988;95.29542;3.862369
339.0984;204.3629;10.34823;18.25988;95.08459;3.871759
339.0975;195.51;14.77208;19.45065;102.5329;3.8918
339.0972;195.9721;14.77146;19.63812;102.1733;3.925047
339.0963;196.561;13.2601;17.75425;100.6881;3.879106
339.0959;204.3075;10.35526;18.17172;94.93855;3.881866
339.0956;196.4319;13.24172;18.15647;100.3471;3.882975
339.0956;200.9888;11.37714;18.45131;95.54604;3.894959
339.0938;196.2854;13.23964;18.33101;100.7285;3.879209
339.0934;204.1648;10.34313;18.26824;95.10125;3.870775
339.0912;195.89;14.76354;19.96821;102.0273;3.911697
339.0906;201.3506;11.38688;18.3159;96.31625;3.892319
339.0897;204.019;10.3576;18.14865;94.54063;3.865297
339.0862;196.695;13.25651;18.39431;99.86854;3.881088
339.0856;204.1327;10.33443;17.75632;94.96;3.88175
339.0856;204.3169;10.34484;18.12206;95.37729;3.886
339.0856;196.5217;13.24802;18.2633;100.7585;3.878534
339.0853;204.2962;10.34208;18.21122;94.89771;3.881187
339.0841;204.2048;10.34708;18.42728;94.48813;3.882937
339.0837;197.2029;13.27094;17.98928;100.9254;3.878959
339.0834;205.4646;10.35411;18.44649;95.62521;3.852134
339.0834;195.849;14.7563;19.40909;102.1444;3.922647
339.0819;197.3117;13.27109;18.35552;100.8208;3.903609
339.0806;196.4767;13.24932;18.01219;100.7342;3.868
339.08;203.755;10.3499;18.09893;95.03979;3.854788
339.08;196.5598;13.24245;17.52899;100.7194;3.876556
339.08;196.6921;13.25745;17.37614;100.8352;3.893563
339.08;201.5365;11.37635;18.38721;96.63083;3.867869
339.0794;204.3194;10.34859;18.24471;95.365;3.887159
339.0784;204.1458;10.3525;17.71092;94.80187;3.901666
339.0769;204.3119;10.34578;18.08431;95.11855;3.864588
339.0769;197.0638;13.24714;17.93829;101.0785;3.905697
339.0759;200.9435;11.38792;18.55125;95.78313;3.899516
339.0744;204.4181;10.35255;18.36897;95.24354;3.872216
339.0731;204.8488;10.35469;18.3707;95.94188;3.860384
339.0725;204.1537;10.35422;18.19341;94.97459;3.862406
339.071;204.0354;10.34521;18.32698;94.90271;3.860253
339.0694;204.0227;10.36021;17.99767;94.77875;3.887078
339.0678;197.1781;13.26583;18.23627;100.2454;3.895306
339.0675;197.1617;13.2576;17.95126;101.0369;3.901403
339.0656;197.0179;13.24469;18.41962;101.4952;3.902853
339.0647;196.5577;13.24328;18.40049;99.76271;3.881603
339.0644;195.4806;14.75885;19.45384;101.8971;3.901134
339.0638;201.6967;11.38057;18.76998;96.63583;3.882697
339.0625;205.0904;10.35161;18.45492;95.9225;3.878619
339.0606;195.684;14.77458;19.80482;102.0292;3.90865
339.0591;203.6494;10.33859;17.93392;95.07521;3.849834
339.0587;204.0975;10.35151;18.16966;94.93875;3.869181
339.0584;196.9046;13.25276;18.14255;101.1831;3.877816
339.0578;204.261;10.35286;18.35065;95.03188;3.889663
339.0575;204.1533;10.34214;18.24533;95.055;3.887722
339.0572;203.9821;10.3562;18.02443;94.79916;3.889847
339.0572;200.404;11.79901;18.57345;96.84896;3.872622
339.0569;195.6463;14.77052;19.79737;102.3142;3.91775
339.0553;196.6598;13.24807;17.94861;100.4567;3.8741
339.0544;203.9679;10.35432;17.96535;95.50958;3.883122
339.054;204.2369;10.35807;17.68221;95.38125;3.880469
339.0528;197.1987;13.26135;18.27833;101.6237;3.896409
339.0525;205.1317;10.36318;18.5513;95.78146;3.903309
339.0519;201.4717;11.38969;18.45564;96.09812;3.897744
339.0509;197.375;13.2526;18.22769;100.9415;3.907825
339.0503;197.1967;13.26813;18.07504;101.296;3.911759
339.05;204.5285;10.35401;18.26099;95.23021;3.8899
339.05;200.3406;11.79979;18.48554;96.84458;3.873428
339.0497;200.5315;11.79375;18.62003;96.87708;3.87595
339.0497;196.3387;13.2451;18.0771;99.98875;3.871684
339.0487;204.0717;10.35589;18.2942;94.89125;3.849841
339.0484;195.7604;14.76234;19.67582;102.3065;3.912131
339.0472;204.3685;10.35932;18.13546;95.40021;3.882744
339.0466;205.0412;10.36766;18.53426;95.95541;3.871816
339.0453;204.344;10.34927;18.36056;95.39291;3.880378
339.0453;195.776;14.76599;19.83997;102.45;3.888847
339.045;196.9565;13.2701;18.23367;100.9673;3.884181
339.0447;197.2188;13.25797;18.23135;101.5454;3.896684
339.0444;196.7371;13.24187;18.40939;100.4823;3.883631
339.0438;201.4692;11.37979;18.48947;96.62563;3.894694
339.0419;195.7548;14.76286;19.39866;102.0523;3.899038
339.0413;203.9577;10.34917;18.10855;94.71729;3.866547
339.041;204.1144;10.35688;18.1653;94.82291;3.882606
339.0409;197.0025;13.25484;17.68066;101.6462;3.894453
339.0406;197.1981;13.27885;18.0211;100.8371;3.899659
339.04;196.6669;13.25187;17.95639;100.6563;3.878803
339.0385;196.6525;13.24859;18.25577;100.0729;3.871947
339.0378;196.6327;13.24594;18.18027;99.94979;3.872034
339.0375;195.9077;14.76177;19.63036;101.8025;3.902825
339.0363;200.8112;11.38464;18.3581;95.81021;3.897125
339.0356;196.6306;13.26099;18.24545;100.8535;3.867919
339.0356;197.2575;13.2688;18.30362;100.2763;3.895084
339.0344;203.8485;10.35099;18.03209;94.73354;3.8714
339.0334;202.9506;17.49385;19.645;95.46188;3.9149
339.0322;204.2177;10.34719;18.09149;95.37646;3.886844
339.0319;196.9246;13.26099;17.98118;100.99;3.898572
339.0306;204.1542;10.34578;18.01538;94.97166;3.882256
339.0303;195.2556;14.76437;19.0526;102.9373;3.889231
339.0303;195.594;14.76078;19.75872;101.7002;3.893947
339.0281;196.6835;13.24901;18.38991;100.2019;3.885163
339.0266;200.965;11.37417;18.17928;95.67458;3.888094
339.0262;196.6588;13.25;18.30433;100.8248;3.868863
339.0253;201.4713;11.46547;18.17662;96.35291;3.888169
339.0244;197.2267;13.27594;18.76317;100.6519;3.904869
339.0237;197.4971;13.27859;18.02819;100.8423;3.905237
339.0203;196.6398;13.24182;18.19221;100.5915;3.870628
339.02;205.5577;10.35401;18.89711;95.36958;3.887465
339.0197;205.0233;10.35531;18.44031;95.41542;3.865947
339.0172;204.184;10.35479;18.17772;94.8075;3.859028
339.0172;197.3846;13.26797;18.39689;101.0725;3.910809
339.0169;204.2933;10.34344;18.44082;94.99979;3.886713
339.0138;203.906;10.34792;17.78222;94.995;3.859185
339.0113;204.884;10.36156;18.22924;95.71542;3.859156
339.011;204.115;10.35141;18.2301;95.145;3.870641
339.0109;204.7915;10.3501;18.3635;95.90875;3.860406
339.0097;204.1919;10.34568;17.97958;94.53313;3.861884
339.0097;196.4804;13.25042;18.37628;99.78416;3.87965
339.0088;204.1554;10.35047;17.86968;95.02771;3.865556
339.0081;196.9402;13.25625;18.21936;101.3831;3.896841
339.006;195.9956;14.76333;19.78546;101.7896;3.92115
339.0056;204.2121;10.35151;18.02163;95.31521;3.888041
339.0053;203.9819;10.34984;17.9228;94.79708;3.887447
339.0053;196.7746;13.24964;18.29779;100.0221;3.871778
339.0044;204.8598;10.36042;18.14504;95.84521;3.879478
339.0028;196.5758;13.24687;18.27971;100.1156;3.874541
339.0028;196.9187;13.25589;18.25593;101.6521;3.893112
339.0019;204.4212;10.3413;18.26192;95.38292;3.888181
339;201.8565;17.50823;19.25445;95.10313;3.851116
338.9997;204.4685;10.34719;18.22151;95.24646;3.889666
338.9994;196.6992;13.25099;18.21285;100.5652;3.8734
338.9987;204.0633;10.34703;18.26912;95.03104;3.880328
338.9984;204.2542;10.34641;18.32647;94.78729;3.85985
338.9978;201.8671;11.41958;18.71353;98.82833;3.895972
338.9975;201.6521;11.38516;18.1802;96.12833;3.887353
338.9953;201.3896;11.37958;18.09452;96.61396;3.878803
338.995;201.3023;11.46422;18.01623;96.35521;3.886415
338.9928;195.5112;14.77953;19.41174;103.4827;3.904081
338.9906;203.7773;10.34516;18.36315;95.18417;3.852688
338.99;201.5942;11.38094;18.28516;96.07896;3.885037
338.9894;196.6002;13.25552;18.06131;100.7467;3.882631
338.9887;204.8469;10.36219;18.46739;95.69146;3.858931
338.9887;196.6865;13.2537;18.27347;100.5971;3.882347
338.9881;204.3044;10.34531;18.23856;95.19354;3.874519
338.9881;204.2323;10.34401;18.37385;95.30979;3.888762
338.9878;195.7446;14.7651;19.75325;102.1246;3.875316
338.9878;196.5517;13.25495;18.14244;99.88145;3.874413
338.9841;203.9673;10.34792;17.89327;94.95792;3.864738
338.9831;204.4302;10.34995;18.18047;94.47938;3.872634
338.9831;195.6992;14.76958;19.53763;102.5008;3.888084
338.9831;201.4015;11.37505;18.20478;96.4325;3.888106
338.9831;201.0185;11.37927;18.31897;95.51479;3.886075
338.9819;204.1535;10.34458;18.03118;94.96542;3.884791
338.9819;204.031;10.34318;18.08415;95.02375;3.889594
338.9803;204.9471;10.34823;18.20631;95.70416;3.850084
338.98;196.6083;13.25266;18.20165;100.3654;3.875397
338.9791;204.1448;10.35036;18.00997;95.14542;3.865766
338.9784;204.216;10.35339;17.84638;95.20958;3.880547
338.9778;201.6519;11.38115;18.63383;96.58666;3.898772
338.9766;201.106;11.38656;18.1408;96.41209;3.886569
338.9756;204.0742;10.3425;18.10894;94.4225;3.879028
338.975;197.1585;13.25385;18.15463;101.0298;3.906134
338.9741;204.914;10.36063;17.6327;95.50479;3.863713
338.9741;204.2192;10.34276;17.78769;94.80625;3.90055
338.9741;196.6798;13.23672;17.97311;99.8975;3.871309
338.9722;197.1046;13.26807;17.99165;101.3185;3.888734
338.9716;197.1677;13.25724;18.12306;101.1006;3.911353
338.9706;201.3523;11.38151;18.26919;96.385;3.891731
338.9697;203.924;10.34276;17.88758;95.48187;3.880931
338.9694;203.7567;10.3451;17.67818;95.14667;3.855737
338.9691;204.3248;10.3413;18.24509;95.01104;3.883941
338.9691;201.6535;11.38672;18.69222;96.26625;3.880794
338.9684;204.2808;10.35141;18.5406;94.87;3.863622
338.9675;204.9479;10.35505;18.56565;95.75438;3.899606
338.9659;204.1396;10.35943;18.27052;94.98229;3.852975
338.9656;201.406;11.3787;18.83064;96.8775;3.869441
338.9631;201.5796;11.37714;18.44559;96.31187;3.895537
338.9628;201.4975;11.38896;18.41017;96.15292;3.894784
338.9625;205.0021;10.35286;18.3121;95.80187;3.889428
338.9622;204.2733;10.34432;18.18552;95.4325;3.883213
338.9612;204.1269;10.3538;18.08176;95.07604;3.885303
338.9603;204.0665;10.35375;18.22517;95.03188;3.890347
338.9597;204.2535;10.34401;18.27269;94.96584;3.888144
338.9597;201.5179;11.37396;18.0752;96.14313;3.889038
338.9581;205.3915;10.35573;18.40174;95.47292;3.889416
338.9578;201.4935;11.37422;18.43363;96.6325;3.868837
338.9575;195.4467;14.77698;19.24178;103.4729;3.902584
338.9569;196.7085;13.25818;18.3141;100.2269;3.873875
338.9547;201.2929;11.38677;18.18787;96.65542;3.891544
338.9525;197.1544;13.29094;18.51926;100.1827;3.896575
338.9522;197.4967;13.26479;18.26655;101.2042;3.894666
338.9513;204.3298;10.36083;18.26618;95.12437;3.862872
338.9503;204.2023;10.33995;17.86865;94.96479;3.8826
338.9491;196.4104;13.2475;18.27536;100.5517;3.876609
338.9491;196.5983;13.25609;18.29437;100.489;3.873581
338.9478;197.1331;13.26109;18.1356;100.9777;3.906581
338.9475;196.7127;13.24156;18.24243;100.7815;3.913028
338.9472;205.2092;10.34698;18.2999;95.49834;3.889616
338.9472;203.8525;10.36146;18.18911;94.92687;3.851197
338.9469;203.94;10.3399;17.84908;95.15625;3.857862
338.9463;204.2694;10.35203;17.93226;95.08646;3.863703
338.9463;196.7696;13.25057;18.17729;100.7883;3.9106
338.9459;197.5602;13.2599;18.30022;101.1156;3.908853
338.9456;204.3594;10.35609;18.41833;94.97667;3.875412
338.9447;197.2579;13.25875;17.97001;101.3998;3.889309
338.9435;196.7762;13.24885;18.19073;100.7317;3.904788
338.9435;201.3371;11.36844;18.42904;96.11625;3.898103
338.9409;200.9842;11.38573;18.26219;95.54459;3.896797
338.9384;204.3387;10.35448;18.00216;95.27042;3.88905
338.9369;203.7142;10.34896;18.10783;94.89812;3.848006
338.935;201.0958;11.37464;18.43003;95.33854;3.886653
338.9344;204.0204;10.34932;17.98074;94.54958;3.863484
338.9341;204.4996;10.34354;18.45086;95.0675;3.871494
338.9331;201.6531;11.46578;18.11244;96.37083;3.887578
338.9319;197.4073;13.25745;18.00073;101.1177;3.906953
338.9312;200.4671;11.80115;18.5197;97.03958;3.883694
338.9306;203.905;10.35307;17.98719;94.77062;3.885672
338.9303;204.5846;10.36469;18.39447;95.72;3.858512
