K5PS14_2.PV;K5T6.PV;K5P10.PV;K5LCV1I.PV;K5F5.PV;K5T14.PV;K5TCV2I.PV;K5F6X.PV;K5T15.PV;K5P8.PV;K5T17.PV
4.242;168.3175;4.22625;46.47844;32.92128;353.55;23.67406;26.95006;116.8862;3.957412;132.6763
4.201387;176.3062;4.225344;50.875;37.46595;367.6125;41.67031;32.79276;121.775;3.922856;132.6756
4.258237;169.7387;4.221781;42.46969;30.36231;356.1337;30.93469;26.76895;117.0562;3.973931;132.6738
4.191113;169.5188;4.169188;44.34;32.38677;354.4575;29.31531;26.80124;117.0125;3.914831;132.6738
4.19295;176.4112;4.207188;49.80219;37.0004;364.5487;41.66469;31.52125;122.3037;3.913613;132.6738
4.265231;178.95;4.306531;55.22688;40.20393;366.4912;41.68781;32.94899;122.5762;3.981262;132.6731
4.287488;175.95;4.299125;53.18594;37.58418;365.0363;41.70219;30.91978;122.61;3.996956;132.6731
4.221337;176.7538;4.23725;49.61063;37.39757;365.3625;41.67313;31.01697;122.2062;3.930019;132.6725
4.288518;176.0013;4.305875;53.26125;37.60065;364.9875;41.68844;31.08856;122.545;3.989381;132.6712
4.204275;169.06;4.163719;43.46062;31.68381;353.8463;29.29906;26.50369;117.045;3.92685;132.6706
4.242507;177.0538;4.249375;50.38344;36.38065;364.8169;41.68281;31.18643;122.0513;3.9564;132.6706
4.307925;177.1787;4.326781;54.97875;37.93289;367.29;41.68125;32.42994;121.8925;4.029994;132.6694
4.239619;177.115;4.249844;50.39531;36.47055;364.8225;41.68281;31.12209;121.9912;3.957544;132.6694
4.257056;170.4812;4.233719;45.06094;32.09072;357.5381;35.52344;27.11881;117.12;3.975094;132.6687
4.341225;176.4962;4.346187;52.60219;36.45198;365.1038;41.66094;31.99746;121.9525;4.0566;132.6687
4.242562;177.1;4.254375;50.37625;36.45378;364.9969;41.68125;31.18587;122.0188;3.957469;132.6681
4.256063;170.4;4.235937;45.07375;32.14557;357.5156;35.51781;26.95667;117.0437;3.971906;132.6675
4.241831;168.3662;4.224312;46.46625;32.80143;353.6512;23.65219;26.95793;116.8725;3.955163;132.6669
4.199419;176.155;4.211937;49.86125;37.13679;364.7888;41.67031;30.84698;122.3275;3.910781;132.6669
4.284356;174.42;4.289719;49.89063;36.00363;364.5169;41.67062;30.6139;122.22;3.9981;132.6663
4.304681;177.4825;4.330875;54.61031;38.78938;367.0444;41.65719;32.48781;121.9488;4.028719;132.6662
4.248675;176.24;4.255031;50.03563;36.85347;364.9556;41.65813;30.84189;122.1925;3.958669;132.6662
4.276219;175.5862;4.27975;48.14187;36.14941;365.1731;41.6725;31.24516;122.4975;3.986025;132.6662
4.261631;176.7937;4.279781;50.85437;37.68317;364.8056;41.69125;30.86208;122.5163;3.97725;132.6656
4.249875;176.44;4.258125;48.57625;36.12785;365.4881;41.66438;30.99622;122.025;3.965794;132.6656
4.190325;168.9138;4.169469;44.35;33.29622;353.3756;20.40156;26.21495;122.0962;3.907819;132.6656
4.247325;176.2675;4.257688;50.03938;36.89705;365.2087;41.68125;30.68943;122.2475;3.970237;132.665
4.249537;176.475;4.255781;49.53344;36.18361;365.3906;41.67281;30.87809;121.9863;3.962981;132.6644
4.258069;169.4238;4.240219;45.37469;32.94726;353.745;24.48531;26.83117;117.5263;3.978075;132.6638
4.270837;175.43;4.273531;48.12094;36.18079;365.46;41.67531;31.00941;122.5475;3.986025;132.6638
4.259569;169.44;4.240906;45.38031;32.99028;353.8856;24.46156;26.9072;117.585;3.98025;132.6637
4.259719;175.6062;4.255125;46.32938;35.02959;365.6981;41.68219;31.08731;121.6363;3.972806;132.6637
4.274737;175.5575;4.2785;48.13062;36.15481;365.4356;41.69125;31.2807;122.5238;3.9849;132.6631
4.25835;171.175;4.243844;45.70406;33.02505;357.27;35.52781;27.43703;117.4613;3.972188;132.6619
4.274944;175.7875;4.287219;52.56781;37.57914;365.0719;41.69156;30.9701;122.7625;3.992213;132.6619
4.270762;174.8112;4.271812;50.04062;35.99536;365.3869;41.68563;31.09718;122.2763;3.990488;132.6619
4.1907;176.06;4.191656;49.65313;35.96766;364.6125;41.66781;31.21061;122.0425;3.912319;132.6613
4.228369;175.8838;4.233188;48.57875;36.03999;365.7169;41.65437;30.95817;122.2387;3.94695;132.6606
4.206375;168.9763;4.181437;43.45937;31.66175;354.0731;29.30281;26.64605;117.0888;3.928125;132.66
4.25025;176.39;4.25625;48.14875;36.14801;365.3775;41.67625;31.01966;122.0988;3.969094;132.66
4.191937;176.4563;4.204219;49.80469;37.09848;364.5562;41.67469;31.50686;122.3438;3.907313;132.66
4.255256;176.66;4.277969;50.95625;37.60394;364.6725;41.67594;30.92802;122.1888;3.969769;132.6588
4.271625;175.4625;4.280781;48.13;36.17234;365.3156;41.66687;31.13042;122.5062;3.985031;132.6588
4.240238;168.3575;4.225719;46.47719;32.85704;353.2894;23.64219;26.84436;116.8712;3.957731;132.6575
4.247475;176.2787;4.256906;49.70781;36.97752;365.1206;41.66969;30.8272;122.1775;3.958913;132.6575
4.26;176.8062;4.271;49.43687;36.37043;365.5256;41.67281;30.92736;122.0675;3.973312;132.6569
4.247044;176.2025;4.26025;50.04094;37.00847;365.0475;41.68687;30.72816;122.175;3.966413;132.6563
4.255425;169.1463;4.241719;46.64281;33.87836;353.0737;28.42813;27.102;117.1475;3.970875;132.6537
4.242375;168.3925;4.228875;46.47688;32.79057;353.25;23.67406;26.94242;116.88;3.962662;132.6537
4.25205;176.2137;4.268813;50.22969;37.4584;365.2575;41.68282;31.08782;122.3938;3.967463;132.6537
4.250325;173.675;4.245094;47.3075;35.0107;362.4862;41.64188;29.75694;122.0287;3.969825;132.6537
4.240256;168.285;4.230656;46.63594;33.49311;353.8913;23.65656;26.98119;116.9512;3.959063;132.6531
4.249931;176.5437;4.261906;50.26875;36.52316;365.1825;41.69062;31.0428;122.63;3.96015;132.6531
4.257206;175.78;4.264344;49.86531;36.48192;365.2369;41.67906;30.75641;122.33;3.972956;132.6531
4.2849;175.075;4.287375;48.92469;35.96636;365.5106;41.66594;30.66962;122.3638;4.006688;132.6531
4.247569;176.2263;4.260687;49.12688;36.84518;365.2256;41.65219;30.80619;122.1;3.965287;132.6506
4.250419;176.3775;4.261437;49.92375;36.79342;364.9875;41.67625;30.9737;122.195;3.965456;132.65
4.270331;175.3963;4.276281;48.13031;36.27717;365.6625;41.68031;31.01124;122.515;3.98385;132.6481
4.269619;168.9962;4.245062;46.17906;32.16571;353.9756;28.44469;27.1773;116.9487;3.987094;132.6469
4.238287;177.13;4.252906;52.16563;37.035;364.6894;41.68125;31.22417;122.0288;3.952875;132.6469
4.271175;175.2887;4.277344;48.12625;36.25062;365.9831;41.67969;31.03385;122.5462;3.987225;132.6469
4.270556;175.2612;4.280063;48.43282;36.30945;365.8519;41.70125;31.04331;122.575;3.985706;132.6462
4.250212;176.2612;4.258187;49.92906;36.80666;364.8937;41.67906;31.02427;122.155;3.971025;132.6456
4.251244;176.1888;4.264688;50.23531;37.39445;365.3025;41.6925;30.87813;122.4275;3.968531;132.6456
4.249875;176.2625;4.264062;49.98031;36.80232;364.8844;41.66531;30.99626;122.1813;3.967969;132.645
4.248413;176.2125;4.261531;49.14063;36.81575;365.2556;41.66719;30.80179;122.1012;3.968194;132.6438
4.241156;177.1;4.250937;50.38688;36.34687;364.9031;41.68563;31.19914;122.0563;3.957656;132.6438
4.250794;176.2363;4.26725;50.21906;37.3997;365.1938;41.68687;31.00367;122.425;3.965456;132.6438
4.255969;175.8225;4.265844;49.84844;36.50224;365.3662;41.65469;30.75691;122.2863;3.971944;132.6438
4.286438;175.9037;4.302844;52.87125;37.63133;364.9669;41.69156;30.80885;122.6075;4.001625;132.6438
4.2594;171.1687;4.239281;45.71844;32.92405;357.2325;35.54344;27.56799;117.4912;3.972788;132.6431
4.192219;169.5113;4.167156;44.2225;32.35036;354.51;29.30906;26.84853;117.0075;3.912619;132.6431
4.296319;176.3988;4.314375;51.405;37.64837;364.4906;41.67875;31.15138;122.3138;4.009987;132.6425
4.250925;176.025;4.263875;49.30687;36.98857;365.04;41.66312;30.87145;122.3013;3.963544;132.6419
4.255106;176.59;4.270062;50.97187;37.51854;364.7569;41.67031;31.07365;122.2087;3.969206;132.6406
4.251919;175.8788;4.259156;50.18719;36.7178;365.1825;41.6775;30.75816;122.34;3.962831;132.64
4.221056;176.6125;4.238437;49.60781;37.42829;365.3775;41.66031;30.80412;122.15;3.93585;132.6394
4.261744;176.7175;4.276719;50.84906;37.70879;364.6913;41.67469;30.78055;122.4987;3.979519;132.6387
4.269769;175.42;4.272719;48.13219;36.32579;365.5369;41.67219;30.92617;122.4938;3.992925;132.6387
4.297088;176.375;4.31725;52.3625;37.56696;364.4138;41.66094;31.15204;122.3538;4.008806;132.6387
4.304756;177.4575;4.330406;54.60563;38.83645;366.9356;41.68063;32.65526;122.0025;4.009106;132.6381
4.20015;176.1487;4.2105;49.85781;37.06438;365.025;41.66;30.93858;122.3138;3.921975;132.6381
4.223756;168.585;4.21;45.94531;33.83351;353.5069;30.96406;26.38557;117.52;3.946594;132.6375
4.243369;168.3875;4.230344;46.47813;32.72281;353.3831;23.67844;27.08873;116.9;3.957844;132.6375
4.199344;176.265;4.222969;50.18781;37.50901;367.6519;41.68156;32.78285;121.825;3.928706;132.6375
4.248656;176.3488;4.256875;48.62531;36.17614;365.52;41.67906;31.0413;122.1;3.963225;132.6369
4.24935;176.455;4.261469;50.72219;36.52774;365.1487;41.68156;31.05489;122.5325;3.9693;132.6369
4.194131;168.975;4.179656;43.64906;33.06052;354.0544;29.31969;26.53677;117.015;3.916725;132.6362
4.261857;168.4325;4.238656;43.88406;31.53331;354.0975;24.47187;27.00581;117.3;3.978281;132.6362
4.208138;168.95;4.175687;43.46281;31.6991;354.0619;29.30437;26.72201;117.1338;3.9282;132.6356
4.260225;176.8013;4.263969;51.04688;36.269;365.5425;41.67469;30.91574;122.005;3.975881;132.6356
4.261387;176.0988;4.292718;56.30281;39.0406;363.21;41.66438;31.55688;122.0675;3.973763;132.6344
4.250775;176.2838;4.259469;49.92813;36.86925;364.9106;41.6775;30.97204;122.1437;3.964762;132.6344
4.284019;175.0112;4.286375;48.93469;35.89417;365.3737;41.68281;30.54111;122.3025;3.998625;132.6338
4.209844;168.9088;4.175656;42.56031;31.60128;354.0206;29.29406;26.83425;117.13;3.928988;132.6337
4.2402;168.2888;4.229375;46.47187;33.44335;354.0281;23.68188;26.9181;116.9962;3.962344;132.6337
4.238963;177.0925;4.246562;51.18875;36.74183;364.6894;41.68594;31.04749;122.01;3.950681;132.6337
4.27215;175.3488;4.277312;48.13562;36.30623;365.82;41.68063;31.0347;122.5525;3.9867;132.6337
4.252331;176.15;4.2675;50.23406;37.42616;365.25;41.70313;30.96435;122.3737;3.972506;132.6319
4.209356;175.6113;4.212781;49.69062;35.81019;365.1019;41.65969;31.03235;121.935;3.925612;132.6313
4.20915;176.5963;4.211782;49.00844;35.49333;365.235;41.6875;31.21425;122.0713;3.927562;132.6313
4.249125;176.3775;4.264281;50.73125;36.62079;365.175;41.70781;30.99965;122.5575;3.960469;132.6313
4.263337;175.115;4.274656;51.04469;37.00514;363.6487;41.66125;30.12692;122.4075;3.983212;132.6313
4.345481;176.515;4.3555;52.60375;36.48789;365.3175;41.6875;31.91335;122.01;4.069425;132.6306
4.253531;176.5213;4.270906;49.3375;36.78032;365.1844;41.68156;30.91152;122.1775;3.964556;132.6306
4.24635;168.3938;4.225313;46.26031;32.54178;353.415;23.65656;27.02699;116.8138;3.968119;132.63
4.249688;176.2688;4.263563;50.2125;37.38218;365.175;41.69719;30.97306;122.4237;3.962906;132.63
4.24965;173.7325;4.247531;47.13781;35.02773;362.3569;41.685;29.81441;122.0638;3.964538;132.6294
4.23915;177.06;4.253187;51.69812;37.09384;364.5656;41.68125;31.21122;122.0125;3.954806;132.6281
4.270762;174.825;4.273812;50.07656;35.95938;365.3513;41.67969;31.00345;122.3087;3.984544;132.6281
4.249988;176.28;4.257813;49.15187;36.81675;365.3625;41.68875;30.99578;122.1625;3.971794;132.6275
4.283325;174.9263;4.28775;48.93219;35.99795;365.3644;41.66344;30.71838;122.3413;3.996712;132.6275
4.245131;168.3862;4.228844;46.54219;32.68458;353.4506;23.64437;27.23624;116.8713;3.96705;132.6269
4.249406;176.3625;4.25275;48.05281;36.10151;365.5706;41.66312;30.97773;122.1125;3.964856;132.6269
4.275469;175.745;4.291375;52.56469;37.57415;365.1413;41.67562;30.71162;122.715;3.991594;132.6269
4.284169;174.3938;4.284688;49.85437;36.0472;364.6406;41.665;30.56322;122.2137;4.0038;132.6269
4.192631;168.2762;4.159469;42.625;30.29086;354.4894;29.30219;26.46203;116.96;3.91215;132.6263
4.267687;170.9925;4.257312;46.1925;33.66972;356.7581;35.53;27.30766;117.1375;3.982106;132.6256
4.255856;170.3337;4.23575;45.14594;32.13375;357.5775;35.52875;26.87555;117.0313;3.9678;132.6237
4.24875;176.3313;4.25875;48.79937;36.2645;365.3906;41.64625;30.93828;122.1438;3.964763;132.6237
4.254131;175.8775;4.26375;49.8525;36.62875;365.1694;41.68063;30.81318;122.315;3.9717;132.6237
4.283906;175.8387;4.303719;52.86625;37.61724;364.9463;41.66813;30.82547;122.5462;3.998363;132.6237
4.2003;176.17;4.208375;49.86;37.01771;364.9256;41.68031;30.67316;122.3262;3.924919;132.6231
4.254;169.0075;4.244438;46.75344;33.90153;353.2313;27.75656;27.06231;117.2175;3.969656;132.6225
4.248431;176.3325;4.262;50.76219;37.30467;365.1413;41.69094;30.97073;122.4863;3.960394;132.6219
4.308375;177.2313;4.327656;54.99406;37.89395;367.2938;41.66625;32.40122;121.8688;4.018125;132.6212
4.271081;175.3837;4.276406;48.13157;36.28159;365.5856;41.67812;30.98839;122.56;3.981881;132.6212
4.262382;168.4063;4.240844;43.5625;31.57111;354.225;24.43813;27.09737;117.335;3.983344;132.6194
4.195875;176.9113;4.244844;55.18281;40.56811;366.21;41.68188;33.21447;122.0413;3.918337;132.6194
4.257431;175.4713;4.257657;46.63906;35.11722;365.4731;41.67969;30.94878;121.6537;3.967012;132.6187
4.253737;176.5575;4.268375;50.23469;37.04617;364.9163;41.6825;30.93249;122.1612;3.9657;132.6187
4.249894;176.415;4.26175;49.73125;36.72932;365.0381;41.68562;30.89964;122.1325;3.971306;132.6175
4.249294;176.3175;4.259313;51.105;36.7057;365.2275;41.69938;30.8857;122.51;3.965231;132.615
4.250737;176.3825;4.263563;49.92937;36.77182;364.9556;41.67594;30.9775;122.215;3.965775;132.6144
4.191919;176.015;4.196063;49.6575;35.97189;364.7981;41.67937;31.26;122.0175;3.914456;132.6144
4.254375;170.2937;4.228594;45.6075;32.07127;357.5775;35.51844;26.99574;116.97;3.970387;132.6131
4.283288;175.785;4.301438;52.85906;37.62945;364.8712;41.69406;30.87917;122.6162;3.993863;132.6125
4.257844;169.675;4.223437;42.47344;30.39631;356.3344;30.94625;26.71029;117.025;3.972188;132.6119
4.257843;177.7062;4.281969;53.55125;37.92406;367.0931;41.68813;32.87883;120.225;3.973687;132.6106
4.247344;168.6588;4.232188;44.60375;33.14753;353.76;29.33156;26.93625;116.7675;3.967144;132.6094
4.30905;177.1263;4.322563;54.99594;37.86053;367.2131;41.66844;32.47873;121.7913;4.019569;132.6094
4.261219;176.785;4.260344;49.11719;35.83028;365.6175;41.6875;30.83693;122.0475;3.981356;132.6094
4.258744;171.1762;4.241156;45.71938;32.93973;357.1575;35.53969;27.47959;117.4925;3.980831;132.6087
4.250456;176.29;4.258969;48.39406;36.45531;365.2312;41.69938;30.96906;122.18;3.965738;132.6087
4.24995;169.135;4.244031;46.01469;33.84845;353.3006;24.45;26.66209;117.4075;3.968025;132.6081
4.250756;176.4612;4.261344;49.365;36.7564;365.0175;41.66844;30.95081;122.16;3.970069;132.6081
4.250025;176.2688;4.256406;48.21875;36.23162;365.3362;41.67156;30.89581;122.0987;3.961856;132.6075
4.2093;176.4975;4.21375;49.01406;35.5474;365.1413;41.68406;31.26017;122.06;3.929475;132.6075
4.197281;176.2737;4.230781;50.74313;38.73969;367.62;41.69188;32.55635;121.805;3.92025;132.6062
4.190531;176.3925;4.205219;49.82188;37.14562;364.4213;41.67656;31.42406;122.3288;3.908794;132.6062
4.194319;168.9362;4.174656;43.65594;33.02906;353.9644;29.29688;26.55997;116.9738;3.9171;132.6056
4.247512;168.5587;4.235156;45.08906;33.18328;353.9644;29.31812;26.92622;116.6775;3.97065;132.6056
4.238569;177.0638;4.250031;51.05;37.13067;364.6519;41.68375;31.15896;122.0113;3.950963;132.6056
4.226156;175.8788;4.231187;48.57906;36.07629;365.6681;41.70094;30.92131;122.25;3.945994;132.6056
4.192688;169.4987;4.173875;44.24125;32.33439;354.7144;29.30906;26.74396;117.0163;3.913875;132.605
4.221075;176.5788;4.234437;49.6175;37.41191;365.3512;41.66844;30.88513;122.2325;3.935625;132.605
4.250775;176.1362;4.267656;50.23469;37.40686;365.3025;41.68;30.87448;122.3812;3.9681;132.605
4.25025;175.9888;4.262219;51.04875;36.7863;365.205;41.67;30.89297;122.3887;3.963263;132.6044
4.212131;168.8488;4.182875;42.22625;31.56882;354.1481;29.28781;26.82193;117.1663;3.931875;132.6025
4.249369;176.2962;4.25725;49.03;36.24764;365.3381;41.6775;30.85695;122.14;3.962587;132.6025
4.268231;178.87;4.307406;55.24125;40.10616;366.5887;41.69407;33.07654;122.6038;3.9858;132.6019
4.249125;176.375;4.260344;50.74281;36.58759;365.1375;41.6675;30.85892;122.5425;3.965662;132.6019
4.2702;168.9863;4.241469;45.3375;31.25553;353.9887;28.44375;27.03513;116.9638;3.994931;132.6
4.247287;173.79;4.245094;46.575;35.02082;362.4375;41.69531;29.70429;122.0238;3.96615;132.6
4.304944;177.44;4.330281;54.615;38.88268;366.6994;41.69125;32.52296;121.985;4.02555;132.5994
4.282988;174.8813;4.291;49.33969;35.96564;365.2706;41.65688;30.70537;122.3662;3.996469;132.5994
4.250925;176.2625;4.263125;49.71625;36.25776;365.2987;41.69844;30.80276;122.1975;3.967256;132.5988
4.250044;176.305;4.256531;48.30812;36.22359;365.4469;41.66844;30.90018;122.1225;3.964387;132.5988
4.253044;175.8725;4.264406;50.03875;36.63567;365.2369;41.67813;30.71294;122.345;3.969206;132.5988
4.247775;168.5137;4.237719;45.31031;33.25206;354.0262;29.28281;27.00035;116.65;3.967575;132.5981
4.188844;176.4175;4.202157;49.83406;37.12975;364.4044;41.68188;31.48796;122.3538;3.906975;132.5975
4.210425;175.6062;4.213188;49.68844;35.82316;365.0756;41.66187;30.96355;121.86;3.927244;132.5969
4.201687;176.14;4.213156;49.43844;37.03716;365.2931;41.65875;30.70606;122.2575;3.92025;132.5963
4.2837;175.7213;4.303656;52.82;37.57492;365.1563;41.68468;30.84314;122.5788;3.997838;132.5963
4.271719;174.7587;4.271594;50.08156;35.97898;365.4862;41.66938;31.13991;122.3487;3.984825;132.5956
4.268063;170.9813;4.255157;46.20844;33.59158;356.82;35.51031;27.30311;117.0925;3.981825;132.595
4.214194;168.7787;4.189343;42.21219;31.50327;354.2737;29.69;26.88889;117.195;3.937313;132.595
4.350694;176.5025;4.353437;52.61;36.45839;365.4019;41.67313;31.89111;121.8525;4.055269;132.5944
4.283681;175.7663;4.297;52.85313;37.61884;365.01;41.67812;30.86776;122.5225;3.999263;132.5944
4.238513;168.1625;4.226344;45.51969;33.42855;354.045;23.67094;26.89933;116.9137;3.962569;132.5931
4.259531;169.4162;4.240125;45.37094;32.97372;353.7375;24.50344;26.90521;117.5488;3.979706;132.5925
4.251319;176.2588;4.25675;48.95656;36.30233;365.2312;41.6725;30.8635;122.1937;3.97185;132.5925
4.248919;169.1787;4.235969;46.64375;33.64593;353.5088;24.46938;26.76098;117.3125;3.964237;132.5912
4.200919;176.1362;4.215437;49.86281;36.99708;365.1356;41.69563;30.81122;122.3412;3.916219;132.5906
4.295869;176.3025;4.314688;52.37812;37.55653;364.4269;41.67594;31.16705;122.3325;4.011544;132.5906
4.269187;170.8825;4.245812;46.67406;32.62377;357.0188;35.54156;27.32511;117.035;3.987188;132.59
4.220888;176.5838;4.237563;49.61938;37.32203;365.4656;41.67688;30.81321;122.2213;3.942394;132.59
4.262738;175.0788;4.272625;51.03844;37.02575;363.6975;41.70656;30.02924;122.4975;3.973763;132.59
4.270875;170.9788;4.26075;45.73281;33.58139;356.8181;35.53437;27.34111;117.17;3.980438;132.5894
4.248337;169.1613;4.230125;45.59813;32.33689;353.3981;24.45219;26.84075;117.3363;3.972469;132.5894
4.277025;175.6588;4.2955;51.45281;37.56369;364.9238;41.67562;30.88648;122.75;3.995662;132.5887
4.196569;176.2688;4.228781;52.12218;38.88062;367.4625;41.67781;32.56661;121.8175;3.920213;132.5881
4.261331;176.7188;4.263218;48.86875;35.89377;365.4994;41.67969;30.91257;122.09;3.977531;132.5862
4.268025;171.0075;4.259063;46.19375;33.61969;356.7225;35.52906;27.30999;117.1488;3.981825;132.5856
4.247925;169.1387;4.228656;45.60563;32.36005;353.5444;24.445;26.91872;117.3463;3.96885;132.5856
4.245337;168.3725;4.2245;45.87969;32.23934;353.3213;23.66031;27.05383;116.885;3.96435;132.5856
4.250925;176.0112;4.260344;49.23469;36.77899;365.1956;41.6725;30.77152;122.3313;3.964069;132.5856
4.19565;176.7713;4.234031;54.57656;39.55593;366.2062;41.66344;33.17625;122.0387;3.912994;132.585
4.19355;176.405;4.238781;53.79;39.74431;366.7913;41.68344;32.73293;121.9325;3.912412;132.585
4.269656;170.9975;4.255719;45.72937;33.5716;356.8537;35.52625;27.26452;117.1462;3.986588;132.5844
4.305337;177.4638;4.334562;54.60812;38.87436;366.6487;41.68969;32.50123;122.0275;4.023131;132.5844
4.261819;176.6337;4.278406;50.84844;37.648;364.9444;41.69219;30.8126;122.4525;3.97425;132.5844
4.250625;169.0988;4.239344;46.01781;33.77339;353.5031;24.47156;26.65931;117.315;3.97545;132.5837
4.191994;176.415;4.241437;54.225;39.72511;366.6169;41.67969;32.56435;121.9925;3.910256;132.5837
4.239038;177.0038;4.2505;51.05625;37.07367;364.5262;41.68594;31.12404;121.975;3.964125;132.5837
4.238138;168.125;4.226219;45.51656;33.43896;353.8819;23.66187;26.75471;116.8962;3.95775;132.5825
4.247569;168.395;4.219875;45.04875;32.11011;353.8687;29.30781;27.06321;116.7113;3.969075;132.5819
4.2492;169.1625;4.241937;46.18813;33.86932;353.3494;24.46469;26.81233;117.36;3.966075;132.5819
4.26;169.4075;4.243906;45.38313;32.94236;353.6381;24.47688;27.02644;117.515;3.9831;132.5819
4.188281;176.3763;4.200375;49.83437;37.16222;364.2263;41.70469;31.4515;122.3175;3.905456;132.5813
