K5PS14_1.PV;K5PS14_2.PV;K5P10.PV;K5F5.PV
4.094888;4.205681;4.190281;32.37691
4.084819;4.193925;4.190219;33.48944
4.100344;4.220587;4.190187;31.15714
4.092863;4.203525;4.190187;32.25242
4.104169;4.217513;4.190063;32.1286
4.093968;4.215562;4.19;32.78081
4.103194;4.218863;4.189969;31.71317
4.086863;4.199681;4.189969;32.95211
4.094794;4.211044;4.189907;31.89135
4.084687;4.204988;4.189875;33.27455
4.109813;4.223194;4.189844;29.40627
4.087012;4.19715;4.189844;33.65302
4.084331;4.194806;4.189844;33.53654
4.090931;4.2012;4.189844;32.03542
4.096219;4.216125;4.189813;31.43904
4.095394;4.206019;4.189813;32.6868
4.091887;4.202475;4.189813;32.24206
4.085494;4.194656;4.189813;33.42187
4.095337;4.194018;4.189813;32.24724
4.091681;4.201744;4.189781;32.23777
4.095112;4.192725;4.189781;32.04177
4.082381;4.194562;4.18975;32.48905
4.083656;4.193925;4.18975;33.57035
4.078069;4.199944;4.18975;33.226
4.095;4.192125;4.189688;32.11491
4.090238;4.2012;4.189656;32.13697
4.099894;4.210594;4.189625;32.19193
4.089638;4.199738;4.189594;32.06582
4.101563;4.213931;4.189562;31.17951
4.098581;4.212075;4.189531;31.72587
4.079531;4.189875;4.1895;33.74625
4.096313;4.214194;4.189469;31.64614
4.093969;4.209262;4.189469;32.02611
4.099331;4.214456;4.189468;31.68381
4.0788;4.188844;4.189344;33.71433
4.094569;4.214194;4.189343;31.50327
4.087481;4.197769;4.189312;32.98804
4.097962;4.217419;4.189281;31.36164
4.099294;4.215525;4.189281;31.61898
4.096612;4.206506;4.189281;32.52619
4.086412;4.2003;4.18925;33.11109
4.086375;4.199981;4.18925;33.02882
4.091269;4.201256;4.189219;32.24494
4.088943;4.1991;4.189219;32.23639
4.086169;4.200056;4.189188;33.11131
4.089037;4.200619;4.189125;32.12293
4.101263;4.221262;4.189094;31.23267
4.093575;4.192369;4.189094;32.10097
4.080825;4.201481;4.189094;33.32788
4.106213;4.216894;4.189063;30.95595
4.092393;4.202588;4.189063;32.11885
4.087537;4.196794;4.189063;33.40959
4.093913;4.209544;4.189032;31.96062
4.066988;4.186875;4.189031;35.80977
4.088531;4.198725;4.189;32.20504
4.095881;4.206806;4.189;32.09848
4.092281;4.202344;4.188844;32.73463
4.102575;4.217813;4.188812;31.90206
4.104131;4.214906;4.188625;30.1389
4.0917;4.201688;4.188625;32.29526
4.098469;4.209469;4.188594;32.07196
4.103494;4.22295;4.188562;31.23001
4.099425;4.219368;4.188562;31.30271
4.078856;4.199925;4.1885;33.28965
4.0794;4.200263;4.1885;33.20035
4.0914;4.202025;4.188406;32.2416
4.09665;4.195313;4.188375;32.15277
4.092956;4.204406;4.188344;32.12586
4.070363;4.191056;4.188344;35.55987
4.078763;4.188544;4.188313;33.73549
4.087894;4.198669;4.18825;32.16681
4.095075;4.205738;4.188219;32.35938
4.091288;4.20165;4.188219;32.26303
4.09035;4.200094;4.188156;32.14875
4.095094;4.192688;4.188125;32.23256
4.099856;4.218713;4.188063;31.60101
4.091794;4.20165;4.188031;32.12385
4.087144;4.197281;4.188031;32.20142
4.066425;4.187438;4.187969;35.6046
4.090969;4.200862;4.187875;32.14151
4.078537;4.188694;4.187844;33.74217
4.094663;4.192237;4.187813;32.14309
4.08405;4.195275;4.187812;33.41506
4.0827;4.192613;4.187688;33.49441
4.097512;4.208437;4.187687;32.04652
4.067475;4.188394;4.187656;35.58867
4.085794;4.199812;4.187625;33.11814
4.0896;4.199269;4.187625;32.18153
4.078425;4.189013;4.187594;33.7514
4.097606;4.215862;4.187562;31.57526
4.082569;4.192219;4.187562;33.65691
4.094625;4.206563;4.1875;31.14913
4.0677;4.187869;4.187469;35.61322
4.09395;4.212506;4.187219;31.67164
4.089094;4.199644;4.187094;32.189
4.078444;4.199512;4.187094;33.22274
4.085832;4.195387;4.187062;33.42703
4.08615;4.197769;4.187031;32.94239
4.112944;4.225725;4.187;30.3362
4.093312;4.203731;4.186812;32.13471
4.102931;4.2135;4.18675;30.91598
4.087594;4.19775;4.186719;32.1795
4.095375;4.205269;4.186719;32.08461
4.098375;4.210106;4.186687;30.17751
4.079269;4.200281;4.186687;33.2785
4.1037;4.214831;4.186656;30.29181
4.086843;4.201556;4.186625;33.12109
4.097794;4.209338;4.186531;31.09311
4.098225;4.216988;4.186531;31.58241
4.090856;4.209131;4.186469;31.74867
4.090219;4.200956;4.186438;32.2109
4.111725;4.22505;4.186375;28.46814
4.105594;4.21665;4.186344;30.53623
4.094025;4.192631;4.186125;32.1978
4.111219;4.224319;4.186094;28.45866
4.092375;4.204556;4.186031;31.04863
4.079344;4.188862;4.186;33.77685
4.097269;4.195462;4.186;32.16074
4.076306;4.196644;4.186;33.2994
4.0935;4.209188;4.185938;31.9572
4.0935;4.212244;4.185906;31.67554
4.084931;4.19445;4.185875;32.45641
4.082119;4.192237;4.185781;32.09254
4.097382;4.207931;4.185688;32.4543
4.088438;4.19925;4.185625;32.1795
4.090163;4.199925;4.185594;32.1116
4.089862;4.199925;4.185594;32.91963
4.09575;4.206319;4.185531;32.01744
4.079906;4.194;4.185469;32.94566
4.083243;4.193606;4.185469;33.51372
4.085756;4.195781;4.185438;32.38487
4.080788;4.191319;4.185406;33.74195
4.10205;4.2132;4.185375;32.23344
4.095394;4.207125;4.185344;31.13028
4.111856;4.224506;4.185219;28.45152
4.10175;4.221112;4.185219;31.19261
4.083562;4.197844;4.185156;33.00307
4.076081;4.186725;4.185094;33.05523
4.093069;4.202981;4.185062;32.08352
4.084819;4.195632;4.185062;32.70171
4.088512;4.198444;4.185;32.21266
4.089337;4.200919;4.184969;32.16836
4.090069;4.199419;4.184937;32.17992
4.088869;4.199569;4.184782;32.15435
4.100287;4.220588;4.18475;31.21988
4.081031;4.194169;4.184719;33.01032
4.089637;4.201706;4.184656;31.11392
4.087987;4.200037;4.184531;31.90916
4.08075;4.191731;4.184531;32.64182
4.094775;4.205513;4.184531;32.03179
4.087219;4.198444;4.184469;33.086
4.088456;4.197975;4.184344;32.17496
4.104038;4.213669;4.184312;30.13848
4.081837;4.193681;4.184219;32.56686
4.079831;4.200356;4.184219;32.99821
4.103756;4.214194;4.184125;29.30838
4.084275;4.194694;4.184125;33.02684
4.086;4.196569;4.184;32.24808
4.075481;4.185412;4.183907;33.2063
4.088325;4.199175;4.183875;32.21271
4.092;4.200881;4.183813;32.17557
4.079644;4.201106;4.183781;33.21396
4.075181;4.195837;4.183781;33.25512
4.093125;4.204931;4.183656;31.11229
4.079569;4.200844;4.183562;33.22974
4.11195;4.224469;4.183469;28.63342
4.077112;4.187231;4.183469;33.81474
4.082606;4.195013;4.183437;32.50248
4.085569;4.198706;4.183406;31.39273
4.088344;4.198406;4.183343;32.16457
4.088156;4.2018;4.183281;30.97073
4.089375;4.200319;4.182938;32.15078
4.092863;4.204782;4.182875;31.1408
4.092769;4.212131;4.182875;31.56882
4.077713;4.198707;4.182875;33.23696
4.110956;4.224281;4.182656;28.49802
4.094775;4.208831;4.182656;31.45659
4.082625;4.201406;4.182594;32.10096
4.08765;4.206356;4.1825;31.99428
4.080188;4.201594;4.1825;33.23147
4.087819;4.200731;4.182406;30.97239
4.083206;4.196887;4.182375;33.00394
4.099312;4.209375;4.182344;30.16936
4.0929;4.202888;4.182312;32.0317
4.079288;4.191675;4.182219;32.52861
4.073663;4.194731;4.182219;33.3032
4.086206;4.200056;4.182125;33.00126
4.088475;4.200506;4.182063;31.92076
4.081894;4.201838;4.181937;33.18238
4.080319;4.191806;4.181906;32.66141
4.092375;4.201763;4.181906;32.02744
4.07175;4.181981;4.181906;33.0689
4.086937;4.1976;4.181719;32.17383
4.077281;4.198781;4.181719;33.23584
4.093125;4.206619;4.181625;30.03545
4.084556;4.204256;4.181594;31.61486
4.075687;4.196438;4.181594;33.29905
4.076212;4.186162;4.181469;33.8141
4.086581;4.206375;4.181437;31.66175
4.071769;4.181925;4.181437;33.82246
4.108969;4.223344;4.18125;28.49546
4.111275;4.224056;4.181156;28.44024
4.088944;4.199381;4.181094;32.19057
4.0818;4.193194;4.180812;32.62043
4.076813;4.186781;4.180781;33.06472
4.08075;4.192744;4.18075;32.57802
4.079831;4.2006;4.18075;33.26954
4.098956;4.209262;4.180562;30.08022
4.077713;4.196081;4.180532;32.23953
4.07565;4.195275;4.180531;33.01034
4.087575;4.200862;4.180438;31.01117
4.092113;4.210763;4.180375;31.74162
4.075725;4.186256;4.180375;33.05104
4.072612;4.18335;4.180344;33.83384
4.085494;4.195444;4.180313;32.18448
4.090238;4.203619;4.180281;31.00526
4.084481;4.203956;4.180281;32.09575
4.100869;4.211119;4.180188;30.14158
4.087256;4.198744;4.180188;32.18896
4.0755;4.1862;4.180094;33.15147
4.08885;4.199963;4.180094;32.08441
4.081294;4.192931;4.180063;32.51926
4.081631;4.193663;4.179969;32.52326
4.080038;4.193812;4.179969;33.05631
4.077881;4.198369;4.179875;33.20584
4.08585;4.196981;4.179688;32.16706
4.074769;4.194131;4.179656;33.06052
4.087313;4.200694;4.179656;31.43258
4.0806;4.193831;4.179625;32.96486
4.074225;4.195837;4.179594;33.21506
4.07865;4.196644;4.179531;32.21971
4.092132;4.2042;4.179375;31.13309
4.098712;4.209225;4.179313;30.16155
4.080244;4.1907;4.179281;32.69238
4.084312;4.203187;4.179281;31.61348
4.080412;4.1925;4.179188;32.67565
4.084106;4.195744;4.179187;32.29282
4.074638;4.185169;4.179156;32.44578
4.075387;4.185375;4.179125;33.18804
4.102256;4.212038;4.179062;30.14981
4.07775;4.196306;4.179062;32.36969
4.081519;4.196719;4.179031;31.53468
4.074281;4.18395;4.179;32.55136
4.087537;4.201181;4.178937;30.86998
4.073756;4.194112;4.178937;33.289
4.080112;4.190156;4.178906;32.68651
4.081969;4.193063;4.17875;31.26572
4.083938;4.194844;4.17875;32.1795
4.077694;4.188225;4.178719;33.12414
4.074919;4.19445;4.178688;33.08099
4.083488;4.193681;4.178594;31.4381
4.073212;4.183594;4.178531;33.04664
4.09275;4.205062;4.178438;31.10573
4.074187;4.184813;4.178438;33.10649
4.075331;4.185038;4.178406;33.15369
4.088006;4.200431;4.178344;31.94765
4.082719;4.193644;4.178281;31.5042
4.089637;4.203038;4.17825;30.97356
4.087594;4.199287;4.17825;31.45102
4.088906;4.2006;4.178219;31.04697
4.084181;4.195837;4.178219;31.2278
4.074169;4.193156;4.178187;32.37006
4.089469;4.202063;4.178125;30.07323
4.075875;4.194638;4.178;32.27295
4.084125;4.197319;4.177875;30.89026
4.098863;4.208569;4.177813;30.11674
4.086843;4.19925;4.177813;31.00994
4.075838;4.196213;4.177781;33.30162
4.074806;4.193981;4.177719;33.0092
4.071563;4.181606;4.177719;33.37584
4.100381;4.210312;4.177688;30.09813
4.077881;4.189331;4.177625;32.739
4.0755;4.185675;4.177625;33.08473
4.0713;4.180819;4.177594;33.82077
4.088531;4.20135;4.177563;30.94555
4.092806;4.206412;4.177562;31.44623
4.104525;4.217906;4.1775;28.55026
4.078969;4.189781;4.177469;32.69615
4.088775;4.201632;4.177406;30.06065
4.079344;4.198781;4.177344;32.22015
4.081631;4.192744;4.17725;33.10802
4.081481;4.1997;4.177219;32.15981
4.089037;4.2039;4.177187;31.41218
4.072425;4.182206;4.177187;33.84006
4.106719;4.220625;4.177031;28.5477
4.082475;4.202644;4.176875;31.6799
4.084556;4.2039;4.176813;31.55429
4.076006;4.18785;4.176781;32.82116
4.084988;4.198706;4.176781;31.44917
4.080975;4.19475;4.176688;32.3019
4.077075;4.186819;4.176562;32.40129
4.069687;4.180369;4.176469;33.11724
4.108631;4.222106;4.176437;28.50411
4.077938;4.197638;4.176437;32.97086
4.092619;4.202044;4.176343;30.06039
4.08465;4.199138;4.17625;31.48733
4.084875;4.196063;4.17625;31.16087
4.08795;4.20135;4.176219;31.41173
4.084219;4.203975;4.176157;31.63258
4.091737;4.203281;4.176156;31.13634
4.076081;4.193906;4.176063;32.3634
4.084612;4.195313;4.176031;31.46649
4.083075;4.196157;4.175969;29.88126
4.073419;4.184456;4.175906;32.83867
4.074469;4.193625;4.175906;32.39173
4.089619;4.202475;4.175875;31.00643
4.106419;4.219913;4.175875;28.52175
4.079888;4.191731;4.175875;32.59828
4.076081;4.195163;4.175813;32.26365
4.077844;4.189087;4.175812;30.74067
4.082063;4.195688;4.175781;32.98322
4.081031;4.191375;4.175719;31.24681
4.069425;4.180294;4.175719;32.34739
4.087313;4.208138;4.175687;31.6991
4.073644;4.192388;4.175687;32.40203
4.073963;4.184719;4.175687;33.80074
4.090556;4.209844;4.175656;31.60128
4.074937;4.1865;4.175625;32.84509
4.102313;4.213313;4.175562;28.35396
4.069875;4.180556;4.175406;33.15456
4.06995;4.190194;4.175406;33.09593
4.103719;4.216162;4.175313;28.56609
4.083375;4.194788;4.175313;30.35659
4.080844;4.190531;4.175313;32.15557
4.076044;4.194619;4.175219;32.40385
4.098037;4.21125;4.175188;28.63857
4.0827;4.196662;4.175156;31.42928
4.085419;4.198688;4.175094;31.47095
4.070906;4.191169;4.175031;33.32898
4.082063;4.192125;4.175;31.2308
4.105125;4.217981;4.174969;28.49136
4.075331;4.18575;4.174875;32.92955
4.083;4.196475;4.174812;30.79207
4.081556;4.192688;4.174812;30.26747
4.072144;4.182169;4.17475;33.12362
4.06965;4.180313;4.174688;33.12777
4.086975;4.200225;4.174687;30.86204
4.075294;4.194319;4.174656;33.02906
4.085588;4.198425;4.174625;31.44459
4.087556;4.200356;4.174531;30.80731
4.088175;4.200656;4.174406;30.94066
4.08825;4.201481;4.174375;30.0076
4.073794;4.192406;4.174313;32.42694
4.072856;4.1841;4.174219;32.85789
4.083037;4.193719;4.174219;31.49154
4.076006;4.194994;4.174156;32.39824
4.083938;4.198181;4.174125;31.41589
4.087537;4.201087;4.174094;30.80655
4.072088;4.181737;4.174063;33.06648
4.09125;4.202625;4.174062;31.14025
4.084781;4.19505;4.174062;31.57171
4.073831;4.184906;4.174031;32.41126
4.075294;4.193569;4.174;32.28012
4.082663;4.197113;4.174;31.49152
4.082175;4.19355;4.173969;31.43027
4.090238;4.20345;4.173938;30.98554
4.078012;4.188019;4.173937;32.21451
4.090069;4.202325;4.173906;30.03135
4.083619;4.203206;4.173906;31.61
4.074169;4.192688;4.173875;32.33439
4.074319;4.1934;4.173875;32.34274
4.091306;4.204275;4.17375;31.046
4.099819;4.212731;4.17375;28.61842
4.070325;4.180687;4.173532;33.1245
4.1019;4.214419;4.173531;28.58569
4.071263;4.181625;4.173438;33.80072
4.081144;4.192087;4.173344;31.22989
4.085381;4.199306;4.173313;31.39734
4.070306;4.180725;4.17325;33.10757
4.076269;4.195069;4.173187;32.28434
4.088494;4.200862;4.173156;30.66902
4.10205;4.213088;4.173125;27.75686
4.070625;4.180838;4.173094;32.28432
4.094963;4.208306;4.173063;28.69966
4.071619;4.18215;4.173062;32.41531
4.068713;4.180313;4.173031;32.43145
4.087706;4.198706;4.173;30.151
4.08315;4.193494;4.172969;31.2541
4.078125;4.187269;4.172875;32.21023
4.077675;4.196231;4.172812;32.36858
4.072463;4.183519;4.172812;32.36882
4.091137;4.204088;4.172781;30.10902
4.065825;4.187325;4.172719;33.07878
4.076231;4.185769;4.172594;31.82421
4.086619;4.199119;4.172563;30.90679
4.082719;4.19625;4.1725;31.49751
4.10175;4.212862;4.172312;27.74191
4.082269;4.192969;4.172281;31.44415
4.100887;4.211156;4.172156;27.60203
4.083112;4.197;4.172125;31.38394
4.086487;4.199213;4.172094;30.87925
4.095225;4.207763;4.172094;29.97334
4.082719;4.1934;4.172062;30.35129
4.101825;4.213181;4.172031;27.75946
4.077619;4.1967;4.172;32.28847
4.083169;4.194675;4.171937;31.45361
4.070944;4.1829;4.171875;32.37418
4.076869;4.186687;4.171782;32.48412
4.082156;4.196231;4.171719;31.5171
4.067925;4.188413;4.171719;33.06736
4.0734;4.192819;4.171625;32.25942
4.069818;4.179806;4.171437;32.17204
4.086281;4.199475;4.171406;30.72122
4.0845;4.195125;4.171406;31.46635
4.088869;4.201313;4.171375;30.09133
4.075294;4.193944;4.171375;32.3596
4.088325;4.201556;4.171281;30.28318
4.082438;4.19295;4.171219;31.25642
4.079269;4.19115;4.171187;31.24594
4.084594;4.198313;4.171125;31.42098
4.072256;4.183894;4.171094;32.84873
4.084387;4.197694;4.171031;31.33593
4.102875;4.212675;4.171;27.74925
4.074056;4.193175;4.170969;31.17545
4.082306;4.19265;4.170969;31.20892
4.085831;4.197094;4.170906;30.23317
4.065338;4.186181;4.170875;33.11065
4.087256;4.198275;4.170844;29.33417
4.085081;4.195875;4.170781;31.10872
4.071825;4.181794;4.170656;32.38811
4.096819;4.206281;4.170625;30.13021
4.069125;4.179581;4.170562;32.1944
4.096725;4.209356;4.170375;28.68195
4.070063;4.180594;4.170313;32.36544
4.0848;4.196157;4.170312;31.46884
4.069818;4.180462;4.17025;32.17125
4.06875;4.179075;4.170187;32.14737
4.084988;4.198163;4.170063;30.83563
4.074;4.192406;4.170031;32.26528
4.083281;4.196813;4.17;31.37722
4.09605;4.207613;4.169938;29.16785
4.073569;4.192969;4.169906;32.25897
4.083694;4.195856;4.169875;30.89706
4.072406;4.192181;4.169781;32.19073
4.070606;4.18995;4.16975;32.02201
4.070343;4.190625;4.16975;33.08097
4.07235;4.182675;4.169687;32.36567
4.101263;4.211775;4.169656;27.78672
4.074769;4.186031;4.169594;31.64267
4.074506;4.1928;4.169531;32.3942
4.087725;4.200131;4.1695;30.88255
4.0764;4.194731;4.169469;32.36022
4.075406;4.185806;4.169469;32.43951
4.069237;4.190325;4.169469;33.29622
4.06995;4.180687;4.169375;32.39368
4.0722;4.182;4.169312;33.22031
4.086694;4.19745;4.16925;28.89671
4.073738;4.191113;4.169188;32.38677
4.07085;4.180275;4.169188;32.31866
4.101806;4.211456;4.169094;27.78539
4.070044;4.18065;4.169031;32.13924
4.086806;4.197694;4.168969;29.2761
4.088944;4.201632;4.168906;30.01246
4.093406;4.205006;4.168906;30.03665
4.083469;4.194188;4.168875;30.23386
4.07385;4.191206;4.168875;31.34888
4.075575;4.186388;4.168875;32.36946
4.082569;4.192688;4.168719;30.20569
4.074394;4.193962;4.168687;31.09591
4.08435;4.195125;4.168687;30.40978
4.072894;4.184062;4.168625;31.65092
4.074543;4.193025;4.168625;32.34673
4.070494;4.182056;4.168531;32.1652
4.072312;4.1931;4.168468;33.26015
4.075987;4.1859;4.168406;32.89201
4.082681;4.192275;4.168375;29.27979
4.087125;4.205119;4.168344;29.50873
4.074844;4.194431;4.16825;32.30223
4.075331;4.191937;4.168219;31.37837
4.085813;4.195463;4.168094;30.26874
4.086412;4.197656;4.168094;31.12449
4.073456;4.192237;4.167906;32.31056
4.076925;4.187588;4.167875;30.72102
4.074937;4.185937;4.167812;32.49778
4.09515;4.207594;4.16775;28.74556
4.075519;4.186388;4.16775;32.46506
4.070513;4.182581;4.167687;32.38972
4.1001;4.21035;4.167656;27.2896
4.067662;4.188431;4.167625;31.55008
4.091306;4.208025;4.167562;29.02006
4.0674;4.178044;4.167531;32.17404
4.074619;4.193475;4.1675;32.35983
4.095825;4.20705;4.1675;27.89042
4.074713;4.186462;4.167406;31.65279
4.082438;4.192894;4.167406;31.211
4.084819;4.202531;4.167375;29.48081
4.062562;4.182844;4.167344;33.16246
4.072013;4.190006;4.16725;31.96152
4.073812;4.192219;4.167156;32.35036
4.075725;4.186369;4.167094;32.41663
4.069613;4.18635;4.167;31.48758
4.068244;4.188113;4.166969;31.68313
4.068431;4.178944;4.166844;31.77414
4.069818;4.180275;4.166844;30.74914
4.071675;4.189894;4.166625;32.02219
4.085831;4.195556;4.166563;29.13884
4.086394;4.198462;4.1665;29.2684
4.07145;4.187156;4.166406;31.37235
4.085344;4.195594;4.166375;29.23829
4.073832;4.193363;4.166312;31.07088
4.070925;4.181494;4.16625;31.86739
4.081125;4.19325;4.166219;30.29278
4.070194;4.18245;4.166094;31.65646
4.095375;4.207256;4.166062;27.89957
4.074094;4.190438;4.165937;31.32641
4.072331;4.189856;4.165906;31.39263
4.08825;4.200356;4.165875;28.35366
4.08555;4.195331;4.165812;29.08939
4.085644;4.196138;4.16575;29.3436
4.070437;4.187194;4.16575;31.41562
4.075294;4.193625;4.16575;32.39576
4.083525;4.194638;4.16575;31.25173
4.096987;4.207069;4.165719;27.36731
4.08585;4.19655;4.165594;29.25394
4.072706;4.182994;4.165594;30.83987
4.084725;4.197957;4.165531;29.69302
4.071094;4.190588;4.165469;32.10707
4.082381;4.196719;4.165469;31.58465
4.077;4.186969;4.165469;31.2983
4.070662;4.189894;4.165375;32.0104
4.071131;4.189763;4.165344;32.03925
4.081781;4.192781;4.165313;30.22836
4.067194;4.178006;4.165281;32.09618
4.074394;4.185394;4.16525;31.63739
4.071094;4.181812;4.165156;31.91159
4.071563;4.181812;4.165;32.05239
4.095225;4.206825;4.164969;27.89122
4.077056;4.1892;4.164906;30.71548
4.073925;4.184381;4.164875;31.24131
4.070419;4.1895;4.164875;31.73583
4.070588;4.188881;4.164875;31.57272
4.068075;4.178381;4.164875;32.13287
4.069818;4.180707;4.164875;32.17634
4.096519;4.206319;4.164844;27.36839
4.081406;4.198781;4.164844;29.57396
4.075613;4.192875;4.164688;31.25172
4.067231;4.177631;4.1645;31.64705
4.080319;4.190419;4.164469;30.2151
4.074206;4.1934;4.164469;31.08911
4.0737;4.192819;4.164375;31.05964
4.071469;4.192031;4.164219;32.07421
4.087237;4.197619;4.164187;29.3463
4.08525;4.196588;4.164156;29.27734
4.085794;4.196588;4.164032;29.11489
4.080956;4.191994;4.164032;30.25914
4.070081;4.181512;4.164;32.40025
4.07685;4.1886;4.163969;30.77678
4.075519;4.186893;4.163969;30.66554
4.084087;4.19385;4.163906;29.22334
4.068375;4.185563;4.163906;31.4862
4.085175;4.195781;4.163875;29.2756
4.070756;4.185844;4.163813;31.34566
4.084556;4.204275;4.163719;31.68381
4.085456;4.196456;4.163656;28.91711
4.08525;4.195744;4.163656;28.91483
4.078463;4.194731;4.163656;30.20549
4.073156;4.193025;4.163656;32.1813
4.084481;4.19505;4.163625;29.34137
4.068337;4.178456;4.163594;31.99493
4.083394;4.194844;4.163531;28.90403
4.069481;4.180294;4.163531;32.22308
4.068882;4.179637;4.163312;32.12996
4.071788;4.182563;4.163312;31.90664
4.071844;4.187681;4.163281;31.35427
4.073719;4.188787;4.163188;31.34286
4.067812;4.178737;4.163188;32.13018
4.0833;4.200356;4.163;29.50602
4.073044;4.182919;4.163;30.88136
4.085662;4.196494;4.162906;28.97967
4.096313;4.206656;4.162906;27.85938
4.086187;4.196644;4.162875;28.97489
4.06785;4.178194;4.162875;32.20209
4.097794;4.207275;4.162844;27.34578
4.089188;4.200844;4.162781;28.00444
4.068244;4.179094;4.162781;31.79152
4.086788;4.198313;4.16275;28.91582
4.0785;4.189406;4.162656;31.22262
