K5T6.PV;K5P10.PV;K5LCV1I.PV;K5F5.PV;K5T14.PV;K5F6X.PV
155.9088;4.121687;40.10625;27.91466;345.4031;22.73714
155.6888;4.116844;38.825;27.67732;344.925;22.73659
157.1438;4.11175;36.98219;26.82559;344.4562;22.73631
155.8112;4.106;35.62062;27.16481;345.7969;22.73608
158.3938;4.077188;36.56375;28.20811;342.6;22.73604
155.6113;4.118344;39.9125;28.07889;345.0563;22.73547
155.61;4.113031;36.28281;26.64001;345.2606;22.73521
156.9362;4.12175;36.19531;27.07603;344.7806;22.73488
155.09;4.107;38.47813;26.22994;345.555;22.73453
156.4675;4.134188;40.04875;30.25962;345.7219;22.73441
157.2875;4.117938;37.88844;27.13455;344.9531;22.73431
155.3363;4.121062;36.95844;28.26296;345.885;22.73423
155.5462;4.113719;36.72906;27.32261;346.1569;22.73404
157.575;4.082125;37.075;27.63811;343.4081;22.73375
156.6337;4.077531;37.725;26.73564;344.1938;22.73364
154.1475;4.108594;35.00937;25.7768;345.5287;22.73341
154.8538;4.117719;39.16406;27.91599;345.1913;22.73341
154.9275;4.107906;38.88187;27.58385;345.7125;22.73331
155.475;4.1175;36.97937;27.54932;345.4125;22.73256
158.7075;4.103656;37.86219;27.79745;346.7044;22.73196
157.3613;4.132031;37.79;28.82137;344.8819;22.7319
157.21;4.137312;37.69906;28.83357;344.7581;22.73157
155.3325;4.125094;37.48312;28.60986;344.3419;22.73147
158.4525;4.078437;36.56;28.17225;342.5606;22.73108
155.1362;4.104375;36.49406;26.83451;345.5531;22.73032
155.9388;4.074281;35.71687;26.2707;345.0356;22.72993
155.3412;4.109687;38.80219;26.45123;345.6844;22.72969
156.5875;4.123594;40.23687;28.17672;345.7612;22.72917
155.1563;4.114531;35.78687;27.22849;345.8381;22.72916
157.4425;4.159062;39.25344;26.76749;347.3006;22.72872
155.8325;4.103;35.6875;26.11664;345.5925;22.72859
156.5437;4.125156;39.76875;27.71515;345.8813;22.72858
155.425;4.133125;37.67062;28.90227;344.6719;22.72853
155.4525;4.117594;35.64656;27.21046;345.3075;22.72829
155.8375;4.1305;39.74532;28.83901;344.4169;22.72828
158.1175;4.128156;39.82;29.09941;344.3962;22.72817
157.4837;4.137625;38.12469;28.8476;345.0506;22.72813
158.4912;4.074875;38.05719;27.3008;342.6956;22.72802
157.43;4.158406;39.24688;26.73297;347.1038;22.728
155.7175;4.100594;34.67094;26.3396;346.3463;22.72799
156.7;4.136219;40.79719;28.52328;344.2444;22.72798
154.5137;4.108656;36.31438;26.27046;344.6738;22.72785
155.925;4.077469;36.38531;26.80605;344.0981;22.72771
154.8425;4.114625;35.80219;27.3021;345.6581;22.7274
155.8375;4.102219;35.64094;26.1692;345.6206;22.72717
155.61;4.13075;39.82031;29.16208;345.9131;22.72708
155.8525;4.11925;39.58844;27.39122;345.4969;22.72655
156.53;4.104;36.33969;25.75682;345.0956;22.72596
157.3737;4.098625;39.14625;28.44461;344.4262;22.72573
156.065;4.0975;35.84844;26.84591;345.2794;22.72571
155.4462;4.133563;39.81313;29.23756;345.9037;22.72557
154.9937;4.111844;39.37469;27.66997;345.2737;22.72443
154.4462;4.110063;36.39188;26.15556;345.9244;22.72366
156.6962;4.117031;36.19812;27.27517;344.6419;22.72342
155.4438;4.117625;35.65;27.14046;345.4275;22.72284
156.8275;4.121063;36.2025;27.08491;344.6663;22.72272
154.5025;4.068094;36.15125;27.95244;344.9906;22.72267
158.5188;4.08375;36.55531;28.19776;342.3937;22.72227
154.3875;4.064437;36.375;27.95268;345;22.72223
156.4337;4.105937;38.55;26.30902;345.0488;22.72209
156.6113;4.122844;39.94188;28.31569;344.7525;22.72136
154.5625;4.111281;37.21406;26.2774;344.5894;22.72097
155.7;4.134844;38.28312;29.08866;345.435;22.72052
156.5925;4.096344;38.5925;28.58237;343.8731;22.72011
155.6;4.11375;38.82187;27.65866;345.1688;22.71986
154.5675;4.107906;35.25625;26.12667;345.4369;22.7193
155.9713;4.125281;38.71812;28.27093;345.18;22.71869
155.81;4.095938;36.30156;25.97448;344.8912;22.71849
156.2888;4.108188;35.74656;26.24526;346.1944;22.71803
156.7563;4.080812;37.69375;26.65095;344.0194;22.71789
155.9538;4.108531;35.69781;26.14637;345.54;22.71708
154.83;4.109906;35.8075;27.35082;345.5587;22.71708
155.3525;4.101687;37.65781;26.82722;345.7144;22.71707
156.26;4.090813;37.285;28.61035;344.1938;22.71704
156.6062;4.112844;38.19219;27.77464;344.9775;22.7168
156.2137;4.106062;36.64719;28.05634;345.3394;22.71646
154.8775;4.107313;35.87125;25.68895;345.8025;22.71645
156.6888;4.098469;39.61469;28.60782;343.8919;22.71607
155.8825;4.107875;36.65594;28.033;345.8175;22.71594
158.7525;4.101125;37.86312;27.82072;346.5206;22.71591
154.9625;4.117188;39.89687;27.95217;345.3506;22.71562
156.4975;4.128875;39.7375;28.44821;345.0994;22.71561
156.6288;4.116688;38.41625;28.80312;345.4144;22.71561
155.585;4.113312;36.28375;26.60778;345.1706;22.71527
157.1275;4.125187;39.80625;28.28947;344.4506;22.71478
157.01;4.110781;36.97343;26.85348;344.4188;22.71333
155.8838;4.120937;39.91594;28.04001;344.9831;22.71302
154.6113;4.112937;35.445;26.98024;345.8062;22.71272
155.9662;4.121406;39.91438;28.02885;345.1631;22.71247
156.525;4.113688;39.59281;27.7597;345.1894;22.7122
155.48;4.120156;35.64906;27.12116;345.5381;22.71182
156.705;4.115938;39.01062;27.74768;344.9813;22.71111
157.7188;4.082812;37.08125;27.65998;343.1625;22.71109
154.1612;4.106969;35.00469;25.75652;345.7538;22.71101
154.1212;4.066125;36.47969;27.99298;344.9756;22.71083
157.7487;4.118469;39.00813;28.41239;345.6356;22.71036
154.35;4.109063;34.31688;26.04132;345.9525;22.70831
155.9925;4.096906;36.78156;27.49987;344.7112;22.70826
157.4025;4.118437;38.10844;28.26398;345.6413;22.70811
155.7063;4.120469;39.91344;28.06723;344.8594;22.7072
154.635;4.11375;36.39875;26.22639;345.9262;22.70713
154.4962;4.113531;35.91344;25.62741;347.0756;22.70701
154.9563;4.110312;38.86594;27.58885;345.4688;22.70698
153.9763;4.069594;36.11375;27.88005;345.2194;22.70663
156.7675;4.121063;39.94031;28.23671;344.7112;22.70649
155.6938;4.116406;38.81844;27.69678;345.075;22.70599
155.8;4.120062;39.58937;27.43817;345.5869;22.70575
156.9262;4.0825;38.99875;27.04745;344.4281;22.7055
154.7312;4.121313;36.91344;28.1978;344.3831;22.70527
155.575;4.109;36.73531;27.36705;346.0669;22.70526
155.6638;4.116437;37.37469;27.36113;346.0519;22.70441
156.3675;4.116562;36.17875;27.28186;344.6831;22.70405
155.32;4.1075;35.87125;25.73281;345.9525;22.70404
155.2612;4.106344;38.07219;26.0111;345.2606;22.70372
156.9675;4.082375;38.76188;28.44513;344.0325;22.70347
157.0437;4.083;38.74781;28.40111;344.0063;22.70296
156.4512;4.108438;37.15219;26.04579;345.7781;22.70276
155.1113;4.10825;34.82188;26.06449;345.9;22.70268
155.8387;4.114687;36.17813;27.61656;344.9138;22.70254
154.2088;4.109656;35.2425;26.46717;346.2581;22.70237
154.3;4.066219;36.48344;27.95109;345.0994;22.70232
155.9325;4.117906;40.11438;27.93681;345.0731;22.7023
156.0938;4.071469;36.39531;26.13777;344.3438;22.70222
154.9675;4.108188;38.88344;27.56063;345.4538;22.70208
156.4525;4.133937;38.60125;28.52455;345.345;22.70202
155.8463;4.120281;39.90875;28.02909;344.9831;22.70187
157.4037;4.099031;39.9875;28.44105;344.3925;22.70173
154.9063;4.110688;38.89531;27.60311;345.72;22.70124
156.6588;4.11925;39.41219;27.67628;345.6994;22.70119
157.435;4.104406;39.01281;27.15089;343.8056;22.70095
155.5513;4.118406;35.42719;26.80764;345.4969;22.70092
156.2838;4.116969;37.47406;28.44691;345.7781;22.70091
154.4425;4.1085;36.42781;26.41488;344.4037;22.70064
156.1712;4.102344;37.46687;25.99212;344.9794;22.70037
154.4413;4.111813;36.41969;26.31586;344.7375;22.70037
157.2125;4.119062;37.52219;27.1155;344.6344;22.70001
154.555;4.123969;36.33125;27.46362;346.2581;22.69977
156.0975;4.074563;35.30563;26.28954;345.3581;22.69923
155.43;4.103031;36.27406;25.35748;346.3894;22.6992
156.7012;4.132438;40.07406;27.92846;344.2575;22.69918
156.8488;4.120125;37.39469;26.76206;344.9756;22.69882
156.8387;4.122;37.78406;27.49589;345.1162;22.69881
155.8863;4.123375;38.27875;28.28022;345.2213;22.6986
156.7225;4.112937;39.00063;27.74452;345.0206;22.69771
155.9575;4.115;35.86031;27.53561;345.9113;22.69753
154.9;4.121031;36.195;27.54615;344.4806;22.69748
157.4075;4.130344;38.71594;27.18898;345.0019;22.69729
154.9863;4.11125;38.86406;27.59468;345.4069;22.69687
155.975;4.094844;37.02375;27.44905;344.7356;22.69644
154.8925;4.105187;35.86594;25.68299;345.8138;22.69607
156.0813;4.117969;37.17594;28.25653;345.1406;22.69534
157.0888;4.112156;36.98188;26.77511;344.4506;22.69519
156.945;4.107875;36.97094;26.92381;344.4469;22.69473
155.8887;4.108781;35.77312;27.06169;345.4406;22.6946
156.33;4.078156;36.3875;26.62773;344.1825;22.69454
155.2688;4.11;38.82375;27.70859;345.2981;22.69431
155.5125;4.115469;38.82125;27.64893;345.1444;22.69428
157.0587;4.121594;39.8175;28.23131;344.4206;22.69401
155.7275;4.104063;35.645;27.15465;345.8756;22.69399
154.5975;4.113844;35.13;25.59391;347.1506;22.69393
154.265;4.104531;35.0125;25.74775;345.7031;22.69392
155.4375;4.108969;35.87032;27.28211;346.2844;22.6939
155.7188;4.10825;38.07031;26.81041;345.8869;22.6937
154.7762;4.115625;38.3825;28.42184;345.3394;22.69336
157.2337;4.118094;38.53875;26.7857;345.24;22.69288
156.4075;4.130219;39.73375;28.44478;344.9456;22.69283
157.5262;4.123687;38.38781;29.04811;344.2444;22.69256
156.3613;4.121531;38.44969;28.32084;345.1313;22.69253
156.4738;4.111406;39.14188;27.19582;345.045;22.69223
157.6962;4.117157;39.00187;28.4239;345.6619;22.6922
154.9362;4.10525;35.875;25.70903;345.9;22.69164
156.7;4.121813;39.41844;27.67286;345.7913;22.6914
154.3313;4.115781;35.02844;25.62005;346.8919;22.69116
156.975;4.11675;37.38531;26.74873;345.0825;22.69087
155.96;4.111219;37.32594;26.81445;345.8756;22.68972
156.9312;4.0805;37.70469;26.6973;343.9069;22.68969
154.9388;4.107125;38.8875;27.60021;345.63;22.68969
155.82;4.125187;38.05406;28.26348;345.3469;22.6896
157.2775;4.138625;37.79187;28.81076;344.8838;22.68942
155.5625;4.116719;35.42719;26.80795;345.4688;22.68941
155.8425;4.112937;35.71094;27.38111;345.99;22.68914
155.5975;4.107687;36.64344;26.74134;345.9488;22.68858
157.345;4.154188;39.25625;26.80036;347.1581;22.68789
154.9463;4.11175;38.80469;27.62571;345.7031;22.68786
155.08;4.104031;36.48219;26.83425;345.615;22.68766
155.9937;4.100969;38.08719;26.01254;344.9775;22.68714
154.7288;4.098281;36.49125;26.74846;345.4837;22.68653
155.4563;4.115313;35.65094;27.11283;345.3937;22.68622
156.7462;4.114469;36.19938;27.23275;344.6756;22.68597
156.2563;4.103813;35.75844;26.17978;346.2431;22.68596
156.15;4.09675;37.28344;26.84612;345.2344;22.68594
157.3325;4.113875;38.11625;28.29499;345.7912;22.68576
157.1387;4.11325;37.39687;26.79765;344.9738;22.68569
159.0538;4.086937;38.36;29.09988;342.2531;22.68564
156.4388;4.116656;36.69125;27.5435;344.6625;22.68556
154.805;4.111719;37.18156;26.15448;345.6038;22.68534
155.7313;4.13375;37.67594;28.85944;344.6625;22.68511
157.5388;4.098938;39.53531;28.46379;343.9819;22.68508
154.61;4.11875;36.64844;27.52078;345.3506;22.68475
157.2175;4.08425;38.75344;28.45101;343.9763;22.68473
154.79;4.121813;36.19062;27.54637;344.6569;22.68448
157.0425;4.112531;36.97688;26.84484;344.4113;22.68415
156.7125;4.118844;38.24562;28.52326;345.4125;22.68407
156.5237;4.131094;39.84969;28.56915;345.585;22.68353
156.1212;4.085719;36.35531;28.11105;344.2444;22.68345
155.8313;4.116094;39.70625;27.70254;344.9081;22.68321
154.9262;4.110344;38.87719;27.60021;345.6075;22.68308
154.615;4.106062;37.16625;25.76755;345.6338;22.68303
155.6313;4.117969;37.24063;27.57437;345.3188;22.68272
156.125;4.1195;37.18719;28.29771;344.9213;22.68248
154.2075;4.068812;36.48031;28.01328;345.06;22.68244
155.8488;4.07675;36.39312;26.84429;344.1694;22.68226
157.7;4.094906;40.81875;29.3971;342.8962;22.68096
156.4125;4.133906;38.59281;28.53245;345.5344;22.68066
157.0375;4.122;36.19656;27.06986;344.7563;22.68045
155.6775;4.10475;37.98812;26.77509;345.8156;22.68011
154.0837;4.113093;34.00781;25.6473;346.6744;22.6799
154.8362;4.103344;34.71062;25.72288;345.8362;22.67957
155.2813;4.101281;36.48875;26.83291;345.6412;22.67955
156.3488;4.110625;35.74313;26.08346;345.4931;22.67953
155.5737;4.101375;35.79562;26.01557;345.0394;22.67896
156.86;4.082094;37.69938;26.66647;343.9163;22.67877
156.44;4.12225;37.45844;28.47606;345.4688;22.67789
156.6837;4.115875;39.00562;27.72172;344.8538;22.6773
155.8375;4.131031;40.10344;28.90327;344.4506;22.67663
156.7825;4.132625;40.065;27.89511;344.2144;22.67635
155.495;4.129844;39.82438;29.26517;345.9694;22.67617
157.5938;4.083281;37.075;27.65866;343.2656;22.67615
154.35;4.112344;36.38906;26.09852;345.7969;22.67613
154.5;4.111094;35.45937;26.94732;345.525;22.67601
154.9675;4.100844;36.49281;26.78299;345.5681;22.67585
154.84;4.112093;35.80062;27.30399;345.66;22.67557
154.7962;4.10925;38.0875;25.94282;345.3994;22.67526
154.4138;4.123938;36.32938;27.47793;346.0687;22.67502
156.7762;4.122375;36.105;27.23382;344.865;22.67465
155.3375;4.11625;39.89656;28.01534;345.1031;22.67411
157.1263;4.081344;38.76031;28.41672;343.9725;22.67384
155.8687;4.104906;35.67937;26.10187;345.4388;22.67382
155.7425;4.099531;34.66594;26.3728;346.0912;22.67379
154.005;4.11075;35.05781;26.17755;345.63;22.67378
157.4362;4.107094;38.66187;26.79788;344.0869;22.67291
155.675;4.108469;35.77156;25.90662;345.6844;22.67237
154.4275;4.110781;36.42656;26.32138;344.8144;22.67233
157.0788;4.119594;38.83281;28.83977;345.3825;22.67226
155.5762;4.137032;37.68282;28.84455;344.6737;22.6721
156.9462;4.121438;38.82875;28.86448;345.3581;22.67204
156.1237;4.0965;37.28031;26.77345;345.1313;22.672
156.5163;4.111375;35.42031;26.81936;344.6925;22.67181
157.235;4.082719;38.75594;28.47606;343.8712;22.67178
157.3412;4.115313;37.91406;27.08356;345.2925;22.67173
156.1187;4.105438;35.75594;26.22362;346.1737;22.67152
155.8488;4.120625;39.70313;27.69598;345.0319;22.67119
155.555;4.116282;35.66031;27.1485;345.4781;22.67113
154.9888;4.113531;39.36156;27.62176;345.3694;22.67097
155.0238;4.1055;35.87156;25.69176;345.8325;22.67091
156.6763;4.118281;38.41469;28.80388;345.3319;22.67078
154.435;4.121438;36.12344;27.21128;346.155;22.67064
156.54;4.10975;35.41063;26.86272;344.5762;22.66891
155.8375;4.081406;35.48281;25.38073;344.9344;22.66888
156.085;4.095813;37.2725;26.80083;345.0825;22.66818
157.4075;4.104;39.12406;28.49238;344.4188;22.66807
155.735;4.120313;38.05812;28.25779;345.1819;22.66779
156.6575;4.1125;38.45187;27.74742;345.0675;22.66712
155.8863;4.074156;36.755;26.80657;344.2856;22.66693
154.7713;4.115687;39.16594;28.34298;345.3225;22.6669
155.6425;4.110125;35.77344;26.00163;345.5812;22.66603
156.9088;4.122281;37.91375;27.42944;345.0581;22.66577
157.3587;4.094469;39.66094;28.46992;343.8131;22.66564
156.4825;4.11075;35.35375;26.83046;344.8219;22.66532
156.3412;4.080719;36.39594;26.68393;344.0738;22.66518
156.2962;4.088312;37.58125;28.63752;344.4375;22.66513
156.1725;4.076938;36.39031;26.79222;344.16;22.66503
155.9688;4.131406;39.10156;29.02633;345.3412;22.6649
156.5513;4.090375;37.56313;28.49136;344.0606;22.66479
157.5938;4.106469;39.99125;27.96701;343.7606;22.66433
156.1662;4.108719;37.84781;26.7384;345.9562;22.6643
155.58;4.128938;38.89313;28.44872;344.8481;22.66424
156.6738;4.115125;39.00687;27.7322;344.9681;22.66397
156.5462;4.12925;39.74219;28.44692;345.1706;22.66375
155.0062;4.122906;36.20875;27.56647;344.6681;22.66372
154.2825;4.122031;35.44094;26.79218;346.26;22.66372
155.025;4.102656;36.49;26.78489;345.7031;22.6637
156.6812;4.134219;40.75813;28.52273;344.1862;22.66346
156.1788;4.116219;38.11563;28.24961;344.7619;22.66317
155.0675;4.109313;35.87032;25.67619;345.9281;22.66298
154.6025;4.113906;35.44219;26.90438;345.8475;22.66282
155.4812;4.106438;38.08594;26.77484;345.8269;22.66259
156.2912;4.133906;38.61094;28.52506;345.6806;22.66255
157.3687;4.101031;39.66594;28.48215;343.6875;22.66222
156.45;4.087937;37.56406;28.49544;344.1056;22.66199
155.9525;4.092094;35.45438;26.9611;344.7169;22.66199
155.93;4.115344;39.59125;27.44398;345.4575;22.66086
155.715;4.122125;36.04281;27.29141;345.3038;22.66081
156.96;4.083125;38.76125;28.43823;343.7644;22.66071
155.975;4.095156;35.44531;26.81202;344.9531;22.66054
156.0975;4.078187;36.61344;26.83203;344.1731;22.66027
154.83;4.109875;35.80469;27.31703;345.705;22.65941
154.8075;4.1225;36.18563;27.53663;344.5931;22.65939
156.0912;4.111;37.72187;26.77402;345.9731;22.65937
156.58;4.111437;35.40906;26.85676;344.4637;22.65933
155.75;4.116406;36.46156;27.35986;346.1419;22.65932
155.64;4.115094;36.83063;27.33194;346.125;22.65928
156.6288;4.112375;35.93719;26.82801;344.61;22.65915
156.4837;4.076875;37.72781;26.70437;344.1131;22.65885
156.0488;4.104688;36.6625;28.0672;345.6469;22.65854
157.4138;4.108;38.66438;26.81826;343.8263;22.65847
156.2575;4.127625;39.73906;28.46122;344.835;22.65843
155.88;4.102;34.71969;26.47732;345.7894;22.65799
154.5137;4.124719;36.3375;27.42997;346.23;22.65794
155.995;4.114812;39.58719;27.36572;345.5906;22.65768
156.5725;4.117375;36.61813;27.57988;344.7881;22.65641
157.3025;4.123406;39.94844;27.68939;345.18;22.65593
157.4012;4.135406;37.76781;28.83626;345.1162;22.6559
154.9025;4.099031;36.50125;26.74543;345.45;22.65564
156.3613;4.114844;37.47937;28.46277;345.705;22.65538
156.32;4.077469;35.19781;26.32442;345.345;22.65537
155.7137;4.103875;35.66438;27.15197;346.0725;22.65524
154.305;4.111844;36.10188;27.06638;346.1081;22.65509
155.9;4.127344;38.61406;28.6152;345.8156;22.655
156.0013;4.103344;35.82687;26.28016;346.3931;22.65448
156.6888;4.121125;39.94437;28.26502;344.8012;22.65443
155.54;4.116468;36.73938;27.36732;346.0856;22.65418
154.1913;4.112781;34.48375;25.66374;346.8394;22.65395
156.7225;4.099656;39.66406;28.58085;343.7737;22.65358
156.2025;4.123063;37.90406;29.26815;345.99;22.65342
155.0075;4.125625;37.43344;28.73962;346.0594;22.65331
154.9937;4.113969;35.70438;27.18282;345.6938;22.65274
157.8575;4.076875;37.07969;27.68205;343.005;22.65197
155.8875;4.115719;39.70969;27.73324;345.0675;22.65191
154.5475;4.104844;37.17594;25.78136;345.5831;22.65191
155.1975;4.106094;36.495;26.77265;345.5231;22.65191
156.3163;4.123;38.455;28.2537;345.1013;22.65174
156.745;4.134593;40.06594;27.90528;344.1563;22.65162
154.265;4.107219;36.24906;26.48667;346.1738;22.65131
154.9312;4.107969;38.88688;27.59679;345.75;22.65125
155.4563;4.118375;38.89938;29.20342;345.6263;22.65122
156.1662;4.128438;39.7325;28.40803;344.9044;22.65046
155.575;4.115781;35.65719;27.10395;345.4763;22.64962
154.1288;4.106969;35.00656;25.79943;345.5869;22.64952
156.8712;4.125406;36.69938;28.1322;344.7319;22.64931
156.1862;4.072469;35.17094;26.31475;345.2681;22.64928
155.1;4.128031;39.09;29.29571;345.9525;22.64872
157.2587;4.101219;39.66187;28.43719;343.8863;22.64813
154.415;4.107969;36.43406;26.39645;344.4262;22.64809
155.9575;4.075562;36.39687;26.81363;344.1413;22.64797
156.49;4.119219;36.72562;27.93681;345.0431;22.64787
156.5525;4.130531;39.73906;28.4597;345.0487;22.64778
155.9613;4.118625;39.59562;27.39202;345.4275;22.64759
156.5488;4.115687;37.27312;27.58332;344.3813;22.64756
155.9337;4.099375;36.75657;25.97894;344.9344;22.64725
156.7713;4.121313;38.83;28.89783;345.4163;22.64702
154.5663;4.105563;35.82;25.82814;345.3994;22.64664
156.2712;4.141406;40.03844;30.20069;345.6225;22.64554
158.6875;4.101406;37.86687;27.79902;346.6406;22.64547
154.6738;4.105563;37.18406;25.80704;345.2513;22.6454
154.6675;4.109188;37.24406;25.9215;345.3937;22.64536
156.2012;4.085063;36.27;27.8646;344.4056;22.64487
155.4238;4.103906;38.08031;26.82585;345.7762;22.64439
156.3225;4.089656;36.6825;27.53055;344.2256;22.64355
155.7825;4.122188;38.06844;28.27998;345.3094;22.64264
156.4763;4.111063;36.37812;26.59136;345.3319;22.6424
156.1862;4.126187;39.74344;28.38677;344.8987;22.6421
156.525;4.122156;37.9875;28.55588;345.5925;22.64207
156.495;4.106219;35.35406;25.76542;345.3;22.64182
155.7612;4.104125;35.63531;27.20951;346.0256;22.6418
154.9512;4.125719;37.43156;28.68042;346.1025;22.6417
156.1563;4.114844;37.19625;28.30208;345.1256;22.64157
155.8025;4.122719;36.73312;27.48772;345.3112;22.64111
156.72;4.080625;37.70219;26.67821;344.4337;22.64063
155.85;4.074281;36.9275;26.75906;344.3213;22.64027
156.7675;4.115969;36.20281;27.16671;344.5256;22.64026
157.155;4.110531;36.97219;26.76615;344.3344;22.64008
155.9812;4.09325;35.42937;26.78244;344.9662;22.63996
155.8538;4.099937;36.29875;25.95934;345.0187;22.63802
155.7675;4.128906;39.19094;28.89621;344.6606;22.63795
155.4312;4.114969;35.65219;27.13213;345.3131;22.63792
156.4275;4.078656;36.97844;26.72343;344.2013;22.63746
153.9812;4.070156;35.90656;27.76627;345.375;22.63744
155.7125;4.130719;39.44719;29.5341;345.0338;22.63741
155.5762;4.118438;35.42781;26.78216;345.5063;22.63717
155.36;4.128781;39.29969;29.23257;346.02;22.63597
