K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_1.PV
31.17172;42.45615;2081.784;-40.75
29.66844;42.21115;2080.657;-40.75
29.49896;41.8126;2002.349;-40.75
24.68958;38.86609;1991.869;-40.75
17.77979;32.82297;1676.13;-40.75
47.47208;59.34036;2833.635;-40.74922
50.57797;62.31594;2821.247;-40.74922
46.97588;58.85625;2754.219;-40.74922
31.55422;44.00651;2114.737;-40.74922
32.13109;44.1424;2100.758;-40.74922
31.69448;43.19339;2086.068;-40.74922
29.06938;41.76078;2008.046;-40.74922
36.34713;47.77453;2281.58;-40.74844
25.4049;37.69432;1905.768;-40.74844
20.53703;32.72422;1623.313;-40.74844
47.06099;58.89985;2748.892;-40.74766
40.59938;52.28198;2531.397;-40.74688
30.46083;43.33495;2125.009;-40.74688
17.60818;32.74745;1691.298;-40.74688
19.80239;32.73505;1656.096;-40.74688
51.43411;62.6601;2918.455;-40.74609
43.99615;54.84646;2648.191;-40.74609
36.32969;47.74313;2272.323;-40.74609
33.35661;45.48687;2247.757;-40.74609
32.26437;44.76146;2206.019;-40.74609
30.94911;42.46365;2088.993;-40.74609
29.66266;42.26302;2063.71;-40.74609
17.67755;32.73234;1679.457;-40.74609
17.21286;32.72417;1669.55;-40.74609
20.23427;32.85344;1655.263;-40.74609
21.26609;33.99531;1648.755;-40.74609
20.9825;34.04083;1632.958;-40.74609
57.46948;68.12109;3272.576;-40.74531
30.35344;43.23734;2121.337;-40.74531
31.61958;43.33958;2090.191;-40.74531
25.50813;38.24542;1884.886;-40.74531
23.59411;36.42854;1770.504;-40.74531
20.19125;33.7038;1671.46;-40.74531
19.77073;32.70547;1659.525;-40.74531
29.02797;41.27453;2007.312;-40.74453
28.52823;41.18287;1984.337;-40.74453
36.87896;48.2175;2251.935;-40.74375
32.02354;44.17099;2076.725;-40.74375
26.0301;38.64708;1862.141;-40.74375
21.04547;33.94719;1632.214;-40.74375
55.48203;66.33547;3032.466;-40.74297
49.06932;60.78151;2847.881;-40.74297
31.7624;44.19672;2090.948;-40.74297
29.61312;42.23167;2076.155;-40.74297
28.85182;41.1949;2008.592;-40.74297
20.28625;32.75427;1637.3;-40.74297
30.31958;43.27844;2123.649;-40.74219
31.66953;44.13937;2092.09;-40.74219
30.21896;42.40573;2045.242;-40.74219
28.9212;41.0826;1936.919;-40.74219
26.86292;39.34365;1883.933;-40.74219
22.66849;36.14885;1786.509;-40.74219
31.11578;42.45057;2080.556;-40.74141
32.00552;44.18833;2080.469;-40.74141
18.26594;32.395;1646.308;-40.74141
32.05917;44.18354;2103.071;-40.74062
19.73328;33.52854;1720.135;-40.74062
57.0563;67.71172;3233.081;-40.73985
51.91318;62.98083;2904.196;-40.73985
40.74859;52.29333;2493.304;-40.73985
32.94386;45.11703;2188.267;-40.73985
30.59307;43.37047;2107.791;-40.73985
31.50417;44.07557;2083.377;-40.73985
25.995;39.26469;1909.533;-40.73985
48.71463;60.44297;2856.954;-40.73906
32.07687;44.20542;2117.53;-40.73906
31.34177;43.39474;2088.616;-40.73906
26.26161;38.78672;1906.368;-40.73906
26.2674;38.95109;1859.311;-40.73906
23.05281;36.26354;1768.132;-40.73906
18.28766;32.85922;1662.802;-40.73906
55.87047;66.41161;3083.469;-40.73828
30.89083;43.15609;2104.623;-40.73828
29.57708;42.21901;2078.652;-40.73828
29.51818;42.22057;2067.012;-40.73828
25.46333;38.1811;1890.912;-40.73828
22.88615;36.13719;1758.014;-40.73828
19.93698;33.68703;1662.404;-40.73828
19.6987;32.71599;1654.099;-40.73828
36.67739;48.20396;2315.389;-40.7375
31.26229;43.28651;2093.834;-40.7375
22.52141;36.06427;1747.999;-40.7375
51.55984;62.63776;2916.445;-40.73672
30.01828;42.64797;2118.528;-40.73672
22.915;36.84469;1772.083;-40.73672
20.8576;33.90557;1664.973;-40.73672
55.43208;66.28099;3024.525;-40.73594
48.74177;60.43036;2854.444;-40.73594
36.89203;48.31823;2308.992;-40.73594
21.7587;36.08937;1773.651;-40.73594
23.0025;36.16208;1760.658;-40.73594
31.77276;44.15115;2085.317;-40.73516
27.11797;39.64901;1952.012;-40.73516
23.31573;36.1324;1767.382;-40.73516
51.63484;62.75042;2918.521;-40.73438
46.99729;58.8763;2777.594;-40.73438
47.36094;58.935;2761.499;-40.73438
31.34432;43.26208;2098.26;-40.73438
31.89443;44.18896;2088.854;-40.73438
29.58318;42.49245;1979.859;-40.73438
17.8237;32.80484;1657.073;-40.73438
31.71911;44.00521;2115.796;-40.73359
31.54338;44.13615;2110.363;-40.73359
20.5162;32.83391;1671.053;-40.73359
18.35297;32.45083;1646.765;-40.73359
22.44833;35.40229;1794.161;-40.73281
20.95031;33.99281;1661.207;-40.73281
46.91901;58.88411;2760.587;-40.73203
28.52104;41.32099;2011.972;-40.73203
54.22287;65.67917;3015.243;-40.73125
39.74828;51.52901;2427.814;-40.73125
29.97135;42.33635;2063.037;-40.73125
20.12255;33.71818;1670.813;-40.73125
55.4387;66.42234;3083.26;-40.73047
41.1314;52.34922;2513.935;-40.73047
32.57208;45.12625;2105.925;-40.73047
29.99099;42.4251;2027.765;-40.73047
27.81964;39.8674;1933.727;-40.73047
26.31849;38.96344;1873.282;-40.73047
18.62734;32.84208;1663.319;-40.73047
40.58932;52.8326;2412.481;-40.72969
30.72406;43.10802;2093.138;-40.72969
30.43146;43.24406;2091.697;-40.72969
31.89562;44.1501;2087.717;-40.72969
22.33974;35.58385;1792.296;-40.72969
20.60698;32.79964;1662.189;-40.72969
30.0076;42.33213;2056.94;-40.7289
29.14313;41.85193;1992.134;-40.7289
55.39104;66.3676;3057.236;-40.72813
49.52427;61.21276;2909.155;-40.72813
48.95885;60.39125;2860.585;-40.72813
47.36713;59.28614;2833.657;-40.72813
47.25578;58.90901;2771.244;-40.72813
36.35807;48.04802;2305.729;-40.72813
31.87906;44.06453;2109.839;-40.72813
31.93385;44.19375;2107.927;-40.72813
32.33927;44.87141;2102.949;-40.72813
29.07276;41.30677;1965.682;-40.72813
22.29068;35.66568;1798.478;-40.72813
28.75458;40.86583;2044.642;-40.72734
22.98484;36.14891;1751.24;-40.72734
37.70875;49.08099;2364.134;-40.72656
32.50135;44.76885;2157.646;-40.72656
32.07911;44.20187;2109.218;-40.72656
29.11542;41.85917;1992.353;-40.72656
26.88104;39.68344;1953.009;-40.72656
22.29208;35.86156;1771.33;-40.72656
31.89286;44.14193;2090.837;-40.72578
31.5763;44.11365;2085.988;-40.72578
31.00703;42.40917;2085.527;-40.72578
29.67646;42.25297;2066.695;-40.72578
28.9337;41.20349;2003.031;-40.72578
22.11427;36.10906;1797.025;-40.72578
22.01396;35.8251;1786.776;-40.72578
20.4387;33.74662;1653.408;-40.72578
49.99719;61.47536;2944.293;-40.725
51.30083;62.57563;2925.207;-40.725
36.42156;47.85349;2271.609;-40.725
33.35042;45.45797;2227.383;-40.725
27.22547;39.585;1958.533;-40.725
22.95724;36.2099;1764.773;-40.725
20.47734;33.83182;1657.099;-40.725
20.91333;33.87589;1650.849;-40.725
55.43636;66.35234;3051.235;-40.72422
51.86922;62.81667;2923.464;-40.72422
32.2313;44.73193;2213.452;-40.72422
28.9725;40.9801;1956.382;-40.72422
27.21974;39.64734;1933.872;-40.72422
18.60125;32.78245;1671.387;-40.72422
29.68484;42.23745;2078.806;-40.72344
22.89417;36.23349;1764.637;-40.72344
57.72063;68.09797;3279.91;-40.72266
51.9237;62.92354;2871.78;-40.72266
37.63344;48.71536;2359.802;-40.72266
32.98333;45.11156;2166.344;-40.72266
31.72125;43.68276;2138.05;-40.72266
30.02667;42.21901;2079.335;-40.72266
29.68484;42.22662;2072.446;-40.72266
30.24469;42.43536;2042.816;-40.72266
28.79604;41.23276;1971.831;-40.72266
27.26307;39.65604;1952.543;-40.72266
24.99802;37.32146;1824.064;-40.72266
29.17802;41.84672;1999.371;-40.72187
29.3351;41.03797;1988.497;-40.72187
22.8687;36.1824;1740.472;-40.72187
17.95526;32.19844;1648.75;-40.72187
27.50182;39.75266;1906.658;-40.72109
49.53745;61.28823;2879.841;-40.72031
29.74208;42.26208;2070.42;-40.72031
25.57453;38.78682;1948.774;-40.72031
17.33078;32.72573;1688.287;-40.72031
18.23526;32.76588;1664.352;-40.72031
31.14911;42.46651;2087.229;-40.71953
29.78042;42.48115;1974.419;-40.71953
24.92354;37.42839;1827.361;-40.71953
21.75682;36.04089;1798.563;-40.71953
52.13917;62.89812;2904.102;-40.71875
30.60026;43.34198;2121.641;-40.71875
31.61594;44.23354;2092.193;-40.71875
25.6349;38.6113;1895.035;-40.71875
19.96193;33.69938;1671.587;-40.71875
55.29464;66.25406;3025.792;-40.71797
50.87037;62.42943;2938.075;-40.71797
28.13573;40.95807;2010.002;-40.71797
26.28594;38.89693;1957.522;-40.71797
22.13839;35.54713;1783.999;-40.71797
23.45844;36.30958;1747.602;-40.71797
29.83005;42.22109;2069.358;-40.71719
51.67948;62.80833;2927.763;-40.71641
31.14099;42.50432;2076.801;-40.71641
28.93156;41.27542;1991.07;-40.71641
46.87062;58.84459;2744.013;-40.71563
40.97167;52.35771;2507;-40.71563
30.6038;43.33213;2113.931;-40.71563
29.98604;42.23078;2076.833;-40.71563
26.16849;39.38859;1864.957;-40.71563
26.18823;38.85213;1855.398;-40.71563
19.98302;32.74401;1644.959;-40.71563
36.00969;47.20427;2325.156;-40.71484
32.36813;43.82781;2130.342;-40.71484
30.21885;42.43562;2034.036;-40.71484
29.08937;41.82307;1993.776;-40.71484
29.57875;42.52427;1936.43;-40.71484
22.96927;36.16323;1766.99;-40.71484
31.94453;44.18594;2092.693;-40.71406
29.84583;42.25833;2069;-40.71406
22.59651;36.08578;1770.954;-40.71406
31.46526;43.93729;2123.95;-40.71328
29.30896;41.995;2032.913;-40.71328
25.91932;38.80474;1856.286;-40.71328
17.4363;32.73677;1663.434;-40.71328
18.07177;32.36234;1659.018;-40.71328
47.86396;59.94219;2824.865;-40.7125
31.8988;44.01015;2088.457;-40.7125
27.03276;39.64859;1951.23;-40.7125
25.94016;38.40427;1914.591;-40.7125
17.7988;32.79417;1675.974;-40.7125
50.07589;61.72984;2927.571;-40.71172
33.5538;45.65359;2210.662;-40.71172
31.73;44.15818;2099.138;-40.71172
31.25609;42.67302;2083.455;-40.71172
27.51026;39.34745;1925.109;-40.71172
25.81609;38.81781;1904.381;-40.71172
22.16979;35.5676;1772.815;-40.71172
20.05787;32.86818;1625.832;-40.71172
30.65693;43.31339;2094.08;-40.71094
31.1363;42.52281;2083.323;-40.71094
26.7738;38.8588;1940.402;-40.71094
29.20396;41.82349;2003.665;-40.71016
18.12182;32.16354;1646.492;-40.71016
20.82198;34.01479;1621.329;-40.71016
57.09229;67.70583;3231.55;-40.70937
50.86354;62.53703;2932.699;-40.70937
49.07135;60.75406;2854.568;-40.70937
47.24323;58.89458;2758.652;-40.70937
36.37323;47.79828;2289.234;-40.70937
31.93385;44.02818;2124.069;-40.70937
31.82531;44.05781;2080.973;-40.70937
26.21068;38.39542;1914.974;-40.70937
24.25276;36.83349;1849.674;-40.70937
32.09813;44.16521;2116.492;-40.7086
32.04682;44.21312;2090.184;-40.7086
31.69917;43.06495;2089.365;-40.7086
30.29286;42.42078;2046.935;-40.7086
28.94427;41.21047;1999.912;-40.7086
29.89953;42.34547;2051.523;-40.70781
22.91833;36.145;1762.79;-40.70781
31.95557;44.07088;2114.334;-40.70703
30.9987;42.4724;2092.674;-40.70703
17.67531;32.72328;1672.396;-40.70703
19.26937;32.59276;1664.659;-40.70703
19.31953;32.5825;1661.713;-40.70703
30.24286;42.29307;2058;-40.70625
28.47302;41.06839;1999.961;-40.70625
29.37089;41.01224;1984.221;-40.70625
26.15937;39.25214;1957.925;-40.70625
18.07885;32.76651;1667.871;-40.70625
20.67573;32.73458;1645.593;-40.70625
28.13427;41.02349;1999.49;-40.70547
19.72552;32.7162;1657.078;-40.70547
47.46984;59.40453;2759.913;-40.70469
34.64917;46.07813;2188.016;-40.70469
31.73167;43.65615;2158.95;-40.70469
29.61115;41.92172;1978.715;-40.70469
22.49172;36.08865;1741.548;-40.70469
48.08229;59.92833;2834.445;-40.70391
32.05146;44.18542;2092.972;-40.70391
30.25833;42.41125;2052.786;-40.70391
28.19896;41.0012;2000.169;-40.70391
29.14526;41.9174;1984.729;-40.70391
25.56016;38.64922;1896.184;-40.70391
22.50406;36.07365;1747.997;-40.70391
18.49443;32.69797;1660.184;-40.70391
49.80188;61.43708;2919.027;-40.70313
31.39141;43.59318;2137.427;-40.70313
26.85984;39.56937;1975.607;-40.70313
25.38615;38.12833;1883.137;-40.70313
25.58953;37.82891;1848.31;-40.70313
22.96911;36.19698;1764.947;-40.70313
18.00854;32.7926;1676.683;-40.70313
33.93338;46.08828;2239.428;-40.70234
33.66042;45.67464;2207.373;-40.70234
30.82682;43.37234;2120.357;-40.70234
30.70786;43.32969;2115.186;-40.70234
29.61401;42.21766;2074.78;-40.70234
55.6013;66.38141;3075.877;-40.70156
17.55891;32.73745;1700.994;-40.70156
20.35984;33.86469;1666.628;-40.70156
20.70563;33.8536;1650.212;-40.70156
55.5175;66.35042;3084.235;-40.70078
46.9537;58.46437;2803.681;-40.70078
31.04708;43.29146;2106.708;-40.70078
29.72896;41.83297;2007.196;-40.70078
28.94401;41.3262;1935.663;-40.70078
31.86208;44.05719;2120.234;-40.7
30.54891;43.3513;2103.833;-40.7
27.62224;39.6913;1911.848;-40.7
30.77917;43.28646;2100.024;-40.69922
29.92229;42.21724;2077.752;-40.69922
26.14766;38.30891;1935.793;-40.69922
24.86625;37.32057;1829.658;-40.69922
22.29458;35.43552;1796.259;-40.69922
18.00984;32.75932;1673.024;-40.69922
19.80896;32.69099;1660.178;-40.69922
18.25912;32.36187;1657.376;-40.69922
38.55088;49.80229;2444.899;-40.69844
29.24245;41.74911;2022.715;-40.69844
28.46849;41.31511;2005.449;-40.69844
28.23047;40.9874;2008.762;-40.69765
17.95042;32.75484;1669.829;-40.69765
20.50229;32.59787;1640.899;-40.69765
31.69693;44.05109;2182.291;-40.69688
25.4149;38.09979;1888.47;-40.69688
17.72292;32.83437;1663.324;-40.69688
52.65286;63.53276;3048.04;-40.69609
47.27427;59.24635;2822.25;-40.69609
31.25833;43.37391;2086.118;-40.69609
25.6525;38.29995;1912.667;-40.69609
19.61474;33.53771;1710.332;-40.69609
20.14338;32.72099;1641.79;-40.69609
36.88432;48.52823;2316.713;-40.69531
31.48021;43.34286;2085.124;-40.69531
17.75912;32.78167;1672.644;-40.69531
38.01104;49.10073;2351.501;-40.69453
30.06047;42.63063;2126.397;-40.69453
31.68906;43.1939;2097.421;-40.69453
28.90052;41.35354;1959.582;-40.69453
28.3899;41.0213;2003.764;-40.69375
29.00969;41.82026;1994.514;-40.69375
18.53854;32.75193;1673.838;-40.69375
30.32719;42.42443;2042.283;-40.69297
30.20786;42.62625;2023.619;-40.69297
28.6675;41.09453;2004.202;-40.69297
31.73974;44.09531;2178.684;-40.69219
29.73167;42.24625;2061.41;-40.69219
28.52573;41.24057;1999.293;-40.69219
29.27198;41.06677;1981.334;-40.69219
27.26089;39.67458;1947.513;-40.69219
25.88214;38.33057;1940.343;-40.69219
57.10328;67.66776;3231.498;-40.69141
55.40635;66.435;3077.315;-40.69141
31.53875;43.63625;2144.8;-40.69141
30.23787;42.26943;2060.975;-40.69141
28.97083;41.71922;2013.508;-40.69141
29.08453;41.87995;1971.62;-40.69141
21.10047;34.00797;1634.924;-40.69141
30.55448;43.28391;2123.553;-40.69062
30.76906;43.30818;2103.802;-40.69062
31.18302;43.2763;2098.014;-40.69062
17.75984;32.80995;1679.544;-40.69062
18.30047;32.74016;1666.595;-40.69062
49.61849;61.30484;2908.974;-40.68984
32.11729;44.13063;2104.838;-40.68984
29.84057;42.26891;2078.566;-40.68984
29.95016;42.33203;2045.306;-40.68984
26.15516;38.99974;1945.134;-40.68984
21.23375;34.00073;1649.178;-40.68984
20.58052;33.94516;1664.378;-40.68906
40.71151;52.30057;2507.545;-40.68828
28.41609;41.12276;1997.674;-40.68828
26.34687;38.87271;1967.069;-40.68828
27.10625;39.65448;1943.787;-40.68828
27.09198;39.59943;1942.609;-40.68828
26.12625;39.37953;1885.778;-40.68828
22.44854;36.10969;1764.127;-40.68828
49.56458;61.29922;2916.057;-40.6875
31.30333;43.33974;2099.339;-40.6875
30.27297;42.33984;2033.664;-40.6875
26.26505;39.36958;1906.093;-40.6875
26.08703;38.73995;1865.432;-40.6875
46.85516;58.72984;2766.422;-40.68672
33.9026;46.12984;2227.716;-40.68672
31.84693;44.01818;2113.427;-40.68672
29.26083;41.79187;2003.873;-40.68672
26.34516;38.87854;1960.339;-40.68672
27.12276;39.64333;1947.566;-40.68672
26.33193;38.78443;1907.241;-40.68672
22.90021;36.15536;1746.995;-40.68672
18.16562;32.25323;1644.473;-40.68672
47.49578;59.26474;2829.693;-40.68594
31.49135;43.19516;2107.017;-40.68594
22.38193;35.41177;1799.482;-40.68594
22.00974;35.50995;1791.422;-40.68594
46.91651;58.77583;2769.594;-40.68516
29.61031;41.82495;1998.834;-40.68516
19.72938;33.45932;1708.928;-40.68516
49.01083;60.76641;2858.906;-40.68438
21.01932;33.90286;1664.659;-40.68438
18.18682;32.35088;1651.833;-40.68438
54.62568;65.43468;3094.642;-40.68359
38.71818;49.87073;2416.202;-40.68359
30.48745;43.32734;2116.228;-40.68359
29.73323;42.4963;1981.536;-40.68359
27.30245;39.39912;1923.694;-40.68359
26.15604;38.81396;1853.902;-40.68359
22.41432;36.13854;1795.73;-40.68359
19.75901;33.70719;1669.129;-40.68359
51.56328;62.66969;2941.427;-40.68281
50.72276;62.34443;2806.109;-40.68281
29.08823;41.69416;2029.202;-40.68281
29.5249;41.82292;1997.575;-40.68281
22.71089;36.14568;1754.633;-40.68281
21.34958;33.93422;1641.738;-40.68281
43.59;54.61338;2641.893;-40.68203
39.57344;51.60906;2437.86;-40.68203
36.29974;47.76708;2282.777;-40.68203
30.33151;42.31672;2054.961;-40.68203
28.56219;41.35537;2041.789;-40.68203
29.30234;41.77047;2011.442;-40.68203
25.70083;38.18276;1879.724;-40.68203
23.27172;36.31344;1776.881;-40.68203
