K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_1.PV;K5P5_2.PV
32.10604;44.18844;2078.581;-37.14531;-39.48516
29.58088;42.21073;2078.579;-41.08516;-40.73985
29.84057;42.26891;2078.566;-40.68984;-40.82578
30.99229;42.52937;2078.563;-36.71484;-40.71094
29.72547;42.20026;2078.548;-38.59766;-41.04922
32.03062;44.1751;2078.542;-40.77266;-42.575
31.0925;42.6389;2078.534;-40.86953;-39.99609
31.7799;44.14943;2078.508;-40.34375;-40.83437
31.85849;44.16161;2078.505;-42.05312;-38.70313
31.03021;42.37448;2078.485;-42.19531;-40.83906
29.80922;42.20484;2078.47;-36.78828;-37.43203
29.53286;42.21109;2078.469;-40.65625;-39.56719
29.77292;42.21828;2078.448;-40.16953;-39.39453
31.14031;42.42286;2078.432;-38.27734;-43.8125
31.83641;44.16531;2078.427;-40.075;-39.77031
29.77906;42.24537;2078.394;-40.90078;-41.54219
31.26698;43.25552;2078.364;-40.84766;-41.81641
32.13448;44.18281;2078.363;-41.575;-39.15234
31.89479;44.15099;2078.342;-40.88438;-39.95156
29.71448;42.21375;2078.335;-39.28516;-40.14063
30.98542;42.44516;2078.316;-40.46328;-37.76719
31.21797;43.40979;2078.282;-38.70234;-40.31875
31.72297;43.98448;2078.245;-37.83516;-38.34531
35.23651;46.9225;2078.232;-41.08594;-40.29375
29.73172;42.19896;2078.213;-44.38984;-38.63203
29.785;42.21656;2078.213;-40.05625;-39.11406
29.86505;42.22313;2078.209;-41.50234;-42.55859
29.9199;42.21552;2078.208;-39.89687;-38.42891
29.59448;42.20573;2078.178;-38.26953;-42.01015
29.70037;42.22792;2078.166;-40.58203;-40.15703
29.62583;42.2276;2078.15;-40.05625;-40.88281
29.77229;42.21526;2078.145;-39.33672;-38.05703
29.76135;42.215;2078.14;-40.19688;-41.30156
31.66838;44.16245;2078.115;-39.71953;-38.17578
29.57484;42.23479;2078.092;-41.85313;-38.89687
32.2763;44.20615;2078.078;-39.47109;-40.86562
29.46203;42.22891;2078.035;-40.45234;-42.03203
31.53417;44.15313;2078.033;-40.57969;-38.27969
29.63078;42.21099;2078.029;-36.63281;-41.62734
29.81313;42.24375;2078.025;-40.87109;-41.68906
32.34953;44.16875;2078.02;-38.02734;-39.85156
29.71323;42.20443;2078.006;-40.19062;-38.03203
32.12021;44.21557;2077.973;-40.86562;-40.51563
31.90948;44.15865;2077.96;-41.84141;-40.28672
31.6587;44.11609;2077.948;-39.18828;-39.16797
29.54672;42.18802;2077.902;-42.8336;-41.68984
31.89641;44.17167;2077.862;-41.29922;-39.58203
29.84958;42.21292;2077.84;-39.67031;-41.5414
29.6651;42.20979;2077.84;-39.47344;-39.65859
31.51047;44.09693;2077.838;-39.45;-40.63984
31.94844;44.1186;2077.803;-41.69062;-45.13594
29.70359;42.22635;2077.779;-38.27891;-41.28047
31.10792;42.55958;2077.764;-40.18359;-40.61719
29.92229;42.21724;2077.752;-40.69922;-40.41094
31.13245;42.46802;2077.749;-41.0375;-40.67031
29.87328;42.33073;2077.739;-40.05391;-39.88906
29.6575;42.19667;2077.73;-42.60859;-40.32344
29.72068;42.19375;2077.718;-42.34219;-39.29609
32.19724;44.63057;2077.712;-39.53828;-39.33984
31.09297;42.55469;2077.711;-40.58203;-38.76015
29.52328;42.20984;2077.708;-41.65859;-40.79219
31.05729;42.39495;2077.703;-39.2125;-39.38047
29.56073;42.20615;2077.697;-39.32969;-40.42812
29.80833;42.26198;2077.696;-39.37109;-41.67969
29.40844;42.21052;2077.695;-36.86719;-39.31641
29.70958;42.19011;2077.678;-38.8961;-39.55312
31.13578;42.44755;2077.663;-42.68906;-40.78984
29.72932;42.20047;2077.642;-40.05547;-42.26563
31.34474;43.23422;2077.641;-42.48125;-38.00312
29.67865;42.21437;2077.636;-40.60156;-39.37344
31.6201;44.10104;2077.632;-41.34687;-39.88281
29.44771;42.19823;2077.63;-40.46484;-39.38047
29.77495;42.27156;2077.62;-42.46641;-39.14844
29.4499;42.21833;2077.583;-40.1125;-38.30391
29.80026;42.24651;2077.58;-40.61719;-36.17422
31.09031;42.56224;2077.577;-39.93984;-39.95781
31.08958;42.31167;2077.546;-39.07031;-37.47813
29.86448;42.21927;2077.524;-39.90781;-41.41406
32.03016;44.18005;2077.523;-39.46484;-39.69765
31.98688;44.11063;2077.506;-39.61172;-41.45313
29.90463;42.355;2077.503;-39.10469;-40.92656
31.1799;42.55781;2077.487;-40.00938;-38.77187
31.14651;42.60906;2077.483;-40.49297;-40.00781
31.07562;42.50938;2077.482;-39.36641;-39.91953
30.85724;42.48552;2077.429;-39.48359;-41.26719
29.45536;42.18459;2077.406;-40.31875;-39.39297
29.90255;42.22401;2077.396;-41.00547;-39.14922
29.76323;42.2326;2077.385;-42.17422;-40.01641
31.08292;42.56354;2077.383;-41.59375;-39.86485
29.30854;42.2087;2077.382;-39.8;-41.95156
29.72594;42.23531;2077.371;-41.2289;-39.10625
29.68536;42.21041;2077.369;-37.79609;-40.41953
29.82802;42.2263;2077.357;-40.20469;-40.96484
30.69036;43.34938;2077.349;-39.66328;-40.40313
29.91547;42.24323;2077.346;-41.90625;-42.88828
29.745;42.22146;2077.313;-38.23125;-40.19922
32.025;44.14687;2077.313;-38.57734;-40.56641
29.66453;42.25089;2077.309;-38.2125;-41.32031
31.6299;44.11354;2077.285;-39.59531;-40.37266
29.85719;42.24083;2077.274;-38.68516;-38.82031
31.22719;42.61609;2077.274;-38.76172;-39.66797
30.27005;43.21641;2077.26;-40.18438;-38.85234
29.98583;42.18365;2077.249;-40.26719;-42.38203
31.78333;44.10328;2077.217;-39.81484;-39.19531
29.82141;42.24068;2077.209;-39.84531;-39.275
29.71193;42.25677;2077.189;-40.95781;-36.93672
29.69344;42.20964;2077.18;-38.56719;-41.86875
30.73797;43.32729;2077.161;-36.57656;-40.60859
29.72656;42.23083;2077.157;-40.32813;-41.6375
31.54682;44.11708;2077.153;-43.50547;-40.35781
29.61125;42.2639;2077.149;-40.28437;-39.50625
29.62755;42.19927;2077.144;-39.19453;-40.22344
29.74667;42.19682;2077.133;-37.56328;-41.69922
29.96974;42.25474;2077.057;-39.22969;-41.40469
29.93531;42.23844;2077.044;-41.45234;-39.43047
29.44359;42.19568;2077.023;-38.67578;-38.42266
31.16729;42.63615;2077.014;-36.66016;-41.43438
31.00687;42.45401;2076.983;-39.65547;-37.60078
29.73198;42.22609;2076.981;-39.01953;-39.2
31.09172;42.43974;2076.969;-37.94219;-41.51172
29.74922;42.24255;2076.936;-40.17344;-39.63438
29.77411;42.23646;2076.933;-39.87109;-41.87891
31.21917;43.36193;2076.918;-39.89375;-38.48985
29.97771;42.24031;2076.899;-39.32813;-39.53203
29.43917;42.2112;2076.896;-38.16094;-39.32265
30.96781;42.47281;2076.885;-39.01015;-39.4625
31.15802;42.46682;2076.854;-42.1375;-39.84609
29.92573;42.2426;2076.844;-40.01328;-41.56094
29.76734;42.23885;2076.843;-40.14375;-38.84922
29.98604;42.23078;2076.833;-40.71563;-39.00781
29.77219;42.24432;2076.828;-42.17969;-41.57109
29.90333;42.23042;2076.827;-39.58516;-41.0836
31.04323;42.54245;2076.822;-38.98828;-40.52656
31.14099;42.50432;2076.801;-40.71641;-37.69141
29.87531;42.2299;2076.791;-39.49609;-39.44453
31.39667;44.13849;2076.751;-37.73438;-40.75
32.02354;44.17099;2076.725;-40.74375;-39.97656
29.89344;42.24635;2076.707;-37.75156;-37.71953
29.87891;42.2413;2076.679;-40.63359;-42.16563
31.11932;42.4562;2076.674;-41.09297;-39.94375
29.4888;42.20672;2076.665;-40.57031;-39.65234
29.7451;42.23505;2076.637;-40.40703;-39.5125
29.87755;42.23865;2076.628;-38.54297;-39.9789
31.55969;43.36057;2076.592;-37.56953;-38.975
29.85912;42.23542;2076.563;-38.84453;-42.19297
31.29281;43.12375;2076.554;-37.81641;-38.67109
29.62307;42.23005;2076.551;-41.04531;-39.96016
29.57318;42.25677;2076.543;-41.96094;-40.6125
29.76729;42.185;2076.507;-41.23985;-37.40391
29.85354;42.28609;2076.436;-39.17188;-38.88125
29.59198;42.20599;2076.435;-44.43516;-39.48359
29.57063;42.22031;2076.427;-39.39922;-41.83437
29.84682;42.22646;2076.422;-39.52734;-39.75625
29.81672;42.23787;2076.421;-38.82109;-40.62969
29.53474;42.24573;2076.411;-39.43516;-39.1375
31.34344;43.33333;2076.396;-38.86797;-41.26484
29.75276;42.20849;2076.37;-40.30781;-40.05391
29.66448;42.23068;2076.341;-41.29531;-41.22422
29.82844;42.20719;2076.338;-39;-41.06875
31.06844;42.38167;2076.327;-39.86719;-38.5125
30.14776;42.63469;2076.303;-41.47813;-41.06562
29.88781;42.22979;2076.3;-42.01172;-40.08203
31.34063;43.22026;2076.295;-39.48125;-39.83828
29.77151;42.2799;2076.279;-38.08125;-38.51563
31.4212;43.30781;2076.266;-39.43984;-40.88828
30.92776;42.50771;2076.248;-37.39766;-40.27656
29.82937;42.23979;2076.222;-40.49609;-38.27578
29.64771;42.21068;2076.215;-42.37734;-39.89141
29.72766;42.24;2076.208;-38.52266;-42.79063
29.53396;42.21682;2076.185;-40.4375;-39.44609
31.00422;42.55885;2076.177;-40.40937;-38.90391
31.75594;44.13364;2076.174;-41.33281;-38.08984
30.95089;42.52583;2076.173;-40.01172;-39.32578
29.61312;42.23167;2076.155;-40.74297;-40.98281
29.79338;42.23005;2076.138;-35.99375;-44.18359
29.74781;42.23682;2076.137;-42.30235;-40.95703
29.88573;42.21682;2076.133;-39.61641;-38.24844
29.76672;42.22766;2076.096;-39.64531;-43.03828
29.62068;42.20052;2076.086;-39.53594;-42.43594
29.76776;42.24641;2076.075;-42.01172;-39.78594
29.5499;42.20495;2076.049;-41.30703;-38.86875
31.69917;44.14859;2076.048;-37.75156;-40.70937
29.77766;42.24609;2076.042;-41.83125;-41.70391
31.53854;44.12672;2076.012;-39.68047;-40.34141
29.70078;42.21182;2076.009;-37.50859;-43.11797
29.58766;42.23901;2075.999;-40.05547;-39.8961
29.52125;42.21625;2075.977;-41.0375;-35.90547
29.84188;42.24625;2075.975;-40.82656;-41.49219
31.79422;44.17198;2075.958;-40.99141;-41.45625
29.93484;42.22338;2075.955;-37.99688;-41.10859
29.76203;42.19839;2075.953;-41.42109;-37.01563
29.89318;42.2599;2075.943;-39.66328;-39.56641
29.73958;42.23047;2075.928;-40.50547;-39.9
31.71412;44.13693;2075.917;-40.77969;-37.78125
31.18958;42.57578;2075.907;-38.93281;-39.08672
29.5026;42.23083;2075.891;-40.05391;-41.31484
31.18073;42.51443;2075.886;-40.18125;-39.41484
29.6038;42.22266;2075.885;-39.92031;-40.75
29.55365;42.19271;2075.884;-40.62031;-39.00703
29.69813;42.20974;2075.884;-40.85156;-37.73828
32.01521;44.10661;2075.88;-40.1664;-39.46719
29.79042;42.22213;2075.875;-40.37969;-41.88906
29.86948;42.25177;2075.858;-41.86406;-43.20937
29.80354;42.22849;2075.848;-40.41328;-41.52656
29.95526;42.29125;2075.848;-40.82813;-40.74141
31.16818;42.44948;2075.837;-40.16563;-41.23516
29.45604;42.20526;2075.82;-37.75156;-39.40703
29.83911;42.22484;2075.815;-38.98828;-37.87578
29.72943;42.22036;2075.793;-39.62812;-39.95625
31.04672;42.47146;2075.771;-40.97813;-40.74141
32.00047;43.61312;2075.755;-40.40625;-39.49453
32.96177;44.71614;2075.753;-40.98672;-40.8375
29.75792;42.20135;2075.738;-41.20625;-40.57969
29.8351;42.23563;2075.719;-40.31797;-37.82344
29.57151;42.22036;2075.701;-39.98438;-39.85938
32.86224;44.35875;2075.692;-43.53203;-38.77734
31.13427;42.48229;2075.688;-41.23516;-41.92891
29.71693;42.17656;2075.686;-39.06406;-40.85234
29.58813;42.23021;2075.67;-40.08125;-41.88438
29.64125;42.2351;2075.662;-41.08516;-38.86875
29.73443;42.20734;2075.641;-40.4586;-41.14375
29.87792;42.20625;2075.635;-38.23047;-38.35313
29.82625;42.26443;2075.594;-39.59063;-39.32265
29.50745;42.18396;2075.585;-39.7;-38.47422
31.54323;44.13182;2075.581;-39.58984;-41.62969
31.00396;42.60516;2075.563;-39.51875;-40.09375
29.35011;42.21396;2075.558;-39.16016;-41.19765
30.33417;43.24682;2075.545;-39.04297;-39.07656
29.37891;42.20813;2075.543;-39.38438;-38.60547
31.1574;42.58313;2075.538;-41.01015;-39.94219
29.52849;42.21724;2075.532;-38.56016;-39.78906
29.52323;42.17557;2075.527;-40.6461;-39.55703
29.90688;42.23885;2075.523;-40.83047;-39.71094
29.60182;42.25078;2075.519;-38.77187;-41.39766
29.82271;42.2325;2075.504;-38.96484;-41.68203
29.525;42.20167;2075.503;-39.94922;-40.38906
29.71005;42.2163;2075.49;-39.30938;-41.35313
29.60349;42.21568;2075.474;-40.53672;-42.83047
29.58505;42.22245;2075.469;-42.44141;-41.63047
29.62188;42.21375;2075.457;-40.43906;-41.98828
29.72661;42.22547;2075.447;-42.25156;-40.23828
29.84802;42.24172;2075.418;-40.42422;-37.95313
29.70151;42.20109;2075.414;-41.23438;-39.74609
32.11052;44.21026;2075.385;-39.97266;-40.48125
31.85203;44.14099;2075.383;-40.86016;-39.73594
29.7175;42.20609;2075.379;-41.25781;-40.35547
31.04932;42.30286;2075.375;-41.42578;-39.51641
31.14141;42.50026;2075.375;-38.36641;-40.02266
30.93859;42.45552;2075.37;-38.77422;-38.93594
31.02406;42.44932;2075.352;-39.15781;-39.86328
29.50385;42.19724;2075.328;-40.51563;-41.46797
31.14917;42.47708;2075.278;-41.79609;-40.3875
29.61312;42.2226;2075.275;-40.82188;-36.77266
29.79948;42.23828;2075.272;-39.58594;-40.40156
29.50995;42.21927;2075.236;-41.52187;-36.84453
29.69052;42.2512;2075.23;-43.58125;-39.87812
29.92807;42.24302;2075.229;-41.94062;-41.78047
29.54677;42.18646;2075.214;-40.44062;-40.12109
29.41776;42.22036;2075.199;-38.08906;-37.875
29.95703;42.21463;2075.194;-40.63515;-39.88281
29.54849;42.22562;2075.183;-40.27969;-37.89141
29.58573;42.23635;2075.177;-39.57188;-37.70078
28.3551;40.28672;2075.156;-39.82031;-42.81172
29.49833;42.22375;2075.148;-41.69688;-40.54844
29.47859;42.21453;2075.139;-41.76015;-40.9625
29.78776;42.2788;2075.114;-40.00547;-40.57109
29.75281;42.27636;2075.101;-39.8625;-38.2
29.7287;42.23063;2075.101;-41.75703;-42.57265
31.02714;42.49156;2075.019;-40.43125;-40.0625
29.68677;42.25859;2075.017;-39.09375;-42.19531
29.88073;42.23807;2075.003;-40.47266;-38.29219
29.69042;42.22422;2075;-41.10547;-38.28594
30.46719;43.24781;2074.989;-38.01328;-40.91406
29.70385;42.23099;2074.983;-40.93828;-39.08047
29.72359;42.21458;2074.977;-41.33984;-39.51719
32.19839;44.20578;2074.942;-41.03516;-40.82422
32.125;44.17667;2074.929;-40.67188;-39.13047
29.45182;42.23161;2074.921;-38.52969;-40.14453
30.55005;43.32177;2074.839;-38.79609;-38.30938
29.76635;42.29651;2074.838;-42.70156;-39.68594
29.75229;42.21458;2074.831;-39.52266;-39.71641
31.19484;43.37703;2074.826;-38.32656;-39.0414
29.79911;42.27609;2074.792;-39.98047;-40.7625
31.78109;43.99125;2074.786;-41.2914;-39.68203
31.06958;42.56297;2074.784;-42.71875;-40.72266
29.61401;42.21766;2074.78;-40.70234;-38.96172
32.23047;44.19208;2074.78;-42.7289;-40.47578
29.39516;42.19396;2074.772;-41.07578;-37.45156
33.03292;45.46239;2074.769;-38.83594;-41.56094
30.22688;43.24266;2074.754;-39.73125;-40.98281
31.01427;42.37979;2074.749;-37.9875;-40.38672
31.02437;42.49115;2074.723;-42.6375;-38.53672
29.51396;42.22125;2074.707;-39.50781;-38.54375
29.61563;42.24776;2074.705;-40.19453;-38.81953
29.84307;42.22385;2074.667;-41.36797;-40.35703
29.58969;42.22766;2074.655;-40.75781;-39.03047
29.83198;42.25323;2074.653;-39.85859;-41.6
29.84146;42.26646;2074.638;-39.2375;-40.43203
29.59755;42.22583;2074.631;-40.25312;-38.27734
29.83463;42.28041;2074.629;-39.82031;-42.09375
29.71057;42.22859;2074.616;-41.99297;-40.25078
31.06505;42.4812;2074.614;-40.67969;-39.36719
31.17969;43.20318;2074.612;-39.02266;-40.53672
29.79589;42.2361;2074.598;-39.525;-38.63203
29.73474;42.25922;2074.571;-39.99141;-39.35547
29.71828;42.25661;2074.568;-39.02813;-41.93516
31.12557;43.40292;2074.565;-42.0414;-39.83984
31.13115;42.42297;2074.556;-41.50078;-38.37734
29.81036;42.23953;2074.506;-40.98359;-39.14844
31.1551;42.56281;2074.455;-37.13984;-37.85625
30.98568;42.3838;2074.412;-41.80859;-39.96094
29.775;42.23484;2074.411;-41.73281;-35.72813
29.77531;42.23333;2074.402;-36.72734;-39.39375
29.55427;42.23703;2074.389;-37.89219;-39.59844
29.76948;42.23495;2074.386;-40.64063;-42.26094
31.04255;42.50229;2074.385;-39.78281;-40.84922
29.53292;42.22943;2074.382;-42.1039;-39.07656
31.90937;44.09599;2074.376;-39.31875;-38.67422
31.01844;42.46865;2074.359;-41.42422;-40.48047
29.68213;42.21245;2074.345;-40.13281;-42.24844
31.37427;43.19604;2074.329;-41.91094;-38.81094
29.79141;42.24739;2074.324;-40.51563;-41.58203
29.39037;42.22391;2074.307;-40.89375;-40.72344
31.03698;42.44714;2074.291;-39.93594;-39.12891
29.73625;42.18927;2074.264;-39.89375;-37.42656
31.36323;43.44339;2074.253;-41.56719;-38.1125
29.63974;42.20802;2074.228;-43.14844;-39.31172
29.6325;42.20667;2074.187;-39.49375;-40.85625
31.87708;44.01735;2074.182;-37.93359;-41.86719
29.67172;42.2099;2074.177;-42.57422;-41.99766
29.69323;42.24479;2074.153;-39.59375;-40.78906
29.58292;42.21245;2074.149;-40.3336;-39.38047
29.75448;42.28698;2074.127;-38.24219;-38.59766
31.57047;43.35833;2074.067;-39.58281;-40.11485
29.54427;42.19266;2074.053;-39.09375;-39.84766
29.75917;42.26458;2074.05;-39.35469;-40.73828
29.57651;42.21953;2074.015;-42.26875;-41.60234
30.99135;42.49786;2074.008;-39.94609;-39.53516
29.48823;42.20536;2073.987;-41.77969;-39.36562
31.07281;42.46109;2073.966;-40.26953;-39.13281
29.77693;42.29458;2073.959;-41.2914;-39.61875
29.74792;42.27146;2073.957;-39.13672;-37.68828
31.83656;44.14005;2073.952;-41.25625;-37.14531
30.02448;42.21833;2073.931;-39.88359;-41.08516
29.79328;42.25557;2073.862;-41.68672;-40.68984
31.0463;42.42604;2073.79;-39.79844;-36.71484
29.59552;42.23964;2073.732;-42.20703;-38.59766
29.53963;42.19609;2073.7;-38.71406;-40.77266
31.40526;43.08479;2073.679;-39.20781;-40.86953
29.69417;42.21521;2073.666;-40.14063;-40.34375
31.2276;42.63573;2073.656;-37.50547;-42.05312
29.68146;42.24963;2073.636;-40.15391;-42.19531
29.53604;42.2175;2073.602;-42.62578;-36.78828
29.66537;42.23656;2073.584;-38.01719;-40.65625
29.69464;42.28245;2073.569;-40.56094;-40.16953
29.59505;42.26776;2073.566;-39.44609;-38.27734
29.59995;42.26604;2073.558;-39.89141;-40.075
31.90276;44.06745;2073.504;-40.37734;-40.90078
31.96167;44.19411;2073.498;-40.49922;-40.84766
29.57792;42.27443;2073.47;-39.2289;-41.575
29.8551;42.23198;2073.458;-38.79063;-40.88438
32.31573;44.1838;2073.456;-38.67891;-39.28516
29.72135;42.19979;2073.426;-37.35313;-40.46328
31.24672;43.31745;2073.417;-41.72109;-38.70234
29.84224;42.28901;2073.344;-40.41797;-37.83516
29.64031;42.24136;2073.344;-41.54609;-41.08594
29.81844;42.24453;2073.318;-40.60625;-44.38984
29.77792;42.24542;2073.315;-38.29766;-40.05625
29.68125;42.28359;2073.266;-40.48438;-41.50234
29.87458;42.19219;2073.234;-40.87344;-39.89687
29.50568;42.22521;2073.217;-38.97969;-38.26953
29.74151;42.26089;2073.151;-38.85469;-40.58203
29.69891;42.23146;2073.146;-41.38203;-40.05625
29.71802;42.2099;2073.14;-39.16563;-39.33672
29.94588;42.26307;2073.131;-37.74219;-40.19688
31.2524;43.22125;2073.097;-38.675;-39.71953
29.67615;42.25281;2073.083;-37.88359;-41.85313
29.6962;42.29854;2073.072;-42.57031;-39.47109
29.73625;42.25219;2073.042;-41.16094;-40.45234
30.78682;42.5024;2073.033;-40.55547;-40.57969
31.97333;44.17172;2073.009;-40.47344;-36.63281
30.89708;42.36792;2073.005;-41.15859;-40.87109
29.93287;42.28286;2072.996;-40.84844;-38.02734
29.87943;42.28802;2072.977;-39.97422;-40.19062
31.02104;42.4237;2072.958;-41.39531;-40.86562
30.88661;42.53099;2072.958;-39.7875;-41.84141
31.97661;44.18458;2072.939;-40.63359;-39.18828
31.67302;44.13042;2072.897;-38.59063;-42.8336
29.60604;42.24739;2072.892;-38.34219;-41.29922
29.67458;42.20844;2072.885;-37.625;-39.67031
31.1676;42.61172;2072.884;-40.11953;-39.47344
29.83203;42.21177;2072.867;-42.58906;-39.45
29.53766;42.225;2072.858;-40.3375;-41.69062
30.91281;42.38271;2072.798;-41.16328;-38.27891
32.17505;44.22208;2072.786;-37.68359;-40.18359
30.95026;42.36495;2072.742;-39.59922;-40.69922
29.83948;42.26213;2072.719;-40.61953;-41.0375
30.96276;42.51401;2072.678;-41.24609;-40.05391
31.00052;42.41615;2072.668;-39.65937;-42.60859
29.84557;42.22375;2072.66;-40.82813;-42.34219
31.11875;42.5562;2072.652;-37.84219;-39.53828
29.94073;42.28865;2072.638;-40.96094;-40.58203
29.79417;42.20313;2072.638;-39.025;-41.65859
31.1626;43.19281;2072.629;-39.62266;-39.2125
29.48448;42.21375;2072.622;-40.31953;-39.32969
31.22255;43.08417;2072.584;-39.5625;-39.37109
31.26766;43.2086;2072.568;-40.31953;-36.86719
31.13583;42.51286;2072.56;-39.06562;-38.8961
29.60406;42.21422;2072.557;-39.76797;-42.68906
29.63266;42.21359;2072.52;-42.49609;-40.05547
29.65927;42.26323;2072.498;-40.23125;-42.48125
29.7249;42.21088;2072.49;-40.83672;-40.60156
29.44047;42.2424;2072.487;-41.20313;-41.34687
29.90078;42.25094;2072.486;-39.33984;-40.46484
29.72922;42.27698;2072.477;-40.19765;-42.46641
29.68484;42.22662;2072.446;-40.72266;-40.1125
30.01833;42.26318;2072.445;-41.04219;-40.61719
31.97953;44.01021;2072.442;-37.9625;-39.93984
31.99339;44.18781;2072.406;-39.50547;-39.07031
29.86208;42.29338;2072.4;-38.12031;-39.90781
29.55375;42.27422;2072.372;-42.55547;-39.46484
29.39323;42.21412;2072.367;-41.49141;-39.61172
31.63214;43.27417;2072.332;-41.44297;-39.10469
30.90172;42.50823;2072.33;-41.97344;-40.00938
31.10328;42.50443;2072.316;-41.67578;-40.49297
30.80599;43.27823;2072.315;-39.24688;-39.36641
29.61;42.21938;2072.267;-38.69688;-39.48359
29.75281;42.21115;2072.247;-41.48828;-40.31875
29.63187;42.2187;2072.241;-37.09687;-41.00547
29.65526;42.24437;2072.228;-42.41563;-42.17422
30.94062;42.23927;2072.22;-39.49141;-41.59375
31.76417;44.10104;2072.202;-40.81953;-39.8
29.7651;42.19651;2072.187;-39.89766;-41.2289
31.05896;42.42786;2072.153;-37.96328;-37.79609
29.79818;42.23875;2072.149;-40.96094;-40.20469
30.20089;42.37995;2072.137;-39.49766;-39.66328
30.28307;42.31464;2072.11;-41.26094;-41.90625
30.88214;42.57125;2072.108;-39.11016;-38.23125
31.07224;42.49224;2072.099;-40.34922;-38.57734
30.20307;42.38338;2072.079;-41.36094;-38.2125
29.61786;42.25448;2072.054;-39.8961;-39.59531
29.59859;42.25109;2072.014;-37.91797;-38.68516
29.79896;42.29521;2071.985;-38.87188;-38.76172
29.9312;42.19057;2071.973;-41.92422;-40.18438
31.04552;42.56057;2071.972;-40.03359;-40.26719
31.15203;42.58068;2071.929;-39.05625;-39.81484
31.0462;42.52568;2071.897;-38.48125;-39.84531
29.70969;42.2075;2071.842;-39.89063;-40.95781
28.61526;41.35141;2071.841;-40.32656;-38.56719
29.72609;42.32854;2071.835;-38.1461;-36.57656
29.97448;42.35104;2071.813;-41.17735;-40.32813
31.53151;43.24698;2071.81;-39.07813;-43.50547
31.12651;42.42511;2071.808;-40.60703;-40.28437
