K0P102_1.PV;K5T16.PV
4.047062;97.20281
4.103775;97.20302
4.067797;97.20313
4.122056;97.20323
4.091397;97.20364
4.107925;97.20406
4.108728;97.20469
4.126122;97.2048
4.100406;97.2048
4.153025;97.205
4.108434;97.20521
4.140244;97.20521
4.096547;97.20541
4.103659;97.20541
4.097884;97.20542
4.104;97.20552
4.096381;97.20594
4.098497;97.20625
4.138881;97.20625
4.142378;97.20646
4.105966;97.20656
4.096413;97.20677
4.059897;97.20719
4.105613;97.20719
4.089656;97.20729
4.104575;97.2074
4.139269;97.2075
4.133122;97.2076
4.07095;97.20782
4.088138;97.20792
4.127362;97.20813
4.089831;97.20823
4.087515;97.20823
4.142759;97.20823
4.083922;97.20834
4.161685;97.20834
4.11685;97.20844
4.067556;97.20917
4.112338;97.20927
4.107738;97.20937
4.095134;97.20937
4.130106;97.20937
4.111881;97.20948
4.086572;97.2099
4.104775;97.21031
4.116291;97.21052
4.113831;97.21052
4.105647;97.21073
4.088937;97.21094
4.145844;97.21104
4.127419;97.21114
4.082584;97.21136
4.084837;97.21156
4.095719;97.21229
4.104163;97.21229
4.107953;97.21239
4.080062;97.21365
4.104294;97.21375
4.084988;97.21385
4.111694;97.21385
4.10541;97.21448
4.061112;97.21479
4.10779;97.215
4.104938;97.2151
4.074506;97.21521
4.097522;97.21531
4.070238;97.21552
4.106;97.21562
4.095225;97.21584
4.099694;97.21584
4.142934;97.21593
4.068816;97.21635
4.108719;97.21646
4.061294;97.21687
4.098647;97.21698
4.104191;97.21709
4.11764;97.21709
4.124806;97.21719
4.087756;97.21729
4.111787;97.21761
4.121259;97.2177
4.091194;97.21771
4.11565;97.21792
4.135675;97.21833
4.12746;97.21834
4.11245;97.21844
4.093062;97.21844
4.130809;97.21917
4.129356;97.21938
4.093709;97.21948
4.1179;97.21958
4.089575;97.21969
4.059153;97.2198
4.120472;97.2198
4.09735;97.2198
4.061841;97.21989
4.106878;97.22
4.097797;97.22011
4.113259;97.22021
4.116884;97.22063
4.09645;97.22094
4.072106;97.22104
4.111584;97.22104
4.069006;97.22115
4.060338;97.22146
4.098063;97.22146
4.125278;97.22198
4.101475;97.2224
4.097113;97.2225
4.089544;97.2225
4.099263;97.2226
4.102919;97.2226
4.052481;97.22271
4.130759;97.22282
4.089619;97.22302
4.106688;97.22313
4.103612;97.22396
4.075066;97.22406
4.101378;97.22437
4.134778;97.22459
4.103828;97.22469
4.11451;97.22479
4.116225;97.2249
4.082934;97.2249
4.068691;97.22531
4.099619;97.22542
4.080619;97.22542
4.111072;97.22542
4.168562;97.22552
4.129638;97.22573
4.064487;97.22594
4.103281;97.22604
4.129078;97.22614
4.112081;97.22636
4.096481;97.22656
4.129019;97.22698
4.123069;97.22708
4.123813;97.22708
4.085578;97.22719
4.133287;97.2275
4.090013;97.2275
4.079222;97.2275
4.082294;97.2275
4.135006;97.2275
4.055397;97.22791
4.094516;97.22792
4.073122;97.22802
4.115788;97.22823
4.087512;97.22875
4.131169;97.22885
4.102772;97.22896
4.085166;97.22916
4.112878;97.22916
4.118465;97.22927
4.102978;97.22948
4.10485;97.22969
4.121081;97.23042
4.115013;97.23052
4.106056;97.23052
4.087412;97.23062
4.128084;97.23063
4.111137;97.23073
4.115822;97.23083
4.086913;97.23115
4.093703;97.23115
4.125887;97.23115
4.121172;97.23135
4.072472;97.23167
4.101291;97.23167
4.126472;97.23167
4.08676;97.23167
4.07285;97.23187
4.101181;97.23219
4.093681;97.23312
4.120359;97.23323
4.082109;97.23334
4.097544;97.23334
4.119088;97.23344
4.0924;97.23396
4.087663;97.23469
4.129413;97.23469
4.117841;97.23489
4.093662;97.23521
4.12879;97.23521
4.081559;97.23531
4.108812;97.23542
4.121803;97.23552
4.057631;97.23646
4.119503;97.23656
4.063785;97.23656
4.126744;97.23656
4.07525;97.23667
4.101569;97.23719
4.094913;97.23729
4.133297;97.23729
4.094769;97.23782
4.085403;97.23813
4.108413;97.23813
4.147363;97.23833
4.128931;97.23833
4.128256;97.23885
4.123991;97.23917
4.087025;97.23937
4.104081;97.23948
4.073403;97.2402
4.111644;97.24031
4.106925;97.24052
4.091575;97.24115
4.114741;97.24125
4.075347;97.24136
4.069609;97.24136
4.097697;97.24136
4.111631;97.24156
4.102653;97.24167
4.074434;97.24219
4.133694;97.24219
4.082122;97.2425
4.126069;97.2425
4.113484;97.24261
4.111003;97.24261
4.123288;97.24271
4.121019;97.24323
4.117497;97.24333
4.087497;97.24344
4.05805;97.24354
4.090122;97.24355
4.109466;97.24364
4.104081;97.24375
4.097835;97.24375
4.122934;97.24406
4.146478;97.24448
4.100753;97.24532
4.092662;97.24615
4.131984;97.24635
4.143888;97.24635
4.09164;97.24656
4.068747;97.24677
4.101285;97.24677
4.105616;97.24687
4.069378;97.24687
4.099066;97.24698
4.104712;97.24729
4.058897;97.24729
4.129978;97.2475
4.086459;97.24781
4.110781;97.24781
4.074325;97.24792
4.113922;97.24802
4.116422;97.24823
4.103013;97.24833
4.098047;97.24834
4.1259;97.24865
4.071203;97.24875
4.108225;97.24875
4.110569;97.24875
4.100131;97.24906
4.092016;97.24906
4.127891;97.24906
4.128769;97.24927
4.114381;97.24928
4.082175;97.24928
4.062713;97.24989
4.104938;97.24989
4.106215;97.24989
4.126928;97.25011
4.134659;97.25011
4.09745;97.25021
4.108912;97.25042
4.074259;97.25052
4.105563;97.25052
4.126506;97.25063
4.127;97.25083
4.109678;97.25094
4.120891;97.25094
4.111041;97.25105
4.090022;97.25125
4.082097;97.25156
4.1167;97.25177
4.094053;97.25177
4.065916;97.25188
4.10105;97.2524
4.099766;97.25271
4.114919;97.25291
4.101919;97.25313
4.093487;97.25323
4.101181;97.25354
4.109531;97.25448
4.113094;97.25468
4.099728;97.25479
4.118244;97.255
4.130544;97.255
4.080053;97.2551
4.105056;97.25542
4.10361;97.25552
4.050112;97.25552
4.086963;97.25594
4.106841;97.25604
4.066344;97.25625
4.106019;97.25636
4.114094;97.25645
4.128406;97.25645
4.102253;97.25687
4.105356;97.25719
4.066747;97.25719
4.10345;97.25792
4.107153;97.25802
4.102794;97.25813
4.114766;97.25813
4.155322;97.25813
4.097787;97.25823
4.086422;97.25844
4.083622;97.25886
4.086406;97.25886
4.081078;97.25917
4.098406;97.25917
4.134253;97.25927
4.103091;97.25927
4.099115;97.25938
4.088541;97.25958
4.089772;97.26021
4.109719;97.26041
4.071706;97.26073
4.117422;97.26083
4.14326;97.26083
4.103288;97.26094
4.100519;97.26104
4.105519;97.26115
4.133422;97.26115
4.107687;97.26135
4.118778;97.26135
4.099247;97.26146
4.10405;97.26167
4.076013;97.26167
4.115069;97.26167
4.103703;97.26167
4.111763;97.26177
4.080053;97.26177
4.105325;97.26177
4.098163;97.26198
4.139272;97.2624
4.109031;97.2625
4.064934;97.2626
4.096037;97.2626
4.128019;97.2626
4.106684;97.26302
4.138109;97.26396
4.057372;97.26437
4.102028;97.26459
4.066559;97.265
4.073228;97.26594
4.118947;97.26636
4.105797;97.26646
4.114503;97.26646
4.117144;97.26698
4.12956;97.26698
4.136087;97.26719
4.103225;97.26719
4.102641;97.2673
4.081075;97.2674
4.103359;97.2676
4.089803;97.26761
4.144953;97.26771
4.072909;97.26781
4.078988;97.26781
4.115081;97.26813
4.122681;97.26823
4.140081;97.26833
4.108013;97.26844
4.104763;97.26865
4.111638;97.26875
4.110559;97.26896
4.128728;97.26896
4.061597;97.26907
4.108969;97.26917
4.071187;97.26948
4.097612;97.26948
4.103016;97.26958
4.128581;97.26969
4.095941;97.2699
4.103622;97.27031
4.089234;97.27052
4.094915;97.27084
4.098756;97.27084
4.132844;97.27094
4.11026;97.27115
4.111503;97.27125
4.091141;97.27135
4.119016;97.27146
4.05189;97.2724
4.120856;97.2724
4.0953;97.2725
4.103675;97.27375
4.087088;97.27406
4.096459;97.27448
4.103584;97.27458
4.14085;97.27469
4.105306;97.2748
4.076759;97.2748
4.072463;97.27489
4.103378;97.27489
4.092356;97.27489
4.090928;97.27511
4.090566;97.27531
4.130584;97.27541
4.061409;97.27552
4.072719;97.27563
4.101969;97.27563
4.086253;97.27583
4.113263;97.27583
4.10646;97.27594
4.11659;97.27615
4.113784;97.27615
4.069;97.27625
4.098962;97.27666
4.113369;97.2774
4.088978;97.2776
4.095822;97.27771
4.163953;97.27781
4.049522;97.27843
4.127572;97.27844
4.102425;97.27854
4.108472;97.27896
4.079469;97.27959
4.065681;97.27969
4.112559;97.28
4.077194;97.28021
4.076184;97.28021
4.092347;97.28031
4.129447;97.28042
4.107291;97.28062
4.077562;97.28104
4.0864;97.28146
4.105294;97.28198
4.097659;97.28219
4.119453;97.28219
4.089828;97.28271
4.110988;97.28271
4.089116;97.28281
4.131025;97.28281
4.098228;97.28302
4.093462;97.28302
4.109803;97.28333
4.102638;97.28344
4.152284;97.28344
4.101241;97.28354
4.113084;97.28375
4.077184;97.28448
4.128641;97.28448
4.121256;97.28458
4.139072;97.28468
4.1103;97.28469
4.096616;97.2851
4.102256;97.28531
4.130475;97.28531
4.154397;97.28532
4.105328;97.28542
4.107503;97.28573
4.092941;97.28593
4.083991;97.28635
4.122597;97.28646
4.107969;97.28656
4.093034;97.28656
4.094159;97.28667
4.086044;97.28667
4.071622;97.28698
4.106388;97.28719
4.113553;97.2874
4.089028;97.28761
4.113516;97.28771
4.107394;97.28792
4.115281;97.28854
4.13285;97.28854
4.085563;97.28886
4.121672;97.28896
4.111272;97.28917
4.093712;97.28938
4.093747;97.28979
4.107497;97.28989
4.098303;97.29
4.109441;97.29
4.089706;97.29011
4.124919;97.29011
4.097522;97.29031
4.111087;97.29052
4.115831;97.29052
4.096938;97.29063
4.092113;97.29063
4.121528;97.29073
4.125391;97.29094
4.082978;97.29115
4.111609;97.29125
4.110828;97.29146
4.061869;97.29188
4.104456;97.29188
4.093669;97.29208
4.070519;97.2926
4.098716;97.2926
4.118847;97.29282
4.121225;97.29292
4.12015;97.29302
4.088459;97.29302
4.084519;97.29302
4.1062;97.29354
4.120347;97.29427
4.065297;97.29427
4.107237;97.29427
4.108459;97.29479
4.109416;97.2949
4.073012;97.2951
4.121597;97.2951
4.138584;97.2952
4.073128;97.29542
4.130059;97.29542
4.1268;97.29552
4.109647;97.29562
4.092719;97.29573
4.099034;97.29614
4.105288;97.29677
4.110316;97.29698
4.108965;97.29708
4.132213;97.29719
4.131731;97.29729
4.104656;97.2975
4.092409;97.29771
4.097866;97.29781
4.061738;97.29792
4.1094;97.29802
4.099631;97.29823
4.089272;97.29875
4.097684;97.29916
4.053378;97.29927
4.116456;97.29969
4.118128;97.2999
4.106944;97.2999
4.08384;97.3001
4.119184;97.3001
4.101778;97.30042
4.092481;97.30052
4.116147;97.30062
4.090787;97.30073
4.090287;97.30093
4.113213;97.30093
4.116156;97.30093
4.120997;97.30094
4.081488;97.30167
4.106456;97.3026
4.128291;97.30271
4.102391;97.30292
4.110947;97.30292
4.070175;97.30302
4.109869;97.30312
4.119834;97.30323
4.125475;97.30323
4.114628;97.30333
4.098425;97.30334
4.05535;97.30334
4.125165;97.30334
4.113431;97.30364
4.132441;97.30375
4.056778;97.30427
4.119587;97.30427
4.079997;97.30479
4.062231;97.30479
4.11935;97.30511
4.110925;97.30552
4.077972;97.30563
4.097428;97.30583
4.100344;97.30594
4.080309;97.30614
4.091431;97.30625
4.1265;97.30636
4.091666;97.30646
4.113137;97.30688
4.093181;97.30719
4.077681;97.30729
4.088609;97.30791
4.115531;97.30802
4.101603;97.30823
4.104369;97.30875
4.103559;97.30875
4.1098;97.30885
4.072469;97.30885
4.111135;97.30927
4.142763;97.30927
4.073985;97.30938
4.071719;97.30968
4.111306;97.30968
4.129809;97.30968
4.110706;97.30979
4.137778;97.3099
4.0984;97.3101
4.089888;97.31042
4.091125;97.31052
4.124256;97.31062
4.078925;97.31073
4.079156;97.31084
4.062303;97.31084
4.071069;97.31125
4.115022;97.31136
4.0973;97.31187
4.115894;97.31187
4.080213;97.31219
4.097606;97.31229
4.108856;97.3125
4.115019;97.31281
4.128112;97.31292
4.127663;97.31302
4.07145;97.31302
4.072278;97.31313
4.112263;97.31323
4.107844;97.31344
4.143425;97.31355
4.061965;97.31375
4.1064;97.31375
4.125309;97.31375
4.140956;97.31417
4.123162;97.31417
4.1139;97.31427
4.12506;97.31458
4.084256;97.31573
4.082959;97.31573
4.111303;97.31594
4.112966;97.31604
4.121234;97.31656
4.053306;97.31656
4.109759;97.31667
4.110962;97.31667
4.074516;97.31698
4.126844;97.31718
4.109066;97.31729
4.132106;97.31771
4.057019;97.31792
4.105369;97.31802
4.064387;97.31823
4.118338;97.31833
4.097481;97.31844
4.131275;97.31844
4.101844;97.31854
4.062834;97.31886
4.074053;97.31917
4.1204;97.31948
4.107578;97.31948
4.067703;97.31958
4.097813;97.32011
4.117716;97.32042
4.118369;97.32073
4.114669;97.32104
4.106303;97.32114
4.108519;97.32125
4.097225;97.32125
4.097044;97.32136
4.1186;97.32166
4.124772;97.32177
4.13885;97.32188
4.051225;97.32281
4.082059;97.32281
4.0909;97.32281
4.116616;97.32291
4.123225;97.32313
4.104187;97.32313
4.105056;97.32333
4.136041;97.32333
4.101709;97.32344
4.087394;97.32354
4.111925;97.32396
4.0983;97.32438
4.112988;97.32458
4.067356;97.32469
4.079769;97.3249
4.09785;97.3251
4.059738;97.32542
4.104406;97.32594
4.124941;97.32594
4.116625;97.32615
4.117856;97.32625
4.105115;97.32635
4.081747;97.32656
4.06529;97.32677
4.104465;97.32677
4.131234;97.32687
4.113559;97.32687
4.089422;97.32709
4.086381;97.32719
4.107969;97.32719
4.073303;97.3274
4.14255;97.32761
4.134581;97.32771
4.091097;97.32792
4.074722;97.32823
4.110034;97.32844
4.08501;97.32875
4.073985;97.32906
4.095475;97.32917
4.125515;97.32938
4.132347;97.32958
4.109562;97.33
4.066641;97.33021
4.100994;97.33021
4.121459;97.33041
4.087897;97.33052
4.108385;97.33073
4.11225;97.33135
4.105897;97.33157
4.114084;97.33157
4.091531;97.33157
4.149794;97.33177
4.092347;97.3324
4.059869;97.33292
4.068759;97.33292
4.069416;97.33312
4.120134;97.33334
4.112328;97.33375
4.067734;97.33385
4.086972;97.33417
4.128403;97.33417
4.116025;97.33427
4.113944;97.33437
4.137113;97.33459
4.070491;97.3349
4.073416;97.33542
4.088753;97.33583
4.099922;97.33594
4.1118;97.33614
4.116566;97.33646
4.106206;97.33719
4.101175;97.33719
4.092381;97.33719
4.084094;97.33729
4.123734;97.3373
4.088728;97.33781
4.092235;97.33791
4.138937;97.33791
4.062313;97.33802
4.099703;97.33833
4.06111;97.33833
4.11295;97.33907
4.07829;97.33938
4.142138;97.33948
4.09645;97.3401
4.141713;97.34042
4.095169;97.34073
4.122203;97.34115
4.106209;97.34135
4.119275;97.34146
4.119878;97.34146
4.102562;97.34187
4.138681;97.34239
4.131513;97.34271
4.060563;97.34281
4.057972;97.34292
4.085244;97.34302
4.156366;97.34302
4.065072;97.34312
4.1149;97.34406
4.114922;97.34417
4.1089;97.34438
4.063294;97.34448
4.113369;97.34458
4.135231;97.34469
4.097309;97.34469
4.047165;97.3448
4.092719;97.345
4.087994;97.34531
4.141231;97.34594
4.08744;97.34615
4.092234;97.34666
4.068731;97.34666
4.090216;97.34698
4.121084;97.34698
4.089775;97.3475
4.103894;97.3476
4.105881;97.3476
4.074172;97.34834
4.080725;97.34875
4.12079;97.34917
4.100141;97.34927
4.103087;97.35011
4.119684;97.35021
4.141634;97.35031
4.107322;97.35114
4.064387;97.35125
4.073225;97.35198
4.105712;97.35198
4.093635;97.35229
4.104238;97.35239
4.09586;97.35261
4.105494;97.35292
4.114522;97.35302
4.066944;97.35365
4.110009;97.35385
4.056884;97.35427
4.067309;97.355
4.106481;97.35521
4.071075;97.35657
4.107822;97.35698
4.071016;97.3576
4.076353;97.3576
4.110394;97.35781
4.094862;97.35833
4.116638;97.35886
4.101707;97.35906
4.0898;97.35906
4.087059;97.35948
4.092697;97.35958
4.092688;97.35969
4.111997;97.36
4.114028;97.36021
4.108553;97.36042
4.138847;97.36094
4.109353;97.36156
4.112828;97.36156
4.101488;97.36177
4.091803;97.36198
4.099394;97.36208
4.078662;97.36219
4.075441;97.36229
4.073184;97.3626
4.116772;97.36271
4.086169;97.36282
4.100316;97.36282
4.1561;97.36292
4.117731;97.36333
4.097206;97.36343
4.12495;97.36344
4.081734;97.36365
4.118669;97.36385
4.104825;97.36437
4.068225;97.36448
4.112916;97.36531
4.056397;97.36636
4.075247;97.36698
4.087406;97.36708
4.104003;97.36719
4.124622;97.36729
4.118869;97.36761
4.120981;97.36792
4.066028;97.36813
4.113994;97.36813
4.106231;97.36813
4.086406;97.36833
4.101672;97.36844
4.089119;97.36855
4.091;97.36875
4.069984;97.36885
4.094953;97.36938
4.116331;97.36948
4.116534;97.36958
4.114412;97.36958
4.122359;97.36958
4.139647;97.36958
4.10085;97.37
4.116713;97.3701
4.108181;97.37032
4.105228;97.37032
4.074772;97.37093
4.122725;97.37115
4.109538;97.37198
4.087006;97.3726
4.102722;97.37281
4.077844;97.37344
4.089669;97.37386
4.07906;97.37406
4.111866;97.37406
4.110228;97.37427
4.082969;97.37469
4.09615;97.37479
4.106963;97.37489
4.134828;97.37521
4.109647;97.37531
4.104738;97.37583
4.106494;97.37614
4.130081;97.37646
4.139472;97.37666
4.063847;97.37708
4.088506;97.37708
4.131703;97.3775
4.124475;97.37802
4.122113;97.37813
4.076428;97.37885
4.075575;97.37896
4.0923;97.37906
4.09374;97.37937
4.075691;97.38042
4.113097;97.38073
4.090275;97.38094
4.064275;97.38125
4.101728;97.38167
4.11475;97.38187
4.146587;97.38198
4.10165;97.38292
4.046919;97.38313
4.116385;97.38333
4.113119;97.38354
4.115816;97.38354
4.062462;97.38364
4.10915;97.38396
4.118213;97.38448
4.104647;97.38469
4.103556;97.38479
4.097853;97.3849
4.103538;97.3851
4.103222;97.38521
4.073766;97.38521
4.109803;97.38541
4.080806;97.38552
4.090381;97.38563
4.130931;97.38573
4.072366;97.38604
4.125847;97.38604
4.101566;97.38615
4.123962;97.38625
4.061565;97.38635
4.080884;97.38646
4.113403;97.3874
4.090222;97.3875
4.125244;97.38781
4.126594;97.38834
4.123787;97.38854
4.111959;97.38875
4.125616;97.38896
4.120456;97.38906
4.1065;97.38927
4.132156;97.38937
4.076238;97.38979
4.091869;97.38979
4.100269;97.38989
4.110728;97.39
4.066913;97.39031
4.074044;97.39063
4.076403;97.39063
4.065866;97.39083
4.079006;97.39135
4.074728;97.39177
4.116153;97.39188
4.131775;97.39188
4.092519;97.39219
4.1038;97.39219
4.098809;97.3926
4.104956;97.39375
4.113344;97.39385
4.118275;97.39417
4.112165;97.39427
4.0579;97.395
4.117847;97.395
4.107631;97.39594
4.111128;97.39677
4.089672;97.39677
4.104078;97.39698
4.074178;97.39761
4.085694;97.39781
4.104288;97.39844
4.088128;97.39875
4.122538;97.39886
4.099025;97.39896
4.145172;97.39938
4.072247;97.39948
4.104431;97.39958
4.150753;97.39979
4.069737;97.39989
4.099094;97.4
4.079684;97.4
4.152587;97.40031
4.105963;97.40063
4.11869;97.40073
4.128775;97.40094
4.120534;97.40125
4.083072;97.40177
4.094569;97.40198
4.128097;97.4024
4.060131;97.40302
4.101756;97.40302
4.123572;97.40302
4.131628;97.40312
4.105825;97.40365
4.079072;97.40385
4.126606;97.40396
4.127669;97.40458
4.086075;97.40459
4.082006;97.40479
4.064025;97.4052
4.106675;97.40594
4.078775;97.40656
4.092587;97.40698
4.090944;97.40698
4.103147;97.40708
4.1159;97.40739
4.102441;97.40739
4.098566;97.4076
4.074009;97.40771
4.063709;97.40802
4.07495;97.40813
4.115534;97.40844
4.105353;97.40927
4.115772;97.40937
4.078034;97.40938
4.133006;97.4099
4.120928;97.41
4.101575;97.41032
4.080575;97.41062
4.12605;97.41062
4.123047;97.41093
4.060556;97.41104
4.121744;97.41156
4.090656;97.4127
4.098822;97.41281
4.104281;97.41333
4.0822;97.41364
4.116628;97.41364
4.091262;97.41386
4.076569;97.41396
4.074881;97.41417
4.103341;97.41438
4.091159;97.41469
4.091478;97.41479
4.130894;97.41489
4.094259;97.415
4.101144;97.4151
4.107694;97.41541
4.0839;97.41583
4.076225;97.41646
4.127872;97.41771
4.088656;97.41792
4.0955;97.41854
4.136672;97.41906
4.093972;97.41969
4.103425;97.41979
4.07341;97.42021
4.093119;97.42021
4.139881;97.42042
4.103835;97.42052
4.083416;97.42084
4.104394;97.42146
4.1302;97.42146
4.075291;97.42156
4.106275;97.42188
4.105353;97.42229
4.103262;97.42239
4.104878;97.42239
4.118278;97.42239
4.111135;97.42354
4.106966;97.42386
4.106622;97.42396
4.088206;97.42416
4.122659;97.42448
4.121628;97.42458
4.095447;97.42469
4.098688;97.42469
4.062422;97.4251
4.06821;97.42562
4.104441;97.42593
4.092478;97.42604
4.105513;97.42625
4.072475;97.42646
4.107231;97.42667
4.108737;97.42687
4.092169;97.42687
4.071741;97.42698
4.144372;97.42709
4.109634;97.42719
4.114016;97.42719
4.075634;97.4274
4.112453;97.4274
4.064384;97.4276
4.12536;97.42771
4.063928;97.42771
4.127334;97.42854
4.127778;97.42886
4.11591;97.42917
4.102859;97.43021
4.094956;97.43031
4.08006;97.43031
4.112197;97.43042
4.054928;97.43042
4.114591;97.43052
4.10925;97.43052
4.084603;97.43105
4.074834;97.43156
4.104075;97.43156
4.123469;97.43177
4.099594;97.43198
4.10775;97.43208
4.1373;97.4326
4.083715;97.43271
4.095562;97.43291
4.119425;97.43396
4.076416;97.43406
4.093672;97.43406
4.0634;97.43406
4.077569;97.43427
4.129469;97.43448
4.090891;97.43531
4.097763;97.43562
4.082413;97.43594
4.119462;97.43604
4.097722;97.43636
4.121016;97.43636
4.104625;97.43645
4.120891;97.43667
4.103116;97.43677
4.090262;97.43687
4.04785;97.43698
4.124913;97.43739
4.106697;97.4375
4.090894;97.43813
4.092825;97.43833
4.128416;97.43864
4.060344;97.43906
4.111056;97.44021
4.104903;97.44032
4.079012;97.44052
4.114831;97.44083
4.119766;97.44083
4.090097;97.44198
4.094094;97.44292
4.105719;97.44396
4.1108;97.44448
4.076234;97.44458
4.121131;97.44511
4.082013;97.44521
4.078694;97.44552
4.129731;97.44552
4.080863;97.44583
4.111909;97.44583
4.112503;97.44604
4.115016;97.44625
4.118275;97.44635
4.092544;97.44688
4.099384;97.44698
4.123994;97.44729
4.0647;97.44813
4.105403;97.44823
4.098925;97.44823
4.0974;97.44854
4.07516;97.44906
4.128409;97.44917
4.081662;97.44948
