K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_2.PV
55.31511;66.36818;3078.595;-38.36875
55.42943;66.43151;3078.583;-40.40078
55.79083;66.39442;3078.581;-41.67188
55.46443;66.3951;3078.57;-39.21094
55.7249;66.37432;3078.545;-42.35234
55.35781;66.40229;3078.516;-39.71172
55.55995;66.40911;3078.413;-35.4375
55.43636;66.40797;3078.39;-41.86172
55.32484;66.37833;3078.376;-41.19453
55.52375;66.4575;3078.319;-40.63438
55.78318;66.36104;3078.302;-39.19609
55.62151;66.36459;3078.286;-38.73828
55.47432;66.32516;3078.272;-40.08984
55.62912;66.3938;3078.245;-40.1875
55.52271;66.39656;3078.227;-40.38906
55.3913;66.38333;3078.218;-39.09687
55.51667;66.38338;3078.211;-40.30235
55.12365;66.365;3078.205;-38.56641
56.50677;67.73766;3078.183;-40.29375
55.24505;66.39505;3078.108;-44.28984
55.52208;66.35823;3078.093;-37.96563
55.51729;66.34755;3078.075;-40.82109
55.37135;66.37714;3077.983;-42.31875
55.20687;66.36739;3077.961;-39.30469
55.50865;66.41239;3077.945;-41.03828
52.8412;63.55188;3077.895;-38.79688
55.4862;66.42235;3077.884;-40.59922
55.60219;66.45583;3077.87;-40.55469
55.4164;66.42146;3077.862;-40.03359
55.46328;66.40995;3077.848;-41.51328
55.07443;66.40099;3077.75;-37.10547
56.32229;67.13594;3077.736;-37.92969
55.74682;66.42141;3077.732;-40.49141
55.6112;66.40688;3077.709;-42.22422
54.66828;65.44276;3077.696;-39.98047
55.55214;66.46438;3077.671;-39.3125
55.35266;66.35698;3077.607;-39.5875
56.3424;67.70557;3077.517;-38.06953
55.44693;66.44515;3077.502;-35.64687
55.36656;66.38318;3077.486;-41.90781
56.26062;67.69885;3077.39;-40.00312
55.37083;66.40083;3077.374;-40.14297
55.22245;66.41573;3077.373;-37.66406
55.6;66.42146;3077.371;-38.89766
55.18172;66.34635;3077.317;-40.24844
55.40635;66.435;3077.315;-39.10859
55.69427;66.42229;3077.313;-38.56406
55.72469;66.35521;3077.216;-38.79063
55.44323;66.40385;3077.2;-41.225
55.47005;66.37312;3077.177;-39.28516
52.60771;63.53484;3077.161;-35.10625
55.41026;66.37756;3077.024;-40.54219
55.47443;66.37354;3076.992;-40.4
55.40818;66.39313;3076.976;-40.51484
55.46375;66.34599;3076.912;-41.87891
56.3362;67.72292;3076.886;-39.48828
56.54094;67.8287;3076.792;-37.96875
55.10245;66.38776;3076.747;-40.53828
55.43328;66.33537;3076.71;-39.35938
55.79703;66.45724;3076.7;-39.88594
55.3812;66.3988;3076.693;-41.09453
55.47479;66.39453;3076.625;-37.9
55.57828;66.36219;3076.617;-38.45937
55.43214;66.38073;3076.603;-41.64531
55.59031;66.4436;3076.588;-38.96875
55.1501;65.87933;3076.562;-39.42266
55.69011;66.40323;3076.554;-39.11172
55.52636;66.42396;3076.525;-39.95391
55.70026;66.3938;3076.523;-39.8336
55.41927;66.40907;3076.494;-41.63281
55.16792;66.37146;3076.462;-39.55156
55.55516;66.38281;3076.449;-42.61719
55.14755;66.38953;3076.414;-39.63438
55.38036;66.40896;3076.303;-38.41406
55.58505;66.37062;3076.3;-41.68438
55.73875;66.44896;3076.225;-38.72969
55.57125;66.48058;3076.182;-42.29219
55.44807;66.36885;3076.149;-40.58203
55.755;66.40797;3076.112;-39.92891
55.1186;66.40135;3076.104;-41.14141
55.54047;66.47859;3076.028;-39.42109
55.49339;66.39594;3076.014;-36.41797
55.61021;66.41318;3075.973;-38.55078
55.46917;66.42151;3075.901;-41.83594
55.6013;66.38141;3075.877;-40.52187
55.49005;66.33953;3075.828;-39.31719
55.69307;66.41422;3075.815;-39.85313
55.43443;66.39906;3075.73;-37.38438
55.61177;66.38974;3075.614;-37.34219
55.33974;66.37599;3075.587;-43.47266
55.40531;66.39099;3075.573;-39.76563
55.41677;66.34828;3075.421;-39.92891
55.475;66.38917;3075.375;-38.58516
55.54521;66.38261;3075.279;-40.50156
55.44177;66.36453;3075.265;-39.96641
55.48646;66.37302;3075.258;-37.25781
55.21922;66.35932;3075.225;-38.90234
55.58151;66.47385;3075.224;-38.86875
55.5724;66.37625;3075.166;-39.20391
55.65182;66.3875;3075.124;-41.39922
55.22255;66.35016;3075.078;-44.28125
55.29724;66.43896;3074.978;-38.93984
55.63307;66.38536;3074.958;-39.65078
56.23214;67.13349;3074.909;-41.82813
55.55536;66.38958;3074.882;-36.75
55.4737;66.42177;3074.881;-39.6375
55.32589;66.41969;3074.827;-40.00078
55.21792;66.42219;3074.802;-39.94062
55.63448;66.48933;3074.687;-39.54609
55.30953;66.39677;3074.659;-43.48281
55.5913;66.38255;3074.615;-40.99219
55.54911;66.27834;3074.583;-40.70078
55.43114;66.35438;3074.487;-41.12891
55.13906;66.44933;3074.434;-40.86485
53.11787;63.98427;3074.431;-43.44922
55.57109;66.4362;3074.427;-40.79844
55.50198;66.47573;3074.375;-42.42344
55.44224;66.44677;3074.303;-39.55547
55.68193;66.39901;3074.295;-40.31172
55.39245;66.38578;3074.28;-40.18516
55.60724;66.37756;3074.273;-37.64375
55.57724;66.38364;3074.267;-41.29219
55.2599;66.34375;3074.19;-43.10547
53.14766;63.95917;3074.114;-39.6625
55.43568;66.36063;3074.072;-42.65547
53.13266;63.93781;3073.971;-43.58828
53.3137;63.94969;3073.951;-37.51563
55.50672;66.46484;3073.944;-40.6
55.38672;66.38797;3073.874;-40.2289
55.32964;66.40401;3073.842;-39.21328
55.43932;66.40729;3073.821;-38.74141
55.64724;66.40115;3073.733;-43.34141
55.50167;66.45557;3073.681;-38.65391
56.39849;67.79761;3073.653;-41.41016
55.48094;66.37453;3073.63;-39.67422
54.72964;65.47271;3073.567;-40.73828
55.37604;66.38276;3073.511;-37.33984
53.13391;63.94333;3073.469;-38.21875
55.37073;66.4064;3073.411;-38.81641
53.18469;63.95542;3073.384;-38.44609
55.50312;66.31469;3073.37;-41.09844
52.99287;63.93734;3073.347;-42.40391
55.80297;66.40208;3073.26;-41.67812
53.06167;63.98245;3073.144;-39.62734
55.37959;66.34906;3073.082;-38.25
53.24505;63.8637;3073.004;-40.73047
55.46401;66.41146;3072.98;-40.15156
55.65615;66.36614;3072.967;-40.60156
55.50807;66.37646;3072.933;-38.51484
55.26094;66.37115;3072.865;-35.60547
53.115;63.94271;3072.787;-38.58828
55.55964;66.36932;3072.787;-41.88515
53.06635;63.92104;3072.694;-39.1375
55.43292;66.42552;3072.648;-41.8625
55.54401;66.48427;3072.368;-37.60469
53.2287;63.94896;3072.302;-39.14063
55.48167;66.35828;3072.297;-40.78359
55.28073;66.39661;3072.275;-42.53281
53.14745;63.92417;3072.274;-40.39531
55.52167;66.36969;3072.16;-40.76719
53.0899;63.96552;3072.154;-36.2375
53.2187;63.96083;3072.147;-41.20469
55.57031;66.39265;3072.122;-40.34844
55.82203;66.97583;3072.114;-39.66797
55.43177;66.36896;3072.103;-40.16797
55.27417;66.34016;3072.093;-42.65391
55.34787;66.45417;3072.006;-37.94922
55.64932;66.4599;3072;-39.19922
55.33755;66.43984;3071.83;-43.13828
53.14292;63.925;3071.809;-39.90391
55.46307;66.33901;3071.757;-42.36172
55.28495;66.34297;3071.738;-39.54922
55.38515;66.42667;3071.438;-40.92812
55.46614;66.39359;3071.334;-40.07813
53.19828;63.94844;3071.318;-38.04922
55.27172;66.38849;3071.278;-38.24219
55.48672;66.38541;3071.258;-40.14141
53.28;63.98271;3071.241;-37.17812
55.64526;66.44662;3071.148;-40.26094
55.34328;66.34474;3071.135;-42.67735
55.60578;66.38416;3071.073;-39.94922
52.99854;63.95547;3071.071;-39.48906
55.18568;66.34156;3071.069;-42.71016
55.09943;66.38557;3071.053;-41.45781
53.10958;63.95573;3071.051;-37.69688
55.35495;66.37948;3071.012;-39.87812
53.22823;63.96927;3071.004;-37.78125
53.17453;63.97031;3070.998;-38.75078
53.15641;63.94526;3070.91;-40.30391
53.13693;63.95864;3070.804;-41.14297
55.3539;66.34635;3070.759;-36.82109
56.30239;67.79761;3070.683;-38.15937
55.26839;66.37885;3070.661;-41.74766
52.74479;63.53765;3070.442;-41.49062
53.26026;63.93661;3070.411;-42.375
55.57854;66.38177;3070.38;-40.24688
55.35844;66.37083;3070.349;-40.56406
55.44677;66.34766;3070.333;-41.17266
55.51771;66.39224;3070.326;-42.13281
52.86469;63.54;3070.272;-37.49297
55.36302;66.39761;3070.267;-41.5211
53.07714;63.92615;3070.256;-38.63047
55.09875;66.36547;3070.181;-38.31797
53.23859;63.97854;3070.174;-38.59687
52.57422;63.52677;3070.107;-44.60156
55.25734;66.31687;3070.084;-40.40859
56.37547;67.80505;3070.075;-41.49141
53.1974;63.97568;3069.982;-39.90547
55.34167;66.33041;3069.865;-40.61719
53.01437;63.94365;3069.86;-40.52813
53.21875;63.9538;3069.8;-40.01094
55.42615;66.34766;3069.764;-40.96328
53.26932;63.97047;3069.632;-36.29375
53.05219;63.9875;3069.52;-42.06641
53.08537;63.95182;3069.383;-41.72813
53.18349;63.96167;3069.383;-37.20391
55.51948;66.33839;3069.359;-43.59453
55.15662;66.32552;3069.342;-39.05312
52.80359;63.52458;3069.327;-39.35938
56.3201;67.73422;3069.189;-37.90937
55.48115;66.41255;3069.168;-39.14297
53.06213;63.97688;3069.1;-37.53906
53.11505;63.93224;3069.023;-42.15234
56.23245;67.01006;3069.004;-39.90313
55.54333;66.37994;3068.948;-39.46094
55.58042;66.40625;3068.778;-38.22734
55.25172;66.36448;3068.769;-41.03672
52.81995;63.54156;3068.638;-41.34141
55.46953;66.38042;3068.629;-41.19141
55.79109;66.37474;3068.479;-42.53437
53.11943;63.96687;3068.397;-42.65781
53.06344;63.89292;3068.375;-37.24922
52.76292;63.5612;3068.343;-39.31953
55.6163;66.38229;3068.295;-38.80391
55.27146;66.42328;3068.242;-38.63906
55.09807;66.34115;3068.23;-37.35703
53.03672;63.91651;3068.032;-42.29922
55.80875;66.40677;3068.028;-40.44062
52.82885;63.89885;3068.019;-39.22734
55.42193;66.37797;3067.971;-36.03437
52.89115;63.51786;3067.937;-41.7
53.16589;63.98594;3067.867;-39.04531
53.11964;63.97031;3067.858;-41.72187
55.37516;66.22474;3067.856;-42.43828
55.24443;66.30849;3067.849;-39.15547
55.3676;66.3701;3067.745;-37.71953
55.61917;66.34985;3067.718;-42.69062
53.19297;63.9375;3067.713;-38.12109
53.14162;63.95057;3067.67;-40.64141
55.28844;66.31136;3067.535;-39.05078
53.25807;63.93604;3067.527;-40.57969
55.34114;66.32396;3067.454;-39.51719
53.13208;63.93854;3067.323;-38.77734
52.8061;63.49703;3067.12;-40.47578
55.36042;66.36015;3067.072;-37.55156
55.34094;66.37698;3067.03;-36.16563
53.10313;63.97448;3066.996;-40.92891
54.90458;65.43078;3066.976;-40.56562
53.00859;63.93698;3066.938;-38.27187
56.42297;67.86912;3066.841;-41.84063
54.42339;65.44422;3066.835;-39.04453
53.07417;63.9826;3066.525;-41.94375
52.6337;63.56344;3066.45;-41.15937
52.82495;63.52573;3066.393;-39.30781
53.17219;63.96724;3066.37;-39.01484
53.2438;63.92234;3066.34;-39.79688
53.13375;63.93135;3066.216;-41.13047
53.11474;63.98458;3066.155;-40.41328
55.3387;66.36234;3066.124;-41.38281
55.20521;66.38156;3066.091;-40.85781
53.14235;63.94677;3066.064;-38.70937
53.05375;63.93979;3065.998;-41.52969
53.13042;63.98375;3065.866;-39.39922
52.68943;63.49641;3065.854;-41.92656
53.10688;63.97177;3065.786;-38.78281
53.09193;63.95318;3065.739;-39.37031
53.10625;63.95734;3065.633;-38.88672
53.08385;63.93974;3065.633;-39.68203
53.20479;63.95594;3065.602;-37.47266
53.30354;63.90776;3065.583;-41.29922
52.56276;63.49417;3065.542;-36.0414
56.24755;67.79531;3065.541;-38.40391
55.4301;66.36636;3065.499;-44.16953
55.49995;66.37349;3065.467;-38.78125
53.00042;63.9649;3065.405;-43.44453
55.375;66.38844;3065.4;-39.03125
52.75338;63.5462;3065.216;-40.89063
53.1126;63.9826;3065.118;-38.11953
55.31688;66.38156;3065.074;-40.26797
55.1811;66.33469;3065.026;-39.40625
53.16766;63.92792;3065.024;-37.25234
52.90162;63.53755;3064.963;-37.94375
53.18068;63.96239;3064.923;-39.70078
55.28542;66.35989;3064.905;-43.175
53.14391;63.93823;3064.834;-39.85078
53.04693;63.9525;3064.79;-42.01406
52.90766;63.92266;3064.762;-41.56016
52.86057;63.5013;3064.614;-40.30938
53.13334;63.96286;3064.52;-40.82969
53.19828;63.91021;3064.517;-40.53516
55.35005;66.35229;3064.505;-38.11953
53.11948;63.93026;3064.481;-39.88515
55.2949;66.36604;3064.362;-40.76563
55.55906;66.31776;3064.31;-41.30547
53.0638;63.9176;3064.288;-39.12969
53.00979;63.94724;3064.288;-39.94141
52.66912;63.52287;3064.262;-39.01953
56.43422;67.79369;3064.203;-40.25625
53.34589;63.93557;3064.161;-41.32109
52.76062;63.53568;3064.072;-41.84063
55.40719;66.24547;3064.037;-40.36094
56.27656;67.80412;3063.954;-39.225
53.18411;63.89052;3063.941;-39.36328
55.40276;66.23568;3063.914;-41.35781
55.43323;66.37614;3063.896;-38.52656
53.21104;63.93844;3063.861;-42.0414
55.38177;66.23771;3063.777;-40.57578
53.13411;63.98974;3063.764;-38.21875
55.24203;66.37349;3063.746;-38.35781
52.80162;63.52391;3063.591;-40.39453
55.53844;66.28589;3063.571;-35.52187
52.88104;63.53729;3063.21;-39.86094
52.72557;63.55005;3063.189;-39.04297
55.37099;66.41985;3063.088;-38.85703
52.57469;63.52583;3063.082;-39.41094
52.90479;63.56448;3063.047;-42.20078
53.12927;63.9587;3062.968;-38.83906
53.15964;63.95813;3062.875;-38.47813
55.36797;66.34062;3062.864;-41.59375
55.44661;66.23828;3062.808;-42.9
53.12062;63.95755;3062.798;-40.88359
55.47958;66.22688;3062.793;-40.26563
55.38562;66.38427;3062.752;-44.09141
52.73234;63.51937;3062.683;-39.3336
53.10271;63.94203;3062.665;-40.13047
53.16271;63.95937;3062.571;-38.21875
53.04286;63.9824;3062.451;-39.18516
53.2026;63.94812;3062.413;-39.88515
53.18771;63.94901;3062.334;-38.43906
55.40229;66.45349;3061.999;-41.65078
56.47844;67.85088;3061.99;-35.88594
52.64412;63.54297;3061.826;-37.37969
53.10005;63.96219;3061.801;-38.8
55.53578;66.41869;3061.79;-38.69609
52.80031;63.51115;3061.76;-40.96875
53.19141;63.9662;3061.732;-40.19297
52.66359;63.52234;3061.472;-39.28516
52.78625;63.50104;3061.461;-37.71797
52.66125;63.53188;3061.415;-40.39687
52.68766;63.51823;3061.411;-40.37734
52.71297;63.53698;3061.395;-40.38906
52.72464;63.53031;3061.299;-37.24688
55.26458;66.34974;3061.282;-37.65078
52.58187;63.54214;3061.272;-41.42812
55.31104;66.81567;3061.215;-43.10938
52.89042;63.96271;3061.133;-39.00078
52.95557;63.90521;3061.102;-38.89453
53.04036;63.96188;3061.05;-43.66172
52.81734;63.51432;3060.979;-46.33672
52.8688;63.51948;3060.919;-39.17422
55.63443;66.39484;3060.906;-39.63281
54.65297;65.43057;3060.812;-39.54531
52.73193;63.51422;3060.771;-43.07344
54.43255;65.50656;3060.721;-40.20781
55.43594;66.38354;3060.471;-40.92188
54.65146;65.47391;3060.458;-37.57813
52.88271;63.56401;3060.404;-42.60938
54.65302;65.42167;3060.306;-37.74609
54.54104;65.45417;3060.168;-37.9875
53.04948;63.95406;3060.146;-39.15625
55.65646;66.41333;3059.819;-35.81719
55.25021;66.40948;3059.74;-38.18125
54.42995;65.46114;3059.511;-39.48438
52.76677;63.53255;3059.459;-37.75938
52.99026;63.96896;3059.276;-40.96484
52.64458;63.52885;3058.972;-41.7875
53.13839;63.92906;3058.94;-39.44062
52.84646;63.51563;3058.853;-43.00391
52.76052;63.51547;3058.839;-41.70078
55.33651;66.3937;3058.811;-38.73125
52.67177;63.52948;3058.643;-39.13906
53.14375;63.96245;3058.616;-39.91563
52.84292;63.57286;3058.253;-41.47109
52.57042;63.53953;3058.235;-36.60859
55.42755;66.25297;3058.222;-40.47187
56.34542;67.84396;3058.063;-37.75312
55.31948;66.23661;3057.895;-36.55235
52.76031;63.5212;3057.817;-40.69141
53.15906;63.96172;3057.633;-39.6875
54.87766;66.0625;3057.394;-40.10859
55.39104;66.3676;3057.236;-37.88672
55.23667;66.62437;3057.232;-42.95391
52.6513;63.52964;3057.055;-40.05938
52.71906;63.5425;3057.012;-42.91094
52.72932;63.54542;3057.008;-38.76328
52.9687;63.94432;3056.98;-42.25938
55.52589;66.40166;3056.836;-41.46797
52.9012;63.53328;3056.66;-39.18516
55.40604;66.21615;3056.222;-38.18984
52.86146;63.53552;3056.213;-40.61797
52.7387;63.52656;3056.177;-39.20703
52.72703;63.51651;3056.153;-34.64219
52.78062;63.54187;3056.113;-39.05078
52.64854;63.52365;3055.945;-38.47969
55.31766;66.27292;3055.772;-39.03906
52.60958;63.51979;3055.74;-36.73985
52.74198;63.53547;3055.702;-39.33437
52.66818;63.52859;3055.658;-40.31328
52.65339;63.55328;3055.318;-38.99844
52.76479;63.53922;3055.053;-40.90859
52.65042;63.50484;3054.989;-40.99844
52.69938;63.50432;3054.873;-40.47656
52.73375;63.50099;3054.802;-41.27344
55.4924;66.36828;3054.783;-38.54766
52.62703;63.5325;3054.347;-38.85469
54.98755;66.32735;3054.268;-40.45937
55.49927;66.42422;3054.263;-40.10938
55.53765;66.37;3054.174;-40.59453
55.45151;66.37026;3054.07;-37.19531
52.65297;63.52489;3053.721;-38.81094
52.77594;63.51547;3053.68;-40.48047
54.63406;65.45287;3053.666;-39.16875
52.6899;63.47547;3053.615;-36.19531
52.84422;63.48989;3053.329;-42.62891
54.1199;65.58302;3053.208;-42.13594
52.58906;63.51651;3053.193;-39.26719
52.7324;63.53984;3053.055;-40.70156
55.44781;66.25443;3053.025;-41
56.47099;67.85396;3052.962;-41.38906
52.79438;63.42937;3052.896;-41.24453
54.50255;65.38922;3052.699;-41.57734
52.80208;63.565;3052.609;-38.77187
52.6;63.56943;3052.5;-40.43125
52.74552;63.45234;3052.488;-40.97734
52.74875;63.55146;3052.43;-42.43828
52.73703;63.52859;3052.294;-36.71328
52.64359;63.51807;3052.257;-41.5
52.63927;63.51948;3052.065;-43.16172
56.26313;67.75979;3051.872;-38.69765
52.70995;63.54313;3051.592;-37.99609
52.6575;63.54615;3051.577;-42.64141
55.50261;66.23828;3051.557;-35.70469
52.49162;63.47906;3051.551;-38.60625
52.73802;63.4938;3051.482;-40.88281
52.77438;63.49807;3051.458;-41.26797
55.34406;66.2126;3051.367;-37.99375
55.43636;66.35234;3051.235;-39.34219
52.75344;63.47495;3051.196;-37.05391
54.10766;65.5714;3051.087;-40.00469
52.51453;63.48766;3051.071;-41.4789
52.72458;63.53594;3051.018;-36.49922
54.16073;65.56036;3050.99;-40.47031
55.50625;66.28615;3050.948;-38.60547
52.76927;63.53411;3050.893;-43.41016
52.73469;63.5512;3050.891;-39.41719
52.70432;63.53214;3050.855;-40.53359
52.91729;63.51745;3050.614;-40.18359
55.43698;66.23776;3050.557;-42.57031
54.77885;65.43385;3050.554;-40.54922
52.70229;63.53682;3049.819;-41.175
54.44802;65.7238;3049.76;-43.4375
52.54344;63.46208;3049.505;-39.97344
54.04057;65.57703;3049.47;-41.6664
52.7099;63.4724;3049.396;-38.24375
52.80745;63.51213;3049.16;-39.62266
55.4224;66.26192;3048.938;-41.3625
52.85568;63.52505;3048.858;-36.47656
52.77666;63.51641;3048.83;-37.47344
52.72792;63.46099;3048.785;-38.30547
54.24109;65.59281;3048.752;-41.01406
52.74313;63.52234;3048.522;-42.07734
52.63813;63.52984;3048.51;-39.29219
52.80526;63.48615;3048.318;-36.87422
54.24552;65.66906;3048.291;-41.51484
52.67484;63.49516;3048.209;-40.94062
52.65286;63.53276;3048.04;-39.73906
52.75172;63.51557;3047.99;-39.72422
54.59073;65.59026;3047.986;-40.26641
53.98021;65.56854;3047.986;-39.49766
55.61057;66.26458;3047.833;-41.41953
55.53224;66.29427;3047.166;-39.9875
55.45797;66.28349;3047.143;-38.65703
54.09286;65.54526;3047.12;-43.20625
55.38401;66.26214;3046.875;-41.19141
54.24828;65.57584;3046.748;-43.39063
55.50766;66.24573;3046.582;-38.46641
52.51359;63.47167;3046.506;-41.87734
52.6687;63.45917;3046.454;-40.6125
52.73672;63.54745;3046.419;-38.90703
55.3937;66.25109;3046.319;-40.21875
52.62906;63.47797;3046.198;-38.51563
52.80651;63.44833;3046.174;-42.65234
52.6599;63.4924;3046.11;-41.02813
55.42239;66.28099;3046.097;-38.8961
55.55203;66.29614;3046.068;-42.74844
52.64672;63.50438;3046.028;-40.81719
54.12109;65.56864;3045.904;-37.50781
52.72651;63.53255;3045.895;-39.57891
55.17109;66.37073;3045.841;-36.83594
54.18302;65.62724;3045.746;-38.64453
52.71011;63.53927;3045.574;-38.56641
55.48938;66.25162;3045.494;-39.14531
54.27338;65.60635;3045.15;-40.57109
55.45104;66.22802;3045.082;-40.60547
55.37959;66.26365;3044.863;-44.82969
52.78427;63.52651;3044.861;-37.90234
52.63297;63.5362;3044.693;-38.92891
55.20031;66.37448;3044.663;-42.41953
54.24448;65.60521;3044.437;-39.15234
52.58334;63.52052;3044.222;-39.57031
55.41974;66.24911;3044.132;-40.07109
52.71599;63.46984;3043.976;-40.00391
55.48828;66.25636;3043.903;-37.19922
55.57125;66.26854;3043.888;-40.52344
55.51875;66.20958;3043.884;-37.63906
54.27464;65.68339;3043.881;-39.50938
52.61094;63.51547;3043.832;-37.39063
52.61766;63.53359;3043.77;-40.53594
55.40432;66.28989;3043.722;-40.02344
52.57448;63.46901;3043.667;-43.31641
55.50365;66.26167;3043.653;-41.54297
55.27708;66.25089;3043.459;-40.75234
54.34042;65.71042;3043.393;-38.13906
55.40568;66.2524;3043.24;-40.15078
54.11255;65.52797;3043.16;-38.28672
54.10792;65.55146;3043.105;-41.9875
55.58292;66.34422;3043.013;-40.46719
52.69635;63.52182;3042.904;-42.81953
55.535;66.26479;3042.743;-42.77266
54.10698;65.59489;3042.717;-41.95156
55.51479;66.33865;3042.686;-40.27422
54.14766;65.61677;3042.507;-39.18438
55.35984;66.23505;3042.45;-39.87109
54.13099;65.59599;3042.394;-38.31406
55.38698;66.26557;3042.388;-38.39453
52.66636;63.52042;3042.372;-40.56094
55.5313;66.34146;3042.202;-39.67969
54.0912;65.57245;3042.19;-38.87188
55.59459;66.2674;3042.183;-41.30703
54.03386;65.56834;3042.12;-41.4375
55.60818;66.34489;3042.078;-38.87578
55.53641;66.32396;3042.041;-40.06641
54.20104;65.60114;3042.005;-41.91875
55.43401;66.25083;3041.959;-40.38203
55.62474;66.40073;3041.879;-38.23672
55.41698;66.34828;3041.738;-37.56562
55.30401;66.27412;3041.614;-42.17735
55.42995;66.28026;3041.61;-42.50156
55.69239;66.25156;3041.592;-36.23281
54.20063;65.69979;3041.571;-40.34687
55.41401;66.25948;3041.542;-40.34609
55.45667;66.29745;3041.525;-37.99844
55.64099;66.40818;3041.516;-39.39922
52.74193;63.5338;3041.427;-39.96953
55.37224;66.26099;3041.369;-38.68125
54.40458;65.70427;3041.344;-41.61875
52.70521;63.46188;3041.234;-40.31172
55.4513;66.30255;3041.175;-38.825
55.34563;66.29068;3041.119;-39.76015
55.54021;66.30281;3041.087;-38.5836
55.4551;66.24323;3041.065;-39.08516
55.22786;66.28385;3040.952;-41.14844
55.4151;66.34511;3040.871;-41.69922
55.37537;66.31635;3040.759;-42.74531
52.70464;63.46771;3040.752;-39.07109
55.51979;66.35;3040.516;-40.97109
55.43224;66.27776;3040.406;-40.25859
54.00146;65.59213;3040.328;-40.10234
54.05771;65.5388;3040.169;-38.31562
