K5T2_1.PV;K0T104_2.PV
419.7075;384.1313
414.8213;384.1256
419.85;384.1069
416.775;384.0994
414.7613;384.0862
410.9006;384.0656
417.21;384.0581
414.1556;384.0506
416.16;384.0431
411.2513;384.0394
410.8763;384.0375
419.8688;384.0319
413.6606;384.0281
419.775;384.0262
420.0825;383.9944
414.5887;383.9887
420.5306;383.985
414.9769;383.9794
413.5556;383.9738
419.685;383.9569
411.3581;383.9494
413.2875;383.9438
415.05;383.9287
414.8063;383.8838
415.3181;383.8781
420.375;383.8706
420.2494;383.8538
419.5313;383.8463
416.9081;383.8444
419.7431;383.8406
420.3581;383.8294
413.0156;383.8238
420.3;383.7863
410.9887;383.7787
410.8575;383.7731
414.9919;383.7469
419.8406;383.73
420.3544;383.7188
413.6531;383.6869
414.7069;383.67
420.5231;383.6588
419.8219;383.6588
420.8362;383.6344
420.5512;383.6063
414.4106;383.5969
414.9806;383.5706
414.8569;383.5631
417.0488;383.5612
420.0281;383.5406
415.3219;383.5088
419.7431;383.4881
416.9775;383.4769
419.8125;383.4731
414.5831;383.4525
419.4863;383.4337
420.3337;383.3756
419.7675;383.3737
420.1594;383.3588
420.3412;383.3513
416.0063;383.3119
420.1387;383.31
420.8344;383.3025
419.8012;383.2969
420.3431;383.295
419.7544;383.2856
414.2513;383.28
419.4938;383.28
423.1106;383.2744
420.4294;383.2744
413.5219;383.2519
419.6663;383.2425
414.7931;383.2406
417.1088;383.2387
414.8775;383.2275
410.7787;383.2256
413.5219;383.2125
413.6494;383.2087
414.96;383.2087
411.0131;383.1919
419.7525;383.1431
419.5256;383.1412
420.5231;383.1394
419.7;383.1394
419.8706;383.1113
419.4469;383.1038
420.6675;383.0756
419.7656;383.0681
419.4806;383.0344
414.1688;382.9969
419.7525;382.995
414.1125;382.9875
419.5313;382.9763
419.7694;382.9706
420.0488;382.9631
410.7487;382.9519
420.2831;382.9444
419.5369;382.9294
419.8312;382.8937
420.3187;382.8881
420.1162;382.8788
419.5781;382.86
419.7375;382.86
420.2775;382.8544
410.7787;382.8506
415.1381;382.8375
419.8538;382.8188
420.3;382.8037
417.2119;382.7925
419.6756;382.7888
413.6681;382.7737
419.7787;382.77
413.97;382.7644
413.8931;382.7588
419.7263;382.7513
414.8344;382.7456
419.8706;382.7269
413.7806;382.7119
420.3412;382.6988
420.3469;382.6875
420.2288;382.6725
419.94;382.6406
415.8506;382.635
413.0363;382.635
419.6588;382.6125
420.3412;382.5713
420.3;382.5619
414.825;382.5562
420.5344;382.5413
419.7506;382.5281
419.5556;382.5225
411.0488;382.5094
419.5294;382.4719
413.325;382.4475
419.7206;382.4419
419.7863;382.4306
419.9756;382.41
415.6556;382.4025
420.3018;382.3931
420.8044;382.3894
420.0131;382.3612
419.7281;382.3463
420.3525;382.3463
417.4744;382.3387
419.5837;382.335
419.4225;382.3294
417.3188;382.3219
413.6437;382.3219
419.6194;382.3181
419.9362;382.3069
413.5706;382.305
415.3613;382.305
418.6856;382.305
415.0725;382.2919
420.525;382.2919
416.8219;382.2844
420.3094;382.2806
413.7094;382.2656
414.8756;382.2469
420.2175;382.2206
419.7281;382.2188
414.9056;382.215
420.1725;382.215
420.1856;382.1906
414.18;382.1606
419.8725;382.1569
419.6212;382.1456
420.3225;382.0725
419.7431;382.0688
411.0938;382.065
410.7844;382.0631
419.5388;382.0575
419.7919;382.0219
419.6156;382.0013
420.7875;381.9994
419.5313;381.9881
415.1906;381.9581
414.7406;381.9544
413.6363;381.9356
420.0638;381.9356
419.7769;381.9244
420.4575;381.9075
419.5687;381.9
415.3538;381.8981
419.7619;381.8962
411.1406;381.8438
420.3037;381.8194
411.0638;381.8156
411.0169;381.7762
417.6094;381.7613
414.9337;381.7519
419.64;381.7519
413.6812;381.75
420.7838;381.7481
419.3962;381.7444
420.7087;381.7294
411.0844;381.7162
420.3375;381.7144
416.6044;381.705
420.2813;381.6919
419.8444;381.6769
420.2025;381.6656
419.7375;381.6525
411.1275;381.6487
420.0131;381.6487
420.3281;381.6469
419.5875;381.6394
419.5631;381.6094
420.3694;381.6
413.6044;381.5981
411.0094;381.5869
414.8644;381.57
419.6869;381.5606
420.2944;381.5494
415.0725;381.5419
419.5894;381.5081
419.8744;381.4969
413.5556;381.4894
410.7956;381.4838
411.1913;381.4725
414.8981;381.4575
420.2719;381.405
419.9006;381.3806
420.3412;381.3712
419.8763;381.3637
420.2081;381.36
420.2494;381.36
410.9644;381.3563
417.7331;381.3506
419.9625;381.3469
419.715;381.3281
414.8269;381.3206
411.1613;381.3188
420.0375;381.3131
414.8475;381.3056
414.5831;381.2981
420.0019;381.2944
420.33;381.285
415.3556;381.2437
413.3981;381.2325
419.8781;381.2044
420.435;381.1931
420.7631;381.18
411.2044;381.1762
420.0787;381.1631
419.7938;381.1575
415.5244;381.1519
419.9981;381.1444
415.4025;381.135
419.4731;381.135
415.1175;381.1313
419.7;381.1219
420.5269;381.0956
419.5762;381.0638
416.3644;381.0506
420.0187;381.0469
420.4519;381.045
420.2025;381.0356
413.0812;381.0338
420.1969;381.0244
420.0581;381.0094
411.225;380.9869
420.5119;380.97
413.6363;380.8969
413.6325;380.8856
419.7544;380.865
419.8838;380.8519
419.7769;380.8444
414.1556;380.8425
420.69;380.8238
414.8625;380.8163
420.5644;380.8106
423.0881;380.8031
420.1331;380.7637
420.4556;380.7431
420.3281;380.7244
420.6844;380.7131
420.3056;380.7112
420.2531;380.6981
419.3756;380.6888
419.8219;380.6794
419.7188;380.6606
420.3056;380.655
420.6563;380.6512
419.565;380.6419
419.775;380.5969
413.5256;380.5781
420.3431;380.5688
415.2694;380.5631
411.315;380.5275
420.5269;380.4919
419.685;380.4862
420.7275;380.4844
417.8344;380.4713
420.0956;380.4713
420.3844;380.4656
413.7188;380.4581
414.9694;380.4544
410.9475;380.4525
413.685;380.4356
419.79;380.4037
419.5669;380.3625
411.1688;380.3362
419.6644;380.31
420.6937;380.2669
415.2825;380.2238
420.3;380.2238
413.4656;380.22
420.6806;380.22
415.3519;380.205
419.775;380.2031
418.6837;380.1994
410.8144;380.1956
419.9306;380.1544
419.7431;380.1544
415.1306;380.1169
420.3563;380.1019
420.3488;380.1
420.3;380.0963
411.3563;380.0944
420.2607;380.0812
419.9738;380.0756
420.3;380.0737
414.1594;380.0438
420.63;380.0381
419.94;380.0325
420.2363;380.0137
410.9437;379.9969
414.7744;379.9744
420.2813;379.95
413.1544;379.9369
414.8512;379.9331
414.8362;379.9069
420.2906;379.9031
419.9644;379.8937
414.855;379.89
413.4825;379.8694
420.1013;379.8694
420.2588;379.8412
420.675;379.8356
420.2269;379.8112
413.5237;379.7681
420.6975;379.7625
419.7656;379.7494
416.1225;379.7344
417.975;379.7213
413.6644;379.7044
419.9268;379.6744
420.375;379.6669
420.1181;379.6519
419.4506;379.65
420.5287;379.62
420.6019;379.575
419.4562;379.575
415.3594;379.4962
415.1775;379.4944
419.4619;379.4906
420.1819;379.4831
420.1725;379.4794
420.2269;379.47
420.3563;379.47
419.6906;379.47
420.0956;379.4625
419.6906;379.4475
411.21;379.4456
420.1125;379.4456
414.9994;379.4325
420.5438;379.4063
419.325;379.395
413.67;379.3669
419.4413;379.3631
420.51;379.3481
415.2956;379.3444
420.5438;379.3444
411.3187;379.3313
420.5344;379.3294
420.3169;379.3181
419.8875;379.3087
415.1738;379.3031
420.2831;379.29
419.7919;379.2844
420.3018;379.2619
419.8219;379.2487
419.8706;379.2469
420.1256;379.1663
413.6606;379.1644
420.51;379.1531
419.8481;379.14
419.7844;379.1363
420.5756;379.1288
419.5125;379.1212
414.1312;379.1081
419.8613;379.1006
420;379.0969
419.6025;379.095
420.2944;379.0594
420.5438;379.05
414.5981;379.0481
411.3488;379.0237
420.7556;379.0106
413.6681;378.9862
413.4844;378.9806
420.345;378.9788
419.4919;378.9656
419.4619;378.9469
419.5294;378.9337
419.9606;378.9262
419.4656;378.8888
414.8306;378.8869
420.54;378.8681
420.4856;378.8587
423.135;378.8456
414.8438;378.8194
419.5144;378.8194
415.9125;378.81
410.8669;378.8062
419.8012;378.7838
413.5013;378.7781
419.5313;378.7669
420.51;378.7575
419.8369;378.7238
419.8781;378.6862
420.6263;378.6844
419.5031;378.6769
415.1119;378.66
420.3581;378.66
419.2931;378.6581
420.6563;378.6544
411.3469;378.6525
414.8175;378.6431
419.9269;378.6356
418.0894;378.6187
419.9494;378.6131
419.8406;378.5906
420.24;378.5812
419.5144;378.5644
419.6625;378.5644
419.4844;378.5587
415.2188;378.555
420.3675;378.5419
419.5388;378.5119
420.5006;378.4969
419.925;378.4912
420.3112;378.4894
419.5313;378.4875
420.5756;378.4838
420.8344;378.4556
420.3206;378.4481
413.1619;378.435
410.9756;378.4219
420.0619;378.3994
415.4044;378.3675
420.2888;378.3506
420.7819;378.3469
420.5044;378.33
415.0294;378.3244
419.8181;378.3225
420.3056;378.3131
420.3619;378.3056
420.825;378.3056
419.5219;378.2569
419.5856;378.2344
415.26;378.2325
420.2344;378.2119
420.5756;378.2025
419.8106;378.2006
419.4131;378.1988
419.4994;378.195
414.7744;378.1331
419.8463;378.1313
420.4894;378.1294
414.9975;378.1106
419.8406;378.1031
419.5912;378.0956
420.5831;378.0919
413.5088;378.0862
420.8944;378.0844
420.1631;378.075
415.7325;378.0525
420.3112;378.0488
420.1444;378.045
413.7206;378.0225
418.6425;378.0019
420.0694;377.9756
411.3994;377.9606
420.4594;377.9606
420.6487;377.9569
419.5125;377.9513
411.2381;377.9494
419.4788;377.9362
419.7769;377.9156
420.375;377.8819
419.8594;377.8294
420.3075;377.8069
420.1819;377.8069
419.4769;377.8031
414.1106;377.7769
413.1938;377.7675
420.9375;377.7656
413.4713;377.76
414.84;377.7356
420.21;377.7319
419.6775;377.7263
413.6437;377.7169
419.6906;377.7112
419.5219;377.6888
420.5606;377.685
420.6169;377.6831
419.2969;377.6737
419.8987;377.6681
420.2681;377.6588
419.82;377.6569
419.8069;377.6475
413.6906;377.6231
413.6944;377.5912
419.7769;377.5481
413.1263;377.5462
420.1219;377.5331
415.0912;377.5219
413.2238;377.505
420.9375;377.4975
420.2719;377.4844
415.2731;377.46
413.2744;377.4544
420.2213;377.4413
420.3975;377.4337
413.2744;377.4206
420.4893;377.385
419.6625;377.3756
419.8069;377.3737
420.5081;377.37
420.375;377.3625
414.8119;377.3606
420.3956;377.3588
419.4919;377.3213
419.6756;377.3194
420.1744;377.3156
420.3488;377.3025
413.1113;377.2838
420.4969;377.2819
420.5194;377.2725
411.3844;377.2706
420.495;377.2669
420.5869;377.2613
413.5369;377.25
419.565;377.2425
415.2544;377.2275
419.0512;377.2144
410.955;377.1994
419.9606;377.1975
420.6844;377.1638
420.3844;377.16
413.2894;377.1469
414.9375;377.1394
420.6975;377.1394
420.6975;377.1056
420.4931;377.1038
420.435;377.1038
413.0419;377.0925
414.8119;377.0925
415.5375;377.0925
415.125;377.0831
420.9375;377.0625
410.8725;377.0475
419.8481;377.0437
418.2;377.04
411.3694;377.0231
420.3544;376.995
413.2275;376.9931
419.9381;376.9856
419.625;376.965
420.2981;376.9556
419.6212;376.9519
419.9006;376.9275
419.9381;376.9237
420.6881;376.9163
420.3525;376.9144
415.1006;376.8844
410.8669;376.8825
420.2306;376.8712
419.5725;376.8619
415.4438;376.8506
410.895;376.8281
420.5212;376.8263
420.1819;376.8262
419.475;376.8094
411.525;376.8056
423.0544;376.7813
419.9081;376.7813
413.5031;376.7737
415.2844;376.7625
414.9225;376.7306
420.1969;376.7119
420.3731;376.7081
410.9194;376.6688
419.43;376.6631
420.675;376.6575
419.4506;376.6537
411.525;376.6313
414.1087;376.6237
420.5606;376.6088
411.4369;376.6069
420.6619;376.5994
413.34;376.5675
413.7356;376.5469
420.2194;376.5375
410.85;376.5356
419.5575;376.5338
420.2569;376.5244
420.6919;376.5169
415.1381;376.5056
415.2656;376.5056
419.4806;376.5038
420.45;376.4981
420.5887;376.4944
413.4806;376.4756
420.6506;376.4756
420.6656;376.4681
410.9381;376.4025
420.2494;376.4025
411.4369;376.3969
420.66;376.3781
410.925;376.3313
413.355;376.3312
414.5681;376.3219
415.3912;376.3219
414.8119;376.3181
419.2875;376.3125
420.4781;376.2956
411.525;376.2806
419.8556;376.2769
413.2594;376.275
419.5725;376.2731
420.525;376.2431
420.9619;376.2412
419.7244;376.2206
413.6044;376.1906
415.1719;376.1812
413.6625;376.1606
420.3375;376.1456
413.025;376.1381
420.3825;376.1362
415.2319;376.1344
411.435;376.1269
414.8625;376.1119
419.5388;376.0931
420.1312;376.08
420.9356;376.065
414.8512;376.0631
415.17;376.0537
415.2188;376.05
410.85;376.0388
415.1588;376.0313
420.3488;376.0181
420.1688;375.9863
420.3431;375.9713
420.4987;375.945
420.0113;375.9319
419.5612;375.9281
419.5425;375.9262
411.5306;375.9206
411.5587;375.9131
420.6094;375.8813
413.2856;375.8794
410.9813;375.87
411.4875;375.87
420.6563;375.8681
411.375;375.8625
419.5406;375.8587
414.0844;375.8569
419.6044;375.855
413.325;375.8494
411.5269;375.8419
419.685;375.8419
419.49;375.8325
420.3094;375.8231
420.5044;375.7913
413.2894;375.7894
420.6975;375.7819
411.015;375.7762
418.6387;375.765
418.2431;375.7575
420.1725;375.7575
420.66;375.7425
420.6787;375.7406
419.6719;375.7275
419.8556;375.7181
413.6156;375.7162
420.3431;375.675
411.5812;375.6638
420.36;375.66
419.5275;375.6581
410.9756;375.6544
420.6937;375.645
420.525;375.6394
413.7637;375.6263
419.5125;375.6187
411.5531;375.6038
413.3737;375.6
420.4688;375.6
420.3281;375.5325
419.8838;375.525
414.8719;375.5081
421.2881;375.4987
414.8044;375.4987
419.7881;375.4987
418.7419;375.4856
415.0631;375.48
413.7656;375.4575
419.2519;375.4294
419.9437;375.4294
419.5294;375.4163
420.165;375.3994
419.9531;375.3975
419.9569;375.3919
410.8631;375.3825
420.3431;375.3731
415.4775;375.36
419.6437;375.3281
420.3075;375.3225
411.0056;375.3037
420.2569;375.2869
413.5256;375.2719
419.6156;375.2456
420.9206;375.2456
419.8613;375.2044
420.39;375.2044
412.9575;375.1819
413.3006;375.1669
420.495;375.1575
411.0506;375.1556
420.3581;375.1556
413.6588;375.1275
420.5363;375.1219
419.475;375.0656
419.4881;375.0413
422.9569;375.0113
419.6569;375.0113
413.3812;375
414.9469;374.9981
415.2806;374.9944
410.9044;374.9869
420.5006;374.97
411.1294;374.9644
414.0581;374.9531
414.7744;374.9381
420.2531;374.9231
420.6506;374.9138
420.5381;374.8706
419.6775;374.8687
419.8369;374.8481
411.1406;374.835
420.0019;374.8275
413.2725;374.8106
419.3587;374.8106
419.445;374.7825
420.9262;374.7675
410.9306;374.7581
419.7;374.7544
420.1519;374.7525
420.5963;374.7356
420.6956;374.7188
420.5887;374.6869
419.6963;374.6831
419.5331;374.6719
419.8781;374.5894
420.3656;374.5725
420.6506;374.565
413.6475;374.5463
411.5887;374.535
414.8213;374.535
412.9594;374.5219
420.3806;374.52
420.1631;374.5125
421.5656;374.5106
419.85;374.5013
420.0431;374.4975
419.4637;374.4975
419.8744;374.49
420.6319;374.4731
420.2513;374.4656
419.8688;374.46
420.2156;374.4431
413.3025;374.4337
420.3187;374.4319
419.7112;374.4131
413.7731;374.4056
414.7875;374.3962
410.8744;374.3869
420.9675;374.3794
420.2062;374.3756
420.6375;374.3644
420.2344;374.3587
413.7769;374.355
414.8681;374.355
420.84;374.3269
420.3563;374.3231
415.4906;374.295
420.8719;374.2819
414.855;374.2781
419.5031;374.2631
413.37;374.2575
419.8556;374.2294
411.39;374.2256
419.7;374.2238
420.9206;374.2162
418.2769;374.2087
419.4919;374.1563
420.5681;374.1469
411.1706;374.1056
420.9431;374.0944
420.4875;374.0925
420.81;374.0794
419.8575;374.0775
412.8619;374.055
414.9806;374.0063
420.6975;374.0062
420.6844;374.0006
415.3031;373.9912
413.2875;373.98
419.6888;373.9669
419.2462;373.9556
419.55;373.95
419.85;373.9463
414.0656;373.9425
420.465;373.9425
414.6994;373.9125
419.9325;373.9125
419.3719;373.9106
419.4713;373.9069
420.4369;373.89
419.7656;373.8806
422.8613;373.875
420.2607;373.7925
419.6831;373.7906
414.78;373.7644
411.2344;373.7456
420.3675;373.74
419.9512;373.7344
414.6075;373.6894
411.2494;373.6856
413.79;373.665
413.6344;373.6425
419.8688;373.6144
411.0262;373.6106
413.3719;373.6106
420.9525;373.5956
420.5231;373.5788
420.4069;373.5787
419.9194;373.5656
419.8875;373.5319
419.7806;373.5244
420.1631;373.4869
411.6094;373.4738
413.5575;373.4681
420.765;373.4531
420.0488;373.4306
419.9044;373.4269
413.8688;373.4231
413.3025;373.4119
420.3469;373.3969
421.9031;373.3687
419.6944;373.3575
420.225;373.3556
418.6669;373.3425
413.4544;373.3013
414.1088;373.29
420.1894;373.2712
420.705;373.2694
419.9738;373.2563
420.2137;373.2244
412.875;373.2206
414.8906;373.2
414.8213;373.1775
418.4438;373.1512
420.54;373.1325
420.3975;373.1194
411.4031;373.1044
420.4575;373.0988
411.3;373.0931
413.8106;373.0406
413.6625;373.0369
410.9025;373.0181
419.7563;372.9863
418.3219;372.9769
419.8087;372.9637
419.28;372.9562
420.1387;372.9525
415.3163;372.9488
414.9788;372.9075
420.0544;372.9056
419.4356;372.9037
420.5681;372.8925
420.6787;372.8719
419.7056;372.8719
413.3962;372.8662
420.3937;372.8625
420.6169;372.8587
420.1537;372.7856
420.2269;372.7594
414.8044;372.7556
420.1369;372.75
422.7263;372.7481
419.5556;372.7462
419.4881;372.7125
411.3188;372.6787
420.4275;372.6694
414.9619;372.6469
422.1994;372.6356
414.0262;372.6338
420.4294;372.5869
419.76;372.5719
420.225;372.57
420.5231;372.5381
419.4488;372.5363
412.7944;372.5175
411.0431;372.5081
420.375;372.5063
420.5925;372.5063
419.2762;372.4969
420.4669;372.4688
413.3156;372.4594
420.5944;372.4575
414.8606;372.4537
419.8725;372.4537
419.7731;372.4444
420.4537;372.4181
415.5;372.4125
422.4806;372.4106
419.9269;372.4088
411.6038;372.4069
413.8875;372.3975
414.75;372.3863
419.2687;372.3581
411.3619;372.3525
420.2588;372.3394
420.5531;372.3075
419.9531;372.3
414.6206;372.2156
413.985;372.2156
420.525;372.1969
419.7338;372.18
413.6381;372.15
420.1969;372.0919
420.7256;372.0656
419.43;372.0356
419.9381;372.0075
413.4131;371.97
420.2438;371.97
412.8225;371.9606
420.5081;371.9531
410.9006;371.9231
419.9006;371.9063
413.9081;371.9044
413.6437;371.8387
413.3344;371.8331
419.1862;371.8256
420.0938;371.8163
410.9662;371.7956
419.5969;371.7881
411.3825;371.745
420.1406;371.7319
413.8969;371.715
418.6331;371.6981
420.2306;371.6963
419.6813;371.6906
413.6212;371.6738
420.0094;371.6644
411.0356;371.6625
411.6225;371.6606
413.4;371.6381
414.9881;371.6325
419.9531;371.625
414.8344;371.6194
419.9587;371.6044
419.7562;371.6044
419.7675;371.6006
419.4581;371.5931
420.285;371.5688
411.4163;371.5612
414.7913;371.5556
419.94;371.5556
414.6487;371.5369
410.7112;371.52
415.275;371.505
420.03;371.4881
410.6906;371.4769
420.0713;371.4262
419.7562;371.4244
419.8875;371.4113
414.9469;371.4056
420.3956;371.4
420.4031;371.3737
420.5175;371.3625
420.4312;371.3569
419.955;371.3513
419.8687;371.3175
418.3838;371.3138
420.0113;371.295
420.5906;371.2781
419.7994;371.2781
411.5063;371.2687
419.7863;371.2425
414.7238;371.2387
420.69;371.2369
419.8087;371.2294
412.7513;371.2275
420.1988;371.2144
415.5281;371.2031
420.2381;371.2012
420.21;371.1862
420.2531;371.1806
410.7281;371.1581
410.7487;371.1112
410.7038;371.1094
419.1431;371.1038
419.8763;371.0887
419.3681;371.0794
420.075;371.0381
411.06;371.0344
410.7431;371.0231
419.94;371.01
420.1331;371.01
413.3531;370.9875
420.4763;370.9819
419.7694;370.9744
410.7881;370.965
419.2744;370.9537
419.0719;370.9106
415.0219;370.8806
419.3156;370.8694
420.2288;370.8581
414.4969;370.8506
418.9238;370.8506
420.3844;370.83
410.7844;370.815
419.0025;370.8019
410.8744;370.7644
420.2363;370.7588
413.385;370.7269
413.8125;370.7044
411.4275;370.6669
410.8256;370.665
420.0038;370.665
420.7725;370.6387
410.85;370.6256
418.8581;370.6181
419.4206;370.6181
419.9344;370.6106
410.9269;370.6088
419.6738;370.605
420.0787;370.5938
415.2544;370.5919
420.5738;370.5694
413.9381;370.5562
413.8219;370.5544
419.9456;370.5525
413.8406;370.5506
410.9719;370.545
419.7506;370.5412
419.8181;370.5394
411.6525;370.5338
418.7663;370.5281
411.5456;370.5169
414.8569;370.5113
413.8125;370.5075
418.095;370.47
410.895;370.4569
419.925;370.425
418.4419;370.4175
410.8987;370.395
418.6594;370.3725
420.2119;370.3706
420.1856;370.3687
419.4937;370.3687
419.9887;370.3687
419.775;370.3669
419.7731;370.3613
420.4012;370.3556
418.8;370.35
413.8594;370.3331
420.5006;370.3219
413.4375;370.305
415.0781;370.3031
419.7938;370.2731
418.6669;370.2694
415.0669;370.26
418.7119;370.2375
420.1913;370.2319
420.375;370.2225
413.6681;370.1775
420.1425;370.1756
415.2263;370.1381
419.7393;370.1212
411.0187;370.0931
413.6512;370.0875
419.88;370.0875
411.5663;370.0856
420.3037;370.0819
411.6469;370.0744
414.7931;370.0669
415.1156;370.0612
411.0225;370.0575
419.835;370.0556
419.7412;370.0556
420.6431;370.0294
419.775;370.005
419.4;370.0031
420.1969;369.9825
420.69;369.9731
413.7938;369.9488
419.7619;369.9488
419.9006;369.9262
420.4556;369.9225
414.9731;369.8925
410.8819;369.8569
419.9944;369.8513
420.2137;369.8475
413.3981;369.8419
420.4875;369.84
420.1031;369.8138
414.7331;369.8006
413.64;369.7988
420.0469;369.7969
420.5212;369.7706
