K5PC5CH.OP;K5T5_2.PV;K5T18_1.PV;K5F3.PV
30.27109;658.4943;210.1108;2058.099
31.78641;664.5156;210.1106;2085.653
31.85849;662.9615;210.1104;2078.505
31.6412;661.9359;210.1102;2081.643
31.51151;674.3141;210.1096;2187.02
29.96672;662.7224;210.1087;2080.167
31.91474;663.7719;210.1086;2087.608
31.72271;664.3479;210.1083;2109.485
31.61568;661.0568;210.1083;2087.191
30.24823;658.325;210.1079;2031.88
30.3837;665.5062;210.1075;2121.992
32.02708;663.1969;210.1075;2091.48
30.57875;665.9219;210.1073;2110.502
31.64484;667.2239;210.1073;2099.802
31.99813;665.0714;210.1071;2094.385
30.54714;664.5172;210.1065;2107.188
29.68443;663.2479;210.1065;2060.216
31.56141;663.8474;210.106;2102.752
30.6038;667.1307;210.1054;2113.931
30.47745;665.6922;210.105;2105.678
31.6388;661.7693;210.105;2088.087
29.86995;660.237;210.105;2069.936
30.36958;664.4177;210.1048;2110.684
31.5138;664.3828;210.1048;2095.073
32.02729;660.7995;210.1046;2090.161
30.33167;659.5859;210.1046;2062.987
30.30464;658.0984;210.1042;2048.557
30.34349;667.301;210.1037;2099.198
31.62161;664.8214;210.1029;2100.271
31.81766;665.2896;210.1027;2104.621
29.83203;660.1766;210.1027;2072.867
30.35271;667.1375;210.1023;2110.786
31.56536;664.1;210.1023;2086.06
30.13849;659.2573;210.1021;2043.089
30.40313;661.8464;210.1019;2125.514
30.46573;665.3787;210.1017;2124.395
30.33479;664.8464;210.1012;2116.446
32.27713;676.4515;210.101;2216.551
31.89443;662.4891;210.101;2088.854
31.84521;660.7245;210.101;2083.629
31.41255;664.1937;210.101;2082.58
31.75505;662.9542;210.1004;2083.521
30.29417;655.8359;210.1002;2051.786
29.33208;654.1166;210.1;2034.843
30.40557;667.9604;210.0998;2129.02
30.83339;664.0703;210.0996;2100.435
30.08427;656.4708;210.0996;2063.652
30.36578;656.4188;210.0994;2053.02
31.99203;661.3682;210.0988;2102.053
30.375;668.3016;210.0977;2117.11
31.79193;665.8094;210.0977;2104.187
29.5801;648.0984;210.0969;1958.411
29.91964;663.4432;210.0967;2063.172
31.89479;661.4177;210.0963;2078.342
30.40526;665.2646;210.096;2109.828
30.29104;659.2958;210.096;2048.456
30.40323;658.8224;210.0958;2050.982
31.87797;663.4469;210.0956;2083.399
30.35344;666.174;210.0954;2121.337
31.61849;661.6406;210.0948;2088.552
31.90271;664.1036;210.0946;2099.424
31.76734;663.424;210.0946;2082.89
32.20641;663.7823;210.0942;2090.151
32.01901;664.2625;210.094;2086.555
30.39891;659.6234;210.094;2020.226
31.9188;662.2401;210.0933;2078.964
30.18651;666.1365;210.0929;2101.929
30.31094;657.8417;210.0927;2047.297
32.16234;661.6766;210.0921;2096.963
30.68526;668.7615;210.0919;2113.395
30.30115;656.7224;210.0917;2052.129
30.26797;659.8422;210.0902;2055.722
29.96271;663.7292;210.09;2082.28
31.66838;663.139;210.0898;2078.115
30.70323;667.0005;210.0896;2123.279
30.86036;662.5172;210.0894;2101.829
32.12406;661.088;210.0894;2098.181
29.40844;660.0135;210.089;2077.695
30.31531;669.701;210.0887;2127.158
31.95635;665.8536;210.0885;2091.949
30.18094;655.7568;210.0881;2043.781
31.46552;664.1031;210.0875;2104.251
31.78193;667.9776;210.0871;2106.686
30.32979;666.2969;210.0869;2122.954
30.25568;659.1693;210.0865;2063.427
30.57745;669.4615;210.0863;2125.518
30.51599;664.9417;210.0862;2109.723
31.89453;665.5984;210.0858;2097.883
30.11068;657.8406;210.0854;2041.702
32.68146;675.4333;210.085;2178.605
31.93719;663.4984;210.085;2091.824
31.68687;663.5709;210.0848;2105.047
32.10573;658.9443;210.0848;2082.6
32.02953;663.3484;210.0846;2087.675
29.73625;658.8328;210.0844;2073.042
30.32469;658.3474;210.0842;2033.621
31.72266;661.8964;210.084;2089.609
31.52714;662.312;210.0827;2094.869
31.80766;661.9198;210.0827;2083.763
31.98818;666.1594;210.0825;2094.383
30.25922;661.101;210.0825;2047.182
29.85312;658.9615;210.0823;2060.414
30.54807;665.462;210.0819;2113.384
31.93708;661.7448;210.0819;2083.687
30.35172;661.0198;210.0817;2047.656
31.54338;666.9786;210.0815;2110.363
29.83891;659.2662;210.0815;2063.18
30.60245;665.2584;210.0813;2112.73
30.67901;665.0422;210.0806;2115.586
30.18724;654.9568;210.0804;2032.891
32.15062;663.9854;210.0802;2090.095
30.1088;656.2599;210.08;2042.686
30.27516;666.0865;210.0792;2130.552
31.58755;676.1135;210.079;2178.33
30.61172;662.0979;210.079;2112.164
31.95766;665.0286;210.079;2101.385
29.68156;661.1213;210.079;2067.963
30.34359;659.9396;210.0785;2048.53
31.51703;663.4963;210.0783;2108.324
31.62109;665.0073;210.0779;2103.355
31.73552;667.8021;210.0777;2100.047
31.90141;664.3333;210.0777;2089.005
29.48573;660.7864;210.0777;2069.637
31.80573;664.6563;210.0775;2098.844
31.60208;665.0948;210.0771;2093.986
29.65937;662.0807;210.0769;2080.155
30.38146;664.9849;210.0767;2114.916
32.22026;663.7239;210.0758;2092.894
30.35901;660.512;210.0752;2048.23
30.27349;657.1417;210.0748;2039.398
30.7438;662.6432;210.0746;2095.844
31.44057;663.0604;210.0744;2102.264
30.34302;659.8542;210.0735;2054.505
30.14865;669.3156;210.0733;2101.135
30.01234;665.4167;210.0733;2069.874
29.84146;662.4755;210.0727;2074.638
30.51474;666.5323;210.0723;2106.521
32.08427;660.674;210.0723;2093.86
31.53854;661.5052;210.0719;2076.012
29.99229;662.9615;210.0715;2063.884
29.55427;661.4099;210.0713;2074.389
31.96635;661.6917;210.0708;2102.105
32.05844;663.4771;210.0704;2090.375
32.03812;663.237;210.0702;2085.851
31.84885;665.0286;210.07;2100.185
32.01516;664.5812;210.0698;2093.413
31.91807;664.6182;210.0696;2083.977
30.31099;660.2578;210.0694;2048.844
30.2763;665.0724;210.069;2116.996
30.59307;663.1141;210.069;2107.791
30.81672;661.9156;210.069;2102.764
30.61448;666.8406;210.0683;2129.164
30.46068;667.3594;210.0683;2117.695
29.79589;662.5563;210.0683;2074.598
31.86495;662.7333;210.0681;2083.154
31.62849;670.9359;210.0679;2154.679
30.39552;665.3005;210.0679;2118.965
31.89229;663.6885;210.0679;2085.203
30.83401;661.3094;210.0677;2102.1
30.34089;661.1797;210.0677;2029.961
31.92797;663.6964;210.0671;2094.72
29.4463;652.9562;210.0671;2003.025
31.6301;663.8484;210.0667;2085.085
30.3862;665.8224;210.0656;2111.95
30.39614;667.6932;210.0654;2122.007
30.19;658.2406;210.0654;2051.471
30.09292;659.9354;210.0654;2037.547
30.28974;660.1735;210.0652;2046.804
30.78172;665.7604;210.0644;2121.428
32.00385;663.5052;210.064;2088.324
30.85682;663.9599;210.0631;2104.509
30.89974;666.5765;210.0625;2116.205
30.29042;664.2953;210.0623;2115.061
31.34667;662.5115;210.0621;2086.192
29.52323;660.8615;210.0621;2075.527
30.42734;660.8771;210.0617;2091.551
31.64693;663.7547;210.061;2095.701
31.96599;660.0266;210.061;2079.613
31.93479;667.5989;210.0608;2099.362
30.18208;658.1339;210.0608;2045.364
30.45807;668.0682;210.0606;2128.44
31.69609;664.4406;210.0606;2094.279
31.78536;662.3489;210.0606;2087.803
29.68552;647.1052;210.0604;1960.983
30.80854;664.2896;210.0602;2107.144
31.63427;660.2859;210.0598;2097.333
31.73177;664.162;210.0592;2090.798
31.66792;664.9432;210.059;2109.135
30.16641;655.6422;210.059;2041.124
31.19563;664.7719;210.0583;2104.747
29.65552;645.2547;210.0579;1965.537
31.76448;664.3224;210.0571;2087.184
31.9962;662.3573;210.0562;2085.569
31.81682;676.212;210.056;2181.466
30.16875;654.8427;210.056;2043.1
31.94182;662.9573;210.0558;2086.457
30.32391;658.8912;210.0556;2060.682
30.33734;658.1667;210.0556;2023.578
30.51448;657.6594;210.055;2047.083
30.79849;666.4599;210.0546;2109.255
31.71239;663.3214;210.0546;2086.262
31.99479;658.9109;210.0546;2085.997
30.30292;660.6776;210.0546;2062.967
30.14198;656.0765;210.0546;2039.539
30.24641;653.7073;210.0546;2026.57
31.57297;662.5656;210.0544;2086.72
30.06906;662.4141;210.0544;2063.373
31.91688;663.0448;210.054;2090.191
30.26901;660.2255;210.0533;2049.001
29.42531;656.5833;210.0531;2003.879
30.98339;660.7797;210.0529;2104.028
31.94453;662.287;210.0521;2092.693
31.69615;663.0495;210.0521;2086.776
29.93109;660.2677;210.0519;2063.666
31.86385;666.2453;210.0513;2107.526
30.48682;663.8312;210.051;2088.608
30.50823;666.4792;210.0504;2105.126
31.87625;663.3318;210.0504;2090.63
30.11563;660.3724;210.0502;2061.122
31.50281;661.5974;210.0498;2081.804
30.33854;656.4167;210.0498;2045.351
31.93135;664.1198;210.0496;2092.913
30.80792;664.3849;210.0494;2114.872
30.23906;661.4833;210.0494;2063.154
29.97688;663.0724;210.0479;2085.679
31.87963;662.1292;210.0479;2079.471
31.7963;660.8693;210.0477;2089.93
29.91432;657.4;210.0475;2063.688
32.16953;663.2974;210.0473;2086.682
29.69786;650.513;210.0473;1981.388
30.60026;669.7307;210.0469;2121.641
29.40854;649.913;210.0465;2001.991
30.24286;661.3781;210.0462;2058
32.05838;663.9484;210.046;2099.752
31.35755;664.187;210.046;2086.665
30.24854;655.9167;210.046;2053.629
29.46338;660.587;210.0458;2078.69
30.41531;662.4094;210.0456;2103.986
30.29651;657.7349;210.0454;2055.2
30.21885;655.8599;210.0452;2034.036
31.61563;664.2182;210.0448;2101.499
30.45995;662.7864;210.0446;2111.761
30.32906;667.5886;210.0444;2120.073
30.10594;659.4963;210.044;2035.131
29.94641;658.4182;210.0435;2070.063
31.79422;662.9109;210.0431;2075.958
30.04323;656.9823;210.0425;2044.428
29.20812;651.0656;210.0421;2009
30.49594;665.9927;210.0415;2103.318
30.28495;654.4188;210.0415;2038.775
29.04193;654.1813;210.0415;2001.599
30.58432;665.0031;210.0412;2124.594
31.71719;665.5844;210.041;2087.812
31.86146;663.6797;210.0406;2096.553
30.30984;663.5823;210.0394;2106.171
29.7624;658.3958;210.0394;2068.947
30.22266;659.6141;210.0394;2059.793
31.65104;665.037;210.0392;2095.052
30.31984;659.4391;210.0392;2040.811
30.64453;664.2422;210.0387;2103.313
30.77917;659.6287;210.0385;2100.024
30.37875;667.6198;210.0381;2120.351
30.89995;666.2443;210.0381;2111.739
31.55484;667.0787;210.0381;2105.801
31.91687;665.8021;210.0371;2093.178
31.69917;665.6651;210.0371;2089.365
30.33031;657.6344;210.0365;2041.821
31.74458;667.7786;210.0358;2104.828
30.23781;659.5266;210.0358;2045.388
31.69641;665.9589;210.0356;2095.216
30.6513;666.1083;210.035;2109.952
31.26078;666.3937;210.0348;2104.316
31.75838;661.2292;210.0338;2095.582
30.26693;657.4011;210.0335;2044.109
30.29297;665.7484;210.0333;2109.658
30.67271;664.7239;210.0331;2110.897
31.96344;663.0911;210.0327;2085.321
32.00609;662.5068;210.0325;2089.423
30.37719;665.5208;210.0323;2130.449
30.28677;668.1771;210.0323;2130.277
31.67714;663.95;210.0319;2099.668
29.79328;660.7318;210.0317;2073.862
31.86974;663.4432;210.0315;2087.794
32.00016;664.063;210.0313;2093.328
29.75792;662.5818;210.0313;2075.738
30.19906;658.8318;210.0313;2046.85
30.48594;664.5974;210.031;2109.982
31.66068;663.6193;210.031;2095.183
29.96141;661.0938;210.031;2067.761
32.05312;662.9208;210.0308;2094.609
31.71583;660.5927;210.0304;2081.441
30.3575;658.6458;210.0304;2043.274
30.7875;661.2057;210.0298;2098.797
30.31724;655.1088;210.0294;2046.655
31.01917;666.9432;210.0292;2117.63
31.80094;660.6708;210.0292;2066.173
28.93891;652.8521;210.0292;2003.199
30.71557;663.7188;210.029;2101.622
32.13271;663.486;210.0285;2091.329
31.98385;662.4646;210.0285;2087.749
29.70359;662.8839;210.0283;2077.779
30.73474;663.9938;210.0277;2114.914
29.655;661.725;210.0277;2078.651
30.31958;667.8641;210.0273;2123.649
31.69698;662.139;210.0271;2084.164
31.55198;663.3745;210.0269;2101.412
31.02745;664.6271;210.0267;2100.16
29.45604;661.5286;210.0267;2075.82
30.2199;664.3406;210.026;2104.991
30.38781;658.9302;210.0258;2040.829
29.43422;656.9792;210.0258;2020.05
29.70135;662.5917;210.0256;2080.675
30.41365;659.0573;210.0256;2022.682
29.11875;652.7062;210.0252;2008.566
30.09031;661.4011;210.0246;2044.625
30.15057;659.639;210.0242;2059.075
30.28938;666.0391;210.024;2128.968
30.37276;666.0495;210.0237;2117.934
31.91182;664.2537;210.0237;2088.437
31.79177;663.0552;210.0237;2084.324
30.80599;663.1766;210.0233;2072.315
31.85411;663.3906;210.0231;2090.74
32.0537;664.3594;210.0229;2099.407
29.99109;656.0552;210.0229;2033.832
31.61234;664.2552;210.0215;2086.448
31.99537;663.7943;210.0215;2084.148
30.69724;668.2943;210.0213;2128.206
29.67786;658.8088;210.0213;2078.647
31.99344;664.1563;210.021;2088.241
31.71807;663.1745;210.0208;2085.022
29.99682;663.7985;210.0208;2071.169
31.87625;661.2089;210.0206;2087.354
31.69885;663.1182;210.0206;2086.52
30.26547;668.2229;210.0202;2117.815
31.44188;666.4391;210.0202;2096.813
30.46719;663.0031;210.0202;2074.989
30.74333;665.5531;210.02;2122.556
30.90422;665.7286;210.0181;2102.201
30.24469;659.9802;210.0181;2042.816
30.64922;669.7328;210.0175;2127.277
30.42917;660.1229;210.0175;2047.127
30.82813;662.4224;210.0173;2105.737
32.12771;662.2963;210.0173;2091.227
29.78662;662.2286;210.0173;2081.799
29.96219;660.6281;210.0173;2081.133
29.54115;660.3104;210.0173;2060.008
30.3037;667.6016;210.0171;2120.187
30.50354;665.6589;210.0169;2125.971
31.70474;660.2266;210.0169;2085.44
30.47453;663.5438;210.0167;2106.746
30.45109;666.5187;210.016;2128.31
31.57141;667.7781;210.0156;2107.549
31.49167;668.2969;210.0152;2111.59
31.005;666.7406;210.014;2114.909
30.42979;666.0172;210.0125;2111.539
30.90214;663.4052;210.0125;2107.102
30.71068;665.3094;210.0125;2099.593
29.58505;665.8677;210.0125;2075.469
29.48016;659.0057;210.0121;2068.629
31.8425;665.5125;210.0119;2091.152
30.34208;666.4302;210.0115;2120.972
31.885;658.962;210.0115;2088.029
30.54443;664.7985;210.0112;2123.513
30.80927;662.4729;210.0112;2102.038
31.61635;662.312;210.0106;2091.138
30.68161;664.8406;210.0102;2115.412
32.01354;663.1896;210.0098;2099.046
29.9987;661.5089;210.0094;2062.515
29.65088;662.0281;210.0092;2080.224
30.46625;655.7416;210.009;2027.324
30.58109;666.9734;210.0081;2127.427
30.71724;666.7985;210.0081;2119.162
31.69276;661.2021;210.0081;2089.584
30.84719;667.9651;210.0079;2117.847
31.93203;665.0068;210.0079;2107.374
31.87963;663.7776;210.0079;2083.681
31.76568;664.0156;210.0077;2087.385
30.28635;668.0167;210.0075;2122.572
32.11151;660.9;210.0071;2081.385
30.27406;663.4213;210.0069;2114.809
32.00031;661.5375;210.0067;2096.795
30.22385;658.9573;210.0067;2061.513
30.19776;660.4047;210.0067;2042.679
31.97375;660.8635;210.0065;2088.379
31.68349;662.2573;210.0063;2102.602
29.38094;653.3036;210.0063;2017.793
31.83943;666.3828;210.0058;2108.595
30.36583;664.5349;210.0056;2110.325
30.36401;665.0557;210.0054;2114.754
30.93354;667.5594;210.0052;2139.11
30.46219;667.6511;210.005;2121.612
30.92323;665.9406;210.0048;2105.994
31.8387;665.3594;210.0044;2100.89
31.63052;663.9412;210.0042;2108.09
32.03057;661.5521;210.0042;2090.382
31.68302;660.8292;210.0035;2080.321
31.60896;664.5734;210.0031;2100.119
30.39578;658.124;210.0029;2045.909
30.53089;666.0765;210.0027;2127.72
31.91396;663.4594;210.0021;2101.715
30.37536;662.738;210.0015;2119.757
31.98651;663.0162;210.0015;2082.228
31.94677;661.6099;210.0013;2102.48
31.65792;661.001;210.001;2083.001
30.19505;656.9385;210.001;2063.52
30.3201;666.1641;210.0008;2110.655
29.64099;664.6521;210.0008;2081.813
30.65984;663.8219;210.0004;2125.954
30.76995;667.0427;210.0004;2123.023
29.35083;650.8641;210.0004;2010.796
32.02672;662.9078;210.0002;2083.412
29.98318;658.8666;210.0002;2062.77
29.87427;663.4156;209.9994;2070.017
31.83318;666.3922;209.9992;2102.526
31.89333;662.1604;209.9992;2096.582
31.9675;662.7531;209.9983;2088.749
29.57271;658.8719;209.9983;2080.817
30.9249;664.2026;209.9979;2097.969
30.43469;659.188;209.9973;2046.546
29.36896;652.999;209.9973;2022.15
30.85818;661.2391;209.9971;2052.008
31.86984;661.3265;209.9965;2083.967
31.77151;661.426;209.9962;2079.052
29.71016;663.4995;209.9958;2082.107
30.29844;653.5541;209.995;2034.168
31.64104;662.326;209.9948;2092.725
29.85776;661.8937;209.9948;2082.394
31.84438;663.4958;209.9944;2097.514
30.63745;667.2667;209.9942;2107.334
29.98521;659.0458;209.9942;2049.254
30.74969;665.138;209.994;2122.531
30.48417;665.2917;209.9935;2106.605
30.40339;666.8583;209.9931;2117.456
31.69443;675.1021;209.9927;2181.28
30.53885;662.8729;209.9921;2122.037
30.46344;661.4896;209.9919;2090.659
31.71208;663.4313;209.9919;2086.48
30.10552;659.2557;209.9917;2059.536
31.52448;662.6365;209.9915;2083.98
32.17859;661.5505;209.9915;2068.812
31.92891;665.2313;209.991;2094.702
31.67224;659.9734;209.991;2084.821
31.53089;662.7328;209.99;2105.667
30.28354;665.5911;209.9896;2119.485
31.46698;663.4792;209.9881;2094.808
29.30156;654.574;209.9881;2010.897
29.68781;659.1016;209.9877;2069.106
32.19724;664.9474;209.9875;2093.736
30.2776;656.4911;209.9871;2043.29
30.59193;665.5833;209.9869;2109.769
30.48719;665.8917;209.9865;2124.775
31.79333;661.763;209.9865;2091.794
29.22276;653.1635;209.9863;2008.107
32.0438;666.4005;209.9858;2083.167
32.11609;662.0849;209.9856;2085.903
31.50438;667.9172;209.9852;2103.057
29.5462;660.4276;209.9852;2064.941
31.82448;664.1213;209.9837;2096.541
31.83359;661.0682;209.9837;2088.938
30.2501;660.2318;209.9837;2064.114
30.25453;664.8531;209.9829;2116.547
29.40599;661.5495;209.9829;2080.008
30.245;658.3594;209.9829;2063.609
32.28901;677.5844;209.9827;2207.669
30.85464;665.924;209.9827;2098.866
29.50385;664.0297;209.9827;2075.328
31.78766;663.7255;209.9819;2106.746
31.70531;662.7463;209.9819;2079.238
32.20708;665.0255;209.981;2080.394
31.76406;661.8651;209.9806;2098.358
31.78662;663.9219;209.9804;2088.761
30.93672;664.5245;209.9802;2111.544
32.07224;663.4594;209.9802;2093.167
31.90521;662.8641;209.9802;2093.082
31.8125;665.5172;209.9802;2092.76
29.63078;660.0911;209.9798;2078.029
30.28287;659.3849;209.9798;2057.44
30.26365;668.6693;209.9796;2128.385
30.82521;663.5698;209.9796;2118.675
30.89068;665.3724;209.9787;2103.056
31.96828;663.2474;209.9787;2082.471
29.59505;662.9698;209.9785;2073.566
30.27073;662.676;209.9781;2103.599
31.85406;663.1156;209.9781;2099.929
30.23713;660.5115;209.9779;2061.315
29.73693;663.2917;209.9771;2071.664
31.60021;660.3641;209.9769;2079.844
31.71412;664.1922;209.9769;2075.917
32.06271;663.9073;209.976;2083.145
32.07391;661.5286;209.9758;2086.047
30.30297;658.5818;209.9754;2049.198
29.37344;654.6208;209.9746;2020.058
30.48245;665.4135;209.9742;2109.174
32.00396;663.174;209.974;2090.714
30.31156;654.0318;209.9738;2048.282
31.39479;662.1068;209.9735;2102.52
30.92411;664.4484;209.9731;2105.261
31.50016;666.4714;209.9727;2108.19
31.79609;661.0765;209.9719;2087.234
31.66953;663.9291;209.9717;2092.09
30.54349;664.6656;209.9715;2110.775
29.80552;662.2656;209.9713;2087.714
31.75323;661.4182;209.9713;2083.78
30.47417;669.9427;209.971;2122.721
31.67417;664.7646;209.971;2103.861
31.6637;660.7281;209.971;2079.96
31.65016;661.7349;209.9706;2085.6
31.9499;664.187;209.9702;2091.389
29.51922;655.2802;209.9702;2004.812
31.64302;665.25;209.97;2104.939
31.47146;665.5292;209.9698;2103.25
30.33448;660.05;209.9698;2053.421
30.72276;664.2719;209.9696;2117.884
29.57068;652.6031;209.9696;2001.868
32.03422;665.2458;209.9685;2083.207
29.54677;664.4063;209.9685;2075.214
31.98474;666.3068;209.9683;2095.795
30.15156;657.9719;209.9683;2044.005
31.67042;666.013;209.9679;2103.703
30.38365;662.1422;209.9677;2056.005
30.78917;662.3292;209.9671;2098.247
29.70245;651.7047;209.9671;1988.355
29.87708;658.4036;209.9669;2062.149
31.94495;661.6141;209.9665;2087.587
29.63974;662.8104;209.966;2074.228
32.2313;676.1036;209.9658;2213.452
31.63807;667.0318;209.9658;2103.694
31.90865;660.6651;209.9652;2085.467
32.11984;662.111;209.9648;2086.711
32.22224;663.949;209.9648;2084.272
30.17958;658.0656;209.9648;2064.284
30.92104;666.1604;209.9646;2117.651
31.87995;660.8182;209.9646;2070.645
30.22958;666.7844;209.964;2130.774
30.84042;669.4302;209.964;2114.382
31.21531;663.3063;209.964;2104.899
29.51396;658.5958;209.964;2074.707
31.97333;660.1193;209.964;2073.009
31.70391;663.1865;209.9623;2087.82
30.36026;661.0396;209.9619;2086.168
31.53417;665.0875;209.9619;2078.033
30.90359;664.6656;209.9615;2110.636
31.93682;664.8411;209.9606;2108.449
30.39521;666.0219;209.9604;2127.545
31.68547;665.4604;209.9604;2084.71
30.93115;664.05;209.9594;2105.864
30.92776;661.7828;209.9594;2068.756
31.8551;662.1823;209.9588;2090.325
30.90641;663.8724;209.9583;2104.031
32.05198;662.7667;209.9569;2084.719
31.86182;665.9401;209.9567;2094.961
30.48651;668.5823;209.9563;2124.271
31.93271;664.5541;209.956;2084.667
32.04724;662.6661;209.9556;2094.043
30.50208;665.1688;209.9554;2126.968
30.77635;667.8703;209.9554;2123.525
31.61594;663.9255;209.9548;2092.193
32.065;663.1099;209.9546;2085.84
30.98083;662.0234;209.9544;2100.355
29.91656;659.7875;209.954;2070.369
30.58745;664.2026;209.9538;2110.183
32.13682;662.8625;209.9538;2091.067
