K5LCV1I.PV;K5F5.PV
40.39979;27.56793
40.97515;27.56816
40.01333;27.56822
40.45;27.56903
37.76974;27.56919
40.50422;27.56921
37.39219;27.56941
38.41391;27.56957
40.0863;27.57027
41.25406;27.57124
39.71312;27.57141
38.40578;27.57168
38.6162;27.57191
38.4013;27.57233
40.88698;27.57312
38.83224;27.57323
39.41037;27.5733
41.15797;27.57345
38.39838;27.57345
37.26891;27.57364
41.37698;27.57372
37.92588;27.5742
37.72318;27.57443
38.15323;27.57472
37.30531;27.57529
38.05807;27.57541
37.55479;27.57573
38.12224;27.57649
41.18443;27.57653
38.76594;27.5768
40.31141;27.57698
41.69104;27.57729
39.14412;27.57774
36.91443;27.57853
37.9511;27.57864
39.00964;27.57922
40.61662;27.57959
39.54609;27.57971
40.42333;27.58019
40.18349;27.58029
37.86427;27.58127
38.74073;27.58157
40.50797;27.58163
38.55125;27.58223
40.855;27.58227
37.95458;27.58233
40.7788;27.58246
37.06099;27.58249
40.21537;27.58332
37.88187;27.58358
39.45562;27.58481
40.30656;27.58508
40.23917;27.58526
38.34214;27.58546
38.80771;27.58551
39.33458;27.58567
40.58203;27.5864
40.52906;27.58675
39.20724;27.58679
40.7361;27.58731
40.38656;27.5874
41.26885;27.58755
39.4438;27.58771
40.2;27.58776
38.56964;27.58824
40.4436;27.58913
40.9574;27.58934
39.07682;27.58973
37.70911;27.59007
38.2126;27.59052
40.80948;27.5906
37.26672;27.59066
39.8886;27.59072
38.46406;27.59126
39.11948;27.59201
39.78979;27.59331
37.41672;27.59333
40.23703;27.59366
39.81927;27.59369
40.30989;27.59391
37.83339;27.5941
39.87088;27.59413
38.53792;27.59413
37.70109;27.59441
38.3651;27.59451
38.28568;27.59455
37.55781;27.59514
40.98339;27.59518
38.1237;27.59523
38.44229;27.59574
41.18078;27.59597
40.45797;27.5963
38.90432;27.59675
37.82932;27.59678
40.39255;27.59678
40.54109;27.59698
40.40292;27.59726
40.23448;27.59741
37.97818;27.59767
39.96432;27.59784
39.33099;27.59891
41.45969;27.59897
40.87989;27.59925
41.05151;27.59955
38.79562;27.59959
37.76062;27.59987
38.7725;27.60052
38.79521;27.60076
38.99068;27.60094
41.08099;27.60122
39.90292;27.60166
37.80458;27.60184
40.66938;27.60206
38.13161;27.6021
38.53761;27.60214
38.68594;27.60221
37.35448;27.60232
38.41766;27.60309
40.98271;27.60327
40.49437;27.60389
40.43453;27.60461
40.38562;27.60471
38.41406;27.60494
39.7049;27.60567
41.01667;27.60649
38.3437;27.60725
37.85995;27.60763
37.21891;27.60769
39.13672;27.60811
37.86651;27.60861
38.93375;27.61053
39.78505;27.61056
38.90958;27.61131
39.95901;27.61136
37.59906;27.61143
41.4738;27.61148
40.99443;27.61272
38.67682;27.61274
38.51385;27.61274
39.0901;27.61354
40.7537;27.6142
39.07656;27.61447
40.29073;27.61478
38.97385;27.61501
40.56255;27.61509
37.69771;27.61523
40.13708;27.6156
40.91823;27.61596
38.39182;27.61603
39.27864;27.61637
40.77974;27.61648
41.40615;27.6166
39.29552;27.61703
39.75542;27.6173
38.8413;27.61769
38.87641;27.61809
39.01188;27.61825
40.96932;27.61856
39.32484;27.61858
40.13703;27.61879
40.64932;27.61904
40.58891;27.61967
41.30401;27.6199
40.57781;27.62046
38.36698;27.62062
38.18464;27.62108
37.93557;27.62149
39.70948;27.62274
38.54052;27.62293
41.40453;27.62523
41.64385;27.62585
40.25422;27.62618
40.11359;27.62666
39.76766;27.62667
38.18349;27.62674
37.81781;27.62733
40.34599;27.62736
40.08464;27.62737
41.21115;27.62768
38.80583;27.62856
38.59922;27.62865
38.8424;27.62879
38.90391;27.62918
41.15443;27.6292
37.40995;27.62938
40.06839;27.62983
39.94854;27.62988
41.26011;27.62996
38.7925;27.62997
38.31875;27.63001
38.16068;27.63029
39.22323;27.6303
41.42922;27.63071
39.92641;27.6315
38.31552;27.63181
39.4712;27.63199
38.04146;27.63251
39.69078;27.63263
38.36896;27.63286
38.23708;27.63296
40.78385;27.63322
38.92963;27.63324
39.67693;27.63339
39.17432;27.63395
38.31052;27.63414
37.66146;27.6345
39.92609;27.63506
39.20135;27.63512
39.81083;27.63542
38.845;27.63549
39.12578;27.636
37.16037;27.63683
41.03203;27.63706
39.98463;27.63728
39.21359;27.63761
39.16177;27.63788
38.47781;27.6383
41.46938;27.63942
39.26859;27.63948
41.20901;27.63948
38.78656;27.63979
37.54823;27.63983
39.93224;27.63988
37.21865;27.63998
38.89463;27.64034
38.26401;27.64078
39.24276;27.64109
40.58839;27.64252
37.91479;27.64386
39.06047;27.64397
37.98396;27.64453
40.48948;27.64473
37.94776;27.64503
40.40734;27.64512
41.59864;27.64534
40.87088;27.64637
41.78172;27.64661
38.13255;27.64705
38.01323;27.64708
38.75974;27.6482
38.04807;27.64869
39.32068;27.6488
40.85781;27.64902
40.83594;27.64921
37.69271;27.65136
40.77276;27.65306
38.58979;27.65343
40.93854;27.65349
37.30938;27.65447
39.95427;27.65474
39.11042;27.65527
41.69989;27.65531
39.58297;27.65581
40.97531;27.6561
38.44729;27.65661
39.43771;27.65701
40.17755;27.65863
41.24396;27.65888
40.85078;27.66077
38.36807;27.66099
39.22948;27.66144
37.90953;27.66187
38.02615;27.6619
38.85432;27.66228
38.40974;27.66238
41.37714;27.66287
40.66672;27.66317
38.39031;27.66363
38.87276;27.66417
41.20187;27.66425
41.02427;27.6662
39.33812;27.66712
38.35239;27.66783
41.00927;27.66829
40.29849;27.66833
39.99448;27.66836
39.23979;27.66877
38.82047;27.66948
40.63078;27.67006
37.33969;27.67091
37.72469;27.67094
38.16833;27.67131
38.77287;27.67342
37.98833;27.6735
40.52521;27.67456
38.0626;27.67484
40.3563;27.6756
39.14943;27.67704
38.0063;27.67721
39.84985;27.67742
37.65948;27.67773
39.24974;27.67823
39.22287;27.67859
39.7513;27.6786
40.54167;27.67863
37.46203;27.67889
40.07901;27.6789
39.60406;27.67931
37.89885;27.67936
40.02365;27.67958
38.80495;27.68013
40.55416;27.68027
39.31068;27.68163
39.73536;27.68181
41.04338;27.68206
38.38292;27.68221
38.88109;27.68288
39.31792;27.68312
41.56849;27.68349
39.65151;27.68371
37.69411;27.68372
40.25365;27.6851
39.13849;27.68514
41.43807;27.68574
38.77485;27.68593
37.17281;27.68673
40.91261;27.68754
40.77557;27.68816
40.31359;27.68846
38.51036;27.689
39.13651;27.68902
39.31833;27.68902
38.88755;27.68937
38.50682;27.6895
39.47776;27.68998
38.2276;27.69018
37.91589;27.69062
38.08542;27.6909
40.84068;27.69107
38.80463;27.69112
40.2826;27.69144
38.27781;27.69194
39.49432;27.69202
38.97854;27.69212
39.30802;27.69214
41.38266;27.69225
39.21641;27.69313
39.05156;27.69393
41.31917;27.69398
38.7024;27.69445
39.23349;27.69489
38.68214;27.69609
37.79854;27.69611
38.73682;27.69648
40.76667;27.69653
41.04542;27.69664
39.36422;27.69687
39.0738;27.69716
39.0587;27.69788
37.94109;27.69813
41.14938;27.6982
38.28693;27.69837
40.98687;27.69895
38.0724;27.69912
37.77776;27.70028
40.81391;27.70035
41.88703;27.70115
37.91859;27.70156
38.33292;27.70162
39.38026;27.70169
41.51573;27.70189
38.27932;27.70198
39.22136;27.70242
39.20448;27.7025
38.26323;27.70269
38.89333;27.70302
41.43276;27.70311
40.82547;27.70383
41.82026;27.70406
40.68682;27.70528
39.68714;27.70563
37.50505;27.70574
39.32412;27.70612
40.90193;27.70616
40.95422;27.70631
37.97979;27.7065
41.0612;27.70671
38.66771;27.70673
41.12344;27.70679
40.38136;27.70725
41.23844;27.70741
39.44917;27.70744
40.49203;27.70805
38.80458;27.7083
38.16182;27.70846
41.05724;27.70852
40.10552;27.70899
38.4825;27.70907
38.38396;27.71027
40.56026;27.71116
38.18568;27.71157
38.68495;27.71187
38.48281;27.71198
40.34412;27.71242
40.94224;27.71277
37.14745;27.71299
38.50828;27.713
41.22078;27.71327
41.16198;27.71347
38.30375;27.71357
38.65875;27.71361
40.8263;27.71465
40.53229;27.71497
37.95958;27.71534
40.05984;27.71581
37.63052;27.71582
40.08974;27.71634
38.46714;27.71646
40.05604;27.7167
38.61354;27.71728
40.3787;27.71755
38.31453;27.71806
38.67344;27.71851
41.4113;27.7191
39.25292;27.71921
38.94448;27.71931
37.62141;27.72089
39.97943;27.72095
40.79052;27.72128
38.06479;27.72173
40.5626;27.72218
38.13781;27.72222
39.68;27.72255
40.19026;27.72377
39.57583;27.72406
38.60995;27.72476
38.34135;27.72484
39.50323;27.72499
41.36037;27.72515
39.93323;27.72529
37.14063;27.72677
37.69578;27.72699
41.45417;27.72836
39.20734;27.72883
38.37323;27.72943
38.87417;27.73047
41.66781;27.73058
39.74167;27.73087
38.67807;27.73102
40.84792;27.73159
37.88797;27.73254
40.16125;27.73366
38.39203;27.73476
38.19604;27.73502
37.97573;27.73513
38.53068;27.7369
40.95068;27.73707
40.12807;27.73715
38.97995;27.73761
38.40073;27.73809
39.89318;27.73844
40.49453;27.73901
40.40807;27.73935
39.57844;27.73973
41.91406;27.74002
41.30536;27.74049
39.18917;27.74104
39.40266;27.74141
38.08411;27.74191
37.91568;27.74298
38.58297;27.74321
40.53068;27.74495
38.25823;27.74547
41.41396;27.74626
38.04115;27.74631
41.54411;27.74637
37.82927;27.74668
38.83625;27.74718
40.33323;27.7485
40.24318;27.74951
39.11682;27.74961
39.93287;27.75232
40.84458;27.75379
40.35609;27.75408
39.94656;27.75491
37.97026;27.7551
37.40865;27.75672
38.38338;27.75695
40.11401;27.75875
40.70453;27.75876
41.26427;27.76021
40.55734;27.76061
40.23849;27.7611
40.23;27.76144
38.53422;27.76187
39.22328;27.76191
41.48302;27.76229
39.78172;27.76244
39.47739;27.76266
40.40974;27.76293
39.15349;27.7638
37.70365;27.76393
40.20609;27.76434
40.19239;27.76625
39.48292;27.76636
38.75552;27.76642
37.99234;27.7671
37.71797;27.7675
41.10771;27.76765
39.72917;27.76835
39.20323;27.76858
38.69062;27.76899
39.38453;27.7693
39.80026;27.77013
38.68135;27.7704
39.33932;27.77392
39.9901;27.77484
39.36406;27.77558
39.92057;27.77681
37.19495;27.777
39.6851;27.77727
40.08177;27.77793
39.355;27.77812
41.40828;27.77813
41.44849;27.77828
38.21375;27.78082
41.47115;27.78165
41.43661;27.78211
41.24854;27.78243
41.47911;27.78254
40.96672;27.78309
39.20844;27.78349
41.70646;27.78421
40.78651;27.78424
40.46443;27.78432
39.67036;27.78468
40.19917;27.78521
40.21146;27.78536
39.16484;27.78647
39.14063;27.78697
38.64;27.78723
41.17411;27.7877
40.55005;27.78785
41.49541;27.78863
38.78568;27.78872
40.78146;27.78945
40.3112;27.79007
37.56359;27.79026
40.25417;27.79027
38.13448;27.79074
38.18693;27.79092
38.10563;27.79175
38.74307;27.79274
38.46563;27.79324
39.43536;27.79469
37.36636;27.79479
39.95693;27.79498
41.86089;27.79532
38.17828;27.7957
40.52318;27.79574
37.01802;27.79578
40.62745;27.79582
38.29536;27.796
37.46682;27.79635
41.08891;27.79662
40.10057;27.79685
40.05687;27.79748
38.61943;27.79823
39.28885;27.7985
38.05547;27.7992
40.79469;27.79941
37.78844;27.79956
38.57807;27.80037
37.76807;27.80039
38.50031;27.80066
37.53427;27.80068
38.63193;27.80215
41.24948;27.80236
41.31531;27.80286
41.07235;27.80453
38.26641;27.80509
41.54641;27.80528
38.59505;27.80887
38.55417;27.8091
37.17786;27.81045
38.76844;27.81088
40.59432;27.81088
39.92271;27.81144
41.77792;27.81158
41.31422;27.81189
39.12245;27.81227
41.04542;27.81229
38.55146;27.81289
41.18198;27.81298
41.39672;27.81299
38.07099;27.81335
38.38193;27.81425
38.06339;27.81454
40.56443;27.81476
40.61016;27.81522
41.82787;27.81526
40.28537;27.81542
39.47323;27.81542
41.08187;27.81551
39.89448;27.81639
38.5137;27.81656
38.17953;27.81675
38.08286;27.81687
39.42755;27.81775
39.04323;27.81841
38.78584;27.81852
39.90588;27.81854
38.37766;27.81914
38.92391;27.81998
40.82969;27.82013
39.87193;27.82032
38.30083;27.82064
40.66906;27.82103
38.47073;27.82121
41.66932;27.82149
40.16547;27.82206
40.46625;27.82261
39.29161;27.82286
40.98214;27.82363
38.98489;27.82397
39.04229;27.82422
38.90307;27.82516
40.34182;27.82537
38.49193;27.82582
38.66807;27.82801
40.74031;27.82807
39.2975;27.82854
38.62604;27.82889
41.04411;27.82939
41.78;27.82973
38.01411;27.82983
41.83042;27.82986
38.6412;27.83043
40.3838;27.83082
38.93172;27.83213
41.49078;27.83323
40.05156;27.83478
38.09167;27.83499
41.50099;27.83503
41.33313;27.83588
37.87037;27.8361
38.73068;27.83646
40.41422;27.83663
37.92641;27.83675
38.19844;27.83738
40.18182;27.83751
41.85958;27.83831
37.95219;27.83914
41.60875;27.83934
40.36412;27.83989
41.10011;27.84013
41.85734;27.84059
37.83307;27.84095
38.46667;27.84212
40.18193;27.8425
41.37313;27.84347
40.37448;27.84359
39.07526;27.84395
41.01396;27.84533
39.67245;27.84612
36.46057;27.8478
41.39245;27.84837
38.55641;27.84861
37.85177;27.84868
41.6875;27.85128
39.57235;27.85151
39.47182;27.85252
38.16161;27.85348
38.56458;27.8538
39.41073;27.85403
39.96135;27.8547
39.68057;27.855
38.38334;27.85506
40.54302;27.85509
38.71563;27.85525
41.4537;27.85525
38.68208;27.8556
38.60307;27.85588
38.41719;27.8563
41.79937;27.8568
42.15391;27.85706
38.14063;27.8583
38.55463;27.85901
39.4225;27.85937
38.20641;27.85945
39.1675;27.86007
39.25078;27.86055
39.28011;27.8609
38.18766;27.86179
40.5274;27.86219
39.20604;27.86246
38.7687;27.86263
39.92739;27.86347
41.36526;27.86538
37.9325;27.86547
41.57396;27.86693
39.13615;27.86719
38.26854;27.86979
37.99297;27.87013
41.32422;27.87103
41.28693;27.87113
38.975;27.87178
41.43964;27.8725
39.92083;27.8727
39.77057;27.87333
40.6488;27.87335
38.4438;27.87376
41.54302;27.87397
37.88479;27.87466
38.33552;27.87483
40.76823;27.87491
39.35719;27.87512
41.75547;27.87533
40.25865;27.8755
38.90766;27.87565
38.72943;27.87606
40.42916;27.8772
38.75016;27.87783
41.09844;27.87801
38.75906;27.87804
38.04953;27.87816
41.15286;27.87833
38.79854;27.87883
39.57245;27.87955
41.33708;27.88072
41.2099;27.88074
40.51052;27.88123
39.16214;27.88132
39.86198;27.88225
38.62354;27.88238
39.65417;27.88266
40.09297;27.88274
41.38078;27.88296
41.21646;27.88348
39.42937;27.88368
39.82677;27.8837
39.78203;27.88383
37.91833;27.88388
39.14094;27.88399
38.67526;27.88418
39.73359;27.88443
40.81906;27.88596
38.92963;27.88609
39.47234;27.88628
38.76141;27.88639
41.09745;27.8871
38.3124;27.88744
39.81792;27.88792
41.22052;27.88794
37.86208;27.88822
41.03359;27.88849
42.20422;27.88911
38.36177;27.89021
37.82682;27.89102
38.58672;27.89104
37.55349;27.89174
39.93995;27.89186
40.84833;27.89235
38.51188;27.89353
39.82615;27.8942
40.52594;27.89429
39.50906;27.89579
39.03484;27.8959
38.73719;27.89611
41.52338;27.89617
38.82641;27.89622
38.59245;27.89665
40.51453;27.8972
42.05083;27.89843
38.77719;27.89859
40.08432;27.89908
38.26661;27.89971
40.27146;27.89987
40.03088;27.90024
40.16833;27.90042
40.70458;27.90082
41.21599;27.90154
39.03844;27.90158
40.01646;27.90182
41.13047;27.90185
37.81031;27.90307
38.56943;27.90314
37.9762;27.90396
39.35505;27.90396
40.48016;27.90472
38.14974;27.90518
38.32073;27.90587
40.58667;27.90643
39.55047;27.90675
39.27953;27.9069
38.54464;27.90697
38.07271;27.90763
38.49802;27.90764
40.12781;27.90945
40.69885;27.91024
37.91719;27.91094
39.20083;27.91153
40.33891;27.91224
39.75469;27.91271
40.39193;27.91271
38.47219;27.91274
41.29391;27.91274
42.05849;27.91379
40.37693;27.91401
37.8275;27.91522
38.31937;27.91577
37.74125;27.91601
38.42755;27.91658
39.04109;27.91662
42.08682;27.91711
38.23615;27.91739
38.67162;27.91785
41.91917;27.91794
39.2887;27.91826
39.13521;27.92029
39.33604;27.92214
38.08141;27.92302
38.11683;27.92313
40.46656;27.92363
40.33708;27.92427
40.90203;27.92471
38.94292;27.92473
40.71312;27.9256
39.86292;27.92675
42.03318;27.92726
39.27797;27.92863
38.01406;27.9288
41.59073;27.93013
41.45578;27.93021
41.7112;27.93032
39.39563;27.93047
39.99734;27.93139
38.46224;27.93149
39.20646;27.93164
42.19031;27.93219
39.00953;27.9335
37.90318;27.93499
38.2276;27.93506
39.10406;27.93537
39.97125;27.93587
38.53521;27.93618
41.83432;27.93668
39.9388;27.93682
39.20047;27.93779
38.53891;27.93781
39.62422;27.93815
39.49021;27.93847
38.40266;27.9395
41.39292;27.93961
38.31422;27.93976
39.49474;27.93989
39.21437;27.94107
40.14693;27.94125
39.32787;27.94151
41.5999;27.943
39.98714;27.9431
40.03854;27.94331
40.12761;27.94344
38.11578;27.94385
38.8751;27.94517
38.91354;27.94649
40.9287;27.94657
38.40995;27.94754
41.51922;27.94835
41.43458;27.9486
38.99661;27.94948
40.1037;27.94954
41.37437;27.95158
38.11953;27.95281
39.58323;27.95285
38.40573;27.95293
41.42099;27.9535
39.1075;27.95358
39.1287;27.95376
41.20979;27.9544
40.14281;27.95508
39.87505;27.95526
39.51448;27.9564
39.31208;27.95803
40.68547;27.95816
39.20297;27.95863
40.64135;27.95881
40.30104;27.95918
37.73026;27.95931
38.77693;27.95944
39.58036;27.95965
40.54302;27.96001
41.75729;27.96011
39.50849;27.96091
38.37146;27.96243
41.45974;27.96307
40.63688;27.96351
38.89463;27.96437
41.37193;27.96488
40.03922;27.965
39.45635;27.96565
40.34078;27.96614
41.29448;27.96655
40.97146;27.9668
41.71016;27.96692
41.19146;27.96696
40.49177;27.96851
39.74422;27.96916
40.6274;27.9694
41.8563;27.96958
39.01193;27.96972
38.03021;27.96986
41.49333;27.97129
39.96276;27.97196
39.13474;27.97331
41.41156;27.97349
37.88891;27.9735
38.26031;27.97353
41.80901;27.97359
41.53578;27.9745
41.22479;27.97469
37.67177;27.97493
39.38219;27.9754
38.50813;27.97547
38.84583;27.97782
41.4138;27.97803
39.2137;27.97833
42.08062;27.97942
42.69458;27.98056
38.70599;27.98135
41.61443;27.9821
39.9375;27.9824
41.81031;27.98268
39.14344;27.98339
41.46594;27.9846
39.19109;27.9852
38.23656;27.98537
39.81792;27.98541
38.74599;27.986
42.74401;27.98763
38.96427;27.98769
39.47052;27.98935
41.31886;27.99007
39.60958;27.99042
39.10588;27.9907
39.96979;27.99165
39.19943;27.9917
39.56792;27.99261
38.8012;27.99269
40.96927;27.99335
41.82687;27.9941
38.28719;27.99436
38.18922;27.99488
41.90323;27.99507
39.57156;27.99578
38.3889;27.99606
38.36693;27.99619
39.80323;27.99685
41.40297;27.99706
38.97505;27.99757
38.71412;27.9977
38.70864;27.99852
39.14734;27.99895
39.22438;27.99921
38.74859;27.99995
41.00854;28.00046
39.88641;28.00115
41.53953;28.00116
40.08203;28.00167
40.2711;28.00238
41.15745;28.00353
38.19943;28.00383
39.4725;28.00499
39.04417;28.00629
41.38734;28.00642
39.14031;28.00648
40.41323;28.00668
40.59385;28.00707
40.78031;28.00719
41.33307;28.00773
41.70604;28.00801
40.35771;28.00832
41.40662;28.00841
39.25318;28.00882
38.95;28.0094
40.59953;28.00985
40.30281;28.01038
40.35927;28.0108
38.9625;28.01226
39.72417;28.01258
38.21495;28.01345
41.96302;28.01396
39.14734;28.01415
38.12547;28.01443
39.79391;28.01505
37.90557;28.01508
41.65479;28.01606
39.14146;28.0161
41.19193;28.0166
38.20031;28.01679
40.45234;28.01714
40.6725;28.01777
38.8601;28.01803
39.97464;28.01813
40.23896;28.01869
41.99615;28.01883
41.67078;28.01909
41.21833;28.01982
39.8825;28.01995
39.47911;28.02023
41.67365;28.02125
40.93031;28.02143
41.02083;28.02161
37.73391;28.02174
39.36151;28.02274
39.80989;28.0241
40.89568;28.0249
38.95271;28.02529
38.44474;28.02591
40.38104;28.02722
38.24078;28.02761
37.81505;28.02798
40.36287;28.02869
39.29625;28.03035
38.40359;28.03043
39.33396;28.03115
40.84417;28.0315
41.67739;28.03152
37.84927;28.03164
41.33635;28.03172
39.41698;28.03266
38.61557;28.03275
42.21365;28.03325
41.72125;28.03444
38.48651;28.03476
41.0237;28.03577
38.63692;28.03594
38.84958;28.03635
40.12026;28.03636
41.03198;28.03669
38.80479;28.03685
40.86401;28.037
38.52042;28.03772
38.62375;28.03815
40.7401;28.03824
40.19802;28.0385
38.12047;28.0386
38.80812;28.03878
38.91412;28.03909
39.69062;28.04003
38.19609;28.04012
40.05203;28.04113
38.35146;28.04143
39.08901;28.04145
38.74729;28.04187
38.18859;28.04241
40.10292;28.04287
41.9587;28.04294
41.65656;28.04338
38.82469;28.04358
39.01839;28.04376
39.35792;28.04508
40.80729;28.04528
41.39953;28.04633
41.66261;28.04658
38.8264;28.04667
39.00344;28.04686
41.87589;28.04717
41.78432;28.04759
42.1262;28.04793
40.90661;28.04824
38.18328;28.04826
39.91063;28.04885
40.79599;28.05051
41.76172;28.05062
38.07557;28.05066
41.13151;28.05083
39.91995;28.05169
39.67036;28.05176
40.52802;28.05186
41.58906;28.05213
41.99521;28.05218
38.39755;28.05369
41.3937;28.05523
41.54198;28.05568
38.84156;28.05606
39.07495;28.05748
40.87151;28.05849
42.32828;28.0589
40.3826;28.05893
40.31099;28.06063
40.22698;28.06129
39.03172;28.06264
41.25156;28.06287
41.13193;28.06361
41.24474;28.06437
42.09422;28.06577
37.81411;28.0661
38.25568;28.06619
38.39401;28.06623
40.64568;28.06681
40.07864;28.06776
40.38625;28.06801
38.4161;28.06825
38.18302;28.07029
39.84531;28.07034
41.41687;28.07073
38.32193;28.07147
39.02359;28.07181
38.63646;28.07211
42.63271;28.07213
41.29948;28.07242
38.23865;28.07384
39.71625;28.07388
38.82385;28.07419
40.99922;28.07438
40.30875;28.07451
38.98448;28.07529
38.09885;28.07615
38.35307;28.07733
41.37323;28.07789
37.32698;28.07892
39.83739;28.07907
41.86458;28.07919
38.37781;28.07956
38.57359;28.07969
38.55932;28.08072
38.21312;28.0808
39.41854;28.08083
39.08151;28.08088
38.49396;28.08239
40.4576;28.0831
41.23807;28.08317
41.68338;28.08369
38.60015;28.08485
41.87167;28.08488
39.15078;28.08498
41.33042;28.08513
41.11396;28.08526
39.06969;28.08543
39.77922;28.08811
40.86135;28.08893
39.72739;28.0898
