K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_2.PV
30.90219;106.9306;71.86459;42.37037;100.7815;88.46323
31.03151;107.1627;72.11063;42.44193;100.5777;88.46156
20.73412;102.6018;66.96625;33.91604;100.2394;88.46136
20.93328;103.7561;67.23396;33.90729;100.4607;88.46084
27.09552;106.3082;70.03313;39.60688;101.1582;88.46052
19.97787;102.4357;66.705;32.75438;99.87594;88.45979
36.11021;110.1295;72.36375;47.2037;99.99239;88.45906
20.14338;103.7403;69.00771;32.72099;101.3164;88.45906
36.09583;109.8867;72.34792;47.20411;99.98406;88.45792
21.02276;103.7769;67.07063;33.91693;100.4538;88.45781
21.01323;103.719;68.10479;33.9311;100.5319;88.45719
20.58401;102.5361;66.70771;33.8462;99.99864;88.45698
26.25104;106.0193;69.33854;38.59302;102.1409;88.45677
20.96786;103.6525;66.89562;33.90255;100.4209;88.45667
21.72641;102.7146;69.25667;35.97786;98.99427;88.45552
19.93281;102.6104;66.67667;32.75547;99.97479;88.45521
20.34984;103.0222;68.66146;32.7326;101.4477;88.45469
30.92589;107.0796;71.09583;42.34948;101.0693;88.45438
22.05938;102.1486;70.32229;35.91438;98.885;88.45427
20.66406;103.1508;66.885;33.88411;100.2326;88.45427
30.86516;106.9641;70.99021;42.35823;101.0617;88.45333
26.08667;105.5641;69.53479;38.69584;101.7344;88.45333
20.67781;102.7305;66.63729;33.87224;100.0117;88.45313
21.06365;103.8208;67.05396;33.92521;100.4542;88.4525
30.89708;106.979;70.84021;42.36792;101.0508;88.45229
20.33687;103.3151;68.89625;32.74901;101.2451;88.45219
21.68307;103.0423;68.65437;36.0274;99.1224;88.45104
21.75682;103.1764;68.53584;36.04089;99.12063;88.45021
21.20031;103.6594;67.63354;33.90213;100.458;88.44917
31.12333;107.4929;71.63042;42.48651;100.5897;88.44907
20.50036;103.3219;66.79646;33.84286;99.9925;88.44771
20.6599;103.5191;68.51354;32.76594;100.8866;88.4474
20.64271;103.1358;66.90063;33.87422;100.2203;88.44719
20.02594;102.9593;66.515;32.75177;100.3379;88.44698
21.70479;102.5289;68.61729;36.04562;99.13615;88.44563
20.69995;102.429;66.77959;33.86354;100.0121;88.44521
31.03583;107.6821;71.73;42.42292;100.6809;88.44427
31.02766;107.5885;72.06563;42.41526;100.7551;88.44354
20.32953;102.5466;68.71896;32.76516;101.2719;88.44354
27.33307;107.0748;70.43105;39.51948;101.1391;88.44334
20.54177;103.0764;67.00604;33.84656;100.2499;88.44312
20.71396;103.5149;66.38875;33.89;100.3294;88.44292
20.50391;103.0005;66.42667;33.89677;100.1092;88.4426
20.5738;102.9343;66.78396;33.87932;100.256;88.44198
20.61271;102.4456;66.70146;33.84625;100.0105;88.44157
31.00948;107.7718;71.63583;42.40505;100.7962;88.44146
20.82156;102.5966;66.60958;33.8974;100.2397;88.44146
21.6849;102.2644;69.01854;36.0176;99.18448;88.44115
20.3249;102.7761;66.48959;32.76745;100.34;88.44115
34.87203;109.3667;72.75625;46.15823;99.94542;88.44094
20.78943;102.5733;66.86104;33.88406;100.2419;88.44
19.96651;102.7028;66.72083;32.7537;100.0352;88.4399
20.63135;102.7191;67.14208;33.85448;100.2516;88.43958
30.91463;107.3594;70.9975;42.34771;101.0754;88.43917
20.79406;103.5319;66.62542;33.89417;100.3257;88.43739
20.4262;102.9136;67.03438;33.89396;100.2257;88.43709
20.28651;102.9853;68.91209;32.74172;101.248;88.43678
30.88958;108.5625;71.55666;42.80271;99.95667;88.43584
20.31969;103.2719;67.16292;33.84172;100.1577;88.43552
21.62859;102.3879;68.90813;36.0349;99.22938;88.43479
21.5675;102.6883;68.5575;36.03537;99.12511;88.43427
21.62234;102.487;68.77354;36.04364;99.07948;88.43417
36.14208;109.9878;72.25896;47.20036;100.0101;88.43396
30.98542;107.1679;71.75125;42.44516;100.6327;88.43365
27.19859;106.2552;70.31271;39.52719;101.1317;88.43313
20.13609;102.9976;66.39167;32.7638;100.3279;88.43282
35.49583;110.1391;71.57417;47.20026;100.9309;88.4326
20.35594;103.1898;66.74354;33.84802;99.99313;88.4324
20.91641;103.1683;66.39167;33.8988;100.3286;88.43063
20.68719;103.276;67.37334;33.88078;100.2128;88.43052
35.51729;110.182;71.59792;47.0649;100.918;88.42948
21.90661;102.405;69.25542;35.9799;98.98771;88.42927
20.38646;102.9261;68.50813;32.79625;101.4188;88.42917
19.91312;102.4563;66.37521;32.76177;100.2777;88.42886
20.86662;103.5853;66.28917;33.89297;100.3176;88.42834
20.00594;102.9488;66.14479;32.74276;100.3234;88.42834
20.53432;102.2119;66.79125;33.85234;99.9975;88.42792
21.12031;103.8754;67.46542;33.89953;100.4682;88.42646
20.56214;102.941;68.20771;32.6949;100.8051;88.42635
21.85703;102.4317;69.44854;36.00885;98.91625;88.42604
21.56886;102.4145;68.86083;36.04167;99.1498;88.42594
35.80912;110.0308;72.29459;47.16526;99.96969;88.42573
21.17365;103.769;66.79729;33.91328;100.4396;88.42573
30.94932;106.9002;71.15334;42.37641;101.0459;88.42532
20.74245;102.3366;67.03938;33.88016;100.2359;88.42521
20.88505;103.0915;67.03625;33.89787;100.4246;88.42438
21.00651;103.7865;66.95604;33.90297;100.452;88.42385
20.49286;103.4932;68.00604;32.76922;100.7944;88.42375
20.33214;102.2781;66.95021;33.88177;100.2398;88.42333
20.70563;102.9642;67.2327;33.8536;100.196;88.42281
20.47281;103.0904;67.01271;33.84255;100.1712;88.42261
20.90193;102.158;66.55979;33.88458;100.1985;88.42239
21.71146;102.7312;68.68709;36.01505;99.05614;88.42229
20.50438;103.0873;66.50521;33.84724;100.0013;88.42115
20.82797;103.1957;66.87209;33.79573;99.67281;88.42042
20.96781;103.1663;66.64812;33.88922;100.2656;88.41979
20.95839;103.2177;66.7075;33.87516;100.2613;88.41979
21.0226;103.8107;67.50375;33.92417;100.4634;88.41959
19.61344;102.353;66.95333;32.75896;99.85104;88.41927
21.53453;102.3377;68.95667;36.03938;98.97552;88.41917
21.66479;102.5991;68.94604;36.02182;99.09187;88.41906
20.94271;102.8717;66.94563;33.86969;100.2392;88.41906
21.03557;103.4434;67.43938;33.92292;100.4686;88.41833
20.36932;103.71;68.72396;32.7711;101.2211;88.41833
20.11714;102.0211;66.59729;32.78109;100.1965;88.41823
20.94359;103.6878;67.17854;33.90318;100.432;88.41802
20.73292;103.4071;66.59062;33.90599;100.3323;88.41781
29.01958;107.0903;70.80334;41.29385;100.0898;88.41771
21.93417;102.376;69.52375;35.97755;98.98135;88.4174
19.66047;102.929;66.44917;32.75;100.0245;88.41698
20.85588;103.2639;67.08271;33.78109;99.67886;88.41563
21.72214;102.8782;69.35625;36.01849;98.99771;88.4151
20.12109;102.052;66.38146;32.76812;100.2065;88.41427
35.93745;109.9958;72.21958;47.17255;99.99313;88.41386
20.23318;102.707;68.7075;32.73021;101.2736;88.41375
26.08922;105.7645;70.52583;39.2587;100.8508;88.41281
21.73115;102.3709;68.89917;36.0689;98.96771;88.41198
20.44547;103.0295;66.72729;33.86219;99.98521;88.41115
20.65865;103.4718;67.89916;32.76578;100.7688;88.41073
20.39115;103.1667;67.06729;33.87708;100.1558;88.41042
31.00687;108.0097;71.50375;42.45401;100.6673;88.41
30.95026;107.2652;71.22312;42.36495;101.1004;88.41
21.81911;102.4342;68.70146;36.05959;99.1026;88.41
20.2301;103.5215;68.44938;32.70922;101.2749;88.41
20.13516;102.6599;66.79104;32.74995;100.2689;88.4099
20.43542;103.1904;66.81271;33.90021;99.9825;88.40958
21.73896;102.4066;68.89063;36.05672;99.1599;88.40896
20.64734;102.5427;66.82396;33.90177;100.2182;88.40886
20.31078;102.4067;66.54854;32.76802;100.2072;88.40885
30.92776;107.8131;71.24021;42.36552;101.0973;88.40875
36.00505;110.0171;72.31313;47.12995;99.99385;88.40802
21.77823;102.2279;69.42958;36.03479;98.98656;88.4073
20.61677;102.5189;66.83354;33.87531;100.2415;88.40667
30.94062;106.9944;71.32521;42.23927;101.0783;88.40636
21.09443;103.307;67.74479;33.91484;100.4581;88.40604
20.45266;102.9154;67.05917;33.87677;100.2227;88.40552
20.44786;103.33;67.06541;33.85464;100.2122;88.40531
21.06068;103.6229;68.10562;33.93161;100.5292;88.40521
27.17344;106.9901;70.06146;39.54349;101.1488;88.40459
20.14682;102.5793;66.49084;32.81422;100.2208;88.40459
20.01432;102.6727;66.84042;32.75198;99.99583;88.4025
20.98135;103.2256;68.05187;33.93365;100.5219;88.40229
21.68922;102.3967;68.89188;36.04427;98.98448;88.40166
20.56354;103.2667;66.85646;33.85672;100.2305;88.40157
26.07411;106.1818;69.75645;38.55276;102.1149;88.40104
20.96172;102.9865;66.67625;33.90344;100.3066;88.40073
31.01891;106.8959;71.96542;42.39641;100.7876;88.40063
20.17281;102.9342;66.20729;32.76614;100.3239;88.40063
20.16359;102.7371;66.59021;32.76912;100.2412;88.39958
20.54781;102.9354;66.70583;33.84844;99.99635;88.39886
23.05964;102.8026;70.41104;36.24062;98.69271;88.39833
20.42031;102.9223;66.57271;33.81854;100.01;88.39781
20.39536;103.2604;68.43833;32.75589;100.875;88.39719
20.29677;103.1569;68.7325;32.78484;101.2528;88.39687
20.79109;103.0068;66.84084;33.87943;100.2422;88.39677
20.31026;102.8118;66.82063;33.84219;99.99469;88.39615
20.40781;103.1409;68.76292;32.79526;101.419;88.39562
20.06016;102.5528;66.59084;32.75578;100.2418;88.39552
30.80052;106.9603;71.81667;42.35688;100.2414;88.39531
30.97214;108.0334;71.79667;42.3749;100.7979;88.3951
20.29448;103.1982;68.74229;32.75943;101.2714;88.39385
31.21672;107.1542;71.72063;42.44594;100.646;88.39291
20.66708;102.3476;67.02146;33.86177;100.1973;88.39208
20.15979;102.198;66.69937;32.77161;100.2309;88.39208
21.72531;102.5507;68.70167;36.02344;99.10917;88.39177
20.71469;102.5354;66.835;33.87391;100.2188;88.39177
20.8424;103.3031;66.86021;33.78156;99.54198;88.39156
35.92307;110.0369;71.7625;47.10786;100.8816;88.39114
26.99042;105.7337;70.54792;39.47302;101.1197;88.39094
35.53099;109.926;72.64708;46.64589;99.91771;88.39083
20.69057;102.7823;66.92896;33.86703;100.2384;88.39063
30.99521;107.1795;71.20084;42.27875;101.1926;88.39011
35.89771;109.864;72.05708;47.20292;100.0321;88.38948
19.81536;102.731;66.73479;32.74807;100.0346;88.38906
20.4774;102.503;66.68291;33.82875;100.0031;88.38792
20.51042;103.0649;67.23438;33.82453;100.1322;88.38635
20.31458;102.7298;66.64479;33.84516;100.015;88.38615
20.82021;102.9784;67.05688;33.75969;99.70271;88.38531
20.72599;103.5968;66.37209;33.88182;100.3159;88.385
20.13359;102.3469;66.62771;32.79922;100.1684;88.3849
20.54536;102.8132;66.54333;33.85682;99.98312;88.38469
21.73078;102.5808;68.84666;36.02823;99.14458;88.38458
20.81349;103.2436;67.06104;33.87104;100.2172;88.38406
21.02536;102.6958;67.15292;33.80891;99.77635;88.38396
35.82734;110.0331;72.55334;46.97203;99.97448;88.38386
21.11005;102.7438;67.00146;33.91078;100.4093;88.38344
30.90172;106.8271;70.78854;42.50823;101.0624;88.38313
20.89068;103.0393;67.96479;33.9176;100.4583;88.38271
20.92266;103.2764;66.66229;33.92714;100.3325;88.38261
20.85948;102.8589;66.85229;33.8787;100.2366;88.38229
28.85115;106.811;72.3125;40.84422;98.98646;88.38187
20.19594;102.4907;68.98417;32.79786;101.265;88.38136
20.79109;103.2743;66.44187;33.90203;100.1783;88.38125
21.9162;102.2387;69.26041;36.03719;98.93396;88.38094
20.97344;103.0677;67.83833;33.91677;100.4571;88.38
20.14375;102.9255;66.65479;32.76464;100.2432;88.37959
20.85557;102.8975;66.61771;33.89547;100.2252;88.37927
20.90849;102.8436;66.5925;33.88385;100.2996;88.37844
20.9175;103.4483;66.64458;33.89448;100.3356;88.37833
36.0124;110.0925;72.16354;47.27911;100.0025;88.37823
32.36813;108.7757;72.18459;43.82781;99.94854;88.37823
21.88042;102.423;69.42687;35.9512;98.97927;88.37823
20.6025;102.4933;68.07604;32.68547;100.8129;88.37813
20.24932;102.8917;66.78542;32.76771;100.2344;88.37813
20.62094;102.4906;66.73771;33.8362;99.98729;88.37802
20.38969;102.5739;67.01896;33.85437;100.0017;88.37802
20.33583;103.4632;68.53458;32.79234;101.2829;88.37791
20.41036;103.0217;68.20438;32.64203;101.6892;88.37594
26.11073;105.934;69.48833;38.52542;102.0646;88.37573
20.52198;103.4177;68.18584;32.78729;100.7456;88.37542
21.14229;102.8203;66.76896;33.90974;100.3157;88.37479
20.97333;103.5667;68.11292;33.91391;100.5176;88.37469
20.97516;103.0708;66.94791;33.80047;99.58292;88.37406
20.81849;103.043;66.82604;33.82625;99.74802;88.37386
20.60135;103.0453;66.63042;33.86864;100.1809;88.37323
35.86833;110.2281;72.04562;47.17656;100.124;88.37292
20.94724;103.0185;66.70333;33.88771;100.2365;88.37063
20.80807;103.5952;66.47771;33.88734;100.3254;88.37052
21.71964;102.4816;68.88208;36.04214;98.99667;88.37032
20.50568;102.3633;66.7123;33.87026;100.0208;88.37
20.7813;102.0941;66.57229;33.90562;100.1955;88.36875
20.69448;102.6069;66.66062;33.90208;100.2185;88.36844
20.89807;103.5218;66.48167;33.895;100.3479;88.36833
20.96406;103.5445;66.38229;33.87859;100.336;88.36823
20.62182;103.1719;66.6573;33.87698;100.0255;88.36813
30.97083;106.9309;71.19813;42.31495;101.083;88.36792
20.85344;103.2516;66.95979;33.80443;99.47833;88.36739
20.97437;103.5746;66.74375;33.89047;100.331;88.36698
20.61307;103.2066;66.39708;33.90943;100.1725;88.36667
21.02761;103.5047;66.30979;33.89042;100.3315;88.36656
20.97016;102.9872;67.07771;33.80573;99.62427;88.36573
20.91234;103.5275;66.66708;33.87188;100.3097;88.365
20.71286;103.3402;68.11417;32.76135;100.7342;88.36469
20.3624;103.1775;66.72396;33.81573;99.97656;88.36448
21.02078;103.4319;67.97625;33.91792;100.4478;88.36437
20.34776;103.1118;66.58396;33.83739;99.98823;88.36417
20.47526;103.2275;68.52563;32.77203;101.265;88.36354
26.0301;106.0768;69.30333;38.64708;102.182;88.36313
20.56141;102.9576;66.79354;33.88203;100.0153;88.36229
35.78614;110.1594;72.36917;47.10531;100.0997;88.36156
21.06641;103.1156;67.89479;33.9163;100.4468;88.36156
21.03849;102.8518;66.9675;33.79854;99.77604;88.36135
21.00849;102.7141;66.51563;33.92891;100.3152;88.36135
20.97474;103.4721;66.48833;33.87891;100.3193;88.36125
20.55396;103.0899;66.86208;33.85146;100.0205;88.36104
21.08323;103.4556;66.51937;33.91375;100.3151;88.36094
20.70625;103.2817;66.94104;33.7575;99.57167;88.36083
20.25109;103.3632;68.74416;32.74198;101.2646;88.36083
21.01417;102.9767;66.83604;33.91031;100.3819;88.36073
31.06578;106.9347;71.1498;42.45313;101.1001;88.36063
21.98854;102.2198;70.57396;35.98958;98.77635;88.36042
34.58401;109.2693;72.21;46.16604;99.94209;88.36031
30.79688;106.8419;72.075;42.39823;100.5578;88.35979
20.87474;102.8435;66.635;33.88292;100.2352;88.35979
20.10156;102.9314;66.12771;32.74651;100.0717;88.35958
20.91115;103.643;66.79104;33.90859;100.3298;88.35927
20.6499;103.2118;66.43979;33.87953;100.1759;88.35917
20.77271;103.1804;66.40104;33.88995;100.13;88.35844
21.58906;103.101;68.7802;36.03318;99.03625;88.35834
20.78536;103.0975;66.42125;33.91349;100.1198;88.3575
20.45927;103.3789;68.4775;32.81839;101.2783;88.35719
20.41906;103.0972;66.47604;33.87292;99.97396;88.35635
35.46641;109.9273;71.65334;46.99797;100.0271;88.35615
30.9851;107.4276;71.71792;42.45786;100.1993;88.35604
20.68443;102.3611;66.54021;33.87151;100.1917;88.35573
30.8075;107.1007;71.92521;42.4599;100.2138;88.35562
20.44354;103.3851;68.42709;32.77198;101.2539;88.35469
20.91333;103.2827;66.28291;33.87589;100.2956;88.35427
20.48547;102.7526;68.70812;32.79146;101.2606;88.35396
30.87911;107.7414;70.91646;42.37026;101.1076;88.35385
35.95031;109.9439;72.51917;47.23896;99.91635;88.35292
21.16234;103.5265;66.37146;33.8962;100.3293;88.35208
20.68255;102.9135;66.42896;33.85745;100.1901;88.35208
20.35932;102.7027;67.06375;33.84261;99.99729;88.35125
30.92969;107.749;71.6975;42.42385;100.5335;88.35062
20.93536;103.7247;66.66792;33.89281;100.3079;88.35062
20.91255;103.1114;67.00459;33.79068;99.4901;88.35042
20.39135;102.9998;68.61125;32.78891;101.2475;88.34948
38.55479;109.2991;73.36875;49.78792;96.26302;88.34927
20.69193;103.266;68.14667;32.79875;100.711;88.34875
20.55807;102.7373;66.78938;33.85974;99.98854;88.34875
35.65109;109.9226;72.25146;46.99266;100.026;88.34854
21.04615;103.5749;66.48688;33.89838;100.3148;88.34823
30.71563;107.1263;71.84104;42.32599;100.2849;88.34812
20.90625;103.2125;66.78208;33.92615;100.3836;88.34812
21.01838;102.8358;66.75104;33.89495;100.3021;88.34708
31.03005;107.035;71.12354;42.37162;101.0951;88.34615
20.81484;102.6842;67.92291;33.93208;100.4526;88.34615
26.08193;105.8998;69.34;38.54203;102.2743;88.34594
20.70031;103.3277;67.05;33.78963;99.51677;88.34573
21.99;102.3093;69.94187;35.95802;98.92115;88.34563
21.83219;102.4902;69.26563;35.99219;98.98813;88.34563
20.27073;103.5616;68.49834;32.8413;101.238;88.34552
20.81495;102.3645;66.50021;33.89896;100.2296;88.34521
20.33401;102.7042;66.71646;33.83807;99.99854;88.345
20.78208;103.0188;67.0575;33.7911;99.72052;88.3448
20.76937;102.9168;66.79146;33.85286;100.2181;88.34448
20.77245;103.3575;66.19187;33.9125;100.1673;88.34438
20.69417;103.235;68.22459;32.8013;100.7086;88.34427
20.49286;102.6219;66.765;33.85614;100.0603;88.34396
34.97594;110.0002;71.73167;47.10052;100.8559;88.34364
20.77125;102.643;66.61104;33.86828;100.2072;88.34312
31.09281;107.0231;71.03354;42.4038;101.181;88.34292
20.2038;103.6097;68.97417;32.81771;101.2681;88.34239
22.03464;102.4569;70.38895;35.89838;98.92104;88.34219
20.94161;102.9022;67.95958;33.92672;100.4568;88.34208
20.81849;103.2722;66.37646;33.90453;100.1564;88.34177
21.81484;102.8667;68.81416;36.03219;99.0049;88.34156
20.34917;103.166;67.11771;33.80859;100.1078;88.34156
20.8174;102.9531;66.68646;33.89573;100.2319;88.34073
21.6813;102.7754;68.74354;36.05557;98.99427;88.34042
21.86109;102.5768;70.36625;35.93354;98.91604;88.34
20.61307;103.0863;66.83688;33.85776;99.96896;88.33802
31.07115;107.3383;71.90459;42.37052;100.5497;88.3375
20.98823;103.373;67.90938;33.92474;100.4421;88.3373
20.0801;102.9233;66.42208;32.75651;100.0867;88.33729
20.5351;103.2191;66.74812;33.85974;99.9801;88.33656
20.85172;102.9181;66.47792;33.90302;100.242;88.33646
30.93656;107.2222;71.80021;42.38234;100.7603;88.33573
26.03411;105.8822;70.72562;39.24125;100.7979;88.33511
21.71625;102.7009;68.88271;36.04245;98.98146;88.33511
21.01312;102.5164;68.18042;33.93979;100.4692;88.33458
26.0724;106.3744;68.95541;38.54214;102.6006;88.33437
20.23583;102.9079;66.57813;33.83771;99.82709;88.33437
30.79953;107.0768;71.78229;42.40542;100.5669;88.33396
20.70875;102.6641;66.95062;33.78599;99.39687;88.33385
20.58641;103.0773;66.56458;33.86536;99.97688;88.33375
27.25865;104.099;69.12563;39.71083;101.1572;88.33365
20.97849;103.2765;66.26708;33.89354;100.1401;88.33344
31.18073;107.5264;71.55583;42.51443;100.636;88.33292
20.93818;103.6389;66.38313;33.89661;100.3145;88.3326
21.12042;102.8285;68.02792;33.91109;100.5075;88.33208
25.86182;105.7028;69.40396;38.46224;102.0254;88.33167
35.77854;109.9427;71.81479;47.11636;100.5914;88.33104
20.37797;103.2865;68.79521;32.78453;101.3208;88.33083
20.60505;102.9126;66.76521;33.84687;100.0359;88.3301
20.80396;103.2556;66.49875;33.9001;100.3072;88.3299
20.97974;103.0318;67.14146;33.8238;99.7326;88.32958
20.60938;102.3056;67.09084;33.79948;99.35729;88.32958
26.22792;105.7718;70.8925;39.25245;100.6875;88.32948
20.74036;103.1445;66.92208;33.87234;100.2239;88.32927
20.51318;103.3161;68.29292;32.7937;100.7014;88.32864
36.20307;109.8949;71.7175;47.12542;100.0573;88.32844
20.55042;103.1147;66.76125;33.88771;99.96667;88.32844
20.95328;103.4693;67.91708;33.94094;100.5021;88.32833
20.90229;102.7992;68.00459;33.90156;100.459;88.32833
20.98162;103.5095;66.44458;33.9175;100.2677;88.32792
21.05333;103.3276;66.75687;33.87427;100.3398;88.32771
20.41234;102.9869;66.46125;33.8263;99.66427;88.3274
20.15974;102.5839;66.19917;32.76792;100.1666;88.32667
36.00969;110.0015;71.98479;47.20427;100.1429;88.32656
22.03089;102.621;69.92875;35.92208;98.92969;88.32646
20.37078;102.545;66.57521;33.83104;99.85989;88.32646
20.48849;102.6674;66.91271;33.87328;100.0211;88.32625
20.46359;102.824;66.65229;33.80729;99.83354;88.32625
30.9987;107.9007;71.32458;42.4724;100.1723;88.32594
36.05037;110.0204;71.83;47.25542;100.0088;88.32573
20.82042;103.0766;66.62041;33.87073;100.2914;88.3251
31.00625;107.1554;71.49834;42.35552;100.7697;88.3249
20.41365;102.8593;67.04688;33.83906;100.1018;88.3224
21.02938;102.2634;67.94479;33.93536;100.48;88.32188
21.94198;102.3051;69.09812;36.04464;98.92886;88.32156
30.84297;106.9485;70.96167;42.27589;101.1616;88.32125
20.7125;102.4976;66.35167;33.89375;100.223;88.32125
20.4351;103.2173;68.60479;32.74844;101.41;88.32042
20.48234;102.9718;66.57792;33.84333;99.99833;88.32031
21.16245;103.6431;66.60646;33.91729;100.2814;88.31969
35.6662;110.061;71.9925;46.92099;100.0828;88.31958
21.92188;102.2631;69.91979;35.93172;98.94938;88.31948
35.50693;110.1147;71.62791;47.08677;100.8154;88.31937
21.98964;102.3776;70.17396;35.95172;98.90802;88.31906
21.84724;102.3735;69.70271;35.96057;98.93948;88.31844
20.5512;102.9594;67.31646;33.78094;99.41427;88.31844
20.39635;103.0531;66.73187;33.86146;99.82177;88.31823
20.45339;102.8213;66.93708;33.88917;99.99948;88.31812
20.66838;102.9484;68.54646;32.8476;100.832;88.31781
36.00813;109.9203;72.45416;47.19422;99.93739;88.31635
20.32719;102.471;66.6525;33.87099;99.9951;88.31635
