K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_3.PV
31.53026;115.4801;48.49146;43.95474;107.7767
31.46948;115.441;48.53812;43.94734;107.7564
31.44776;115.3512;48.54187;43.9701;107.7841
31.52604;115.3017;48.5199;43.96526;107.7823
31.54781;115.4723;48.4975;43.97547;107.769
31.42214;115.4417;48.51802;43.9801;107.7709
31.51427;115.3565;48.51167;43.93828;107.7882
31.45401;115.2646;48.48917;43.92573;107.8087
31.61359;115.2222;48.49511;43.93474;107.8119
31.55214;115.238;48.47979;43.94537;107.8239
31.51854;115.193;48.41479;43.94193;107.8087
31.50344;115.2256;48.35552;43.92583;107.791
31.54682;115.1994;48.36115;43.9338;107.7746
31.50932;115.1501;48.41677;43.93338;107.7412
31.65063;115.1289;48.40521;43.95573;107.7184
31.64068;115.0626;48.43125;43.93219;107.706
31.60583;115.0894;48.43677;43.9563;107.6773
31.5537;115.014;48.39833;43.93354;107.6591
31.47422;115.0579;48.36531;43.93604;107.6383
31.57589;115.1076;48.39687;43.96552;107.6263
31.5988;115.0022;48.42448;43.94797;107.6003
31.58849;114.9267;48.41583;43.94818;107.5979
31.56177;115.1119;48.4474;43.94313;107.5857
31.50792;115.0484;48.50208;43.92505;107.5703
31.46026;115.0484;48.48281;43.92948;107.5676
31.49833;114.9294;48.44188;43.90917;107.5684
31.48682;114.8715;48.44771;43.91854;107.55
31.51932;114.9645;48.4099;43.91953;107.526
31.5713;115.1126;48.35896;43.93141;107.4863
31.50745;114.9928;48.30448;43.92583;107.481
31.57714;114.9643;48.26396;43.93261;107.4711
31.55427;114.9234;48.27261;43.91114;107.4695
31.57953;115.1156;48.23865;43.9362;107.4443
31.53333;115.0617;48.22604;43.93734;107.4134
31.6288;114.9253;48.21844;43.91625;107.4101
31.54391;114.9287;48.22521;43.92547;107.409
31.6275;114.9431;48.23219;43.92313;107.3988
31.60943;114.8747;48.24698;43.92036;107.3876
31.65292;115.0731;48.22875;43.93042;107.377
31.68411;115.1766;48.22448;43.91974;107.3691
31.62729;115.0808;48.28333;43.9088;107.3633
31.62302;115.0306;48.36469;43.92912;107.3605
31.58667;114.9209;48.37406;43.93167;107.3367
31.7824;114.8509;48.37896;43.94719;107.3276
31.57771;114.8386;48.34594;43.94088;107.3259
31.59625;114.8568;48.32875;43.94292;107.3083
31.57203;115.1392;48.33896;43.92109;107.3317
31.68573;115.111;48.33823;43.94;107.3484
31.72307;115.1515;48.32469;43.94521;107.3948
31.71859;115.1839;48.31344;43.92484;107.4167
31.65182;115.2224;48.29208;43.91526;107.4279
31.70037;115.1819;48.28625;43.92401;107.4491
31.6163;115.1775;48.27281;43.90573;107.4493
31.62807;115.298;48.26802;43.91896;107.471
31.72307;115.2408;48.23396;43.91818;107.4632
31.69797;115.1356;48.19635;43.93057;107.4686
31.67328;114.9061;48.19583;43.92839;107.4661
31.64818;115.5691;48.1825;43.93844;107.4506
31.55349;115.495;48.15781;43.92453;107.4556
31.61312;115.1894;48.16802;43.92;107.4272
32.39625;115.2444;48.18083;44.59114;107.3976
33.41297;115.4552;48.22354;45.49062;107.3832
33.50828;115.6408;48.19948;45.48578;107.3698
33.49062;115.8107;48.17083;45.48489;107.3522
33.35568;115.7813;48.16489;45.46266;107.3277
33.39302;115.819;48.1399;45.45464;107.3119
33.48677;116.0923;48.16365;45.47557;107.3092
33.41406;116.0521;48.16104;45.44557;107.2931
33.40901;116.094;48.16729;45.44693;107.2835
33.37833;116.2296;48.17916;45.45948;107.2802
33.38984;116.2244;48.17292;45.45922;107.2865
33.38719;116.3267;48.145;45.46297;107.3103
33.39552;116.3096;48.18219;45.45766;107.3108
33.41224;116.3911;48.14458;45.46989;107.3171
33.41864;116.2459;48.15917;45.45687;107.3099
33.36323;116.2566;48.11927;45.45839;107.3308
33.44896;116.4195;48.10771;45.45948;107.3378
33.49104;116.46;48.11885;45.47703;107.3555
33.4587;116.4369;48.14917;45.4788;107.3568
33.32964;116.3418;48.09937;45.46026;107.3635
33.33031;116.3425;48.08823;45.47208;107.3823
33.33984;116.4298;48.01406;45.48708;107.4174
33.36312;116.6166;47.96386;45.49833;107.4597
33.33245;116.7213;47.8775;45.49;107.496
33.44401;116.8124;47.85354;45.49672;107.4989
33.36276;116.8705;47.86698;45.48115;107.5132
33.35661;116.849;47.85979;45.48687;107.5427
33.55479;116.8386;47.88261;45.49547;107.55
33.3376;116.7495;47.85906;45.47026;107.5866
33.46224;116.5934;47.84292;45.48328;107.6099
33.44047;116.6226;47.88375;45.49219;107.6196
33.46339;116.6172;47.91604;45.4924;107.6316
33.36365;116.5325;47.88385;45.46297;107.6547
33.38187;116.604;47.88604;45.46849;107.6472
33.38849;116.5398;47.87333;45.4799;107.6513
33.43187;116.7406;47.87083;45.45854;107.6637
33.45485;116.792;47.87;45.46396;107.6683
33.33719;116.6921;47.86073;45.46172;107.6675
33.31255;116.6251;47.81187;45.46849;107.6674
33.32583;116.5701;47.82271;45.45885;107.6675
33.28078;116.6775;47.84333;45.46437;107.6804
33.35042;116.7419;47.83427;45.45797;107.6868
33.37948;116.8332;47.82406;45.48724;107.6889
33.38849;116.6044;47.85198;45.48854;107.7152
33.40948;116.6011;47.88677;45.47385;107.7299
33.425;116.6417;47.90302;45.48484;107.7353
33.46083;116.589;47.89135;45.46755;107.7342
33.46083;116.5124;47.92271;45.47094;107.758
33.45813;116.3706;47.88344;45.49281;107.7674
33.43469;116.3791;47.86864;45.48375;107.7753
33.38693;117.1064;47.85083;45.48557;107.8135
33.48365;117.0994;47.90031;45.50656;107.8158
33.31974;116.662;47.93864;45.49901;107.8052
33.2763;116.854;47.97396;45.48875;107.8057
33.34755;116.4899;47.97292;45.47083;107.7983
33.33057;116.3367;47.99896;45.4687;107.8026
33.33281;116.4169;47.97208;45.49271;107.8102
33.42286;116.6295;47.96594;45.47807;107.7956
33.42672;116.7244;47.96062;45.4861;107.7946
33.49021;116.5251;48.01062;45.45958;107.7887
33.4239;116.4219;48.06156;45.49448;107.7855
33.37521;116.4703;48.14417;45.48922;107.8056
33.44115;116.3705;48.14312;45.47776;107.7871
33.44552;116.335;48.16146;45.51213;107.7718
33.32646;116.1884;48.19635;45.47802;107.7977
33.31823;116.7176;48.23073;45.46948;107.8064
33.35875;116.7247;48.29229;45.48443;107.7847
33.22354;116.5499;48.30271;45.48448;107.7659
33.32042;116.4157;48.26854;45.50141;107.7593
33.21594;116.4926;48.27354;45.45364;107.7595
33.23422;116.4999;48.27562;45.52177;107.7529
33.16219;116.3524;48.21552;45.48141;107.7624
33.13453;116.3261;48.14927;45.49271;107.7781
33.23235;116.4273;48.08438;45.49937;107.761
33.26162;116.3696;48.07323;45.51146;107.7517
33.25109;116.3327;48.03854;45.48224;107.7506
33.20937;116.3152;48.05552;45.47604;107.7573
33.10958;116.3909;48.05896;45.49755;107.7725
33.28094;116.3672;48.00896;45.48838;107.7867
33.21927;116.3659;48.03073;45.45885;107.788
33.28365;116.5139;48.02771;45.47646;107.7822
33.27365;116.4781;48.07604;45.49057;107.7617
33.28271;116.5059;48.08667;45.49448;107.7825
33.1937;116.2174;48.02625;45.49828;107.7796
33.25224;116.3032;48.00385;45.49552;107.8132
33.27297;116.5718;48.01458;45.47307;107.827
33.29828;116.7019;48.00667;45.46995;107.8303
33.35188;116.5533;48.02156;45.49688;107.8288
33.24229;116.4902;48.04167;45.47375;107.8385
33.26948;116.374;48.05011;45.47875;107.8246
33.41265;116.3318;48.04167;45.50203;107.8269
33.18833;116.3627;48.09219;45.47005;107.8283
33.25255;116.5554;48.0974;45.47271;107.8306
33.28234;116.6506;48.0975;45.49495;107.8427
33.34292;116.3969;48.0901;45.51755;107.851
33.27885;116.3946;47.99802;45.48583;107.8902
33.23412;116.3884;47.97865;45.47036;107.9089
33.31667;116.4694;47.97344;45.50104;107.9156
33.35437;116.3174;48.00104;45.4826;107.9319
33.25354;116.342;48.03031;45.45078;107.9475
33.24516;116.3386;48.0625;45.47932;107.9475
33.27714;116.3743;48.07917;45.49588;107.9556
33.15979;116.4362;48.06136;45.48182;107.9657
33.24375;116.4378;48.11312;45.45187;108.0156
33.21641;116.3543;48.12146;45.46984;108.005
33.1512;116.5634;48.06417;45.48073;107.9994
33.18807;116.8109;48.07385;45.50219;107.9965
33.21786;116.768;48.0826;45.49125;108.0135
33.21016;116.6137;48.08427;45.49406;108.0437
33.19193;116.5837;48.10302;45.51406;108.0565
33.2837;116.5543;48.18302;45.50911;108.0658
33.2914;116.5039;48.225;45.48557;108.0868
33.27448;116.5243;48.25104;45.52161;108.1073
33.27911;116.4781;48.27135;45.50656;108.1017
33.29031;116.4747;48.28292;45.5051;108.0823
33.32953;116.5206;48.27323;45.52906;108.1026
33.2825;116.5089;48.29271;45.52042;108.1203
33.39844;116.6118;48.35625;45.50984;108.114
33.24198;116.6476;48.3824;45.51177;108.1081
33.30307;116.6202;48.40583;45.51141;108.1211
33.02609;116.5206;48.37927;45.34156;108.1357
32.68568;116.5541;48.36687;44.99266;108.1497
32.31724;116.5652;48.37041;44.79948;108.1556
32.47068;116.6379;48.39938;44.77906;108.1648
32.35568;116.6384;48.42479;44.76495;108.1565
32.4863;116.4577;48.42594;44.75828;108.1599
32.50135;116.2747;48.41125;44.76885;108.1543
32.51802;116.195;48.41708;44.75318;108.1646
32.33729;116.0516;48.39729;44.68125;108.1768
32.10031;115.967;48.38334;44.46776;108.1793
32.23177;115.9166;48.36156;44.47682;108.1764
32.23505;116.6915;48.39656;44.47448;108.1905
32.25245;116.6128;48.45344;44.4513;108.2009
32.20984;116.3526;48.48615;44.45266;108.1834
32.15448;116.2835;48.46729;44.45328;108.2042
32.12;116.3818;48.4725;44.44339;108.214
32.30406;116.4529;48.5024;44.4786;108.2176
32.18536;116.5152;48.51812;44.47313;108.2051
32.10078;116.2296;48.56469;44.45677;108.2075
32.14375;116.0519;48.65917;44.48156;108.2127
32.09104;116.0986;48.68406;44.45839;108.2028
32.15635;116.2184;48.67479;44.46188;108.2124
32.12552;116.3669;48.68771;44.45495;108.1986
32.22401;116.3693;48.69635;44.4488;108.2098
32.15693;116.2018;48.70344;44.45328;108.2075
32.08703;116.1221;48.69313;44.44516;108.2229
32.03912;116.248;48.71854;44.45328;108.2592
32.06969;116.1854;48.7324;44.46245;108.271
32.00901;116.1818;48.75573;44.43104;108.2687
32.04729;116.1299;48.78448;44.44588;108.274
32.12583;116.0332;48.82781;44.4525;108.2747
32.16849;115.9534;48.86083;44.47083;108.2696
32.17057;115.8101;48.87833;44.47161;108.246
32.15364;115.8067;48.995;44.44859;108.2411
32.17542;115.8674;48.99511;44.46578;108.214
32.10688;115.9198;49.01083;44.47026;108.209
32.12989;116.0833;49.06031;44.46229;108.2168
32.12365;116.0002;49.1449;44.46823;108.1956
32.20411;116.1633;49.19615;44.4738;108.1832
32.08708;116.2063;49.18135;44.47625;108.1891
32.08781;116.1055;49.17917;44.46807;108.2113
32.21443;115.9705;49.20083;44.46771;108.2144
32.12365;115.9606;49.17979;44.49115;108.2231
32.18302;116.0657;49.26531;44.49458;108.2131
32.12547;116.0946;49.26823;44.48063;108.2058
32.27432;116.2508;49.27156;44.49141;108.1936
32.22724;115.9954;49.34302;44.51958;108.2044
32.20568;115.8817;49.38021;44.51729;108.1968
32.17839;115.8478;49.35031;44.50385;108.1875
32.25708;115.8856;49.34156;44.52323;108.1955
32.22313;116.0589;49.33104;44.50396;108.1945
32.25469;115.9632;49.33656;44.53651;108.1885
32.30047;115.8218;49.32021;44.51917;108.1684
32.35563;115.8164;49.31313;44.5224;108.1592
32.3613;115.9779;49.29802;44.50114;108.1363
32.35354;116.0749;49.28511;44.5313;108.1092
32.25344;116.0801;49.30052;44.52354;108.1107
32.30854;115.9098;49.31156;44.52312;108.1032
32.32547;115.8856;49.30479;44.52318;108.1077
32.34333;116.258;49.30458;44.54;108.1408
32.26682;116.4674;49.25323;44.55292;108.1683
32.36708;116.4786;49.2274;44.55354;108.1964
32.26469;116.4302;49.24635;44.54625;108.2208
32.30385;116.6714;49.2675;44.57479;108.2336
32.32823;116.4743;49.31917;44.55818;108.2552
32.26901;116.3213;49.33813;44.61182;108.2754
32.3876;116.2529;49.39365;44.57984;108.2896
32.42839;116.8306;49.42521;44.5987;108.301
32.3526;116.5933;49.44323;44.56354;108.3166
32.39125;116.4395;49.45271;44.58901;108.3061
32.31979;116.4899;49.46989;44.61474;108.3268
32.40234;116.5757;49.55073;44.58526;108.359
32.32896;116.6583;49.61177;44.58802;108.3603
32.42552;117.0365;49.62386;44.59854;108.3691
32.30344;116.8065;49.65417;44.57646;108.3759
32.82583;116.5805;49.70719;45.0224;108.3926
32.88094;116.6566;49.73979;45.15177;108.417
33.07255;116.7184;49.74813;45.15516;108.4318
32.98333;116.6535;49.77187;45.11156;108.4414
33.11937;116.8219;49.75042;45.15359;108.4587
32.80984;116.8932;49.72937;45.11068;108.4827
32.90344;116.9981;49.76511;45.08969;108.4932
32.94386;117.1553;49.78521;45.11703;108.5192
33.07818;117.1626;49.80791;45.14573;108.5396
33.01188;117.1935;49.84375;45.13995;108.5651
33.47323;117.2679;49.79531;45.68182;108.6129
33.66042;117.3078;49.81886;45.67464;108.6522
33.51557;117.4311;49.79927;45.64099;108.6865
33.60156;117.6678;49.81177;45.67969;108.7161
33.58162;117.8327;49.81688;45.5962;108.7383
33.54719;117.5719;49.86969;45.62208;108.7687
33.63349;117.8518;49.87;45.64776;108.7957
33.54036;117.6547;49.85844;45.61412;108.8065
33.5538;117.4621;49.88771;45.65359;108.8127
33.68245;117.344;49.91063;45.77995;108.8509
34.19922;117.3447;49.93354;46.19568;108.8581
34.62531;117.6291;49.98854;46.65406;108.9021
34.69609;117.7974;50.02052;46.67766;108.9175
35.06896;117.8291;50.02469;46.95911;108.9277
35.32531;118.2832;50.07271;47.18698;108.9439
35.58818;118.554;50.10646;47.36224;108.9481
35.56026;118.6612;50.07958;47.37437;108.9598
35.66016;118.5917;50.10396;47.46495;108.9852
35.97417;118.7258;50.13104;47.69255;108.9908
36.0476;118.6652;50.16375;47.7286;109.0069
35.96714;118.7718;50.20323;47.70438;109.0311
35.89463;118.6893;50.23;47.72328;109.0485
35.91068;118.8219;50.20594;47.73365;109.0836
35.92865;119.0559;50.23198;47.72198;109.0992
35.9351;119.1425;50.30219;47.7262;109.1375
36.13578;119.1086;50.41552;47.75208;109.1537
36.03188;119.2223;50.44052;47.72917;109.1728
36.10302;119.3745;50.42198;47.75198;109.2213
35.94786;119.481;50.43615;47.72745;109.2699
36.16714;119.3734;50.46396;47.77505;109.2923
35.99089;119.4285;50.45125;47.74073;109.3293
36.04719;119.4604;50.47792;47.73432;109.371
36.13219;119.4057;50.52698;47.76661;109.4199
36.07427;119.4243;50.53396;47.73776;109.4686
36.03932;119.5269;50.51615;47.73745;109.5141
35.84938;119.5459;50.5126;47.72839;109.5598
36.09135;119.6359;50.53;47.79172;109.5967
36.10802;120.0095;50.60812;47.75724;109.6417
35.87276;119.9006;50.62552;47.75521;109.6932
36.10432;119.7191;50.62917;47.75063;109.7581
35.88615;119.7714;50.62938;47.72542;109.8031
36.10386;119.6465;50.64823;47.79937;109.8576
35.9963;119.6324;50.68114;47.76463;109.9079
36.04495;119.8763;50.71417;47.77271;109.9311
35.99578;119.9224;50.75177;47.74818;109.9842
36.37625;119.9512;50.72813;47.82302;110.0315
36.04854;119.9494;50.72313;47.74401;110.0847
36.13338;119.9745;50.70448;47.81;110.1472
36.04927;120.0035;50.70375;47.76094;110.1995
36.08292;119.9091;50.75229;47.70917;110.234
36.04193;119.9543;50.75854;47.71229;110.2711
36.25938;119.8581;50.68864;47.72964;110.3114
36.09375;119.7119;50.73375;47.72349;110.3336
35.90083;119.8024;50.72166;47.71958;110.3581
36.10292;119.747;50.69781;47.72969;110.3748
36.15026;119.8059;50.67469;47.76714;110.3817
36.0337;120.0081;50.69125;47.72109;110.3932
36.11854;119.8717;50.72937;47.77302;110.3992
36.06839;119.8594;50.71521;47.69745;110.411
36.0424;119.8936;50.66802;47.74005;110.4359
36.27485;119.8197;50.66542;47.76859;110.4423
36.26906;119.8589;50.66323;47.76125;110.4597
36.31083;119.8499;50.69104;47.81234;110.4631
36.01735;119.927;50.73448;47.71609;110.4694
36.25245;120.2909;50.80208;47.78995;110.4843
36.20375;120.1166;50.80437;47.77172;110.5026
36.23797;120.1062;50.75302;47.77208;110.5376
36.15932;120.4346;50.72948;47.72734;110.5692
36.06641;120.5745;50.75333;47.74599;110.5809
36.03031;120.2946;50.76479;47.70495;110.5987
36.13109;120.0684;50.78781;47.7887;110.5996
36.21922;119.9904;50.83917;47.73125;110.61
36.21797;120.0931;50.82479;47.76354;110.61
36.21526;120.1765;50.83396;47.76547;110.6039
36.34974;120.0606;50.79333;47.75896;110.6236
36.18063;120.2253;50.7901;47.76104;110.6307
36.27849;120.216;50.80521;47.7574;110.6358
36.36323;120.2326;50.83854;47.76015;110.6552
36.16974;120.3434;50.84594;47.71989;110.6683
36.10495;120.2102;50.84719;47.72385;110.6955
36.20234;120.0648;50.84927;47.79672;110.7129
36.18323;120.3821;50.865;47.73979;110.7154
36.11036;120.5032;50.855;47.72651;110.7146
36.1076;120.453;50.86542;47.77573;110.7395
36.16964;120.2792;50.86083;47.72156;110.7588
36.27485;120.1006;50.88646;47.73838;110.7758
36.2737;119.9485;50.92208;47.73745;110.7751
36.20052;120.0054;50.96208;47.75755;110.777
36.21656;120.1232;50.995;47.72318;110.7561
36.24458;120.017;51.03062;47.77198;110.7754
36.37323;119.9799;51.04354;47.79828;110.7642
36.10922;120.0728;51.0549;47.73458;110.7536
36.22344;120.0209;51.04229;47.78714;110.7553
36.25636;120.0738;51.07;47.76375;110.7759
36.07734;120.3169;51.09198;47.78531;110.774
36.28177;120.3715;51.10354;47.83287;110.7833
35.97818;120.3926;51.16698;47.79427;110.8131
36.29214;120.3546;51.22125;47.79891;110.8233
36.40786;120.3555;51.19281;47.81073;110.832
36.34849;120.3473;51.2076;47.78516;110.8518
36.26656;120.4879;51.23885;47.76531;110.8878
36.36568;120.5635;51.23052;47.77453;110.9127
36.26302;120.5444;51.24417;47.7561;110.9202
36.15302;120.3927;51.24437;47.74865;110.9232
36.23896;120.3441;51.26521;47.71193;110.9443
36.16417;120.2948;51.26656;47.83245;110.9549
36.1101;120.3206;51.29344;47.74958;110.977
36.14661;120.3695;51.29646;47.84521;110.9909
36.18667;120.3359;51.36219;47.81266;111.017
36.13625;120.3587;51.38719;47.7924;111.0433
36.30573;120.422;51.45083;47.83203;111.0631
36.38;120.5696;51.54698;47.85386;111.0692
36.32599;120.7174;51.59677;47.86703;111.0842
36.34713;120.6867;51.61979;47.77453;111.1207
36.52901;120.5981;51.65438;47.88734;111.1493
36.24495;120.5569;51.69896;47.82099;111.1973
36.26011;120.7371;51.71386;47.83688;111.2179
36.35912;120.6752;51.73729;47.89099;111.2345
36.26844;120.6599;51.75261;47.81213;111.2386
36.43261;120.6762;51.76875;47.90906;111.2671
36.39458;120.6909;51.81573;47.86401;111.2885
36.09833;120.7158;51.83927;47.75859;111.3296
36.38417;120.5946;51.81323;47.83797;111.3576
36.24187;120.6257;51.85865;47.74172;111.3628
36.21495;120.6169;51.82969;47.80984;111.374
36.45016;120.5549;51.79937;47.77818;111.3756
36.25828;120.5396;51.78271;47.77479;111.3906
36.31713;120.595;51.7999;47.84151;111.3791
36.27036;120.5994;51.82844;47.79713;111.3807
36.40406;120.4795;51.84896;47.78698;111.3756
36.29479;120.3568;51.82906;47.83948;111.4
36.32563;120.37;51.78198;47.79974;111.3875
36.25911;120.4671;51.80875;47.81562;111.4152
36.24;120.4904;51.86073;47.75089;111.4089
36.17172;120.5222;51.84834;47.79849;111.4102
36.1826;120.6178;51.85437;47.81969;111.4127
36.14323;120.7302;51.85198;47.85495;111.4078
36.26411;120.6738;51.86802;47.8687;111.4291
36.3013;120.7169;51.93406;47.83505;111.4538
36.28693;120.6758;51.97271;47.76599;111.477
36.39807;120.6454;51.99531;47.79771;111.489
36.14755;120.6292;51.92886;47.78724;111.5228
36.14406;120.4936;51.90292;47.76568;111.5298
36.14693;120.3224;51.89052;47.7175;111.5167
36.08932;120.6731;51.90385;47.76318;111.5266
36.37828;120.9394;51.95042;47.80854;111.5233
36.23995;120.7826;51.95896;47.80339;111.5477
36.3064;120.3706;51.95208;47.83021;111.5571
36.25255;120.3686;51.965;47.80635;111.5336
36.34932;120.4273;51.95708;47.80849;111.5313
36.28458;120.485;51.95792;47.87703;111.538
36.34135;120.516;51.96458;47.7875;111.5366
36.18599;120.5963;51.94792;47.72354;111.5258
36.11896;120.3838;51.91;47.79521;111.527
36.34245;120.2683;51.92875;47.80583;111.5322
36.49943;120.4014;51.93927;47.85349;111.5584
36.3526;120.5507;51.94521;47.84589;111.537
36.08943;120.5693;51.95656;47.76552;111.5505
36.29589;120.4169;51.93;47.86604;111.5421
36.08537;120.5122;51.95208;47.74281;111.5327
36.19115;120.482;51.91938;47.76531;111.528
36.02953;120.3729;51.88885;47.75792;111.5048
36.14625;120.2795;51.89073;47.81739;111.5192
36.14057;120.3871;51.91;47.75412;111.5148
36.11573;120.2385;51.87927;47.82552;111.5117
36.18896;120.2739;51.88354;47.76385;111.4871
36.21734;120.2914;51.90823;47.84068;111.4948
36.20036;120.3686;51.97729;47.76068;111.4798
36.37354;120.2884;52.02469;47.74963;111.4806
36.32318;120.2;51.99667;47.70713;111.4798
36.32161;120.4671;51.95135;47.7651;111.4743
36.12589;120.3686;51.91854;47.72234;111.4665
36.34026;120.148;51.89729;47.81484;111.475
36.29974;120.135;51.90739;47.76708;111.4785
36.16104;120.3315;51.85865;47.77432;111.4934
36.32458;120.4006;51.87125;47.76828;111.4718
36.09599;120.2173;51.84844;47.7013;111.4491
36.19708;120.0387;51.83313;47.78109;111.4705
36.29464;119.9726;51.82386;47.73708;111.4524
36.17448;120.0642;51.78083;47.79693;111.4408
36.09656;120.1349;51.76823;47.79911;111.4362
36.4462;120.2324;51.70625;47.8188;111.4503
36.12844;120.3286;51.68031;47.80708;111.4628
36.15229;120.3941;51.71448;47.76547;111.4678
36.49354;120.519;51.70698;47.75458;111.508
36.00656;120.5117;51.68365;47.75063;111.5272
