K5P5_2.PV;K5BSB_2.PV;K5Q3.PV
-39.65807;56.25224;1.225484
-40.17643;56.83052;1.22549
-40.08529;56.55818;1.2255
-38.21758;56.05682;1.225516
-40.46901;56.35234;1.225578
-40.21016;56.04974;1.225594
-40.06979;56.18385;1.225594
-38.91719;56.41333;1.225646
-40.65534;55.3463;1.225713
-40.0138;56.56823;1.225724
-40.81094;56.57901;1.22575
-39.95078;56.43515;1.225797
-40.10286;55.69661;1.225854
-41.29844;56.97677;1.225875
-39.81107;56.41964;1.225891
-38.38307;55.72625;1.225896
-40.20247;55.98547;1.225906
-38.51979;54.9501;1.225911
-39.4332;55.61542;1.225984
-39.63034;55.69224;1.22601
-40.38515;56.88604;1.226036
-39.01133;55.81651;1.226042
-38.91289;56.65198;1.226047
-38.90625;55.92797;1.226104
-39.55925;56.44901;1.22612
-39.59831;56.19833;1.226125
-38.45117;56.10031;1.226156
-40.29883;56.29755;1.226172
-40.3444;56.17927;1.226182
-39.03437;56.40339;1.226229
-40.52018;56.3013;1.226234
-39.66081;55.48734;1.22625
-39.30547;55.70177;1.226271
-39.53659;55.78011;1.226281
-39.80052;56.14412;1.226323
-38.92461;56.03729;1.226328
-37.9763;56.4226;1.226333
-39.25625;57.44463;1.226344
-39.05534;55.76052;1.226365
-40.76471;56.50349;1.22637
-40.14987;56.18193;1.226385
-39.07344;55.34;1.226406
-40.99961;55.82276;1.226422
-39.69154;55.34047;1.226453
-39.70325;57.13766;1.226474
-40.87266;56.38526;1.226474
-39.47149;56.34958;1.226484
-38.75547;56.47344;1.226484
-39.19596;56.32219;1.22649
-40.20768;56.47505;1.2265
-39.15977;56.20943;1.22651
-40.66615;55.94719;1.226552
-39.94674;57.17385;1.226568
-39.33477;57.0826;1.226609
-39.49961;56.03531;1.22662
-38.48125;56.50792;1.226625
-38.58828;56.26047;1.226635
-39.23073;56.36141;1.226667
-39.56732;56.25089;1.226745
-39.28281;55.69464;1.226766
-39.3707;55.77703;1.226792
-39.7168;56.11594;1.226797
-39.99726;55.01458;1.226818
-39.16471;55.89;1.226823
-38.32787;56.03698;1.226859
-38.43177;55.5925;1.226865
-39.19193;56.19537;1.22688
-39.61615;56.64854;1.226885
-38.84297;56.54667;1.226911
-40.00573;56.83823;1.226917
-39.74948;55.89427;1.226922
-38.44518;55.81635;1.226958
-38.6694;55.48021;1.227
-39.70091;55.99917;1.227016
-40.18034;56.18979;1.227026
-40.28555;55.92573;1.227036
-40.30104;56.14536;1.227078
-39.55247;56.33135;1.227109
-38.97734;56.21151;1.227162
-41.2569;55.32099;1.227188
-38.672;55.54849;1.227214
-39.61797;56.89651;1.227219
-39.8737;55.76885;1.227224
-39.65143;56.60682;1.22724
-40.3405;55.77276;1.227281
-39.72279;55.8262;1.227292
-38.30208;56.25281;1.227302
-39.92044;55.90599;1.227333
-40.56419;55.84344;1.227396
-39.67735;56.90755;1.227479
-39.79414;56.3774;1.22749
-39.31055;55.63823;1.227521
-38.64323;55.91823;1.227542
-39.65404;56.18698;1.227557
-37.6194;57.16365;1.227625
-39.28607;56.19542;1.227677
-40.24909;55.99995;1.227682
-40.17695;56.33943;1.227729
-41.03854;56.30135;1.22774
-39.59375;55.98547;1.22776
-39.09245;55.28083;1.227771
-38.78294;56.88911;1.227797
-38.1664;56.45229;1.227828
-40.63334;55.53573;1.227844
-39.68229;56.52662;1.227854
-39.42799;55.73906;1.227875
-39.77643;56.07302;1.227875
-37.96211;56.5575;1.227891
-39.28685;57.09333;1.227906
-40.53997;56.04927;1.227911
-41.29635;56.48568;1.227979
-39.75169;56.32323;1.228
-39.13841;56.7037;1.228047
-39.65377;56.10776;1.228052
-40.04492;55.41214;1.228057
-39.29388;55.79047;1.228083
-41.33737;56.78484;1.228088
-39.17318;56.81193;1.228088
-40.21667;56.41927;1.228094
-37.69193;56.38177;1.22812
-39.81914;56.06656;1.22813
-39.2;56.54875;1.228151
-39.3375;56.16927;1.228187
-38.86315;55.49562;1.228198
-38.39401;56.12224;1.228208
-39.47409;55.84042;1.228245
-38.90781;55.66323;1.228266
-37.29922;56.14458;1.228281
-40.46901;56.24609;1.228318
-38.48698;56.43885;1.228328
-39.36289;56.05458;1.228396
-39.84636;55.59964;1.228438
-39.96862;56.43104;1.228469
-38.88542;56.49641;1.228484
-37.78008;56.52448;1.22849
-37.84362;56.44292;1.228495
-39.21159;56.10057;1.2285
-37.28151;55.28229;1.228526
-40.19987;56.18562;1.228557
-38.55664;56.08448;1.228625
-40.70977;56.95542;1.228635
-39.2388;56.41922;1.228646
-38.95833;56.17859;1.228667
-38.76237;56.13474;1.228703
-39.5112;56.91302;1.228708
-39.43203;56.20745;1.228734
-38.15221;55.95104;1.22876
-40.17526;56.08516;1.228792
-38.625;56.17136;1.228797
-39.51758;55.99562;1.228802
-40.05964;55.47297;1.228807
-38.66224;56.15818;1.228812
-38.41016;56.65422;1.228818
-39.52695;56.49719;1.228839
-40.51875;56.51922;1.228854
-39.05534;55.80198;1.22888
-39.79935;56.47719;1.228932
-39.42357;55.75594;1.228938
-39.43646;56.34656;1.228938
-40.58529;55.76661;1.228938
-40.58464;56.91068;1.228995
-38.82943;55.70375;1.229
-39.83203;56.29703;1.229
-38.86029;56.5176;1.229005
-39.1974;56.37589;1.22901
-39.60209;56.0563;1.229016
-39.31002;56.17891;1.229042
-40.13737;56.18302;1.229047
-40.11068;56.98094;1.229078
-39.70625;56.36797;1.229104
-39.3263;55.93885;1.229115
-40.21367;55.57698;1.229151
-41.27044;55.87307;1.229162
-39.33021;55.39302;1.229198
-40.11797;56.01375;1.229208
-40.14779;56.15219;1.229271
-40.3349;56.34099;1.229286
-39.05794;56.00682;1.229302
-38.81953;56.03453;1.229328
-37.90326;56.75708;1.229411
-39.78177;55.99802;1.229458
-40.41302;56.27234;1.229458
-39.27552;56.30719;1.229547
-40.13893;56.10537;1.229594
-39.53151;55.72453;1.229604
-39.40026;56.18828;1.229604
-40.66432;56.34432;1.22963
-38.2224;55.09;1.22963
-38.93255;55.30573;1.229677
-40.46823;56.22688;1.229687
-39.18359;56.37208;1.229724
-38.47344;55.89224;1.22976
-39.44388;55.81568;1.229766
-41.43633;56.6699;1.229781
-39.75312;57.17354;1.229823
-39.30651;55.65698;1.229906
-39.58893;57.19417;1.229911
-39.47617;56.1937;1.229917
-39.01471;57.61703;1.229953
-40.43828;56.23318;1.229984
-39.89349;56.23344;1.23001
-39.5431;56.70115;1.230031
-38.22747;56.54932;1.230036
-39.6638;56.75693;1.230052
-40.43633;56.08146;1.230078
-39.96276;56.41271;1.230115
-38.0974;56.13839;1.230182
-39.3138;56.28563;1.230193
-37.85209;56.31813;1.230208
-40.00195;56.80224;1.230224
-39.66445;56.1363;1.23025
-39.84557;55.57099;1.230266
-39.47383;56.02802;1.230312
-38.57787;56.2813;1.230312
-38.74948;56.60927;1.230333
-40.10586;56.07734;1.230344
-40.33633;55.41344;1.230359
-40.56198;55.95255;1.230359
-38.44518;56.41463;1.23037
-38.62734;56.33469;1.23037
-40.98893;56.02521;1.230391
-40.73958;56.69974;1.230417
-39.15794;55.63849;1.230484
-39.20234;56.30328;1.23049
-39.8793;55.80495;1.230521
-39.81732;55.78396;1.230536
-39.62487;56.25323;1.230542
-38.55508;56.21745;1.230557
-41.10234;55.78386;1.230583
-38.73919;56.39286;1.230589
-38.76719;55.99755;1.23062
-38.62461;56.48875;1.230672
-41.51263;55.55359;1.230682
-38.93099;55.77708;1.230708
-39.27539;55.49755;1.230713
-40.4655;55.88438;1.230724
-39.175;56.88932;1.230745
-38.68893;56.07823;1.230766
-39.91875;55.71088;1.230786
-39.8849;56.44213;1.230797
-40.69674;55.75927;1.230802
-39.14766;57.03844;1.230833
-39.94674;55.64922;1.230844
-41.19088;56.40786;1.23088
-39.38021;56.05552;1.230896
-40.21367;57.21344;1.230917
-38.34492;55.665;1.230969
-39.11953;56.41636;1.230984
-39.0569;55.63464;1.230984
-38.40026;55.99886;1.230995
-40.13385;57.55682;1.231021
-39.77435;55.75073;1.231031
-40.40404;56.35583;1.231052
-38.68945;56.48989;1.231078
-38.13515;56.08094;1.231089
-39.60156;55.85682;1.231198
-39.63828;55.90313;1.231286
-39.36693;55.66505;1.231307
-39.97852;55.80505;1.231339
-38.87786;56.25385;1.231391
-40.41276;57.06443;1.231427
-40.20039;56.58464;1.231427
-39.547;56.33672;1.231438
-39.09674;56.99193;1.231448
-38.04557;56.20766;1.231464
-42.02044;56.65359;1.231479
-39.3293;56.21167;1.2315
-39.77031;55.4514;1.231505
-39.95846;56.57005;1.231547
-40.07787;56.36937;1.231573
-40.48685;56.05427;1.231604
-39.82851;55.93047;1.231667
-38.52604;56.22203;1.231729
-39.51133;56.23417;1.23176
-39.51537;56.3262;1.231771
-39.29427;56.2086;1.231807
-38.67747;55.27;1.231818
-40.4418;56.24255;1.231823
-40.19219;55.81562;1.231859
-39.15182;55.83057;1.231896
-41.20469;55.86229;1.231906
-40.47747;56.6462;1.231917
-38.4638;56.49349;1.231932
-38.92539;56.09333;1.231948
-38.6681;56.75703;1.231953
-39.54388;56.58979;1.231979
-40.47904;56.57188;1.23199
-39.99128;55.81625;1.232
-39.12748;55.45317;1.232005
-39.43047;56.18391;1.232036
-39.08919;55.78115;1.232042
-41.16107;56.64443;1.232057
-40.12904;56.33271;1.232089
-40.71771;56.29964;1.232089
-38.77266;56.22964;1.232099
-38.97813;55.66672;1.23212
-39.7957;56.92922;1.232151
-39.49323;55.7212;1.232161
-39.74896;56.05646;1.232161
-39.67995;56.10297;1.232172
-38.59844;56.19948;1.232177
-39.29388;56.63536;1.232188
-37.87786;55.98682;1.232193
-40.31341;56.10057;1.232234
-39.58216;55.99641;1.23226
-39.17188;56.12557;1.232281
-39.73555;55.89594;1.232302
-39.87786;56.21135;1.232333
-40.79023;56.35339;1.232354
-38.63542;56.30693;1.232401
-39.92526;56.37609;1.232406
-38.51211;56.1462;1.232464
-39.8013;56.39052;1.23251
-39.66094;56.44276;1.232552
-39.47539;56.75427;1.232557
-38.7707;55.83755;1.23263
-37.89674;56.51537;1.232635
-39.64948;56.01437;1.232661
-40.76563;55.08875;1.232682
-38.94961;55.77141;1.232703
-40.35039;56.23714;1.232703
-39.63958;55.32068;1.232714
-39.34141;55.65292;1.232714
-39.88893;56.5025;1.23276
-38.95287;56.25177;1.23276
-38.69336;55.9837;1.232776
-40.07214;55.85109;1.232786
-38.39922;56.26567;1.232813
-38.09674;56.05302;1.232828
-39.91315;55.51026;1.232839
-39.16107;56.10786;1.232901
-40.39948;56.4475;1.232901
-37.98099;56.14828;1.232911
-40.26328;55.95682;1.232932
-40.0513;55.8274;1.232948
-39.91302;56.60599;1.232948
-39.33307;55.42443;1.232958
-39.13815;55.74292;1.233057
-39.98633;55.82797;1.233115
-39.46745;56.17552;1.233115
-38.28932;55.69688;1.233146
-39.99531;56.00526;1.233151
-39.19011;56.20573;1.233161
-39.4763;56.20307;1.233219
-38.51289;56.04052;1.233224
-37.02578;55.27859;1.23324
-39.76393;55.90662;1.233245
-38.69362;56.11328;1.23325
-38.49323;56.47786;1.233255
-39.84362;56.0176;1.233318
-41.22773;55.40536;1.233318
-37.2582;56.31062;1.233333
-39.91055;56.0962;1.23337
-38.10286;55.64536;1.23337
-39.52943;56.20823;1.233375
-39.55273;56.30974;1.233385
-39.10326;56.52948;1.233391
-39.84596;56.16349;1.233396
-39.7276;55.79474;1.233411
-39.58932;56.825;1.233427
-39.61797;55.49682;1.2335
-39.35755;56.07948;1.233583
-38.74258;55.91401;1.233594
-38.00026;56.76229;1.233651
-39.98828;56.1751;1.233688
-39.528;55.91318;1.233771
-38.83424;56.68089;1.233812
-39.51524;55.63109;1.233839
-39.55039;56.85036;1.233844
-39.84167;56.75682;1.233844
-39.56745;56.85531;1.233885
-39.4599;56.5262;1.233896
-39.58594;56.13562;1.233906
-39.5737;57.26313;1.233927
-41.03906;55.73161;1.233932
-39.22096;55.7226;1.233932
-40.30976;56.60922;1.233938
-39.90924;56.61104;1.233943
-40.03594;56.19578;1.23399
-39.39167;55.52245;1.234036
-40.34284;56.06599;1.234073
-40.04323;55.9463;1.234109
-40.37643;55.8339;1.234115
-39.46589;56.33672;1.234146
-40.07031;55.99281;1.234172
-39.50143;56.19599;1.234177
-38.05091;56.04854;1.234187
-39.55156;55.47016;1.234219
-40.52669;55.5888;1.234234
-38.65886;55.42281;1.234234
-39.99701;55.98224;1.23425
-40.3336;55.77187;1.234281
-39.17904;56.13328;1.234313
-38.46016;56.44203;1.234344
-40.48607;56.23974;1.234349
-39.21419;56.00792;1.234365
-40.97604;56.04682;1.234375
-40.33971;55.51505;1.23438
-38.31029;55.49057;1.234391
-39.07109;56.13052;1.234396
-40.38086;55.82761;1.234411
-39.22227;57.13552;1.234417
-39.03854;56.58521;1.234422
-39.4543;57.41338;1.234437
-39.89271;55.84604;1.234479
-39.4164;56.01479;1.23449
-40.18659;56.81969;1.234505
-39.33047;55.66073;1.23451
-39.65065;55.99937;1.234526
-39.02669;56.33906;1.234542
-39.70287;56.33318;1.234573
-39.77565;56.6262;1.234589
-39.17578;56.39583;1.234594
-39.07565;55.42812;1.234604
-39.53333;56.55667;1.234604
-38.85469;55.94359;1.234615
-39.86927;55.96646;1.234646
-39.92591;56.29203;1.234651
-38.3832;55.47557;1.234667
-39.02005;56.38641;1.234667
-39.85286;56.56364;1.234677
-39.04349;56.64922;1.234677
-38.80925;56.80354;1.234698
-39.08294;56;1.234703
-39.47747;56.00141;1.234714
-39.55;55.89401;1.23476
-40.25495;55.98432;1.234787
-39.89844;55.78177;1.234812
-39.903;55.8962;1.234828
-39.32565;56.79557;1.23488
-39.22539;56.56089;1.234906
-38.70078;56.8613;1.234917
-38.13737;55.83537;1.234922
-39.94075;55.91651;1.234953
-38.84831;56.1912;1.234979
-39.19011;56.03271;1.234984
-40.16354;56.11505;1.234995
-39.3901;55.41943;1.235016
-38.8862;55.9474;1.235021
-39.93385;55.73328;1.235057
-39.8612;55.96021;1.235057
-40.0056;55.98854;1.235057
-39.19049;55.88849;1.235073
-40.04362;56.9288;1.235089
-38.47266;56.09573;1.235089
-39.01693;55.81766;1.235099
-38.73997;55.6875;1.23513
-37.91953;55.58396;1.235151
-39.82422;56.10542;1.235172
-39.45482;56.02489;1.235182
-38.78724;56.66;1.235229
-39.66667;56.13932;1.235281
-38.76588;56.72302;1.235281
-39.37617;56.23068;1.235318
-38.33984;55.74807;1.235359
-39.87252;55.93781;1.235396
-40.94453;56.73833;1.235427
-40.1431;55.6413;1.235427
-39.58229;56.02813;1.235438
-40.45469;56.0976;1.235458
-39.16302;56.0201;1.235464
-38.97513;56.15979;1.235505
-40.36497;56.17714;1.235521
-39.06341;56.32161;1.235531
-40.03099;56.41609;1.235563
-39.74792;56.33318;1.235604
-39.8263;56.48797;1.235615
-39.9164;56.17875;1.235677
-39.55416;57.09823;1.235719
-39.97786;56.44427;1.235734
-40.1319;56.09667;1.23574
-39.60273;56.70151;1.235745
-40.33073;55.9099;1.235818
-39.76172;56.40323;1.235839
-40.07396;56.57104;1.235875
-39.1862;56.58531;1.235875
-39.7289;56.16542;1.235943
-39.20716;56.63375;1.235953
-40.80951;56.44568;1.235958
-39.51927;56.25104;1.235969
-38.63568;56.06662;1.236016
-40.63672;56.1251;1.236021
-39.17109;56.54875;1.236026
-39.22604;57.60938;1.236026
-38.94284;56.27344;1.236047
-39.7013;55.63792;1.236099
-39.77917;56.42349;1.236146
-40.32552;56.28922;1.236156
-39.49909;56.41344;1.236156
-40.41133;56.22318;1.236172
-40.24779;56.5712;1.236182
-40.18229;56.73349;1.236182
-39.63568;56.77224;1.23626
-39.83659;56.26271;1.236266
-39.42149;56.34802;1.236271
-39.28463;56.69328;1.236271
-38.41198;56.52906;1.236271
-39.50286;56.0675;1.236281
-39.39883;55.9312;1.236318
-40.22422;56.39547;1.236406
-36.84779;55.4888;1.236406
-39.99688;57.23391;1.236411
-40.33372;56.89974;1.236443
-39.53906;55.92026;1.236464
-40.03346;55.89396;1.236469
-40.05547;56.05833;1.236474
-39.63294;55.44162;1.236479
-40.16563;57.04323;1.23649
-38.97709;56.6899;1.236495
-38.82148;56.34198;1.2365
-39.49792;55.7574;1.236526
-40.71146;56.58818;1.236531
-38.7444;56.86;1.236552
-41.12357;56.42583;1.236562
-39.40638;56.11495;1.236573
-40.51615;56.34536;1.236589
-41.02344;55.85505;1.236615
-38.83932;56.10693;1.236625
-39.9418;56.32115;1.236646
-39.51015;57.28125;1.236693
-40.07695;56.22396;1.236755
-40.70729;56.05604;1.23676
-39.08711;56.30625;1.236802
-38.01875;55.69125;1.236802
-38.56953;56.79656;1.236818
-38.46107;56.01578;1.236854
-39.40703;57.15271;1.236859
-40.74675;55.94698;1.236875
-39.46719;56.09125;1.236875
-39.27214;56.45208;1.23688
-39.19115;56.0476;1.236885
-40.11406;56.22901;1.236891
-39.33893;56.26526;1.236917
-40.41615;56.11031;1.236927
-40.42682;55.64386;1.236943
-39.69883;55.6111;1.236964
-39.5013;56.42859;1.236969
-40.01693;55.96531;1.23699
-39.18047;55.18844;1.237036
-40.34531;55.9625;1.237042
-39.92409;55.87724;1.237052
-40.52435;56.31354;1.237062
-39.38542;56.62849;1.237078
-40.35273;56.00901;1.237125
-38.42135;56.69833;1.237146
-39.6694;56.22922;1.237161
-40.27982;55.9275;1.237162
-39.57057;55.88167;1.237167
-39.78893;55.83578;1.237188
-39.01263;55.82255;1.237188
-40.11485;56.6438;1.237193
-39.1582;55.85677;1.237193
-39.60872;56.22937;1.237198
-38.41003;56.1674;1.237219
-40.4737;56.50286;1.237234
-40.00651;55.46151;1.237234
-40.22279;56.565;1.237255
-40.27695;55.8651;1.23726
-40.1056;56.58797;1.237266
-39.52344;55.8814;1.237302
-39.15768;55.93037;1.237354
-41.05807;56.32177;1.237359
-39.69024;56.14214;1.237375
-39.87044;55.91365;1.237443
-39.72474;56.19714;1.237448
-40.80456;55.96734;1.237464
-40.1625;56.54333;1.23749
-38.73919;56.02083;1.237526
-40.14635;55.86958;1.237531
-39.62565;56.10781;1.237536
-39.32813;56.05927;1.237583
-37.20274;55.93604;1.237625
-39.86211;56.51104;1.237672
-40.42305;56.28417;1.237693
-39.1375;56.38224;1.237703
-38.57253;55.43422;1.237745
-39.83477;56.21901;1.237755
-38.62122;55.65464;1.23776
-39.17109;55.54854;1.237797
-38.60521;56.21969;1.237797
-39.62175;56.26641;1.237849
-39.22149;56.09266;1.237875
-38.70456;56.30312;1.237875
-39.7638;55.30312;1.237911
-38.25951;56.30526;1.23799
-39.16146;56.36755;1.23801
-39.51966;55.89578;1.238016
-38.98529;56.41443;1.238047
-38.58633;56.76464;1.238047
-40.05677;55.8563;1.238063
-39.92175;56.6613;1.238073
-39.23112;56.69104;1.238078
-38.86836;56.34375;1.238099
-38.33906;55.98661;1.238109
-39.65247;55.85922;1.23812
-38.40651;55.21761;1.23812
-39.73359;55.51042;1.238151
-39.48633;55.99281;1.238177
-39.48919;55.54083;1.238292
-40.88854;56.14875;1.238297
-39.26198;56.23323;1.238297
-38.12669;56.34214;1.238318
-40.96667;56.2738;1.238339
-41.71211;57.19052;1.23837
-40.0526;55.91151;1.23838
-40.37148;56.18766;1.23838
-39.403;55.76682;1.238396
-38.43581;56.26125;1.238401
-40.73919;56.47911;1.238401
-39.48737;56.94588;1.238411
-39.403;55.47948;1.238422
-38.72292;56.4324;1.238432
-38.38789;55.99599;1.238448
-39.50859;56.27745;1.238458
-39.92292;55.93615;1.238484
-39.31693;56.19016;1.238531
-39.16224;55.77594;1.238536
-39.77227;56.76844;1.238557
-38.58073;56.36818;1.238599
-40.30443;55.88484;1.238615
-40.14245;56.2999;1.238625
-38.89857;56.7126;1.238646
-39.31458;55.67162;1.238651
-39.39466;56.1513;1.238662
-38.62799;56.69094;1.238708
-40.09961;56.00958;1.238708
-39.3336;56.11745;1.238745
-39.47969;55.64495;1.23876
-36.17396;56.80958;1.238797
-39.66107;55.93406;1.238807
-39.84388;55.59438;1.238807
-39.57851;56.0625;1.238891
-40.20937;55.74896;1.238912
-41.18659;55.39521;1.238917
-40.01706;56.73344;1.238922
-40.17904;57.08865;1.238963
-39.55989;55.97109;1.238963
-39.43971;56.45641;1.238969
-39.59479;55.70958;1.238969
-39.50911;56.82542;1.238974
-39.53307;56.07891;1.239005
-39.9806;57.41552;1.23901
-39.23333;56.06344;1.23901
-38.73854;56.61901;1.23901
-38.78724;56.2975;1.239031
-40.24792;56.28682;1.239078
-38.93698;55.71135;1.239109
-40.05794;56.37891;1.23913
-40.12539;55.89766;1.23913
-37.99479;56.10234;1.239146
-38.27187;56.48729;1.239161
-39.9987;55.74292;1.239182
-38.79323;56.20526;1.239214
-40.30547;56.53016;1.239333
-40.43164;56.21844;1.239333
-38.78854;55.89557;1.23937
-40.46862;55.92588;1.239391
-40.11901;56.19469;1.239406
-39.98763;56.25417;1.239443
-40.34649;55.93193;1.239453
-39.45508;55.9663;1.239458
-40.46641;56.87016;1.2395
-40.32643;56.21828;1.239505
-40.05078;55.64219;1.239521
-38.26628;56.19703;1.239547
-40.5526;55.95864;1.239568
-38.33464;56.66771;1.239609
-41.26003;55.99146;1.239656
-40.12018;56.46005;1.239672
-39.85768;56.11891;1.239677
-40.19271;56.21656;1.239682
-41.27474;56.13818;1.239703
-39.67448;56.30328;1.239708
-38.49739;56.92646;1.239729
-39.43672;55.78912;1.239734
-39.55143;56.15635;1.239766
-38.94466;55.69563;1.239792
-39.81588;56.46182;1.239797
-40.44453;56.9551;1.239812
-39.00573;55.28437;1.239818
-39.51419;56.22755;1.239818
-39.05482;56.17427;1.239833
-38.6668;56.8;1.239833
-39.55026;55.77901;1.239854
-38.30052;56.66875;1.239865
-39.29362;54.55635;1.23987
-39.53971;55.89729;1.239906
-38.5306;56.03542;1.239938
-40.7599;56.07495;1.239948
-39.78815;55.98354;1.239964
-40.46172;55.22469;1.24001
-39.07331;56.04583;1.240089
-39.91549;56.17646;1.240089
-38.97109;57.08479;1.240109
-40.59623;55.74297;1.240115
-40.05365;55.59505;1.24013
-38.65026;55.95646;1.240151
-38.73919;56.60234;1.240167
-39.77591;56.18568;1.240167
-38.09779;56.50563;1.240193
-36.75013;56.76688;1.240271
-39.87005;56.46583;1.240307
-39.88203;56.62422;1.240339
-39.29987;55.97677;1.240339
-39.18008;56.09979;1.240344
-39.72578;55.78792;1.240359
-39.26875;56.24662;1.24038
-39.16341;55.96416;1.240401
-39.83919;56.4151;1.240406
-39.80052;56.30479;1.240422
-39.15052;56.31401;1.240474
-39.31536;55.93312;1.24049
-42.02422;56.23245;1.2405
-40.2737;56.39594;1.240505
-38.15351;55.96208;1.240531
-38.61211;56.34453;1.240531
-38.66914;56.44099;1.240531
-40.12591;56.26094;1.240557
-39.69336;55.18214;1.240563
-39.12096;56.56682;1.240594
-38.9474;57.27401;1.240667
-39.86562;55.84526;1.240667
-38.66445;55.91396;1.240682
-39.3293;56.65886;1.240687
-38.953;56.55078;1.240693
-39.36224;56.54078;1.240698
-40.12214;56.69011;1.240703
-39.5414;55.79422;1.240703
-40.37721;56.07484;1.240719
-39.95807;56.06802;1.240724
-41.06524;56.09328;1.240724
-39.53529;56.70932;1.240724
-38.33802;55.93219;1.240745
-41.02851;55.58943;1.240776
-39.48971;56.7551;1.240786
-39.94896;56.43417;1.240792
-40.81471;56.13203;1.240802
-40.39154;55.80927;1.240828
-39.45417;56.18698;1.240833
-40.40208;56.39505;1.240854
-40.04232;56.2499;1.240854
-38.71315;56.33182;1.240875
-38.55703;55.4788;1.240896
-40.99701;56.45698;1.240953
-40.81393;56.86662;1.240958
-39.78932;56.03474;1.240963
-39.75834;57.35984;1.240969
-38.82682;55.80958;1.241
-39.60247;56.91219;1.241026
-39.54505;56.19036;1.241078
-39.27604;56.10182;1.241109
-38.64505;56.10625;1.241109
-39.42331;56.45734;1.241115
-40.39101;56.92266;1.24112
-39.64453;56.35036;1.241125
-38.92591;55.60688;1.241203
