K5PC5CH.OP;K5PC6CH.OP;K5F3.PV
50.26;61.47911;2926.458
50.25828;61.4449;2920.055
50.25781;61.69266;2926.787
50.25651;61.57286;2957.42
50.25417;61.6951;2944.861
50.2538;61.69271;2932.075
50.25068;61.69292;2935.23
50.24849;61.50005;2922.168
50.24739;61.69828;2931.344
50.24729;61.71386;2921.94
50.24656;61.6788;2927.717
50.24625;61.68776;2923.049
50.24604;61.68063;2928.558
50.24599;61.69234;2924.435
50.24578;61.70318;2919.499
50.24391;61.66828;2920.962
50.24375;61.69005;2922.15
50.2413;61.70292;2925.081
50.24026;61.68979;2924.539
50.23953;61.71614;2927.597
50.23833;61.7038;2922.74
50.23688;61.5088;2918.991
50.23672;61.68911;2943.994
50.23656;61.70344;2923.059
50.23427;61.48797;2938.59
50.2338;61.69682;2927.299
50.23203;61.50026;2924.928
50.23016;61.67583;2927.227
50.22875;61.68578;2931.747
50.22849;61.71432;2915.876
50.22797;61.67057;2917.661
50.22719;61.70396;2926.875
50.22713;61.64328;2949.794
50.22708;61.67708;2927.359
50.22703;61.69859;2920.947
50.22698;61.7113;2928.507
50.22604;61.69828;2919.922
50.22344;61.68542;2928.506
50.22187;61.70313;2930.585
50.22182;61.69;2921.718
50.21943;61.49167;2924.78
50.2188;61.69479;2934.957
50.21875;61.71172;2928.043
50.21755;61.5063;2919.836
50.2175;61.7026;2938.306
50.21735;61.6887;2919.121
50.21552;61.69552;2925.08
50.21276;61.70385;2923.614
50.21266;61.7151;2926.768
50.21109;61.67292;2927.815
50.20901;61.44693;2925.625
50.2088;61.68859;2928.673
50.20844;61.65646;2910.997
50.20802;61.68953;2937.589
50.2074;61.47797;2929.549
50.20739;61.66531;2936.11
50.20719;61.69193;2927.094
50.20677;61.6812;2930.778
50.20594;61.69271;2935.125
50.20589;61.67599;2932.311
50.20542;61.46661;2918.277
50.20354;61.47177;2929.029
50.2025;61.49057;2925.652
50.2011;61.72531;2923.433
50.20073;61.68042;2915.826
50.20068;61.72979;2924.745
50.19938;61.49417;2918.262
50.19745;61.69401;2929.729
50.19719;61.70099;2928.141
50.19703;61.68682;2925.891
50.19563;61.76656;2924.677
50.19386;61.70578;2920.34
50.19354;61.68766;2927.678
50.19313;61.72662;2913.81
50.19302;61.74995;2920.542
50.1926;61.67724;2922.391
50.19109;61.48141;2930.746
50.19089;61.69094;2922.49
50.18974;61.68484;2917.09
50.18917;61.48979;2921.345
50.18901;61.70625;2924.46
50.18891;61.46333;2920.19
50.18813;61.71271;2919.407
50.1874;61.72599;2922.113
50.1837;61.66057;2919.494
50.18261;61.72136;2919.191
50.1824;61.47182;2919.959
50.18161;61.72136;2922.611
50.18161;61.7613;2925.847
50.1813;61.7024;2919.984
50.18125;61.51411;2917.896
50.18104;61.67547;2938.924
50.18042;61.68417;2923.148
50.18;61.68333;2925.64
50.17969;61.69818;2925.714
50.17948;61.65162;2916.214
50.17839;61.44104;2930.156
50.17812;61.66787;2926.569
50.17812;61.68583;2928.813
50.17771;61.6939;2917.62
50.17729;61.46557;2928.538
50.17625;61.68;2923.759
50.17437;61.47823;2930.832
50.17339;61.69708;2925.762
50.17323;61.69344;2923.09
50.17115;61.46422;2924.319
50.17036;61.48359;2927.588
50.17005;61.45615;2924.771
50.16703;61.48443;2924.457
50.1662;61.66943;2926.569
50.16182;61.50672;2924.799
50.16177;61.50125;2922.876
50.15854;61.65063;2906.818
50.15839;61.6801;2921.682
50.15771;61.5276;2930.953
50.15734;61.4737;2921.312
50.15677;61.68562;2924.704
50.15349;61.73943;2908.058
50.14943;61.72719;2913.336
50.14812;61.68771;2929.672
50.14578;61.68005;2941.869
50.14552;61.64656;2910.563
50.145;61.44219;2920.972
50.1449;61.72911;2910.783
50.14458;61.50604;2946.387
50.14417;61.69755;2936.157
50.14339;61.46235;2926.105
50.14271;61.48088;2921.089
50.1425;61.55959;2921.951
50.14224;61.67818;2921.766
50.14114;61.4988;2926.845
50.14005;61.71745;2927.576
50.13948;61.69792;2932.627
50.1387;61.72766;2910.802
50.13839;61.73;2918.41
50.13839;61.4439;2926.292
50.13786;61.48172;2923.976
50.13682;61.6951;2933.153
50.13656;61.49078;2923.906
50.13364;61.4786;2917.992
50.13354;61.73474;2928.74
50.13344;61.67615;2921.705
50.13182;61.45724;2925.822
50.13156;61.74708;2913.136
50.13052;61.70198;2925.569
50.13021;61.71375;2919.222
50.12984;61.73745;2924.777
50.12604;61.46062;2926.565
50.12583;61.72849;2917.749
50.12484;61.72255;2927.157
50.12453;61.58052;2926.808
50.12266;61.73687;2918.475
50.12234;61.54338;2953.044
50.12021;61.49266;2927.921
50.11932;61.53797;2934.666
50.11656;61.45495;2921.444
50.11615;61.67974;2925.057
50.11568;61.44193;2922.442
50.11479;61.73594;2923.809
50.11344;61.51036;2946.815
50.11208;61.51417;2954.531
50.11167;61.73729;2908.006
50.1113;61.44099;2962.294
50.11083;61.55208;2928.654
50.10979;61.51437;2926.051
50.10932;61.46021;2930.607
50.1074;61.4638;2919.485
50.1074;61.85156;2947.765
50.10307;61.47599;2921.736
50.10011;61.53401;2942.699
50.09693;61.66177;2925.725
50.09417;61.59261;2941.896
50.09307;61.72146;2921.133
50.09042;61.47693;2923.557
50.08891;61.45662;2933.682
50.08714;61.505;2927.819
50.08583;61.43578;2927.439
50.08469;61.4939;2915.846
50.08333;61.48432;2919.192
50.08135;61.77917;2921.681
50.08062;61.61474;2911.547
50.08;61.49047;2927.188
50.07995;61.43349;2926.823
50.07984;61.73354;2918.693
50.07917;61.63854;2906.382
50.07917;61.66146;2920.817
50.07589;61.72984;2927.571
50.07573;61.69755;2918.302
50.07516;61.46505;2920.644
50.07484;61.67458;2922.207
50.07417;61.73391;2928.88
50.07406;61.53339;2913.336
50.07318;61.45729;2925.162
50.07235;61.4887;2919.667
50.0688;61.45573;2928.936
50.06776;61.65839;2924.799
50.06734;61.67078;2924.202
50.06568;61.45818;2914.896
50.06396;61.72667;2911.583
50.06354;61.46646;2928.333
50.06224;61.5574;2927.303
50.06208;61.44995;2928.348
50.06151;61.72922;2917.262
50.06146;61.6675;2918.287
50.06042;61.60896;2912.248
50.06042;61.47349;2920.549
50.05906;61.73359;2918.527
50.05901;61.48318;2920.95
50.05875;61.72396;2923.128
50.0562;61.55724;2953.476
50.05313;61.50896;2926.79
50.05088;61.51229;2951.39
50.05073;61.73063;2918.763
50.0499;61.63958;2922.722
50.04932;61.70328;2918.888
50.04932;61.74557;2915.808
50.04917;61.49125;2918.172
50.0463;61.47573;2920.907
50.04406;61.41755;2923.517
50.04161;61.5088;2924.293
50.04031;61.68318;2924.479
50.03771;61.68255;2931.329
50.03682;61.45786;2937.053
50.03458;61.71594;2922.981
50.03391;61.47068;2927.588
50.03;61.75235;2920.002
50.02922;61.46891;2923.767
50.02703;61.47062;2931.001
50.02682;61.54302;2936.785
50.02552;61.54922;2942.05
50.02255;61.54083;2916.768
50.02208;61.52193;2943.429
50.02151;61.43917;2939.747
50.0201;61.445;2922.437
50.01937;61.44521;2917.019
50.01896;61.73156;2917.659
50.01594;61.45984;2931.121
50.01588;61.47276;2917.729
50.01583;61.74396;2915.573
50.01583;61.45292;2920.537
50.0136;61.76682;2910.458
50.01313;61.50958;2942.709
50.00781;61.73802;2919.676
50.00417;61.42776;2959.455
50.00417;61.55437;2947.263
50.00187;61.55656;2909.914
50.00099;61.44526;2921.8
50.00094;61.66099;2919.213
49.99943;61.57135;2910.068
49.99839;61.4501;2925.685
49.99719;61.47536;2944.293
49.99255;61.40703;2941.685
49.9912;61.63193;2908.245
49.98896;61.46104;2925.546
49.98828;61.43969;2923.778
49.98714;61.51859;2920.193
49.98516;61.49448;2917.424
49.98443;61.46031;2921.996
49.98401;61.4237;2921.604
49.98323;61.46995;2928.464
49.98271;61.58182;2946.399
49.97963;61.43599;2929.399
49.97745;61.43365;2910.152
49.97604;61.43021;2918.469
49.97552;61.56187;2939.616
49.97495;61.49766;2923.942
49.97458;61.55964;2917.366
49.97307;61.43479;2915.448
49.97161;61.51213;2927.943
49.96828;61.49417;2921.895
49.9649;61.45911;2924.633
49.96417;61.54792;2929.229
49.96125;61.51729;2936.93
49.95813;61.47099;2924.143
49.9538;61.46771;2917.507
49.9524;61.73844;2914.166
49.9511;61.59479;2939.115
49.9501;61.47807;2925.888
49.94823;61.53484;2921.821
49.94401;61.54349;2919.292
49.94276;61.5649;2954.917
49.94224;61.4511;2926.257
49.94042;61.45687;2925.941
49.93896;61.4524;2917.519
49.93865;61.48443;2927.06
49.93823;61.46609;2954.448
49.93802;61.5625;2919.097
49.93781;61.46625;2925.574
49.93651;61.45042;2916.419
49.93547;61.5112;2929.362
49.93198;61.74162;2909.579
49.93114;61.74057;2918.776
49.92797;61.61016;2926.079
49.92797;61.54167;2909.157
49.92078;61.54531;2904.307
49.91719;61.48552;2922.227
49.91531;61.53328;2910.151
49.91151;61.01036;2902.769
49.91125;61.46781;2910.769
49.91125;61.43052;2921.371
49.90984;61.50573;2927.381
49.90469;61.4576;2908.597
49.90281;61.45198;2905.969
49.89849;61.57026;2919.684
49.89245;61.53584;2917.873
49.89182;61.52489;2923.895
49.8913;61.46396;2937.173
49.88521;61.46932;2918.135
49.88219;61.75625;2910.382
49.88047;61.51776;2918.465
49.87833;61.53208;2928.08
49.87667;60.99151;2912.733
49.86984;61.44875;2921.941
49.86943;61.74932;2915.651
49.86844;61.53141;2914.067
49.86234;61.45229;2915.358
49.86089;61.50297;2917.582
49.85865;61.44448;2911.225
49.85854;61.54161;2942.28
49.84891;61.50927;2923.955
49.84823;61.55224;2914.339
49.84109;61.43724;2944.678
49.83219;61.44411;2917.349
49.82969;61.45443;2914.929
49.8137;61.4589;2910.12
49.80188;61.43708;2919.027
49.79125;61.53156;2923.01
49.77656;61.55125;2922.249
49.77146;61.55583;2926.76
49.76333;61.42365;2918.385
49.7599;61.41161;2911.055
49.71974;61.57453;2956.232
49.7137;61.28807;2912.324
49.69479;61.29297;2909.07
49.69411;61.27938;2898.192
49.67188;61.29344;2928.208
49.66771;61.35011;2929.464
49.66766;61.27995;2929.03
49.66151;61.26542;2910.497
49.64672;61.25891;2909.225
49.64573;61.27391;2906.435
49.6374;61.27797;2902.127
49.62896;61.31906;2931.383
49.62292;61.30239;2911.077
49.61849;61.30484;2908.974
49.61833;61.27776;2906.867
49.61729;61.25813;2915.166
49.615;61.29979;2910.121
49.61427;61.3126;2914.952
49.60724;61.32667;2863.399
49.60641;61.2449;2920.595
49.60542;61.28021;2904.08
49.60537;61.28563;2915.336
49.60537;61.28578;2923.823
49.6038;61.28005;2906.995
49.60182;61.26339;2911.703
49.60078;61.25125;2932.563
49.5999;61.29688;2918.473
49.5963;61.24896;2910.02
49.59625;61.3337;2907.87
49.59625;61.27031;2929.942
49.59208;61.31266;2916.202
49.58963;61.26958;2903.999
49.58854;61.26531;2910.65
49.58562;61.31203;2924.079
49.58511;61.28396;2909.695
49.58479;61.27156;2897.967
49.58432;61.28146;2919.742
49.58427;61.295;2953.397
49.58224;61.32276;2897.457
49.58182;61.27583;2895.927
49.57479;61.29688;2914.389
49.57412;61.28323;2912.731
49.57068;61.23734;2926.608
49.56932;61.28271;2898.002
49.56505;61.33635;2902.282
49.56458;61.29922;2916.057
49.56458;61.2926;2895.404
49.56224;61.29245;2897.707
49.56172;61.34052;2896.369
49.56057;61.27573;2915.536
49.55875;61.30901;2890.083
49.55771;61.31052;2922.477
49.55661;61.2925;2909.921
49.55589;61.30026;2922.088
49.55427;61.28182;2929.998
49.5537;61.2688;2907.911
49.55318;61.23359;2916.504
49.55047;61.29719;2906.293
49.54865;61.25896;2934.219
49.54698;61.23406;2911.494
49.54401;61.25156;2904.511
49.54401;61.24583;2911.593
49.54375;61.29307;2896.078
49.5426;61.32088;2890.813
49.54036;61.31234;2897.999
49.53963;61.23208;2904.739
49.53932;61.29448;2915.269
49.5387;61.23042;2913.931
49.53745;61.28823;2879.841
49.53625;61.295;2901.01
49.53354;61.29292;2907.015
49.52984;61.32542;2889.252
49.52922;61.32088;2902.222
49.52833;61.24573;2915.594
49.52813;61.26568;2929.708
49.52734;61.27406;2882.581
49.52729;61.26219;2917.534
49.52656;61.31786;2899.165
49.52427;61.21276;2909.155
49.52042;61.2574;2916.88
49.51745;61.23771;2913.383
49.51708;61.22333;2910.916
49.51646;61.29057;2894.437
49.51599;61.27771;2904.262
49.51484;61.29422;2886.236
49.51453;61.19854;2907.735
49.51068;61.2361;2909.592
49.50964;61.31609;2899.095
49.50687;61.31688;2901.61
49.50286;61.27589;2901.8
49.50214;61.2725;2912.642
49.50161;61.33766;2896.143
49.50026;61.25193;2882.27
49.50021;61.27984;2906.168
49.4988;61.25938;2910.513
49.49729;61.26844;2901.41
49.49641;61.29854;2907.988
49.49458;61.18328;2910.99
49.49313;61.26302;2902.982
49.49031;61.32755;2872.303
49.48818;61.21094;2906.77
49.48526;61.2875;2899.821
49.48016;61.18672;2908.671
49.47313;61.19844;2904.409
49.47042;61.2701;2896.474
49.46995;61.25068;2905.893
49.46776;61.33375;2889.42
49.46583;61.3238;2904.954
49.4651;61.21073;2911.811
49.46354;61.24682;2914.409
49.4563;60.19859;2910.249
49.44672;61.24662;2903.883
49.43964;61.23974;2911.567
49.43906;61.23214;2914.385
49.43734;61.23021;2904.19
49.42614;61.2951;2917.494
49.42479;61.28042;2914.136
49.42443;61.24797;2897.703
49.41823;60.70479;2909.713
49.41771;60.73005;2894.292
49.40932;61.22401;2906.064
49.40886;61.23604;2905.676
49.40557;61.29776;2886.988
49.40411;61.23448;2915.933
49.40162;61.27485;2905.466
49.40104;61.21026;2902.805
49.40052;61.25667;2910.359
49.39901;61.23063;2914.045
49.3838;61.20318;2903.177
49.37854;60.20338;2903.655
49.37604;61.25828;2904.62
49.37542;60.80568;2864.373
49.37151;60.1814;2899.763
49.37016;61.28328;2909.609
49.36745;60.70526;2872.767
49.36547;60.15469;2925.2
49.36365;61.21745;2910.42
49.35573;61.21349;2906.781
49.35297;61.22844;2862.774
49.35224;60.24297;2917.672
49.33453;61.26698;2879.673
49.33339;60.71542;2867.432
49.33245;60.18604;2887.779
49.33109;61.27807;2899.581
49.31969;60.69984;2866.584
49.31724;60.80235;2858.187
49.31588;60.76917;2849.344
49.31521;60.22099;2914.17
49.31276;60.17146;2901.397
49.30661;60.21276;2928.599
49.30589;60.81766;2857.56
49.30578;60.69995;2906.406
49.30516;60.07292;2929.832
49.30458;60.24271;2907.002
49.30307;60.82985;2852.911
49.30088;60.7436;2860.956
49.29943;60.10963;2930.586
49.29818;60.22161;2910.234
49.29057;60.21047;2894.41
49.29042;60.78521;2858.854
49.28828;60.76005;2868.822
49.28698;60.18964;2906.693
49.2812;60.76198;2853.915
49.27797;60.29828;2928.41
49.27792;60.20708;2904.406
49.2675;60.72146;2856.288
49.26495;60.20766;2927.021
49.26276;60.24547;2912.178
49.26193;60.18495;2911.376
49.26094;60.77557;2861.113
49.25896;60.28797;2941.05
49.25703;60.69885;2863.792
49.25693;60.19224;2893.388
49.25089;60.77505;2908.035
49.24724;60.72823;2886.654
49.23953;60.70854;2901.46
49.23849;60.80396;2865.942
49.23625;60.72005;2865.924
49.23547;60.80391;2856.265
49.23417;60.25771;2912.656
49.2324;60.2262;2888.885
49.23037;60.19688;2902.84
49.22364;60.18417;2900.319
49.21974;60.18135;2926.771
49.2187;60.7262;2858.061
49.21818;60.28791;2928.385
49.21729;60.21823;2885.329
49.20234;60.21823;2901.639
49.20057;60.2125;2897.042
49.19672;60.25927;2924.436
49.19432;60.19651;2912.83
49.19026;60.24562;2911.736
49.18557;60.79182;2844.814
49.18417;60.22547;2904.437
49.17766;60.07792;2840.347
49.17729;60.10818;2889.555
49.17724;60.76729;2848.807
49.17505;60.26765;2914.151
49.16995;60.18599;2913.169
49.16729;60.24922;2902.804
49.16552;60.78932;2856.945
49.16526;60.20917;2907.081
49.16385;60.25708;2924.812
49.16167;60.79057;2852.522
49.15974;60.77708;2862.356
49.15844;60.25448;2920.334
49.15464;60.20792;2905.992
49.15432;60.78635;2859.951
49.14646;60.20974;2908.619
49.14604;60.80771;2865.085
49.14302;60.71354;2861.507
49.14229;60.76917;2853.948
49.13833;60.75698;2865.736
49.13792;60.22026;2896.17
49.1362;60.80901;2849.855
49.13344;60.74083;2865.163
49.13156;60.77338;2850.434
49.13047;60.18854;2903.743
49.12932;60.79708;2847.353
49.12646;60.76213;2847.786
49.12563;60.2163;2891.369
49.12537;60.25844;2892.546
49.12479;60.11656;2925.395
49.12271;60.21677;2896.751
49.1225;60.69172;2862.907
49.12011;60.20031;2922.877
49.11469;60.76443;2849.93
49.11255;60.75531;2854.457
49.11104;60.7849;2861.616
49.10943;60.26104;2904.656
49.10896;60.20224;2897.436
49.10479;60.79703;2855.372
49.10266;60.26115;2895.268
49.09927;60.04141;2863.118
49.09745;60.19068;2912.365
49.09573;60.76875;2850.173
49.09552;60.79667;2852.499
49.09489;60.82198;2858.524
49.09156;60.78474;2872.4
49.09083;60.27359;2917.573
49.08963;60.41443;2844.405
49.08735;60.15526;2913.824
49.08729;60.1788;2922.237
49.08526;60.77536;2858.203
49.07828;60.77412;2844.636
49.0776;60.44927;2873.184
49.07463;60.79167;2911.226
49.07151;60.18464;2896.556
49.07135;60.75406;2854.568
49.06932;60.78151;2847.881
49.06917;60.19365;2921.961
49.06521;60.08349;2873.237
49.06417;60.78568;2863.183
49.06385;60.21177;2895.611
49.06083;60.76563;2875.888
49.05911;60.21661;2910.903
49.05297;60.77063;2846.63
49.05104;60.6988;2858.569
49.05099;60.40177;2855.096
49.04083;60.82245;2852.382
49.03984;60.7976;2848.758
49.03641;60.76484;2857.926
49.03594;60.7775;2861.794
49.03339;60.40646;2838.771
49.03229;60.76104;2869.619
49.03182;60.21088;2920.968
49.02896;60.43625;2846.079
49.02781;60.79302;2879.65
49.02776;60.45516;2853.692
49.02438;60.42641;2863.204
49.0214;60.41489;2848.032
49.02094;60.42641;2840.133
49.01755;60.77719;2868.597
49.01719;60.50141;2853.468
49.01688;60.41958;2862.237
49.01604;60.75484;2862.935
49.01203;60.76505;2874.974
49.01177;60.61636;2853.645
49.01083;60.76641;2858.906
49.00864;60.68042;2907.554
48.99927;60.76422;2876.894
48.99573;60.42151;2841.497
48.99422;60.83698;2875.961
48.99266;60.5175;2863.506
48.9924;60.44677;2847.15
48.98953;60.43781;2849.31
48.98807;60.82687;2870.55
48.98687;60.36964;2888.719
48.98484;60.44594;2840.447
48.98474;60.77401;2875.814
48.98401;60.41125;2845.872
48.98391;60.78708;2872.73
48.98182;60.7949;2878.656
48.97474;60.43489;2854.02
48.97234;60.4125;2845.591
48.97;60.81396;2867.336
48.96995;60.42786;2846.31
48.96984;60.75396;2861.258
48.96865;60.44276;2842.714
48.96599;60.76281;2866.353
48.96396;60.41479;2849.257
48.96333;60.77005;2860.006
48.9601;60.76245;2869.947
48.95885;60.39125;2860.585
48.95849;60.4174;2844.873
48.9537;60.42437;2877.939
48.95276;60.78469;2868.302
48.95224;60.39646;2860.027
48.95;60.4426;2864.272
48.94865;60.39078;2810.095
48.94625;60.45448;2874.579
48.94229;60.44693;2841.954
48.94109;60.46037;2863.467
48.93864;60.41318;2862.37
48.93859;60.39224;2877.472
48.9375;60.74896;2868.675
48.93505;60.41568;2857.598
48.93385;60.39943;2858.487
48.93302;60.44812;2856.401
48.93255;60.43297;2837.879
48.93146;60.3925;2854.228
48.92771;60.75995;2879.329
48.92719;60.59271;2785.135
48.92542;60.39812;2859.052
48.92365;60.43302;2865.588
48.91896;60.40979;2863.187
48.91896;60.40583;2866.776
48.91891;60.41859;2850.36
48.9161;60.36073;2859.052
48.91443;60.43615;2868.425
48.91359;60.48677;2866.6
48.91302;60.43427;2862.851
48.91276;60.2086;2932.113
48.91214;60.41974;2862.004
48.91094;60.75927;2877.62
48.90911;60.39307;2867.911
48.90854;60.4163;2846.078
48.90812;60.45125;2853.07
48.90807;60.76203;2851.992
48.90511;60.41802;2868.079
48.90125;60.42203;2854.831
48.90026;60.43047;2865.372
48.89938;60.74615;2859.919
48.89901;60.38411;2839.812
48.89865;60.78818;2865.084
48.89828;60.42656;2842.27
48.89734;60.42833;2851.446
48.89698;60.46239;2865.263
48.89531;60.40234;2859.522
48.89474;60.45516;2852.831
48.89031;60.75693;2871.533
48.89005;60.42781;2868.021
48.88979;60.41552;2855.634
48.88969;60.4275;2863.865
48.88865;60.42588;2875.815
48.88786;60.42891;2851.462
48.88729;60.42406;2893.035
48.88682;60.40162;2843.952
48.88578;60.39974;2852.688
48.88495;60.39969;2859.635
48.88193;60.40526;2856.595
48.88151;60.42656;2843.076
48.8812;60.40453;2892.147
48.88115;60.39672;2857.974
48.88063;60.73516;2858.629
48.87917;60.13292;2763.941
48.87682;60.39182;2851.798
48.8764;60.46432;2858.664
48.87484;60.42474;2864.695
48.87427;60.7338;2858.694
48.87011;60.76828;2868.89
48.86875;60.38833;2845.988
48.86797;60.38823;2868.966
48.86797;60.42068;2847.689
48.86781;60.40911;2856.857
48.86562;60.42089;2872.407
48.86479;60.4225;2862.706
48.86401;60.36005;2878.295
48.86401;60.54136;2856.724
48.86312;60.39005;2858.303
48.86266;60.42854;2865.969
48.86234;60.43344;2859.297
48.86219;60.38052;2880.452
48.86187;60.40375;2868.078
48.85938;60.41417;2894.078
48.85865;60.71083;2856.838
48.85859;60.75729;2859.946
48.85807;60.43047;2901.075
48.85786;60.42354;2843.508
48.85771;60.42625;2857.777
48.85563;60.42078;2866.909
48.85453;60.42469;2852.558
48.85386;60.41161;2866.232
48.85333;60.43094;2856.45
48.85297;60.42469;2854.621
48.85292;60.39771;2849.684
48.85234;60.42776;2860.073
48.85213;60.43526;2869.848
48.85021;60.38854;2878.248
48.85;60.40641;2866.916
48.84964;60.44177;2864.178
48.84891;60.40448;2838.319
48.8488;60.39927;2844.766
48.84813;60.75323;2857.161
48.84677;60.33453;2875.691
48.84604;60.41375;2858.09
48.84573;60.43536;2868.784
48.84521;60.76453;2865.546
48.84396;60.40016;2876.609
48.84359;60.42021;2903.415
48.84229;60.43344;2857.736
48.8413;60.42672;2848.148
48.84094;60.3876;2869.372
48.84036;60.40136;2858.077
48.84026;60.43609;2846.518
48.83828;60.44125;2830.992
48.83698;60.40755;2847.965
48.83693;60.42245;2844.471
48.83656;60.38594;2854.167
48.83651;60.40984;2861.342
48.83651;60.41412;2851.306
48.83641;60.40255;2860.983
48.83573;60.485;2874.476
48.83411;60.38266;2850.557
48.83396;60.40318;2858.756
