K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_1.PV
47.37016;129.8284;86.16125;59.39193;115.8645;98.88145
50.93224;132.2708;89.24416;62.39521;117.1075;98.88073
48.32802;130.3958;86.90292;60.21568;115.934;98.8776
48.31859;130.577;86.77146;60.18521;115.9094;98.8776
48.46573;130.6622;86.75021;60.22963;115.9936;98.8774
51.2912;132.1902;89.41458;62.53995;116.5135;98.87605
47.38292;129.1876;86.58021;59.25896;114.8944;98.87542
48.93864;131.9626;87.76354;60.41318;118.0759;98.87333
47.15651;129.8324;86.13937;59.37323;115.8464;98.87209
47.39109;129.0979;86.35104;59.32042;115.0247;98.87
47.42344;129.1167;86.55167;59.27708;114.5995;98.86958
48.37167;130.5052;86.69375;60.28932;115.7967;98.86875
48.40625;130.3811;86.76917;60.2112;115.9221;98.86271
48.80458;131.7863;87.81438;60.43474;118.0119;98.8625
47.35172;129.1332;86.49333;59.28;115.0311;98.86146
48.42844;130.374;86.85875;60.18193;115.9013;98.86083
48.40422;130.2748;86.69458;60.18083;115.8446;98.85938
47.47214;129.0203;86.57042;59.27146;114.6476;98.8576
48.32656;130.3219;86.67208;60.19932;115.8307;98.85604
48.83651;131.909;87.86833;60.40984;118.0996;98.8551
47.37833;129.2107;86.51896;59.2675;114.9563;98.85406
48.39161;130.6273;86.86625;60.25489;116.0973;98.85302
48.37974;130.4426;86.72791;60.24302;115.9927;98.8526
47.51516;130.1467;86.33354;59.48359;116.2714;98.85042
47.44281;129.0833;86.50979;59.26901;114.5911;98.85031
48.66802;130.9642;86.69625;60.31839;115.7989;98.85
47.43552;129.1142;86.56229;59.25104;114.6058;98.84948
47.42537;129.2106;86.33583;59.2763;115.1256;98.84812
51.1074;132.1944;89.21458;62.41797;116.7424;98.84583
47.38281;128.936;86.40021;59.27969;114.5602;98.84563
48.35714;130.3601;86.76271;60.1763;115.8672;98.84531
48.72849;132.2373;87.80437;60.48406;117.9325;98.84427
47.40115;129.0972;86.46958;59.27245;114.9241;98.84354
47.30031;129.2014;86.26896;59.28531;115.1285;98.84323
48.54344;130.7606;86.76667;60.28917;115.7901;98.84239
48.91896;131.6576;87.79229;60.40583;118.0218;98.84125
47.24417;129.1216;86.24854;59.2712;114.9079;98.84104
51.06344;132.2305;89.24333;62.45937;117.0489;98.84062
47.29635;129.3624;86.3025;59.31557;115.2348;98.83885
56.31036;139.1647;95.30187;67.79369;121.0303;98.83854
47.4701;129.1985;86.5575;59.29276;115.1258;98.83729
47.45083;128.8188;86.54896;59.25359;114.5441;98.83667
47.33078;128.981;86.21042;59.28547;114.9819;98.83552
47.34755;129.1796;86.67667;59.2788;114.8171;98.83521
48.41459;130.3775;86.74729;60.25359;115.9915;98.83489
48.4763;130.3059;86.84312;60.20885;115.9258;98.8324
48.36969;130.4397;87.00854;60.21099;115.9319;98.83208
51.16589;132.2445;89.29396;62.44943;116.7412;98.83104
47.70068;130.2124;86.35521;59.47417;116.2908;98.83063
47.58656;130.3043;86.31416;59.47453;116.3194;98.8301
47.39063;129.3195;86.3625;59.29854;114.989;98.8301
47.40797;129.1455;86.60708;59.27703;114.5997;98.82958
47.58396;130.8008;85.98438;59.49099;116.3679;98.82875
47.49958;129.1868;86.39125;59.30401;114.7677;98.82739
47.35495;129.0862;86.35542;59.29547;114.9936;98.82646
47.40099;129.2932;86.18521;59.29338;115.0813;98.82437
47.42417;129.1122;86.47479;59.28912;114.9135;98.82396
47.30401;129.1078;86.39313;59.28391;115.0074;98.82396
47.42188;129.3818;86.48813;59.27682;114.9445;98.82313
47.52078;129.8;86.1275;59.35943;115.846;98.82302
47.53573;130.0218;86.24375;59.31208;115.844;98.82208
47.55318;129.9631;86.13354;59.35917;115.8336;98.82125
51.21526;132.1557;89.23354;62.48672;116.7612;98.82073
48.45292;130.4476;86.83354;60.22083;115.8968;98.82073
51.02187;132.1028;89.2375;62.43797;116.9982;98.81927
51.10771;132.2182;89.31771;62.48432;116.7268;98.81906
48.60192;132.1344;87.79708;60.48542;117.9425;98.81771
47.47958;129.8094;86.28438;59.34297;115.7814;98.81698
47.32198;129.1212;86.3923;59.2951;114.7417;98.81625
47.25214;129.1849;86.81271;59.25385;114.9;98.81573
47.44698;129.3435;86.30812;59.30125;115.088;98.81563
51.10229;132.5967;89.18354;62.37854;116.9167;98.815
47.44057;129.1089;86.32958;59.27599;114.5685;98.81406
47.45349;129.8674;86.25042;59.37193;115.8372;98.81354
47.38917;129.0826;86.59521;59.26328;114.95;98.81322
47.34391;129.2021;86.14916;59.31203;114.947;98.81271
48.51604;130.671;86.76292;60.29984;115.7991;98.81136
47.58172;129.9719;86.28646;59.43974;116.2141;98.81021
47.43932;129.1906;86.35146;59.3013;115.1385;98.80656
47.31713;129.2792;86.20396;59.2737;114.5752;98.80312
47.36713;129.3471;86.09646;59.28614;115.0898;98.80229
47.39328;129.1874;86.34937;59.27167;114.8776;98.80167
48.37875;130.7151;86.76208;60.28349;115.792;98.80146
47.34266;129.0742;86.58813;59.25687;114.6022;98.80115
47.38713;129.4197;86.42479;59.29333;114.9874;98.7999
47.24818;129.7292;86.25375;59.34615;115.7868;98.79781
47.35302;128.9543;86.58979;59.2812;114.6408;98.79177
47.49229;129.0683;86.64146;59.28875;114.834;98.79083
51.1225;132.3038;89.28938;62.54307;116.435;98.79063
47.41167;129.032;86.55625;59.27078;114.9683;98.78979
47.36786;129.9353;86.22542;59.36849;115.8436;98.78917
48.76307;129.9679;86.72583;60.38823;114.3365;98.78761
47.69328;130.4172;86.10333;59.45615;116.3787;98.78719
47.42812;129.378;86.24208;59.31557;115.5421;98.78719
47.55573;129.8116;86.115;59.38078;115.8422;98.78698
47.34875;129.084;86.5225;59.28651;114.6992;98.78667
51.21037;132.2575;89.37063;62.50885;116.4685;98.78573
47.61927;130.4845;86.25104;59.46537;116.3393;98.78261
47.49141;129.0067;86.36708;59.28224;114.5612;98.78229
47.28302;129.9048;86.25896;59.30167;115.0396;98.78219
51.03729;132.7794;89.12041;62.3913;116.8952;98.78188
47.365;129.1744;86.59208;59.25047;114.9445;98.77406
47.42781;128.7569;86.43958;59.28667;114.5217;98.77386
49.07463;131.1032;87.10521;60.79167;116.2507;98.77281
47.37505;128.827;86.46083;59.26437;114.6696;98.77209
47.30422;129.3062;86.41229;59.29771;114.7775;98.77167
47.30365;129.0725;86.51437;59.29802;114.9214;98.77135
47.41729;129.3315;86.12646;59.29427;115.0667;98.77042
47.40339;129.3053;86.27541;59.3013;115.5077;98.77042
47.4199;129.6568;86.21313;59.34089;115.7623;98.77031
47.23833;129.0712;86.54688;59.26146;114.9678;98.76906
47.30276;129.377;86.41625;59.28458;114.7984;98.76666
47.46328;129.3168;86.4525;59.27427;114.7824;98.76552
48.34714;130.6005;86.65792;60.2575;116.0967;98.76521
47.38984;129.3558;86.48979;59.32135;115.2248;98.76511
47.32453;129.2705;86.10687;59.31849;115.0909;98.76365
47.46;129.412;86.27209;59.32255;115.5558;98.76354
47.34557;129.1598;86.43958;59.30235;114.9404;98.76208
47.54745;129.529;86.15646;59.33688;115.2358;98.75854
47.44912;129.1384;86.40104;59.29594;115.0444;98.75667
51.21021;132.2835;89.33979;62.47276;116.7264;98.75531
50.97823;132.0935;89.25979;62.4514;116.9607;98.75354
47.47161;129.5554;86.16667;59.31688;115.6782;98.75354
47.3889;129.8997;86.02292;59.30391;115.0222;98.75282
47.3201;129.6672;86.27563;59.32385;115.6302;98.75073
47.53011;129.4366;86.10271;59.30828;115.2401;98.75072
47.30927;129.2353;86.2325;59.30854;115.111;98.75042
48.34177;130.6736;86.68354;60.23099;116.0724;98.74875
47.42698;129.2876;85.99146;59.30583;115.0802;98.74844
47.31287;129.4878;86.21521;59.335;115.6198;98.74823
48.4463;130.5229;86.60854;60.28;115.7981;98.74771
47.49182;129.0785;86.43;59.27052;114.8466;98.74709
47.3587;128.8949;86.35938;59.2825;114.6832;98.74688
50.7126;132.2349;89.28979;62.46453;116.9434;98.74448
50.93521;132.3974;89.23125;62.42995;116.9033;98.74239
47.25755;129.0885;86.51417;59.28828;114.7347;98.74198
46.75896;131.4088;87.03416;58.41792;118.5375;98.74167
48.40036;130.7337;86.72646;60.21375;116.0874;98.74136
47.31588;128.9336;86.56667;59.25156;114.9512;98.74125
47.37167;129.5204;86.21167;59.34667;115.5756;98.74062
48.45167;130.6722;86.7525;60.26531;116.0806;98.74042
50.88255;132.268;89.08562;62.4113;116.9052;98.73782
47.53042;130.0729;86.29312;59.35031;115.8376;98.73698
48.49458;130.4123;86.8075;60.27276;115.7964;98.73542
47.60359;130.1823;86.19708;59.47984;116.3519;98.73229
47.35745;129.3973;86.38646;59.32677;115.1523;98.73219
47.41406;128.9012;86.40063;59.28495;114.6953;98.73209
51.08958;132.3728;89.24895;62.46203;116.936;98.73167
51.13359;132.1422;89.12041;62.46453;116.908;98.73073
47.46537;129.2728;86.51791;59.28984;115.151;98.73031
47.44563;128.9231;86.35146;59.29964;114.6283;98.72885
47.44276;129.5612;86.17688;59.35661;115.7123;98.72688
47.44542;129.0509;86.50042;59.2674;114.569;98.72625
48.46375;130.4626;86.69395;60.2676;115.9951;98.72604
47.38922;129.7102;86.23292;59.33714;115.6218;98.72531
47.40688;129.3616;86.26646;59.29974;115.4732;98.72479
47.35042;129.1318;86.29479;59.28771;114.9643;98.72406
47.48849;129.3256;86.24541;59.3387;115.4854;98.72282
47.43823;129.1431;86.3025;59.27161;114.5772;98.72104
47.55474;129.4633;86.40042;59.31818;115.1149;98.72083
51.00599;132.3544;89.15896;62.41568;116.9298;98.72073
50.93583;132.1964;89.08146;62.44021;116.7433;98.72021
40.66141;126.1288;84.41042;52.77713;118.2482;98.71948
47.21708;129.5556;86.21313;59.31448;115.7411;98.71677
47.43063;129.5216;86.22375;59.31318;115.5985;98.71521
47.53266;129.0488;86.12605;59.29713;114.9907;98.71458
47.28833;129.6738;86.50105;59.29344;115.2221;98.71271
47.44302;129.2815;86.31021;59.305;115.1747;98.71239
47.45557;129.8896;86.19896;59.3238;115.2226;98.71177
47.50505;129.427;86.25291;59.29974;115.5205;98.70906
47.50333;128.9356;86.40792;59.255;114.6109;98.7074
47.39724;129.1178;86.38708;59.25948;114.5598;98.70594
47.47161;128.9932;86.37937;59.26078;114.617;98.70552
49.42479;131.37;87.01312;61.28042;116.2658;98.70521
47.41229;129.1055;86.455;59.29891;114.8376;98.70417
47.38755;129.1954;86.255;59.30406;115.1098;98.70219
47.37458;129.0904;86.18562;59.31219;115.4118;98.70219
47.45333;129.455;86.16812;59.31839;115.1581;98.69979
47.48182;129.7921;86.28812;59.3349;115.806;98.6974
47.2751;129.0949;86.08334;59.29214;114.9369;98.6974
47.42234;129.2526;86.58771;59.23875;114.9275;98.69386
47.39146;129.3473;86.32313;59.29802;115.13;98.69271
47.47208;129.2374;86.21146;59.34036;115.3441;98.69198
47.37078;129.106;86.53396;59.29943;114.93;98.69187
47.4801;128.9101;86.41312;59.30031;114.7492;98.68906
51.18563;132.0818;89.19292;62.45609;116.7955;98.68886
48.3612;130.5746;86.63417;60.22859;116.0499;98.68854
48.78156;131.5606;87.84521;60.41693;117.9971;98.68813
47.40464;129.3083;86.27271;59.31906;115.4396;98.68698
47.54536;130.0495;86.24812;59.44239;116.193;98.68677
51.05286;132.0749;89.15916;62.45724;116.8298;98.68365
47.37229;129.013;86.08125;59.27573;114.832;98.68354
51.10578;132.3084;89.11;62.45214;116.9118;98.67937
47.35073;129.371;86.60875;59.26276;114.9283;98.67896
47.30495;129.3543;86.30604;59.35922;115.1937;98.67698
49.44672;131.0841;87.06271;61.24662;116.2773;98.67677
47.3949;129.0378;86.37146;59.28885;114.8403;98.67656
48.62885;129.8178;86.85833;60.33104;114.2654;98.67448
47.51005;129.1977;86.52209;59.29047;115.1421;98.67396
47.51234;129.2833;86.37937;59.32594;114.9573;98.67375
49.6038;131.2552;87.05187;61.28005;116.2479;98.67083
51.15911;132.1376;89.17854;62.46214;116.8613;98.67
47.43906;129.2859;86.12479;59.31656;115.0103;98.6699
47.4501;129.1389;86.18813;59.30812;115.3785;98.66927
50.68656;132.1602;89.11729;62.41042;116.7403;98.66802
48.57885;130.2774;86.50229;60.31083;115.8359;98.66771
47.44448;129.2369;86.38854;59.28396;115.1415;98.66656
47.32057;129.1673;86.21313;59.30719;115.4314;98.66541
47.45677;128.7746;86.46584;59.27016;114.641;98.66281
48.41896;130.6048;86.66688;60.24172;116.0559;98.66261
47.41318;129.3335;86.20062;59.32594;115.565;98.66177
47.38802;129.0313;86.53584;59.24688;114.676;98.65844
47.45026;129.2523;86.35792;59.30912;115.2243;98.65562
47.43261;129.8385;86.17417;59.47182;116.1347;98.65427
47.43135;129.4182;86.24479;59.2837;115.0149;98.65334
47.37974;129.4964;86.19896;59.35078;115.5545;98.65271
47.40984;129.5058;86.54166;59.30349;115.2103;98.65219
47.34745;128.8613;86.36979;59.26505;114.7075;98.65208
51.01401;132.111;89.18875;62.47911;116.885;98.65073
47.4851;129.5376;86.18625;59.30964;115.5609;98.64927
47.40922;128.7824;86.47916;59.27885;114.519;98.64844
51.20833;132.2708;89.31583;62.53625;116.4104;98.64677
47.4063;129.0858;86.10083;59.28917;114.9423;98.64125
48.60292;131.9008;87.78687;60.47385;117.9654;98.63989
47.45495;129.3544;86.18354;59.34349;115.1894;98.63594
47.41797;128.8974;86.5175;59.27089;114.6485;98.63438
47.34411;129.0043;86.58;59.24948;114.9533;98.63
47.43151;129.3015;86.2123;59.30661;115.3126;98.62479
47.45016;129.4204;86.29229;59.29828;115.141;98.62354
47.4537;128.8405;86.39417;59.25917;114.4966;98.62271
47.41016;128.9848;86.57146;59.24609;114.6671;98.62209
49.64672;131.0835;87.10958;61.25891;116.2988;98.62052
47.48838;129.1303;86.21542;59.31562;115.2435;98.62052
46.75323;131.3809;86.90791;58.42979;118.5778;98.61823
50.96073;131.9701;89.14166;62.4475;116.7197;98.61562
48.4426;129.2061;86.54562;60.05995;113.9679;98.61406
47.60411;129.9644;86.16917;59.51286;116.1522;98.61166
47.49531;129.0971;86.19041;59.33698;115.2913;98.61156
47.27813;129.0419;86.52708;59.24583;114.6495;98.61063
50.84818;132.3296;89.14063;62.44537;116.9251;98.60834
47.41833;129.0108;86.41979;59.27823;114.6128;98.60271
47.58167;129.2798;86.26729;59.31839;115.1396;98.59979
48.5764;130.2865;86.67625;60.35089;115.8259;98.59823
47.41396;128.8905;86.20708;59.28245;114.7155;98.5927
48.37234;130.2411;86.43167;60.30818;115.8578;98.58604
47.41932;129.0223;86.56687;59.26162;114.5831;98.58583
47.45589;128.7577;86.40646;59.27422;114.4879;98.58354
47.50615;129.2993;86.21188;59.35386;115.3202;98.58334
48.7487;131.6122;87.86896;60.41646;117.997;98.58312
47.41297;128.8691;86.37312;59.25672;114.6248;98.57792
47.37531;128.9482;86.36459;59.26818;114.6258;98.57594
47.5225;128.8662;86.44271;59.26729;114.5963;98.57229
51.0638;131.9845;88.86875;62.45677;116.7048;98.57146
47.34589;128.9274;86.10375;58.9514;113.7144;98.56895
47.39354;129.7339;86.38646;59.2662;114.6722;98.56865
47.37703;129.3105;86.97396;59.24703;114.9381;98.56646
48.67031;129.5289;86.34458;60.29536;114.0411;98.56427
48.58385;129.7449;86.68916;60.27964;114.1676;98.56333
47.44989;128.8534;86.4325;59.27302;114.6109;98.5625
51.14531;131.9465;89.32063;62.54323;116.4299;98.56125
47.40193;129.4674;86.48021;59.25281;114.6507;98.56073
47.47609;129.0964;86.51708;59.24734;114.6783;98.55979
47.41542;129.0874;86.53542;59.275;114.6557;98.5574
48.71641;131.7215;87.85416;60.40187;117.9777;98.55583
51.3113;131.9238;89.19395;62.54609;116.3736;98.5526
48.79578;132.0295;87.79354;60.48474;117.9515;98.55219
47.49151;128.6627;86.40187;59.2387;114.4755;98.55209
48.66141;129.7535;86.55979;60.27797;114.0866;98.54781
51.25443;131.947;89.24958;62.50891;116.4014;98.54771
47.94073;129.7713;86.18542;59.76865;116.0387;98.54448
47.80938;129.0814;86.21687;59.31688;113.8841;98.54219
47.28984;128.7826;86.44458;59.26005;114.6286;98.54021
51.37453;132.194;89.33292;62.49453;116.2707;98.53333
47.4612;129.7513;86.18167;59.47422;116.0934;98.53021
47.09885;128.7009;86.07521;58.69542;113.6146;98.52948
51.12156;132.116;89.02854;62.53583;116.391;98.52937
51.12797;132.1517;89.2625;62.49057;116.4048;98.52489
51.20313;132.023;89.35812;62.50807;116.3728;98.52375
56.44021;139.2108;95.38771;67.79516;121.0513;98.52302
51.19995;131.9714;89.08833;62.4924;116.2235;98.52187
51.22266;132.1739;89.01167;62.51807;116.4421;98.5199
47.35635;129.0294;86.65437;59.27969;114.9609;98.51927
51.1675;131.9952;89.24354;62.52063;116.4337;98.51844
47.31526;128.7753;86.37959;59.24849;114.4986;98.51604
47.49578;128.936;86.51646;59.26474;114.6973;98.51292
47.58625;129.2745;86.65146;59.2638;114.9476;98.50854
51.32682;132.0951;89.245;62.51588;116.2547;98.5075
51.25214;131.9026;89.145;62.5175;116.3678;98.50521
47.68984;128.9487;86.3125;59.35135;113.7855;98.50042
51.28141;132.2424;89.09;62.49995;116.3346;98.49865
48.3399;130.105;86.4275;60.27563;115.9167;98.49552
51.40766;132.2238;89.31812;62.49745;116.3034;98.49479
50.96708;131.961;89.12979;62.5087;116.4682;98.49042
51.23714;132.3551;89.28979;62.48286;116.3486;98.48531
51.17906;132.2541;89.22208;62.48912;116.3649;98.48511
51.24516;131.8697;89.06271;62.5262;116.387;98.48396
50.98521;131.8903;89.20854;62.54016;116.1971;98.48271
48.38281;130.1078;86.44875;60.29526;115.8873;98.48177
47.46859;128.9849;86.45875;59.26469;114.6708;98.48135
51.03932;132.3278;89.33312;62.50396;116.3703;98.47636
48.40698;129.8904;86.225;60.30943;115.9764;98.47375
49.60182;131.1416;87.12666;61.26339;116.3123;98.47365
48.42615;130.0842;86.40583;60.27536;115.9449;98.47166
47.40203;129.0596;86.44917;59.23661;114.5873;98.46479
51.15776;132.2155;89.19395;62.49266;116.3903;98.46271
51.06844;132.0802;88.98375;62.54151;116.4442;98.46125
51.19922;132.2105;89.10313;62.53083;116.3794;98.45635
47.41687;129.2698;86.4375;59.2588;114.655;98.44968
51.15781;132.0741;89.20417;62.5336;116.4541;98.4476
51.17474;132.2796;89.34187;62.49177;116.3714;98.44614
47.45667;128.9201;86.43958;59.26615;114.56;98.445
40.65115;125.89;84.42042;52.76042;118.0733;98.44458
48.46922;129.7139;86.20583;60.27318;116.0126;98.44427
47.31302;131.4497;86.79396;59.31516;118.6293;98.44229
51.1187;132.1674;89.00417;62.4724;116.361;98.44052
47.37896;129.1512;86.69854;59.26781;114.9126;98.43687
47.4549;129.2344;86.66333;59.27245;114.9201;98.42719
49.64573;131.1877;87.14125;61.27391;116.3198;98.42615
51.06469;132.1303;88.94854;62.50521;116.4563;98.42604
47.47115;128.8676;86.50584;59.25297;114.6735;98.42469
47.38505;129.2329;86.38833;59.25016;114.6162;98.42468
51.06953;131.8036;89.06521;62.41484;116.6819;98.42198
51.08735;131.8849;89.25584;62.51286;116.4722;98.42188
51.14802;132.1496;89.41812;62.49213;116.4507;98.41802
51.14484;131.9831;89.03;62.47266;116.4499;98.4175
51.09995;132.105;89.1825;62.51307;116.4625;98.41573
51.15849;131.9902;89.25396;62.49318;116.3744;98.41281
47.38979;129.2795;86.425;59.2649;114.6505;98.40927
51.12135;132.0783;89.18146;62.45693;116.3871;98.40896
51.32745;131.9345;89.16438;62.52687;116.1876;98.40511
51.20125;132.4435;89.22833;62.43474;116.6177;98.40229
51.13943;132.0643;88.89875;62.48083;116.7349;98.39927
47.38713;129.1016;86.52438;59.22099;114.8925;98.3974
51.35213;131.8098;89.23542;62.50083;116.4707;98.39365
51.17271;132.0622;89.13604;62.46229;116.7474;98.38708
47.44896;129.0688;86.69312;59.23526;114.936;98.38667
47.43047;129.0127;86.61021;59.23265;114.9551;98.38625
51.23271;132.0708;89.28833;62.4849;116.2502;98.38156
51.36396;131.949;89.14833;62.51464;116.4482;98.37906
51.00266;132.0396;89.18896;62.49432;116.1697;98.37
51.05281;132.3947;88.81729;62.50682;116.3037;98.36636
51.01953;132.3183;89.36354;62.41875;116.6034;98.36333
47.43016;129.5955;86.68063;59.25031;114.8853;98.36333
47.06417;128.6409;85.74937;58.70198;113.5181;98.36146
47.34484;129.3943;86.56104;59.24917;114.954;98.36094
51.02792;132.4032;89.15833;62.47437;116.71;98.35073
51.1524;132.2165;89.10958;62.48583;116.7293;98.34812
51.21563;131.8814;89.16625;62.47219;116.4365;98.34677
51.06411;132.497;89.23209;62.48328;116.6558;98.34604
51.18531;131.7486;89.06062;62.49349;116.4643;98.34093
51.11125;132.3422;89.21875;62.45068;116.6875;98.34093
47.39979;129.0954;86.80479;59.2687;114.9157;98.33844
51.02474;132.1266;88.84979;62.47729;116.7393;98.33823
51.19953;132.5204;89.09937;62.46229;116.2791;98.33511
51.14245;132.0859;89.20021;62.47068;116.3593;98.33208
51.27;132.1799;89.33125;62.44484;116.5535;98.32906
47.39865;129.0026;86.66666;59.24859;114.9449;98.32406
47.43724;130.1252;86.5675;59.23875;114.8789;98.32323
51.21828;132.0551;89.01771;62.49156;116.2021;98.32208
51.12568;132.14;89.02062;62.46599;116.5199;98.31615
51.14042;132.3907;89.33417;62.47927;116.6596;98.31396
51.05302;132.0698;88.96792;62.45354;116.7237;98.31375
47.16542;128.5982;85.62271;58.66234;113.4309;98.31261
51.03417;131.9839;88.80292;62.46031;116.5806;98.30167
51.14349;131.9321;88.99875;62.45833;116.3442;98.29406
49.40052;131.4892;87.075;61.25667;116.335;98.2924
51.13156;131.7655;89.23563;62.46547;116.4591;98.28375
51.17651;131.936;89.105;62.46479;116.1215;98.28281
51.03437;131.9916;88.95104;62.50099;116.7055;98.27989
51.03578;131.8265;88.8475;62.46037;116.6564;98.27531
50.98604;131.9357;88.95187;62.44333;116.6199;98.27292
47.39667;129.232;86.5525;59.24432;114.9625;98.27052
51.09568;132.1293;88.95145;62.4249;116.6777;98.26479
50.7849;131.8517;88.89375;62.4474;116.6569;98.26479
40.65078;125.6674;83.91167;52.77234;117.8989;98.25792
51.13604;131.9686;89.10646;62.4776;116.3377;98.25645
47.17234;128.2759;85.48458;58.63156;113.3741;98.25521
51.21578;132.127;89.19396;62.53761;116.19;98.25156
