K5PC5CH.OP;K5T5_1.PV;K5F3.PV
52.72557;622.6865;3063.189
55.5825;622.6776;3080.995
55.57833;622.6766;3081.558
55.57109;622.6755;3074.427
55.26839;622.675;3070.661
55.18641;622.6693;3080.95
55.27781;622.6667;3083.444
55.43594;622.6625;3060.471
55.28542;622.6589;3064.905
56.36864;622.6547;3090.325
55.79708;622.6521;3082.697
55.6326;622.649;3079.429
55.37604;622.6458;3073.511
53.115;622.6448;3072.787
56.23245;622.6172;3069.004
52.80031;622.6063;3061.76
52.71297;622.6016;3061.395
55.45089;622.5964;3083.208
52.66125;622.5958;3061.415
53.06167;622.5917;3073.144
53.26026;622.5906;3070.411
55.55516;622.5833;3076.449
55.32292;622.5828;3084.619
53.22823;622.5776;3071.004
54.40771;622.5729;3018.428
52.6;622.5719;3052.5
52.51453;622.5693;3051.071
55.21479;622.5651;3082.587
52.80162;622.563;3063.591
54.38172;622.5568;3027.119
55.44807;622.5552;3076.149
55.37682;622.551;3035.286
55.25021;622.549;3059.74
52.73802;622.5469;3051.482
55.51714;622.5432;3037.699
55.39995;622.5406;3081.935
52.80495;622.5354;3036.762
56.31385;622.5333;3084.848
52.76677;622.5281;3059.459
55.7599;622.525;3081.638
55.21922;622.5229;3075.225
55.53765;622.5162;3054.174
55.625;622.5146;3080.642
53.00859;622.5099;3066.938
56.52964;622.5016;3105.649
55.48094;622.5016;3073.63
55.3961;622.4979;3037.12
53.03672;622.4927;3068.032
52.64458;622.4916;3058.972
55.64724;622.4911;3073.733
52.71011;622.4906;3045.574
55.40432;622.4875;3043.722
52.68943;622.4818;3065.854
55.50365;622.476;3043.653
55.49979;622.4714;3018.681
52.8688;622.4698;3060.919
55.25844;622.4615;3084.249
55.28073;622.4589;3072.275
55.43057;622.4515;3081.457
55.64974;622.4401;3083.288
54.07667;622.4401;3038.602
55.40526;622.4391;3086.751
55.47958;622.438;3062.793
55.35729;622.4291;3083.471
56.18542;622.4172;3084.323
52.7387;622.4151;3056.177
55.29464;622.4146;3025.792
56.47844;622.4078;3061.99
55.25901;622.4036;3082.011
56.40688;622.4031;3089.909
55.31359;622.3969;3082.078
55.22245;622.3906;3077.373
55.36323;622.389;3085.367
55.57672;622.3865;3082.81
52.58334;622.3844;3044.222
55.36068;622.3693;3083.101
54.1199;622.3688;3053.208
55.25703;622.3672;3078.734
52.80359;622.3672;3069.327
55.49995;622.3666;3065.467
56.5338;622.3661;3089.305
56.3937;622.3651;3079.539
54.37068;622.3594;3009.057
55.31511;622.3583;3078.595
52.6899;622.3568;3053.615
55.49776;622.3479;3079.475
55.1501;622.3474;3076.562
55.4112;622.3469;3037.747
56.47823;622.3458;3080.491
55.48125;622.3432;3036.579
55.43443;622.3193;3075.73
55.24672;622.3177;3082.686
54.16141;622.3104;3024.023
55.13906;622.2985;3079.76
56.42297;622.2974;3066.841
55.57854;622.2917;3070.38
55.42136;622.2896;3085.746
52.78062;622.2839;3056.113
54.72964;622.2792;3073.567
55.39974;622.2781;3027.27
55.40213;622.2651;3086.204
55.09943;622.262;3071.053
55.39771;622.2584;3031.423
55.50604;622.2568;3079.791
55.4826;622.251;3081.563
56.30239;622.2458;3070.683
55.44693;622.2416;3077.502
55.43615;622.2396;3032.767
55.37083;622.2391;3077.374
55.71094;622.236;3079.018
56.2924;622.2302;3082.923
55.33651;622.2292;3058.811
55.35021;622.2188;3082.892
55.60818;622.213;3042.078
55.52666;622.2115;3112.217
55.58688;622.1959;3037.708
52.61766;622.1885;3043.77
55.17641;622.1797;3079.738
52.78427;622.1735;3044.861
55.44677;622.1713;3070.333
55.21792;622.1677;3074.802
55.38036;622.1646;3076.303
55.50807;622.1646;3072.933
54.35167;622.1609;3026.182
52.77438;622.1437;3051.458
55.45104;622.1385;3045.082
53.08537;622.1318;3069.383
55.24443;622.1312;3067.849
54.16073;622.1245;3050.99
52.64672;622.1224;3046.028
55.80297;622.1198;3073.26
54.50255;622.1188;3052.699
55.5299;622.1172;3080.536
52.6337;622.0995;3066.45
52.79438;622.0995;3052.896
52.71599;622.0969;3043.976
56.38724;622.0911;3084.612
52.7099;622.0901;3049.396
53.16766;622.0865;3065.024
53.13693;622.0807;3070.804
56.44057;622.0687;3088.669
55.61625;622.0687;3087.802
52.6599;622.0687;3046.11
55.50766;622.0677;3046.582
55.51479;622.062;3042.686
55.10729;622.0557;3093.37
54.20104;622.05;3042.005
56.23859;622.0417;3084.757
55.1811;622.038;3065.026
55.51474;622.0292;3080.1
55.55141;622.0219;3085.921
55.42615;622.0094;3069.764
55.50312;622.0073;3073.37
56.59443;622.0031;3080.102
53.04693;621.9958;3064.79
52.8061;621.9916;3067.12
55.49927;621.9916;3054.263
54.37563;621.9916;3018.277
55.57224;621.987;3084.118
55.55203;621.9776;3046.068
55.48672;621.9714;3071.258
53.21875;621.9651;3069.8
55.5774;621.9599;3040.167
54.05276;621.9568;3039.82
55.24203;621.9537;3063.746
52.99287;621.9505;3073.347
53.1126;621.95;3065.118
56.47099;621.9495;3052.962
55.47005;621.9479;3077.177
55.45094;621.9391;3040.159
55.40562;621.9365;3037.685
55.4551;621.9286;3041.065
55.40536;621.9068;3078.653
55.42995;621.9;3041.61
52.69635;621.8958;3042.904
55.53245;621.8943;3023.489
55.43214;621.8885;3076.603
52.57469;621.8859;3063.082
55.62464;621.8849;3083.007
56.32229;621.8818;3077.736
55.31948;621.8807;3057.895
55.54911;621.8776;3074.583
55.38609;621.876;3037.704
52.54344;621.875;3049.505
52.70432;621.8729;3050.855
55.53667;621.8677;3084.147
56.23214;621.8573;3074.909
55.59969;621.8563;3086.096
55.49057;621.8552;3079.088
55.53224;621.8443;3047.166
55.37073;621.8422;3073.411
55.45406;621.8411;3027.727
53.13375;621.8339;3066.216
52.65297;621.8302;3053.721
53.19828;621.8276;3064.517
54.59073;621.8141;3047.986
55.43114;621.8125;3074.487
52.74552;621.8073;3052.488
55.39271;621.8016;3033.687
52.70464;621.7974;3040.752
55.61021;621.7953;3075.973
55.57312;621.7682;3082.636
55.45797;621.7672;3047.143
55.34787;621.7651;3072.006
52.73703;621.7552;3052.294
54.11255;621.7416;3043.16
52.66636;621.7406;3042.372
55.41974;621.7349;3044.132
55.46307;621.7271;3071.757
55.51927;621.7208;3026.541
55.43495;621.7177;3078.8
54.1525;621.7161;3028.404
52.74313;621.7047;3048.522
55.37135;621.7037;3077.983
54.16005;621.6984;3022.309
53.17219;621.6979;3066.37
55.62151;621.6838;3078.286
55.25734;621.6838;3070.084
53.95505;621.675;3026.112
55.64932;621.6719;3072
56.27489;621.6698;3080.627
55.49187;621.6677;3034.593
55.18568;621.6667;3071.069
52.73234;621.6625;3062.683
55.44792;621.6547;3038.174
55.49604;621.6375;3036.532
55.52422;621.6365;3037.017
54.10766;621.6359;3051.087
55.47693;621.6354;3034.516
54.34042;621.6312;3043.393
55.61917;621.6281;3067.718
55.51979;621.6234;3040.516
54.12594;621.6193;3030.32
54.32651;621.6193;3019.088
56.52089;621.6042;3085.298
55.47432;621.6021;3032.891
54.32156;621.6;3025.413
53.08562;621.5969;3083.525
55.42526;621.5958;3031.812
54.27338;621.5948;3045.15
54.36167;621.5875;3020.954
54.65146;621.5833;3060.458
55.51109;621.5693;3083.433
52.53792;621.563;3039.251
55.51875;621.5594;3043.884
53.97479;621.5594;3029.667
56.26062;621.5568;3077.39
53.0638;621.5526;3064.288
55.38562;621.5349;3062.752
55.45625;621.5349;3018.521
56.30797;621.5286;3083.974
55.41917;621.5271;3025.976
55.39604;621.5229;3031.471
55.30984;621.513;3082.094
56.37943;621.5068;3080.575
55.27308;621.499;3038.426
54.24552;621.4953;3048.291
54.13005;621.4854;3029.951
55.35984;621.4818;3042.45
54.34838;621.4797;3020.465
55.52208;621.4755;3078.093
55.58292;621.4672;3043.013
55.73938;621.4604;3080.908
55.52167;621.451;3072.16
52.77594;621.4505;3053.68
55.40828;621.4479;3037.042
54.13276;621.4281;3028.353
52.65286;621.4141;3048.04
52.57448;621.4005;3043.667
56.4238;621.3937;3089.76
55.2599;621.3922;3074.19
54.1162;621.3859;3037.399
55.49318;621.3844;3039.865
55.58916;621.3834;3087.798
55.40641;621.3713;3034.41
55.42693;621.3458;3028.028
55.43661;621.3411;3031.416
54.40458;621.338;3041.344
55.38515;621.3307;3071.438
55.44547;621.3224;3038.482
50.33984;621.3219;2951.382
55.23406;621.3209;3032.134
55.35167;621.3099;3079.453
55.29734;621.3031;3085.541
55.36797;621.3031;3062.864
55.59104;621.2901;3030.583
54.24708;621.287;3014.188
55.45797;621.2792;3083.454
55.57063;621.2745;3034.764
55.3713;621.2708;3031.566
55.51333;621.2672;3085.886
55.52448;621.2401;3032.419
55.33026;621.2167;3029.435
55.535;621.2078;3042.743
54.10792;621.2062;3043.105
55.09807;621.201;3068.23
54.12109;621.201;3045.904
55.34406;621.1917;3051.367
55.60386;621.1896;3079.207
55.4525;621.1682;3038.808
55.46828;621.1573;3026.212
55.41088;621.1552;3033.305
55.58635;621.1531;3033.742
54.30854;621.1531;3018.93
55.38177;621.1516;3063.777
52.84422;621.1484;3053.329
54.16245;621.1417;3014.868
54.03386;621.139;3042.12
55.61057;621.1339;3047.833
55.42146;621.1281;3035.525
55.4576;621.1188;3036.77
55.4924;621.1073;3054.783
55.3187;621.1016;3013.773
55.52375;621.0979;3078.319
55.15349;621.0906;3079.238
55.23104;621.0776;3079.817
55.23667;621.0667;3057.232
54.11323;621.063;3037.728
55.46333;621.063;3011.783
54.23687;621.0568;3025.888
55.54948;621.0427;3035.1
55.37234;621.0427;3030.261
54.24448;621.0333;3044.437
55.56479;621.0292;3027.588
55.16792;621.0276;3076.462
55.44781;621.0172;3053.025
54.24828;621.0104;3046.748
55.43698;621.0089;3050.557
55.69239;621.0062;3041.592
55.59489;620.999;3033.546
55.48021;620.9911;3023.712
54.11479;620.9911;3018.893
55.40047;620.9797;3035.251
54.39177;620.9792;3027.809
55.44661;620.9349;3062.808
55.50672;620.9344;3073.944
55.32234;620.9235;3038.476
55.43401;620.9188;3041.959
54.16412;620.9188;3031.144
55.3937;620.9172;3046.319
55.37959;620.9161;3044.863
55.17109;620.9114;3045.841
55.31766;620.8958;3055.772
55.49562;620.8865;3023.467
55.4224;620.875;3048.938
55.39406;620.8646;3039.626
55.4938;620.8484;3032.904
54.06953;620.8474;3032.691
54.23516;620.8406;3027.269
54.24896;620.8349;3017.638
55.64526;620.8297;3071.148
54.17859;620.8193;3021.588
55.30401;620.8135;3041.614
55.42156;620.8135;3026.355
55.35922;620.8068;3040.054
55.37516;620.8031;3067.856
55.24635;620.8021;3037.91
55.35635;620.7963;3024.5
55.46958;620.7917;3027.441
54.27464;620.787;3043.881
55.48167;620.7813;3072.297
55.45177;620.7771;3036.592
55.4151;620.7698;3040.871
54.28375;620.7687;3021.934
55.40594;620.7656;3022.454
55.51969;620.7646;3039.991
55.48344;620.7438;3023.273
55.58969;620.7406;3039.734
54.13057;620.738;3025.332
55.48745;620.7365;3024.373
55.79083;620.7271;3078.581
54.08411;620.7198;3035.611
55.4662;620.7125;3088.516
53.55505;620.7125;2976.969
56.49656;620.7015;3086.536
55.26094;620.7005;3072.865
54.18302;620.6859;3045.746
55.59536;620.674;3040.034
55.48938;620.6688;3045.494
55.44323;620.6661;3077.2
52.51359;620.6542;3046.506
56.31036;620.6531;3082.871
55.32109;620.601;3032.542
55.3475;620.601;3030.65
55.50266;620.5964;3021.55
55.59589;620.5828;3081.343
55.36568;620.5765;3029.674
55.3812;620.5693;3076.693
55.49792;620.5485;3081.548
55.47833;620.5391;3039.055
55.37854;620.5323;3022.333
54.63406;620.5255;3053.666
55.43208;620.525;3024.525
55.28844;620.5187;3067.535
54.72557;620.5167;3016.095
55.375;620.5146;3065.4
55.23271;620.501;3016.359
55.22786;620.4833;3040.952
53.49375;620.4573;3002.422
55.50552;620.4459;3030.295
55.37537;620.4375;3040.759
55.53844;620.4213;3063.571
55.48203;620.4208;3032.466
55.48838;620.413;3022.422
55.30047;620.4047;3081.438
55.325;620.4016;3017.385
54.10698;620.3979;3042.717
54.1713;620.3964;2999.381
55.44714;620.3953;3034.465
55.53453;620.3927;3027.71
55.20521;620.3859;3066.091
55.48214;620.351;3037.871
54.12307;620.351;3028.08
55.47375;620.3474;3037.71
55.37224;620.301;3041.369
55.50687;620.2953;3028.782
55.62474;620.2766;3041.879
54.19609;620.2714;3024.356
54.87766;620.2703;3057.394
55.50391;620.2422;3022.948
55.27708;620.2193;3043.459
53.99943;620.2146;3030.435
54.15136;620.213;3027.803
54.29667;620.1724;3024.329
54.31297;620.1708;3023.019
55.28802;620.1661;3018.328
55.40604;620.1625;3018.46
54.18844;620.1568;3014.971
55.49688;620.1516;3022.542
55.44047;620.1484;3013.847
55.41698;620.1453;3041.738
55.46088;620.1432;3032.251
55.36901;620.1297;3035.133
55.44115;620.1281;3037.07
55.34703;620.126;3024.123
55.40833;620.1177;3034.033
55.37062;620.1166;3028.89
55.43224;620.1099;3040.406
54.12802;620.1016;3020.074
54.24109;620.0995;3048.752
55.17078;620.0703;3031.286
55.5313;620.051;3042.202
55.37177;620.051;3036.292
55.40771;620.0505;3030.795
55.50068;620.0495;3030.61
54.00146;620.0453;3040.328
55.16427;620.0307;3033.573
54.14698;620.0193;3027.024
55.54021;620.0162;3041.087
54.31016;620.0162;3016.818
55.43214;620.0135;3029.896
56.3201;619.9833;3069.189
54.23292;619.9792;3017.37
55.5387;619.9646;3038.997
52.8049;619.9521;3037.49
55.41552;619.9396;3035.535
54.77885;619.8875;3050.554
55.46969;619.8823;3036.138
54.41896;619.8724;3023.738
54.23698;619.8688;3015.025
55.40943;619.8682;3020.073
55.39312;619.8531;3031.082
55.82203;619.8386;3072.114
55.48719;619.8365;3021.517
55.4513;619.8323;3041.175
54.23552;619.8135;3006.617
55.34526;619.8031;3032.528
50.37026;619.8016;2959.97
55.34172;619.7818;3038.642
54.24682;619.7755;3018.998
55.23891;619.7724;3029.795
55.40568;619.7687;3043.24
54.13099;619.7635;3042.394
55.42755;619.762;3058.222
54.15516;619.7438;3019.279
53.34953;619.7416;2982.067
55.33047;619.7401;3014.595
53.63667;619.738;2972.159
55.36911;619.7161;3021.898
55.38401;619.6849;3046.875
53.98021;619.6823;3047.986
50.28052;619.6802;2931.286
54.15927;619.6563;3027.419
54.20063;619.6453;3041.571
55.53641;619.6271;3042.041
55.51318;619.6229;3032.521
55.34359;619.613;3018.08
55.34333;619.5765;3033.408
54.23057;619.5714;3022.53
55.42812;619.5682;3033.248
55.49724;619.5672;3027.407
55.45833;619.5609;3021.905
55.45287;619.5495;3034.812
54.10896;619.5458;3036.673
55.50261;619.5313;3051.557
55.33682;619.5313;3022.809
54.17927;619.5135;3024.486
53.62682;619.5084;2981.761
55.24318;619.4916;3019.298
55.32088;619.4724;3024.144
55.35953;619.4625;3031.304
54.37844;619.4515;3017.885
54.15026;619.4193;3024.253
54.34297;619.4057;3020.748
55.28963;619.4036;3018.823
54.01135;619.3859;3040.077
55.43432;619.3828;3028.809
53.44213;619.3776;2986.839
54.28583;619.3766;3006.147
55.25104;619.3755;3030.393
55.41193;619.3688;3027.467
55.46912;619.3489;3038.474
55.37516;619.3432;3024.099
55.39198;619.3344;3038.348
55.37239;619.3203;3029.852
53.52636;619.3026;3020.454
53.85239;619.3026;3008.942
54.05281;619.3005;2999.967
55.40604;619.2948;3056.222
55.38698;619.2917;3042.388
55.57698;619.2818;3032.22
55.38177;619.2771;3024.522
55.46474;619.2651;3031.454
51.13198;619.2401;2969.525
55.50995;619.2385;3034.345
54.29625;619.236;3022.549
54.22287;619.226;3015.243
55.34563;619.2224;3041.119
52.9887;619.2172;2993.448
55.51318;619.1984;3040.035
52.72062;619.1937;3009.301
52.63542;619.1932;2998.582
50.39599;619.1854;2938.044
54.29615;619.1823;3021.549
54.22104;619.1802;3029.089
55.41927;619.1708;3076.494
55.37292;619.1682;3002.517
54.18255;619.1614;3021.327
54.21969;619.1599;3028.38
55.49859;619.1589;3031.521
51.05344;619.1552;2968.92
55.35505;619.1511;3039.092
55.41401;619.149;3041.542
54.2638;619.1427;2999.788
51.35052;619.1375;2980.487
50.27016;619.125;2926.195
55.23812;619.1073;3018.407
55.44307;619.0938;3021.423
55.40276;619.0828;3063.914
55.45021;619.0802;3025.465
55.47937;619.0714;3017.604
50.2737;619.0594;2940.094
55.35062;619.0536;3032.963
53.63995;619.0333;2978.341
55.52771;618.9432;3026.098
54.15865;618.937;3020.358
50.26401;618.9125;2921.047
55.24911;618.8557;3037.938
55.57818;618.8396;3006.964
55.27583;618.8271;3013.229
55.28938;618.8203;2999.359
53.67005;618.8088;2969.843
51.14901;618.7927;2969.516
53.60286;618.7911;2971.417
54.27089;618.7453;3023.558
54.31833;618.7245;3001.466
51.39417;618.7083;2938.75
54.19703;618.6729;3009.169
51.18531;618.6688;2936.856
51.30099;618.6583;2943.926
54.18583;618.6479;2997.782
55.34698;618.6406;3036.104
50.21552;618.6166;2925.08
50.33432;618.5709;2942.017
55.30568;618.5568;3039.192
50.22698;618.5443;2928.507
55.44588;618.537;3026.796
55.34667;618.5318;3006.08
50.39302;618.5104;2940.43
54.18464;618.4984;2996.504
51.38786;618.4818;2942.688
55.26031;618.4688;3029.719
55.3699;618.4354;3005.704
54.20891;618.4026;3026.278
51.06344;618.3964;2940.397
54.28344;618.3839;3022.129
50.86068;618.3807;2937.675
55.37807;618.3568;3031.352
51.16932;618.3531;2934.428
55.29542;618.3495;3001.892
51.26011;618.3479;2945.821
51.2137;618.338;2939.543
51.03578;618.3234;2939.58
50.30802;618.2792;2926.602
51.13156;618.2438;2945.884
50.20739;618.2219;2936.11
54.54104;618.2104;3014.698
55.26411;618.2052;3019.596
55.38297;618.1885;3015.638
54.17828;618.1771;3017.093
51.0087;618.1625;2962.856
51.21563;618.1609;2940.917
50.18974;618.1458;2917.09
54.25828;618.1412;2997.424
51.33615;618.1042;2947.354
55.35771;618.1021;3017.673
51.29276;618.0891;2928.769
50.40656;618.076;2928.697
51.34208;618.0641;2930.736
55.44177;618.0469;3025.543
51.02474;618.038;2940.122
52.28302;618.0375;2982.25
51.3038;618.0286;2937.927
51.1526;618.0073;2936.131
51.28078;618.0068;2938.689
51.15136;617.9813;2942.13
51.02906;617.9776;2936.201
51.14807;617.9677;2937.672
51.06953;617.9448;2932.722
51.14229;617.926;2953.817
51.32354;617.926;2939.083
51.42963;617.9229;2938.734
51.73948;617.9203;2928.552
51.23776;617.9078;2934.593
51.10828;617.8984;2953.588
51.13776;617.8948;2934.372
51.17958;617.8917;2956.705
51.34813;617.8807;2939.817
50.27469;617.8594;2918.5
51.22042;617.8516;2941.866
51.01854;617.8339;2950.865
51.22937;617.8156;2936.808
51.05854;617.8068;2961.638
50.36531;617.801;2932.066
51.26344;617.801;2929.367
51.78021;617.8005;2933.163
50.36766;617.7969;2933.386
50.1813;617.7839;2919.984
51.51505;617.7761;2934.221
50.3149;617.7547;2941.123
51.05349;617.7526;2944.35
51.3963;617.75;2926.774
51.31802;617.7182;2937.765
50.33511;617.7078;2926.71
51.51089;617.6969;2974.345
51.56349;617.6719;2937.429
50.2413;617.6708;2925.081
51.9075;617.6536;2899.731
51.75109;617.6469;2913.803
51.30365;617.6297;2961.393
50.32594;617.6297;2933.134
51.09495;617.6104;2954.595
53.34068;617.6088;2986.19
50.27021;617.5849;2923.113
50.12984;617.5677;2924.777
51.18297;617.5594;2945.508
51.42797;617.5469;2936.099
50.11479;617.5339;2923.809
51.03573;617.5307;2961.191
50.2175;617.5245;2938.306
51.86568;617.5125;2930.417
51.57599;617.5;2937.56
51.33219;617.4922;2932.248
51.24417;617.4792;2938.677
51.21531;617.4651;2940.62
51.35213;617.4599;2946.175
50.23016;617.4583;2927.227
51.52927;617.451;2922.617
50.28714;617.4453;2932.154
51.43813;617.4432;2934.433
51.47474;617.4406;2926.205
51.53276;617.4328;2962.534
51.14042;617.4313;2938.891
51.12406;617.4307;2933.942
50.26703;617.4266;2918.571
51.21885;617.4255;2932.236
50.32292;617.4005;2922.316
53.52625;617.3948;2983.405
51.14614;617.3906;2942.92
51.1524;617.3834;2936.322
50.20719;617.3834;2927.094
51.08958;617.3812;2936.954
51.28125;617.3792;2926.577
51.15818;617.3781;2945.621
50.20594;617.3656;2935.125
50.07917;617.3651;2920.817
51.24932;617.3557;2941.345
51.28375;617.3396;2938.477
51.10552;617.337;2937.958
51.0812;617.3229;2940.631
51.53463;617.3214;2909.094
50.14812;617.3162;2929.672
51.13349;617.3151;2935.874
51.20833;617.3052;2937.702
55.37505;617.3031;3028.015
50.34052;617.2974;2928.3
51.35448;617.2922;2933.224
50.11615;617.2885;2925.057
50.32755;617.2859;2926.424
51.18385;617.2813;2945.605
51.29443;617.2807;2941.843
55.26099;617.2797;3024.315
51.36651;617.2776;2929.455
51.17198;617.2615;2936.873
51.18459;617.2542;2939.543
50.22187;617.2458;2930.585
50.28641;617.2297;2934.122
51.20401;617.2276;2939.281
53.77656;617.2255;2999.347
51.09167;617.2198;2935.648
51.33349;617.2146;2935.694
51.21406;617.2136;2947.399
51.30083;617.2089;2925.207
51.20313;617.2083;2939.948
51.02344;617.2057;2940.293
51.03859;617.2015;2922.662
51.10677;617.2005;2937.784
51.36485;617.1995;2931.717
50.15839;617.1974;2921.682
50.94839;617.1969;2938.871
50.09417;617.1948;2941.896
52.47526;617.1912;2922.118
51.1799;617.1885;2961.434
50.3125;617.1818;2928.092
51.14526;617.1745;2933.97
51.08735;617.174;2939.091
52.95208;617.1604;2974.908
51.88521;617.15;2929.01
51.39109;617.1474;2937.271
51.37021;617.1453;2935.799
51.30766;617.1417;2946.882
50.21276;617.1334;2923.614
51.06104;617.1208;2943.174
51.24995;617.1146;2923.664
51.97781;617.0995;2903.119
51.39109;617.0938;2939.119
51.22266;617.0901;2926.425
51.27516;617.076;2946.175
50.20677;617.0646;2930.778
51.26495;617.0583;2935.764
51.15281;617.0583;2933.09
51.56349;617.0568;2914.136
51.06318;617.0526;2936.799
49.08735;617.0516;2913.824
50.98604;617.0448;2930.938
50.20802;617.0354;2937.589
50.11208;617.0344;2954.531
51.66828;617.0302;2934.618
51.58541;617.0271;2917.898
50.2088;617.025;2928.673
51.09583;617.0214;2937.452
50.3437;617.0177;2929.046
51.76385;617.0167;2933.786
