K0P125.PV;K5Q2_2.PV;K5FCV4_2I.PV;K5P6.PV;K5PCV6I.PV;K5PCV17_1I.PV;K5P17_1.PV;K5PCV17_2I.PV;K5P17_2.PV;K5F3.PV;K5T20.PV;K5P110.PV;K5PCV4I.PV;K5T12.PV;K5P13.PV;K5HCV60I.PV;K5P16_1.PV;K5GKAL.PV;K5HCV61I.PV;K5P16_2.PV;K5FCV4_1I.PV;K5Q2_1.PV;K5P4_1.PV
64.911;272.0938;5.395;1.828654;98.20781;80.7125;11.60375;99.70781;11.15906;2995.895;22.93312;63.394;43.14469;165.0831;4.003013;98.02406;1.334766;21.78856;97.63;1.360672;100;711.2813;21.5575
64.6395;275.8125;5.30125;1.829264;98.205;80.69625;11.56609;99.71719;11.12875;2987.657;22.93719;63.14;43.15094;165.1206;4.006444;97.99781;1.243242;21.78887;97.62969;1.362164;100;711.5313;21.44156
64.4925;299.5625;5.482812;1.830997;98.19656;80.67188;11.5032;99.71906;11.06703;2981.771;22.9375;62.9315;43.16219;165.1288;4.004381;98.11562;1.199617;21.6235;97.60875;1.354914;100;715.6875;21.38594
64.2845;300.5938;5.373125;1.828516;98.18781;80.70812;11.50844;99.72594;11.06664;2985.174;22.93406;62.7615;43.26281;165.1194;4.008694;97.99657;1.236734;21.70222;97.67188;1.360406;100;718.4688;21.37938
64.1305;308.2188;5.33875;1.831784;98.20187;80.68687;11.61758;99.71625;11.18375;2998.299;22.89906;62.601;43.57594;165.1294;4.0098;98.06406;1.246734;21.63683;97.72594;1.362891;100;727.375;21.57031
64.4325;355.8125;5.324062;1.831095;98.20844;80.6975;11.67383;99.70625;11.24008;3007.485;22.91969;62.78;43.60125;165.1144;4.008694;98.01437;1.266055;21.58885;97.67844;1.364305;100;725.25;21.65688
64.91;289.0625;5.380625;1.827866;98.18969;80.71062;11.73852;99.72469;11.30781;3017.942;22.92562;63.2295;43.59219;165.06;4.003275;97.97969;1.235687;21.6472;97.60594;1.357961;100;725.7813;21.84063
65.119;151.9375;5.341875;1.832119;98.19968;80.70812;11.82281;99.69875;11.39305;3028.672;22.9375;63.5055;43.58844;165.045;4.005506;98.04875;1.237836;21.64931;97.74812;1.363406;100;723.75;21.96875
65.3495;371.5;5.305313;1.826783;98.19656;80.70156;11.85945;99.715;11.42953;3033.521;22.92562;63.71;43.58094;165.0219;4.002862;98.07594;1.277508;21.69661;97.71094;1.350766;100;723.625;22.07063
65.3755;299.5313;5.522188;1.83206;98.22406;80.70531;11.89961;99.71406;11.47141;3037.235;22.91688;63.83;43.60375;165.0225;4.008506;98.02312;1.2445;21.74294;97.60593;1.357508;100;734.2813;22.04187
64.9005;344;5.475625;1.828949;98.20031;80.73469;11.81578;99.69907;11.36945;3025.36;22.92375;63.429;43.59813;165.0663;4.007493;97.94843;1.237945;21.80407;97.62156;1.358727;100;722.8438;21.90687
64.5525;252.8125;5.444375;1.83202;98.19469;80.70563;11.70352;99.70531;11.28242;3010.706;22.92031;62.9975;43.58531;165.0188;4.011469;98.0275;1.206484;21.75523;97.70125;1.373438;100;727.5625;21.74063
64.2525;259.9063;5.4425;1.829146;98.20062;80.70219;11.64625;99.72094;11.21461;3003.207;22.91969;62.723;43.59719;165.0237;4.001963;98.015;1.320648;21.75944;97.66344;1.361344;100;737.5938;21.64344
64.046;368.8438;5.26;1.830347;98.21656;80.71562;11.59414;99.70687;11.17695;2996.254;22.89531;62.5025;43.59;164.9937;4.005281;97.89781;1.27707;21.77376;97.64906;1.370508;100;732.875;21.55781
64.111;383.5;5.488438;1.829126;98.20375;80.71656;11.59156;99.72844;11.16758;2997.771;22.89531;62.5045;43.59438;164.9981;4.0041;98.02688;1.243812;21.80624;97.62125;1.352289;100;728.5938;21.52813
64.586;366.3125;5.4075;1.827689;98.22094;80.68188;11.69203;99.71626;11.26398;3010.072;22.90969;62.9485;43.60313;165.0156;4.003106;97.99;1.242758;21.64413;97.6475;1.364148;100;730.0313;21.72094
64.922;269.0625;5.29625;1.833379;98.20062;80.71531;11.79187;99.70719;11.34766;3022.8;22.92406;63.322;43.58313;165.0206;4.001532;98.11594;1.196125;21.69183;97.715;1.374;100;735.6563;21.91562
65.1575;374.9688;5.30625;1.832119;98.22594;80.70813;11.825;99.71094;11.40391;3030.656;22.90469;63.5875;43.57906;164.9719;4.0035;98.07969;1.278516;21.74563;97.74969;1.370859;100;735.8438;22.02344
65.4175;414.9688;5.383438;1.829973;98.21;80.7;11.88234;99.72219;11.45469;3036.135;22.88844;63.797;43.59188;164.9944;4.00425;97.98594;1.239445;21.84133;97.65656;1.3605;100;720.6563;22.04219
65.189;360.0938;5.408125;1.829776;98.18375;80.71469;11.84125;99.71125;11.41289;3031.529;22.89812;63.634;43.59375;165.0381;4.006331;98.00468;1.181148;21.7644;97.68;1.365703;100;734.0313;22.05187
64.7205;263;5.350938;1.828792;98.185;80.71281;11.75133;99.70594;11.315;3017.316;22.89313;63.194;43.58344;165.005;4.00485;98.07125;1.31757;21.74548;97.68625;1.358992;100;732.4688;21.83344
64.3715;395.0625;5.3175;1.830485;98.19094;80.72;11.68422;99.71313;11.25195;3006.822;22.92031;62.832;43.58969;165.025;4.009593;98.1025;1.309516;21.72751;97.76469;1.356977;100;734.8125;21.67937
64.1065;225.9375;5.364063;1.829185;98.2;80.69218;11.62969;99.70625;11.19016;2999.871;22.89594;62.6015;43.59844;164.9831;4.002187;98.00313;1.224773;21.66504;97.72188;1.351578;100;723.125;21.57281
63.965;407.4688;5.462188;1.832316;98.20187;80.72625;11.60156;99.71625;11.16164;2995.066;22.89781;62.4185;43.60437;164.9956;4.002225;98.08875;1.237727;21.63908;97.60813;1.362797;100;722.9688;21.55031
64.361;378.9688;5.316563;1.833024;98.21219;80.7025;11.66344;99.71094;11.22305;3005.727;22.8825;62.762;43.5875;165.0238;4.005563;98.03468;1.295438;21.63783;97.64844;1.369438;100;722.7813;21.67875
64.7905;336.1875;5.329375;1.829028;98.195;80.70875;11.75438;99.71094;11.31266;3017.702;22.87719;63.1945;43.58125;165.045;4.0041;97.94218;1.29443;21.66285;97.69406;1.361203;100;724.5625;21.825
65.129;419.5;5.274063;1.829402;98.18938;80.68594;11.83703;99.71;11.39836;3028.909;22.88094;63.5035;43.59594;165.0706;4.009294;97.95906;1.205789;21.71762;97.63563;1.363031;100;720.5625;21.95281
65.404;273.0938;5.45;1.829756;98.1825;80.6825;11.86945;99.72124;11.43078;3035.508;22.85719;63.7575;43.59281;165.0675;4.004663;97.97531;1.248102;21.64666;97.57;1.376773;100;729.9375;22.02531
65.34;386.0938;5.449687;1.830918;98.20313;80.68562;11.89203;99.71532;11.44508;3036.032;22.88188;63.7705;43.59281;165.0631;4.009781;98.06;1.195195;21.70272;97.60031;1.369328;100;724.4375;22.05875
64.8125;192.3125;5.2675;1.82891;98.23219;80.68281;11.79758;99.71875;11.35883;3021.32;22.87938;63.3455;43.58062;165.0994;4.0065;98.11969;1.242523;21.79038;97.6975;1.348852;100;727.1875;21.87156
64.4975;361.4063;5.378125;1.830071;98.21313;80.67969;11.68883;99.71719;11.25805;3010.329;22.87125;62.929;43.59813;165.1594;4.005787;98.08656;1.284969;21.77647;97.58625;1.353625;100;723.75;21.75281
64.2525;375.4375;5.401875;1.830642;98.21407;80.71094;11.64492;99.71719;11.21289;3008.406;22.89219;62.6425;43.86531;165.1406;4.005656;98.05531;1.256992;21.74008;97.63;1.355078;100;732.0313;21.62969
63.9255;396.4688;5.406875;1.829323;98.1975;80.69688;11.86867;99.71;11.43898;3033.73;22.89313;62.3535;44.69656;165.1656;4.005507;97.9525;1.244008;21.82016;97.725;1.368672;100;727.9063;22.03812
63.9755;357.8438;5.413125;1.830839;98.19125;80.71407;11.89234;99.71844;11.4582;3040.115;22.86844;62.42;44.71125;165.2194;4.002769;98.00938;1.25957;21.82839;97.59563;1.348203;100;729.7188;22.08094
64.4985;399.0625;5.437187;1.830229;98.21625;80.71406;11.99094;99.72125;11.57445;3052.659;22.84687;62.848;44.73188;165.2144;4.008244;98.05782;1.291023;21.84592;97.7025;1.377984;100;731.3438;22.28063
64.826;346.875;5.303438;1.830485;98.18313;80.67469;12.05773;99.72562;11.63625;3062.062;22.8575;63.166;44.71094;165.1681;4.005244;97.94656;1.283;21.87394;97.62782;1.356844;100;720.625;22.37188
65.107;422.2813;5.368438;1.829776;98.23125;80.69437;12.11133;99.69656;11.67102;3066.354;22.86375;63.4045;44.60469;165.1469;4.009069;98.04969;1.234344;21.93792;97.60125;1.366039;100;730.25;22.47313
65.254;418.0625;5.362813;1.834462;98.19312;80.72968;12.03445;99.71125;11.59984;3057.59;22.86375;63.612;44.38062;165.1581;4.012631;98.11188;1.221758;21.95221;97.70594;1.366344;100;726.1875;22.37656
65.236;363.0625;5.5175;1.831981;98.20656;80.6775;12.02055;99.70969;11.60313;3057.67;22.86875;63.624;44.39094;165.1156;4.008919;98.01563;1.169242;21.93766;97.52657;1.372477;100;725.7188;22.34062
64.7625;424.5625;5.416875;1.830229;98.19625;80.7075;11.9482;99.71375;11.52312;3044.074;22.86031;63.22;44.37375;165.0794;4.009162;98.02907;1.233234;21.88437;97.67375;1.371984;100;723.75;22.17656
64.4485;377.6875;5.322813;1.829599;98.22219;80.69032;11.85656;99.71407;11.43328;3035.6;22.86219;62.856;44.36375;165.0925;4.003219;98.055;1.27307;21.82972;97.685;1.363773;100;722.1875;22.05062
64.155;371.9375;5.393125;1.829835;98.195;80.71781;11.78977;99.71375;11.37211;3026.479;22.83219;62.5745;44.36625;165.065;4.006631;98.045;1.191711;21.79249;97.62656;1.370375;100;723.25;21.92156
64.0275;186.3125;5.324375;1.830583;98.22875;80.66875;11.76008;99.73094;11.34922;3021.734;22.85875;62.425;44.35;165.0938;4.00335;98.08875;1.223797;21.80585;97.71219;1.364719;100;711.6563;21.82594
64.3255;299.75;5.513437;1.829717;98.20062;80.72031;11.80984;99.705;11.37586;3027.669;22.83063;62.6285;44.38031;165.0969;4.006331;98.01625;1.157383;21.8066;97.59624;1.378383;100;720.0625;21.93594
64.747;359.6875;5.310937;1.828949;98.21156;80.68406;11.91805;99.72719;11.47844;3041.413;22.84531;63.1065;44.36219;165.105;4.003838;98.09718;1.18957;21.82543;97.6925;1.366586;100;729.6563;22.14125
65.086;373.8438;5.39375;1.830091;98.20094;80.71156;12.00102;99.73094;11.54109;3052.131;22.83469;63.44;44.35875;165.0994;4.005225;97.94937;1.283469;21.80392;97.72844;1.360875;100;720.0313;22.265
65.3335;364.5938;5.427187;1.830741;98.22469;80.69312;12.03516;99.71281;11.60469;3059.558;22.84375;63.695;44.37719;165.1344;4.007156;98.01282;1.220391;21.86969;97.62906;1.386445;100;722.5;22.34375
65.433;301.4063;5.39125;1.828752;98.21687;80.68813;12.05781;99.71812;11.6232;3063.275;22.84094;63.8045;44.36031;165.07;4.008094;98.02469;1.207781;22.02709;97.64687;1.367859;100;720.0313;22.41156
64.9885;387.7188;5.433125;1.829264;98.20469;80.66344;11.99492;99.72594;11.5457;3051.179;22.83906;63.4525;44.37656;165.0437;4.006312;98.02;1.252617;22.01321;97.61094;1.361367;100;713.125;22.23438
64.4805;388.4375;5.425;1.833084;98.22813;80.71562;11.89711;99.71719;11.45727;3038.885;22.86031;63.0115;44.37188;165.0106;4.009969;98.02812;1.222336;22.03228;97.67031;1.373531;100;709.6875;22.06812
64.2385;418.9688;5.364687;1.829717;98.16969;80.68188;11.81523;99.70781;11.38367;3028.99;22.84687;62.6745;44.37594;164.9969;4.009125;98.11875;1.260164;21.93912;97.6175;1.357539;100;715.875;21.94438
64.0385;423.3125;5.484687;1.830445;98.19656;80.70187;11.77055;99.71438;11.34977;3022.663;22.8575;62.478;44.38187;164.9962;4.005562;98.00125;1.23775;21.9239;97.64375;1.362406;100;719.2813;21.865
64.1025;343.4375;5.332188;1.829953;98.21031;80.7;11.77406;99.72656;11.34398;3022.262;22.83438;62.4845;44.37531;165.0112;4.004212;98.07938;1.295484;21.85272;97.73813;1.35932;100;719.6875;21.89094
64.5945;205.7188;5.395625;1.831764;98.19125;80.6875;11.88773;99.70281;11.43906;3038.366;22.82;62.962;44.36938;164.9906;4.006275;98.01344;1.21875;21.73795;97.62688;1.372227;100;717.875;22.05031
64.967;395.8438;5.406875;1.830268;98.205;80.68906;11.975;99.70812;11.52852;3048.639;22.82719;63.3665;44.36687;164.9812;4.003931;98.09406;1.284539;21.76975;97.64031;1.363328;100;713.0313;22.20719
65.25;312.9063;5.373437;1.831705;98.2225;80.70062;12.01445;99.7225;11.57477;3057.773;22.81969;63.615;44.37344;164.9962;4.001625;98.03;1.293859;21.9183;97.69062;1.373;100;712.9063;22.30656
65.52;361.6875;5.3675;1.828536;98.21625;80.69375;12.00805;99.71219;11.56109;3056.383;22.8175;63.8225;44.26469;164.9706;4.007531;98.05063;1.248367;21.91658;97.65;1.358461;100;717.2813;22.27344
65.23;307.5938;5.434688;1.831056;98.22157;80.68781;11.84562;99.71343;11.40898;3030.903;22.80938;63.6725;43.655;164.9844;4.000762;98.00562;1.301203;21.96436;97.66;1.36718;100;720.25;21.97437
64.804;273.9375;5.319687;1.828792;98.22188;80.72;11.76922;99.72531;11.33547;3019.841;22.825;63.291;43.64531;164.9581;4.006913;97.96906;1.242305;21.8755;97.70125;1.357906;100;714.9063;21.80781
64.5425;419.875;5.367813;1.829717;98.19093;80.67469;11.68102;99.70781;11.25219;3009.86;22.82063;62.959;43.64844;164.9619;4.00575;98.07656;1.239031;21.83778;97.6175;1.363914;100;713;21.70313
64.289;422.2813;5.390312;1.830544;98.215;80.6925;11.64336;99.72031;11.21172;3002.456;22.80156;62.7475;43.65375;164.9781;4.001531;98.07031;1.235625;21.71479;97.71563;1.360937;100;712.1875;21.62969
64.088;373.7813;5.345313;1.829815;98.22562;80.70782;11.57867;99.7025;11.16633;2997.534;22.78844;62.5935;43.64844;164.9431;4.003481;98.10062;1.351774;21.60148;97.65656;1.364594;100;709.375;21.57781
64.2195;267.375;5.362813;1.831764;98.2025;80.70344;11.60375;99.72188;11.16906;2996.873;22.79563;62.5805;43.65937;164.9719;4.002694;97.98531;1.256781;21.70146;97.55406;1.371984;100;710.5;21.54812
64.63;366.4063;5.466562;1.828732;98.21562;80.70625;11.68719;99.71094;11.25594;3009.893;22.79344;63.008;43.64875;164.9825;4.001887;98.0225;1.288687;21.62299;97.72437;1.362195;100;713.25;21.7
65.0005;409.4375;5.416563;1.831174;98.21563;80.68687;11.76586;99.705;11.33266;3019.719;22.7875;63.3435;43.66187;165.0112;3.997313;98.03407;1.27093;21.62962;97.6175;1.348063;100;709.5938;21.85687
65.186;362.5313;5.34375;1.830721;98.20812;80.70875;11.81688;99.71313;11.38742;3026.467;22.77938;63.5715;43.64719;165;3.998287;98.07437;1.261156;21.72784;97.72125;1.363156;100;710.0938;21.94219
65.2965;287.4063;5.387187;1.83015;98.20094;80.68813;11.85312;99.71531;11.42813;3031.553;22.79219;63.7275;43.65688;165.0188;4.002656;98.07125;1.273516;21.72026;97.84312;1.372266;100;707.0313;22.02031
65.081;365.2188;5.416875;1.832768;98.23125;80.69875;11.83187;99.70032;11.39234;3028.679;22.80125;63.6095;43.65719;165.0287;4.001644;97.9775;1.253047;21.8063;97.63625;1.369875;100;704.8438;21.92562
64.681;391.375;5.404375;1.831036;98.24125;80.70844;11.71641;99.71875;11.29648;3014.263;22.79688;63.15;43.65469;165.0219;4.004344;98.00687;1.27543;21.74216;97.64094;1.360937;100;709.1875;21.78437
64.3365;370.5;5.418437;1.827807;98.19375;80.67969;11.64125;99.69688;11.2132;3003.435;22.785;62.8135;43.64281;165.0481;3.997744;98.10156;1.262383;21.72458;97.65781;1.348398;100;708.5313;21.63656
64.09;346.75;5.386562;1.831056;98.22656;80.68156;11.60422;99.70813;11.18016;2996.001;22.78625;62.5325;43.63781;164.98;3.993113;98.05469;1.254695;21.59825;97.72844;1.378719;100;712.625;21.54375
64.0155;315.0313;5.357812;1.82828;98.24532;80.69688;11.55562;99.69781;11.11383;2992.606;22.79187;62.414;43.65281;164.9694;3.997969;98.11562;1.293055;21.57935;97.7;1.351891;100;711.4375;21.49125
64.48;352.25;5.417188;1.83078;98.24375;80.71094;11.63992;99.71407;11.20266;3003.95;22.795;62.791;43.66188;164.9787;3.999075;98.08406;1.259305;21.5918;97.60781;1.373008;100;701.875;21.62062
64.8695;370.5938;5.471562;1.830623;98.23156;80.70625;11.72281;99.71844;11.29641;3017.107;22.73719;63.214;43.65313;164.9406;3.998644;98.11;1.200359;21.54856;97.69749;1.35818;100;710.4375;21.78
65.17;358.4063;5.287813;1.828614;98.22;80.675;11.80547;99.71719;11.37406;3025.717;22.76781;63.5425;43.63562;164.97;3.994913;98.11562;1.29432;21.61819;97.70281;1.360109;100;701.5938;21.92562
65.4195;273.125;5.266562;1.831036;98.24219;80.71407;11.85305;99.70094;11.42008;3032.278;22.77781;63.757;43.66156;164.9287;3.998606;98.04406;1.282055;21.68076;97.68437;1.343242;100;706.3438;22.01094
65.2905;342.375;5.375312;1.829638;98.23469;80.71469;11.85031;99.70187;11.4225;3031.517;22.76469;63.751;43.66219;164.9469;4.00125;98.00031;1.254383;21.65246;97.61344;1.346078;100;720.5313;22.00625
64.796;372.9063;5.43;1.830741;98.22625;80.6675;11.76031;99.71031;11.33164;3018.357;22.77031;63.3135;43.6525;164.9162;3.997612;98.05;1.228898;21.62651;97.68844;1.366102;100;705.2188;21.85781
64.4775;414.3438;5.321875;1.831016;98.20593;80.70656;11.66656;99.70781;11.23086;3007.213;22.78063;62.9395;43.65;164.8913;4.00305;98.05813;1.227641;21.63896;97.73969;1.36693;100;707.125;21.70594
64.144;381.125;5.333125;1.827945;98.23219;80.73032;11.72227;99.70812;11.29813;3014.944;22.76406;62.6215;44.0875;164.8869;4.003162;98.05313;1.327633;21.51032;97.63187;1.351648;100;719.6875;21.82781
63.888;361.5;5.489375;1.829638;98.24687;80.71188;11.78109;99.71094;11.35406;3022.941;22.78062;62.3265;44.40406;164.885;3.998006;98.13625;1.270547;21.59111;97.57219;1.361313;100;708.7188;21.91937
64.0395;316.3125;5.5225;1.826331;98.21938;80.69094;11.7957;99.71875;11.36344;3028.168;22.72625;62.446;44.40031;164.8425;4.001362;98.18282;1.30443;21.69795;97.4875;1.355719;100;710.1563;21.94687
64.5265;249.8438;5.355312;1.833398;98.20406;80.67344;11.91211;99.72656;11.47461;3042.287;22.725;62.875;44.36719;164.8875;3.998625;97.99937;1.219219;21.76526;97.65813;1.356406;100;703.1875;22.10625
64.922;373.8125;5.414063;1.828555;98.22031;80.71344;11.98617;99.71188;11.55523;3052.185;22.72062;63.232;44.39344;164.8737;3.995531;98.02969;1.253867;21.75739;97.70344;1.354609;100;712.4063;22.23438
65.162;339.6875;5.393437;1.829205;98.23312;80.70906;12.03422;99.71562;11.59352;3059.39;22.73094;63.4775;44.39063;164.86;4.000556;98.0125;1.251922;21.87333;97.84312;1.355547;100;702.875;22.32531
65.263;403.8438;5.350625;1.827571;98.22906;80.71094;12.07617;99.71249;11.64172;3066.811;22.72875;63.6715;44.37594;164.885;4.000106;98.06438;1.262609;21.86296;97.71625;1.357008;100;699.4688;22.43063
65.148;248.0313;5.448438;1.830859;98.25562;80.67969;12.06305;99.72281;11.61797;3063.44;22.73844;63.5595;44.39156;164.9069;4.004212;97.9675;1.199813;21.94271;97.60687;1.360117;100;706.5938;22.40906
64.598;418;5.308437;1.830898;98.21094;80.71375;11.95898;99.68875;11.52555;3048.904;22.73438;63.127;44.38594;164.8787;4.002412;98.09031;1.237141;21.87564;97.62782;1.354047;100;698.875;22.19469
64.3195;272.3438;5.326875;1.831863;98.22813;80.72031;11.9007;99.70156;11.45266;3037.953;22.74906;62.751;44.38406;164.8687;4.00005;98.0375;1.295;21.89376;97.71313;1.35525;100;712.3438;22.06313
64.097;358.5;5.341875;1.82954;98.24844;80.70969;11.81914;99.71781;11.38133;3030.943;22.76094;62.487;44.39219;164.8775;4.004981;98.12375;1.235984;21.81684;97.675;1.358672;100;709.9375;21.96719
63.9425;229.0625;5.3925;1.828673;98.22282;80.69375;11.79641;99.70375;11.35398;3026.279;22.72094;62.3805;44.38625;164.825;4.010119;98.06375;1.218156;21.76298;97.5425;1.345797;100;701.8438;21.88406
64.344;357.3438;5.251563;1.830564;98.22031;80.70469;11.87867;99.7125;11.44063;3036.412;22.725;62.726;44.37344;164.9163;4.008337;97.94063;1.190109;21.75215;97.70156;1.354508;100;709.0625;22.04156
64.8685;358.75;5.440625;1.831351;98.24406;80.70875;11.96672;99.70781;11.53211;3049.229;22.69594;63.192;44.38969;164.9131;4.004588;98.09843;1.296;21.7681;97.76156;1.369516;100;701.1875;22.23938
65.149;416.0938;5.349688;1.828555;98.24844;80.69218;12.02234;99.71562;11.59211;3059.887;22.71062;63.475;44.37844;164.9194;4.008619;98;1.22868;21.72003;97.67719;1.358609;100;704.3438;22.33969
65.377;345.125;5.29;1.828752;98.24937;80.73062;12.08883;99.7075;11.65602;3065.93;22.7075;63.71;44.37531;164.9381;4.010494;98.03344;1.230672;21.78424;97.6925;1.351812;100;702.125;22.43344
65.41;216;5.369375;1.831686;98.23875;80.72406;12.08914;99.7;11.65242;3068.654;22.71437;63.7625;44.37812;164.8837;4.011262;98.13313;1.207242;21.8364;97.69;1.362625;100;707.4688;22.48844
64.864;390.7813;5.42375;1.83013;98.25;80.68156;11.9768;99.71593;11.56594;3054.548;22.69813;63.308;44.38969;164.8813;4.0149;98.05251;1.249164;21.81478;97.58031;1.355992;100;697.4688;22.28344
64.51;373;5.341563;1.828477;98.24344;80.68188;11.91805;99.69781;11.475;3042.594;22.72688;62.905;44.38531;164.8781;4.006894;98.05188;1.260149;21.83045;97.59875;1.356023;100;703.0313;22.145
64.161;367.5625;5.33625;1.828221;98.26437;80.665;11.87062;99.72188;11.4293;3034.259;22.70563;62.643;44.37875;164.8794;4.008563;98.02312;1.314883;21.83438;97.66157;1.360336;100;699.6875;22.01375
63.9705;228.3438;5.415;1.831725;98.25;80.70594;11.81148;99.7125;11.38133;3027.782;22.68281;62.429;44.39938;164.8644;4.010606;97.98844;1.232969;21.80158;97.61625;1.37407;100;709.375;21.915
64.2175;297.625;5.5925;1.830583;98.23875;80.70219;11.81906;99.71875;11.3807;3030.737;22.67344;62.508;44.39063;164.9588;4.007494;98.0425;1.26993;21.79655;97.65312;1.354195;100;699.9063;21.95406
64.713;331.25;5.271563;1.830544;98.25968;80.72625;11.93086;99.68719;11.50781;3046.648;22.69031;63.0015;44.38906;164.9281;4.006463;97.93938;1.25493;21.85237;97.73625;1.369992;100;704.6875;22.15719
65.0325;383.125;5.3125;1.830091;98.25938;80.72969;12.01914;99.71094;11.57859;3056.4;22.68188;63.405;44.37656;164.9006;4.008131;98.04219;1.270602;21.79118;97.77969;1.370531;100;691.875;22.33125
65.3135;422.4688;5.502187;1.82954;98.25938;80.71062;12.04852;99.71313;11.59727;3060.988;22.6625;63.643;44.38219;164.9438;4.006144;98.08031;1.251773;21.93553;97.63125;1.350977;100;698.625;22.34219
65.5985;416.25;5.370313;1.830367;98.27812;80.68781;11.89617;99.72312;11.44188;3041.802;22.68156;63.935;43.64125;164.9475;4.007456;97.92593;1.255797;21.86108;97.67844;1.370352;100;706.2813;22.05469
65.31;312.2813;5.442812;1.830662;98.24781;80.68468;11.85766;99.715;11.41352;3030.506;22.66688;63.7525;43.63906;164.9981;4.00635;98.05032;1.26793;21.88824;97.57407;1.362352;100;710.4375;21.975
64.96;359.25;5.338125;1.830012;98.27594;80.70812;11.75539;99.70531;11.33125;3019.026;22.67875;63.3605;43.62156;165.0094;4.008525;97.97813;1.237477;21.83139;97.62844;1.361008;100;706.0625;21.82344
64.677;364.8438;5.395625;1.828378;98.25219;80.69;11.70938;99.71219;11.27203;3010.858;22.66406;63.1055;43.64188;165.045;4.008694;97.96343;1.25907;21.84995;97.50468;1.37107;100;696.75;21.70781
