K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T9_2.PV;K5T8_1.PV
28.50849;113.7232;50.80062;41.04781;26.29146;59.8399
26.54594;110.3177;50.84104;38.97375;28.94021;59.83906
31.62656;113.7947;49.07323;44.30828;27.82281;59.83635
29.09276;111.6396;50.40177;41.0876;29.29125;59.83375
50.35656;130.8521;45.44511;61.71188;27.36948;59.83354
28.59719;113.2585;50.76167;41.14828;26.28542;59.83167
29.01031;111.5152;50.3624;41.07536;29.00312;59.83156
29.17026;112.0221;50.32073;41.03177;29.64948;59.83104
28.52854;112.9894;50.68198;41.08271;26.94979;59.83094
29.63792;112.3903;50.06615;42.43651;28.16896;59.83052
28.98766;112.6343;50.50146;41.04229;29.11323;59.8301
31.92443;113.8509;49.25156;44.1651;27.30167;59.8301
32.08703;116.1221;48.69313;44.44516;25.91302;59.83
49.86943;131.2053;46.03271;61.74932;26.54802;59.82969
30.42042;114.8115;49.31531;43.31015;28.01656;59.82938
28.41609;113.1371;50.72854;41.12276;26.45219;59.82906
29.10823;111.545;50.35427;41.0725;29.06927;59.82906
29.71865;113.0941;50.10031;42.45766;28.12927;59.82896
31.81073;115.4531;49.21052;44.01526;26.49323;59.82813
30.41375;114.8518;49.3324;43.2951;28.18188;59.82781
31.39604;114.5058;49.1399;44.22672;26.75646;59.8275
50.31031;131.29;45.29729;61.69859;26.32115;59.82677
30.39792;114.839;49.26302;43.30989;28.29344;59.82594
31.64354;114.2793;49.09375;44.23985;26.33094;59.82552
29.01385;111.6272;50.27958;41.0537;29.77969;59.8251
27.58224;111.3853;50.45031;39.93167;28.97458;59.8251
50.03771;130.9621;45.55885;61.68255;26.70833;59.825
29.08755;111.4343;50.25927;41.07932;29.77396;59.82469
28.47266;113.608;50.75146;41.08599;26.10094;59.82417
30.95745;114.5082;49.69469;43.1899;27.86281;59.82302
27.70172;111.4555;50.4625;39.93156;29.22937;59.82281
44.74682;123.4938;46.52562;56.20521;26.03938;59.82198
30.67531;115.0956;49.91219;43.22974;28.87073;59.82114
29.34656;111.56;49.96802;41.35104;30.47167;59.81948
27.57948;111.5621;50.46646;39.89682;29.0426;59.81865
25.68213;110.8492;50.50927;38.3938;29.0374;59.81865
27.38536;111.045;50.51708;39.95562;29.19719;59.81802
32.05865;114.4115;49.0551;44.21698;26.81177;59.81708
31.69609;114.1067;49.09854;44.18552;27.2075;59.81656
29.71625;112.9857;50.04;42.45089;27.98104;59.81385
26.37005;110.7438;50.78167;38.96135;28.72927;59.81364
28.60927;113.1369;50.66114;41.11485;27.12646;59.81354
29.2062;111.5747;49.96386;41.3312;30.31812;59.81313
27.64365;111.1547;50.47979;39.89391;29.18365;59.8125
31.61073;114.448;49.26167;44.24364;27.24469;59.8124
27.46151;111.6214;50.43052;39.9299;29.10833;59.81198
31.4725;113.8025;49.05229;44.23729;27.57312;59.81198
33.2212;116.2359;48.41656;44.81198;25.35615;59.81156
31.98865;114.8974;49.2375;44.18979;27.60094;59.81146
29.68896;113.3248;50.15708;42.45797;28.14219;59.80948
28.22823;113.0324;50.71552;41.09864;26.68583;59.80906
50.26052;130.9325;45.42906;61.70682;27.62698;59.80885
32.13266;114.3343;49.09906;44.23651;27.11021;59.80844
28.54302;113.1769;50.64917;41.11646;26.97896;59.80677
27.36557;110.9467;50.54917;39.62661;29.29094;59.80625
31.84932;114.0439;48.98448;44.20604;26.81531;59.80604
28.53;113.0448;50.69719;41.09734;27.02583;59.80375
29.7638;113.2801;50.03031;42.48208;28.52219;59.8026
31.79333;113.977;48.87041;44.18474;25.50542;59.80167
29.81021;113.206;50.15427;42.46838;28.30094;59.80156
31.8412;113.9445;48.90656;44.20526;26.3399;59.80125
29.08052;112.2173;50.49083;41.08568;29.28542;59.80115
29.70141;113.3363;50.03437;42.44052;28.55552;59.80031
28.55958;113.053;50.73188;41.09745;26.29552;59.80021
28.72849;111.8138;50.43458;40.78531;29.0475;59.80021
29.13172;111.7429;50.43979;41.05516;29.4999;59.79979
28.41286;113.0504;50.69396;41.12906;27.33719;59.79885
29.66979;113.1686;50.06802;42.43891;28.08594;59.79875
29.80094;112.5331;50.01542;42.4724;28.35708;59.795
29.02724;111.6527;50.34135;41.06005;29.08323;59.79479
29.77365;112.2617;50.12125;42.44182;28.41083;59.79479
31.84516;113.7776;49.28469;44.25958;27.81208;59.79437
30.41151;114.7268;49.19021;43.25969;28.22344;59.79375
32.06443;114.4666;49.18573;44.17156;26.56958;59.79344
31.58682;115.5019;49.21083;43.96359;26.54885;59.79271
29.76458;112.761;49.99896;42.46318;27.96094;59.7926
29.64693;112.9009;49.99479;42.45839;28.33042;59.79208
31.53427;115.2993;48.89917;43.98938;26.48;59.79187
32.02729;114.2331;48.97115;44.2063;27.41187;59.79167
31.78016;114.2439;49.10583;44.20094;27.17312;59.79167
28.95698;111.7815;50.25834;41.07771;29.71437;59.79146
50.19386;131.3393;45.25802;61.70578;26.70219;59.79063
29.11714;112.1616;50.47458;41.06708;29.10781;59.78979
31.82448;114.2022;49.21729;44.165;26.96802;59.78979
29.16599;112.1748;50.45542;41.08062;29.42917;59.78719
43.95187;123.2556;46.43802;55.35109;25.57979;59.78584
29.03026;112.5527;50.35875;41.06036;29.5876;59.78573
50.40875;131.0691;45.36687;61.74484;27.26146;59.78469
30.51953;115.2128;49.65698;43.32969;29.39323;59.78448
29.79422;112.4966;50.02396;42.44891;28.22854;59.78219
29.22766;111.939;50.36292;41.07901;29.77833;59.78198
29.12516;111.717;50.50604;41.06266;29.46365;59.78177
30.67281;114.8273;49.73656;43.26036;27.26792;59.78125
26.4999;110.9795;50.78865;38.95261;28.65146;59.78
29.06594;111.8814;50.44167;41.05235;29.0274;59.77927
29.7774;112.7259;49.99042;42.4538;28.17833;59.77864
32.15693;116.2018;48.70344;44.45328;26.3276;59.77833
31.9499;114.371;48.9674;44.21349;27.25562;59.7776
31.99031;114.3617;49.04885;44.21552;27.59135;59.77636
28.93156;111.9186;50.43594;41.06187;29.14302;59.77625
29.69464;113.0523;50.03875;42.45792;27.95719;59.77583
29.30458;111.8076;49.97229;41.33427;30.46469;59.77573
31.82578;113.6442;49.16427;44.21583;26.995;59.77354
30.41578;114.6659;49.18802;43.29547;28.22437;59.77312
31.73422;114.4229;48.88958;44.18;27.74281;59.77229
31.90828;113.7628;49.24906;44.21719;27.17979;59.77229
31.79505;113.7903;49.29208;44.21854;27.58344;59.77156
43.6249;122.9677;46.46437;54.95453;25.84813;59.77146
32.30406;116.4529;48.5024;44.4786;25.79365;59.77031
32.18536;116.5152;48.51812;44.47313;25.96406;59.76979
31.62073;113.6991;49.12344;44.22599;27.05094;59.76979
50.39469;130.9528;45.41885;61.7062;27.40396;59.76969
31.21156;114.857;49.73594;43.25021;27.65823;59.76958
32.15094;114.0054;48.93833;44.17021;27.7801;59.76917
28.95927;111.683;50.35729;41.0549;29.00781;59.76823
29.70859;112.787;50.01844;42.45609;28.13198;59.76812
28.78583;112.9912;50.74541;41.12458;27.65052;59.7675
30.82047;114.5287;49.71542;43.19437;27.49167;59.76688
31.6175;115.3798;48.855;43.98224;26.42094;59.76646
50.30661;131.1252;45.26042;61.71802;26.83292;59.76531
32.12;116.3818;48.4725;44.44339;25.56625;59.76479
31.81802;114.5322;49.31177;44.22401;26.99917;59.76385
31.58943;115.3574;48.80761;43.97839;26.12927;59.76354
28.99771;112.6421;50.36896;41.0538;29.51719;59.76333
31.73146;115.4704;49.22479;43.98922;26.77823;59.76094
31.57792;115.4222;48.90521;43.95927;26.45812;59.76052
31.99958;114.8589;48.88365;44.21094;27.64719;59.76021
31.92797;113.7041;49.29594;44.25578;26.34;59.75948
30.61963;115.1411;49.94833;43.2488;28.4326;59.75937
29.16495;112.1451;50.44062;41.06859;29.24625;59.75864
32.15635;116.2184;48.67479;44.46188;26.50427;59.75823
31.8425;113.6634;48.9124;44.20187;27.845;59.75771
29.71667;112.8714;50.04281;42.44698;28.66167;59.7574
31.05417;114.6637;49.56156;43.18459;28.31729;59.75594
29.1001;111.6162;50.44323;41.0788;29.86813;59.75521
29.09198;111.5939;50.40219;41.06677;28.88646;59.7551
32.22401;116.3693;48.69635;44.4488;26.43563;59.75396
31.9299;114.4649;49.29104;44.15896;27.6674;59.75375
29.11635;111.5935;50.57229;41.10313;29.34104;59.75281
30.85464;114.6028;49.7901;43.16797;27.35229;59.75271
30.88875;114.7588;49.59604;43.16245;28.36083;59.75219
29.34547;111.5576;49.95104;41.33792;30.3451;59.75073
29.10807;111.8674;50.36292;41.07469;28.91177;59.74969
31.59734;115.3593;48.81677;43.98203;25.78792;59.74854
32.12552;116.3669;48.68771;44.45495;26.39219;59.74844
31.97984;114.2561;48.87167;44.19359;27.35438;59.74698
31.66755;115.6722;49.21156;43.9599;26.56135;59.74677
32.10078;116.2296;48.56469;44.45677;26.25865;59.74604
29.77922;112.5743;50.00229;42.47365;27.68719;59.74541
30.67807;115.194;49.63198;43.31542;29.595;59.74531
31.94344;113.6468;48.89156;44.17677;27.935;59.74521
28.88375;112.3658;50.35229;41.03765;29.55729;59.745
31.68547;113.8644;48.90937;44.20021;25.50688;59.74364
31.54443;115.6155;48.93844;43.97594;26.43771;59.74344
29.73328;112.2191;50.12239;42.44963;28.37313;59.74323
32.25245;116.6128;48.45344;44.4513;25.98146;59.74177
30.85635;114.4199;49.73635;43.14849;27.3151;59.74115
29.56964;113.6419;50.0325;42.46052;27.92354;59.74115
50.21276;131.0023;45.52958;61.70385;26.84802;59.74094
32.15448;116.2835;48.46729;44.45328;26.0826;59.74052
30.3862;114.5883;48.5826;43.28396;27.46031;59.73948
32.23505;116.6915;48.39656;44.47448;25.59469;59.73938
33.21016;116.6137;48.08427;45.49406;24.33781;59.73844
31.68396;115.3891;49.21094;44.0074;26.76375;59.73833
30.91021;115.1201;49.57979;43.1726;28.5;59.73781
32.14375;116.0519;48.65917;44.48156;26.46458;59.73771
31.98984;113.8658;49.33281;44.19625;27.77427;59.73771
29.71182;112.517;50.0401;42.4438;28.12583;59.73698
33.05583;116.0642;48.41563;44.6837;25.56594;59.73687
50.28682;131.2499;45.31187;61.70125;27.28052;59.73677
50.29021;131.102;45.36562;61.73938;27.44312;59.73656
29.76302;113.1146;50.08958;42.4501;28.06865;59.73635
29.82839;113.5271;50.07125;42.4563;28.07302;59.73489
28.40323;113.051;50.69771;41.06792;27.36844;59.73479
29.00984;112.203;50.27906;41.0476;29.57104;59.73479
32.09104;116.0986;48.68406;44.45839;26.54052;59.73406
50.29485;131.0342;45.28865;61.68719;27.22698;59.73396
31.83526;113.3996;49.15344;44.19021;27.43979;59.73385
30.36802;114.5219;49.12906;43.28167;27.78781;59.73323
28.86297;111.5235;50.52573;41.07521;29.8675;59.7326
32.22224;114.7927;49.06271;44.19552;26.6825;59.73229
26.47437;110.7726;50.79865;38.95026;28.72969;59.73219
31.77896;115.5593;48.94979;44.03229;25.00562;59.73208
30.48938;114.8857;49.42344;43.29318;28.87823;59.73167
32.20984;116.3526;48.48615;44.45266;26.15792;59.73167
31.91688;113.9947;49.10583;44.20599;27.6276;59.73156
29.25214;111.6553;49.89791;41.28276;30.12812;59.73146
50.34052;131.197;45.28906;61.71854;27.81573;59.73083
30.38026;114.7424;48.62698;43.28276;27.96563;59.7301
50.40141;131.0468;45.2649;61.71406;27.45625;59.72937
50.24729;131.1173;45.29875;61.71386;26.95344;59.7276
50.22875;131.0227;45.27885;61.68578;27.2725;59.72739
31.43193;115.3884;48.92427;43.96786;26.49073;59.72656
30.3037;114.643;49.17208;43.25948;28.22812;59.72635
29.12854;111.5174;50.56396;41.1263;29.83479;59.72625
28.47302;112.8967;50.78771;41.06839;27.85552;59.72615
33.19193;116.5837;48.10302;45.51406;24.62823;59.72604
31.91182;113.8148;48.91615;44.23646;25.8526;59.72521
30.36401;114.6659;48.54552;43.27448;26.68312;59.7249
29.79703;112.8119;50.04636;42.45599;28.01417;59.72427
30.47573;115.2797;49.61073;43.30682;29.30427;59.72417
50.3125;131.1231;45.36666;61.68656;26.48552;59.72406
31.96526;114.9898;49.02636;44.21146;27.44;59.72385
30.8713;114.6939;49.75677;43.18839;27.51969;59.72375
31.92995;113.5055;49.36562;44.20615;27.86969;59.72354
30.37255;114.5378;49.10635;43.27234;27.90302;59.72281
31.45365;115.445;48.48615;43.95167;24.78573;59.72281
32.07536;113.4319;49.19209;44.16974;27.58958;59.7225
42.92411;122.7758;46.47771;54.4976;26.0876;59.72208
29.82604;112.5755;50.02261;42.47557;27.87;59.72187
33.21786;116.768;48.0826;45.49125;24.91823;59.72125
31.02161;114.501;49.41198;43.14094;28.09365;59.72073
29.74755;112.9877;50.06364;42.45187;28.50854;59.72042
31.7525;113.7434;49.23948;44.19656;25.95687;59.72042
29.17458;111.6004;50.57146;41.09661;29.45344;59.72
30.37885;114.5557;49.12292;43.31172;28.21031;59.71969
50.27833;131.1333;45.46885;61.69875;26.72906;59.71938
31.6701;115.5117;49.22125;43.96526;26.59781;59.71802
30.8412;114.8197;49.7976;43.26656;28.07281;59.71771
32.13161;113.8249;48.86979;44.20448;27.8724;59.71761
50.24604;131.2893;45.30906;61.68063;27.12313;59.7174
50.31713;131.2345;45.295;61.69682;26.55313;59.71729
30.62995;114.91;49.46135;43.26786;29.20073;59.71708
31.70276;115.4696;48.91719;43.9888;25.08771;59.71656
30.27005;114.8101;48.66396;43.24646;28.13698;59.71625
30.66109;115.032;49.99062;43.26026;28.47979;59.71594
30.44526;114.8105;49.47156;43.28594;29.07854;59.71573
28.6038;113.0218;50.76469;41.09995;27.60448;59.715
30.96328;114.8776;49.58896;43.2062;28.77406;59.71479
32.16505;113.3273;49.31427;44.18656;27.8026;59.71427
31.68229;115.3582;48.89219;43.9825;25.14844;59.71406
50.18042;131.0945;45.25615;61.68417;27.26583;59.71375
50.28745;131.1365;45.31948;61.69614;27.35375;59.71333
31.63734;115.3967;48.86333;44.0024;25.46385;59.7126
30.91443;114.6669;49.74083;43.18609;27.91219;59.7125
31.96828;114.0903;49.11864;44.14625;27.08521;59.7125
32.09266;113.5579;49.12865;44.18792;27.34542;59.71115
31.8125;113.7168;49.1675;44.19938;27.66833;59.71083
31.70667;116.0092;49.16552;43.98901;26.35042;59.71073
31.88573;114.2019;48.89083;44.17344;27.41917;59.71052
31.66677;115.5235;49.24344;43.98985;26.6225;59.71
31.70995;115.7167;49.20864;43.96255;26.51427;59.70969
30.50438;114.9241;49.47854;43.27068;28.53677;59.70937
28.46536;113.0617;50.71427;41.05781;26.98667;59.70917
31.75927;115.5986;49.20875;43.97802;26.50031;59.70854
30.40495;114.6433;49.11917;43.26245;28.21969;59.70844
30.38531;114.6913;49.1376;43.32417;28.01677;59.70771
31.93422;113.5294;49.20792;44.22562;27.97646;59.70719
31.71807;113.641;48.92542;44.21037;26.21177;59.70708
32.23177;115.9166;48.36156;44.47682;25.1824;59.70636
33.2837;116.5543;48.18302;45.50911;25.2424;59.70625
30.38464;114.845;49.4474;43.22937;28.33479;59.70604
30.5651;114.8805;49.38656;43.24828;28.77083;59.70458
30.42943;114.7517;49.12448;43.2987;28.21323;59.70396
31.38323;115.4775;48.47979;43.92849;25.94146;59.70271
31.82828;113.6235;49.2224;44.22156;27.92802;59.70261
29.77771;114.0345;50.045;42.45745;27.78052;59.70229
29.38844;111.5157;49.89604;41.37401;30.03437;59.70219
32.00536;113.3947;49.21208;44.19255;27.70146;59.70146
31.52969;115.4305;48.95271;43.96682;26.49292;59.70052
50.19719;131.3195;45.32552;61.70099;27.30125;59.69906
31.69479;116.1845;49.17375;43.98609;26.45208;59.69885
31.68641;115.3558;49.23042;43.97953;26.75104;59.69865
29.15323;111.5216;50.60646;41.03115;29.83333;59.69865
32.16172;114.336;48.90396;44.20068;27.39479;59.69833
31.72297;115.3702;49.21708;43.98365;26.61896;59.6975
31.63542;115.598;49.22042;43.96255;26.55969;59.69656
31.4663;115.4382;48.49115;43.91745;25.86542;59.69604
29.28682;111.9249;49.92677;41.31266;30.28677;59.69552
30.80771;114.8469;49.78052;43.19588;28.59604;59.69542
50.20589;131.3267;45.20833;61.67599;25.9749;59.695
36.44641;117.5295;48.33948;48.12849;29.81458;59.69417
39.66339;121.08;47.34042;51.65818;30.49917;59.69125
31.98536;114.1039;48.82198;44.2063;27.78812;59.69094
31.40583;115.4195;48.53083;43.93807;25.67333;59.69062
31.51792;115.225;48.51406;43.9725;25.27917;59.69052
33.18807;116.8109;48.07385;45.50219;25.65396;59.69011
28.3487;112.9457;50.7924;41.09932;27.62615;59.69
50.18;131.2672;45.2026;61.68333;26.51792;59.6899
29.69854;113.6908;50.02677;42.44568;28.07854;59.68969
36.63057;117.6383;48.33656;48.06005;29.23771;59.68958
50.17969;131.0703;45.52219;61.69818;26.92302;59.68927
33.1512;116.5634;48.06417;45.48073;25.76969;59.68896
36.53635;117.4052;48.39844;48.15557;29.82333;59.68896
26.58776;110.6261;50.7951;38.97568;28.85844;59.68833
50.30604;131.2334;45.32479;61.68745;24.43063;59.68833
30.61125;115.4198;49.59615;43.27438;29.02312;59.68771
30.48688;114.8659;49.49854;43.25187;28.95823;59.6874
42.82687;122.6948;46.47656;54.3213;26.73917;59.68552
30.45365;114.9403;49.35917;43.23318;28.97094;59.68531
29.79313;112.6185;50.17906;42.44141;28.40135;59.68521
30.36474;114.6151;49.12156;43.30932;28.2101;59.68438
32.06271;114.8677;49.06125;44.17151;26.81854;59.68417
31.60938;115.5656;48.95844;44.00052;25.40698;59.68333
31.56443;114.3075;48.72198;44.19333;25.6399;59.68312
31.99901;114.9507;48.99104;44.24203;27.43687;59.68261
29.11995;111.7176;50.58521;41.08802;29.66604;59.6824
50.23656;131.1333;45.31104;61.70344;27.22458;59.68167
50.24599;131.1591;45.18146;61.69234;25.0801;59.68063
30.81901;114.5496;49.77573;43.17615;28.00865;59.67979
50.28578;131.1913;45.49333;61.69765;26.82208;59.67969
30.99927;114.8526;49.60677;43.17542;28.8849;59.67927
32.10031;115.967;48.38334;44.46776;25.59042;59.67896
50.15839;131.2885;45.35667;61.6801;27.24865;59.67886
32.03031;113.3256;49.27563;44.19094;27.40854;59.67865
29.75677;112.6185;50.14271;42.43708;28.44813;59.67823
33.2914;116.5039;48.225;45.48557;25.73396;59.67802
50.20802;130.9207;45.26781;61.68953;26.70948;59.6775
31.53385;115.4248;48.50187;43.93063;26.14135;59.67739
31.0399;114.5603;49.50771;43.16745;28.27458;59.67573
31.63984;114.9744;48.66729;44.21734;25.77146;59.67521
50.22604;131.0527;45.52563;61.69828;26.98083;59.675
33.24375;116.4378;48.11312;45.45187;25.87896;59.67396
33.27448;116.5243;48.25104;45.52161;25.89969;59.67385
30.92323;114.8102;49.80948;43.21755;27.27604;59.67333
50.2338;131.1795;45.22854;61.69682;24.61906;59.67292
31.5;115.2739;48.51146;43.95161;24.77521;59.67271
31.07828;114.4773;49.44865;43.14161;28.13;59.67208
31.7287;116.1006;49.05239;43.95979;26.1324;59.67115
50.32594;130.9236;45.47313;61.70724;27.04865;59.67052
30.4188;114.8024;48.67146;43.25;28.27729;59.67031
30.49172;114.6572;49.4376;43.25412;28.23365;59.67031
36.38417;117.614;48.33833;48.07016;28.83094;59.67031
30.56339;114.6671;49.46708;43.29771;28.43219;59.6699
30.9249;115.1011;49.79896;43.15276;28.02312;59.66979
29.50885;111.7588;49.87823;41.3163;30.12864;59.66906
33.0126;116.9673;47.61489;45.46761;23.33729;59.66885
31.89969;114.9211;48.89188;44.18063;27.28781;59.66865
30.6538;115.0211;49.59687;43.25094;29.16063;59.66833
33.21641;116.3543;48.12146;45.46984;25.92031;59.66719
30.64766;114.8463;49.51927;43.23849;28.7751;59.66708
50.28406;131.2996;45.37917;61.7;24.24583;59.66708
30.62938;115.0717;49.56813;43.28135;29.18583;59.66667
31.54313;113.8186;49.28281;44.25661;26.42146;59.66656
31.65766;115.8144;48.92635;43.97917;26.36563;59.66469
50.33516;130.9723;45.50396;61.69188;26.83375;59.66448
29.79156;113.9547;49.98;42.45427;27.5174;59.66354
31.8551;115.0152;48.8551;44.17948;27.16187;59.66229
50.35052;131.0591;45.54344;61.70485;27.30938;59.66208
50.13948;130.9871;45.41094;61.69792;26.67844;59.66177
30.98083;114.791;49.71083;43.19953;28.65896;59.66135
30.9126;114.4098;49.48625;43.17661;28.43969;59.66084
50.2911;131.2299;45.28959;61.69239;27.12979;59.6599
31.98172;113.5974;49.29042;44.21307;27.85188;59.65958
50.28885;131.2523;45.31375;61.72964;27.38781;59.65927
31.98333;113.2584;49.23396;44.19938;27.82802;59.65927
30.4649;114.6145;49.11531;43.25974;28.34146;59.65833
31.66349;113.9004;48.94458;44.19989;26.44719;59.65823
31.59943;115.9402;49.17865;44.00391;26.49229;59.65813
27.95891;110.8159;50.10854;40.08062;29.46136;59.65813
42.90646;122.5426;46.4651;54.26292;26.85219;59.65813
32.11609;113.9439;48.86615;44.18823;27.6899;59.65792
31.48031;115.3091;48.49521;43.96396;26.47375;59.65771
31.65974;116.2448;49.07344;43.95562;26.21104;59.65646
36.43636;117.4867;48.39948;48.15828;30.03156;59.65646
50.34;131.0982;45.36063;61.72667;27.215;59.65594
30.58307;114.7785;49.42865;43.24672;28.17833;59.65583
27.79307;110.6858;50.0825;40.06662;29.28312;59.65583
31.97031;113.2697;49.02156;44.18255;27.28812;59.65531
29.47307;111.3489;49.85979;41.29937;29.39219;59.65479
50.34328;131.3454;45.42281;61.71162;26.80292;59.65396
32.17505;113.7506;48.9801;44.19912;27.04865;59.65396
31.87135;115.1651;48.66969;44.21073;26.30771;59.65375
32.23047;113.6819;48.82469;44.19208;27.66927;59.65292
30.46021;114.8779;49.39094;43.25401;29.10896;59.6526
32.09276;113.5499;49.04406;44.20573;27.2199;59.65229
50.23833;130.9981;45.50271;61.7038;26.79792;59.65208
33.15979;116.4362;48.06136;45.48182;25.51531;59.65146
32.05844;114.2283;49.03313;44.21416;27.11208;59.65125
36.32948;117.6532;48.25177;48.09875;28.25885;59.65052
50.27229;131.2515;45.36687;61.68318;26.80937;59.65031
31.63604;115.7224;49.0424;43.98557;26.24333;59.64979
31.28677;114.7657;49.7151;43.29245;27.67917;59.64979
32.02464;113.5481;48.85386;44.19406;27.4874;59.64979
50.24375;131.2758;45.39229;61.69005;26.29646;59.64948
31.85917;114.2728;48.79187;44.21156;26.44948;59.64896
36.24677;117.494;48.08469;47.98276;28.14781;59.64844
31.61667;115.727;49.01125;43.98386;26.16896;59.64812
33.25354;116.342;48.03031;45.45078;26.04229;59.64802
