K5F5.PV;K5F6X.PV;K5T16.PV;K5T15.PV;K5T17.PV
33.31652;27.0294;97.03687;114.6687;130.0875
33.38128;26.95378;97.27812;114.6687;130.2612
34.92104;30.44292;94.51875;114.6687;129.4175
31.80822;26.73076;97.115;114.6675;130.2275
32.20029;26.84289;95.54;114.6675;131.1837
32.77238;27.59176;96.12688;114.6675;130.5731
36.82738;30.44696;94.29312;114.6675;129.2737
31.79153;26.96157;96.99;114.6663;129.7419
36.93588;30.2837;94.295;114.6663;129.2406
32.49353;26.84049;96.38438;114.665;131.1419
32.224;26.92252;96.1075;114.665;130.1175
32.25559;26.97467;96.11813;114.665;130.4969
32.25491;26.79573;97.19188;114.6637;130.1019
32.8732;26.99987;96.87437;114.6637;130.2231
33.09243;27.13632;97.045;114.6637;130.065
31.30037;26.72768;97.21626;114.6637;130.0638
33.03809;26.90858;96.82125;114.6637;129.5719
32.8659;27.502;95.9375;114.6637;130.2106
32.18311;27.01222;96.92313;114.6625;130.19
32.03565;27.14073;96.77187;114.6625;129.6306
34.78054;28.87586;96.3275;114.6625;129.7956
33.16882;27.42028;95.355;114.6625;129.2756
32.97059;27.56215;95.475;114.6613;129.48
32.9346;27.40546;95.15;114.6613;128.7881
33.09786;27.1715;96.84875;114.6612;129.805
34.9543;30.32158;94.49625;114.6612;129.4206
33.18176;27.20091;96.82375;114.66;129.7594
32.92185;26.99714;96.87187;114.66;129.8106
32.89399;26.96732;96.88375;114.66;129.7556
32.22739;27.41454;95.3425;114.66;128.6706
32.71684;27.26633;95.09438;114.66;128.7363
33.51397;27.11564;97.00562;114.6588;129.4675
31.87103;26.58654;96.29437;114.6588;130.4456
33.37078;26.95835;97.00437;114.6575;130.0881
31.20799;26.85793;96.34937;114.6575;131.1163
32.70506;27.49076;95.995;114.6575;130.3262
32.67962;27.48227;95.49812;114.6575;129.5325
31.85006;26.6457;97.075;114.6563;130.2688
32.21855;27.02218;95.64562;114.6563;131.2813
32.93797;26.73228;96.2;114.6563;131.0394
33.24;26.80344;96.235;114.6563;130.3594
32.45478;26.97802;96.44375;114.6563;131.1369
31.95061;26.93475;96.46562;114.6563;130.6
31.11389;26.75449;95.32125;114.655;130.4837
31.99545;26.99685;96.8725;114.6537;130.115
31.80662;26.63648;96.27375;114.6537;130.4569
33.27384;26.78122;96.23625;114.6537;130.31
32.01043;26.97565;96.83813;114.6525;130.0725
32.4393;27.30844;97.005;114.6525;129.9731
32.42809;27.03978;96.105;114.6525;130.5237
33.38893;27.72041;95.88937;114.6525;130.4719
33.28464;27.6085;95.21812;114.6525;128.9438
32.01929;27.07677;95.3825;114.6513;130.9256
31.36957;26.77049;97.08375;114.65;130.1812
33.68672;26.99107;97.24875;114.65;130.6931
31.97041;26.82868;95.315;114.65;130.8281
33.22162;26.87229;96.40625;114.65;131.1019
32.45901;26.90012;95.855;114.6488;130.4894
33.07946;27.14707;96.87;114.6475;129.8706
32.4581;27.04719;96.25687;114.6475;131.1575
32.95586;26.75358;96.2075;114.6475;130.4113
33.76349;27.18398;96.96188;114.6462;130.2
33.1223;27.47558;95.44125;114.6462;129.4556
33.12384;26.8464;96.78875;114.645;129.9594
32.56975;27.14411;96.77687;114.645;129.6588
32.42212;26.9923;96.81563;114.645;129.5744
31.10291;26.75923;95.31937;114.645;130.5869
32.82667;26.92271;96.43938;114.645;131.2863
32.00832;26.83129;95.30062;114.6438;130.7838
32.56597;26.68015;96.20313;114.6438;130.1913
32.81185;26.89755;96.31563;114.6438;131.1788
32.20499;26.90762;95.52125;114.6437;131.1313
32.90546;27.08791;96.88438;114.6425;129.7312
31.61003;26.99887;97.03812;114.6413;130.225
34.238;27.26861;97.04;114.6413;129.68
32.36176;27.01127;97.18562;114.64;130.1544
31.66469;27.03029;97.02937;114.64;130.2644
33.47749;26.83875;96.28375;114.64;130.535
30.87194;27.16166;96.4175;114.64;131.0069
32.39735;27.01315;96.07188;114.64;130.5081
32.23439;27.39569;95.33063;114.64;128.6675
36.38047;30.09608;94.25188;114.64;129.0969
34.98779;30.73153;94.40312;114.64;129.685
32.12519;26.87265;96.88499;114.6387;130.1219
32.00042;27.11767;96.83063;114.6387;130.0919
32.24206;27.28279;95.37125;114.6387;128.7331
35.06046;30.57223;94.45563;114.6387;129.5406
36.02295;30.69604;94.46188;114.6387;129.9175
33.59546;27.02596;97.2175;114.6375;130.6119
33.44228;26.82241;96.94187;114.6375;130.0969
33.70333;26.96667;97.28188;114.6375;130.4756
33.54514;27.09777;97.085;114.6375;130.11
35.70172;28.85089;96.29375;114.6375;129.6156
31.18678;26.9712;96.36375;114.6375;131.1125
32.67182;27.52245;95.49688;114.6375;129.5144
32.63871;27.23285;95.07;114.6375;128.7363
33.60474;27.12797;96.91563;114.6363;130.1581
32.26641;26.72193;95.47125;114.6362;131.1169
32.72409;27.42263;95.1425;114.6362;128.7581
33.13832;27.23551;96.82875;114.635;129.7756
32.30399;26.99723;96.08625;114.635;130.4763
31.40919;26.95042;97.125;114.6338;130.1138
31.31364;26.78006;97.22875;114.6338;130.0737
32.33937;26.64075;95.4375;114.6338;131.0838
31.15734;26.88929;96.35625;114.6338;131.1156
31.21592;26.83975;96.325;114.6325;131.1313
32.98983;26.81915;96.21001;114.6325;130.4562
33.39154;27.63108;95.84875;114.6325;130.4744
32.83401;26.73326;96.81562;114.6312;129.9819
36.84676;30.49706;94.29562;114.6312;129.4088
33.65798;27.06469;97.23125;114.63;130.7388
32.13651;27.02527;96.74187;114.63;129.6125
32.5244;26.70652;95.81001;114.6288;130.4775
33.31956;26.82791;96.25125;114.6288;130.4144
32.24024;26.96648;96.10562;114.6288;130.1406
35.85683;30.50533;95.31562;114.6288;130.4037
32.9207;27.0391;97.12062;114.6275;130.1613
33.59957;27.19221;97.10062;114.6275;130.0825
32.01769;26.76123;95.28188;114.6275;130.8062
32.64785;26.80999;96.2225;114.6275;130.2575
33.20464;26.84681;96.38062;114.6275;131.1469
32.43682;27.02827;96.0875;114.6275;130.4925
32.74103;27.35267;95.11438;114.6275;128.7213
31.94444;26.80296;97.06687;114.6263;130.2444
32.09324;26.92638;96.88;114.6263;130.1531
31.99588;27.04272;96.82625;114.6263;130.0394
32.25486;26.99766;96.10375;114.6263;130.15
32.39305;26.82346;96.485;114.6263;130.6031
32.21786;26.88454;96.98125;114.625;130.2525
32.99755;26.91837;96.825;114.625;130.0412
32.92844;27.00691;96.86938;114.625;130.215
32.49458;27.19001;96.83;114.625;129.5706
32.16367;26.90756;95.53;114.625;131.1719
32.19643;26.79001;95.55187;114.625;131.1856
31.71724;26.62955;96.24375;114.625;130.4425
32.37645;26.99066;96.105;114.625;130.4788
33.39198;27.64049;95.8625;114.625;130.4456
32.24454;27.37142;95.3225;114.625;128.7025
32.31706;26.83303;97.225;114.6237;130.1244
33.56643;27.06683;97.23125;114.6237;130.7756
32.83133;27.24578;96.83063;114.6237;130.1819
32.6946;27.26498;97.23688;114.6237;130.6444
33.30993;26.82076;96.40874;114.6237;131.09
32.23934;27.06952;96.10938;114.6237;130.4894
32.87406;26.94276;96.44687;114.6225;131.3244
33.30581;26.98872;96.42313;114.6225;131.15
31.22078;27.03686;96.45687;114.6225;131.0769
31.96267;26.85645;95.2975;114.6212;130.7756
30.76154;26.88522;96.46125;114.6212;130.7625
33.12473;26.86385;96.92375;114.62;129.8506
32.08762;27.01533;97.00063;114.62;130.2519
33.49595;27.06074;96.78062;114.62;129.9331
33.46206;26.95553;96.94563;114.62;130.1356
34.7033;29.06379;96.3325;114.62;129.8819
32.92009;26.71936;96.20062;114.62;130.4044
32.87742;27.16111;96.8725;114.6188;130.21
32.60125;27.08767;96.88;114.6188;130.1119
32.60938;27.1265;96.84375;114.6188;129.6006
33.17772;27.04881;97.12375;114.6188;130.1044
33.31583;27.34952;97.0775;114.6188;130.0306
32.89484;26.76724;96.21875;114.6188;130.3975
32.72195;27.41262;95.1125;114.6188;128.7294
32.21654;26.82962;96.98062;114.6175;130.2406
32.81032;26.86576;96.46687;114.6175;130.6156
26.92032;23.1779;97.00188;114.6175;125.3512
32.55008;26.72497;96.205;114.6162;130.2269
32.00785;26.84075;96.46562;114.6162;130.6294
30.62138;26.88238;96.47125;114.6162;130.6925
30.90276;27.06371;96.44437;114.6162;130.8681
32.27534;26.88432;96.12875;114.6162;130.5019
32.66207;27.37849;95.11563;114.6162;128.7325
32.86457;26.99697;96.91063;114.615;130.2069
33.56188;27.06442;97.03062;114.615;129.6125
32.20477;26.79025;95.55937;114.615;131.1969
35.04557;30.55025;94.48125;114.615;129.5437
32.02543;27.25081;96.72562;114.6138;129.6987
32.19144;26.87279;96.93313;114.6137;130.215
33.06383;26.95642;96.74187;114.6137;129.7025
32.98431;26.74383;96.215;114.6137;130.3594
32.18356;26.88675;96.94813;114.6125;130.2413
32.98785;27.00984;96.85812;114.6125;129.7587
33.49508;27.00324;96.9875;114.6125;129.4031
32.57379;26.77021;96.18;114.6125;130.1688
32.71568;26.92974;96.32562;114.6125;131.1606
32.1433;27.03222;96.89938;114.61;130.1581
32.00406;27.08282;96.83375;114.61;130.0725
31.27551;27.06422;96.39;114.61;131.0456
32.18984;26.93145;96.08;114.61;130.155
32.39622;26.98241;96.08187;114.61;130.4787
33.66445;26.96501;97.25687;114.6087;130.5562
33.24482;27.23095;97.06;114.6087;129.9781
31.59075;26.80483;96.49125;114.6087;130.665
32.22919;27.52625;95.385;114.6087;128.93
35.09784;30.54033;94.47938;114.6087;129.5675
31.98429;26.95646;96.85062;114.6075;130.1019
32.81652;26.96715;96.80625;114.6075;130.0594
33.19622;27.05352;96.97437;114.6075;129.7244
31.65717;26.72178;96.25;114.6075;130.4475
31.23896;26.9083;96.3075;114.6075;131.1563
33.02287;27.42127;95.49125;114.6075;129.4844
32.33936;26.74185;95.42625;114.6063;131.0663
32.6859;27.22423;96.3425;114.6063;131.1894
32.25266;26.75748;97.2175;114.6062;130.1169
32.31597;26.70594;97.17188;114.6062;130.0875
31.40846;26.95063;97.10625;114.6062;130.1231
32.52909;27.05698;96.95625;114.6062;129.345
31.98787;26.9025;96.4875;114.6062;130.6344
33.3165;27.74236;95.81438;114.6062;130.4525
32.84686;26.88566;96.81812;114.605;130.0388
32.4583;27.2808;96.82938;114.605;130.1519
31.76516;26.8737;96.30625;114.605;131.1444
32.4543;26.97902;96.12813;114.605;130.5194
32.19458;27.43199;95.36625;114.605;128.8256
32.92358;26.93256;96.24937;114.6038;131.1563
31.3336;26.93924;97.13625;114.6025;130.105
32.23009;26.77046;95.40937;114.6025;131.0506
32.38725;26.85123;95.86375;114.6025;130.5119
30.95595;27.14913;96.46;114.6025;130.8212
32.02518;27.13157;96.7525;114.6012;129.605
32.6358;27.13906;96.84688;114.6012;129.6125
31.32502;26.91232;96.49125;114.6012;130.9381
32.26551;27.04186;96.1;114.6012;130.1544
32.72773;27.08999;96.32125;114.6012;131.1938
32.42091;27.06546;96.1275;114.6012;130.5112
32.16276;26.87328;96.95125;114.6;130.2038
32.0946;27.3282;96.77563;114.6;129.7975
32.345;26.81993;95.85312;114.6;130.4906
32.83685;26.73701;96.20313;114.6;130.3481
30.91409;27.14773;96.42563;114.6;130.93
31.33733;26.87675;97.11;114.5988;130.1413
34.78119;29.03842;96.3275;114.5988;129.7375
32.08257;27.11528;96.7425;114.5975;129.5969
32.46845;26.66471;96.245;114.5975;130.355
32.40474;27.09489;96.45375;114.5975;131.1181
33.33421;26.68546;96.31687;114.5975;130.7169
32.38544;27.10699;96.1175;114.5975;130.5281
32.59811;27.2263;95.08875;114.5975;128.7694
32.44648;26.68736;96.21313;114.5963;130.3594
32.81273;26.8536;96.37563;114.5963;130.6031
33.15851;27.38017;95.41875;114.5963;129.4206
35.19923;30.67456;94.45875;114.5963;129.5856
32.51871;27.14112;96.81;114.5962;129.5756
32.35736;26.87068;97.18125;114.595;130.12
31.94537;26.94431;97.05563;114.595;130.2437
31.75237;26.84802;96.965;114.595;129.7213
32.87193;27.12867;96.86813;114.595;130.125
32.19982;26.77235;95.51062;114.595;131.1181
35.90087;30.52186;95.31688;114.595;130.3737
33.52677;27.00667;96.79562;114.5938;129.9081
33.02199;27.09295;96.75188;114.5938;129.7737
31.99882;27.12979;96.76312;114.5938;129.6387
31.8448;26.55407;96.2725;114.5938;130.4581
32.2817;27.14836;96.08437;114.5938;130.4837
31.98272;27.16238;96.89626;114.5925;129.6406
33.63873;27.1605;96.895;114.5925;130.1506
33.21659;27.2127;97.06125;114.5925;129.9281
32.70528;27.38266;95.12312;114.5925;128.7244
31.60357;26.62908;96.20875;114.5913;130.4575
33.28242;26.8873;97.18313;114.5912;130.2106
32.15257;26.87893;96.88625;114.5912;130.1219
31.95297;26.733;96.835;114.5912;129.805
33.49137;26.94966;96.94875;114.5912;130.1563
32.65628;27.24186;96.88437;114.5912;129.5906
36.86097;30.49286;94.32063;114.5912;129.49
31.84025;26.82651;97.18;114.59;130.0956
32.89309;26.83251;96.80187;114.59;130.0306
32.6705;27.11101;96.8675;114.59;129.6563
31.6374;26.6124;96.23625;114.59;130.4388
33.07579;27.21553;96.88563;114.5888;129.6494
32.28597;26.64657;95.46375;114.5888;131.1162
32.37375;26.90499;96.09063;114.5888;130.4937
32.14784;27.18183;96.87625;114.5887;130.1056
31.65648;27.07681;97.00938;114.5875;130.2625
31.37011;26.93449;96.95313;114.5875;129.7456
33.21572;26.95025;96.995;114.5875;129.7775
32.0211;27.1703;96.82;114.5863;130.0688
33.63349;26.90768;96.82625;114.5863;129.8663
35.74145;28.89168;96.29938;114.5863;129.605
32.17676;26.8261;96.37563;114.5863;130.7625
32.51655;27.53082;95.51063;114.5863;129.5375
33.05899;27.02677;96.76125;114.585;129.7331
31.63119;26.64684;96.235;114.585;130.4325
31.15714;26.97153;96.43437;114.585;131.085
30.93997;26.90302;96.88125;114.5838;129.7844
32.05267;27.08092;96.75375;114.5837;129.6644
36.72694;28.88141;96.28188;114.5837;129.5606
35.76627;28.91545;96.30187;114.5837;129.6556
31.21402;26.98465;96.44625;114.5837;131.0756
30.91598;27.07775;96.39;114.5837;131.0488
32.22918;27.2926;95.35812;114.5837;128.7538
36.8556;30.57737;94.30312;114.5837;129.5362
33.22536;27.0526;97.15875;114.5825;130.1938
32.35218;26.85748;97.21812;114.5825;130.1131
32.25176;26.89818;97.21125;114.5825;130.105
31.39506;26.85598;97.135;114.5825;130.0956
36.41766;30.68327;94.37625;114.5825;129.5338
33.31003;26.93117;96.83562;114.5813;129.8569
32.40184;27.22759;96.80875;114.5813;130.1806
32.42134;26.87046;95.82375;114.5813;130.4844
32.92141;26.86547;96.43124;114.5813;131.3537
32.69725;26.70601;96.31875;114.5813;130.7556
31.5437;27.04047;96.07313;114.5813;130.1556
32.8794;26.79683;96.44376;114.5813;130.6125
31.63853;27.02943;96.38625;114.5813;131.1125
32.63403;27.3267;95.06563;114.5813;128.7675
32.57177;27.38848;95.08562;114.5813;128.7563
32.81735;26.82879;96.41563;114.5812;130.6031
32.76985;26.81365;96.42062;114.5812;130.5938
33.12164;26.84194;96.9125;114.58;129.7994
33.15959;27.11823;96.9325;114.58;129.77
30.91998;26.98086;96.8875;114.58;129.7937
32.30172;26.82067;95.35375;114.58;130.9994
32.35623;27.00126;96.10375;114.58;130.49
33.6729;27.00393;97.23375;114.5788;130.5856
32.59958;27.19309;96.895;114.5788;129.5706
30.53623;26.84924;96.44063;114.5788;130.73
32.38499;27.071;96.10188;114.5788;130.4837
37.0293;30.12826;94.4475;114.5788;129.2956
33.4764;26.88641;96.98813;114.5775;130.0894
31.70558;26.70299;97.07562;114.5775;130.2019
32.10482;27.16349;96.78188;114.5775;129.5963
31.89637;27.05285;97.18;114.5775;130.5125
32.6525;26.75216;96.30875;114.5775;130.7331
37.01497;30.16027;94.45563;114.5775;129.2337
32.62043;27.17759;96.835;114.5762;129.6031
31.72991;27.04077;96.43188;114.5762;131.1081
32.79324;26.88479;96.39125;114.5762;130.6294
32.33396;26.9812;97.2;114.575;130.1406
33.59655;26.92296;97.21938;114.575;130.8513
30.57719;26.81902;96.47875;114.575;130.6738
32.32361;26.74602;97.21375;114.5738;130.1019
32.27518;26.84341;97.18562;114.5738;130.09
32.87647;26.76777;96.815;114.5738;130.0025
33.55713;26.87986;97.2475;114.5738;130.8275
32.78036;27.20623;96.82313;114.5738;130.0838
33.22996;27.17744;97.015;114.5738;129.8369
36.32656;28.92884;96.28563;114.5738;129.5762
31.30294;26.84193;95.31062;114.5738;130.6956
32.31168;26.68752;95.4375;114.5738;131.0725
32.42226;26.9926;96.15062;114.5738;130.5538
33.29094;27.79722;95.81562;114.5738;130.465
37.19923;30.24744;94.40187;114.5737;129.3288
32.65965;27.20619;96.85563;114.5725;130.1219
32.38005;26.84672;95.90375;114.5725;130.4888
33.25161;27.04652;96.43625;114.5725;131.1594
32.5988;27.29322;95.04063;114.5725;128.7931
36.83057;30.3668;94.30625;114.5725;129.4294
33.49854;26.88137;96.95;114.5713;129.9694
33.12208;26.881;96.76313;114.5713;129.7356
31.79948;26.76008;95.32875;114.5713;130.8225
31.27151;26.91675;96.42125;114.5713;131.0325
31.21498;26.9195;96.47124;114.5713;131.0094
32.53804;27.05165;96.45438;114.5712;131.1775
33.27435;26.97466;97.1825;114.57;130.1875
31.39066;26.97214;97.14313;114.57;130.1013
32.86077;26.96327;96.76625;114.57;129.8737
32.92516;27.17795;97.12875;114.57;130.1806
31.60588;26.71324;96.21375;114.57;130.4444
32.40228;27.1054;96.11313;114.57;130.4962
32.19849;27.43627;95.35313;114.57;128.8225
37.05149;30.0839;94.47875;114.57;129.2387
33.75769;26.98115;97.18938;114.5688;130.5925
32.71659;27.11799;96.8525;114.5687;130.095
32.67387;27.13903;96.855;114.5687;130.1163
33.75122;27.02566;97.2125;114.5687;130.5956
31.2378;26.9496;96.48438;114.5687;130.9925
33.37694;26.70559;96.35812;114.5687;130.6687
32.16412;27.35054;95.3725;114.5687;129.0956
32.51367;27.36419;95.07562;114.5687;128.8081
36.86246;30.63314;94.3;114.5687;129.525
36.83097;30.51674;94.28125;114.5687;129.4475
31.00309;26.91924;96.84875;114.5675;129.8294
32.73861;27.18174;96.87875;114.5675;129.6781
32.69794;26.99889;96.88937;114.5675;129.6475
33.25841;27.80923;95.81313;114.5675;130.4931
32.83691;27.10165;97.24937;114.5663;130.715
32.22987;26.70953;95.39938;114.5663;131.0294
32.23303;26.93023;96.075;114.5663;130.1444
33.01587;26.80804;96.38187;114.5663;130.6344
32.96666;27.03303;97.11125;114.5662;130.14
33.58789;27.2764;97.08625;114.5662;130.055
32.62534;27.45391;95.48375;114.5662;129.5388
32.61195;27.06617;96.83625;114.565;129.6138
32.65564;26.86449;96.8625;114.565;129.6588
33.19667;27.10744;97.05437;114.565;129.8613
31.28853;26.78486;95.3125;114.565;130.7931
31.93332;26.65608;95.34;114.565;130.94
32.29773;26.68128;95.45625;114.565;131.0656
32.05464;26.89549;96.48187;114.565;130.8531
35.9561;30.45456;95.28812;114.565;130.3731
32.50919;27.05988;96.78812;114.5638;130.17
33.6837;27.01311;97.2475;114.5638;130.5781
32.8508;27.20931;97.2525;114.5638;130.6438
32.17192;26.76969;96.47875;114.5638;130.6156
32.12293;26.98337;96.12688;114.5638;130.54
32.56487;27.04843;96.89687;114.5625;129.6688
31.17486;27.01875;96.50938;114.5625;130.885
32.12669;27.03581;96.08125;114.5625;130.1719
32.17723;27.042;96.075;114.5625;130.5194
35.77355;30.57972;94.33749;114.5625;129.5369
36.89312;30.2798;94.30624;114.5625;129.3525
33.18855;26.73191;96.93437;114.5612;129.895
33.29991;26.82459;97.14;114.5612;130.21
31.98404;26.80539;96.83937;114.5612;129.8425
33.67225;26.95435;96.87125;114.5612;130.0562
32.52396;27.18481;96.7775;114.5612;130.1512
32.77393;26.99785;97.24625;114.5612;130.7213
32.06424;26.63348;96.44375;114.5612;130.7931
32.00443;26.82511;96.45125;114.5612;130.65
37.18887;30.44358;94.41812;114.5612;129.35
33.09573;26.82073;97.10938;114.56;130.2769
32.19938;27.23752;96.7825;114.56;130.1194
32.58666;27.21606;96.825;114.56;130.195
32.04448;27.34029;96.75125;114.56;129.8387
32.19543;27.28616;96.80187;114.56;130.0013
32.68655;27.34335;97.15063;114.56;130.2087
33.46182;26.90247;96.84937;114.5588;129.7269
32.65184;26.91678;96.85438;114.5588;129.6456
32.6941;27.11181;97.1075;114.5588;129.9669
32.55301;26.9884;97.09187;114.5588;129.9413
32.68612;26.80854;96.3325;114.5588;130.7431
31.21963;26.98844;96.47875;114.5588;130.9531
33.16269;27.06747;96.89812;114.5587;129.7131
31.76361;27.04238;96.8775;114.5587;129.6181
33.18217;26.81221;97.125;114.5575;130.2631
32.82382;27.10513;96.85625;114.5575;129.6806
31.1307;26.76582;95.34;114.5575;130.6719
32.19452;26.77873;96.27312;114.5575;130.3375
32.14393;27.39096;95.3775;114.5575;128.8706
32.19756;27.41362;95.38875;114.5575;129.0294
32.63515;27.46174;95.49125;114.5575;129.55
37.8981;30.37892;94.38375;114.5575;129.4825
30.92396;26.93413;96.86625;114.5563;129.8056
32.63112;27.14678;97.12625;114.5563;129.9837
32.51589;27.11612;97.08562;114.5563;129.9438
32.13424;26.76837;96.41875;114.5563;130.7625
31.19821;26.92807;96.4875;114.5563;131.0256
31.895;26.89995;96.24812;114.5563;130.5925
33.16724;27.78845;95.78374;114.5563;130.4569
36.9175;30.53759;94.38187;114.5563;129.555
36.00284;30.22738;94.47688;114.5563;129.1769
36.87143;30.40939;94.29063;114.5563;129.3962
31.99838;26.80481;96.84;114.555;129.7619
30.90702;27.05659;96.90874;114.555;129.7656
32.04926;27.39067;96.735;114.555;129.7606
32.6525;27.17422;96.84813;114.555;130.1144
32.47494;27.1453;97.02625;114.555;129.9037
32.26142;26.62617;95.39437;114.555;131.0131
31.96248;26.81704;96.42562;114.555;131.3313
32.20729;26.78917;96.4025;114.555;130.7531
32.72396;26.91083;96.14188;114.555;130.5363
32.68034;27.17365;96.85938;114.5538;129.5656
32.51207;27.13061;97.04562;114.5537;129.9044
32.42582;27.07921;96.89999;114.5537;129.85
32.49058;26.98122;96.47813;114.5537;131.2131
36.37709;30.7692;94.38062;114.5537;129.5313
35.91459;30.20966;94.47312;114.5537;129.1862
32.07263;26.91973;96.79938;114.5525;129.8175
33.31576;26.94623;97.21437;114.5525;130.8406
