K0P125.PV;K5PCV4I.PV;K5P4_1.PV
68.45983;25.35203;7.880416
68.83092;25.35906;7.893542
68.63583;25.33432;8.021406
68.64208;25.33073;8.024011
68.48125;25.42708;7.877135
68.48167;25.38859;7.871979
68.72967;25.35771;7.885469
67.92958;25.64104;7.92224
68.61317;25.33635;8.016302
68.549;25.32698;8.011666
68.55883;25.32448;8.020521
68.33075;25.35161;7.865833
68.45766;25.33042;8.014688
68.65784;25.33281;8.017552
68.52008;25.32677;8.009531
68.63883;25.32823;8.019323
68.2605;25.34641;7.979167
68.3885;25.34339;7.875052
68.79;25.34776;7.883229
68.28709;25.69219;8.013229
68.196;25.3449;7.974167
68.6395;25.44323;7.946458
68.693;25.39802;7.935833
68.80675;25.32922;7.889896
68.60342;25.32875;8.007865
68.56092;25.33125;8.01375
68.43958;25.43682;7.8725
68.44867;25.32776;8.004791
68.38675;25.39719;7.874479
68.40791;25.39005;7.874271
68.64716;25.38875;7.920938
67.92858;25.76948;7.991823
68.29475;25.42516;7.885677
68.41608;25.33162;7.990261
68.41675;25.3313;8.00375
68.17516;25.33609;7.970677
68.38258;25.32849;7.992031
68.36758;25.43932;7.857969
68.33942;25.40682;7.892604
67.95258;25.47661;7.931823
68.22266;25.33047;7.8475
68.1855;25.34438;7.973021
69.05042;25.45281;7.812135
68.29433;25.34979;7.852136
68.33617;25.72865;7.984427
68.29333;25.4187;7.879479
68.2965;25.33141;7.982187
67.98991;25.35875;7.95474
68.375;25.43078;7.860521
68.15042;25.33937;7.84599
68.35258;25.33026;7.983594
68.263;25.33755;7.973698
68.20275;25.34109;7.967083
68.87658;24.91458;7.608281
68.60475;25.30255;7.919792
68.22758;25.33526;7.973698
68.26125;25.57141;7.88599
68.27866;25.40146;7.883229
68.34425;25.32839;7.992813
69.52475;25.11479;7.87526
68.29292;25.40401;7.881979
68.57858;25.3501;7.861354
68.2575;25.41229;7.882448
68.32034;25.32625;7.986823
68.58925;25.39859;7.921146
68.85558;25.22969;7.84901
68.26791;25.57047;7.882187
68.57684;25.38037;7.916094
68.19116;25.51255;7.908958
68.60909;25.35094;7.862761
68.24775;25.40187;7.874688
68.80233;25.4901;7.981458
68.51358;25.42609;7.918334
68.2895;25.5575;7.868229
68.28208;25.40255;7.880625
68.55383;25.39026;7.911407
68.6345;25.39427;7.926875
68.65075;25.35948;7.900052
68.56258;25.32162;7.857344
68.3795;25.33109;7.981719
68.63558;25.38193;7.929115
68.30133;25.32651;7.984531
69.43058;25.11469;7.857917
68.522;25.49156;7.861667
68.4455;25.34063;7.852552
68.52925;25.39359;7.90901
68.18259;25.40714;7.859167
68.73683;25.4063;7.949687
68.82108;25.45943;7.786771
69.41608;25.11635;7.853437
68.73859;25.22359;7.846614
68.56917;25.31484;7.848594
68.73692;25.24297;7.839427
68.262;25.3287;7.970833
68.68559;25.40688;7.935365
68.16258;25.25208;7.901771
68.261;25.53703;7.857812
68.70917;25.40672;7.938906
68.49717;25.40979;7.927604
68.25809;25.33187;7.96724
68.54875;25.39922;7.922656
68.74516;25.2912;7.885417
68.71308;25.2913;7.892135
68.46758;25.39396;7.900781
68.62458;25.41245;7.922552
68.21059;25.32568;7.965677
68.66883;25.40438;7.92849
68.69984;25.28662;7.885365
68.22984;25.3324;7.973437
68.59184;25.41771;7.912552
68.4175;25.33682;7.830781
68.20492;25.33172;7.968333
68.42825;25.39547;7.891979
68.37975;25.39333;7.892656
68.29758;25.33458;7.962969
68.22575;25.33135;7.965521
68.25684;25.33167;7.963802
68.2295;25.3262;7.96349
68.51617;25.41031;7.909948
68.31609;25.39219;7.877969
68.24408;25.39787;7.875729
68.21775;25.33073;7.96401
68.90009;25.25672;7.891875
68.25183;25.45198;7.882448
68.47359;25.40849;7.92125
68.72392;25.28729;7.8875
68.48891;25.41776;7.912604
68.29259;25.3899;7.877708
68.51867;25.4062;7.912917
68.63917;24.91052;7.575625
68.23566;25.38969;7.868646
68.36733;25.3475;7.833802
68.22317;25.45146;7.878698
69.25233;25.1151;7.831719
68.38216;25.34792;7.827552
68.20975;25.44641;7.880157
68.62875;25.28771;7.879323
68.39067;25.39297;7.882552
68.47858;25.40234;7.904792
68.99809;25.1849;7.828594
68.114;25.32771;7.953385
68.20216;25.50625;7.913177
68.63142;25.23812;7.820261
68.1165;25.33396;7.950937
68.61842;25.30281;7.951979
68.66617;25.45906;7.756719
68.51942;25.23234;7.797344
68.54217;25.29208;7.864896
68.43559;25.4074;7.889948
68.10217;25.45823;7.860885
68.53142;25.22198;7.805365
68.64667;25.44693;7.933125
68.31858;25.18714;7.812083
68.52216;25.2951;7.858177
68.234;25.38792;7.870833
68.34217;25.41813;7.877969
68.45116;25.29521;7.856146
68.89717;25.18052;7.811563
68.46584;25.23734;7.8
68.45133;25.30135;7.85
68.8455;25.1788;7.804062
68.31767;25.41688;7.888281
68.20942;25.38354;7.863073
68.3435;25.29672;7.848385
68.3745;25.28651;7.84151
68.71242;25.02594;7.575625
68.26917;25.40844;7.87276
68.24342;25.40594;7.872552
68.27225;25.41333;7.874479
68.77492;25.205;7.829844
68.25767;25.22245;7.773906
68.25217;25.28911;7.824531
68.886;25.11859;7.788385
68.8455;24.9575;7.571302
68.21333;25.29036;7.824427
68.26566;25.29255;7.821198
68.227;25.29609;7.816354
68.67675;25.21078;7.821562
68.60658;25.17922;7.776042
68.91425;25.27031;7.8925
68.68117;25.16719;7.796719
68.43625;25.44568;7.895573
68.0855;25.20297;7.569531
68.59666;25.21141;7.799635
68.4365;25.19984;7.753438
68.43366;25.16693;7.742656
69.07133;24.83396;7.532813
68.80891;25.27255;7.872083
68.53475;25.16734;7.779375
68.71983;25.26833;7.86526
68.49091;25.20297;7.786927
68.75092;25.27328;7.863333
68.48933;25.16755;7.778125
68.38942;25.26292;7.781771
68.37991;25.19885;7.772708
68.42458;25.16193;7.763177
68.34658;25.20083;7.773854
68.29542;25.20104;7.769635
68.34175;25.17203;7.756042
68.5305;25.26521;7.835886
68.38592;25.26974;7.813906
68.48392;25.31974;7.643594
68.38975;25.27068;7.817917
68.38908;25.26833;7.816563
68.78217;25.25937;7.713021
68.30759;25.26833;7.816406
68.69275;25.30286;7.707865
68.56866;25.30964;7.693386
68.27233;25.26568;7.800156
68.49817;25.31552;7.691354
68.50833;25.30412;7.690365
68.59125;25.05385;7.706666
68.49108;25.31224;7.673646
68.55783;25.06057;7.692656
68.565;25.06787;7.699114
68.493;25.29656;7.670677
68.47066;25.05318;7.633177
68.595;25.1401;7.757916
68.57217;25.01885;7.630729
68.45992;25.13755;7.735104
68.39892;25.13583;7.728958
69.19;24.83312;7.624375
68.82167;25.03177;7.624323
68.38316;25.13839;7.726719
68.97317;24.84167;7.588073
69.26025;24.7876;7.600052
68.9665;24.84385;7.588698
68.81267;24.83766;7.568386
68.49592;25.04412;7.592083
68.72717;24.83552;7.55776
68.79792;24.83271;7.565521
68.75784;24.83797;7.560625
68.498;25.04057;7.592604
68.78792;24.83708;7.560156
68.75267;24.8387;7.564167
68.59575;24.83594;7.55099
68.58275;24.85115;7.538021
68.59033;24.84505;7.539323
69.277;24.63505;7.271042
68.54567;24.85677;7.545469
68.87558;24.95963;7.581511
68.81883;24.84755;7.558073
69.29117;24.56828;7.268698
69.56175;24.78161;7.395937
68.48192;24.83505;7.532187
68.91;24.88338;7.497188
68.46384;24.84229;7.526458
68.47058;24.84031;7.536562
69.47675;24.78521;7.392292
68.44958;24.81937;7.527864
68.55109;24.84807;7.540677
68.72884;24.84703;7.548594
69.186;24.76906;7.522708
68.4295;24.8301;7.52599
69.25842;24.74823;7.52526
69.75208;24.5863;7.302396
68.90083;24.81469;7.545104
68.70483;24.82589;7.544167
69.011;24.63151;7.244375
68.40417;24.83156;7.520833
68.71017;24.80755;7.532813
68.34842;24.8363;7.512187
68.36359;24.8501;7.523073
68.67533;24.82474;7.53599
68.49059;24.83828;7.521979
68.63975;24.82578;7.534739
68.50259;24.84005;7.527812
68.64308;24.84052;7.534271
68.98617;24.61641;7.238854
68.8515;24.63021;7.22276
69.64408;24.57422;7.290677
68.55566;24.83859;7.527969
68.60867;24.83036;7.522396
68.54425;24.84125;7.5325
68.612;24.80641;7.52125
68.61225;24.81599;7.527604
68.58133;24.84302;7.522604
68.5755;24.82615;7.524792
68.60583;24.84443;7.526563
68.57692;24.83917;7.518594
68.99908;24.77318;7.502135
68.569;24.82615;7.506354
68.43017;24.8437;7.517865
68.5975;24.83156;7.521041
68.58;24.82312;7.512656
69.15125;24.78563;7.346406
68.34583;24.85167;7.506927
68.56658;24.82396;7.505208
69.48658;24.58094;7.279427
68.509;24.82979;7.520573
68.57066;24.83068;7.51276
68.76009;24.64292;7.213906
68.53516;24.82281;7.507083
68.92933;24.76385;7.493854
68.94833;24.76135;7.491979
68.89816;24.76359;7.487031
68.34692;24.83213;7.497812
69.37083;24.57516;7.259687
69.22933;24.5162;7.201771
68.80367;24.76464;7.483333
69.17083;24.54479;7.186458
69.17809;24.53193;7.194635
68.7285;24.76698;7.460625
69.59634;24.62766;7.494688
68.78625;24.47516;7.183594
68.20766;24.83151;7.477604
68.94375;24.56635;7.18375
69.239;24.50885;7.182813
68.9835;24.54422;7.180521
69.34608;24.48125;7.219271
68.44766;24.82875;7.454688
68.62542;24.95359;7.378854
68.54608;24.76104;7.449896
68.60825;24.75547;7.447187
68.96667;24.54;7.164531
68.68559;24.75786;7.45
68.51275;24.75125;7.430625
68.55942;24.76604;7.44375
68.788;24.53708;7.15349
68.47417;24.765;7.424271
68.57725;24.7512;7.443386
68.4965;24.755;7.439479
69.665;24.42271;7.277552
68.77008;24.52917;7.145677
68.40759;24.76953;7.433125
68.34875;24.76734;7.427708
68.97575;24.39901;7.361771
69.50558;24.52849;7.446719
69.30534;24.17859;7.131927
68.69083;24.51807;7.131823
68.24492;24.76677;7.412083
68.78625;24.3562;7.334896
68.31492;24.71641;7.407135
68.53142;24.75323;7.362916
69.26925;24.11365;7.103698
68.8755;24.60922;7.38349
68.85384;24.61188;7.374323
68.8565;24.61625;7.377656
68.83791;24.61573;7.376458
68.81142;24.61635;7.375052
69.12708;24.12146;7.085834
69.20333;24.12047;7.085312
69.78958;23.97385;7.116458
68.99017;24.11489;7.066458
69.50716;24.3488;7.084271
68.57809;24.60609;7.355573
68.96825;24.11833;7.07099
69.77084;23.97635;7.112969
69.76408;23.97182;7.105521
68.49533;24.61047;7.339739
69.68134;23.9749;7.096615
69.43217;24.3613;7.081198
68.838;24.12052;7.044427
68.77625;24.11865;7.050261
69.63225;23.97875;7.097344
68.77875;24.11448;7.042396
69.33683;24.35594;7.076719
69.5905;23.97526;7.087812
69.62575;24.1563;7.090261
68.37991;24.60552;7.324948
69.32425;24.35391;7.077865
69.31942;24.35417;7.077708
69.31467;24.17141;7.043542
68.40009;24.61698;7.330469
69.29675;24.17016;7.039636
69.15642;24.46313;7.216094
69.33508;24.1687;7.039948
69.28592;24.17323;7.042292
69.56567;24.36818;7.104896
69.25716;24.16609;7.042031
69.26633;24.17255;7.036354
69.30442;24.16609;7.043021
69.65466;24.14375;7.089948
69.265;24.32984;7.049063
68.35733;24.61005;7.314323
69.28775;23.9974;7.026146
69.29784;24.17448;7.036094
69.26483;24.15995;7.029635
69.24567;24.35948;7.075365
69.2805;24.1776;7.038959
69.31516;24.17255;7.038021
69.23917;24.17682;7.032344
69.22366;24.3374;7.059896
69.21384;24.17729;7.032604
69.22066;24.24359;7.068854
69.26534;24.16838;7.034427
69.47009;24.14469;7.069687
69.30742;24.16099;7.046146
69.23267;24.16401;7.03849
69.24142;24.00255;7.019844
69.266;24.16896;7.047552
69.47758;24.3662;7.093906
69.2225;24.00609;7.022917
69.23325;24.16943;7.032865
69.27092;24.17094;7.04276
69.12717;24.16234;7.04026
69.28025;24.15745;7.042083
69.095;24.34604;7.045208
69.2715;24.16422;7.039688
69.22308;24.17193;7.030573
69.25225;24.16391;7.035781
69.16817;24.1625;7.023594
69.15575;24.16755;7.027864
69.22375;24.16859;7.027187
69.26875;23.9887;7.016146
69.14267;24.16734;7.026667
69.26975;24.16162;7.039271
69.35775;24.16542;7.044323
69.43833;23.97578;7.075885
69.1155;24.17729;7.022448
69.34925;24.16083;7.04599
69.28117;24.35734;7.073906
69.20517;24.1712;7.026823
69.27875;24.16057;7.037865
69.179;24.1762;7.026094
69.28717;24.16156;7.046354
69.18042;24.16104;7.033854
69.26242;24.35677;7.070885
69.25608;24.15479;7.040104
69.27158;24.16365;7.03849
69.09309;24.34937;7.049844
69.13692;24.35974;7.061979
69.24208;24.36161;7.06776
69.22234;24.30964;7.028281
69.40266;23.97859;7.062604
69.24267;24.16885;7.036198
69.26117;24.15839;7.045365
69.18042;24.15714;7.020885
69.05341;24.16974;7.019323
69.51767;24.13859;7.075521
69.27316;24.16651;7.038021
69.27967;24.16609;7.032552
69.13216;24.16719;7.016459
69.154;24.36016;7.051146
69.344;23.9775;7.058073
69.14017;24.17375;7.025417
69.26358;24.16172;7.040937
69.13425;24.17005;7.025
69.05067;24.34354;7.037604
69.23508;24.16578;7.040833
69.00816;24.43964;7.192656
69.31275;24.15516;7.046875
69.27541;24.16641;7.045469
69.27375;24.16609;7.039114
69.19633;24.16589;7.031406
69.25941;24.1563;7.040573
69.26883;24.15969;7.037656
69.23025;24.16031;7.029531
69.06558;24.33917;7.039375
69.19233;24.16818;7.031146
68.75792;24.12781;7.003334
69.085;24.00672;7.003386
69.26192;24.1613;7.037083
69.31925;24.16714;7.042604
69.23292;24.16661;7.036042
69.094;24.17547;7.021667
69.22816;24.16557;7.036458
69.24017;24.15854;7.039427
69.39692;24.37437;7.092448
69.23217;24.16547;7.034583
69.21408;24.15906;7.034531
69.30991;24.15635;7.040104
69.25633;24.16161;7.033438
69.05192;24.00589;7.003854
69.25842;24.16411;7.035833
69.17675;24.16807;7.025938
69.08283;24.12896;7.000312
69.25983;24.15505;7.041198
69.05067;24.16531;7.006979
69.13417;24.16479;7.025417
69.312;24.14625;7.04875
69.37175;24.37297;7.081666
68.99983;24.17406;7.013594
69.17675;24.16375;7.028385
69.18875;24.17156;7.029375
69.02383;24.1763;7.006406
69.18584;24.16469;7.024219
69.23075;24.16599;7.030365
69.23975;24.15359;7.038542
69.33925;24.37031;7.066041
69.073;24.16948;7.0225
69.26266;24.16083;7.038802
69.16566;24.36557;7.060052
69.18025;24.15969;7.023958
69.21909;24.16245;7.025781
69.37333;24.36854;7.081354
68.99841;24.35662;7.047864
69.28;24.36995;7.060156
68.9935;24.17135;7.005625
69.12675;24.16099;7.024063
68.97667;24.16719;7.004687
69.28342;24.15255;7.036979
69.19167;24.15766;7.032031
69.178;24.15302;7.024063
69.16634;24.16463;7.021927
68.99883;24.17203;7.00849
69.25125;24.15177;7.039323
69.09875;24.16344;7.018906
69.18559;24.16604;7.029739
69.29417;24.36573;7.061927
69.07284;24.16297;7.020625
68.82833;24.45375;7.176719
69.19475;24.15693;7.023125
69.01425;24.16859;7.005469
69.07533;24.16187;7.014584
68.99358;24.16687;7.011406
69.24741;24.36828;7.065834
69.2555;24.15625;7.038959
69.30058;24.15313;7.045781
69.12341;24.15812;7.018542
69.19675;24.15745;7.032604
69.71733;24.25375;7.084583
68.8205;24.4412;7.168542
69.06709;24.16307;7.010052
69.105;24.16776;7.020989
69.22508;24.15135;7.039479
68.91;24.35016;7.027292
69.06883;24.1674;7.013333
69.06108;24.16703;7.008594
69.72808;24.25328;7.080104
69.21508;24.15109;7.037656
69.11475;24.36323;7.046458
69.21725;24.13338;6.995885
69.2635;24.11578;6.995313
68.94759;24.35995;7.033698
69.16167;24.1576;7.029948
69.832;24.22437;7.040573
69.72192;24.25162;7.08276
69.06433;24.1649;7.01776
69.06441;24.16141;7.009115
69.10375;24.16255;7.015885
69.1405;24.15344;7.037344
69.12175;24.16109;7.026979
69.67983;24.25349;7.072292
69.0745;24.15828;7.01474
68.90591;24.35479;7.028073
69.189;24.16537;7.017396
69.15708;24.1513;7.029375
68.89692;24.17141;6.99599
69.26642;24.15495;7.043958
69.22591;24.15276;7.030261
68.891;24.00224;6.991302
69.16808;24.15068;7.029167
69.25134;24.36568;7.05599
69.66517;24.24964;7.071458
69.17467;24.16083;7.019011
69.11508;24.15823;7.023489
68.97317;24.16859;6.998542
69.048;24.16313;7.023021
69.00925;24.35865;7.037292
69.03408;24.16526;6.998542
69.69933;24.24943;7.072552
69.09433;24.15917;7.021563
69.2715;24.11844;6.99125
69.13158;24.16589;7.021927
69.16975;24.14839;7.035729
69.19575;23.88839;6.990729
68.918;24.16922;6.997136
69.13208;24.15818;7.026146
68.86333;24.16969;6.991719
69.29459;24.14458;7.048021
69.6525;24.25193;7.068802
69.68583;24.24917;7.074323
69.09142;24.16479;7.01599
69.66534;24.25177;7.069792
69.05158;24.15641;7.009896
68.12617;24.51625;7.084375
68.88633;24.34875;7.020781
68.92159;24.16813;6.999583
69.78133;24.22036;7.036354
68.86542;24.33917;7.006458
69.77608;24.22083;7.036771
69.81509;24.22349;7.03375
69.24125;24.14896;7.037448
69.80742;24.21302;7.04
69.25675;24.14885;7.040417
68.85484;24.17448;6.990729
69.10308;24.1588;7.024063
69.27942;24.12437;6.985729
68.91133;24.16557;6.992396
69.17458;24.14979;7.032396
69.05025;24.16438;7.007761
69.27908;24.1513;7.039844
68.921;24.00411;6.980365
69.00767;24.16937;7.007187
69.16833;24.15323;7.030885
69.72742;24.22891;7.032761
68.99958;24.16698;6.997917
69.62041;24.25005;7.065052
68.96642;24.16719;6.998281
68.911;24.16912;6.989896
68.98267;24.17422;7.003281
69.72217;24.24677;7.075469
69.24883;24.14271;7.045312
69.21033;24.14776;7.035
68.89034;24.3613;7.025469
69.6375;24.25078;7.061354
69.07817;24.15703;7.014844
68.83425;24.17432;6.98724
69.78233;24.21948;7.034844
68.966;24.16568;7.005104
69.789;24.2125;7.033333
69.055;24.16688;7.009427
69.19825;24.12115;6.981511
69.79041;24.22693;7.038646
69.77133;24.21396;7.049219
69.15033;23.88641;6.977604
68.84958;24.17323;6.991875
69.12791;24.36464;7.044635
69.03833;24.36141;7.040625
68.93233;24.16328;7.003906
69.01583;24.16;7.013281
69.68017;24.31375;7.120885
69.7485;24.21922;7.050156
69.14025;24.14625;7.023802
68.94666;24.16448;7.002656
68.83858;24.17505;6.991458
69.34758;24.1425;7.048698
68.78642;24.17365;6.976927
69.25108;24.14151;7.043073
68.84867;24.17224;6.993125
68.89166;24.35859;7.021406
68.90675;24.16776;6.995052
68.81075;24.1676;6.978437
69.627;24.31693;7.117396
68.8375;24.17786;6.984115
69.71475;24.22234;7.031875
69.23209;24.14135;7.032969
69.693;24.23458;7.068958
69.72442;24.21547;7.052135
69.0305;24.14911;7.01401
69.69891;24.21047;7.056406
69.19817;24.15193;7.034427
69.69033;24.21755;7.028333
69.67575;24.22333;7.022344
69.03433;24.15729;7.00651
69.71733;24.20443;7.049271
69.68575;24.30042;7.1175
69.74442;24.21042;7.025417
69.24025;24.14516;7.042656
68.9465;24.17521;7.004792
69.25459;24.1426;7.036354
69.3025;24.14135;7.036614
69.54017;24.2537;7.057448
69.18166;24.14958;7.031667
69.07408;24.19255;6.985886
69.7425;24.20713;7.052187
69.805;24.19609;7.025781
68.798;24.16854;6.985625
69.19708;24.14734;7.033802
69.70184;24.19995;7.046927
69.20375;24.14469;7.037188
69.0935;24.14792;7.026094
68.99533;24.15292;7.008281
69.68017;24.20474;7.045834
69.78125;24.22417;7.031406
69.641;24.2149;7.026354
69.65325;24.21161;7.045886
68.86933;24.16557;6.981667
69.202;24.14526;7.035208
69.20966;24.14787;7.025364
69.69608;24.215;7.048594
69.68092;24.22797;7.070677
68.97667;24.15958;7.004167
69.0055;24.16391;6.996614
68.79708;24.16521;6.984792
69.736;24.19167;7.044427
68.81408;23.99688;6.97099
69.67958;24.31594;7.118958
69.0305;24.15151;7.016771
69.66842;24.2074;7.049167
68.97192;24.15438;7.013437
69.07384;24.35151;7.058073
69.72767;24.21078;7.047031
68.77;24.16974;6.975677
68.84067;24.15656;6.99151
69.71458;24.20453;7.052761
69.58258;24.24844;7.064063
68.82034;24.16766;6.985469
68.99483;24.15266;7.004687
68.91409;24.15063;6.997396
69.12225;24.14802;7.025573
68.80842;24.16859;6.986458
69.56067;24.25453;7.055885
68.924;24.15396;6.998542
69.12067;24.12536;6.974271
68.98117;24.36677;7.029687
68.94067;24.1649;7.004323
69.10875;24.33677;7.064427
68.82383;24.17286;6.983334
69.17208;23.89641;7.067344
69.6275;24.21557;7.04474
68.90208;24.14771;6.995365
69.14716;24.14354;7.020521
68.9735;24.15432;7.006302
69.01633;24.14333;7.014688
69.64584;24.2113;7.050833
68.94534;24.16729;6.999479
69.06858;24.33323;7.057396
69.11459;24.34208;7.065886
69.72708;24.20536;7.023594
69.65208;24.20109;7.038021
68.88817;24.16698;6.997708
68.75833;24.33297;6.991927
69.71125;24.21974;7.028333
68.79617;24.16255;6.982135
69.02133;23.89047;6.972448
68.944;24.15974;6.997448
69.01067;24.15484;7.014844
69.15442;23.91193;7.069167
69.69141;24.21338;7.021458
69.62492;24.24927;7.057396
68.77766;24.17604;6.985625
69.64458;24.21964;7.018594
69.76625;24.22401;7.034896
69.03342;24.11662;6.974323
69.70175;24.1926;7.045833
69.08867;24.40927;7.125052
68.85458;24.16646;6.984479
69.23083;24.43943;7.084844
69.10583;24.14859;7.016771
69.6755;24.20844;7.055
69.08975;24.33625;7.063489
68.85159;24.16302;6.993698
68.97575;24.42271;7.115625
68.8385;24.17031;6.995833
68.93233;24.17104;6.992656
69.19125;23.92104;7.068594
68.89492;24.15922;6.994375
68.77592;24.17495;6.980781
69.457;24.25036;7.046458
68.85641;24.17089;6.990313
69.06258;24.14266;7.01625
68.82083;24.16271;6.98349
69.62925;24.2126;7.036302
69.02341;24.3413;7.054167
68.96825;24.15104;7.004219
68.77075;24.16813;6.980417
69.1395;24.13901;7.020833
68.78384;24.16516;6.979583
68.95275;24.15479;6.999844
69.58916;24.22641;7.020833
69.72366;24.00891;7.054688
69.4905;24.25047;7.047448
68.84566;24.16359;6.993333
69.4875;24.25135;7.048802
69.11658;24.15203;7.016459
68.85142;24.16094;6.986927
69.77016;24.22073;7.02875
68.8995;24.15656;7.005156
68.84975;24.16859;6.983646
69.68867;24.19693;7.043542
69.67208;24.22292;7.021667
69.05375;24.15078;7.012396
68.81875;24.15484;6.979323
69.56483;24.22557;7.015521
69.15683;23.86963;7.066667
69.04383;24.33484;7.05776
69.061;24.33844;7.061406
69.14091;23.89823;7.068958
69.00259;24.14844;7.008802
69.7865;24.21839;7.026823
69.10883;24.33745;7.062188
