K5T6.PV;K5F5.PV;K5F6X.PV;K5T17.PV
174.4787;35.06419;29.71658;130.7206
174.4775;36.44412;30.46289;132.25
174.4763;36.08819;29.25124;129.9194
174.4762;36.1467;30.48568;131.4113
174.475;35.35471;30.59811;129.0594
174.4738;37.18887;30.44358;129.35
174.4738;35.61751;30.4309;128.5631
174.4725;36.62995;30.05457;131.0306
174.4713;34.24605;29.84378;130.1331
174.47;36.09232;30.62545;131.0444
174.4688;36.84676;30.49706;129.4088
174.4675;36.40224;30.64637;129.74
174.4662;35.00443;29.73755;130.7125
174.4637;35.85683;30.50533;130.4037
174.4637;36.30498;30.52593;130.9588
174.4563;36.28769;30.53797;131.7513
174.4563;37.02002;30.51282;130.9288
174.4563;35.34209;30.44175;129.1187
174.455;36.40446;30.56258;129.7213
174.455;36.86097;30.49286;129.49
174.4512;36.77144;30.47975;130.0313
174.4512;36.37509;30.62794;132.255
174.4487;36.36668;30.3079;129.4481
174.4487;36.28217;30.32238;131.0137
174.445;35.40262;30.59297;128.9962
174.4438;35.80489;30.68814;131.4219
174.44;36.41663;30.58725;129.7012
174.4375;35.47698;30.83331;131.955
174.4362;35.65178;30.18967;131.0156
174.4337;38.91017;30.66335;131.6738
174.4325;34.62771;30.03787;131.2937
174.4325;35.50771;29.34276;129.8931
174.4312;36.18829;30.3009;129.395
174.4312;36.94611;30.18521;130.8669
174.4312;34.35915;29.89262;130.6969
174.43;36.37165;30.27569;129.3944
174.43;36.07104;30.75331;131.07
174.4288;34.82633;30.48587;129.4625
174.4288;36.9841;30.34214;130.9362
174.4288;35.395;30.5062;128.9019
174.4275;36.67003;30.23419;131.0081
174.425;36.47533;30.49746;129.7188
174.425;36.78447;30.6165;129.5581
174.425;36.87143;30.40939;129.3962
174.425;36.89312;30.2798;129.3525
174.425;36.04443;30.87896;131.1019
174.425;36.25742;30.06828;132.1675
174.4238;36.0525;30.28868;131.0975
174.4238;35.86699;30.6855;131.4275
174.4225;36.09101;30.49743;132.3681
174.42;36.00363;30.6139;132.6663
174.4187;35.86958;30.58274;130.405
174.4187;36.11497;30.87381;131.14
174.4187;35.81059;30.46636;131.3412
174.4187;35.88234;30.46673;131.3663
174.4187;35.62772;30.30789;130.9688
174.4162;35.90087;30.52186;130.3737
174.4162;36.73187;30.11155;131.0206
174.4125;36.25789;30.62098;131.24
174.4125;36.05725;29.59451;130.7381
174.4125;35.37177;29.39526;129.8644
174.4125;34.28405;29.78218;130.0781
174.4113;36.6318;30.59274;129.5244
174.4113;36.96049;30.22277;130.8631
174.4088;36.10331;30.70832;131.1637
174.4063;36.49527;30.66199;129.7256
174.4063;36.34048;30.14171;129.4006
174.4063;35.72048;30.47501;128.5812
174.405;35.49027;30.63081;131.71
174.4037;34.36871;30.24312;131.1794
174.4012;36.06782;30.9213;131.1375
174.4012;35.86184;29.46469;130.6944
174.4012;35.70763;30.5745;128.5881
174.3988;37.22641;30.50537;130.9125
174.3987;36.46749;30.62092;131.29
174.3987;34.31755;29.67283;130.0569
174.395;34.92104;30.44292;129.4175
174.395;36.04423;30.25273;131.0775
174.395;35.44578;30.53662;128.8519
174.3938;36.10795;30.15297;129.3525
174.3938;35.87513;30.32581;131.2413
174.3938;36.0472;30.56322;132.6269
174.3937;35.95994;30.42445;131.0863
174.3925;36.80369;30.51568;130.0187
174.3925;36.22443;30.53832;132.2681
174.3913;36.873;30.33028;129.3206
174.3875;36.11801;30.65597;131.2188
174.3875;36.0406;30.59802;132.4919
174.3875;35.96908;30.54126;132.57
174.3863;36.13908;30.15904;129.3737
174.3862;36.56076;30.5414;131.5231
174.385;36.25499;30.467;131.1938
174.385;35.66971;30.52909;128.6187
174.3838;36.05695;30.54627;132.55
174.3837;35.86031;30.50807;131.2769
174.3825;36.29421;30.3238;129.3944
174.3813;35.77355;30.57972;129.5369
174.3813;35.39373;30.54101;128.9544
174.3788;35.94841;30.40814;131.0381
174.3788;35.84935;30.24795;131.3056
174.3763;36.05829;30.77062;131.3725
174.375;35.60546;30.36175;130.9594
174.3712;35.94762;29.52945;130.6975
174.3712;34.51732;29.91027;131.275
174.37;36.04825;30.41558;132.335
174.3675;37.37749;30.73146;131.3087
174.3662;36.97602;30.69389;131.3319
174.365;36.77504;30.45536;130.0144
174.3638;37.19863;30.23534;129.3262
174.3637;36.02212;30.53068;131.2213
174.3625;36.09;30.50219;132.4538
174.3613;35.52324;30.52814;128.7919
174.36;36.73227;30.36744;131.44
174.3587;35.97265;30.21295;129.3619
174.3587;35.85442;30.37519;131.015
174.3587;36.98604;30.2831;130.865
174.3575;35.9561;30.45456;130.3731
174.3575;35.02582;30.33757;129.3594
174.355;36.28259;30.51584;129.6894
174.355;35.86538;30.48457;131.23
174.355;36.54865;30.61426;131.575
174.3538;35.63854;30.68406;129.4906
174.3537;34.9543;30.32158;129.4206
174.3525;35.95187;30.45797;131.0794
174.3513;35.97333;30.54525;131.3506
174.3513;34.18975;29.91343;130.6588
174.3513;35.60075;30.73291;128.6794
174.3512;36.25025;30.4644;129.7188
174.3512;36.70691;30.49811;131.4719
174.3488;38.64028;30.65191;131.6481
174.3463;36.85444;30.22698;129.2844
174.3463;36.63608;30.56572;131.5056
174.3463;35.56681;30.68692;128.7475
174.345;36.26313;30.31068;129.3956
174.345;34.46241;29.94553;130.645
174.345;34.33982;29.61658;130.0119
174.3438;36.09949;30.47396;132.4025
174.3412;35.94194;30.23179;131.0606
174.3412;34.54721;29.97394;131.2919
174.3388;36.61804;30.54889;131.615
174.3375;36.98346;30.53603;131.3513
174.3375;36.09485;30.44595;131.1613
174.3362;36.99176;30.43167;130.9194
174.335;36.87945;30.54119;131.3625
174.3337;36.90316;30.60341;131.34
174.3313;36.67817;30.60449;130.065
174.3313;34.80627;30.61063;131.6894
174.3313;36.49124;30.39607;131.66
174.3313;35.86259;29.63619;130.6762
174.33;36.00262;30.02643;132.1425
174.3288;37.18731;30.46161;130.9088
174.325;36.9943;30.58945;131.2594
174.3237;36.54268;30.32909;131.635
174.3237;35.55126;30.29866;130.9075
174.3237;35.41393;29.50254;129.8463
174.3225;35.46855;30.45188;129.9731
174.3225;36.94726;30.54946;131.3862
174.3225;36.58604;30.43292;131.5744
174.32;36.92775;30.59233;131.3269
174.32;34.32307;30.25737;131.1406
174.3188;35.92859;30.3081;131.0556
174.3188;35.61502;30.6597;128.6594
174.3163;36.33281;30.42932;129.6906
174.3163;36.23054;30.32107;131.06
174.3163;36.08778;30.44896;131.1456
174.3163;36.70753;30.49593;131.4675
174.315;36.74673;30.43729;131.4031
174.315;34.21398;29.88918;130.6506
174.3138;37.09935;30.56333;130.8931
174.3125;35.02711;30.27152;129.3306
174.3125;35.01773;30.38707;129.3731
174.31;36.34969;30.42597;129.7213
174.3087;35.92354;30.59331;130.385
174.3062;34.74576;29.65249;130.6263
174.3038;36.0801;30.03318;132.1013
174.3037;36.74612;30.55638;130.0912
174.3025;35.59381;30.62249;131.8469
174.3013;36.70099;30.57608;130.0269
174.3013;35.40036;29.49128;129.8244
174.3013;34.34535;29.59598;129.97
174.3;36.6369;30.61576;130.1125
174.3;36.60075;30.44796;131.6519
174.3;35.60407;30.41131;130.9119
174.2962;37.17215;30.50963;131.1888
174.295;36.26775;30.47532;129.7437
174.2937;36.69681;30.57373;130.0975
174.2937;36.88208;30.52021;131.3606
174.2912;36.7184;30.64566;130.0956
174.29;37.05916;30.30189;130.9169
174.2888;36.71148;30.62587;130.0813
174.2875;34.41705;29.55146;129.9256
174.2838;35.02917;30.10353;129.3456
174.2838;35.04018;30.23974;129.3381
174.2838;35.58421;30.72267;129.4781
174.2813;36.82738;30.44696;129.2737
174.2813;36.71126;30.4012;130.1163
174.2813;36.82896;30.40401;131.3706
174.2813;34.89436;29.87195;130.6625
174.28;36.35708;30.55029;131.6438
174.28;35.36027;29.43128;129.765
174.2787;37.07207;30.44008;131.3806
174.2775;35.92007;29.5203;130.6575
174.2762;36.65815;30.66003;129.995
174.27;37.14241;30.58814;131.1519
174.27;36.97484;30.36036;130.8663
174.2663;36.31542;30.46669;129.7081
174.2663;36.35636;30.51012;131.6625
174.265;36.96813;30.64396;131.1156
174.2637;37.09534;30.53061;131.2344
174.2625;36.95949;30.46804;131.3519
174.2613;36.70038;30.47404;130.1194
174.2612;37.05775;30.4087;130.8856
174.2612;35.79696;30.18794;130.8706
174.2588;35.94721;30.53701;130.3469
174.2587;36.99314;30.62012;131.3125
174.255;37.19923;30.24744;129.3288
174.2538;36.27597;30.37975;129.7188
174.2538;34.30845;30.11755;131.1062
174.2513;35.3024;30.5084;129.9244
174.2513;36.91973;30.5057;131.0969
174.25;36.10324;30.64295;131.3444
174.25;34.56659;29.89569;131.235
174.25;34.87196;29.59339;130.6106
174.25;36.02788;29.90618;132.1081
174.2475;36.22601;30.28481;129.7375
174.2475;34.37265;29.66114;129.9219
174.2437;36.93588;30.2837;129.2406
174.2437;36.53024;30.48523;130.8238
174.2437;35.74171;30.27383;131.0506
174.2425;37.08073;30.51139;131.3556
174.2413;36.14695;30.18981;129.725
174.2412;35.24754;30.50772;129.9688
174.2412;36.9477;30.56647;131.035
174.24;34.94915;29.75737;130.6544
174.2388;36.02295;30.69604;129.9175
174.2375;35.58234;30.74239;129.4519
174.235;36.69754;30.42856;130.8769
174.235;34.47805;29.89584;131.2531
174.2325;36.1997;30.19324;129.7556
174.2325;37.11364;30.40543;130.8731
174.2325;34.87289;30.76182;131.6594
174.2325;34.91562;29.7018;130.6375
174.2312;36.21232;30.22783;129.735
174.2287;34.91541;29.47796;130.6094
174.2287;35.56784;30.78676;131.7856
174.2263;36.60651;30.511;130.825
174.2263;35.57439;30.2193;131.0656
174.2262;34.91686;29.60813;130.6294
174.2238;35.53628;30.75991;129.4756
174.2225;36.90002;30.72376;131.0063
174.2213;37.13523;30.43887;130.8719
174.22;36.9719;30.27292;129.1956
174.22;36.97326;30.59701;130.9356
174.22;35.30325;29.42892;129.7875
174.2188;36.6643;30.57668;130.8819
174.2188;35.99594;30.64595;131.3256
174.2175;36.15927;30.39132;129.7281
174.2175;34.97407;29.58104;130.6181
174.2162;37.11717;30.57288;131.3656
174.215;36.2501;30.31332;129.7156
174.215;37.07522;30.23682;129.3013
174.215;34.47493;29.82829;131.2181
174.2137;35.92859;30.42079;129.8288
174.2137;36.64882;30.59487;130.8456
174.2112;36.62992;30.32972;130.8256
174.2112;37.01196;30.25869;130.8756
174.21;36.16809;30.27851;129.7519
174.2088;36.06138;29.98901;132.0988
174.2075;36.59798;30.46532;130.8275
174.2075;36.01696;30.5189;131.6563
174.2063;35.27602;30.43411;129.8862
174.2063;34.92999;29.58517;130.6375
174.205;37.02987;30.29093;130.87
174.2038;36.07399;30.56001;131.6706
174.2038;35.39993;29.54311;129.785
174.2025;36.6986;30.3616;130.1363
174.2012;38.20324;30.57541;131.5562
174.2;35.25706;30.21002;129.8625
174.2;36.02664;30.54333;131.6306
174.2;38.17793;30.69371;131.5781
174.1975;35.97292;30.38531;129.8256
174.1975;35.36111;29.41;129.7794
174.1962;36.65436;30.38391;130.8338
174.1962;37.02458;30.42354;130.8844
174.195;34.46298;29.93813;131.2112
174.1938;35.8514;30.29298;130.8606
174.1937;35.91502;30.39825;130.8025
174.1888;35.82499;30.45378;130.3025
174.1862;35.95432;30.44421;130.7787
174.1862;36.96069;30.35209;130.8538
174.185;35.30139;30.35559;129.8463
174.1825;36.88721;30.70953;130.9794
174.18;35.90976;30.47056;130.3337
174.18;36.09282;30.16193;129.7675
174.18;36.0523;30.35171;129.7775
174.1787;36.14178;30.2322;129.785
174.1775;35.99918;30.40809;130.7988
174.1763;34.401;29.5801;129.8544
174.1762;35.30942;29.3751;129.7719
174.175;36.08777;30.17941;129.7594
174.175;36.60891;30.37562;130.8331
174.1738;36.6994;30.37429;130.1269
174.1738;36.08337;29.90467;132.0981
174.1712;36.20527;30.29098;129.7462
174.1712;34.38155;29.5763;129.875
174.17;36.17657;30.33804;129.7456
174.17;35.80326;30.34387;130.8362
174.1687;36.09018;30.20893;129.7756
174.1687;35.91968;30.64244;131.3062
174.1675;34.83741;29.78436;131.175
174.1662;37.06385;30.5542;131.3619
174.165;35.53099;30.61996;129.8681
174.1638;37.00373;30.14842;130.8556
174.1637;34.91518;30.74909;131.6156
174.1637;36.91401;30.59491;130.9119
174.1613;36.19061;30.34179;129.7625
174.16;35.86638;29.63724;130.6481
174.16;34.93518;29.50722;130.5912
174.1588;35.9454;30.41326;129.8062
174.1563;35.49208;30.80531;129.455
174.1563;36.08555;30.56964;131.6019
174.1537;35.86295;30.17538;130.8131
174.1525;36.15585;30.3761;131.6
174.1512;35.9828;30.38249;129.7825
174.15;36.72465;30.36654;130.8112
174.1487;36.11843;30.17184;129.7675
174.1475;34.67585;29.50104;129.8206
174.145;34.96982;29.26465;129.7881
174.1438;35.58748;30.27092;131.0562
174.1437;35.87104;30.49783;130.3087
174.1437;36.96089;30.2451;129.1769
174.1425;36.11497;30.44811;131.63
174.14;36.67163;30.41263;130.1487
174.14;34.33073;30.14887;131.1019
174.14;34.52519;29.62011;129.8519
174.1387;36.76908;30.51775;130.8131
174.1375;36.99117;30.4549;130.8944
174.1362;35.89424;30.53966;130.6819
174.135;37.10736;30.59417;131.3419
174.135;37.20274;30.52148;131.3562
174.1313;36.85571;30.13777;129.1606
174.1313;35.51091;30.64405;129.8044
174.1313;36.81204;30.48338;130.1519
174.1312;35.95106;30.43282;130.7219
174.1312;34.87936;29.84227;131.2244
174.13;35.95714;30.38185;130.7494
174.13;35.60199;30.67918;131.7188
174.1288;36.99137;30.33189;130.8469
174.1263;34.84048;29.20293;129.8213
174.125;35.57562;30.24699;131.0706
174.1225;36.82732;30.36087;130.805
174.1175;36.83529;30.58327;130.8231
174.1175;36.03469;29.8975;132.1025
174.1138;37.03088;30.35469;130.8725
174.1125;34.88914;29.74724;131.1744
174.1125;34.71102;29.48489;129.8206
174.1113;35.09982;30.75997;129.7656
174.1113;35.9134;30.71643;131.3087
174.1113;36.99116;30.38013;130.8837
174.1113;35.85018;30.08934;130.78
174.1075;34.80145;29.38488;129.7988
174.105;35.46011;30.78214;129.4256
174.105;36.96459;30.5318;130.8887
174.105;34.26433;30.00338;131.0406
174.1025;36.978;30.50835;130.8306
174.1012;37.0293;30.12826;129.2956
174.1;35.52302;30.72957;131.625
174.0963;36.82996;30.51137;130.1413
174.0938;34.86475;29.51254;131.1762
174.09;36.71066;30.09071;130.8725
174.08;36.17839;30.44153;131.5638
174.0788;35.7681;30.47748;130.2737
174.0775;37.0238;30.2703;130.8719
174.075;37.03735;30.10584;129.2813
174.0725;34.8495;29.44072;131.1437
174.0688;35.45987;30.55765;130.6369
174.0688;36.78174;30.49791;130.8056
174.0688;34.92936;30.71184;131.575
174.0675;36.49786;30.20825;130.8631
174.0663;35.50048;29.97896;132.1013
174.0625;35.44281;30.60473;129.3925
174.0625;37.2258;30.45193;131.31
174.0612;36.84085;30.41832;130.1588
174.0562;37.25235;30.46508;131.3525
174.0562;38.19028;30.58439;131.505
174.055;37.02731;30.55469;130.7981
174.055;35.82703;29.527;130.6163
174.0537;35.58542;30.28182;131.0188
174.0525;35.88546;30.21985;130.7925
174.05;36.09475;30.45217;130.3194
174.05;35.85909;29.63489;130.6337
174.0488;34.98779;30.73153;129.685
174.0475;36.81493;30.49112;130.175
174.0462;34.8635;29.51257;131.15
174.045;37.1178;30.57133;130.8837
174.0437;36.16571;30.51329;131.5437
174.0437;34.30421;29.84077;131.0056
174.04;34.98573;30.67753;131.5488
174.0387;35.83373;30.71073;131.2594
174.0387;35.95125;30.37599;130.7569
174.0363;35.44164;30.57051;130.595
174.035;37.07898;30.52851;130.8631
174.0338;37.27932;30.45773;131.3412
174.0325;36.8931;30.55196;130.8231
174.025;36.47095;30.21668;129.1094
174.025;36.90313;30.54157;130.81
174.0238;35.488;30.55575;131.5562
174.0225;36.94083;30.42426;130.8581
174.02;36.20491;30.38299;130.2637
174.02;36.87751;30.44768;130.805
174.02;36.98016;30.54585;130.7719
174.0163;34.98358;30.56274;129.67
174.0163;35.7963;30.7425;131.2575
174.0137;35.5478;29.78784;132.1212
174.0137;35.52815;29.7237;132.1669
174.0112;36.25712;30.48997;130.7356
174.01;35.46542;29.7993;132.1288
174.0087;37.05425;30.06145;129.2569
174.0087;36.57272;30.28771;130.8487
174.0038;37.78741;30.50817;131.4956
174.0013;36.47031;30.13636;130.8463
173.9975;35.60482;30.27906;131.0006
173.995;35.97796;30.24764;130.7519
173.9938;37.24533;30.43665;131.2819
173.9925;36.09657;30.57929;131.5013
173.9888;35.84935;29.52609;130.6675
173.9863;36.41684;30.33964;130.7919
173.9863;36.14098;30.59244;130.7019
173.9863;34.88474;29.34837;131.085
173.985;36.84281;30.46018;130.1537
173.985;35.57252;29.71971;132.1913
173.9837;35.4556;30.54802;130.5919
173.9825;36.30711;30.40226;130.7144
173.9813;35.51826;30.73918;131.5069
173.9812;35.02916;30.54112;129.6094
173.9812;36.8872;30.60553;130.7938
173.975;36.16933;30.52556;130.0375
173.9738;36.58937;30.33652;130.6706
173.9713;36.67442;30.465;130.5612
173.9713;36.15522;30.52489;130.6675
173.97;37.05914;30.45965;130.8831
173.9688;36.20893;30.43449;130.6837
173.9675;36.16753;30.33566;130.2813
173.9662;36.62656;30.31757;130.6894
173.9625;36.17558;30.69469;130.0144
173.9625;36.67614;30.47886;130.5969
173.9625;37.39931;30.50867;131.4625
173.96;36.38047;30.09608;129.0969
173.96;35.02469;29.25785;131.0675
173.9575;35.50808;30.5765;130.525
173.9575;35.61118;29.64878;132.2656
173.9563;36.47657;30.4319;130.7806
173.9563;36.71227;30.32539;130.65
173.9563;36.11812;30.43717;130.73
173.9563;36.43204;29.85302;130.8694
173.9563;35.06551;29.13585;131.05
173.955;36.67698;30.26514;130.6763
173.955;36.02201;30.53376;130.7413
173.955;35.0947;29.2074;131.0762
173.9525;35.28718;30.6187;129.4081
173.9525;35.05181;29.2704;131.0163
173.95;36.35348;30.39408;130.8381
173.9488;36.58223;30.63684;130.5344
173.9487;35.53654;30.47581;130.5106
173.9475;36.13533;30.47961;130.7213
173.9463;36.69183;30.65887;130.5437
173.9462;34.93477;30.64465;131.5131
173.945;35.68972;30.60128;131.255
173.945;36.49408;30.00554;130.855
173.945;35.22237;30.67934;131.4575
173.9438;36.19685;30.7233;129.9787
173.9438;36.35888;30.35129;130.8181
173.9438;36.38583;30.32295;130.7969
173.9425;36.20753;30.35231;130.0619
173.9425;36.57463;30.40335;130.7456
173.9425;36.87535;30.54704;130.8019
173.9425;35.6577;30.49194;131.45
173.9425;36.05495;29.95444;130.8844
173.9413;36.5928;30.28632;130.6956
173.94;37.23303;30.35009;131.2731
173.94;36.18723;30.46004;130.6956
173.9388;36.23504;30.43436;130.0425
173.9388;36.44941;30.44108;130.8338
173.9388;36.37389;30.24932;130.7606
173.9388;37.39854;30.50283;131.4525
173.9375;36.69701;30.35954;130.5906
173.9375;36.5602;30.70662;130.4813
173.9362;36.15202;30.37085;130.2538
173.9362;36.62658;30.45886;130.8537
173.9362;35.62116;29.67728;132.1788
173.935;35.27747;30.46977;129.3694
173.935;36.87409;30.53583;130.8225
173.935;34.2621;29.84864;130.9837
173.9337;36.43102;30.57533;130.8919
173.9325;36.53571;30.22278;130.7144
173.9313;36.0537;30.60648;130.6738
173.9312;35.51935;30.42766;131.0038
173.93;35.61506;30.44036;130.4738
173.93;36.12414;30.61755;130.6712
173.93;37.4164;30.4236;131.4462
173.9287;35.5768;30.49876;130.51
173.9275;36.25672;30.34474;130.0931
173.9275;35.61118;29.58983;132.2538
173.9263;36.4501;29.91893;130.8737
173.9262;36.19246;30.60303;130.0137
173.925;36.79399;30.39581;130.1381
173.925;37.26819;30.33937;131.2538
173.9225;35.10403;30.52441;129.5344
173.9225;36.17897;30.33116;130.1081
173.9212;36.14741;30.45813;130.0537
173.92;35.71619;30.49529;130.37
173.9187;36.14798;30.61233;130.6288
173.9175;37.01497;30.16027;129.2337
173.9175;36.21958;30.26723;130.1531
173.9162;35.6801;30.70997;131.46
173.915;36.22858;30.33367;130.1394
173.915;35.76669;30.63803;131.43
173.9137;36.17778;30.35495;130.0894
173.9125;36.15264;30.31017;130.2594
173.9125;35.15472;30.63413;129.5525
173.9088;36.55064;30.47895;130.4487
173.9088;36.58942;30.53171;130.4544
173.9088;36.62222;30.62881;130.4088
173.9075;36.6015;30.57396;130.8069
173.9075;37.14393;30.45882;131.4438
173.9063;36.39387;30.01167;129.1006
173.9037;36.14014;30.49533;130.6894
173.9025;35.83309;30.69135;131.3494
173.8987;35.94642;29.88168;130.845
173.895;36.66407;30.45166;130.8619
173.8938;35.05201;29.17464;130.9688
173.8925;37.05149;30.0839;129.2387
173.8913;36.36904;30.15996;129.1125
173.8913;36.51576;30.53878;130.425
173.89;36.53193;30.39779;130.8563
173.89;35.59973;30.29923;130.9894
173.8862;36.09101;30.62201;129.9669
173.8862;36.18675;30.54806;129.9863
173.885;36.04766;30.49987;130.2925
173.885;35.63179;30.33873;130.425
173.8838;35.0526;29.10322;130.9194
173.8825;36.38909;30.29648;130.8188
173.8812;35.04974;29.04945;130.9494
173.88;36.60989;30.10551;130.2581
173.8788;36.22299;30.25912;130.1512
173.8788;36.4817;30.33101;130.8663
173.8788;35.77157;30.57476;130.3537
173.8788;36.85105;30.63845;130.8881
173.8788;34.24818;29.95853;130.9156
173.8763;36.9236;30.15416;129.1856
173.875;35.80164;30.67773;131.3844
173.8737;35.11484;30.55825;129.485
173.8725;35.51286;29.68871;130.6356
173.8712;36.23043;30.25387;130.1681
173.87;37.20744;30.36944;131.2375
173.87;34.24437;29.87802;130.9612
173.8687;36.60513;30.61607;130.4225
173.8675;35.66711;30.30293;130.4244
173.8663;36.2535;30.35178;130.2594
173.8663;35.06193;29.68075;130.6219
173.8663;35.08528;29.81411;132.3075
173.865;36.39;30.12131;130.2656
173.865;36.05592;30.50083;130.3363
173.865;35.1316;29.06958;130.885
173.8638;36.55339;30.44033;130.8587
173.8638;36.93516;30.63784;130.8594
173.8625;36.21977;30.25113;130.1569
