K5PS14_1.PV;K5PS14_2.PV;K5T6.PV;K5P10.PV;K5F5.PV;K5T14.PV;K5F6X.PV
4.076756;4.188056;159.78;4.152281;28.84844;345.8869;23.37047
4.046231;4.157625;161.1812;4.127125;30.35323;345.8869;23.53113
4.042444;4.154757;160.6375;4.119406;28.68444;345.8869;23.5511
4.055287;4.176319;155.5612;4.110562;25.65379;345.8869;22.80322
4.04715;4.157794;155.7188;4.10825;26.81041;345.8869;22.6937
4.063856;4.18755;159.31;4.149469;29.42528;345.885;23.35957
4.064888;4.181287;161.2113;4.143594;29.20889;345.885;23.43366
4.074825;4.193081;159.2088;4.155156;29.43666;345.885;24.37214
4.0533;4.169006;155.3363;4.121062;28.26296;345.885;22.73423
4.058437;4.171181;154.6325;4.124437;27.47207;345.885;22.53719
4.057837;4.171688;156.2;4.130469;28.30696;345.885;22.77957
4.05675;4.169981;156.1675;4.130156;28.3162;345.885;22.79919
4.072369;4.185169;160.1738;4.147125;28.37316;345.8831;23.10921
4.050956;4.161225;159.575;4.126937;29.2311;345.8831;23.17488
4.062337;4.177763;157.8438;4.144625;29.53113;345.8831;24.07142
4.053075;4.167263;156.7525;4.121687;28.24088;345.8831;22.87736
4.057219;4.171782;156.5437;4.125156;27.71515;345.8813;22.72858
4.047844;4.157306;157.5112;4.119438;28.45454;345.8813;23.0296
4.0719;4.190494;159.5663;4.147563;28.91533;345.8812;23.37206
4.071;4.1892;160.4837;4.145719;28.34575;345.8794;23.53349
4.070719;4.188131;160.585;4.140781;28.34112;345.8794;23.49113
4.080075;4.189875;159.5225;4.149188;27.58254;345.8794;23.53926
4.085831;4.197094;160.2988;4.170906;30.23317;345.8794;23.08153
4.058831;4.1685;159.5875;4.131813;28.62578;345.8794;23.24505
4.061475;4.172287;160.96;4.136344;28.40803;345.8794;23.3566
4.057875;4.173412;155.9788;4.127;28.62383;345.8794;22.57469
4.067569;4.186537;158.725;4.145344;28.90444;345.8775;23.07353
4.037138;4.150687;161;4.107469;28.28177;345.8775;23.7995
4.05315;4.167075;156.7737;4.134531;30.13292;345.8775;22.97558
4.05435;4.167938;155.895;4.117781;27.18411;345.8775;22.94595
4.049625;4.15905;157.0013;4.1065;26.31116;345.8775;23.08037
4.058456;4.184288;157.89;4.132281;27.94776;345.8756;23.36769
4.047544;4.159219;160.4788;4.116437;27.41746;345.8756;23.58938
4.035994;4.149375;161.0338;4.10625;28.29848;345.8756;23.71055
4.035281;4.156369;164.635;4.120563;29.77473;345.8756;23.84865
4.055081;4.17495;154.4475;4.1155;26.11101;345.8756;22.85287
4.05765;4.171163;156.15;4.131844;28.35035;345.8756;22.8716
4.04925;4.159819;155.96;4.111219;26.81445;345.8756;22.68972
4.039706;4.148925;155.7275;4.104063;27.15465;345.8756;22.69399
4.062206;4.183706;159.3075;4.151719;29.78156;345.8737;23.21373
4.071581;4.187288;159.9163;4.152875;29.39759;345.8737;23.44147
4.039575;4.151925;158.8775;4.111094;28.57851;345.8737;24.45893
4.035694;4.156463;164.9037;4.127125;30.4408;345.8737;23.6882
4.055532;4.174838;154.58;4.111219;26.16089;345.8737;22.85685
4.06875;4.182;160.5875;4.147813;28.82414;345.8719;23.54058
4.081519;4.191075;159.3712;4.148594;27.77021;345.8719;23.79564
4.079925;4.190344;160.0238;4.149594;28.55182;345.8719;23.80483
4.049812;4.161525;161.2275;4.127844;29.03773;345.8719;23.71712
4.070156;4.18785;159.2437;4.150469;29.51932;345.8719;23.96404
4.054969;4.174406;154.7563;4.113437;26.09714;345.8719;22.82098
4.057594;4.172812;155.5562;4.131563;28.35596;345.8719;22.80205
4.054219;4.1685;156.6375;4.118594;27.69809;345.8719;22.93674
4.0659;4.184962;159.8375;4.145062;28.96007;345.87;23.44673
4.056113;4.165575;160.9088;4.125062;27.75607;345.87;23.58602
4.062675;4.172325;161.0163;4.132438;28.39753;345.87;23.31189
4.037962;4.150144;158.9413;4.110969;28.5918;345.87;24.39474
4.0554;4.168669;156.0838;4.123656;28.37037;345.87;22.81095
4.045725;4.155319;156.4;4.105093;26.47363;345.87;23.08581
4.066125;4.183781;159.7887;4.145437;29.16681;345.8681;23.07471
4.053038;4.163119;159.8587;4.123469;28.1725;345.8681;23.37866
4.0473;4.159725;160.5488;4.114594;27.6184;345.8681;23.58798
4.049944;4.169063;154.2563;4.109313;26.22067;345.8681;22.51608
4.048537;4.161788;154.5412;4.122437;28.70579;345.8681;22.55905
4.052119;4.161488;156.4837;4.129562;29.29645;345.8681;22.89116
4.079119;4.189181;160.0725;4.149562;28.48549;345.8662;23.66667
4.0569;4.170319;156.135;4.1175;27.16777;345.8662;22.90789
4.050562;4.159556;157.6775;4.118906;28.23464;345.8662;22.95365
4.06935;4.186725;160.775;4.140062;28.28795;345.8644;23.45765
4.038731;4.150987;158.8163;4.110625;28.0571;345.8644;23.32115
4.062319;4.185544;159.1062;4.1455;29.40813;345.8625;23.22666
4.0557;4.175419;159.4325;4.137656;29.01352;345.8625;23.31929
4.0677;4.185881;158.9612;4.145625;28.95807;345.8625;23.28771
4.057913;4.167525;161.2612;4.128781;28.46353;345.8625;23.42078
4.03815;4.14855;158.57;4.118656;29.58478;345.8606;22.78659
4.053562;4.173937;154.5437;4.110562;26.19145;345.8606;22.75129
4.072575;4.188094;161.2637;4.143844;28.29924;345.8588;23.84373
4.0623;4.17225;160.6487;4.138688;28.87658;345.8588;23.57253
4.0386;4.151344;161.335;4.114938;29.05988;345.8588;23.34302
4.044188;4.153237;156.2513;4.114937;28.35962;345.8588;22.75915
4.084144;4.194056;160.6875;4.1605;28.90249;345.8569;23.32504
4.055663;4.175456;154.5062;4.118312;26.19201;345.8569;22.8854
4.057706;4.170319;156.1712;4.117813;27.18836;345.8569;22.93057
4.046569;4.159556;155.0363;4.106031;26.50533;345.8569;23.03354
4.045894;4.15455;156.6413;4.106094;26.60723;345.8569;23.03895
4.044337;4.153125;156.1775;4.110344;27.73099;345.8569;22.77884
4.064213;4.1838;160.0038;4.141407;29.02505;345.855;23.36431
4.067587;4.186687;158.8575;4.143188;28.85239;345.855;23.29842
4.071957;4.187231;161.385;4.149031;29.0356;345.855;23.88066
4.07295;4.182375;160.2688;4.152812;29.38237;345.855;23.16972
4.049794;4.160775;159.9075;4.120438;28.20476;345.855;23.36822
4.041619;4.1532;158.8925;4.111688;28.03118;345.855;23.34491
4.052756;4.172006;155.3513;4.116562;27.15198;345.855;22.93557
4.055194;4.168256;156.0363;4.126781;28.46001;345.855;22.84195
4.079925;4.189575;159.7425;4.150531;27.80162;345.8531;23.71346
4.029675;4.146188;160.1537;4.102156;28.4921;345.8531;23.10078
4.0326;4.150219;159.6212;4.097969;26.97806;345.8531;23.63453
4.035994;4.147425;154.87;4.101532;27.76314;345.8531;23.05879
4.055681;4.176225;158.9413;4.130312;28.68579;345.8513;23.23824
4.074469;4.1868;159.9837;4.144969;28.37829;345.8513;23.45625
4.067475;4.176281;160.8412;4.139875;28.48627;345.8513;23.51679
4.056525;4.1655;160.925;4.123781;27.71987;345.8513;23.58027
4.044375;4.156931;159.3363;4.115156;28.50945;345.8513;25.33723
4.0527;4.162181;156.86;4.123281;27.7322;345.8513;22.74955
4.066612;4.185469;159.1825;4.140063;29.0138;345.8494;23.40258
4.047881;4.158113;156.3;4.128594;29.20169;345.8494;22.78139
4.044975;4.155188;156.1288;4.120812;29.27486;345.8494;22.52246
4.079494;4.190756;159.9563;4.157375;28.85088;345.8475;23.62176
4.082512;4.192725;158.9;4.152156;27.67337;345.8475;23.6
4.081219;4.189875;159.835;4.151969;27.82437;345.8475;23.77226
4.049794;4.163081;160.0188;4.140156;30.99023;345.8475;25.25574
4.04835;4.168556;154.6025;4.113906;26.90438;345.8475;22.66282
4.046531;4.168181;154.6225;4.109468;26.93518;345.8475;22.63487
4.068075;4.177988;160.9625;4.138312;28.45995;345.8456;23.54554
4.053469;4.164262;161.005;4.120031;27.42146;345.8456;23.7031
4.039219;4.150312;158.88;4.108844;28.01194;345.8456;23.33479
4.058437;4.171312;156.2238;4.132094;28.30694;345.8456;22.858
4.060744;4.181269;160.0013;4.136125;28.94499;345.8438;23.47455
4.046156;4.155862;161.0825;4.127187;30.35344;345.8438;23.47733
4.047225;4.158169;160.8962;4.131907;30.3223;345.8438;23.59679
4.066631;4.18275;158.3875;4.137813;28.60655;345.8438;23.84966
4.043719;4.1571;159.6825;4.115438;28.55232;345.8438;25.17424
4.047375;4.167562;154.4375;4.103281;25.72093;345.8438;22.63169
4.079288;4.190044;160.4763;4.155812;28.96688;345.8419;23.09752
4.0473;4.156669;156.2575;4.105062;26.21948;345.8419;23.21262
4.054237;4.161619;157.6625;4.129188;28.19725;345.8419;23.06789
4.062412;4.185131;159.0412;4.142875;29.37457;345.84;23.36789
4.063425;4.179281;160.3887;4.135344;28.60027;345.84;23.37117
4.0683;4.177763;160.9475;4.138187;28.36727;345.84;23.51468
4.056862;4.1658;161.0825;4.123406;27.69021;345.84;23.43642
4.054125;4.166419;155.6025;4.111906;26.22946;345.84;22.92645
4.045125;4.153181;156.1013;4.115594;27.70308;345.84;22.99041
4.051594;4.175081;158.2525;4.136;30.47208;345.8381;22.91118
4.067812;4.1847;159.85;4.149531;29.47024;345.8381;23.28382
4.049363;4.1607;159.9263;4.133094;29.80053;345.8381;23.10085
4.030838;4.148438;159.6488;4.095719;26.98618;345.8381;23.49636
4.0488;4.161825;159.1187;4.123406;29.08741;345.8381;24.0609
4.051594;4.1661;155.1563;4.114531;27.22849;345.8381;22.72916
4.046793;4.158806;154.71;4.106062;26.45535;345.8381;22.83788
4.067587;4.186369;158.8212;4.143437;28.84255;345.8362;23.23144
4.046268;4.161581;161.1638;4.111312;28.40299;345.8362;23.8502
4.049906;4.170112;154.8362;4.103344;25.72288;345.8362;22.67957
4.045519;4.153613;156.0587;4.112469;27.72721;345.8362;22.90095
4.073138;4.185694;160.1138;4.141375;28.32495;345.8344;23.24441
4.04595;4.157213;161.14;4.128281;30.36065;345.8344;23.54605
4.044094;4.156238;160.6387;4.116687;28.6238;345.8344;23.62489
4.063125;4.178625;157.775;4.139062;29.54812;345.8344;24.18409
4.040325;4.153275;158.84;4.115344;28.67358;345.8344;24.41675
4.057463;4.177425;155.2838;4.11825;26.10271;345.8344;23.06759
4.052813;4.163044;156.7787;4.120969;27.64736;345.8344;22.93621
4.071281;4.189125;160.44;4.149219;29.52915;345.8325;23.44201
4.085588;4.19595;161.0462;4.161281;29.31927;345.8325;23.41259
4.058625;4.168162;161.165;4.134875;28.45329;345.8325;23.5924
4.047112;4.162838;161.2038;4.113781;27.77728;345.8325;23.99999
4.023375;4.140881;159.1913;4.09775;29.0178;345.8325;23.11397
4.0506;4.171275;155.0238;4.1055;25.69176;345.8325;22.67091
4.054538;4.174331;154.905;4.11425;26.14832;345.8325;22.88976
4.054144;4.167994;156.7437;4.133969;30.22475;345.8325;22.85368
4.054368;4.164825;156.83;4.119594;27.66753;345.8325;22.88344
4.065938;4.185619;159.3938;4.140594;28.98568;345.8306;23.31219
4.064869;4.181363;160.995;4.144281;29.12915;345.8306;23.32776
4.051144;4.159669;156.3488;4.128656;29.16907;345.8306;22.82101
4.05675;4.177875;155.9475;4.118406;26.37381;345.8288;22.8891
4.059356;4.18005;159.9775;4.13575;28.95105;345.8287;23.39173
4.073494;4.191525;160.1525;4.151844;29.37429;345.8287;23.42165
4.072669;4.19025;159.9863;4.154813;29.1119;345.8269;23.40763
4.049119;4.169625;154.0088;4.109281;26.24639;345.8269;22.62072
4.0578;4.172831;155.66;4.129687;28.32391;345.8269;22.76799
4.047731;4.160138;155.1;4.108031;26.4226;345.8269;23.07759
4.042537;4.153462;155.4812;4.106438;26.77484;345.8269;22.66259
4.061156;4.171631;161.0437;4.133906;28.37267;345.825;23.32271
4.061625;4.17225;160.9375;4.132656;28.36755;345.825;23.45817
4.048088;4.160062;159.8887;4.11025;26.8264;345.825;23.48386
4.023938;4.141594;159.2513;4.105406;29.04957;345.825;23.08967
4.056225;4.169888;156.1788;4.123156;27.67363;345.825;22.84569
4.069763;4.183331;160.4113;4.149156;29.37119;345.8231;23.2318
4.069706;4.178719;161.0625;4.1455;29.31211;345.8231;23.50381
4.046738;4.15995;159.4113;4.119469;28.53473;345.8231;23.25455
4.054875;4.175531;158.8575;4.124625;27.82722;345.8213;23.19205
4.085494;4.19625;160.7162;4.154094;28.3157;345.8213;23.52167
4.041881;4.152637;158.8175;4.113969;28.00886;345.8212;23.38615
4.047563;4.158975;161.1662;4.124844;29.40772;345.8194;23.64174
4.048856;4.158206;157.645;4.121125;28.49033;345.8194;22.86969
4.038825;4.152618;159.5237;4.11125;28.68525;345.8175;23.3579
4.048838;4.164881;154.87;4.115;27.28107;345.8175;22.77861
4.039669;4.149225;155.8825;4.107875;28.033;345.8175;22.71594
4.056488;4.165406;161.0363;4.122156;27.67812;345.8156;23.44426
4.045369;4.158844;158.7038;4.118563;28.75289;345.8156;24.45257
4.049212;4.169156;154.67;4.105656;25.74043;345.8156;22.7519
4.058625;4.174593;155.9;4.127344;28.6152;345.8156;22.655
4.045988;4.156294;155.6775;4.10475;26.77509;345.8156;22.68011
4.053075;4.162856;159.9175;4.123;28.1676;345.8138;23.43741
4.050862;4.171388;154.8925;4.105187;25.68299;345.8138;22.69607
4.050169;4.165444;155.0125;4.108656;26.08654;345.8138;22.58907
4.07115;4.189256;159.8163;4.143813;29.51239;345.8119;23.22439
4.083469;4.194188;160.0025;4.168875;30.23386;345.8119;23.11666
4.032769;4.150743;159.5887;4.09825;27.03869;345.8119;23.68208
4.064063;4.188394;158.9312;4.130813;27.98626;345.81;23.93019
4.064606;4.1814;161.2538;4.142656;29.53896;345.81;23.498
4.080563;4.190081;159.8813;4.145187;27.80633;345.81;23.72468
4.045481;4.158563;159.1138;4.115219;28.52931;345.81;25.19609
4.060781;4.184831;159.0875;4.146;29.93019;345.8081;23.55467
4.042706;4.155675;160.7825;4.116313;28.68245;345.8081;23.51384
4.050525;4.166325;154.965;4.112844;27.24527;345.8081;22.8777
4.049981;4.165031;154.8975;4.115219;27.33803;345.8081;22.88685
4.042294;4.154794;154.9325;4.109688;27.74557;345.8081;23.07686
4.040812;4.150481;155.8763;4.110781;27.92867;345.8081;22.78748
4.049344;4.157738;157.7213;4.118031;28.462;345.8081;22.97752
4.065225;4.181831;161.0825;4.144562;29.14534;345.8062;23.36846
4.051988;4.161994;159.9325;4.123312;28.14643;345.8062;23.36536
4.049644;4.169494;154.6113;4.112937;26.98024;345.8062;22.71272
4.050169;4.170206;154.105;4.107438;26.13749;345.8062;22.50969
4.05705;4.165106;160.9875;4.125719;27.6684;345.8044;23.49041
4.034513;4.147125;160.0775;4.1145;28.88036;345.8044;23.32506
4.033537;4.14585;159.7875;4.108094;28.86877;345.8044;23.12148
4.050488;4.160888;156.7238;4.118594;27.64157;345.8044;22.83477
4.08525;4.195744;160.7088;4.163656;28.91483;345.8025;23.37966
4.073587;4.182487;160.5363;4.151719;29.33789;345.8025;23.30105
4.054144;4.163888;160.02;4.125625;28.16398;345.8025;23.40449
4.040625;4.151869;158.8212;4.111625;28.0439;345.8025;23.3545
4.049794;4.162275;160.805;4.118;28.21661;345.8025;23.72129
4.037494;4.151607;159.4688;4.114219;28.68497;345.8025;23.41345
4.073287;4.192763;159.215;4.149531;29.44284;345.8025;24.39205
4.049794;4.1718;154.8775;4.107313;25.68895;345.8025;22.71645
4.052925;4.17345;154.8825;4.111969;26.16838;345.8025;22.76023
4.054237;4.169119;156.0025;4.11575;25.97279;345.8025;22.87338
4.056225;4.168294;156.1163;4.127219;28.35086;345.8025;22.7631
4.036856;4.1487;154.8775;4.103594;27.80577;345.8025;23.02579
4.049644;4.159987;159.8625;4.132281;29.83742;345.8006;23.07261
4.056769;4.167337;160.9725;4.130344;29.02683;345.8006;23.96408
4.074206;4.185975;157.0663;4.150875;29.05913;345.8006;23.29131
4.051669;4.161919;156.7387;4.119657;27.64786;345.8006;22.77661
4.062244;4.185881;159.0175;4.130656;28.07006;345.7987;23.64795
4.068112;4.177387;161.0437;4.138;28.34978;345.7987;23.39142
4.049794;4.160831;161.1612;4.12425;29.3389;345.7987;23.61477
4.05285;4.166025;155.765;4.113281;26.59355;345.7987;22.76472
4.04685;4.156612;156.8025;4.121344;28.66392;345.7987;23.14123
4.050037;4.157981;157.7175;4.12475;28.41674;345.7987;22.93256
4.044544;4.155769;160.6938;4.116781;28.61162;345.7969;23.70475
4.03935;4.15155;160.7238;4.109406;28.64794;345.7969;23.46903
4.053656;4.173844;154.35;4.112344;26.09852;345.7969;22.67613
4.054312;4.173563;154.9438;4.108594;26.11802;345.7969;22.7714
4.041769;4.151231;155.8112;4.106;27.16481;345.7969;22.73608
4.078275;4.186987;160.1362;4.153344;28.95531;345.795;23.73981
4.069444;4.178006;160.9563;4.146843;29.30017;345.795;23.34858
4.049212;4.16145;160.69;4.114687;27.58071;345.795;23.61049
4.042462;4.155112;159.4538;4.114719;28.54164;345.795;25.3109
4.067662;4.186256;159.625;4.143938;29.00226;345.7931;23.42076
4.049419;4.169119;154.2063;4.105094;25.88893;345.7931;22.51163
4.057425;4.170487;156.1712;4.122219;27.52702;345.7931;22.89084
4.00545;4.116225;153.8175;4.061719;26.46715;345.7931;22.50009
4.062187;4.171725;161.0038;4.133375;28.37703;345.7913;23.18503
4.051444;4.161938;156.7;4.121813;27.67286;345.7913;22.6914
4.05585;4.169831;155.29;4.111;26.01394;345.7912;22.84566
4.047863;4.157362;157.3325;4.113875;28.29499;345.7912;22.68576
4.060894;4.170787;160.605;4.135875;28.88488;345.7894;23.5261
4.042425;4.154156;160.535;4.105344;27.32739;345.7894;23.57883
4.03935;4.152;160.7075;4.113344;28.66063;345.7894;23.41207
4.057987;4.171012;156.2725;4.130844;28.33805;345.7894;22.90519
4.04505;4.152882;155.88;4.102;26.47732;345.7894;22.65799
4.033819;4.146375;160.2637;4.105844;28.86599;345.7875;23.15141
4.084819;4.202531;159.9487;4.167375;29.48081;345.7875;24.50305
4.051369;4.171575;154.7137;4.110875;26.17229;345.7875;22.56746
4.059281;4.174031;156.1187;4.13125;28.54265;345.7875;22.54305
4.04805;4.157813;157.6313;4.119937;28.44999;345.7875;22.74537
4.058569;4.179319;159.92;4.136031;28.97641;345.7856;23.44842
4.067493;4.186894;159.6662;4.144187;28.98645;345.7856;23.46316
4.072875;4.191225;160.1888;4.149875;29.46381;345.7856;23.43503
4.064531;4.181194;161.2737;4.142781;29.68738;345.7856;23.46301
4.062675;4.178813;160.7038;4.141375;29.25646;345.7856;23.26474
4.071956;4.188488;160.0063;4.150844;29.40057;345.7856;23.60371
4.087706;4.198706;160.3712;4.173;30.151;345.7856;23.22033
4.077769;4.186969;160.1962;4.1515;28.92189;345.7856;23.54419
4.058887;4.1688;161.175;4.130562;28.47476;345.7856;23.6498
4.059487;4.169569;160.985;4.135094;29.04136;345.7856;23.97502
4.00275;4.114556;153.8237;4.062406;26.49298;345.7856;22.50213
4.052344;4.162612;156.8112;4.119906;27.64367;345.7856;22.88339
4.052025;4.161581;157.6637;4.121625;28.18361;345.7856;23.10419
4.080319;4.190419;159.7;4.164469;30.2151;345.7838;22.9603
4.068225;4.177837;161.0362;4.141281;28.37806;345.7838;23.4805
4.050975;4.160887;159.72;4.130219;29.86182;345.7838;23.21718
4.056244;4.171631;156.6862;4.125531;27.65841;345.7838;23.02192
4.072575;4.190475;160.31;4.151406;29.51341;345.7819;23.54304
4.053281;4.163194;159.9638;4.126188;28.18051;345.7819;23.53447
4.064869;4.184587;159.3087;4.142188;28.97465;345.78;23.24041
4.05555;4.169063;155.1275;4.128187;28.40239;345.78;22.46739
4.053075;4.162369;156.61;4.121906;27.68101;345.78;22.74326
4.058175;4.180744;158.1512;4.132125;29.34335;345.7781;23.25657
4.072219;4.190063;159.9937;4.149844;29.09289;345.7781;23.35678
4.071375;4.186969;160.3687;4.155625;29.42476;345.7781;23.41127
4.0548;4.174725;154.6613;4.114;26.12358;345.7781;22.86131
4.050844;4.169006;156.4512;4.108438;26.04579;345.7781;22.70276
4.045144;4.153481;156.2838;4.116969;28.44691;345.7781;22.70091
4.076756;4.1937;160.225;4.154781;29.53977;345.7762;24.90838
4.062094;4.177612;158.0638;4.145782;29.58298;345.7762;23.94682
4.050131;4.165331;155.0025;4.112469;27.33674;345.7762;22.74297
4.042781;4.1523;155.4238;4.103906;26.82585;345.7762;22.64439
4.067569;4.186088;159.5675;4.142063;28.99598;345.7744;23.25517
4.068469;4.185506;160.3338;4.147563;29.41689;345.7744;23.17563
4.069219;4.181962;161.2088;4.146062;29.45493;345.7744;23.4982
4.086788;4.198313;160.68;4.16275;28.91582;345.7725;23.51138
4.06035;4.170413;160.8025;4.127875;27.45792;345.7725;23.99508
4.053675;4.163719;160.2238;4.132969;29.76863;345.7725;23.31107
4.024706;4.139138;158.3575;4.088625;27.43316;345.7725;23.3018
4.058925;4.174331;155.8262;4.128313;28.61008;345.7725;22.76703
4.053881;4.168031;156.5675;4.118813;27.68862;345.7725;22.90362
4.05105;4.161188;157.7425;4.122219;28.26607;345.7725;23.03844
4.049438;4.15875;156.765;4.10675;25.66655;345.7725;22.93198
4.069444;4.186425;160.6738;4.141313;28.29052;345.7706;23.4169
4.072594;4.187813;161.3613;4.145688;28.61044;345.7706;23.83687
4.07085;4.180425;161.0575;4.149375;29.34162;345.7706;23.54998
4.052737;4.163381;159.9375;4.125875;28.14255;345.7706;23.384
4.0542;4.164487;160.3262;4.136531;29.78867;345.7706;23.25773
4.027069;4.145437;159.615;4.107875;28.95556;345.7706;23.22218
4.054631;4.174106;154.82;4.113094;26.16227;345.7706;22.82219
4.066237;4.1763;156.5663;4.143031;29.12189;345.7706;22.93073
4.061888;4.185525;158.8125;4.139438;29.37655;345.7687;23.35883
4.057406;4.177781;159.1438;4.133594;29.08039;345.7687;23.32783
4.071881;4.189294;159.8963;4.148719;29.4191;345.7687;23.26292
4.0713;4.190025;159.64;4.14775;29.22463;345.7687;23.32198
4.081144;4.191525;158.9238;4.150187;27.68099;345.7687;23.38962
4.056188;4.1655;161.09;4.122687;27.68784;345.7687;23.43306
4.058738;4.169719;160.56;4.132937;28.90302;345.7687;23.48181
4.056544;4.177125;155.7225;4.111719;25.65068;345.7687;22.82529
4.073081;4.182;160.4512;4.155344;29.33443;345.7669;23.16582
4.03395;4.146431;159.8687;4.108625;28.90881;345.7669;23.13531
4.037737;4.152694;159.8012;4.10975;28.63269;345.7669;23.31353
4.034325;4.146994;160.0112;4.108687;28.90727;345.765;23.23606
4.04985;4.170056;154.1225;4.108781;26.17282;345.765;22.50506
4.062075;4.185469;158.5988;4.141;29.30218;345.7631;23.41041
