K5F5.PV;K5F6X.PV
32.56602;25.58109
32.566;25.55696
32.56594;23.15687
32.56576;26.80691
32.56565;25.82706
32.56507;26.60353
32.56467;25.98628
32.56428;25.76832
32.56328;26.39215
32.56287;26.78106
32.5624;25.65087
32.56224;25.59607
32.56216;25.9687
32.56154;25.5622
32.56133;25.46513
32.561;25.50516
32.56066;26.90363
32.56044;26.0662
32.55939;25.6792
32.55903;25.5429
32.55821;25.82751
32.55754;25.16463
32.55753;26.6656
32.55711;25.32751
32.55665;25.63551
32.55642;25.52205
32.55636;26.88106
32.55566;26.84872
32.55499;26.63012
32.55499;25.91657
32.55455;25.8548
32.55323;25.80555
32.55316;25.57814
32.55311;26.22396
32.55122;25.63861
32.55112;26.81237
32.55107;26.15148
32.55077;25.80617
32.55059;25.70024
32.55021;26.64347
32.54977;27.10307
32.54952;26.40092
32.5493;25.78376
32.54914;25.5761
32.54893;25.6984
32.54874;25.83909
32.54834;25.66064
32.54823;26.95817
32.5479;26.48721
32.54722;25.43753
32.54721;25.83524
32.54672;25.30634
32.54593;25.81962
32.54481;25.64361
32.54296;26.5184
32.54262;26.79515
32.54231;26.14751
32.5422;26.39095
32.54069;26.34176
32.54059;25.59985
32.53964;26.29098
32.53925;26.10961
32.53918;26.19796
32.53917;26.72729
32.53916;26.65583
32.53899;26.01785
32.53893;25.86907
32.53867;25.60037
32.53864;25.66486
32.53807;25.75402
32.53732;25.78205
32.53716;26.2236
32.53657;25.50326
32.53564;25.6069
32.53524;26.32612
32.53494;25.73474
32.53476;26.08786
32.53446;26.2257
32.53421;26.05878
32.53321;26.43037
32.53264;26.51577
32.53227;25.62371
32.53225;25.96696
32.53139;26.31688
32.53135;25.71445
32.53122;25.72692
32.53115;25.85112
32.53064;26.69858
32.52949;26.28802
32.5294;27.03654
32.52868;25.82172
32.52843;25.96404
32.52826;26.2117
32.52801;26.31073
32.52724;27.02052
32.52719;26.8955
32.52703;25.56978
32.5267;25.65871
32.52662;25.79408
32.52659;26.374
32.52624;25.92006
32.52602;26.63421
32.52512;25.81734
32.52504;25.83074
32.52456;25.66612
32.523;25.77655
32.52262;26.28139
32.52258;26.52351
32.52244;25.89709
32.52224;25.55966
32.52148;24.7108
32.52139;25.85671
32.52106;25.84144
32.52098;25.90896
32.52047;26.04397
32.51994;26.84456
32.51975;26.0485
32.51971;25.48145
32.51923;25.49124
32.51819;26.20478
32.51807;25.61247
32.51686;25.47366
32.51606;26.14791
32.51514;24.61599
32.51451;26.01724
32.51315;26.08664
32.51304;26.15325
32.51298;26.15139
32.51219;26.07742
32.51138;25.62554
32.50914;25.14777
32.50829;25.64824
32.50824;26.97823
32.50815;26.26671
32.50694;25.59363
32.50694;25.66468
32.50682;27.04012
32.50636;26.19514
32.50606;25.54872
32.50592;25.31823
32.50578;25.75323
32.50567;25.67718
32.50551;24.81015
32.50537;25.44052
32.50521;25.57856
32.50448;25.66584
32.50372;26.40883
32.50343;26.74957
32.50333;26.39659
32.50313;25.93564
32.50304;26.29798
32.50254;25.91195
32.50247;25.92636
32.50232;26.20709
32.50167;26.30033
32.5011;25.98579
32.50051;25.81538
32.49997;26.01552
32.49986;25.79604
32.49963;26.20228
32.49929;26.90674
32.49903;25.58449
32.49843;25.95635
32.49779;25.58747
32.49755;25.97897
32.49726;25.33656
32.49696;25.30346
32.49631;25.87677
32.49624;26.17142
32.49563;26.66455
32.49545;26.24294
32.49534;26.27113
32.49531;25.99576
32.49492;25.75178
32.49436;25.7611
32.49381;26.32427
32.49369;25.55034
32.49282;26.80955
32.49149;26.54146
32.48991;27.24898
32.48946;26.72271
32.48856;25.50405
32.48854;25.82355
32.48788;26.28112
32.48709;25.6924
32.48699;26.58638
32.48645;26.27313
32.48544;26.08465
32.48536;25.8175
32.48334;26.23505
32.48294;25.81261
32.48294;25.88675
32.48294;25.78557
32.48182;26.67935
32.48153;26.89848
32.48138;25.4489
32.48129;26.26605
32.48106;26.89813
32.48067;26.50543
32.48059;25.81678
32.48018;25.67711
32.48006;26.39741
32.47934;25.88889
32.47931;25.86615
32.4791;25.79296
32.479;26.01681
32.47693;25.44279
32.476;26.08735
32.47563;25.71765
32.47546;27.11869
32.47544;25.66929
32.47541;25.58677
32.47352;26.24633
32.47277;26.16719
32.4725;25.64406
32.47172;25.79007
32.47167;25.63274
32.47135;26.1708
32.47126;26.19613
32.4711;25.63543
32.47074;26.27876
32.47049;23.35189
32.47006;25.54833
32.46999;26.3125
32.46955;25.53252
32.46946;25.62635
32.46915;26.39822
32.46893;26.19949
32.46883;25.90073
32.46879;25.85004
32.46858;26.13307
32.4678;26.44859
32.46749;26.15579
32.46733;25.79029
32.46717;26.36166
32.46667;26.19004
32.46635;25.72048
32.46627;25.82469
32.46463;25.78935
32.46461;25.48904
32.46455;25.44273
32.46431;25.61939
32.46383;26.82651
32.46361;25.24092
32.46285;26.17609
32.46247;25.74361
32.46241;25.64628
32.46202;26.15811
32.46181;27.01396
32.46041;26.67631
32.4603;26.9802
32.45966;24.0739
32.45881;26.21149
32.45837;23.29754
32.4571;25.72494
32.45654;26.77901
32.45644;25.7457
32.45634;25.80697
32.45621;25.39037
32.4556;23.95066
32.45543;26.8873
32.4553;26.18857
32.45434;27.10519
32.45347;26.15018
32.453;26.34402
32.45255;26.04003
32.45231;26.15519
32.4516;26.60802
32.4515;26.78731
32.45036;26.56931
32.45018;26.6293
32.44955;25.79947
32.44889;26.02991
32.4484;25.59904
32.44839;26.38362
32.44817;25.80979
32.44754;26.69788
32.44743;26.14557
32.44684;25.90888
32.44654;25.71983
32.44646;25.83423
32.44601;25.67852
32.44515;26.07444
32.44433;25.76793
32.44429;25.15672
32.44422;25.36605
32.44366;25.62218
32.44317;25.76522
32.44269;25.79953
32.44252;26.5252
32.44205;26.26195
32.44104;26.48192
32.44096;26.89866
32.44038;25.53548
32.43935;26.26959
32.43904;25.89184
32.43816;26.11053
32.43658;26.99604
32.43649;26.30448
32.43583;27.00527
32.43567;26.78715
32.43478;26.70723
32.43417;27.21132
32.43402;25.60651
32.43385;22.59443
32.43375;25.28988
32.43364;25.53988
32.433;25.89987
32.43284;26.08122
32.43235;26.19463
32.43216;25.28817
32.43176;26.9518
32.43164;25.44989
32.43122;26.95202
32.43098;25.90716
32.43093;22.02384
32.4302;25.61585
32.43;25.69576
32.42936;26.32908
32.4293;26.24284
32.42918;25.96144
32.42902;25.44062
32.42874;26.27613
32.42851;25.9671
32.42833;25.79104
32.42819;26.49784
32.4276;25.80465
32.42691;26.47529
32.42644;24.61606
32.42348;25.90738
32.42342;25.93849
32.42252;23.12723
32.42167;25.836
32.42056;26.10486
32.42033;26.01428
32.41869;26.25416
32.41844;25.75793
32.4184;26.17149
32.41824;25.52019
32.41803;25.72605
32.41793;26.43057
32.41772;26.39139
32.41684;26.21147
32.41626;25.78174
32.41621;26.23416
32.41581;26.49333
32.41566;26.85671
32.41543;26.25989
32.41452;26.90019
32.41434;25.55616
32.41342;25.68102
32.41308;25.78454
32.41297;26.06909
32.41286;26.44407
32.41268;27.43694
32.41162;25.858
32.4114;25.20661
32.41126;25.70585
32.40909;25.52858
32.40899;25.48067
32.40831;25.66379
32.40809;25.79912
32.40796;25.65003
32.40781;25.42844
32.40723;25.88802
32.40712;26.83359
32.40698;26.35849
32.40607;26.04498
32.4059;25.85412
32.40539;26.50283
32.40497;25.90525
32.40477;25.55408
32.40477;25.55133
32.4044;26.81192
32.40433;26.24597
32.40388;25.7459
32.40382;26.31778
32.40215;25.96037
32.40197;23.36797
32.40194;27.06648
32.40165;25.67923
32.40156;26.89681
32.40094;25.86474
32.4009;26.01848
32.40076;26.15661
32.4004;25.87211
32.39958;26.26817
32.39939;26.15718
32.3982;25.90859
32.39813;25.66247
32.39721;25.9552
32.39682;25.86918
32.39645;25.6854
32.39633;25.51636
32.39613;25.39125
32.39576;25.66612
32.39483;25.70256
32.39471;25.9735
32.39445;26.14816
32.39443;26.19015
32.39414;26.64806
32.39412;25.835
32.39379;25.84504
32.39359;25.73386
32.39207;26.38926
32.39108;26.38204
32.38887;25.91478
32.38886;26.64152
32.38821;25.97766
32.38815;26.84499
32.38808;25.63665
32.38668;25.49481
32.3864;26.26281
32.38529;26.13805
32.385;26.3627
32.38467;26.24896
32.38462;25.94277
32.38391;24.23082
32.38344;26.44367
32.38323;26.12594
32.3821;22.77109
32.38171;26.17189
32.38114;26.01491
32.38094;26.73112
32.38057;25.7745
32.38041;26.65591
32.3802;26.96377
32.37981;26.196
32.37908;26.16381
32.37892;25.42868
32.37862;26.92946
32.37841;25.42069
32.37825;26.50344
32.37819;27.6668
32.37792;25.7549
32.37749;25.77973
32.37745;26.14022
32.37725;25.82315
32.37645;25.99085
32.37638;26.43117
32.37593;25.53044
32.37583;25.89561
32.37483;26.60788
32.37274;25.41613
32.37236;22.35016
32.37228;25.76636
32.37224;25.43333
32.37197;26.89539
32.3719;26.0333
32.37146;25.19701
32.37141;23.28085
32.37096;25.93727
32.36996;26.21011
32.36987;25.58062
32.36794;24.76881
32.36707;25.73207
32.36668;25.88984
32.36663;26.31635
32.36611;25.12259
32.36522;26.23586
32.36478;26.74943
32.36369;26.51078
32.36355;25.72859
32.36288;25.96197
32.3627;25.67296
32.36225;26.37088
32.36205;25.95744
32.36157;26.19121
32.36146;27.03772
32.36091;26.22957
32.36081;27.05791
32.36044;24.9549
32.36004;25.58511
32.35966;26.28194
32.35936;25.54582
32.35935;25.56991
32.35933;25.83293
32.35921;26.75671
32.35878;26.16618
32.35801;26.17441
32.35742;26.32349
32.35732;25.87387
32.35723;25.55626
32.35706;26.28878
32.35656;23.39355
32.35629;25.90465
32.356;26.45719
32.35576;25.70974
32.35575;25.65951
32.35571;26.14213
32.35558;23.33445
32.35556;26.01318
32.35501;26.27906
32.35478;26.45625
32.35378;26.92772
32.35375;26.07103
32.35323;26.10351
32.34931;25.97602
32.34853;26.50692
32.34781;25.84888
32.34747;24.07559
32.34709;25.84613
32.34655;26.11368
32.34591;26.89557
32.34496;26.24461
32.34464;25.79337
32.3441;26.35899
32.34269;26.95296
32.34184;25.61292
32.3418;25.91306
32.34138;26.72401
32.34129;26.08297
32.34128;26.55424
32.34125;25.52289
32.34123;25.75086
32.34112;25.7447
32.34105;25.50969
32.341;25.88439
32.34081;26.28514
32.34052;25.53394
32.34001;26.49635
32.33945;26.11592
32.3391;25.58628
32.33872;26.1867
32.33816;25.64419
32.33814;25.96684
32.33797;26.07277
32.33794;25.56602
32.33682;27.00933
32.33533;25.82368
32.33508;25.60682
32.33501;26.11434
32.33363;25.3099
32.33282;26.49445
32.33281;26.2617
32.3326;25.82525
32.33241;25.71443
32.33232;25.60781
32.33228;24.48658
32.3322;24.99043
32.33204;26.10567
32.33181;25.59828
32.33176;26.28586
32.33166;25.56632
32.33147;26.11411
32.33122;24.12193
32.33075;26.3568
32.33013;25.63599
32.32946;26.30243
32.32864;26.78857
32.32833;26.06437
32.3271;26.78098
32.32666;25.5868
32.32638;22.43292
32.32616;26.16845
32.32592;26.31082
32.3258;25.92922
32.32552;25.70498
32.32544;26.24313
32.32519;26.34045
32.32426;27.19649
32.32413;25.70197
32.32387;26.02298
32.32381;25.82355
32.32375;27.07277
32.32317;25.95079
32.32296;25.87968
32.32217;25.48433
32.32157;26.87359
32.32056;26.21112
32.32047;26.66014
32.31893;26.2597
32.31864;25.92678
32.3172;26.91534
32.31687;25.80066
32.31605;24.19748
32.31569;25.67182
32.31532;26.98713
32.31495;25.71277
32.31492;26.37995
32.31452;26.03631
32.31452;26.12412
32.31443;26.03018
32.3144;26.49086
32.31394;25.92887
32.31322;26.02941
32.31313;25.68526
32.31209;25.6151
32.31165;25.74944
32.311;26.03078
32.31059;26.44526
32.31034;27.06424
32.30981;25.83563
32.30829;25.77611
32.3073;25.92543
32.30724;25.50749
32.30542;26.13017
32.30477;25.90722
32.30394;26.20002
32.30262;25.57072
32.30096;26.45987
32.30038;25.60911
32.30027;26.0463
32.29879;25.91296
32.29823;25.71514
32.2981;25.71048
32.2976;26.06113
32.29739;25.7679
32.29699;26.29547
32.29685;26.92127
32.29612;25.8583
32.29606;25.89961
32.29531;26.76618
32.29445;25.72703
32.29418;24.74908
32.29414;25.48203
32.29398;25.77341
32.29361;25.85427
32.29334;26.32987
32.29249;25.61913
32.29147;26.94609
32.29127;26.25585
32.29089;25.40304
32.29076;26.68111
32.29036;25.74286
32.29026;26.08137
32.29023;26.207
32.28951;26.15668
32.28919;26.1898
32.28743;26.4248
32.28695;26.26262
32.2869;22.5022
32.28683;25.63672
32.28645;25.41216
32.28593;24.70586
32.28542;26.29183
32.28538;26.43887
32.28532;26.11344
32.28509;25.58952
32.28493;25.64491
32.28427;25.86045
32.28407;26.68183
32.28264;26.25826
32.28143;25.87205
32.2812;26.08649
32.28075;25.57211
32.28058;26.15035
32.28051;25.5633
32.28006;26.25395
32.27993;26.7075
32.27964;26.09812
32.27961;25.73125
32.27819;26.26335
32.27817;26.18248
32.27809;25.68267
32.27776;26.05515
32.27671;26.61115
32.27628;25.98125
32.27626;25.97332
32.27559;25.20654
32.27544;26.71029
32.27481;25.63029
32.27439;26.11514
32.27304;25.54113
32.27193;25.77354
32.27125;25.99289
32.27065;26.00713
32.27038;25.99812
32.26981;25.89232
32.26951;26.45136
32.26944;25.77265
32.26925;25.6155
32.26891;26.04163
32.26852;26.06751
32.26828;25.81356
32.26797;25.89834
32.26795;25.77965
32.26732;26.26891
32.26679;25.75998
32.26654;25.18386
32.26628;25.51675
32.26613;25.35154
32.26609;26.37438
32.26583;25.84128
32.26576;26.37634
32.26524;25.94058
32.26498;25.92877
32.26479;26.13503
32.26473;26.98363
32.26456;25.91806
32.2639;26.00501
32.26319;26.26152
32.26184;23.1674
32.2616;25.35402
32.26086;25.62215
32.26079;24.61841
32.26045;26.22121
32.26037;26.03329
32.26014;25.99976
32.25885;26.35851
32.25884;26.2197
32.25765;26.44689
32.25727;25.86964
32.25694;25.7469
32.25616;26.42723
32.25609;25.6531
32.25602;25.61099
32.25582;26.34033
32.25554;26.20671
32.2555;26.33228
32.25546;26.02004
32.25523;26.28757
32.25407;26.24428
32.25406;25.80686
32.25396;24.65047
32.25392;26.10965
32.2531;25.97857
32.25304;25.59887
32.25274;25.61078
32.25269;25.68567
32.25264;25.97605
32.25254;26.08873
32.25178;26.18251
32.25164;22.29781
32.25144;25.86001
32.25066;25.58833
32.25038;25.87462
32.25032;26.74482
32.24976;25.46509
32.24918;26.21495
32.24902;25.99495
32.24879;26.02831
32.24809;26.17589
32.24793;25.59497
32.24784;26.0736
32.24749;26.14128
32.24744;26.00185
32.24621;25.83181
32.24529;26.11606
32.24524;25.73882
32.2448;26.13492
32.24462;26.98508
32.2441;24.98228
32.24377;25.88293
32.24363;25.85172
32.24352;25.42942
32.24294;25.65192
32.24291;26.03221
32.2429;26.18301
32.24273;26.44251
32.24223;25.81034
32.2417;25.7718
32.24053;25.67663
32.24053;23.55834
32.23988;26.35373
32.23922;22.2626
32.23891;26.09273
32.23855;25.92101
32.23795;25.64061
32.23738;25.79825
32.23708;25.99526
32.23643;26.05622
32.23616;25.75025
32.23587;26.77637
32.23553;25.42309
32.235;26.31853
32.23474;25.76611
32.23468;25.8468
32.23463;22.34814
32.23362;25.80114
32.23264;26.23752
32.2326;26.047
32.23225;25.55378
32.23149;25.58836
32.23085;26.1002
32.23032;25.38031
32.22995;25.89787
32.22993;26.01557
32.22982;26.49088
32.22956;22.27645
32.2294;26.77331
32.22929;27.35754
32.22713;26.17673
32.22696;26.62463
32.22581;26.55377
32.2253;23.25555
32.22484;25.94837
32.22461;22.9962
32.22447;26.2478
32.22427;26.01623
32.22401;25.28315
32.22301;25.71646
32.22272;26.83975
32.22148;26.19284
32.22121;26.80505
32.22105;26.00393
32.22093;26.40327
32.22087;25.54004
32.22067;26.12661
32.22032;25.83491
32.22019;26.33011
32.21953;25.9698
32.21912;25.43642
32.21894;25.8175
32.21861;26.23174
32.21753;26.08247
32.21739;26.64985
32.21728;25.66948
32.21699;25.69932
32.21615;26.0245
32.21583;24.86445
32.21522;26.50771
32.21446;26.36256
32.21333;25.87647
32.21201;26.77463
32.21149;26.45182
32.21143;25.93082
32.21066;25.3902
32.21059;26.27067
32.21024;26.25553
32.20977;25.82802
32.20971;26.95753
32.20949;25.79064
32.20895;25.94438
32.20878;25.69825
32.20823;25.80943
32.20812;25.30886
32.20766;26.20367
32.20759;25.64952
32.20757;26.00567
32.20739;25.52287
32.20613;26.15415
32.20612;26.35146
32.20541;26.26255
32.20532;25.7471
32.20528;25.65808
32.20496;26.08395
32.20431;25.33558
32.20397;26.1261
32.20391;26.14381
32.2039;25.86212
32.20375;24.11817
32.20268;25.78219
32.20242;26.11893
32.20235;26.86827
32.2016;25.68019
32.20134;26.12713
32.20132;26.20819
32.20071;26.14998
32.1998;25.75675
32.1995;25.92587
32.19948;26.14416
32.19938;25.75089
32.19909;26.35958
32.19875;24.80853
32.19808;26.35727
32.19794;25.84022
32.19783;26.17403
32.19714;26.09081
32.19537;26.44093
32.19484;25.80446
32.19464;25.72409
32.1946;26.17147
32.19415;25.56831
32.19405;26.19648
32.19388;26.53082
32.19385;25.89013
32.19378;22.08689
32.19258;26.52921
32.19244;25.11396
32.19204;26.96119
32.1918;26.5026
32.19016;26.64761
32.19008;25.89082
32.18947;25.54143
32.18861;25.80017
32.18804;24.90836
32.18773;25.98182
32.18761;25.5089
32.18716;26.16127
32.18602;26.33627
32.18541;25.94149
32.18435;25.54512
32.18288;25.75188
32.18252;26.02931
32.18242;25.80919
32.18211;26.10687
32.18166;25.64446
32.18068;25.90539
32.17959;26.05377
32.17925;25.56752
32.17918;25.60009
32.17916;25.73233
32.17904;26.10764
32.17855;25.71451
32.17852;26.40935
32.1777;25.29005
32.17742;25.72676
32.17688;27.13035
32.17601;25.66408
32.17543;26.31978
32.17496;25.09743
32.17371;25.57042
32.1733;25.69632
32.17303;25.70226
32.17249;25.12477
32.17202;26.41065
32.17175;26.00222
32.17168;25.89452
32.17075;25.63063
32.16913;25.63803
32.16898;26.07176
32.16866;25.83993
32.16836;25.87245
32.16808;26.18841
32.16808;26.2717
32.16802;25.68632
32.16792;25.84049
32.16791;26.35365
32.1667;25.62955
32.16656;25.61537
32.16576;26.19284
32.16524;26.23636
32.16391;25.97017
32.16391;25.78722
32.1638;26.40832
32.16304;26.35251
32.16299;23.28029
32.16296;25.75372
32.16255;25.65783
32.16196;25.88504
32.1619;26.00753
32.16181;25.98716
32.15818;25.51267
32.15806;25.59026
32.15794;25.23859
32.15647;26.29671
32.15633;26.34933
32.15572;25.93923
32.15567;25.74925
32.15563;25.76068
32.15551;25.63016
32.15474;25.80771
32.15449;25.91078
32.15431;25.83783
32.15354;26.40657
32.15315;26.60088
32.1511;26.72416
32.15104;26.23072
32.15089;25.69037
32.15086;26.9211
32.15066;26.07312
32.14982;25.78801
32.14827;25.74977
32.14806;25.68192
32.14771;25.51704
32.14752;25.65617
32.14746;25.22235
32.14743;26.5177
32.14681;25.68504
32.14637;25.85086
32.14631;25.44767
32.14566;26.06667
32.14479;25.85846
32.14462;26.37747
32.14408;26.3391
32.14405;22.16315
32.14328;25.81585
32.14257;22.30368
32.14256;26.70383
32.14198;25.76758
32.14144;25.8779
32.14104;25.67468
32.14098;25.80064
32.14091;25.79568
32.14055;24.77827
32.14054;26.20991
32.14045;25.51285
32.14026;26.25805
32.14012;26.47911
32.14012;26.7271
32.14003;25.2563
32.13921;25.74879
32.13919;26.3283
32.13903;25.42557
32.13889;25.86452
32.13745;25.49314
32.13715;26.04624
32.13648;25.63842
32.1357;25.45882
32.13497;25.76489
32.13342;26.32171
32.13316;26.21152
32.13205;26.43798
32.13181;25.73144
32.13171;25.78429
32.13001;25.67339
32.12958;25.09259
32.12851;25.7472
32.12822;25.92589
32.12752;26.12295
32.12689;26.20641
32.12561;26.08224
32.12514;22.62216
32.12496;26.1032
32.1249;26.57669
32.12424;25.46194
32.12419;25.93382
32.12318;26.09135
32.12183;22.27681
32.12156;26.16368
32.1208;26.504
32.12073;25.72295
32.12025;26.28796
32.11967;26.18438
32.11935;22.50809
32.11791;25.69762
32.11789;25.71121
32.11733;26.15752
32.11704;26.38514
32.11515;26.31699
32.11481;26.09674
32.11442;25.54101
32.11166;25.96917
32.1106;25.76772
32.11058;26.17124
32.11034;25.57992
32.10984;25.74073
32.1097;26.53613
32.10913;25.65945
32.10868;25.44627
32.10863;26.32356
32.10772;25.86442
32.10771;26.13529
32.10703;25.83598
32.10683;26.1213
32.10472;25.98554
32.1045;26.06544
32.10415;26.07088
32.10337;25.76839
32.10301;26.0776
32.1023;26.4344
32.1021;25.96543
32.10202;26.03805
32.102;26.05592
32.10187;25.81935
32.10162;25.80006
32.10139;25.61782
32.10013;25.94524
32.09996;26.03793
32.09917;25.68541
32.09914;25.8863
32.09875;25.69496
32.09821;26.33632
32.09818;25.97383
32.09753;25.30304
32.09689;25.63285
32.09521;26.47988
32.09427;25.7902
32.09386;25.61839
32.09185;24.37047
32.09158;25.9896
32.09145;25.69666
32.09056;25.8589
32.08994;22.52301
32.08941;25.09912
32.08887;25.09855
32.08837;25.7642
32.08793;25.48858
32.08776;25.54521
32.08761;25.66103
32.08727;25.81692
32.08406;26.30693
32.08379;25.96065
32.08363;26.06683
32.08183;25.11101
32.08176;24.88836
32.08119;26.297
32.08071;25.98616
32.0806;25.71316
32.08039;25.89516
32.07965;26.08324
32.07949;25.41203
32.07854;25.7467
32.07817;25.94456
32.07777;25.77334
32.07737;25.91485
32.07682;26.19786
32.0759;23.04401
32.07391;26.3793
32.07313;25.69182
32.07291;25.82489
32.07284;25.88745
32.07269;25.94264
32.07226;25.88866
32.07151;25.42677
32.07134;23.30824
32.07133;25.82305
32.0713;25.44952
32.07062;25.22379
32.06922;25.86555
32.06917;25.70435
32.06895;25.70668
32.06885;25.7811
32.06849;25.55094
32.06841;25.88137
32.06841;25.69173
32.06806;25.90757
32.06778;26.59184
32.06684;25.52401
32.06675;25.79517
32.0659;26.16935
32.06525;25.76851
32.06503;25.31174
32.06482;26.01712
32.06474;26.25356
32.06466;25.87927
32.06449;26.41999
32.06435;24.54835
32.06396;26.56122
32.06316;26.13055
32.0628;22.41503
32.06174;27.02499
32.06158;26.31372
32.06134;23.11408
32.05977;25.68328
32.05896;26.40679
32.05793;26.27855
32.05772;26.03011
32.05769;25.86176
