K5L1_2.PV;K5F5.PV;K5F6X.PV
6.439453;24.01799;18.26319
6.439125;25.05786;18.20497
6.438469;33.28297;24.96189
6.438141;25.45998;20.10278
6.43814;25.74929;19.31791
6.437812;24.25603;19.56461
6.4365;23.09495;19.29268
6.4365;24.77559;19.71745
6.436172;26.60081;21.65779
6.435515;23.13543;18.08492
6.433875;35.62819;29.32347
6.433547;26.29772;18.81863
6.432234;24.46853;19.76678
6.431906;23.45557;19.60645
6.431906;26.71432;19.93104
6.431906;25.33005;20.60957
6.43125;23.931;18.28554
6.43125;22.45823;18.20659
6.430922;25.78192;19.23876
6.430266;34.90813;25.72288
6.427969;28.69559;20.9139
6.42764;32.03308;26.35556
6.423047;25.33939;19.15097
6.42239;24.25334;17.82558
6.421734;28.05748;21.868
6.421406;23.41788;19.51125
6.421078;23.88378;19.96082
6.419437;23.31437;18.28679
6.419109;27.55622;21.72224
6.418781;28.37973;21.74613
6.418453;23.22562;19.7813
6.418125;26.6067;20.47668
6.417797;31.78415;26.08809
6.416812;35.01833;27.73307
6.416156;23.62513;17.90719
6.416156;25.58982;19.95157
6.415828;23.70233;19.22662
6.4155;23.29884;21.83252
6.414844;31.57927;25.15814
6.414515;33.59947;25.86109
6.414515;22.24101;18.13898
6.414187;34.36943;25.61262
6.414187;26.05591;20.00488
6.413531;24.51537;19.27838
6.413203;23.96641;19.24397
6.412547;34.25705;25.61511
6.412219;23.35538;17.62449
6.411234;26.76376;20.48119
6.409922;27.67773;21.57721
6.407953;32.56507;26.60353
6.407625;25.74484;19.71259
6.407297;24.35179;19.96358
6.407297;27.59413;21.57808
6.407297;33.30944;25.97897
6.406969;22.08792;18.72409
6.406969;23.62905;18.03749
6.406312;29.64252;22.44798
6.406312;25.49537;19.54424
6.404672;27.57472;21.48604
6.403031;23.78785;17.84047
6.402703;24.67828;19.48698
6.401719;33.61797;25.69343
6.401062;23.75768;17.70599
6.400734;38.00378;28.47044
6.400406;30.96457;25.36632
6.400406;25.28472;19.47727
6.399094;32.453;26.34402
6.398766;23.27267;17.28382
6.398438;22.2253;18.13233
6.398438;23.22639;19.6584
6.398109;25.39922;19.223
6.397781;22.51835;18.04916
6.397125;25.26852;20.58841
6.397125;24.46738;19.17854
6.396797;22.08813;18.28749
6.396797;22.82297;18.09255
6.395484;33.54768;25.46823
6.395156;24.15156;19.53727
6.394828;32.53917;26.72729
6.3945;25.03632;19.44237
6.394172;22.44176;19.41236
6.391875;25.99995;19.55995
6.391547;23.09694;18.00074
6.390891;27.90587;21.64966
6.390891;25.43885;19.51267
6.390234;27.13276;21.72477
6.389906;24.95049;19.13055
6.38925;24.33419;20.20427
6.388922;25.41065;19.34464
6.387938;26.65224;21.80747
6.387938;23.7406;18.12514
6.387609;39.60824;31.48936
6.386953;25.69806;19.41189
6.386953;34.79892;28.21299
6.386625;25.19274;20.33638
6.384984;25.11417;19.30199
6.384328;25.06835;18.65984
6.383016;25.39953;19.35628
6.383016;24.91855;19.7135
6.382688;24.57013;18.00837
6.381375;25.75185;20.22882
6.381047;23.47781;18.16368
6.381047;25.31294;19.60776
6.380391;23.68568;18.44999
6.378094;27.21797;21.67326
6.378094;23.54789;18.35124
6.37711;23.18315;17.95159
6.374485;27.56315;21.88786
6.374485;22.21318;19.49829
6.374485;25.17071;19.57471
6.374156;27.99757;21.69257
6.373172;34.54012;25.34388
6.372844;23.12964;18.28845
6.372516;24.7182;19.42686
6.372516;26.18379;19.44386
6.369235;25.75022;21.59726
6.369235;31.92587;26.48334
6.368578;26.95088;21.90128
6.36825;24.536;20.84869
6.36825;25.22128;19.45361
6.367594;25.51798;19.65045
6.367594;34.40349;28.20433
6.365953;24.54996;20.78466
6.365297;25.22676;20.12066
6.364641;27.03993;21.96817
6.364313;27.64397;21.51747
6.363656;27.59333;21.66991
6.362672;28.41006;21.48066
6.362672;27.30319;21.64551
6.362016;24.88767;20.26348
6.362016;22.58535;18.11304
6.362016;24.8681;18.07504
6.361688;31.60895;23.11502
6.361688;29.77635;22.20176
6.359719;24.83921;19.58283
6.359391;24.27838;18.93376
6.358406;27.23833;22.09757
6.35775;25.10723;19.45779
6.357422;24.64769;18.13509
6.356766;34.06767;25.07969
6.353812;25.52999;19.52632
6.353485;23.44769;18.27509
6.353484;27.33255;21.65271
6.3525;38.02356;31.83774
6.352172;26.82974;21.90874
6.351844;27.39798;21.33839
6.351844;31.54075;25.85031
6.351188;32.29076;26.68111
6.350531;22.96108;18.11334
6.348891;24.2459;19.35834
6.348234;23.26716;17.82578
6.34725;24.4618;19.80852
6.346594;24.68808;19.3333
6.345609;28.35108;21.53183
6.343969;23.40258;18.38039
6.342984;21.80963;18.96881
6.342;28.42723;21.54817
6.341016;23.09411;18.08281
6.340687;23.76809;19.55392
6.340687;33.51343;27.35945
6.340359;26.08689;20.50071
6.340031;24.32201;19.58815
6.340031;34.85281;28.44575
6.339703;26.71573;20.59175
6.339047;25.66746;20.517
6.338719;36.76929;31.49348
6.337406;27.17153;19.03011
6.337406;24.02426;20.46649
6.337406;22.97338;18.1802
6.336094;21.2578;18.26434
6.335766;25.99492;19.32785
6.335766;26.01337;19.60336
6.335109;22.50849;18.14255
6.334781;24.78831;19.71113
6.334125;28.15887;21.61104
6.334125;37.82994;29.99976
6.333469;25.93624;19.60806
6.332484;25.85279;19.02213
6.3315;23.20579;18.45483
6.331172;22.86337;18.47122
6.330844;30.76632;25.01517
6.330844;26.24179;20.78056
6.330516;25.94481;19.8874
6.330516;21.72897;19.40587
6.329531;25.15278;19.44819
6.327562;25.99201;19.50836
6.32625;25.52524;19.46725
6.325922;24.70185;19.20018
6.325594;26.51836;20.45671
6.324937;25.70201;20.70166
6.324609;31.45533;26.51196
6.323953;31.42734;26.08369
6.32264;33.74736;25.86594
6.322312;34.28872;25.33281
6.321328;26.02056;20.50512
6.321;24.74997;19.2657
6.320016;23.9084;18.36251
6.319687;26.6785;20.59542
6.319687;24.57313;17.79522
6.319359;24.56832;19.06956
6.319031;22.39597;19.65752
6.318703;35.53691;29.0064
6.317719;23.11734;18.33146
6.31739;26.24266;19.5281
6.317062;27.74631;21.61361
6.317062;25.31658;19.94886
6.316734;26.00367;21.6501
6.316734;25.04538;19.29563
6.316734;31.41874;22.94556
6.316078;25.73012;19.40898
6.315422;26.52437;20.49764
6.315422;26.16823;18.68071
6.315094;26.28612;19.28978
6.313781;26.95049;21.82376
6.312797;25.80515;19.31997
6.312797;25.71015;20.25318
6.31214;25.44166;19.41162
6.31214;25.71057;19.59255
6.31214;24.70599;19.39682
6.311812;29.31695;22.34586
6.3105;26.95433;22.51539
6.3105;22.59472;18.3159
6.309844;24.21729;18.58458
6.309515;24.02978;18.9206
6.308859;23.85011;18.21398
6.308203;27.17792;22.05238
6.307547;33.11155;26.73119
6.307547;34.17405;28.74176
6.307219;25.26865;20.63333
6.306562;26.42511;21.68237
6.306562;27.93781;21.42507
6.305906;28.16859;22.49698
6.305578;23.81492;18.5629
6.302953;35.35116;28.79263
6.302297;34.32977;25.46189
6.302297;26.00057;20.63589
6.301969;31.45735;24.50397
6.301312;31.90476;25.70494
6.301312;24.20652;17.8731
6.300656;27.06124;21.76061
6.298359;24.50616;19.43968
6.298359;23.67187;19.69802
6.297703;25.9085;19.47125
6.297375;25.66959;19.87909
6.297047;24.91174;18.66578
6.296719;25.02982;19.63953
6.296391;26.29674;20.24154
6.296391;24.24;18.17531
6.295078;27.5666;21.71351
6.295078;25.19441;19.75205
6.294422;23.74551;18.38444
6.294094;24.87613;19.04271
6.293766;35.1735;28.08232
6.293109;23.99724;17.75122
6.293109;24.58794;20.25654
6.292781;36.08887;29.90318
6.292453;29.2381;22.5095
6.291797;25.26072;19.48133
6.291141;34.23364;26.55958
6.290484;25.41389;19.90058
6.290156;24.93705;19.45726
6.288844;22.74447;19.05437
6.288188;26.63306;21.64221
6.287859;25.32698;19.47053
6.287531;32.29823;25.71514
6.287531;24.89138;19.56922
6.286875;23.28341;18.92374
6.286219;26.52791;19.99849
6.285891;25.46962;19.45402
6.28425;35.61027;27.32046
6.283594;25.28989;19.25517
6.282609;24.8801;19.44207
6.281953;32.22067;26.12661
6.281297;25.9335;20.63219
6.281297;27.21062;21.95508
6.280641;23.8627;18.38846
6.280641;24.74966;19.58498
6.280641;27.65447;21.40334
6.280641;37.16477;30.00194
6.279656;24.58421;17.86548
6.279656;23.30899;18.30727
6.279328;32.95854;26.586
6.279328;34.15576;27.81109
6.279328;25.02302;19.35759
6.278672;41.08422;31.27892
6.278672;25.22713;19.72216
6.278344;24.70279;18.07745
6.277031;24.62552;19.50923
6.275719;24.40492;19.56323
6.275719;24.36469;19.53146
6.275719;23.72059;18.83745
6.275719;23.09316;18.2268
6.274734;27.37443;21.01255
6.274078;25.0987;19.49191
6.27375;25.37727;20.66409
6.273422;26.5726;21.72526
6.272766;31.77874;25.85584
6.272438;31.48502;24.87494
6.27211;37.30358;29.39601
6.271125;27.44868;21.55858
6.270469;22.43757;19.43702
6.270469;24.95594;19.52815
6.270469;24.82351;18.91965
6.269813;23.68989;18.00554
6.269485;26.73227;21.02362
6.269485;33.78587;24.80493
6.269485;23.94039;18.00641
6.269485;26.8314;18.63078
6.269156;24.96567;19.59282
6.268828;24.93684;19.59266
6.267516;27.43666;21.47511
6.267516;21.93335;19.31204
6.267516;31.13202;25.29997
6.267516;33.91371;27.69289
6.26686;27.13343;21.41887
6.265875;32.97625;25.05534
6.265547;27.0647;21.46483
6.265219;26.71422;21.14787
6.264563;25.9092;19.71486
6.264563;26.69908;20.30279
6.263578;24.1473;19.65236
6.26325;30.23999;22.39861
6.26325;27.29654;21.65073
6.262594;24.93183;19.33368
6.262594;26.57242;19.43445
6.261938;38.11189;30.82558
6.260953;29.86195;24.19182
6.260953;24.89728;20.66715
6.260625;28.04508;21.97643
6.260625;24.57838;19.58726
6.260297;25.12395;20.27249
6.258656;24.0869;19.53394
6.257016;34.96547;25.81998
6.257016;29.69477;22.25478
6.257016;26.677;19.55066
6.256031;24.93041;19.4854
6.255047;24.05009;18.27991
6.254063;28.29718;22.15557
6.253078;24.44945;19.26001
6.251766;27.71157;21.91463
6.251438;33.52457;25.51485
6.251438;22.1999;18.41483
6.251438;33.00215;26.83985
6.250781;25.05352;18.92687
6.249797;24.96078;19.59943
6.249469;26.73282;21.80369
6.249469;26.22237;22.26748
6.249141;26.6808;20.46679
6.247828;24.1514;17.90806
6.2475;30.45494;22.26127
6.2475;25.56192;19.35314
6.246844;29.58235;22.04914
6.246844;30.35918;24.36422
6.246516;25.30223;19.56665
6.246188;24.32914;19.91969
6.24586;26.14907;19.3188
6.245531;37.54922;30.04435
6.245531;34.38059;28.44381
6.244875;34.39747;25.76951
6.244875;24.17022;19.50447
6.244875;32.72556;25.45905
6.243563;22.77635;18.33631
6.243563;27.06804;20.2766
6.243562;27.13183;21.77786
6.243234;25.35166;19.32397
6.242578;28.21443;21.16504
6.238969;27.61143;21.80931
6.238969;28.6421;23.49556
6.238641;24.99275;19.4215
6.238313;24.27534;18.29359
6.237984;28.09878;21.90162
6.237984;25.68001;20.52019
6.237;23.46844;18.1709
6.236672;23.24193;18.56177
6.236344;25.26447;19.27467
6.235031;23.07909;18.14039
6.235031;24.64816;19.64714
6.234703;24.7101;19.0121
6.234375;36.37654;29.49597
6.234047;31.34398;24.05567
6.233719;24.60761;19.60525
6.233719;21.63719;17.7951
6.23175;23.07282;18.51144
6.231422;25.08648;19.40164
6.231422;36.17823;30.08361
6.231094;34.45501;25.75616
6.230109;27.80215;21.83051
6.229125;22.2355;18.24547
6.228797;23.91866;19.38888
6.228797;34.04748;27.64301
6.228141;33.09487;25.15577
6.2265;23.73421;18.20086
6.225844;26.54356;20.3976
6.225187;25.78965;20.65389
6.224859;23.1629;18.39643
6.224203;30.83646;23.45761
6.224203;36.44428;29.25772
6.223875;28.11494;21.43206
6.223547;24.73458;19.32735
6.223219;25.69004;19.53395
6.221906;22.96972;18.56479
6.221578;26.72915;21.77902
6.221578;24.81669;19.22628
6.220922;23.52784;18.35988
6.220265;22.31154;18.18179
6.217312;34.34993;26.72453
6.216328;31.68285;26.21257
6.215672;22.03856;18.46721
6.214359;27.8361;21.72796
6.213703;23.34222;18.29118
6.213375;23.73608;18.48554
6.212719;24.27486;19.46089
6.211734;25.52929;19.57539
6.211734;22.36892;18.306
6.21075;24.86849;19.43305
6.21075;32.05238;25.98788
6.210094;23.39395;17.91452
6.210093;35.55183;29.13223
6.208453;25.52656;18.91097
6.208453;27.502;21.99676
6.207469;25.626;20.71001
6.20714;24.04377;18.21122
6.206812;28.38329;22.62495
6.206484;23.3866;19.90935
6.2055;24.02284;19.32811
6.205172;34.64297;25.57048
6.204844;25.37516;20.17658
6.203531;26.83223;21.05739
6.202219;25.17556;19.22445
6.20189;23.11036;18.30445
6.20189;27.37422;21.30672
6.201234;25.11846;19.6015
6.200906;30.40896;23.94226
6.198609;24.72547;19.09847
6.197625;23.63574;19.47322
6.197297;25.12721;19.20315
6.19664;31.54706;25.61586
6.196312;25.45174;19.32354
6.195328;25.05881;19.72676
6.194344;22.29322;18.12905
6.194016;25.51807;18.34386
6.193687;27.32404;21.6661
6.193031;34.37574;25.8467
6.192703;22.83964;18.44553
6.192703;25.67385;20.42928
6.191719;24.82153;19.30493
6.191062;34.96717;27.05693
6.190078;27.18268;20.66276
6.190078;23.20451;18.28248
6.18975;30.13448;22.15775
6.18975;32.9706;26.86206
6.18975;27.62938;21.6345
6.189422;23.8873;19.24922
6.189422;36.60061;30.06363
6.189422;25.56996;19.45528
6.188437;26.42532;21.38252
6.188437;34.83556;28.02548
6.188109;34.19085;25.70842
6.188109;31.47112;26.37718
6.187125;22.30826;18.49689
6.185812;27.6735;21.65142
6.185812;24.50057;20.78731
6.184828;23.09675;18.10724
6.1845;24.946;19.45283
6.182859;28.37918;21.59957
6.182531;24.80507;19.66146
6.180234;34.05166;25.51057
6.179906;24.56593;19.70045
6.179906;24.55452;19.30577
6.17925;25.9331;20.70322
6.178594;38.08254;29.98557
6.178266;25.17143;19.44754
6.177281;26.30211;19.32645
6.174656;23.18171;18.28615
6.173344;26.12093;20.30185
6.172359;24.69544;20.86598
6.172031;25.8315;20.40987
6.171703;24.36449;19.02845
6.170391;23.15677;18.19901
6.169078;31.19598;24.64448
6.169078;23.56558;17.63191
6.16875;25.62288;19.48579
6.16875;37.59655;28.70019
6.168094;23.74458;18.284
6.167438;24.97748;20.96532
6.166781;28.81966;24.08841
6.166453;23.98888;17.95297
6.165469;22.74082;18.16849
6.165469;37.55951;30.19917
6.165141;24.58046;19.3181
6.164485;28.97245;21.682
6.164156;26.05786;19.91658
6.163828;27.40832;21.86341
6.1635;25.52364;21.65118
6.162844;26.5192;20.31728
6.162516;24.54499;20.00835
6.162516;24.36167;19.35002
6.161531;34.71809;25.51786
6.161531;23.40283;17.84908
6.160219;24.32223;19.3544
6.159891;25.60266;19.43505
6.159235;22.10519;17.84864
6.158906;22.90366;18.2218
6.158578;27.76393;21.51731
6.155953;26.17443;20.03731
6.155625;26.12793;19.45407
6.155297;24.95687;18.10744
6.154641;32.64662;25.75237
6.154641;25.18773;19.5697
6.154313;24.63337;19.43787
6.153985;23.5545;20.09795
6.153;26.35912;20.69851
6.152672;23.07547;18.27876
6.152672;24.41008;18.22418
6.151688;28.18869;22.86917
6.15136;27.08575;21.27333
6.151031;22.35642;18.14715
6.150047;27.4682;21.60757
6.150047;27.72484;21.74774
6.149719;24.16561;19.3376
6.149391;31.58612;26.0259
6.148407;28.35001;21.59189
6.148078;33.00536;25.94882
6.14775;23.21122;18.30095
6.147094;23.38935;18.16337
6.146766;30.21753;22.35993
6.146438;23.93395;19.22752
6.145781;29.54117;22.56654
6.144797;24.53383;18.09134
6.144469;30.56371;24.24521
6.143485;26.31496;22.05952
6.143156;24.5732;20.52813
6.1425;25.87684;20.61247
6.142172;24.44921;19.83574
6.140531;24.63686;17.99165
6.140531;23.99823;19.54706
6.140203;25.45759;19.01611
6.140203;24.47179;19.0991
6.139547;26.07444;20.59346
6.139547;33.09099;26.60084
6.138891;25.57397;20.66015
6.138563;33.19661;26.94791
6.137906;24.77898;19.64642
6.137578;27.49145;22.04512
6.13725;25.30157;19.51533
6.13725;24.6477;19.64242
6.136922;30.72322;24.79008
6.136922;27.44242;22.05475
6.136594;33.15261;27.10094
6.135938;23.2755;19.06705
6.134625;26.96931;21.63104
6.134625;23.98799;19.31572
6.134297;26.49883;20.39045
6.133641;26.12307;21.79526
6.133312;26.60715;20.59205
6.132985;25.8575;19.5612
6.132656;26.69877;21.96545
6.132328;29.08983;22.10989
6.132328;24.47782;19.07727
6.132328;24.49027;17.66967
6.131344;27.00752;19.95377
6.130688;24.86771;19.63595
6.129703;23.7021;18.35335
6.128719;26.08602;21.31354
6.128062;26.49782;21.81877
6.125766;31.06695;24.22997
6.125438;32.34128;26.55424
6.125438;33.06583;24.8311
6.125438;22.77777;18.1253
6.124781;30.00559;22.33711
6.124125;26.40821;20.83374
6.122812;32.36004;25.58511
6.122485;26.20525;20.30229
6.122156;34.73623;25.6106
6.1215;32.03149;25.05069
6.1215;33.68112;26.08321
6.121172;27.3833;21.70504
6.121172;24.39063;19.80962
6.121172;24.59923;18.97577
6.120844;35.53617;27.63841
6.120516;23.22316;18.2562
6.120516;35.93104;29.07216
6.120516;22.99575;17.75077
6.120515;27.67484;21.99129
6.119859;35.66939;28.82069
6.119859;25.01255;19.62469
6.118219;24.01221;19.67696
6.117562;25.80293;19.31905
6.117234;25.31662;19.68997
6.116906;27.14271;21.76331
6.116578;34.87313;28.39604
6.115922;23.57338;18.21725
6.115594;28.04143;22.16822
6.114609;25.36342;19.62614
6.113625;30.53617;22.23488
6.113625;23.09888;20.23423
6.113625;23.63474;19.45091
6.113297;27.58546;21.72947
6.113297;24.72466;19.4403
6.113297;34.6104;28.20994
6.112969;25.86512;20.39468
6.111656;22.65467;17.96176
6.111;24.45609;18.21371
6.110672;25.25955;19.26547
6.110672;28.03594;21.84967
6.110344;22.54122;18.06982
6.109687;32.93921;26.19608
6.109031;25.21904;19.25339
6.108703;22.86913;18.479
6.108703;26.29503;21.6748
6.108047;23.99019;19.26654
6.108047;26.65709;19.18397
6.107719;24.82418;19.141
6.10739;27.05755;22.01099
6.10739;39.36437;32.14408
6.105422;27.91785;21.40191
6.104765;24.88629;19.46486
6.104437;23.80375;18.38865
6.104437;33.01403;26.72824
6.104109;23.48587;19.62395
6.104109;26.30269;20.65064
6.103125;25.01485;19.72383
6.103125;24.0202;19.48367
6.102797;23.79258;17.96535
6.102797;24.5005;18.05473
6.102469;24.45847;19.32846
6.102468;24.30061;20.32417
6.102468;22.79994;17.69251
6.10214;25.53551;18.14504
6.10214;27.38129;21.39058
6.101156;26.64178;20.5889
6.100828;32.28645;25.41216
6.1005;37.98212;30.70609
6.099187;24.77068;19.06759
6.098531;24.42754;19.54626
6.098531;21.59097;18.15419
6.097875;24.53064;19.79769
6.097219;33.23804;25.84472
6.097219;23.94431;19.21425
6.096234;27.30857;20.62401
6.096234;23.62082;18.27198
6.095906;24.94562;19.58995
6.095906;25.86916;21.04354
6.094922;31.6212;25.89376
6.094922;31.73401;25.6359
6.094922;24.49665;19.60572
6.094594;23.95643;19.61356
6.094594;25.62287;19.43777
6.094265;35.65544;29.04832
6.093937;23.07489;17.96548
6.093937;34.12347;31.94217
6.093609;24.95354;19.41548
6.093609;26.67667;21.56723
6.093609;25.5251;19.38212
6.092953;26.67877;20.88737
6.092297;24.08092;18.43908
6.092297;26.20239;20.63586
6.091969;22.66573;17.78222
6.091969;25.24283;20.01783
6.091969;27.01932;19.95775
6.090984;37.5828;30.22582
6.090328;26.56071;21.85865
6.090328;25.47926;20.21354
6.090328;23.2252;17.61478
6.09;25.15016;19.29655
6.089672;25.04863;19.44675
6.089015;25.21373;20.86209
6.088359;33.67221;26.17342
6.088359;32.43;25.69576
6.088359;22.578;17.96936
6.088031;27.72089;21.40759
6.087375;26.95043;20.20425
6.087047;24.61255;18.21628
6.086062;24.6997;19.55982
6.086062;24.89523;19.68102
6.086062;24.28048;18.2865
6.085734;26.48899;20.52633
6.08475;32.31034;27.06424
6.083437;26.98882;22.023
6.083437;24.72579;19.39359
6.083109;23.8797;19.50651
6.082453;24.90921;19.012
6.081797;25.77318;19.19261
6.081469;23.3177;18.36444
6.080812;34.29105;27.83248
6.080484;32.12424;25.46194
6.080156;32.62379;25.58058
6.080156;35.30877;27.17948
6.079828;25.96527;19.14071
6.079172;26.7694;19.88566
6.077203;31.66141;25.97816
6.076875;26.70587;20.18423
6.076547;35.09452;25.7164
6.076547;25.03065;20.27337
6.076219;26.28062;19.39621
6.075562;24.7212;18.94074
6.075562;24.36273;18.07104
6.075562;22.94569;18.54655
6.075234;36.09964;28.75511
6.074906;24.64515;18.24869
6.074578;29.9456;24.40874
6.07425;30.43576;22.60845
6.07425;25.57052;20.13379
6.073922;30.59388;22.02343
6.073266;31.85717;25.74478
6.071625;24.2256;19.57814
6.070313;22.24079;18.37451
6.070313;32.87889;26.73952
6.070313;25.1583;17.86265
6.069656;26.04683;20.92927
6.069328;37.19112;30.02522
6.069;24.1417;17.59205
6.068672;24.50329;19.44556
6.068344;33.52486;26.76537
6.066703;27.1999;20.15774
6.066375;26.26005;19.81553
6.066047;26.75535;20.55666
6.065391;23.54264;18.40737
6.064078;33.31399;26.14147
6.06375;22.8496;17.87398
6.063422;25.54374;20.08872
6.063094;24.8633;19.71968
6.061125;24.7489;19.92586
6.061125;32.77483;26.39714
6.060141;23.28453;18.30627
6.059156;24.63108;19.58156
6.059156;22.7562;18.1033
6.058828;25.02251;19.59252
6.057844;36.53558;28.66788
6.057188;22.39748;18.08982
6.057188;38.86234;31.69333
6.056203;24.38258;17.94972
6.056203;27.75695;21.69322
6.055875;25.83147;19.57881
6.052922;23.14733;18.42465
6.052266;26.64247;22.2044
6.052266;32.10301;26.0776
6.052266;27.15134;20.6769
6.051281;24.47124;19.00493
6.050625;32.10472;25.98554
6.050297;28.29594;22.03439
6.050297;25.53049;19.23259
6.048985;33.10115;26.16406
6.048656;23.89467;18.18552
6.048;27.70612;21.76949
6.046688;23.42966;17.94199
6.04636;31.15394;25.45238
6.046031;26.32641;21.67988
6.046031;23.69295;19.63061
6.046031;24.86198;19.19662
6.045375;25.28824;19.60272
6.045375;24.99014;19.59138
6.043735;26.06046;19.2693
6.043735;21.64486;18.10075
6.043406;32.26583;25.84128
