K5PS14_1.PV;K0P102_1.PV
4.127663;4.1046
4.128206;4.1046
4.132219;4.1046
4.131113;4.1046
4.12665;4.1046
4.143262;4.1046
4.148719;4.1046
4.155713;4.1046
4.161094;4.1046
4.16745;4.1046
4.134862;4.104581
4.135669;4.104581
4.144631;4.104581
4.164356;4.104581
4.172062;4.104581
4.171894;4.104581
4.167881;4.104581
4.169456;4.104581
4.168069;4.104581
4.136888;4.104563
4.137187;4.104563
4.134356;4.104563
4.134656;4.104563
4.142906;4.104563
4.1559;4.104563
4.173713;4.104563
4.172981;4.104563
4.171106;4.104563
4.189875;4.104563
4.137263;4.104544
4.126856;4.104544
4.131638;4.104544
4.156238;4.104544
4.154812;4.104544
4.153406;4.104544
4.158957;4.104544
4.133944;4.104525
4.132969;4.104525
4.12905;4.104525
4.127718;4.104525
4.131919;4.104525
4.129219;4.104525
4.159837;4.104525
4.166062;4.104525
4.16745;4.104525
4.134375;4.104506
4.131619;4.104506
4.131806;4.104506
4.129575;4.104506
4.12725;4.104506
4.133569;4.104506
4.127981;4.104506
4.144913;4.104506
4.135425;4.104506
4.150969;4.104506
4.155637;4.104506
4.163063;4.104506
4.167937;4.104506
4.165425;4.104506
4.189556;4.104506
4.134225;4.104487
4.130344;4.104487
4.128881;4.104487
4.144238;4.104487
4.162313;4.104487
4.157306;4.104487
4.185431;4.104487
4.189125;4.104487
4.166906;4.104487
4.190231;4.104487
4.140188;4.104469
4.133175;4.104469
4.132931;4.104469
4.139156;4.104469
4.149562;4.104469
4.158206;4.104469
4.170394;4.104469
4.167037;4.104469
4.164093;4.104469
4.132668;4.10445
4.133812;4.10445
4.128112;4.10445
4.129275;4.10445
4.128619;4.10445
4.140169;4.10445
4.136906;4.10445
4.136288;4.10445
4.16175;4.10445
4.159012;4.10445
4.1853;4.10445
4.167319;4.10445
4.173619;4.10445
4.187456;4.10445
4.18845;4.10445
4.161937;4.10445
4.131806;4.104431
4.135781;4.104431
4.131694;4.104431
4.131618;4.104431
4.128731;4.104431
4.147763;4.104431
4.1529;4.104431
4.160775;4.104431
4.160456;4.104431
4.157006;4.104431
4.165388;4.104431
4.189032;4.104431
4.133718;4.104413
4.133138;4.104413
4.132181;4.104413
4.133663;4.104413
4.131038;4.104413
4.13355;4.104413
4.156875;4.104413
4.155993;4.104413
4.158881;4.104413
4.189406;4.104413
4.132894;4.104394
4.133812;4.104394
4.132688;4.104394
4.15785;4.104394
4.157156;4.104394
4.169006;4.104394
4.166512;4.104394
4.13235;4.104393
4.133512;4.104375
4.130194;4.104375
4.130737;4.104375
4.128225;4.104375
4.129538;4.104375
4.139756;4.104375
4.156312;4.104375
4.165537;4.104375
4.188787;4.104375
4.141144;4.104356
4.128525;4.104356
4.132331;4.104356
4.129087;4.104356
4.131338;4.104356
4.129594;4.104356
4.148081;4.104356
4.148006;4.104356
4.160869;4.104356
4.188;4.104356
4.18425;4.104356
4.187044;4.104356
4.165012;4.104356
4.170206;4.104356
4.166738;4.104356
4.164544;4.104356
4.148494;4.104338
4.15485;4.104338
4.160344;4.104338
4.166512;4.104338
4.163119;4.104338
4.1859;4.104338
4.18815;4.104338
4.161225;4.104337
4.129969;4.104319
4.127306;4.104319
4.127625;4.104319
4.146994;4.104319
4.16505;4.104319
4.162463;4.104319
4.166287;4.104319
4.163888;4.104319
4.166775;4.104319
4.1676;4.104319
4.1625;4.104319
4.160175;4.104319
4.129087;4.1043
4.136737;4.1043
4.138388;4.1043
4.146637;4.1043
4.16025;4.1043
4.158844;4.1043
4.1661;4.1043
4.192631;4.1043
4.168313;4.1043
4.168706;4.1043
4.189538;4.1043
4.134994;4.104281
4.136962;4.104281
4.128375;4.104281
4.130756;4.104281
4.135144;4.104281
4.142663;4.104281
4.137131;4.104281
4.162875;4.104281
4.160381;4.104281
4.158394;4.104281
4.191375;4.104281
4.131;4.104262
4.128506;4.104262
4.144819;4.104262
4.146937;4.104262
4.157119;4.104262
4.161131;4.104262
4.161094;4.104262
4.168144;4.104262
4.165931;4.104262
4.159144;4.104262
4.165331;4.104262
4.130194;4.104244
4.135387;4.104244
4.129313;4.104244
4.128;4.104244
4.148812;4.104244
4.146412;4.104244
4.151813;4.104244
4.156312;4.104244
4.182113;4.104244
4.133063;4.104225
4.13235;4.104225
4.1289;4.104225
4.134881;4.104225
4.131563;4.104225
4.134131;4.104225
4.127231;4.104225
4.185619;4.104225
4.188956;4.104225
4.166925;4.104225
4.16715;4.104225
4.16055;4.104225
4.164769;4.104207
4.131675;4.104206
4.132987;4.104206
4.128825;4.104206
4.13265;4.104206
4.130137;4.104206
4.136231;4.104206
4.157156;4.104206
4.1565;4.104206
4.166006;4.104206
4.188787;4.104206
4.093875;4.104206
4.137244;4.104187
4.130719;4.104187
4.13025;4.104187
4.13625;4.104187
4.1487;4.104187
4.185656;4.104187
4.133344;4.104169
4.134431;4.104169
4.156519;4.104169
4.165012;4.104169
4.163119;4.104169
4.1595;4.104169
4.171631;4.104169
4.165237;4.104169
4.165237;4.104169
4.189125;4.104169
4.18935;4.104169
4.132931;4.10415
4.134469;4.10415
4.128282;4.10415
4.128675;4.10415
4.1367;4.10415
4.137394;4.10415
4.136419;4.10415
4.135106;4.10415
4.149094;4.10415
4.147013;4.10415
4.162856;4.10415
4.157756;4.10415
4.18845;4.10415
4.17165;4.10415
4.168331;4.10415
4.16865;4.10415
4.1679;4.10415
4.161619;4.10415
4.166306;4.10415
4.189256;4.10415
4.133287;4.104131
4.134637;4.104131
4.12935;4.104131
4.129744;4.104131
4.131206;4.104131
4.148719;4.104131
4.154719;4.104131
4.156481;4.104131
4.190531;4.104131
4.172175;4.104131
4.187775;4.104131
4.13205;4.104113
4.136419;4.104113
4.131207;4.104113
4.137338;4.104113
4.162538;4.104113
4.166756;4.104113
4.184756;4.104113
4.183837;4.104113
4.162013;4.104113
4.167975;4.104113
4.124119;4.104112
4.135481;4.104112
4.136381;4.104094
4.133081;4.104094
4.137319;4.104094
4.13565;4.104094
4.132013;4.104094
4.134057;4.104094
4.128619;4.104094
4.127137;4.104094
4.131281;4.104094
4.1412;4.104094
4.141669;4.104094
4.160887;4.104094
4.15695;4.104094
4.168425;4.104094
4.129594;4.104075
4.13445;4.104075
4.133569;4.104075
4.134637;4.104075
4.128131;4.104075
4.13145;4.104075
4.134431;4.104075
4.135219;4.104075
4.124907;4.104075
4.129819;4.104075
4.14;4.104075
4.15695;4.104075
4.154644;4.104075
4.167675;4.104075
4.183575;4.104075
4.167319;4.104075
4.164337;4.104075
4.165012;4.104075
4.164712;4.104075
4.131544;4.104056
4.13265;4.104056
4.132969;4.104056
4.154362;4.104056
4.1277;4.104056
4.142737;4.104056
4.138125;4.104056
4.148962;4.104056
4.148063;4.104056
4.1589;4.104056
4.160738;4.104056
4.164356;4.104056
4.187887;4.104056
4.170638;4.104056
4.169269;4.104056
4.166606;4.104056
4.167975;4.104056
4.136606;4.104038
4.130794;4.104038
4.1463;4.104038
4.188787;4.104038
4.133231;4.104037
4.1319;4.104037
4.133681;4.104037
4.155094;4.104037
4.16895;4.104037
4.136662;4.104019
4.1274;4.104019
4.128375;4.104019
4.129463;4.104019
4.143638;4.104019
4.1364;4.104019
4.1484;4.104019
4.153763;4.104019
4.155919;4.104019
4.161881;4.104019
4.161263;4.104019
4.155413;4.104019
4.160981;4.104019
4.187494;4.104019
4.1268;4.104
4.130006;4.104
4.135875;4.104
4.144106;4.104
4.158544;4.104
4.166063;4.104
4.164881;4.104
4.134431;4.103981
4.136212;4.103981
4.132069;4.103981
4.13025;4.103981
4.142363;4.103981
4.160456;4.103981
4.160007;4.103981
4.164431;4.103981
4.162369;4.103981
4.171087;4.103981
4.136719;4.103962
4.128375;4.103962
4.127831;4.103962
4.129969;4.103962
4.160625;4.103962
4.165237;4.103962
4.166869;4.103962
4.185375;4.103962
4.188131;4.103962
4.1388;4.103944
4.135538;4.103944
4.131281;4.103944
4.134675;4.103944
4.156406;4.103944
4.153594;4.103944
4.161919;4.103944
4.162144;4.103944
4.157831;4.103944
4.188019;4.103944
4.185131;4.103944
4.174763;4.103944
4.167488;4.103944
4.131712;4.103925
4.132237;4.103925
4.141013;4.103925
4.136231;4.103925
4.147987;4.103925
4.185056;4.103925
4.173281;4.103925
4.167844;4.103925
4.16235;4.103925
4.173075;4.103925
4.189144;4.103925
4.162687;4.103907
4.131769;4.103906
4.1517;4.103906
4.135725;4.103906
4.159931;4.103906
4.157719;4.103906
4.161056;4.103906
4.185244;4.103906
4.188469;4.103906
4.161994;4.103906
4.1697;4.103906
4.163025;4.103906
4.18965;4.103906
4.128525;4.103888
4.130006;4.103888
4.126594;4.103888
4.148513;4.103888
4.15725;4.103888
4.159575;4.103888
4.189612;4.103888
4.167825;4.103888
4.168537;4.103888
4.1364;4.103869
4.132519;4.103869
4.133719;4.103869
4.154362;4.103869
4.155188;4.103869
4.096987;4.103869
4.131375;4.103868
4.135687;4.103868
4.129332;4.103868
4.128506;4.103868
4.147462;4.103868
4.157794;4.103868
4.159519;4.103868
4.166138;4.103868
4.161112;4.103868
4.130662;4.10385
4.131806;4.10385
4.167244;4.10385
4.18365;4.10385
4.173019;4.10385
4.171069;4.10385
4.169775;4.10385
4.163306;4.10385
4.185581;4.10385
4.131994;4.103831
4.136906;4.103831
4.133213;4.103831
4.156444;4.103831
4.160025;4.103831
4.157907;4.103831
4.156912;4.103831
4.169025;4.103831
4.167394;4.103831
4.134488;4.103813
4.133175;4.103813
4.132125;4.103813
4.128225;4.103813
4.126125;4.103813
4.128769;4.103813
4.155712;4.103813
4.190625;4.103813
4.1037;4.103812
4.131581;4.103794
4.128263;4.103794
4.133269;4.103794
4.158525;4.103794
4.160456;4.103794
4.158862;4.103794
4.164225;4.103794
4.186687;4.103794
4.161619;4.103794
4.168744;4.103794
4.160663;4.103794
4.175175;4.103794
4.189275;4.103794
4.130269;4.103775
4.153031;4.103775
4.14555;4.103775
4.1532;4.103775
4.160325;4.103775
4.162687;4.103775
4.164638;4.103775
4.168219;4.103775
4.166812;4.103775
4.161281;4.103775
4.173094;4.103775
4.170187;4.103775
4.187531;4.103775
4.190382;4.103775
4.132668;4.103756
4.133963;4.103756
4.132125;4.103756
4.127044;4.103756
4.131131;4.103756
4.133213;4.103756
4.131525;4.103756
4.129838;4.103756
4.147406;4.103756
4.154062;4.103756
4.159444;4.103756
4.165519;4.103756
4.166812;4.103756
4.171837;4.103756
4.165631;4.103756
4.189594;4.103756
4.164731;4.103756
4.166625;4.103738
4.134788;4.103737
4.131675;4.103737
4.130625;4.103737
4.127756;4.103737
4.136606;4.103737
4.159668;4.103737
4.164412;4.103737
4.162875;4.103737
4.130644;4.103719
4.158919;4.103719
4.164694;4.103719
4.161356;4.103719
4.186162;4.103719
4.133307;4.1037
4.127663;4.1037
4.136625;4.1037
4.131131;4.1037
4.147556;4.1037
4.154813;4.1037
4.151813;4.1037
4.161469;4.1037
4.158187;4.1037
4.18875;4.1037
4.165425;4.1037
4.166119;4.1037
4.186856;4.1037
4.161862;4.103682
4.133287;4.103681
4.134582;4.103681
4.1361;4.103681
4.147388;4.103681
4.160944;4.103681
4.1577;4.103681
4.187006;4.103681
4.1838;4.103681
4.165894;4.103681
4.132275;4.103662
4.134356;4.103662
4.133738;4.103662
4.126181;4.103662
4.128244;4.103662
4.130363;4.103662
4.129856;4.103662
4.155375;4.103662
4.161394;4.103662
4.159537;4.103662
4.172456;4.103662
4.163775;4.103662
4.130063;4.103644
4.129069;4.103644
4.132725;4.103644
4.12755;4.103644
4.126219;4.103644
4.13445;4.103644
4.162106;4.103644
4.161094;4.103644
4.160569;4.103644
4.160663;4.103644
4.159069;4.103644
4.157962;4.103644
4.1856;4.103644
4.1616;4.103644
4.1616;4.103644
4.155807;4.103643
4.187512;4.103643
4.135087;4.103625
4.1325;4.103625
4.13085;4.103625
4.153838;4.103625
4.184062;4.103625
4.17;4.103625
4.167094;4.103625
4.170112;4.103625
4.167937;4.103625
4.157887;4.103625
4.132088;4.103606
4.132256;4.103606
4.134113;4.103606
4.128862;4.103606
4.1319;4.103606
4.133362;4.103606
4.188581;4.103606
4.183988;4.103606
4.170638;4.103606
4.16865;4.103606
4.185506;4.103606
4.103756;4.103588
4.128694;4.103588
4.134975;4.103588
4.129687;4.103588
4.13415;4.103588
4.134;4.103588
4.127025;4.103588
4.1529;4.103588
4.141444;4.103588
4.153687;4.103588
4.183125;4.103588
4.161862;4.103588
4.188056;4.103588
4.1331;4.103569
4.130662;4.103569
4.13295;4.103569
4.13535;4.103569
4.158863;4.103569
4.1547;4.103569
4.185938;4.103569
4.168725;4.103569
4.165762;4.103569
4.162313;4.103569
4.131;4.10355
4.131844;4.10355
4.14675;4.10355
4.147219;4.10355
4.168819;4.10355
4.095825;4.10355
4.132781;4.103531
4.133663;4.103531
4.134019;4.103531
4.16355;4.103531
4.189369;4.103531
4.182469;4.103531
4.186931;4.103531
4.167694;4.103531
4.158881;4.103531
4.139756;4.103513
4.133925;4.103513
4.147613;4.103513
4.169868;4.103513
4.168106;4.103513
4.161637;4.103513
4.127119;4.103512
4.125844;4.103512
4.165856;4.103512
4.129781;4.103494
4.130719;4.103494
4.131206;4.103494
4.160381;4.103494
4.164825;4.103494
4.183331;4.103494
4.162556;4.103494
4.166963;4.103494
4.16895;4.103494
4.185225;4.103494
4.162669;4.103494
4.138181;4.103475
4.127175;4.103475
4.129013;4.103475
4.131562;4.103475
4.15245;4.103475
4.130437;4.103475
4.153556;4.103475
4.158675;4.103475
4.161788;4.103475
4.156369;4.103475
4.184681;4.103475
4.130437;4.103456
4.129031;4.103456
4.134825;4.103456
4.134975;4.103456
4.161394;4.103456
4.160738;4.103456
4.168275;4.103456
4.163025;4.103456
4.102313;4.103437
4.134;4.103437
4.129894;4.103437
4.131187;4.103437
4.129313;4.103437
4.1418;4.103437
4.164113;4.103437
4.187062;4.103437
4.167862;4.103437
4.1655;4.103437
4.1292;4.103419
4.141819;4.103419
4.160081;4.103419
4.166831;4.103419
4.138144;4.1034
4.136175;4.1034
4.133006;4.1034
4.12725;4.1034
4.129875;4.1034
4.132144;4.1034
4.168463;4.1034
4.163231;4.1034
4.162706;4.1034
4.188506;4.1034
4.154869;4.103382
4.126088;4.103381
4.131638;4.103381
4.143;4.103381
4.135763;4.103381
4.161862;4.103381
4.187344;4.103381
4.168031;4.103381
4.163888;4.103381
4.188731;4.103381
4.132913;4.103363
4.12935;4.103363
4.128694;4.103363
4.125019;4.103363
4.131487;4.103363
4.1298;4.103363
4.140281;4.103363
4.137638;4.103363
4.147031;4.103363
4.188938;4.103363
4.168462;4.103363
4.128637;4.103344
4.163662;4.103344
4.161075;4.103344
4.166906;4.103344
4.163494;4.103344
4.171894;4.103344
4.172081;4.103344
4.130081;4.103343
4.161469;4.103343
4.132969;4.103325
4.132856;4.103325
4.134094;4.103325
4.131469;4.103325
4.140469;4.103325
4.148044;4.103325
4.151156;4.103325
4.158825;4.103325
4.163175;4.103325
4.183763;4.103325
4.164319;4.103325
4.160475;4.103325
4.188038;4.103325
4.188956;4.103325
4.13145;4.103306
4.133456;4.103306
4.1271;4.103306
4.130643;4.103306
4.131262;4.103306
4.129819;4.103306
4.146206;4.103306
4.154888;4.103306
4.161075;4.103306
4.164431;4.103306
4.164694;4.103306
4.093069;4.103306
4.132987;4.103288
4.128206;4.103288
4.152843;4.103288
4.161094;4.103288
4.187456;4.103288
4.163006;4.103288
4.165575;4.103288
4.12575;4.103287
4.188394;4.103287
4.135687;4.103269
4.136869;4.103269
4.136306;4.103269
4.13295;4.103269
4.141631;4.103269
4.158618;4.103269
4.160062;4.103269
4.157944;4.103269
4.1556;4.103269
4.169381;4.103269
4.164844;4.103269
4.164169;4.103269
4.12785;4.10325
4.126894;4.10325
4.127494;4.10325
4.157025;4.10325
4.1592;4.10325
4.158638;4.10325
4.164356;4.10325
4.168444;4.10325
4.169325;4.10325
4.1709;4.10325
4.131394;4.103231
4.130681;4.103231
4.125994;4.103231
4.127081;4.103231
4.132744;4.103231
4.139119;4.103231
4.157981;4.103231
4.1562;4.103231
4.1853;4.103231
4.188938;4.103231
4.16235;4.103213
4.185844;4.103213
4.131563;4.103212
4.126631;4.103212
4.145775;4.103212
4.158487;4.103212
4.160569;4.103212
4.156688;4.103212
4.162856;4.103212
4.133832;4.103194
4.132669;4.103194
4.132969;4.103194
4.123013;4.103194
4.1601;4.103194
4.162856;4.103194
4.187737;4.103194
4.160438;4.103194
4.128919;4.103175
4.128;4.103175
4.130719;4.103175
4.131319;4.103175
4.147481;4.103175
4.146318;4.103175
4.161768;4.103175
4.1859;4.103175
4.1856;4.103175
4.166718;4.103175
4.163157;4.103175
4.162762;4.103175
4.174125;4.103175
4.132762;4.103157
4.130662;4.103157
4.167694;4.103157
4.18545;4.103157
4.131187;4.103156
4.132275;4.103156
4.14225;4.103156
4.147556;4.103156
4.182169;4.103156
4.133475;4.103137
4.127738;4.103137
4.132463;4.103137
4.131694;4.103137
4.160381;4.103137
4.1658;4.103137
4.169437;4.103137
4.185038;4.103137
4.136775;4.103119
4.136044;4.103119
4.136212;4.103119
4.153369;4.103119
4.16055;4.103119
4.162875;4.103119
4.159856;4.103119
4.134562;4.1031
4.134469;4.1031
4.130175;4.1031
4.138163;4.1031
4.147687;4.1031
4.1541;4.1031
4.186125;4.1031
4.166644;4.1031
4.186987;4.1031
4.131169;4.103081
4.1301;4.103081
4.135031;4.103081
4.125375;4.103081
4.131094;4.103081
4.131487;4.103081
4.132069;4.103081
4.154719;4.103081
4.160756;4.103081
4.157137;4.103081
4.18665;4.103081
4.168763;4.103081
4.189013;4.103081
4.13235;4.103063
4.133025;4.103063
4.124588;4.103063
4.130306;4.103063
4.132594;4.103063
4.1424;4.103063
4.157887;4.103063
4.158919;4.103063
4.157081;4.103063
4.189594;4.103063
4.16745;4.103063
4.128056;4.103044
4.131356;4.103044
4.160681;4.103044
4.174106;4.103044
4.167562;4.103044
4.165519;4.103044
4.161637;4.103044
4.160288;4.103044
4.168894;4.103044
4.186669;4.103044
4.134412;4.103025
4.128431;4.103025
4.132969;4.103025
4.126913;4.103025
4.130681;4.103025
4.131975;4.103025
4.127287;4.103025
4.133269;4.103025
4.156275;4.103025
4.154606;4.103025
4.164994;4.103025
4.167412;4.103025
4.166362;4.103025
4.165668;4.103025
4.130419;4.103006
4.129819;4.103006
4.128544;4.103006
4.13055;4.103006
4.137619;4.103006
4.145775;4.103006
4.146919;4.103006
4.164;4.103006
4.164225;4.103006
4.16355;4.103006
4.129181;4.102988
4.131938;4.102988
4.131656;4.102988
4.125656;4.102988
4.126669;4.102988
4.130494;4.102988
4.183744;4.102988
4.165125;4.102988
4.1304;4.102987
4.131525;4.102987
4.1346;4.102969
4.133756;4.102969
4.127475;4.102969
4.138537;4.102969
4.138125;4.102969
4.159931;4.102969
4.127738;4.10295
4.131732;4.10295
4.1268;4.10295
4.130344;4.10295
4.132237;4.10295
4.133794;4.10295
4.146206;4.10295
4.163737;4.10295
4.104131;4.102931
4.124194;4.102931
4.127906;4.102931
4.132425;4.102931
4.1355;4.102931
4.135313;4.102931
4.138012;4.102931
4.156219;4.102931
4.160756;4.102931
4.155188;4.102931
4.183819;4.102931
4.16175;4.102931
4.161356;4.102931
4.1613;4.102931
4.181044;4.102931
4.127063;4.102913
4.1277;4.102913
4.132313;4.102912
4.130513;4.102912
4.129819;4.102912
4.132388;4.102912
4.156931;4.102912
4.160269;4.102912
4.183369;4.102912
4.166456;4.102912
4.159537;4.102912
4.164075;4.102912
4.173619;4.102912
4.184531;4.102912
4.132819;4.102894
4.132969;4.102894
4.135669;4.102894
4.134375;4.102894
4.160812;4.102894
4.158394;4.102894
4.166531;4.102894
4.165069;4.102894
4.186331;4.102894
4.131581;4.102875
4.126631;4.102875
4.132913;4.102875
4.137712;4.102875
4.133869;4.102875
4.183781;4.102875
4.159313;4.102875
4.163456;4.102875
4.172887;4.102857
4.10175;4.102856
4.133044;4.102856
4.131844;4.102856
4.153312;4.102856
4.160625;4.102856
4.128825;4.102838
4.132744;4.102838
4.126313;4.102838
4.12605;4.102838
4.1295;4.102838
4.133532;4.102838
4.137881;4.102838
4.15515;4.102838
4.1583;4.102838
4.1598;4.102838
4.182413;4.102838
4.167581;4.102838
4.166925;4.102838
4.160063;4.102838
4.187044;4.102838
4.133944;4.102819
4.127081;4.102819
4.134019;4.102819
4.154756;4.102819
4.158881;4.102819
4.184006;4.102819
4.184269;4.102819
4.188244;4.102819
4.164131;4.102819
4.1553;4.102818
4.164187;4.102818
4.131544;4.1028
4.131731;4.1028
4.126744;4.1028
4.126613;4.1028
4.142081;4.1028
4.133156;4.1028
4.184719;4.1028
4.18455;4.1028
4.163006;4.1028
4.171556;4.1028
4.090331;4.1028
4.128862;4.102781
4.129538;4.102781
4.127044;4.102781
4.142513;4.102781
4.15515;4.102781
4.154794;4.102781
4.160156;4.102781
4.158;4.102781
4.166007;4.102781
4.183556;4.102781
4.167956;4.102781
4.167263;4.102781
4.162219;4.102781
4.094738;4.102781
4.12515;4.102763
4.131094;4.102763
4.135387;4.102763
4.148269;4.102763
4.155019;4.102763
4.159163;4.102763
4.182731;4.102763
4.190681;4.102763
4.18545;4.102763
4.171744;4.102763
4.16655;4.102763
4.166438;4.102763
4.131394;4.102744
4.159875;4.102744
4.158075;4.102744
4.166231;4.102744
4.184025;4.102744
4.16865;4.102744
4.169737;4.102744
4.16835;4.102744
4.171838;4.102744
4.096313;4.102744
4.139194;4.102725
4.1358;4.102725
4.129594;4.102725
4.1325;4.102725
4.124606;4.102725
4.130513;4.102725
4.12545;4.102725
4.129706;4.102725
4.1592;4.102725
4.189725;4.102725
4.165106;4.102725
4.165237;4.102725
4.16565;4.102725
4.128488;4.102706
4.13625;4.102706
4.134319;4.102706
4.126125;4.102706
4.131131;4.102706
4.132913;4.102706
4.151456;4.102706
4.145456;4.102706
4.161806;4.102706
4.184325;4.102706
4.185956;4.102706
4.166419;4.102706
4.188037;4.102706
4.131;4.102688
4.132275;4.102688
4.146544;4.102688
4.16205;4.102688
4.131413;4.102687
4.145906;4.102687
4.151437;4.102687
4.186125;4.102687
4.18215;4.102687
4.124981;4.102669
4.125769;4.102669
4.153369;4.102669
4.161375;4.102669
4.131881;4.10265
4.132313;4.10265
4.1295;4.10265
4.127606;4.10265
4.1331;4.10265
4.14765;4.10265
4.152863;4.10265
4.152038;4.10265
4.186425;4.10265
4.182844;4.10265
4.183519;4.10265
4.16505;4.10265
4.163381;4.10265
4.171613;4.10265
4.186762;4.10265
4.132088;4.102632
4.135519;4.102632
4.148775;4.102632
4.156594;4.102632
4.185956;4.102632
4.125731;4.102631
4.129819;4.102612
4.134112;4.102612
4.132913;4.102612
4.129538;4.102612
4.124925;4.102612
4.138519;4.102612
4.147575;4.102612
4.186256;4.102612
4.182769;4.102612
4.181119;4.102612
4.183894;4.102612
4.132537;4.102594
4.127438;4.102594
4.134206;4.102594
4.147519;4.102594
4.146187;4.102594
4.143581;4.102594
4.1616;4.102594
4.153369;4.102594
4.162369;4.102594
4.168106;4.102594
4.133794;4.102575
